,ALDUB FP Equity_DX_SI_QTY,ALDUB FP Equity_DX_SHORT_INTEREST_VALUE,ALDUB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDUB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDUB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDUB FP Equity_DX_SI_MV,ALDUB FP Equity_DX_DSS,ALDUB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDUB FP Equity_DX_SUPPLY_SI_QTY,ALDUB FP Equity_DX_BROKER_SI_QTY,ALDUB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDUB FP Equity_DX_BROKER_SI_QTY_ADD,ALDUB FP Equity_DX_SUPPLY_SI_MV_DEC,ALDUB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDUB FP Equity_DX_BROKER_SI_MV_ADD,ALDUB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDUB FP Equity_DX_BROKER_SI_QTY_DEC,ALDUB FP Equity_DX_SUPPLY_SI_MV,ALDUB FP Equity_DX_BROKER_SI_MV_DEC,ALDUB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDUB FP Equity_DX_UTILIZATION_QUANTITY,ALDUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDUB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDUB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDUB FP Equity_DX_BROKER_SI_CON_RATIO,ALDUB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDUB FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,57380.0,0.02,0.0,0.0,,0.0
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,56810.0,0.02,0.0,0.0,,0.0
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52820.0,0.02,0.0,0.0,,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52820.0,0.02,0.0,0.0,,0.0
2018-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51870.0,0.02,0.0,0.0,,0.0
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51870.0,0.02,0.0,0.0,,0.0
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51680.0,0.02,0.0,0.0,,0.0
2018-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51870.0,0.02,0.0,0.0,,0.0
2018-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51870.0,0.02,0.0,0.0,,0.0
2018-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54340.0,0.02,0.0,0.0,,0.0
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54340.0,0.02,0.0,0.0,,0.0
2018-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54340.0,0.02,0.0,0.0,,0.0
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54530.0,0.02,0.0,0.0,,0.0
2018-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54530.0,0.02,0.0,0.0,,0.0
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54150.0,0.02,0.0,0.0,,0.0
2018-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53390.0,0.02,0.0,0.0,,0.0
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53010.0,0.02,0.0,0.0,,0.0
2018-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52630.0,0.02,0.0,0.0,,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53770.0,0.02,0.0,0.0,,0.0
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55290.0,0.02,0.0,0.0,,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55860.0,0.02,0.0,0.0,,0.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,56050.0,0.02,0.0,0.0,,0.0
2018-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51490.0,0.02,0.0,0.0,,0.0
2018-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54910.0,0.02,0.0,0.0,,0.0
2018-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54910.0,0.02,0.0,0.0,,0.0
2018-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53580.0,0.02,0.0,0.0,,0.0
2018-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53960.0,0.02,0.0,0.0,,0.0
2018-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53960.0,0.02,0.0,0.0,,0.0
2018-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53960.0,0.02,0.0,0.0,,0.0
2018-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51490.0,0.02,0.0,0.0,,0.0
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51680.0,0.02,0.0,0.0,,0.0
2018-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51870.0,0.02,0.0,0.0,,0.0
2018-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51110.0,0.02,0.0,0.0,,0.0
2018-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51110.0,0.02,0.0,0.0,,0.0
2018-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50160.0,0.02,0.0,0.0,,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50350.0,0.02,0.0,0.0,,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50540.0,0.02,0.0,0.0,,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50160.0,0.02,0.0,0.0,,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50350.0,0.02,0.0,0.0,,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,49780.0,0.02,0.0,0.0,,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,49400.0,0.02,0.0,0.0,,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,49400.0,0.02,0.0,0.0,,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50160.0,0.02,0.0,0.0,,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,49210.0,0.02,0.0,0.0,,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,49210.0,0.02,0.0,0.0,,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50350.0,0.02,0.0,0.0,,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50350.0,0.02,0.0,0.0,,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50730.0,0.02,0.0,0.0,,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50730.0,0.02,0.0,0.0,,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50730.0,0.02,0.0,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52440.0,0.02,0.0,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53580.0,0.02,0.0,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53580.0,0.02,0.0,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51490.0,0.02,0.0,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51300.0,0.02,0.0,0.0,,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55670.0,0.02,0.0,0.0,,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55670.0,0.02,0.0,0.0,,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55670.0,0.02,0.0,0.0,,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54910.0,0.02,0.0,0.0,,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53960.0,0.02,0.0,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52440.0,0.02,0.0,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53010.0,0.02,0.0,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53390.0,0.02,0.0,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52440.0,0.02,0.0,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53390.0,0.02,0.0,0.0,,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52440.0,0.02,0.0,0.0,,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53390.0,0.02,0.0,0.0,,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52060.0,0.02,0.0,0.0,,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52820.0,0.02,0.0,0.0,,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53390.0,0.02,0.0,0.0,,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54340.0,0.02,0.0,0.0,,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,56050.0,0.02,0.0,0.0,,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55100.0,0.02,0.0,0.0,,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53770.0,0.02,0.0,0.0,,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,53200.0,0.02,0.0,0.0,,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50730.0,0.02,0.0,0.0,,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50540.0,0.02,0.0,0.0,,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,51110.0,0.02,0.0,0.0,,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,50160.0,0.02,0.0,0.0,,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,56240.0,0.02,0.0,0.0,,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,55480.0,0.02,0.0,0.0,,0.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,54720.0,0.02,0.0,0.0,,0.0
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,9500.0,52250.0,0.02,0.0,0.0,,0.0
