,ALERS FP Equity_DX_SI_QTY,ALERS FP Equity_DX_SHORT_INTEREST_VALUE,ALERS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALERS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALERS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALERS FP Equity_DX_SI_MV,ALERS FP Equity_DX_DSS,ALERS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALERS FP Equity_DX_SUPPLY_SI_QTY,ALERS FP Equity_DX_BROKER_SI_QTY,ALERS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALERS FP Equity_DX_BROKER_SI_MV_NEW_x,ALERS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALERS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALERS FP Equity_DX_BROKER_SI_MV_INC_x,ALERS FP Equity_DX_SUPPLY_SI_MV_NEW,ALERS FP Equity_DX_BROKER_SI_QTY_ADD,ALERS FP Equity_DX_BROKER_SI_QTY_NEW,ALERS FP Equity_DX_SUPPLY_SI_MV_DEC,ALERS FP Equity_DX_BROKER_SI_QTY_INC,ALERS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALERS FP Equity_DX_BROKER_SI_MV_NEW_y,ALERS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALERS FP Equity_DX_BROKER_SI_MV_INC_y,ALERS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALERS FP Equity_DX_BROKER_SI_MV_ADD,ALERS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALERS FP Equity_DX_BROKER_SI_QTY_DEC,ALERS FP Equity_DX_SUPPLY_SI_MV,ALERS FP Equity_DX_BROKER_SI_MV_DEC,ALERS FP Equity_DX_SUPPLY_SI_MV_RMV,ALERS FP Equity_DX_BROKER_SI_MV_RMV,ALERS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALERS FP Equity_DX_UTILIZATION_QUANTITY,ALERS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALERS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALERS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALERS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALERS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALERS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALERS FP Equity_DX_BROKER_SI_CON_RATIO,ALERS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALERS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALERS FP Equity_PX_LAST
2023-01-16,66938.0,1271152.62,0.82,4.64,0.59,1.31,0.0,1238185.98,35545.0,65202.0,674999.55,,,,,,,,0.04,,2040.0,,,,,,,2147.0,0.68,0.04,,,34.78,14.67,66656.0,1265797.44,,1.28,34.77,31.76,0.4584,59.6,0.2763,18.99
2023-01-17,63651.0,1193456.25,0.78,4.54,0.56,1.25,0.0,1160906.25,35356.0,61915.0,662925.0,,,,,,,,0.01,,189.0,,,,,,,3287.0,0.67,0.07,,,34.66,14.6,66656.0,1249800.0,,1.27,34.63,33.73,0.4437,57.22,0.2628,18.75
2023-01-18,65962.0,1207764.22,0.81,4.71,0.58,1.27,0.0,1175978.06,35832.0,64226.0,656083.92,,,,0.05,,,,0.06,3611.0,3135.0,,,0.05,,,3611.0,1300.0,0.67,0.02,,,34.96,14.79,66656.0,1220471.36,,1.25,34.9,32.62,0.4739,60.48,0.2723,18.31
2023-01-19,89328.0,1584678.72,1.1,6.44,0.79,1.66,0.0,1247618.72,59304.0,70328.0,1052052.96,,,24208.0,0.1,,,,0.01,6602.0,736.0,,,0.1,24208.0,,,500.0,1.08,0.01,,,53.45,24.51,51656.0,916377.44,,0.95,53.26,24.27,0.3054,45.9,0.3691,17.74
2023-01-20,72953.0,1307317.76,0.9,5.2,0.64,1.33,0.0,1101040.64,48150.0,61442.0,862848.0,,,,,,,,0.21,,11154.0,,,,,,,8886.0,0.85,0.16,,,44.88,19.9,59145.0,1059878.4,,1.04,45.03,29.35,0.424,56.58,0.3015,17.92
2023-01-23,73352.0,1276324.8,0.9,5.28,0.65,1.34,0.0,1121430.0,43500.0,64450.0,756900.0,,,7589.0,0.05,,,,0.22,3204.0,12239.0,,,0.05,7589.0,,,196.0,0.78,0.0,,,41.33,17.98,61754.0,1074519.6,,1.1,41.36,29.55,0.4575,60.03,0.3032,17.4
2023-01-24,73310.0,1310782.8,0.9,5.25,0.65,1.32,0.0,1151615.04,43180.0,64408.0,772058.4,,,,,,,,0.01,,320.0,,,,,,,42.0,0.75,0.0,,,41.15,17.85,61754.0,1104161.52,,1.07,41.17,29.03,0.4633,60.79,0.3031,17.88
2023-01-25,81848.0,1509277.12,1.01,5.61,0.72,1.52,0.0,1476748.96,51800.0,80084.0,955192.0,,,7403.0,0.2,,5823.0,,0.12,9853.0,7138.0,,,0.2,7403.0,0.11,8355.0,,0.92,,,,42.92,21.51,68892.0,1270368.48,,1.23,42.96,25.85,0.511,66.26,0.3399,18.44
2023-01-26,80239.0,1442697.22,0.99,5.47,0.71,1.5,0.0,1380180.76,48478.0,76762.0,871634.44,,,,,,,,0.09,,5035.0,,,,,,1713.0,3322.0,0.89,0.06,,,41.3,20.21,68892.0,1238678.16,,1.27,41.31,27.12,0.5239,66.9,0.3344,17.98
2023-01-27,94258.0,1696644.0,1.16,6.29,0.83,1.74,0.0,1604610.0,60597.0,89145.0,1090746.0,,,12594.0,0.22,,,,0.02,12383.0,475.0,,,0.22,12594.0,,,,1.09,,,,100.0,25.08,0.0,0.0,,0.0,100.0,22.83,0.5119,67.11,0.3901,18.0
2023-01-30,79828.0,1409762.48,0.98,5.36,0.7,1.46,0.0,1349718.48,47880.0,76428.0,845560.8,,,,,,,,0.23,,12717.0,,,,,,,12717.0,0.86,0.24,,,100.0,19.82,0.0,0.0,,0.0,100.0,27.13,0.5675,70.24,0.3304,17.66
2023-01-31,78655.0,1392193.5,0.97,5.36,0.69,1.43,0.0,1332013.5,48158.0,75255.0,852396.6,,,1700.0,0.0,,,,0.03,278.0,1422.0,,,0.0,1700.0,,,1451.0,0.85,0.03,,,100.0,19.79,0.0,0.0,,0.0,100.0,27.29,0.5626,69.82,0.3233,17.7
2023-02-01,86887.0,1543113.12,1.07,5.93,0.77,1.56,0.0,1423890.24,53077.0,80174.0,942647.52,,,3441.0,0.08,,,,0.0,4919.0,235.0,,,0.08,3441.0,,1713.0,,0.93,,,,100.0,23.22,0.0,0.0,,0.0,100.0,24.68,0.5425,69.15,0.3802,17.76
2023-02-02,85187.0,1533366.0,1.05,5.98,0.75,1.56,0.0,1412532.0,49932.0,78474.0,898776.0,,,213.0,,,,,0.05,,3358.0,,,,213.0,,,1700.0,0.89,0.03,,,100.0,20.55,0.0,0.0,,0.0,100.0,25.2,0.5623,70.52,0.3506,18.0
2023-02-03,84059.0,1560135.04,1.03,5.86,0.74,1.58,0.0,1446009.6,47917.0,77910.0,889339.52,,,,,,,,0.03,,2015.0,,,,,,,564.0,0.87,0.01,,,100.0,19.72,0.0,0.0,,0.0,100.0,25.39,0.5778,71.6,0.3459,18.56
2023-02-06,87742.0,1596904.4,1.08,6.04,0.77,1.66,0.0,1502464.6,52560.0,82553.0,956592.0,,,5603.0,0.09,,,,0.02,4643.0,960.0,,,0.09,5603.0,,,,0.98,,,,100.0,21.63,0.0,0.0,,0.0,100.0,24.87,0.5296,68.07,0.3611,18.2
2023-02-07,91433.0,1654937.3,1.12,6.47,0.81,1.7,0.0,1561016.4,58560.0,86244.0,1059936.0,,,,,,7000.0,,,,,,,,,0.13,6000.0,3309.0,1.07,0.06,,,100.0,24.1,0.0,0.0,,0.0,100.0,23.59,0.4884,65.37,0.3763,18.1
2023-02-08,88933.0,1611465.96,1.09,6.32,0.78,1.65,0.0,1517441.28,58560.0,83744.0,1061107.2,,,,,,,,,,,,,,,,,2500.0,1.06,0.05,,,100.0,24.1,0.0,0.0,,0.0,100.0,24.16,0.4842,64.83,0.3661,18.12
2023-02-09,91321.0,1671174.3,1.12,5.92,0.81,1.71,0.0,1556433.3,55941.0,85051.0,1023720.3,,,300.0,0.03,,,,0.07,1307.0,4189.0,,,0.03,300.0,,1270.0,,1.01,,,,100.0,24.56,0.0,0.0,,0.0,100.0,23.44,0.4658,63.55,0.4009,18.3
2023-02-10,99456.0,1820044.8,1.22,7.8,0.88,1.87,0.0,1626375.9,59325.0,88873.0,1085647.5,,,3859.0,0.07,,,,0.04,3859.0,2188.0,,,0.07,3859.0,,1713.0,37.0,1.09,0.0,,,100.0,28.37,0.0,0.0,,0.0,100.0,21.74,0.4721,64.58,0.4755,18.3
2023-02-13,91126.0,1673073.36,1.12,7.38,0.8,1.7,0.0,1502086.68,57265.0,81813.0,1051385.4,,,,,,,,0.04,,2060.0,,,,,,,7060.0,1.05,0.14,,,100.0,26.62,0.0,0.0,,0.0,100.0,23.6,0.5455,69.86,0.4235,18.36
2023-02-14,84749.0,1550906.7,1.04,7.25,0.75,1.58,0.0,1391696.7,46501.0,76049.0,850968.3,,,9153.0,0.1,,,,0.36,5236.0,19917.0,,,0.1,9153.0,,,11000.0,0.85,0.21,,,100.0,22.69,0.0,0.0,,0.0,100.0,12.15,0.6324,78.27,0.4135,18.3
2023-02-15,84618.0,1548509.4,1.04,7.46,0.75,1.58,0.0,1389299.4,46599.0,75918.0,852761.7,,,5598.0,0.0,,,,0.1,98.0,5500.0,,,0.0,5598.0,,,229.0,0.86,0.0,,,100.0,22.74,0.0,0.0,,0.0,100.0,12.18,0.6294,78.07,0.4129,18.3
2023-02-16,86388.0,1557575.64,1.06,7.97,0.76,1.6,0.0,1400714.64,48140.0,77688.0,867964.2,,,,0.02,,,,0.01,1902.0,361.0,,,0.02,,,1902.0,132.0,0.88,0.0,,,100.0,23.3,0.0,0.0,,0.0,100.0,11.99,0.636,78.54,0.4181,18.03
2023-02-17,86497.0,1539646.6,1.06,8.01,0.76,1.58,0.0,1384786.6,48249.0,77797.0,858832.2,,,3346.0,0.0,,,,0.06,109.0,3237.0,,,0.0,3346.0,,,,0.87,,,,100.0,23.57,0.0,0.0,,0.0,100.0,12.16,0.6327,78.29,0.4225,17.8
2023-02-20,89460.0,1601334.0,1.1,8.21,0.79,1.65,0.0,1445604.0,51212.0,80760.0,916694.8,,,5707.0,0.11,,,,0.05,5707.0,2744.0,,,0.11,5707.0,,,2744.0,0.91,0.04,,,100.0,25.02,0.0,0.0,,0.0,100.0,13.13,0.5578,72.56,0.437,17.9
2023-02-21,83549.0,1495527.1,1.03,7.64,0.74,1.53,0.0,1305751.3,43681.0,72947.0,781889.9,,,,,,,,0.17,,9433.0,,,,,,1902.0,7813.0,0.78,0.15,,,100.0,21.34,0.0,0.0,,0.0,100.0,12.34,0.6275,77.92,0.4081,17.9
2023-02-22,81262.0,1462716.0,1.0,7.61,0.72,1.49,0.0,1271880.0,41112.0,70660.0,740016.0,,,,,,,,0.05,,2569.0,,,,,,,2287.0,0.74,0.04,,,100.0,20.08,0.0,0.0,,0.0,100.0,12.62,0.6274,77.9,0.3969,18.0
2023-02-23,81220.0,1440842.8,1.0,7.65,0.72,1.48,0.0,1252763.32,41070.0,70618.0,728581.8,,,,,,,,0.0,,42.0,,,,,,,42.0,0.74,0.0,,,100.0,20.06,0.0,0.0,,0.0,100.0,12.77,0.625,77.72,0.3967,17.74
2023-02-24,80714.0,1412495.0,0.99,7.67,0.71,1.45,0.0,1226960.0,40564.0,70112.0,709870.0,,,,,,,,0.01,,506.0,,,,,,,506.0,0.72,0.01,,,100.0,19.81,0.0,0.0,,0.0,100.0,12.87,0.632,78.2,0.3943,17.5
2023-02-27,81738.0,1456571.16,1.01,7.65,0.72,1.47,0.0,1301537.16,43490.0,73038.0,774991.8,,,4828.0,0.06,,,,0.03,2926.0,1902.0,,,0.06,4828.0,,,,0.76,,,,100.0,21.24,0.0,0.0,,0.0,100.0,12.41,0.6194,77.35,0.3993,17.82
2023-02-28,77937.0,1406762.85,0.96,7.26,0.69,1.43,0.0,1249727.85,40666.0,69237.0,734021.3,,,,,,,,0.05,,2824.0,,,,,,,3801.0,0.73,0.05,,,100.0,19.86,0.0,0.0,,0.0,100.0,13.11,0.6578,79.92,0.3807,18.05
2023-03-01,76841.0,1379295.95,0.95,7.21,0.68,1.41,0.0,1219415.3,39264.0,67934.0,704788.8,,,,,,,,0.03,,1609.0,,,,,,207.0,1303.0,0.7,0.03,,,100.0,19.18,0.0,0.0,,0.0,100.0,13.38,0.657,79.84,0.3753,17.95
2023-03-02,75897.0,1364628.06,0.93,7.27,0.67,1.4,0.0,1221453.32,38320.0,67934.0,688993.6,,,,,,,,0.02,,944.0,,,,,,,,0.69,,,,100.0,18.8,0.0,0.0,,0.0,100.0,13.57,0.653,79.55,0.3725,17.98
2023-03-03,73296.0,1314930.24,0.9,7.03,0.65,1.34,0.0,1172074.02,35841.0,65333.0,642987.54,,,,,,,,0.05,,2479.0,,,,,,,2601.0,0.64,0.05,,,100.0,17.59,0.0,0.0,,0.0,100.0,14.02,0.6998,82.44,0.3597,17.94
2023-03-06,72130.0,1294733.5,0.89,6.72,0.64,1.32,0.0,1188918.25,37743.0,66235.0,677486.85,,,5766.0,0.09,,,,0.07,4902.0,3864.0,,,0.09,5766.0,,,4000.0,0.68,0.07,,,100.0,18.95,0.0,0.0,,0.0,100.0,14.2,0.6009,75.75,0.3621,17.95
2023-03-07,65194.0,1166972.6,0.8,6.19,0.57,1.2,0.0,1081840.2,36604.0,60438.0,655211.6,,,,,,,,0.02,,1139.0,,,,,,,5797.0,0.66,0.1,,,100.0,18.38,0.0,0.0,,0.0,100.0,15.87,0.7216,83.45,0.3273,17.9
2023-03-08,63621.0,1157902.2,0.78,6.41,0.56,1.18,0.0,1071343.0,30838.0,58865.0,561251.6,,,,,,,,0.1,,5766.0,,,,,,,1573.0,0.55,0.02,,,100.0,15.48,0.0,0.0,,0.0,100.0,16.04,0.7218,83.43,0.3194,18.2
2023-03-09,63338.0,1143250.9,0.78,6.34,0.56,1.17,0.0,1057405.1,30317.0,58582.0,547221.85,,,,,,,,0.01,,521.0,,,,,,,283.0,0.55,0.01,,,100.0,15.22,0.0,0.0,,0.0,100.0,16.25,0.7189,83.21,0.318,18.05
2023-03-10,63338.0,1140084.0,0.78,6.54,0.56,1.17,0.0,1054476.0,30034.0,58582.0,540612.0,,,,,,,,0.01,,283.0,,,,,,,,0.54,,,,100.0,15.08,0.0,0.0,,0.0,100.0,16.14,0.7204,83.33,0.318,18.0
2023-03-13,62064.0,1081775.52,0.76,6.37,0.55,1.12,0.0,998878.44,28760.0,57308.0,501286.8,,,,,,,,0.02,,1274.0,,,,,,,1274.0,0.51,0.04,,,100.0,14.44,0.0,0.0,,0.0,100.0,16.71,0.7125,82.74,0.3116,17.43
2023-03-14,62064.0,1081775.52,0.76,6.02,0.55,1.11,0.0,998878.44,28760.0,57308.0,501286.8,,,,,,,,,,,,,,,,,,0.5,,,,100.0,14.44,0.0,0.0,,0.0,100.0,16.53,0.7151,82.93,0.3116,17.43
2023-03-15,62064.0,1030883.04,0.76,5.89,0.55,1.09,0.0,951885.88,28760.0,57308.0,477703.6,,,,,,,,,,,,,,,,,,0.51,,,,100.0,14.44,0.0,0.0,,0.0,100.0,17.03,0.7082,82.41,0.3116,16.61
2023-03-16,62064.0,1011022.56,0.76,5.67,0.55,1.04,0.0,933547.32,28760.0,57308.0,468500.4,,,,,,,,,,,,,,,,,,0.48,,,,100.0,14.44,0.0,0.0,,0.0,100.0,16.6,0.714,82.85,0.3116,16.29
2023-03-17,62064.0,1012884.48,0.76,5.69,0.55,1.03,0.0,935266.56,28760.0,57308.0,469363.2,,,,,,,,,,,,,,,,,,0.47,,,,100.0,14.44,0.0,0.0,,0.0,100.0,16.47,0.7158,82.99,0.3116,16.32
2023-03-20,62064.0,1022814.72,0.76,5.67,0.55,1.04,0.0,944435.84,28760.0,57308.0,473964.8,,,,,,,,,,,,,,,,,,0.47,,,,100.0,14.44,0.0,0.0,,0.0,100.0,16.41,0.7167,83.05,0.3116,16.48
2023-03-21,63502.0,1026192.32,0.78,5.71,0.56,1.04,0.0,926097.28,30198.0,57308.0,487999.68,,,1438.0,,,,,,,,,,,1438.0,,,,0.47,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.6,0.6773,80.57,0.3189,16.16
2023-03-22,63502.0,1037622.68,0.78,5.67,0.56,1.03,0.0,936412.72,30198.0,57308.0,493435.32,,,,,,,,,,,,,,,,,,0.46,,,,100.0,15.24,0.0,0.0,,0.0,100.0,16.39,0.6804,80.81,0.3205,16.34
2023-03-23,63502.0,1056673.28,0.78,6.37,0.56,1.07,0.0,953605.12,30198.0,57308.0,502494.72,,,,,,,,,,,,,,,,,,0.5,,,,100.0,15.16,0.0,0.0,,0.0,100.0,15.97,0.6872,81.31,0.3188,16.64
2023-03-24,63502.0,1037622.68,0.78,6.37,0.56,1.08,0.0,936412.72,30198.0,57308.0,493435.32,,,,,,,,,,,,,,,,,,0.51,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.4,0.681,80.84,0.3188,16.34
2023-03-27,63502.0,1022382.2,0.78,6.28,0.56,1.05,0.0,922658.8,30198.0,57308.0,486187.8,,,,,,,,,,,,,,,,,,0.49,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.24,0.6829,80.99,0.3188,16.1
2023-03-28,63502.0,1024922.28,0.78,6.23,0.56,1.04,0.0,924951.12,30198.0,57308.0,487395.72,,,,,,,,,,,,,,,,,,0.48,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.1,0.685,81.15,0.3188,16.14
2023-03-29,63502.0,1016032.0,0.78,6.22,0.56,1.04,0.0,916928.0,30198.0,57308.0,483168.0,,,,,,,,,,,,,,,,,,0.49,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.22,0.6833,81.02,0.3188,16.0
2023-03-30,63502.0,1024287.26,0.78,6.23,0.56,1.04,0.0,924378.04,30198.0,57308.0,487093.74,,,,,,,,,,,,,,,,,,0.48,,,,100.0,15.16,0.0,0.0,,0.0,100.0,16.05,0.6858,81.21,0.3188,16.13
2023-03-31,65060.0,1031201.0,0.8,6.51,0.57,1.07,0.0,933026.1,30198.0,58866.0,478638.3,,,,0.03,,,,,1558.0,,,,0.03,,,,,0.49,,,,100.0,15.26,0.0,0.0,,0.0,100.0,15.92,0.6494,78.91,0.3289,15.85
2023-04-03,67618.0,1119754.08,0.83,6.85,0.6,1.11,0.0,991380.96,31756.0,59866.0,525879.36,,,1558.0,,,1000.0,,,,,,,,1558.0,0.02,,,0.5,,,,100.0,16.18,0.0,0.0,,0.0,100.0,14.88,0.6125,76.63,0.3446,16.56
2023-04-04,64289.0,1040196.02,0.79,6.29,0.57,1.08,0.0,933343.3,30608.0,57685.0,495237.44,,,,,,,,0.01,,1148.0,,,,,,,2181.0,0.5,0.03,,,100.0,15.6,0.0,0.0,,0.0,100.0,16.03,0.6152,76.57,0.3277,16.18
2023-04-05,62108.0,1004907.44,0.76,6.0,0.55,1.03,0.0,933343.3,28427.0,57685.0,459948.86,,,,,,,,0.04,,2181.0,,,,,,,,0.46,,,,100.0,14.71,0.0,0.0,,0.0,100.0,16.47,0.607,75.93,0.3214,16.18
2023-04-06,62108.0,1035961.44,0.76,6.25,0.55,1.04,0.0,962185.8,28427.0,57685.0,474162.36,,,,,,,,,,,,,,,,,,0.46,,,,100.0,14.71,0.0,0.0,,0.0,100.0,16.27,0.611,76.24,0.3214,16.68
2023-04-07,62108.0,1035961.44,0.76,5.97,0.55,1.04,0.0,962185.8,28427.0,57685.0,474162.36,,,,,,,,,,,,,,,,,,0.47,,,,100.0,14.71,0.0,0.0,,0.0,100.0,16.22,0.6098,76.17,0.3214,
2023-04-10,62108.0,1035961.44,0.76,5.97,0.55,1.07,0.0,962185.8,28427.0,57685.0,474162.36,,,,,,,,,,,,,,,,,,0.48,,,,100.0,14.72,0.0,0.0,,0.0,100.0,16.52,0.6068,75.9,0.3216,
2023-04-11,62108.0,1030992.8,0.76,5.97,0.55,1.06,0.0,957571.0,28427.0,57685.0,471888.2,,,,,,,,,,,,,,,,,,0.47,,,,100.0,15.39,0.0,0.0,,0.0,100.0,16.57,0.6059,75.83,0.3363,16.6
2023-04-12,62108.0,1027266.32,0.76,5.8,0.55,1.05,0.0,954109.9,28427.0,57685.0,470182.58,,,,,,,,,,,,,,,,,,0.47,,,,100.0,14.71,0.0,0.0,,0.0,100.0,16.47,0.6071,75.94,0.3214,16.54
2023-04-13,61584.0,997660.8,0.76,5.78,0.54,1.03,0.0,909808.2,29427.0,56161.0,476717.4,,,2000.0,,,,,0.02,,1000.0,,,,2000.0,,,1524.0,0.48,0.04,,,100.0,15.96,0.0,0.0,,0.0,100.0,16.74,0.6027,75.67,0.334,16.2
2023-04-14,80403.0,1318609.2,0.99,7.49,0.71,1.33,0.0,965632.0,51170.0,58880.0,839188.0,,,6500.0,0.11,,,,0.01,6167.0,524.0,,,0.11,6500.0,,15767.0,3448.0,0.83,0.07,,,100.0,27.63,0.0,0.0,,0.0,100.0,20.92,0.4521,62.73,0.4341,16.4
2023-04-17,74675.0,1229150.5,0.92,6.86,0.66,1.24,0.0,1032897.92,45442.0,62752.0,747975.32,,,3872.0,0.07,,,,0.16,3872.0,9600.0,,,0.07,3872.0,,,,0.75,,,,100.0,25.33,0.0,0.0,,0.0,100.0,22.56,0.5769,72.44,0.4162,16.46
2023-04-18,74075.0,1229645.0,0.91,6.96,0.65,1.24,0.0,1031723.2,45442.0,62152.0,754337.2,,,,,,,,,,,,,,,,,600.0,0.75,0.0,,,100.0,26.21,0.0,0.0,,0.0,100.0,22.45,0.5775,72.51,0.4272,16.6
2023-04-19,74075.0,1204459.5,0.91,7.1,0.65,1.23,0.0,1010591.52,45442.0,62152.0,738886.92,,,,,,,,,,,,,,,,,,0.75,,,,100.0,25.39,0.0,0.0,,0.0,100.0,22.96,0.5722,71.98,0.4139,16.26
2023-04-20,74075.0,1205941.0,0.91,7.16,0.65,1.22,0.0,1011834.56,45442.0,62152.0,739795.76,,,,,,,,,,,,,,,,,,0.74,,,,100.0,25.39,0.0,0.0,,0.0,100.0,22.61,0.5759,72.35,0.4139,16.28
2023-04-21,84675.0,1405605.0,1.04,8.17,0.75,1.41,0.0,1048323.2,56042.0,63152.0,930297.2,,,1000.0,0.03,,,,,1000.0,,,,0.03,1000.0,,9600.0,,0.91,,,,100.0,30.3,0.0,0.0,,0.0,100.0,19.62,0.4725,64.86,0.4578,16.6
2023-04-24,85675.0,1396502.5,1.05,8.34,0.76,1.42,0.0,1202157.6,56442.0,73752.0,920004.6,,,10000.0,0.16,,,,0.16,10600.0,9600.0,,,0.16,10000.0,,,,0.93,,,,100.0,30.52,0.0,0.0,,0.0,100.0,19.77,0.6154,75.85,0.4632,16.3
2023-04-25,85675.0,1413637.5,1.05,8.61,0.76,1.42,0.0,1216908.0,56442.0,73752.0,931293.0,,,,,,,,,,,,,,,,,,0.93,,,,100.0,32.55,0.0,0.0,,0.0,100.0,19.53,0.6183,76.1,0.4941,16.5
2023-04-26,85675.0,1389648.5,1.05,8.83,0.76,1.41,0.0,1196257.44,56442.0,73752.0,915489.24,,,,,,,,,,,,,,,,,,0.93,,,,100.0,32.55,0.0,0.0,,0.0,100.0,19.76,0.6156,75.86,0.4941,16.22
2023-04-27,85675.0,1401643.0,1.05,9.22,0.76,1.41,0.0,1206582.72,56442.0,73752.0,923391.12,,,,,,,,,,,,,,,,,,0.92,,,,100.0,32.55,0.0,0.0,,0.0,100.0,19.54,0.6182,76.09,0.4941,16.36
2023-04-28,84775.0,1381832.5,1.04,9.45,0.75,1.4,0.0,1187487.6,56442.0,72852.0,920004.6,,,,,,,,,,,,,,,,,900.0,0.92,0.02,,,100.0,32.55,0.0,0.0,,0.0,100.0,19.85,0.614,75.73,0.4889,16.3
2023-05-01,74175.0,1209052.5,0.91,8.89,0.65,1.22,0.0,1014707.6,56442.0,62252.0,920004.6,,,,,,,,,,,,,,,,,10600.0,0.92,0.18,,,100.0,32.55,0.0,0.0,,0.0,100.0,8.71,0.7524,86.23,0.4278,
2023-05-02,77765.0,1306452.0,0.96,9.32,0.69,1.3,0.0,1106145.6,60032.0,65842.0,1008537.6,,,,0.08,,,,0.02,4571.0,981.0,,,0.08,,,4571.0,981.0,0.98,0.0,,,48.17,34.62,64585.0,1085028.0,,1.05,48.27,14.08,0.6792,81.13,0.4485,16.8
2023-05-03,75599.0,1301814.78,0.93,9.21,0.67,1.3,0.0,1096500.72,61476.0,63676.0,1058616.72,,,1444.0,,,,,,,,,,,1444.0,,,2166.0,1.03,0.01,,,48.77,35.45,64585.0,1112153.7,,1.08,48.91,14.46,0.6718,80.6,0.436,17.22
2023-05-04,63599.0,1073551.12,0.78,8.04,0.56,1.09,0.0,938122.88,57576.0,55576.0,971882.88,,,,,,,,0.06,,3900.0,,,,,,,8100.0,0.99,0.15,,,47.13,33.97,64585.0,1090194.8,,1.12,47.05,17.89,0.6211,76.65,0.3752,16.88
2023-05-05,63599.0,1088814.88,0.78,8.27,0.56,1.09,0.0,951461.12,57576.0,55576.0,985701.12,,,,,,,,,,,,,,,,,,0.97,,,,47.13,33.97,64585.0,1105695.2,,1.09,47.21,17.37,0.6276,77.2,0.3752,17.12
2023-05-08,56799.0,988302.6,0.7,7.52,0.5,0.99,0.0,899162.4,54676.0,51676.0,951362.4,,,,,,,,0.05,,2900.0,,,,,,,3900.0,0.94,0.05,,,45.85,32.82,64585.0,1123779.0,,1.11,45.92,19.42,0.5709,72.79,0.3409,17.4
2023-05-09,56799.0,972398.88,0.7,7.67,0.5,0.99,0.0,884693.12,54676.0,51676.0,936053.12,,,,,,,,,,,,,,,,,,0.95,,,,45.85,32.96,64585.0,1105695.2,,1.13,45.77,19.97,0.564,72.16,0.3423,17.12
2023-05-10,68857.0,1173323.28,0.85,9.31,0.61,1.18,0.0,1048539.36,64534.0,61534.0,1099659.36,,,9858.0,0.16,,,,,9858.0,,,,0.16,9858.0,,,,1.1,,,,49.98,38.39,64585.0,1100528.4,,1.1,49.98,16.27,0.6256,77.25,0.4096,17.04
2023-05-11,68857.0,1171946.14,0.85,9.45,0.61,1.18,0.0,1047308.68,64534.0,61534.0,1098368.68,,,,,,,,,,,,,,,,,,1.1,,,,49.98,38.1,64585.0,1099236.7,,1.11,49.94,16.33,0.625,77.2,0.4066,17.02
2023-05-12,68857.0,1174700.42,0.85,9.43,0.61,1.19,0.0,1049770.04,64534.0,61534.0,1100950.04,,,,,,,,,,,,,,,,,,1.1,,,,49.98,38.11,64585.0,1101820.1,,1.11,49.95,16.3,0.6255,77.24,0.4066,17.06
2023-05-15,68857.0,1167814.72,0.85,9.54,0.61,1.18,0.0,1043616.64,64534.0,61534.0,1094496.64,,,,,,,,,,,,,,,,,,1.1,,,,49.98,38.11,64585.0,1095361.6,,1.1,49.95,16.31,0.6251,77.21,0.4066,16.96
2023-05-16,69683.0,1183217.34,0.86,9.69,0.61,1.19,0.0,1058872.8,67496.0,62360.0,1146082.08,,,2962.0,0.02,,,,,826.0,,,,0.02,2962.0,,,,1.15,,,,51.1,39.9,64585.0,1096653.3,,1.1,51.12,16.03,0.6298,77.58,0.4119,16.98
2023-05-17,69683.0,1184611.0,0.86,9.68,0.61,1.19,0.0,1060120.0,65360.0,62360.0,1111120.0,,,,,,,,0.04,,2136.0,,,,,,,,1.11,,,,50.3,38.64,64585.0,1097945.0,,1.1,50.29,16.09,0.6291,77.52,0.4119,17.0
