,ERO FP Equity_DX_SI_QTY,ERO FP Equity_DX_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ERO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ERO FP Equity_DX_SI_MV,ERO FP Equity_DX_DSS,ERO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY,ERO FP Equity_DX_BROKER_SI_QTY,ERO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ERO FP Equity_DX_BROKER_SI_MV_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ERO FP Equity_DX_BROKER_SI_MV_INC_x,ERO FP Equity_DX_SUPPLY_SI_MV_NEW,ERO FP Equity_DX_BROKER_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_NEW,ERO FP Equity_DX_SUPPLY_SI_MV_DEC,ERO FP Equity_DX_BROKER_SI_QTY_INC,ERO FP Equity_DX_SUPPLY_SI_QTY_DEC,ERO FP Equity_DX_BROKER_SI_MV_NEW_y,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ERO FP Equity_DX_BROKER_SI_MV_INC_y,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ERO FP Equity_DX_BROKER_SI_MV_ADD,ERO FP Equity_DX_SUPPLY_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_DEC,ERO FP Equity_DX_SUPPLY_SI_MV,ERO FP Equity_DX_BROKER_SI_MV_DEC,ERO FP Equity_DX_SUPPLY_SI_MV_RMV,ERO FP Equity_DX_BROKER_SI_MV_RMV,ERO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ERO FP Equity_DX_UTILIZATION_QUANTITY,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ERO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ERO FP Equity_DX_ACTIVE_UTILIZATION_MV,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ERO FP Equity_DX_BROKER_SI_CON_RATIO,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ERO FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-01-29,1500.0,195045.0,0.26,0.05,0.19,,195045.0,1500.0,1500.0,195045.0,,,,,,1500.0,,,,,,,,,0.19,1500.0,,0.18,,,,1.28,1.28,115585.0,15029517.55,,14.98,1.21,,1.0,100.0,0.0128
2013-01-30,1500.0,193920.0,0.27,0.05,0.19,,193920.0,0.0,1500.0,0.0,,,,,,,,0.18,,1500.0,,,,,,,,0.0,,,,0.0,0.0,115585.0,14942828.8,,14.89,0.0,,1.0,100.0,0.013
2013-01-31,10000.0,1285100.0,1.79,0.34,1.29,,642550.0,5000.0,5000.0,642550.0,,,,,,5000.0,,,,,,,,,0.65,5000.0,1500.0,0.65,0.19,,,41.77,4.15,6969.0,895586.19,,0.9,41.77,,1.0,100.0,0.0829
2013-02-01,10000.0,1288100.0,1.69,0.34,1.28,,644050.0,5000.0,5000.0,644050.0,,,,,,,,,,,,,,,,,,0.64,,,,41.77,4.15,6969.0,897676.89,,0.89,41.77,,1.0,100.0,0.0829
2013-02-04,10000.0,1269800.0,1.72,0.34,1.29,,634900.0,5000.0,5000.0,634900.0,,,,,,,,,,,,,,,,,,0.64,,,,41.77,4.15,6969.0,884923.62,,0.9,41.77,,1.0,100.0,0.0829
2013-02-05,10000.0,1274300.0,1.6,0.34,1.27,,637150.0,5000.0,5000.0,637150.0,,,,,,,,,,,,,,,,,,0.63,,,,41.77,4.15,6969.0,888059.67,,0.89,41.77,,1.0,100.0,0.0829
2013-02-06,10000.0,1272400.0,1.61,0.34,1.28,,636200.0,5000.0,5000.0,636200.0,,,,,,,,,,,,,,,,,,0.64,,,,41.77,4.15,6969.0,886735.56,,0.89,41.77,,1.0,100.0,0.0829
2013-02-07,5000.0,633600.0,0.73,0.17,0.64,,633600.0,0.0,5000.0,0.0,,,,,,,,0.64,,5000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0433
2013-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.64,,,0.0,0.0,114309.0,14661272.34,,14.59,0.0,,0.0,,0.0
2013-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,114309.0,14567538.96,,14.53,0.0,,0.0,,0.0
2013-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,114309.0,14631552.0,,14.57,0.0,,0.0,,0.0
2013-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,114309.0,14716140.66,,14.62,0.0,,0.0,,0.0
2013-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,114309.0,14697851.22,,14.76,0.0,,0.0,,0.0
2013-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207638.0,26677330.24,,26.71,0.0,,0.0,,0.0
2013-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,210558.0,26976690.96,,27.06,0.0,,0.0,,0.0
2013-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,208509.0,26995660.23,,26.71,0.0,,0.0,,0.0
2013-02-20,200000.0,25818000.0,19.59,6.84,25.67,,12909000.0,100000.0,100000.0,12909000.0,,,,,,100000.0,,,,,,,,,12.79,100000.0,,12.89,,,,100.0,33.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6733
2013-02-21,200000.0,25472000.0,19.28,6.84,25.8,,12736000.0,100000.0,100000.0,12736000.0,,,,,,,,,,,,,,,,,,12.9,,,,100.0,33.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6738
2013-02-22,197406.0,25455503.7,19.09,6.75,24.99,,12727751.85,98703.0,98703.0,12727751.85,,,,,,,,0.41,,1297.0,,,,,,,1297.0,12.5,0.41,,,100.0,33.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6633
2013-02-25,197406.0,25494984.9,19.62,6.75,25.21,,12747492.45,98703.0,98703.0,12747492.45,,,,,,,,,,,,,,,,,,12.6,,,,100.0,33.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6633
2013-02-26,197406.0,25117939.44,19.24,6.75,25.51,,12558969.72,98703.0,98703.0,12558969.72,,,,,,,,,,,,,,,,,,12.76,,,,100.0,33.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6654
2013-02-27,197406.0,25414048.44,19.23,6.75,25.19,,12707024.22,98703.0,98703.0,12707024.22,,,,,,,,,,,,,,,,,,12.6,,,,100.0,33.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6681
2013-02-28,197406.0,25568025.12,19.11,6.75,25.22,,12784012.56,98703.0,98703.0,12784012.56,,,,,,,,,,,,,,,,,,12.68,,,,100.0,33.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6678
2013-03-01,117406.0,15199380.76,11.61,4.01,15.19,,7599690.38,58703.0,58703.0,7599690.38,,,,,,,,5.13,,40000.0,,,,,,,40000.0,7.59,4.98,,,100.0,23.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4599
2013-03-04,117406.0,15184117.98,11.76,4.01,15.22,,7592058.99,58703.0,58703.0,7592058.99,,,,,,,,,,,,,,,,,,7.61,,,,100.0,23.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4599
2013-03-05,126406.0,16636293.66,13.51,4.32,16.38,,8318146.83,63203.0,63203.0,8318146.83,,,,,,4500.0,,,,,,,,,0.58,4500.0,,8.19,,,,40.4,24.47,93227.0,12269605.47,,12.08,40.4,3.69,0.9289,96.31,0.4894
2013-03-06,126406.0,16598371.86,13.59,4.32,16.61,,8299185.93,63203.0,63203.0,8299185.93,,,,,,,,,,,,,,,,,,8.31,,,,40.4,24.47,93248.0,12244394.88,,12.25,40.4,3.69,0.9289,96.31,0.4893
2013-03-07,126606.0,16625899.92,13.51,4.33,16.64,,8326081.96,63203.0,63403.0,8299817.96,,,,,,200.0,,,,,,,,,0.03,,,8.31,,,,39.11,24.39,98407.0,12922807.24,,12.93,39.11,3.69,0.9259,96.15,0.4886
2013-03-08,136606.0,18082536.22,14.73,4.67,17.96,,8392655.11,73203.0,63403.0,9689881.11,,,,,,,,,,,,,,,,10000.0,,9.63,,,,41.87,28.05,101641.0,13454219.17,,13.44,41.73,3.69,0.9259,96.15,0.5234
2013-03-11,36606.0,4843705.92,4.23,1.25,4.84,,1773484.96,23203.0,13403.0,3070220.96,,,,,,,,6.54,,50000.0,,,,,,,50000.0,3.07,6.54,,,17.96,11.0,106003.0,14026316.96,,14.05,17.96,20.42,0.6607,78.67,0.1735
2013-03-12,37351.0,4941910.81,4.36,1.28,4.95,,1773350.93,23948.0,13403.0,3168559.88,,,10745.0,,,,,1.33,,10000.0,,,,10745.0,,,,3.17,,,,21.11,12.27,89513.0,11843465.03,,11.86,21.11,20.36,0.6615,78.74,0.1913
2013-03-13,68751.0,9094382.28,8.01,2.35,9.09,,3849744.84,39648.0,29103.0,5244637.44,,,15700.0,2.07,,,,,15700.0,,,,2.07,15700.0,,,,5.24,,,,34.96,19.22,73760.0,9756972.8,,9.75,34.96,46.04,0.4975,53.43,0.3333
2013-03-14,58751.0,7866171.39,6.81,2.01,7.77,,3896600.67,29648.0,29103.0,3969570.72,,,,,,,,1.31,,10000.0,,,,,,,,3.92,,,,27.11,14.35,79719.0,10673576.91,,10.54,27.11,46.04,0.4975,53.43,0.2844
2013-03-15,48848.0,6500691.84,5.88,1.67,6.52,,3846411.24,19945.0,28903.0,2654280.6,,,,,,,,1.27,,9703.0,,,,,,,200.0,2.66,0.03,,,18.95,10.07,85333.0,11356115.64,,11.38,18.95,29.79,0.5817,70.21,0.2465
2013-03-18,41145.0,5474753.7,4.9,1.41,5.48,,2687812.0,20945.0,20200.0,2786941.7,,,1000.0,,,,,,,,,,,1000.0,,,8703.0,2.79,1.16,,,20.96,10.62,78971.0,10507881.26,,10.51,20.96,,1.0,100.0,0.2087
2013-03-19,41145.0,5453358.3,5.21,1.41,5.48,,2677308.0,20945.0,20200.0,2776050.3,,,,,,,,,,,,,,,,,,2.79,,,,20.76,10.67,79928.0,10593657.12,,10.64,20.76,,1.0,100.0,0.2095
2013-03-20,140745.0,18728937.15,17.29,4.81,18.62,,9314900.0,70745.0,70000.0,9414037.15,,,49800.0,0.9,,43000.0,,,6800.0,,,,0.9,49800.0,5.67,,,9.37,,,,69.85,35.95,30532.0,4062893.24,,4.04,69.85,38.66,0.5257,61.34,0.7152
2013-03-21,111745.0,14764866.85,13.57,3.82,14.88,,9249100.0,41745.0,70000.0,5515766.85,,,,,,,,3.84,,29000.0,,,,,,,,5.55,,,,41.04,21.17,59979.0,7925025.27,,7.97,41.04,38.48,0.5265,61.52,0.5666
2013-03-22,107245.0,14164919.6,12.49,3.67,14.22,,9245600.0,37245.0,70000.0,4919319.6,,,,,,,,0.58,,4500.0,,,,,,,,4.94,,,,36.24,18.78,65534.0,8655730.72,,8.69,36.24,38.48,0.5265,61.52,0.5409
2013-03-25,65545.0,8635553.75,7.44,2.24,8.67,,5204125.0,26045.0,39500.0,3431428.75,,,,,,,,1.54,,11200.0,,,,,,,30500.0,3.43,4.11,,,25.34,13.14,76734.0,10109704.5,,10.12,25.34,43.4,0.5087,56.6,0.3306
2013-03-26,42745.0,5642767.45,4.91,1.46,5.67,,3894295.0,13245.0,29500.0,1748472.45,,,,,,,,1.69,,12800.0,,,,,,,10000.0,1.75,1.33,,,12.89,6.68,89534.0,11819383.34,,11.8,12.89,47.87,0.5009,52.13,0.2156
2013-03-27,25745.0,3385982.4,3.05,0.88,3.41,,1644000.0,13245.0,12500.0,1741982.4,,,,,,,,,,,,,,,,,17000.0,1.75,2.29,,,12.84,6.67,89887.0,11821938.24,,11.87,12.84,45.45,0.5041,54.55,0.1296
2013-03-28,25745.0,3394993.15,3.12,0.88,3.38,,1648375.0,13245.0,12500.0,1746618.15,,,,,,,,,,,,,,,,,,1.74,,,,12.86,7.07,89732.0,11832958.84,,11.8,12.86,45.67,0.5038,54.33,0.1374
2013-03-29,25745.0,3394993.15,3.52,0.88,3.4,,1648375.0,13245.0,12500.0,1746618.15,,,,,,,,,,,,,,,,,,1.75,,,,12.84,7.06,89877.0,11852079.99,,11.89,12.84,45.51,0.504,54.49,0.1373
2013-04-01,25745.0,3394993.15,3.52,0.88,3.39,,1648375.0,13245.0,12500.0,1746618.15,,,,,,,,,,,,,,,,,,1.75,,,,12.84,7.06,89877.0,11852079.99,,11.85,12.84,45.6,0.5039,54.4,0.1373
2013-04-02,25745.0,3439274.55,3.52,0.88,3.39,,1669875.0,13245.0,12500.0,1769399.55,,,,,,,,,,,,,,,,,,1.75,,,,12.84,6.67,89877.0,12006668.43,,11.85,12.84,45.63,0.5038,54.37,0.1296
2013-04-03,16245.0,2150675.55,2.41,0.56,2.16,,1654875.0,3745.0,12500.0,495800.55,,,,,,,,1.24,,9500.0,,,,,,,,0.5,,,,3.63,1.89,99377.0,13156521.03,,13.28,3.63,46.01,0.5032,53.99,0.0818
2013-04-04,3745.0,490220.5,0.54,0.13,0.49,,392700.0,745.0,3000.0,97520.5,,,,,,,,0.4,,3000.0,,,,,,,9500.0,0.1,1.26,,,0.71,0.37,104222.0,13642659.8,,13.7,0.71,,1.0,100.0,0.0187
2013-04-05,2145.0,276082.95,0.31,0.07,0.28,,180194.0,745.0,1400.0,95888.95,,,,,,,,,,,,,,,,,1600.0,0.1,0.21,,,0.7,0.37,105027.0,13518025.17,,13.5,0.7,,1.0,100.0,0.0107
2013-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.1,,745.0,,,,,,,1400.0,0.0,0.18,,,0.0,0.0,201277.0,26002975.63,,26.08,0.0,,0.0,,0.0
2013-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,201929.0,26115477.57,,26.01,0.0,,0.0,,0.0
2013-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,256710.0,33803572.8,,33.22,0.0,,0.0,,0.0
2013-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,257125.0,34069062.5,,33.63,0.0,,0.0,,0.0
2013-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266438.0,35023275.1,,35.11,0.0,,0.0,,0.0
2013-04-15,82000.0,10723960.0,7.49,2.95,10.77,,5361980.0,41000.0,41000.0,5361980.0,,,,,,41000.0,,,,,,,,,5.4,41000.0,,5.38,,,,23.99,15.39,129933.0,16992637.74,,17.04,23.99,21.87,0.6582,78.13,0.3078
2013-04-16,82000.0,10628020.0,7.49,2.95,10.7,,5314010.0,41000.0,41000.0,5314010.0,,,,,,,,,,,,,,,,,,5.36,,,,23.97,15.38,130061.0,16857206.21,,17.02,23.97,22.08,0.6559,77.92,0.3076
2013-04-17,82000.0,10466480.0,7.44,2.95,10.67,,5233240.0,41000.0,41000.0,5233240.0,,,,,,,,,,,,,,,,,,5.32,,,,23.88,15.34,130697.0,16682165.08,,16.95,23.88,21.83,0.6588,78.17,0.3069
2013-04-18,82000.0,10470580.0,7.28,2.95,10.44,,5235290.0,41000.0,41000.0,5235290.0,,,,,,,,,,,,,,,,,,5.22,,,,23.79,15.31,131347.0,16771698.43,,16.73,23.79,21.97,0.6572,78.03,0.3061
2013-04-19,82000.0,10535360.0,7.24,2.95,10.48,,5267680.0,41000.0,41000.0,5267680.0,,,,,,,,,,,,,,,,,,5.25,,,,23.86,15.34,130803.0,16805569.44,,16.74,23.86,21.92,0.6577,78.08,0.3068
2013-04-22,82000.0,10555040.0,7.05,2.95,10.56,,5277520.0,41000.0,41000.0,5277520.0,,,,,,,,,,,,,,,,,,5.28,,,,23.86,15.34,130803.0,16836962.16,,16.84,23.86,21.93,0.6575,78.07,0.3068
2013-04-23,82000.0,10824000.0,7.06,2.95,10.56,,5412000.0,41000.0,41000.0,5412000.0,,,,,,,,,,,,,,,,,,5.27,,,,23.83,15.32,131035.0,17296620.0,,16.85,23.83,21.91,0.6578,78.09,0.3065
2013-04-24,82000.0,10915840.0,6.95,2.95,10.83,,5457920.0,41000.0,41000.0,5457920.0,,,,,,,,,,,,,,,,,,5.42,,,,23.61,15.23,132636.0,17656504.32,,17.52,23.61,21.95,0.6573,78.05,0.3047
2013-04-25,81000.0,10847520.0,6.73,2.92,10.75,,5490720.0,40000.0,41000.0,5356800.0,,,,,,,,0.09,,1000.0,,,,,,,,5.33,,,,22.95,14.83,134294.0,17984652.48,,17.89,22.95,22.09,0.6558,77.91,0.3002
2013-04-26,98300.0,13124033.0,7.06,3.54,13.08,,6809010.0,47300.0,51000.0,6315023.0,,,7300.0,,,10000.0,,,,,,,,7300.0,1.34,,,6.31,,,,27.0,17.47,127904.0,17076463.04,,17.06,27.0,19.8,0.4601,62.38,0.3631
2013-04-29,79300.0,10657127.0,5.67,2.86,10.59,,5147137.0,41000.0,38300.0,5509990.0,,,,,,11000.0,,0.8,,6300.0,,,,,1.48,,23700.0,5.48,3.11,,,23.7,15.27,131966.0,17734910.74,,17.64,23.7,26.16,0.2533,28.97,0.2954
2013-04-30,62000.0,8327840.0,4.37,2.23,8.29,,2820720.0,41000.0,21000.0,5507120.0,,,,,,,,,,,,,,,,,17300.0,5.46,2.28,,,23.7,15.27,131966.0,17725673.12,,17.58,23.7,47.62,0.5011,52.38,0.2309
2013-05-01,62000.0,8327840.0,4.37,2.23,8.32,,2820720.0,41000.0,21000.0,5507120.0,,,,,,,,,,,,,,,,,,5.5,,,,23.58,15.22,132905.0,17851799.6,,17.84,23.58,47.61,0.5011,52.39,0.2301
2013-05-02,57000.0,7688160.0,4.01,2.05,7.66,,2832480.0,36000.0,21000.0,4855680.0,,,,,,,,0.72,,5000.0,,,,,,,,4.83,,,,20.7,13.36,137905.0,18600626.4,,18.52,20.7,47.52,0.5012,52.48,0.2116
2013-05-03,46000.0,6266120.0,3.2,1.66,6.26,,2860620.0,25000.0,21000.0,3405500.0,,,,,,,,1.41,,11000.0,,,,,,,,3.41,,,,14.07,9.15,152633.0,20791667.26,,20.85,14.07,47.37,0.5014,52.63,0.1684
2013-05-06,35000.0,4769450.0,2.48,1.26,4.77,,1362700.0,25000.0,10000.0,3406750.0,,,,,,,,,,,,,,,,,11000.0,3.41,1.5,,,14.07,9.15,152633.0,20799298.91,,20.8,14.07,,1.0,100.0,0.1281
2013-05-07,35000.0,4779600.0,2.64,1.26,4.77,,1365600.0,25000.0,10000.0,3414000.0,,,,,,,,,,,,,,,,,,3.41,,,,14.02,9.13,153266.0,20930004.96,,20.88,14.02,,1.0,100.0,0.1278
2013-05-08,35000.0,4817400.0,2.7,1.26,4.77,,1376400.0,25000.0,10000.0,3441000.0,,,,,,,,,,,,,,,,,,3.41,,,,14.01,9.2,153418.0,21116453.52,,20.92,14.01,,1.0,100.0,0.1288
2013-05-09,35000.0,4818800.0,2.67,1.26,4.79,,1376800.0,25000.0,10000.0,3442000.0,,,,,,,,,,,,,,,,,,3.42,,,,13.96,9.17,154102.0,21216763.36,,21.1,13.96,,1.0,100.0,0.1284
2013-05-10,35000.0,4837700.0,2.71,1.26,4.84,,1382200.0,25000.0,10000.0,3455500.0,,,,,,,,,,,,,,,,,,3.46,,,,13.94,9.17,154368.0,21336744.96,,21.38,13.94,,1.0,100.0,0.1283
2013-05-13,35000.0,4831750.0,2.63,1.26,4.84,,1380500.0,25000.0,10000.0,3451250.0,,,,,,,,,,,,,,,,,,3.46,,,,13.94,9.17,154368.0,21310502.4,,21.34,13.94,,1.0,100.0,0.1283
2013-05-14,10000.0,1385100.0,0.74,0.35,1.38,,1385100.0,0.0,10000.0,0.0,,,,,,,,3.46,,25000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0367
2013-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,1.39,,,0.0,0.0,272991.0,38207820.36,,37.94,0.0,,0.0,,0.0
2013-05-16,22000.0,3077580.0,1.6,0.77,3.07,,1538790.0,11000.0,11000.0,1538790.0,,,,,,11000.0,,,,,,,,,1.54,11000.0,,1.54,,,,6.1,4.02,169255.0,23677081.95,,23.66,6.1,,1.0,100.0,0.0805
2013-05-17,14000.0,1962940.0,1.04,0.49,1.97,,1542310.0,3000.0,11000.0,420630.0,,,,,,,,1.12,,8000.0,,,,,,,,0.42,,,,1.66,1.09,178096.0,24970840.16,,25.02,1.66,,1.0,100.0,0.0511
2013-05-20,11000.0,1550010.0,0.81,0.39,1.54,,1550010.0,0.0,11000.0,0.0,,,,,,,,0.42,,3000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0401
2013-05-21,7752.0,1092954.48,0.59,0.27,1.08,,422970.0,4752.0,3000.0,669984.48,,,,,,,,,,,,,,,,4752.0,8000.0,0.67,1.12,,,6.64,1.73,66819.0,9420810.81,,9.37,6.64,38.55,0.5262,61.45,0.0283
2013-05-22,4752.0,671457.6,0.36,0.17,0.67,,0.0,4752.0,0.0,671457.6,,,,,,,,,,,,,,,,,3000.0,0.67,0.42,,,6.64,1.72,66819.0,9441524.7,,9.42,6.64,,1.0,100.0,0.0172
2013-05-23,4752.0,657629.28,0.48,0.17,0.67,,0.0,4752.0,0.0,657629.28,,,,,,,,,,,,,,,,,,0.67,,,,6.64,1.68,66819.0,9247081.41,,9.4,6.64,,1.0,100.0,0.0168
2013-05-24,4752.0,654825.6,0.46,0.17,0.66,,0.0,4752.0,0.0,654825.6,,,,,,,,,,,,,,,,,,0.66,,,,6.64,1.69,66819.0,9207658.2,,9.24,6.64,,1.0,100.0,0.0169
2013-05-27,4752.0,659482.56,0.46,0.17,0.65,,0.0,4752.0,0.0,659482.56,,,,,,,,,,,,,,,,,,0.65,,,,6.64,1.69,66819.0,9273140.82,,9.21,6.64,,1.0,100.0,0.0169
2013-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.66,,4752.0,,,,,,,,0.0,,,,0.0,0.0,273308.0,38342379.32,,37.99,0.0,,0.0,,0.0
2013-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,274090.0,37742193.0,,38.27,0.0,,0.0,,0.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,273615.0,37780759.2,,37.79,0.0,,0.0,,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,249176.0,34057375.68,,34.25,0.0,,0.0,,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,249176.0,33825642.0,,34.02,0.0,,0.0,,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,234719.0,31980463.75,,31.92,0.0,,0.0,,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,235471.0,31574306.39,,32.01,0.0,,0.0,,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,200681.0,26588225.69,,26.9,0.0,,0.0,,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,200548.0,26937607.36,,26.85,0.0,,0.0,,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,200548.0,26925574.48,,26.83,0.0,,0.0,,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,178889.0,23726048.07,,23.97,0.0,,0.0,,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,171101.0,22626396.24,,22.75,0.0,,0.0,,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,171101.0,22605864.12,,22.71,0.0,,0.0,,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127428.0,16866370.08,,16.87,0.0,,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127428.0,16982329.56,,16.88,0.0,,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127840.0,17033401.6,,16.94,0.0,,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127840.0,16984822.4,,16.98,0.0,,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,130072.0,16754574.32,,17.39,0.0,,0.0,,0.0
2013-06-21,5912.0,752715.84,0.45,0.22,0.76,,0.0,5912.0,0.0,752715.84,,,,,,,,,,,,,,,,5912.0,,0.76,,,,15.03,4.47,33413.0,4254143.16,,4.3,15.03,,0.0,,0.0447
2013-06-24,5912.0,741778.64,0.44,0.22,0.75,,0.0,5912.0,0.0,741778.64,,,,,,,,,,,,,,,,,,0.75,,,,15.03,4.47,33413.0,4192329.11,,4.26,15.03,,0.0,,0.0447
2013-06-25,5912.0,752420.24,0.43,0.23,0.74,,0.0,5912.0,0.0,752420.24,,,,,,,,,,,,,,,,,,0.74,,,,14.87,4.46,33840.0,4306816.8,,4.24,14.87,,0.0,,0.0446
