,EPAB FP Equity_DX_SI_QTY,EPAB FP Equity_DX_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPAB FP Equity_DX_SI_MV,EPAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SUPPLY_SI_QTY,EPAB FP Equity_DX_BROKER_SI_QTY,EPAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPAB FP Equity_DX_BROKER_SI_MV_INC_x,EPAB FP Equity_DX_BROKER_SI_QTY_ADD,EPAB FP Equity_DX_SUPPLY_SI_MV_DEC,EPAB FP Equity_DX_BROKER_SI_QTY_INC,EPAB FP Equity_DX_SUPPLY_SI_QTY_DEC,EPAB FP Equity_DX_BROKER_SI_MV_INC_y,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPAB FP Equity_DX_BROKER_SI_MV_ADD,EPAB FP Equity_DX_SUPPLY_SI_QTY_ADD,EPAB FP Equity_DX_BROKER_SI_QTY_DEC,EPAB FP Equity_DX_SUPPLY_SI_MV,EPAB FP Equity_DX_BROKER_SI_MV_DEC,EPAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPAB FP Equity_DX_UTILIZATION_QUANTITY,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPAB FP Equity_DX_ACTIVE_UTILIZATION_MV,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPAB FP Equity_DX_BROKER_SI_CON_RATIO,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-10,7600.0,197828.0,2.7,0.01,0.2,98914.0,3800.0,3800.0,98914.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-11,7600.0,199158.0,2.6,0.01,0.2,99579.0,3800.0,3800.0,99579.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-12,7600.0,202616.0,2.62,0.01,0.2,101308.0,3800.0,3800.0,101308.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-13,7600.0,204174.0,2.61,0.01,0.2,102087.0,3800.0,3800.0,102087.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-14,7600.0,204364.0,2.59,0.01,0.2,102182.0,3800.0,3800.0,102182.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-17,7600.0,202616.0,2.67,0.01,0.2,101308.0,3800.0,3800.0,101308.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-18,7600.0,203490.0,2.68,0.01,0.2,101745.0,3800.0,3800.0,101745.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-19,7600.0,203832.0,2.67,0.01,0.2,101916.0,3800.0,3800.0,101916.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-20,15400.0,412874.0,5.13,0.03,0.41,206437.0,7700.0,7700.0,206437.0,3900.0,0.1,,,3900.0,,0.1,3900.0,,,,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-21,15400.0,413644.0,5.08,0.03,0.41,206822.0,7700.0,7700.0,206822.0,,,,,,,,,,,,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-24,15400.0,412874.0,5.06,0.03,0.41,206437.0,7700.0,7700.0,206437.0,,,,,,,,,,,,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2954.34,0.0,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2953.26,0.0,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2918.7,0.0,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2870.1,0.0,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2851.2,0.0,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2870.1,0.0,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2865.24,0.0,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2839.86,0.0,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2859.3,0.0,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2891.16,0.0,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2854.98,0.0,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2859.3,0.0,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2839.32,0.0,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2837.16,0.0,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2810.7,0.0,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2801.52,0.0,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2803.14,0.0,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2827.98,0.0,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2835.54,0.0,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2814.48,0.0,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2816.64,0.0,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2853.9,0.0,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2874.96,0.0,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2874.96,0.0,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2867.94,0.0,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2857.14,0.0,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2856.6,0.0,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2843.64,0.0,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2830.14,0.0,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2806.92,0.0,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2813.4,0.0,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2822.04,0.0,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2820.96,0.0,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2798.28,0.0,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2843.64,0.0,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2842.56,0.0,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2804.76,0.0,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2807.46,0.0,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2837.7,0.0,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2792.88,0.0,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2792.34,0.0,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2758.86,0.0,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2739.42,0.0,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2730.24,0.0,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2750.76,0.0,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2766.96,0.0,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2735.1,0.0,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2719.98,0.0,0.0,,0.0,,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2703.78,0.0,0.0,,0.0,,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2717.28,0.0,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2742.66,0.0,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2717.82,0.0,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2779.92,0.0,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2782.62,0.0,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2770.2,0.0,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2723.76,0.0,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2736.18,0.0,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2729.7,0.0,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2704.32,0.0,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2685.96,0.0,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2641.68,0.0,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2644.38,0.0,0.0,,0.0,,0.0
2023-10-24,187.0,4608.62,0.06,0.0,0.0,4608.62,187.0,187.0,4608.62,,,187.0,,,,,,0.0,187.0,,0.0,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6339
2023-10-25,187.0,4617.97,0.06,0.0,0.0,4617.97,187.0,187.0,4617.97,,,,,,,,,,,,0.0,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6339
2023-10-26,187.0,4589.92,0.06,0.0,0.0,4589.92,187.0,187.0,4589.92,,,,,,,,,,,,0.0,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6339
2023-10-27,187.0,4558.13,0.06,0.0,0.0,4558.13,187.0,187.0,4558.13,,,,,,,,,,,,0.0,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6339
2023-10-30,187.0,4563.73,0.03,0.0,0.0,4563.73,187.0,187.0,4563.73,,,,,,,,,,,,0.0,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6339
2023-10-31,16587.0,408869.55,2.3,0.03,0.41,206739.55,8200.0,8387.0,202130.0,8013.0,,8200.0,,,,,8013.0,0.2,,,0.2,,100.0,98.7,0.0,0.0,0.0,100.0,1.13,0.9777,98.87,1.9965
2023-11-01,16400.0,407376.0,2.13,0.03,0.41,203688.0,8200.0,8200.0,203688.0,,,,,,,,,,,187.0,0.2,0.0,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-02,16400.0,414510.0,2.03,0.03,0.41,207255.0,8200.0,8200.0,207255.0,,,,,,,,,,,,0.2,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-03,16400.0,418118.0,2.03,0.03,0.41,209059.0,8200.0,8200.0,209059.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-06,16400.0,416068.0,2.03,0.03,0.42,208034.0,8200.0,8200.0,208034.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-07,16400.0,416724.0,2.02,0.03,0.42,208362.0,8200.0,8200.0,208362.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-08,16400.0,418200.0,2.02,0.03,0.42,209100.0,8200.0,8200.0,209100.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-09,16400.0,422300.0,2.03,0.03,0.42,211150.0,8200.0,8200.0,211150.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-10,16400.0,419430.0,1.97,0.03,0.42,209715.0,8200.0,8200.0,209715.0,,,,,,,,,,,,0.21,,100.0,98.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.974
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,,8200.0,,,,,8200.0,0.0,0.21,0.0,0.0,108.0,2775.6,0.0,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2832.84,0.0,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2839.32,0.0,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2837.7,0.0,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2858.22,0.0,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2866.32,0.0,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2859.84,0.0,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2878.74,0.0,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2885.76,0.0,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2897.64,0.0,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2892.24,0.0,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2887.38,0.0,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2898.72,0.0,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2910.06,0.0,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2937.06,0.0,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2931.12,0.0,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2952.18,0.0,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2981.88,0.0,0.0,,0.0,,0.0
2023-12-07,16800.0,462420.0,2.48,0.03,0.46,231210.0,8400.0,8400.0,231210.0,,,8400.0,,,,,,0.23,8400.0,,0.23,,100.0,98.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.9746
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.23,,8400.0,,,,,8400.0,0.0,0.23,0.0,0.0,8508.0,236267.16,0.24,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3005.64,0.0,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3002.4,0.0,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2994.84,0.0,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3015.36,0.0,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3020.22,0.0,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2990.52,0.0,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3007.8,0.0,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,3002.4,0.0,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2988.36,0.0,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2994.3,0.0,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,108.0,2994.3,0.0,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27752.73,0.02,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27777.75,0.02,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27662.64,0.02,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27777.75,0.02,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27777.75,0.02,0.0,,0.0,,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,27702.68,0.03,0.0,,0.0,,0.0
2024-01-03,58.0,1584.85,0.01,0.0,0.0,1584.85,58.0,58.0,1584.85,,,58.0,,,,,,0.0,58.0,,0.0,,100.0,5.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0548
2024-01-04,58.0,1592.39,0.01,0.0,0.0,1592.39,58.0,58.0,1592.39,,,,,,,,,,,,0.0,,100.0,5.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0548
2024-01-05,58.0,1590.36,0.01,0.0,0.0,1590.36,58.0,58.0,1590.36,,,,,,,,,,,,0.0,,100.0,5.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0548
2024-01-08,58.0,1601.38,0.01,0.0,0.0,1601.38,58.0,58.0,1601.38,,,,,,,,,,,,0.0,,100.0,5.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0538
2024-01-09,58.0,1597.32,0.01,0.0,0.0,1597.32,58.0,58.0,1597.32,,,,,,,,,,,,0.0,,100.0,5.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0538
2024-01-10,58.0,1595.87,0.01,0.0,0.0,1595.87,58.0,58.0,1595.87,,,,,,,,,,,,0.0,,100.0,5.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-01-11,58.0,1581.66,0.01,0.0,0.0,1581.66,58.0,58.0,1581.66,,,,,,,,,,,,0.0,,100.0,5.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-01-12,58.0,1595.87,0.01,0.0,0.0,1595.87,58.0,58.0,1595.87,,,,,,,,,,,,0.0,,100.0,5.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-01-15,58.0,1587.46,0.01,0.0,0.0,1587.46,58.0,58.0,1587.46,,,,,,,,,,,,0.0,,100.0,5.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
