,CJ1 FP Equity_DX_SI_QTY,CJ1 FP Equity_DX_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CJ1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CJ1 FP Equity_DX_SI_MV,CJ1 FP Equity_DX_DSS,CJ1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SUPPLY_SI_QTY,CJ1 FP Equity_DX_BROKER_SI_QTY,CJ1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_x,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CJ1 FP Equity_DX_BROKER_SI_MV_INC_x,CJ1 FP Equity_DX_BROKER_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_NEW,CJ1 FP Equity_DX_SUPPLY_SI_MV_DEC,CJ1 FP Equity_DX_BROKER_SI_QTY_INC,CJ1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_y,CJ1 FP Equity_DX_BROKER_SI_MV_INC_y,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CJ1 FP Equity_DX_BROKER_SI_MV_ADD,CJ1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_DEC,CJ1 FP Equity_DX_SUPPLY_SI_MV,CJ1 FP Equity_DX_BROKER_SI_MV_DEC,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CJ1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CJ1 FP Equity_DX_BROKER_SI_CON_RATIO,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CJ1 FP Equity_DX_DEMAND_SUPPLY_RATIO,CJ1 FP Equity_PX_LAST
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.67
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.74
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.62
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.16
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.96
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.93
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.78
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.57
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.44
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.36
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.76
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.18
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.69
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.14
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.51
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.83
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.23
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.73
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.99
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.43
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.24
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.25
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.28
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.02
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.09
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.58
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.49
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.84
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.89
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.24
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.98
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.11
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.41
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.79
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.08
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.69
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.88
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.85
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.41
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.34
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.68
2017-09-27,1000.0,177970.0,0.24,0.06,0.18,,177970.0,0.0,1000.0,0.0,,,,1000.0,,,,,,,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,177.97
2017-09-28,1000.0,177740.0,0.23,0.06,0.18,,177740.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,177.74
2017-09-29,1000.0,177370.0,0.24,0.06,0.18,,177370.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,177.37
2017-10-02,1000.0,178510.0,0.14,0.06,0.18,,178510.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,178.51
2017-10-03,1000.0,178870.0,0.14,0.06,0.18,,178870.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,178.87
2017-10-04,18000.0,3229020.0,2.56,1.13,3.22,,3229020.0,0.0,18000.0,0.0,,,1.53,8500.0,,,8500.0,,,1.53,,1.52,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.15,0.5016,52.85,0.0,179.39
2017-10-05,18000.0,3237120.0,2.51,1.13,3.23,,3237120.0,0.0,18000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.16,0.5016,52.84,0.0,179.84
2017-10-06,1000.0,179690.0,0.14,0.06,0.18,,179690.0,0.0,1000.0,0.0,,,,,,,,,,,,,,17000.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,179.69
2017-10-09,1000.0,180050.0,0.14,0.06,0.18,,180050.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,180.05
2017-10-10,1000.0,180030.0,0.14,0.06,0.18,,180030.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,180.03
2017-10-11,1000.0,180240.0,0.13,0.06,0.18,,180240.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,180.24
2017-10-12,1000.0,180490.0,0.14,0.06,0.18,,180490.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,180.49
2017-10-13,1000.0,182210.0,0.15,0.06,0.18,,182210.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,182.21
2017-10-16,1000.0,183930.0,0.16,0.06,0.18,,183930.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,183.93
2017-10-17,6600.0,1215720.0,0.82,0.41,1.22,,1215720.0,0.0,6600.0,0.0,,,,5600.0,,,,,,,,1.03,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.41,0.3828,42.41,0.0,184.2
2017-10-18,6600.0,1212288.0,0.81,0.41,1.22,,1212288.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.44,0.3831,42.44,0.0,183.68
2017-10-19,5600.0,1020600.0,0.66,0.35,1.03,,1020600.0,0.0,5600.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,182.25
2017-10-20,7600.0,1393080.0,0.95,0.48,1.39,,1393080.0,0.0,7600.0,0.0,,,0.18,1000.0,,,1000.0,,,0.18,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.71,0.4032,50.11,0.0,183.3
2017-10-23,10400.0,1926184.0,1.39,0.65,1.91,,1926184.0,0.0,10400.0,0.0,,,0.51,,,,2800.0,,,0.51,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.37,0.4222,49.99,0.0,185.21
2017-10-24,11400.0,2116182.0,1.36,0.71,2.11,,2116182.0,0.0,11400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.83,0.3744,45.6,0.0,185.63
2017-10-25,5800.0,1067026.0,0.77,0.36,1.07,,1067026.0,0.0,5800.0,0.0,,,,,,,,,,,,,,5600.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0.3484,41.51,0.0,183.97
2017-10-26,5800.0,1082976.0,0.77,0.36,1.07,,1082976.0,0.0,5800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.82,0.3484,41.17,0.0,186.72
2017-10-27,3800.0,721278.0,0.51,0.24,0.71,,721278.0,0.0,3800.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.5346,63.16,0.0,189.81
2017-10-30,2800.0,529060.0,0.38,0.17,0.53,,529060.0,0.0,2800.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,188.95
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.52
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.14
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.13
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.63
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.49
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.72
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.37
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.68
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.71
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.73
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.54
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.09
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.26
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.69
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.21
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.6
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.9
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.34
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.08
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.09
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.68
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.98
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.71
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.05
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.51
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.26
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.88
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.89
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.25
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.45
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.66
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.42
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.65
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.59
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.35
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.27
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.51
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.19
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.63
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.61
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.78
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.42
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.07
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.31
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.08
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.47
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.34
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.05
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.71
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.99
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.3
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.47
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.83
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.24
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.56
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.73
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.11
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.12
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.14
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.92
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.77
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.62
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.74
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.29
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.03
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.81
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.29
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.05
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.59
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.27
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.78
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.82
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5632
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.3818
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.605
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3174
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.86
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.2008
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.7223
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.205
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.3228
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6652
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5601
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.735
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.15
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.455
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0689
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.74
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8857
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.72
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.97
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8356
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8823
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.905
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.143
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.92
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5107
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0224
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.53
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.605
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5692
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7082
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.69
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3851
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9592
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.114
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0017
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7734
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.9596
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0669
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4948
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1562
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9828
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1503
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.975
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4638
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3356
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0624
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5073
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.211
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5574
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5803
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5436
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0583
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0929
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6509
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.3692
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5821
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.655
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.665
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3975
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.8745
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.07
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.5809
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.885
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7573
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.78
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.135
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.12
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1477
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6703
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.365
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2397
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.895
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.86
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.2292
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.325
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9381
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.135
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.96
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6251
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.11
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.3937
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8427
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.75
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9666
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.08
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.4813
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8259
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.7801
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.9584
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.8344
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8722
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.2067
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.3161
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.8456
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0384
