,APX FP Equity_DX_SI_QTY,APX FP Equity_DX_SHORT_INTEREST_VALUE,APX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,APX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,APX FP Equity_DX_SI_MV,APX FP Equity_DX_DSS,APX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,APX FP Equity_DX_SUPPLY_SI_QTY,APX FP Equity_DX_BROKER_SI_QTY,APX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,APX FP Equity_DX_SUPPLY_SI_QTY_INC_x,APX FP Equity_DX_BROKER_SI_MV_INC_x,APX FP Equity_DX_BROKER_SI_QTY_ADD,APX FP Equity_DX_SUPPLY_SI_MV_DEC,APX FP Equity_DX_BROKER_SI_QTY_INC,APX FP Equity_DX_SUPPLY_SI_QTY_DEC,APX FP Equity_DX_BROKER_SI_MV_INC_y,APX FP Equity_DX_SUPPLY_SI_QTY_INC_y,APX FP Equity_DX_BROKER_SI_MV_ADD,APX FP Equity_DX_SUPPLY_SI_QTY_ADD,APX FP Equity_DX_BROKER_SI_QTY_DEC,APX FP Equity_DX_SUPPLY_SI_MV,APX FP Equity_DX_BROKER_SI_MV_DEC,APX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,APX FP Equity_DX_UTILIZATION_QUANTITY,APX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,APX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,APX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,APX FP Equity_DX_ACTIVE_UTILIZATION_MV,APX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,APX FP Equity_DX_BROKER_SI_CON_RATIO,APX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,APX FP Equity_DX_DEMAND_SUPPLY_RATIO,APX FP Equity_PX_LAST
2022-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2440404.13,2.42,0.0,,0.0,,0.0,111.735
2022-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2420638.03,2.41,0.0,,0.0,,0.0,110.83
2022-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2419436.78,2.17,0.0,,0.0,,0.0,110.775
2022-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2415286.99,2.18,0.0,,0.0,,0.0,110.585
2022-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2431121.71,2.41,0.0,,0.0,,0.0,111.31
2022-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2403885.98,2.17,0.0,,0.0,,0.0,110.063
2022-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21841.0,2391065.32,2.16,0.0,,0.0,,0.0,109.476
2022-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3514697.82,3.49,0.0,,0.0,,0.0,112.864
2022-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3573554.31,3.13,0.0,,0.0,,0.0,114.754
2022-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3579221.98,3.57,0.0,,0.0,,0.0,114.936
2022-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3557547.84,3.55,0.0,,0.0,,0.0,114.24
2022-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3576481.57,3.56,0.0,,0.0,,0.0,114.848
2022-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3581246.14,3.1,0.0,,0.0,,0.0,115.001
2022-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3533039.87,3.51,0.0,,0.0,,0.0,113.453
2022-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3573710.02,3.56,0.0,,0.0,,0.0,114.759
2022-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3597906.58,3.58,0.0,,0.0,,0.0,115.536
2022-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3544094.93,3.53,0.0,,0.0,,0.0,113.808
2022-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3584578.23,3.57,0.0,,0.0,,0.0,115.108
2022-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3575703.04,3.11,0.0,,0.0,,0.0,114.823
2022-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3515445.21,3.11,0.0,,0.0,,0.0,112.888
2022-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3511116.61,3.49,0.0,,0.0,,0.0,112.749
2022-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3514604.4,3.49,0.0,,0.0,,0.0,112.861
2022-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3470695.59,3.46,0.0,,0.0,,0.0,111.451
2022-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3490843.82,3.48,0.0,,0.0,,0.0,112.098
2022-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3515725.48,3.1,0.0,,0.0,,0.0,112.897
2022-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3481875.21,3.47,0.0,,0.0,,0.0,111.81
2022-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3481875.21,3.47,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3514261.85,3.5,0.0,,0.0,,0.0,112.85
2022-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3480224.74,3.46,0.0,,0.0,,0.0,111.757
2022-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3514760.11,3.49,0.0,,0.0,,0.0,112.866
2022-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3498224.24,3.39,0.0,,0.0,,0.0,112.335
2023-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31141.0,3498597.93,3.48,0.0,,0.0,,0.0,112.347
2023-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,9897561.92,9.53,0.0,,0.0,,0.0,113.581
2023-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10159507.77,10.14,0.0,,0.0,,0.0,116.587
2023-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10139639.62,10.12,0.0,,0.0,,0.0,116.359
2023-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10279849.49,10.27,0.0,,0.0,,0.0,117.968
2023-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10370650.41,10.34,0.0,,0.0,,0.0,119.01
2023-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10258761.37,9.53,0.0,,0.0,,0.0,117.726
2023-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10316448.71,10.31,0.0,,0.0,,0.0,118.388
2023-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10294837.74,10.27,0.0,,0.0,,0.0,118.14
2023-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10336055.43,9.54,0.0,,0.0,,0.0,118.613
2023-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10352873.65,10.34,0.0,,0.0,,0.0,118.806
2023-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10321241.46,10.32,0.0,,0.0,,0.0,118.443
2023-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10346948.06,10.33,0.0,,0.0,,0.0,118.738
2023-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10367077.63,9.54,0.0,,0.0,,0.0,118.969
2023-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10461712.76,10.45,0.0,,0.0,,0.0,120.055
2023-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10570029.02,10.56,0.0,,0.0,,0.0,121.298
2023-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10559746.38,10.55,0.0,,0.0,,0.0,121.18
2023-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10583274.45,9.54,0.0,,0.0,,0.0,121.45
2023-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10613163.81,9.55,0.0,,0.0,,0.0,121.793
2023-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10658912.84,10.65,0.0,,0.0,,0.0,122.318
2023-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10450384.43,9.52,0.0,,0.0,,0.0,119.925
2023-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10384244.41,10.37,0.0,,0.0,,0.0,119.166
2023-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10407162.49,10.47,0.0,,0.0,,0.0,119.429
2023-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10361239.18,9.53,0.0,,0.0,,0.0,118.902
2023-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10405419.67,10.36,0.0,,0.0,,0.0,119.409
2023-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87141.0,10240026.05,10.23,0.0,,0.0,,0.0,117.511
2023-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12457150.44,12.4,0.0,,0.0,,0.0,118.661
2023-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12432269.94,12.4,0.0,,0.0,,0.0,118.424
2023-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12593100.84,11.45,0.0,,0.0,,0.0,119.956
2023-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12475627.1,12.47,0.0,,0.0,,0.0,118.837
2023-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12472162.72,12.46,0.0,,0.0,,0.0,118.804
2023-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12414003.25,12.41,0.0,,0.0,,0.0,118.25
2023-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12312906.55,12.32,0.0,,0.0,,0.0,117.287
2023-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12416627.78,12.38,0.0,,0.0,,0.0,118.275
2023-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12190708.66,12.2,0.0,,0.0,,0.0,116.123
2023-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12327603.89,12.31,0.0,,0.0,,0.0,117.427
2023-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12177061.13,12.15,0.0,,0.0,,0.0,115.993
2023-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12083733.02,12.04,0.0,,0.0,,0.0,115.104
2023-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12136538.47,12.13,0.0,,0.0,,0.0,115.607
2023-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11962270.01,11.94,0.0,,0.0,,0.0,113.947
2023-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11964054.68,11.96,0.0,,0.0,,0.0,113.964
2023-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11877655.32,11.83,0.0,,0.0,,0.0,113.141
2023-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12057487.77,12.04,0.0,,0.0,,0.0,114.854
2023-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12026098.46,11.5,0.0,,0.0,,0.0,114.555
2023-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12259891.14,12.25,0.0,,0.0,,0.0,116.782
2023-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12216324.03,12.19,0.0,,0.0,,0.0,116.367
2023-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12166458.05,12.13,0.0,,0.0,,0.0,115.892
2023-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12122156.07,12.1,0.0,,0.0,,0.0,115.47
2023-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11995548.98,11.49,0.0,,0.0,,0.0,114.264
2023-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11718189.18,11.46,0.0,,0.0,,0.0,111.622
2023-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11658454.99,11.63,0.0,,0.0,,0.0,111.053
2023-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11691628.99,11.68,0.0,,0.0,,0.0,111.369
2023-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11657825.11,11.67,0.0,,0.0,,0.0,111.047
2023-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11639453.43,11.64,0.0,,0.0,,0.0,110.872
2023-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11675566.9,11.65,0.0,,0.0,,0.0,111.216
2023-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11641868.0,11.63,0.0,,0.0,,0.0,110.895
2023-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11655095.6,11.64,0.0,,0.0,,0.0,111.021
2023-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11776558.62,11.83,0.0,,0.0,,0.0,112.178
2023-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11874400.91,11.82,0.0,,0.0,,0.0,113.11
2023-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11935079.93,11.92,0.0,,0.0,,0.0,113.688
2023-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106048.0,11992650.18,12.05,0.0,,0.0,,0.0,113.087
2023-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11906630.08,11.89,0.0,,0.0,,0.0,113.417
2023-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11970353.54,11.97,0.0,,0.0,,0.0,114.024
2023-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11952401.79,11.95,0.0,,0.0,,0.0,113.853
2023-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,12027988.11,11.99,0.0,,0.0,,0.0,114.573
2023-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11977702.21,11.98,0.0,,0.0,,0.0,114.094
2023-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104981.0,11944423.24,11.97,0.0,,0.0,,0.0,113.777
2023-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13479987.51,13.47,0.0,,0.0,,0.0,113.053
2023-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13481060.63,13.45,0.0,,0.0,,0.0,113.062
2023-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13481060.63,13.45,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13481060.63,13.49,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13655979.84,13.66,0.0,,0.0,,0.0,114.529
2023-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13446005.25,13.42,0.0,,0.0,,0.0,112.768
2023-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13476171.96,13.45,0.0,,0.0,,0.0,113.021
2023-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13488572.5,13.48,0.0,,0.0,,0.0,113.125
2023-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13604231.42,13.49,0.0,,0.0,,0.0,114.095
2023-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13572395.41,13.59,0.0,,0.0,,0.0,113.828
2023-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13435512.48,13.41,0.0,,0.0,,0.0,112.68
2023-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13421323.4,13.41,0.0,,0.0,,0.0,112.561
2023-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13315084.12,13.31,0.0,,0.0,,0.0,111.67
2023-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13161746.62,13.16,0.0,,0.0,,0.0,110.384
2023-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,12944737.1,12.94,0.0,,0.0,,0.0,108.564
2023-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13020809.67,13.01,0.0,,0.0,,0.0,109.202
2023-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13112144.45,13.11,0.0,,0.0,,0.0,109.968
2023-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13162462.04,13.09,0.0,,0.0,,0.0,110.39
2023-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13162462.04,13.08,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13078042.95,13.06,0.0,,0.0,,0.0,109.682
2023-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13042391.39,13.08,0.0,,0.0,,0.0,109.383
2023-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119236.0,13181897.51,13.15,0.0,,0.0,,0.0,110.553
2023-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,15954204.31,15.95,0.0,,0.0,,0.0,111.252
2023-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,16001815.1,15.91,0.0,,0.0,,0.0,111.584
2023-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,15936852.19,16.0,0.0,,0.0,,0.0,111.131
2023-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,15958649.9,15.96,0.0,,0.0,,0.0,111.283
2023-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,15916775.35,15.89,0.0,,0.0,,0.0,110.991
2023-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,15811085.12,15.8,0.0,,0.0,,0.0,110.254
2023-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,16108652.57,15.79,0.0,,0.0,,0.0,112.329
2023-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,16053011.05,16.02,0.0,,0.0,,0.0,111.941
2023-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143406.0,16062475.84,16.04,0.0,,0.0,,0.0,112.007
