,CNAA FP Equity_DX_SI_QTY,CNAA FP Equity_DX_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNAA FP Equity_DX_SI_MV,CNAA FP Equity_DX_DSS,CNAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY,CNAA FP Equity_DX_BROKER_SI_QTY,CNAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNAA FP Equity_DX_BROKER_SI_MV_NEW_x,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNAA FP Equity_DX_BROKER_SI_MV_INC_x,CNAA FP Equity_DX_BROKER_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_NEW,CNAA FP Equity_DX_SUPPLY_SI_MV_DEC,CNAA FP Equity_DX_BROKER_SI_QTY_INC,CNAA FP Equity_DX_SUPPLY_SI_QTY_DEC,CNAA FP Equity_DX_BROKER_SI_MV_NEW_y,CNAA FP Equity_DX_BROKER_SI_MV_INC_y,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNAA FP Equity_DX_BROKER_SI_MV_ADD,CNAA FP Equity_DX_SUPPLY_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV,CNAA FP Equity_DX_BROKER_SI_MV_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV_RMV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNAA FP Equity_DX_UTILIZATION_QUANTITY,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_MV,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNAA FP Equity_DX_BROKER_SI_CON_RATIO,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,73256854.44,,73.23,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,71549035.5,,71.4,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,71478851.16,,71.56,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,72196291.08,,72.04,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,71225407.71,,71.31,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,69696948.75,,69.73,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,69431807.91,,69.38,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,69431807.91,,69.71,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,70289616.51,,70.31,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,67119623.82,,67.04,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,65365015.32,,65.55,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,64561794.54,,64.53,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,66924667.32,,66.91,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,68948315.79,,68.91,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,68874232.32,,68.93,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,67688896.8,,67.58,0.0,,0.0,,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,68453126.28,,68.46,0.0,,0.0,,0.0
2015-05-15,41000.0,7042570.0,17.52,8.77,7.05,,0.0,41000.0,0.0,7042570.0,,,,,,,,,,,,,41000.0,,7.05,,,10.52,10.52,348913.0,59932786.01,,59.98,10.52,,1.0,100.0,0.1052
2015-05-18,41000.0,7047900.0,17.63,8.77,7.49,,7047900.0,41000.0,41000.0,7047900.0,,,,41000.0,,,,,,,,7.49,,,7.06,,,10.52,10.52,348913.0,59978144.7,,60.05,10.52,,1.0,100.0,0.1052
2015-05-19,41000.0,7478400.0,18.01,8.77,8.05,,7478400.0,41000.0,41000.0,7478400.0,,,,,,,,,,,,,,,7.47,,,10.52,10.52,348913.0,63641731.2,,63.53,10.52,,1.0,100.0,0.1052
2015-05-20,41000.0,7588690.0,17.98,8.77,8.05,,7588690.0,41000.0,41000.0,7588690.0,,,,,,,,,,,,,,,7.59,,,10.52,10.52,348913.0,64580307.17,,64.61,10.52,,1.0,100.0,0.1052
2015-05-21,41000.0,7776880.0,15.44,8.77,8.31,,7776880.0,41000.0,41000.0,7776880.0,,,,,,,,,,,,,,,7.77,,,10.52,10.52,348913.0,66181817.84,,66.12,10.52,,1.0,100.0,0.1052
2015-05-22,41000.0,8074540.0,16.89,8.77,8.35,,8074540.0,41000.0,41000.0,8074540.0,,,,,,,,,,,,,,,8.07,,,10.52,10.52,348913.0,68714926.22,,68.64,10.52,,1.0,100.0,0.1052
2015-05-25,41000.0,8074540.0,16.81,8.77,8.38,,8074540.0,41000.0,41000.0,8074540.0,,,,,,,,,,,,,,,8.26,,,10.52,10.52,348913.0,68714926.22,,70.33,10.52,,1.0,100.0,0.1052
2015-05-26,41000.0,8546040.0,17.05,8.77,8.56,,8546040.0,41000.0,41000.0,8546040.0,,,,,,,,,,,,,,,8.55,,,10.52,10.52,348913.0,72727425.72,,72.77,10.52,,1.0,100.0,0.1052
2015-05-27,41000.0,8506680.0,15.33,8.77,9.04,,8506680.0,41000.0,41000.0,8506680.0,,,,,,,,,,,,,,,8.5,,,10.52,10.52,348913.0,72392469.24,,72.35,10.52,,1.0,100.0,0.1052
2015-05-28,41000.0,7908900.0,15.59,8.77,9.21,,7908900.0,41000.0,41000.0,7908900.0,,,,,,,,,,,,,,,7.9,,,10.52,10.52,348913.0,67305317.7,,67.23,10.52,,1.0,100.0,0.1052
2015-05-29,41000.0,7896600.0,18.29,7.96,7.87,,7896600.0,41000.0,41000.0,7896600.0,,,,,,,,,,,,,,,7.89,,,10.52,10.52,348913.0,67200643.8,,67.14,10.52,,1.0,100.0,0.1052
2015-06-01,41000.0,8304140.0,18.46,7.96,7.87,,8304140.0,5702.0,41000.0,1154883.08,,,,,,6.78,,35298.0,,,,,,,1.15,,,1.46,1.46,384211.0,77818095.94,,77.66,1.46,,1.0,100.0,0.1052
2015-06-02,5702.0,1153172.48,3.11,1.11,1.15,,1153172.48,5702.0,5702.0,1153172.48,,,,,,,,,,,,,,35298.0,1.15,6.53,,1.46,1.46,384211.0,77702832.64,,77.38,1.46,,1.0,100.0,0.0146
2015-06-03,11404.0,2282966.76,6.46,2.21,2.3,,1141483.38,5702.0,5702.0,1141483.38,,,,,,,,,,,,,,,1.14,,,1.46,1.46,384211.0,76915200.09,,76.99,1.46,,1.0,100.0,0.0292
2015-06-04,5851.0,1173535.07,3.32,1.14,1.18,,1143650.14,149.0,5702.0,29884.93,,,,,,1.11,,5553.0,,,,,,,0.03,,,0.04,0.04,389764.0,78174965.48,,78.13,0.04,,1.0,100.0,0.015
2015-06-05,149.0,30229.12,0.09,0.03,0.03,,0.0,149.0,0.0,30229.12,,,,,,,,,,,,,,5702.0,0.03,1.17,,0.04,0.04,389764.0,79075320.32,,78.96,0.04,,1.0,100.0,0.0004
2015-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,149.0,,,,,,,0.0,,,0.0,0.0,389913.0,80661302.31,,80.46,0.0,,0.0,100.0,0.0
2015-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,78606460.8,,78.43,0.0,,0.0,,0.0
2015-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,79281010.29,,79.27,0.0,,0.0,,0.0
2015-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,80840662.29,,80.8,0.0,,0.0,,0.0
2015-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,82201458.66,,82.16,0.0,,0.0,,0.0
2015-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,79101650.31,,78.9,0.0,,0.0,,0.0
2015-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,76266982.8,,76.22,0.0,,0.0,,0.0
2015-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,77128690.53,,76.91,0.0,,0.0,,0.0
2015-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,73966496.1,,74.16,0.0,,0.0,,0.0
2015-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,70496270.4,,70.42,0.0,,0.0,,0.0
2015-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,70480673.88,,70.68,0.0,,0.0,,0.0
2015-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,73206165.75,,73.27,0.0,,0.0,,0.0
2015-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,74446089.09,,74.44,0.0,,0.0,,0.0
2015-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,70843292.97,,70.76,0.0,,0.0,,0.0
2015-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,64635878.01,,64.55,0.0,,0.0,,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,63033335.58,,62.68,0.0,,0.0,,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,389913.0,66039564.81,,65.97,0.0,,0.0,,0.0
2015-07-01,25000.0,4073250.0,18.2,4.85,4.31,,4073250.0,25000.0,25000.0,4073250.0,,,,25000.0,,,,,,,,4.31,25000.0,,4.08,,,6.41,6.41,364913.0,59455275.09,,59.59,6.41,,1.0,100.0,0.0641
2015-07-02,25000.0,3927750.0,25.3,4.85,4.32,,3927750.0,25000.0,25000.0,3927750.0,,,,,,,,,,,,,,,3.93,,,6.41,6.41,364913.0,57331481.43,,57.38,6.41,,1.0,100.0,0.0641
2015-07-03,25000.0,3698750.0,24.28,4.85,4.32,,3698750.0,25000.0,25000.0,3698750.0,,,,,,,,,,,,,,,3.71,,,6.41,6.41,364913.0,53988878.35,,54.13,6.41,,1.0,100.0,0.0641
2015-07-06,25000.0,3809750.0,24.06,4.85,4.13,,3809750.0,25000.0,25000.0,3809750.0,,,,,,,,,,,,,,,3.81,,,6.41,6.41,364913.0,55609092.07,,55.61,6.41,,1.0,100.0,0.0641
2015-07-07,25000.0,3457000.0,23.63,4.92,3.74,,3457000.0,25000.0,25000.0,3457000.0,,,,,,,,,,,,,,,3.46,,,6.41,6.41,364913.0,50460169.64,,50.44,6.41,,1.0,100.0,0.0641
2015-07-08,25000.0,3210250.0,32.31,5.17,3.83,,3210250.0,25000.0,25000.0,3210250.0,,,,,,,,,,,,,,,3.21,,,6.41,6.41,364913.0,46858478.33,,46.92,6.41,,1.0,100.0,0.0641
2015-07-09,25000.0,3630750.0,29.87,5.17,3.5,,3630750.0,25000.0,25000.0,3630750.0,,,,,,,,,,,,,,,3.64,,,6.41,6.41,364913.0,52996314.99,,53.2,6.41,,1.0,100.0,0.0641
2015-07-10,60000.0,9288600.0,71.26,12.42,8.94,,3870250.0,60000.0,25000.0,9288600.0,,35000.0,,,,,,,,,35000.0,,,,9.33,,,15.39,15.39,329913.0,51073831.53,,51.28,15.39,,1.0,100.0,0.1539
2015-07-13,60000.0,9502800.0,69.41,13.39,9.23,,9502800.0,60000.0,60000.0,9502800.0,,,5.69,,,,35000.0,,,5.69,,,,,9.49,,,15.39,15.39,329913.0,52251620.94,,52.2,15.39,,1.0,100.0,0.1539
2015-07-14,60000.0,9341400.0,63.01,13.39,9.75,,9341400.0,60000.0,60000.0,9341400.0,,,,,,,,,,,,,,,9.33,,,15.39,15.39,329913.0,51364154.97,,51.32,15.39,,1.0,100.0,0.1539
2015-07-15,60000.0,9102600.0,63.2,13.39,9.76,,9102600.0,60000.0,60000.0,9102600.0,,,,,,,,,,,,,,,9.11,,,15.39,15.39,329913.0,50051101.23,,50.09,15.39,,1.0,100.0,0.1539
2015-07-16,60000.0,9350400.0,62.27,13.39,9.32,,9350400.0,60000.0,60000.0,9350400.0,,,,,,,,,,,,,,,9.37,,,15.39,15.39,329913.0,51413641.92,,51.54,15.39,,1.0,100.0,0.1539
2015-07-17,60000.0,9753600.0,56.2,13.39,9.4,,9753600.0,60000.0,60000.0,9753600.0,,,,,,,,,,,,,,,9.75,,,15.39,15.39,329913.0,53630657.28,,53.61,15.39,,1.0,100.0,0.1539
2015-07-20,60000.0,9817800.0,56.14,13.39,9.41,,9817800.0,60000.0,60000.0,9817800.0,,,,,,,,,,,,,,,9.84,,,15.39,15.39,329913.0,53983664.19,,54.1,15.39,,1.0,100.0,0.1539
2015-07-21,60000.0,9831000.0,55.06,13.39,9.84,,9831000.0,60000.0,60000.0,9831000.0,,,,,,,,,,,,,,,9.81,,,15.39,15.39,329913.0,54056245.05,,53.93,15.39,,1.0,100.0,0.1539
2015-07-22,60000.0,9813000.0,55.55,13.39,9.95,,9813000.0,55954.0,60000.0,9151276.7,,,,,,0.72,,4046.0,,,,,,,9.14,,,14.35,14.35,333959.0,54618994.45,,54.56,14.35,,1.0,100.0,0.1539
2015-07-23,76908.0,12891318.96,71.32,17.16,12.8,,9379009.48,55954.0,55954.0,9379009.48,,,,,,,,,,,,,,4046.0,9.37,0.58,,14.35,14.35,333959.0,55978207.58,,55.9,14.35,,1.0,100.0,0.1972
2015-07-24,55954.0,9208909.32,52.33,12.49,9.3,,9208909.32,55954.0,55954.0,9208909.32,,,,,,,,,,,,,,,9.2,,,14.35,14.35,333959.0,54962972.22,,54.9,14.35,,1.0,100.0,0.1435
2015-07-27,55954.0,8206213.64,51.73,12.49,9.32,,8206213.64,55954.0,55954.0,8206213.64,,,,,,,,,,,,,,,8.2,,,14.35,14.35,333959.0,48978426.94,,48.93,14.35,,1.0,100.0,0.1435
2015-07-28,56554.0,8328707.58,54.99,12.62,9.44,,8328707.58,55954.0,56554.0,8240345.58,,,,600.0,,,,,,,,0.09,,,8.23,,,14.35,14.35,333959.0,49182141.93,,49.14,14.35,0.94,0.9814,99.06,0.145
2015-07-29,77508.0,11862599.4,76.14,17.3,11.7,,8655589.7,55954.0,56554.0,8563759.7,,,,,,,,,,,,,,,8.56,,,14.35,14.35,333959.0,51112424.95,,51.1,14.35,0.75,0.9851,99.25,0.1988
2015-07-30,56554.0,8554358.04,56.16,12.62,8.84,,8554358.04,55954.0,56554.0,8463602.04,,,,,,,,,,,,,,,8.47,,,14.35,14.35,333959.0,50514638.34,,50.57,14.35,1.0,0.9802,99.0,0.145
2015-07-31,56554.0,8365467.68,55.61,12.78,8.81,,8365467.68,55954.0,56554.0,8276715.68,,,,,,,,,,,,,,,8.31,,,14.35,14.35,333959.0,49399215.28,,49.6,14.35,1.0,0.9802,99.0,0.145
2015-08-03,56554.0,8395441.3,56.98,12.78,8.6,,8395441.3,55954.0,56554.0,8306371.3,,,,,,,,,,,,,,,8.32,,,14.35,14.35,333959.0,49576213.55,,49.63,14.35,1.03,0.9797,98.97,0.145
2015-08-04,77508.0,11957159.16,78.18,17.52,11.78,,8724585.58,55954.0,56554.0,8632023.58,,,,,,,,,,,,,,,8.63,,,14.35,14.35,333959.0,51519854.93,,51.51,14.35,0.74,0.9852,99.26,0.1988
2015-08-05,57554.0,8822452.66,58.1,13.01,9.06,,8822452.66,56954.0,57554.0,8730478.66,,1000.0,,1000.0,,,,,,,1000.0,0.15,,,8.73,,,14.61,14.61,332959.0,51039285.11,,51.01,14.61,1.65,0.9486,97.37,0.1476
2015-08-06,56954.0,8614292.5,58.44,12.87,8.87,,8614292.5,56954.0,56954.0,8614292.5,,,,,,,,,,,,,,,8.6,,,14.61,14.61,332959.0,50360048.75,,50.3,14.61,1.67,0.9671,98.33,0.1461
2015-08-07,56854.0,8695250.76,61.61,12.85,8.75,,8695250.76,56854.0,56854.0,8695250.76,,,,,,0.0,,100.0,,,,,,100.0,8.68,0.01,,14.58,14.58,333059.0,50938043.46,,50.85,14.58,1.52,0.97,98.48,0.1458
2015-08-10,78708.0,12759353.88,89.54,17.79,12.43,,9216601.94,56854.0,56854.0,9216601.94,,,,,,,,,,,,,,,9.18,,,14.58,14.58,333059.0,53992194.49,,53.77,14.58,2.24,0.9563,97.76,0.2019
2015-08-11,56854.0,8926646.54,68.68,12.85,9.3,,8926646.54,56854.0,56854.0,8926646.54,,,,,,,,,,,,,,,8.95,,,14.58,14.58,333059.0,52293593.59,,52.43,14.58,1.43,0.9719,98.57,0.1458
2015-08-12,55954.0,8383028.28,69.81,12.64,8.91,,8383028.28,55954.0,55954.0,8383028.28,,,,,,0.43,,900.0,,,,,,900.0,8.39,0.13,,14.35,14.35,333959.0,50033737.38,,50.1,14.35,,1.0,100.0,0.1435
2015-08-13,76908.0,11951503.2,95.95,17.38,11.87,,8695251.6,55954.0,55954.0,8695251.6,,,,,,,,,,,,,,,8.69,,,14.35,14.35,333959.0,51897228.6,,51.84,14.35,,1.0,100.0,0.1972
2015-08-14,55954.0,8707561.48,76.54,12.64,8.76,,8707561.48,55954.0,55954.0,8707561.48,,,,,,,,,,,,,,,8.69,,,14.35,14.35,333959.0,51970699.58,,51.84,14.35,,1.0,100.0,0.1435
2015-08-17,55954.0,8780861.22,80.78,12.64,8.82,,8780861.22,55954.0,55954.0,8780861.22,,,,,,,,,,,,,,,8.78,,,14.35,14.35,333959.0,52408185.87,,52.39,14.35,,1.0,100.0,0.1435
2015-08-18,55954.0,8256572.24,81.47,12.64,8.9,,8256572.24,55954.0,55954.0,8256572.24,,,,,,,,,,,,,,,8.26,,,14.35,14.35,333959.0,49278990.04,,49.29,14.35,,1.0,100.0,0.1435
2015-08-19,55954.0,8210689.96,84.78,12.64,8.41,,8210689.96,55954.0,55954.0,8210689.96,,,,,,,,,,,,,,,8.21,,,14.35,14.35,333959.0,49005143.66,,48.99,14.35,,1.0,100.0,0.1435
2015-08-20,55954.0,7990231.2,115.9,12.64,8.32,,7990231.2,55954.0,55954.0,7990231.2,,,,,,,,,,,,,,,7.99,,,14.35,14.35,333959.0,47689345.2,,47.71,14.35,,1.0,100.0,0.1435
2015-08-21,55954.0,7556028.16,129.49,12.64,8.13,,7556028.16,55954.0,55954.0,7556028.16,,,,,,,,,,,,,,,7.52,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2015-08-24,55954.0,6261812.14,138.65,12.64,7.72,,6261812.14,55954.0,55954.0,6261812.14,,,,,,,,,,,,,,,6.29,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2015-08-25,55954.0,6528153.18,165.53,12.94,6.88,,6528153.18,55954.0,55954.0,6528153.18,,,,,,,,,,,,,,,6.52,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2015-08-26,55954.0,6052544.18,140.51,12.94,6.36,,6052544.18,55954.0,55954.0,6052544.18,,,,,,,,,,,,,,,6.06,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2015-08-27,76908.0,9178969.8,202.11,17.78,8.79,,6678109.9,55954.0,55954.0,6678109.9,,,,,,,,,,,,,,,6.67,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1972
2015-08-28,76908.0,9439687.92,287.61,17.78,9.3,,6867793.96,55954.0,55954.0,6867793.96,,,,,,,,,,,,,,,6.89,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1972
2015-08-31,55954.0,6800649.16,209.12,12.94,7.06,,6800649.16,55954.0,55954.0,6800649.16,,,,,,,,,,,,,,,6.8,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2015-09-01,60954.0,7025558.04,254.26,14.09,7.68,,7025558.04,60954.0,60954.0,7025558.04,,5000.0,,5000.0,,,,,,,5000.0,0.59,,,7.02,,,15.63,15.63,328959.0,37915814.34,,37.87,15.63,7.74,0.8573,92.26,0.1563
2015-09-02,60954.0,6918888.54,257.01,14.09,7.61,,6918888.54,60954.0,60954.0,6918888.54,,,,,,,,,,,,,,,6.92,,,15.63,15.63,328959.0,37340136.09,,37.33,15.63,7.35,0.8638,92.65,0.1563
2015-09-03,64954.0,7695100.38,242.88,15.02,7.96,,7695100.38,64954.0,64954.0,7695100.38,,4000.0,0.48,,,,4000.0,,,0.48,4000.0,,,,7.68,,,16.66,16.66,324959.0,38497892.73,,38.43,16.66,13.1,0.7724,86.9,0.1666
2015-09-04,64954.0,7416447.72,216.32,15.02,8.0,,7416447.72,64954.0,64954.0,7416447.72,,,,,,,,,,,,,,,7.4,,,16.66,16.66,324959.0,37103818.62,,37.01,16.66,13.55,0.7658,86.45,0.1666
2015-09-07,72195.0,8478580.8,260.01,16.69,8.79,,8478580.8,72195.0,72195.0,8478580.8,,7241.0,0.76,,,,7241.0,,,0.76,7241.0,,,,8.47,,,18.52,18.52,317718.0,37312801.92,,37.28,18.52,20.98,0.6685,79.02,0.1852
2015-09-08,93149.0,11749814.86,340.91,21.54,11.57,,9106677.3,72195.0,72195.0,9106677.3,,,,,,,,,,,,,,,9.11,,,18.52,18.52,317718.0,40076948.52,,40.08,18.52,16.51,0.7243,83.49,0.2389
2015-09-09,69437.0,8654627.68,203.19,16.05,8.8,,8654627.68,69437.0,69437.0,8654627.68,,,,,,0.47,,2758.0,,,,,,2758.0,8.66,0.09,,17.81,17.81,320476.0,39944128.64,,39.97,17.81,20.69,0.6718,79.31,0.1781
2015-09-10,69437.0,8591440.01,185.13,16.05,8.81,,8591440.01,69437.0,69437.0,8591440.01,,,,,,,,,,,,,,,8.56,,,17.81,17.81,320476.0,39652495.48,,39.51,17.81,19.16,0.6902,80.84,0.1781
2015-09-11,69437.0,8564359.58,109.92,16.05,8.64,,8564359.58,69437.0,69437.0,8564359.58,,,,,,,,,,,,,,,8.52,,,17.81,17.81,320476.0,39527509.84,,39.33,17.81,18.99,0.6923,81.01,0.1781
2015-09-14,69437.0,8030389.05,101.24,16.05,8.6,,8030389.05,61272.0,69437.0,7086106.8,,,,,,1.47,,8165.0,,,,,,,7.07,,,15.71,15.71,328641.0,38007331.65,,37.92,15.71,19.12,0.6907,80.88,0.1781
2015-09-15,61272.0,7038314.64,75.11,14.17,7.53,,7038314.64,61272.0,61272.0,7038314.64,,,,,,,,,,,,,,8165.0,7.03,1.1,,15.71,15.71,328641.0,37750991.67,,37.72,15.71,18.38,0.6999,81.62,0.1571
2015-09-16,82544.0,9993602.08,102.8,19.09,9.58,,7418201.04,61272.0,61272.0,7418201.04,,,,,,,,,,,,,,,7.41,,,15.71,15.71,328641.0,39788565.87,,39.74,15.71,22.18,0.6548,77.82,0.2117
2015-09-17,61272.0,7268084.64,76.91,14.17,7.44,,7268084.64,61272.0,61272.0,7268084.64,,,,,,,,,,,,,,,7.28,,,15.71,15.71,328641.0,38983395.42,,39.03,15.71,18.65,0.6966,81.35,0.1571
2015-09-18,61272.0,7201910.88,76.83,14.17,7.23,,7201910.88,61272.0,61272.0,7201910.88,,,,,,,,,,,,,,,7.21,,,15.71,15.71,328641.0,38628463.14,,38.66,15.71,19.3,0.6885,80.7,0.1571
2015-09-21,87544.0,10838822.64,105.12,20.24,10.52,,8205136.32,66272.0,66272.0,8205136.32,,5000.0,0.59,,,,5000.0,,,0.59,5000.0,,,,8.19,,,17.0,17.0,323641.0,40069992.21,,40.01,17.0,27.09,0.605,72.91,0.2245
2015-09-22,66272.0,8066627.84,79.8,15.32,8.19,,8066627.84,66272.0,66272.0,8066627.84,,,,,,,,,,,,,,,8.07,,,17.0,17.0,323641.0,39393582.52,,39.43,17.0,25.34,0.6216,74.66,0.17
2015-09-23,66272.0,8080544.96,78.77,15.32,8.25,,8080544.96,66272.0,66272.0,8080544.96,,,,,,,,,,,,,,,8.06,,,17.0,17.0,323641.0,39461547.13,,39.36,17.0,24.73,0.6277,75.27,0.17
2015-09-24,66272.0,7946012.8,79.24,15.32,8.22,,7946012.8,66272.0,66272.0,7946012.8,,,,,,,,,,,,,,,7.97,,,17.0,17.0,323641.0,38804555.9,,38.92,17.0,24.71,0.6279,75.29,0.17
