,ALLEC FP Equity_DX_SI_QTY,ALLEC FP Equity_DX_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLEC FP Equity_DX_SI_MV,ALLEC FP Equity_DX_DSS,ALLEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SUPPLY_SI_QTY,ALLEC FP Equity_DX_BROKER_SI_QTY,ALLEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLEC FP Equity_DX_BROKER_SI_MV_INC_x,ALLEC FP Equity_DX_BROKER_SI_QTY_ADD,ALLEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALLEC FP Equity_DX_BROKER_SI_QTY_INC,ALLEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLEC FP Equity_DX_BROKER_SI_MV_INC_y,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLEC FP Equity_DX_BROKER_SI_MV_ADD,ALLEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLEC FP Equity_DX_BROKER_SI_QTY_DEC,ALLEC FP Equity_DX_SUPPLY_SI_MV,ALLEC FP Equity_DX_BROKER_SI_MV_DEC,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLEC FP Equity_DX_BROKER_SI_CON_RATIO,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLEC FP Equity_PX_LAST
2018-11-20,42000.0,339738.0,1.28,29.76,0.47,0.34,0.0,0.0,42000.0,0.0,339738.0,,,,,,,,,,,,0.34,,100.0,11.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.114,8.089
2018-11-21,42000.0,335958.0,1.28,25.47,0.47,0.34,0.0,0.0,42000.0,0.0,335958.0,,,,,,,,,,,,0.34,,100.0,11.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.114,7.999
2018-11-22,42000.0,335160.0,1.28,24.9,0.47,0.34,0.0,0.0,42000.0,0.0,335160.0,,,,,,,,,,,,0.34,,100.0,11.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.114,7.98
2018-11-23,42000.0,315000.0,1.28,25.02,0.47,0.34,0.0,0.0,42000.0,0.0,315000.0,,,,,,,,,,,,0.34,,100.0,11.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.114,7.5
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.34,,42000.0,,,,,,0.0,,0.0,0.0,368473.0,2811448.99,2.77,0.0,,0.0,,0.0,7.63
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2789340.61,2.81,0.0,,0.0,,0.0,7.57
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2859350.48,2.81,0.0,,0.0,,0.0,7.76
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2980946.57,2.87,0.0,,0.0,,0.0,8.09
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2980946.57,2.98,0.0,,0.0,,0.0,8.09
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2929360.35,2.97,0.0,,0.0,,0.0,7.95
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2929360.35,2.93,0.0,,0.0,,0.0,7.95
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2910936.7,2.93,0.0,,0.0,,0.0,7.9
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2653005.6,2.87,0.0,,0.0,,0.0,7.2
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2623527.76,2.65,0.0,,0.0,,0.0,7.12
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2579311.0,2.62,0.0,,0.0,,0.0,7.0
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2505984.87,2.57,0.0,,0.0,,0.0,6.801
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2579311.0,2.51,0.0,,0.0,,0.0,7.0
2018-12-13,10000.0,67700.0,0.3,3.67,0.11,0.07,0.0,0.0,10000.0,0.0,67700.0,,,,,,,,,,10000.0,,0.07,,6.5,2.71,143958.0,974595.66,1.01,6.5,,1.0,100.0,0.0271,6.77
2018-12-14,10000.0,67900.0,0.3,3.63,0.11,0.07,0.0,0.0,10000.0,0.0,67900.0,,,,,,,,,,,,0.07,,6.5,2.71,143958.0,977474.82,0.97,6.5,,1.0,100.0,0.0271,6.79
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.07,,10000.0,,,,,,0.0,,0.0,0.0,368473.0,2486087.33,2.5,0.0,,0.0,,0.0,6.747
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2487192.75,2.49,0.0,,0.0,,0.0,6.75
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2487192.75,2.49,0.0,,0.0,,0.0,6.75
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2431921.8,2.48,0.0,,0.0,,0.0,6.6
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2446660.72,2.44,0.0,,0.0,,0.0,6.64
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2395074.5,2.45,0.0,,0.0,,0.0,6.5
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2395074.5,2.45,0.0,,0.0,,0.0,
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2395074.5,2.43,0.0,,0.0,,0.0,
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2446660.72,2.4,0.0,,0.0,,0.0,6.64
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2446292.25,2.44,0.0,,0.0,,0.0,6.639
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2384020.31,2.45,0.0,,0.0,,0.0,6.47
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2384020.31,2.44,0.0,,0.0,,0.0,
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2321379.9,2.38,0.0,,0.0,,0.0,6.3
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2409813.42,2.33,0.0,,0.0,,0.0,6.54
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2457714.91,2.42,0.0,,0.0,,0.0,6.67
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2512985.86,2.46,0.0,,0.0,,0.0,6.82
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2524040.05,2.52,0.0,,0.0,,0.0,6.85
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2505616.4,2.52,0.0,,0.0,,0.0,6.8
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2516670.59,2.51,0.0,,0.0,,0.0,6.83
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2538778.97,2.52,0.0,,0.0,,0.0,6.89
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2575626.27,2.54,0.0,,0.0,,0.0,6.99
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2579311.0,2.58,0.0,,0.0,,0.0,7.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2615789.83,2.59,0.0,,0.0,,0.0,7.099
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2579311.0,2.61,0.0,,0.0,,0.0,7.0
2019-01-18,100.0,706.0,0.0,0.07,0.0,0.0,0.0,0.0,100.0,0.0,706.0,,,,,,,,,,100.0,,0.0,,0.1,0.03,102538.0,723918.28,0.72,0.1,,1.0,100.0,0.0003,7.06
2019-01-21,100.0,700.0,0.0,0.07,0.0,0.0,0.0,0.0,100.0,0.0,700.0,,,,,,,,,,,,0.0,,0.1,0.03,102538.0,717766.0,0.72,0.1,,1.0,100.0,0.0003,7.0
2019-01-22,100.0,700.0,0.0,0.07,0.0,0.0,0.0,0.0,100.0,0.0,700.0,,,,,,,,,,,,0.0,,0.1,0.03,102538.0,717766.0,0.73,0.1,,1.0,100.0,0.0003,7.0
2019-01-23,100.0,702.0,0.0,0.07,0.0,0.0,0.0,0.0,100.0,0.0,702.0,,,,,,,,,,,,0.0,,0.1,0.03,102538.0,719816.76,0.73,0.1,,1.0,100.0,0.0003,7.02
2019-01-24,100.0,700.0,0.0,0.07,0.0,0.0,0.0,0.0,100.0,0.0,700.0,,,,,,,,,,,,0.0,,0.1,0.03,102538.0,717766.0,0.72,0.1,,1.0,100.0,0.0003,7.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,,0.0,,0.0,0.0,368473.0,2578942.53,2.58,0.0,,0.0,,0.0,6.999
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2579311.0,2.58,0.0,,0.0,,0.0,7.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2597734.65,2.58,0.0,,0.0,,0.0,7.05
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2553886.36,2.59,0.0,,0.0,,0.0,6.931
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2553517.89,2.55,0.0,,0.0,,0.0,6.93
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2560887.35,2.56,0.0,,0.0,,0.0,6.95
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2594049.92,2.57,0.0,,0.0,,0.0,7.04
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2616158.3,2.6,0.0,,0.0,,0.0,7.1
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2571941.54,2.61,0.0,,0.0,,0.0,6.98
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2560887.35,2.57,0.0,,0.0,,0.0,6.95
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2516670.59,2.56,0.0,,0.0,,0.0,6.83
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2509301.13,2.52,0.0,,0.0,,0.0,6.81
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2428237.07,2.5,0.0,,0.0,,0.0,6.59
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,368473.0,2468769.1,2.44,0.0,,0.0,,0.0,6.7
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,363947.0,2402050.2,2.43,0.0,,0.0,,0.0,6.6
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,363697.0,2374941.41,2.4,0.0,,0.0,,0.0,6.53
2019-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,362524.0,2363656.48,2.37,0.0,,0.0,,0.0,6.52
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361502.0,2360608.06,2.36,0.0,,0.0,,0.0,6.53
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,363414.0,2362191.0,2.37,0.0,,0.0,,0.0,6.5
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2398126.3,2.36,0.0,,0.0,,0.0,6.639
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2348278.22,2.39,0.0,,0.0,,0.0,6.501
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2384038.8,2.35,0.0,,0.0,,0.0,6.6
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2355863.8,2.38,0.0,,0.0,,0.0,6.522
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2355502.58,2.36,0.0,,0.0,,0.0,6.521
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,352195.0,2307229.44,2.3,0.0,,0.0,,0.0,6.551
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2369590.08,2.37,0.0,,0.0,,0.0,6.56
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,361218.0,2333468.28,2.37,0.0,,0.0,,0.0,6.46
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,275958.0,1779929.1,1.78,0.0,,0.0,,0.0,6.45
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,277926.0,1796791.59,1.79,0.0,,0.0,,0.0,6.465
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,295792.0,1915253.2,1.92,0.0,,0.0,,0.0,6.475
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,294135.0,1911877.5,1.91,0.0,,0.0,,0.0,6.5
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,294135.0,1894817.67,1.92,0.0,,0.0,,0.0,6.442
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,293202.0,1902880.98,1.89,0.0,,0.0,,0.0,6.49
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292810.0,1882768.3,1.9,0.0,,0.0,,0.0,6.43
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292696.0,1870327.44,1.88,0.0,,0.0,,0.0,6.39
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292621.0,1787914.31,1.85,0.0,,0.0,,0.0,6.11
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,283402.0,1734420.24,1.73,0.0,,0.0,,0.0,6.12
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,282019.0,1756696.35,1.73,0.0,,0.0,,0.0,6.229
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281787.0,1730172.18,1.75,0.0,,0.0,,0.0,6.14
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281682.0,1709809.74,1.73,0.0,,0.0,,0.0,6.07
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281490.0,1722437.31,1.71,0.0,,0.0,,0.0,6.119
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281250.0,1687500.0,1.71,0.0,,0.0,,0.0,6.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281207.0,1704114.42,1.69,0.0,,0.0,,0.0,6.06
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,281207.0,1687242.0,1.7,0.0,,0.0,,0.0,6.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,275148.0,1628876.16,1.65,0.0,,0.0,,0.0,5.92
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,270267.0,1618899.33,1.6,0.0,,0.0,,0.0,5.99
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,266608.0,1599648.0,1.6,0.0,,0.0,,0.0,6.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,266416.0,1598496.0,1.6,0.0,,0.0,,0.0,6.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1497166.8,1.46,0.0,,0.0,,0.0,6.18
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1526238.0,1.5,0.0,,0.0,,0.0,6.3
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1535928.4,1.53,0.0,,0.0,,0.0,6.34
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1516547.6,1.53,0.0,,0.0,,0.0,6.26
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1531083.2,1.52,0.0,,0.0,,0.0,6.32
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1550464.0,1.53,0.0,,0.0,,0.0,6.4
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1540773.6,1.53,0.0,,0.0,,0.0,6.36
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1526238.0,1.53,0.0,,0.0,,0.0,6.3
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1540773.6,1.53,0.0,,0.0,,0.0,6.36
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1550464.0,1.53,0.0,,0.0,,0.0,6.4
2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1550464.0,1.53,0.0,,0.0,,0.0,6.4
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1555309.2,1.54,0.0,,0.0,,0.0,6.42
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1555309.2,1.54,0.0,,0.0,,0.0,
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1555309.2,1.54,0.0,,0.0,,0.0,
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1555309.2,1.54,0.0,,0.0,,0.0,6.42
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1550464.0,1.54,0.0,,0.0,,0.0,6.4
2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1686129.6,1.57,0.0,,0.0,,0.0,6.96
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1661903.6,1.59,0.0,,0.0,,0.0,6.86
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1695820.0,1.59,0.0,,0.0,,0.0,7.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1724891.2,1.61,0.0,,0.0,,0.0,7.12
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1724891.2,1.62,0.0,,0.0,,0.0,
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1763652.8,1.63,0.0,,0.0,,0.0,7.28
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1792724.0,1.65,0.0,,0.0,,0.0,7.4
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1938080.0,1.68,0.0,,0.0,,0.0,8.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1855711.6,1.69,0.0,,0.0,,0.0,7.66
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242260.0,1918699.2,1.68,0.0,,0.0,,0.0,7.92
