,STP FP Equity_DX_SI_QTY,STP FP Equity_DX_SHORT_INTEREST_VALUE,STP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STP FP Equity_DX_SI_MV,STP FP Equity_DX_DSS,STP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STP FP Equity_DX_SUPPLY_SI_QTY,STP FP Equity_DX_BROKER_SI_QTY,STP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STP FP Equity_DX_SUPPLY_SI_QTY_INC_x,STP FP Equity_DX_BROKER_SI_MV_INC_x,STP FP Equity_DX_BROKER_SI_QTY_ADD,STP FP Equity_DX_SUPPLY_SI_MV_DEC,STP FP Equity_DX_BROKER_SI_QTY_INC,STP FP Equity_DX_SUPPLY_SI_QTY_DEC,STP FP Equity_DX_BROKER_SI_MV_INC_y,STP FP Equity_DX_SUPPLY_SI_QTY_INC_y,STP FP Equity_DX_BROKER_SI_MV_ADD,STP FP Equity_DX_SUPPLY_SI_QTY_ADD,STP FP Equity_DX_BROKER_SI_QTY_DEC,STP FP Equity_DX_SUPPLY_SI_MV,STP FP Equity_DX_BROKER_SI_MV_DEC,STP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STP FP Equity_DX_UTILIZATION_QUANTITY,STP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STP FP Equity_DX_ACTIVE_UTILIZATION_MV,STP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STP FP Equity_DX_BROKER_SI_CON_RATIO,STP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STP FP Equity_DX_DEMAND_SUPPLY_RATIO,STP FP Equity_PX_LAST
2024-07-29,654.0,199371.9,1.91,0.05,0.2,,99685.95,327.0,327.0,99685.95,,,,0.52,,1710.0,,,,,1703.0,0.1,0.52,100.0,3.85,0.0,0.0,0.0,100.0,16.06,1.0,100.0,0.0769,304.85
2024-07-30,654.0,199470.0,1.93,0.05,0.2,,99735.0,327.0,327.0,99735.0,,,,,,,,,,,,0.1,,100.0,3.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0769,305.0
2024-07-31,654.0,201759.0,1.89,0.05,0.2,,100879.5,327.0,327.0,100879.5,,,,,,,,,,,,0.1,,100.0,3.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0769,308.5
2024-08-01,2654.0,806550.6,7.63,0.2,0.84,,707175.3,327.0,2327.0,99375.3,,,2000.0,,,,,,0.64,,,0.1,,100.0,3.85,0.0,0.0,0.0,100.0,13.33,0.7689,86.67,0.3121,303.9
2024-08-02,2678.0,792018.5,7.85,0.2,0.83,,688210.25,351.0,2327.0,103808.25,,,,,,,,,,24.0,,0.11,,100.0,4.12,0.0,0.0,0.0,100.0,13.19,0.7539,85.81,0.3141,295.75
2024-08-05,2678.0,776218.3,7.92,0.2,0.82,,674480.95,351.0,2327.0,101737.35,,,,,,,,,,,,0.1,,100.0,4.12,0.0,0.0,0.0,100.0,13.14,0.7548,85.87,0.3141,289.85
2024-08-06,2678.0,772067.4,8.55,0.2,0.81,,670874.1,351.0,2327.0,101193.3,,,,,,,,,,,,0.1,,100.0,4.12,0.0,0.0,0.0,100.0,13.24,0.7535,85.78,0.3141,288.3
2024-08-07,3178.0,932584.1,1.83,0.24,0.95,,829583.15,351.0,2827.0,103000.95,,0.15,,,500.0,,0.15,,,,,0.1,,100.0,4.12,0.0,0.0,0.0,100.0,11.11,0.7882,88.08,0.3727,293.45
2024-08-08,3178.0,929247.2,1.62,0.24,0.97,,826614.8,351.0,2827.0,102632.4,,,,,,,,,,,,0.1,,100.0,4.12,0.0,0.0,0.0,100.0,10.91,0.7914,88.28,0.3727,292.4
2024-08-09,3154.0,926014.4,1.58,0.24,0.96,,830007.2,327.0,2827.0,96007.2,,,,0.01,,24.0,,,,,,0.1,,100.0,3.83,0.0,0.0,0.0,100.0,11.13,0.8022,88.87,0.3699,293.6
2024-08-12,2923.0,857169.75,0.98,0.23,0.89,,761277.0,327.0,2596.0,95892.75,,,,,,,,,,,231.0,0.1,0.07,100.0,3.85,0.0,0.0,0.0,100.0,3.53,0.9319,96.47,0.3438,293.25
2024-08-13,2692.0,789967.4,0.9,0.21,0.82,,761796.2,96.0,2596.0,28171.2,,,,0.07,,231.0,,,,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,3.54,0.9318,96.46,0.3166,293.45
2024-08-14,43642.0,12758738.7,11.73,3.37,13.34,,12730673.1,96.0,43546.0,28065.6,,10.76,5950.0,,35000.0,,10.76,,1.75,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,13.17,0.7677,86.62,5.1325,292.35
2024-08-15,49092.0,14526322.8,13.15,3.79,14.88,,14497916.4,96.0,48996.0,28406.4,,1.57,,,5450.0,,1.57,,,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,22.33,0.6502,77.49,5.7735,295.9
2024-08-16,49092.0,14577869.4,13.15,3.79,14.96,,14549362.2,96.0,48996.0,28507.2,,,,,,,,,,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,22.45,0.6489,77.36,5.7735,296.95
2024-08-19,49092.0,14737418.4,12.22,3.69,14.97,,14708599.2,96.0,48996.0,28819.2,,,,,,,,,,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,22.48,0.6485,77.33,5.7735,300.2
2024-08-20,49092.0,14698144.8,11.82,3.6,15.16,,14669402.4,96.0,48996.0,28742.4,,,,,,,,,,,,0.03,,100.0,1.13,0.0,0.0,0.0,100.0,22.21,0.6515,77.6,5.7735,299.4
2024-08-21,8280.0,2502216.0,1.99,0.61,2.51,,2452353.0,165.0,8115.0,49863.0,69.0,0.02,,,69.0,,0.02,69.0,,,40950.0,0.05,12.71,100.0,1.94,0.0,0.0,0.0,100.0,31.93,0.5386,66.05,0.9738,302.2
2024-08-22,8280.0,2493522.0,1.96,0.61,2.5,,2443832.25,165.0,8115.0,49689.75,,,,,,,,,,,,0.05,,100.0,1.94,0.0,0.0,0.0,100.0,32.25,0.5364,65.73,0.9738,301.15
2024-08-23,2830.0,859471.0,0.67,0.21,0.89,,809360.5,165.0,2665.0,50110.5,,,,,,,,,,,5450.0,0.05,1.61,100.0,1.94,0.0,0.0,0.0,100.0,5.92,0.8886,94.08,0.3328,303.7
2024-08-26,2830.0,862159.5,0.67,0.21,0.9,,811892.25,165.0,2665.0,50267.25,,,,,,,,,,,,0.05,,100.0,1.94,0.0,0.0,0.0,100.0,5.92,0.8886,94.08,0.3328,304.65
2024-08-27,2938.0,897852.8,0.7,0.22,0.94,,814424.0,273.0,2665.0,83428.8,108.0,,,,,,,108.0,,,,0.08,,100.0,3.21,0.0,0.0,0.0,100.0,5.93,0.8884,94.07,0.3455,305.6
2024-08-28,2938.0,899028.0,0.7,0.22,0.94,,815490.0,273.0,2665.0,83538.0,,,,,,,,,,,,0.08,,100.0,3.21,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,0.3455,306.0
2024-08-29,2938.0,906519.9,0.7,0.22,0.94,,822285.75,273.0,2665.0,84234.15,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.91,0.8889,94.09,0.3601,308.55
2024-08-30,2938.0,907695.1,0.7,0.22,0.94,,823351.75,273.0,2665.0,84343.35,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.98,0.8876,94.02,0.3601,308.95
2024-09-02,2938.0,906519.9,0.7,0.22,0.94,,822285.75,273.0,2665.0,84234.15,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.91,0.8887,94.09,0.3601,308.55
2024-09-03,2938.0,892417.5,0.7,0.22,0.94,,809493.75,273.0,2665.0,82923.75,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.81,0.8906,94.19,0.3601,303.75
2024-09-04,2938.0,886394.6,0.7,0.22,0.92,,804030.5,273.0,2665.0,82364.1,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,0.3601,301.7
2024-09-05,2938.0,878315.1,0.7,0.22,0.92,,796701.75,273.0,2665.0,81613.35,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.86,0.8896,94.14,0.3601,298.95
2024-09-06,2938.0,867297.6,0.72,0.22,0.92,,786708.0,273.0,2665.0,80589.6,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.9,0.8889,94.1,0.3601,295.2
2024-09-09,438.0,130896.3,0.11,0.03,0.13,,49310.25,273.0,165.0,81586.05,,,,,,,,,,,2500.0,0.08,0.79,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0537,298.85
2024-09-10,438.0,130655.4,0.11,0.03,0.13,,49219.5,273.0,165.0,81435.9,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0537,298.3
2024-09-11,3438.0,1026586.8,0.84,0.25,1.02,,945069.0,273.0,3165.0,81517.8,,,3000.0,,,,,,0.89,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,5.23,0.9009,94.77,0.4214,298.6
2024-09-12,6438.0,1939447.5,1.58,0.47,1.91,,1857206.25,273.0,6165.0,82241.25,,,3000.0,,,,,,0.89,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,48.65,0.4741,48.66,0.7892,301.25
2024-09-13,6438.0,1961658.6,1.59,0.47,1.93,,1878475.5,273.0,6165.0,83183.1,,,,,,,,,,,,0.08,,100.0,3.35,0.0,0.0,0.0,100.0,48.64,0.474,48.64,0.7892,304.7
2024-09-16,6417.0,1951409.7,1.58,0.47,1.95,,1874776.5,252.0,6165.0,76633.2,,,,0.01,,21.0,,,,,,0.08,,100.0,3.09,0.0,0.0,0.0,100.0,48.66,0.4742,48.66,0.7866,304.1
2024-09-17,6417.0,1968414.75,1.58,0.47,1.96,,1891113.75,252.0,6165.0,77301.0,,,,,,,,,,,,0.08,,100.0,3.09,0.0,0.0,0.0,100.0,48.65,0.4741,48.65,0.7866,306.75
2024-09-18,6417.0,1957826.7,2.42,0.47,1.96,,1880941.5,252.0,6165.0,76885.2,,,,,,,,,,,,0.08,,100.0,3.09,0.0,0.0,0.0,100.0,48.67,0.4744,48.67,0.7866,305.1
2024-09-19,6395.0,1992362.25,2.64,0.47,1.94,,1920705.75,230.0,6165.0,71656.5,,,,0.02,,66.0,,,,44.0,,0.07,,100.0,2.8,0.0,0.0,0.0,100.0,48.29,0.4671,48.29,0.7797,311.55
2024-09-20,6395.0,1953352.75,2.67,0.47,1.98,,1883099.25,230.0,6165.0,70253.5,,,,,,,,,,,,0.07,,100.0,2.8,0.0,0.0,0.0,100.0,47.76,0.4679,48.89,0.7797,305.45
2024-09-23,6395.0,1970299.5,4.6,0.47,1.95,,1899436.5,230.0,6165.0,70863.0,,,,,,,,,,,,0.07,,100.0,2.8,0.0,0.0,0.0,100.0,48.31,0.4675,48.31,0.7797,308.1
2024-09-24,6395.0,2009948.5,4.33,0.47,1.97,,1937659.5,230.0,6165.0,72289.0,,,,,,,,,,,,0.07,,100.0,2.8,0.0,0.0,0.0,100.0,48.28,0.4671,48.28,0.7797,314.3
2024-09-25,6395.0,2021139.75,8.55,0.44,2.01,,1948448.25,230.0,6165.0,72691.5,,,,,,,,,,,,0.07,,100.0,2.8,0.0,0.0,0.0,100.0,48.31,0.4676,48.31,0.7797,316.05
2024-09-26,6351.0,2044704.45,8.45,0.44,2.0,,1984821.75,186.0,6165.0,59882.7,,,,0.01,,44.0,,,,,,0.06,,100.0,2.28,0.0,0.0,0.0,100.0,48.64,0.4739,48.64,0.7785,321.95
2024-09-27,6351.0,2067885.6,8.45,0.44,2.05,,2007324.0,186.0,6165.0,60561.6,,,,,,,,,,,,0.06,,100.0,2.54,0.0,0.0,0.0,100.0,48.65,0.474,48.65,0.8669,325.6
2024-09-30,6351.0,2059311.75,12.45,0.46,2.08,,1999001.25,186.0,6165.0,60310.5,,,,,,,,,,,,0.06,,100.0,2.54,0.0,0.0,0.0,100.0,48.67,0.4745,48.67,0.8669,324.25
2024-10-01,6351.0,2051373.0,16.49,0.46,2.13,,1991295.0,186.0,6165.0,60078.0,,,,,,,,,,,,0.06,,100.0,2.54,0.0,0.0,0.0,100.0,47.51,0.4753,49.89,0.8669,323.0
2024-10-02,330.0,106771.5,0.85,0.02,0.11,,53385.75,165.0,165.0,53385.75,,,,0.01,,21.0,,,,,6000.0,0.05,2.01,100.0,2.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.045,323.55
2024-10-03,330.0,105204.0,0.99,0.02,0.11,,52602.0,165.0,165.0,52602.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,318.8
2024-10-04,330.0,105567.0,0.98,0.02,0.11,,52783.5,165.0,165.0,52783.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,319.9
2024-10-07,330.0,105649.5,0.91,0.02,0.11,,52824.75,165.0,165.0,52824.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,320.15
2024-10-08,330.0,103570.5,0.92,0.02,0.11,,51785.25,165.0,165.0,51785.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,313.85
2024-10-09,330.0,104164.5,0.91,0.02,0.1,,52082.25,165.0,165.0,52082.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,315.65
2024-10-10,330.0,103999.5,0.91,0.02,0.1,,51999.75,165.0,165.0,51999.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,315.15
2024-10-11,330.0,104395.5,0.91,0.02,0.1,,52197.75,165.0,165.0,52197.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,316.35
2024-10-14,330.0,104346.0,0.89,0.02,0.1,,52173.0,165.0,165.0,52173.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,316.2
2024-10-15,330.0,103224.0,0.89,0.02,0.1,,51612.0,165.0,165.0,51612.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,312.8
2024-10-16,330.0,102795.0,0.92,0.02,0.1,,51397.5,165.0,165.0,51397.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,311.5
2024-10-17,330.0,102910.5,0.94,0.02,0.1,,51455.25,165.0,165.0,51455.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,311.85
2024-10-18,330.0,103504.5,0.82,0.02,0.1,,51752.25,165.0,165.0,51752.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,313.65
2024-10-21,330.0,102679.5,0.82,0.02,0.1,,51339.75,165.0,165.0,51339.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,311.15
2024-10-22,330.0,102696.0,0.83,0.02,0.1,,51348.0,165.0,165.0,51348.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,311.2
2024-10-23,330.0,101640.0,0.82,0.02,0.1,,50820.0,165.0,165.0,50820.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,308.0
2024-10-24,330.0,101260.5,0.81,0.02,0.1,,50630.25,165.0,165.0,50630.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,306.85
2024-10-25,330.0,101920.5,0.82,0.02,0.1,,50960.25,165.0,165.0,50960.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,308.85
2024-10-28,330.0,102844.5,0.85,0.02,0.1,,51422.25,165.0,165.0,51422.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,311.65
2024-10-29,330.0,102415.5,0.85,0.02,0.1,,51207.75,165.0,165.0,51207.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,310.35
2024-10-30,330.0,100980.0,0.82,0.02,0.1,,50490.0,165.0,165.0,50490.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,306.0
2024-10-31,330.0,99973.5,0.82,0.02,0.1,,49986.75,165.0,165.0,49986.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.95
2024-11-01,330.0,100914.0,0.74,0.02,0.1,,50457.0,165.0,165.0,50457.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,305.8
2024-11-04,330.0,100567.5,0.75,0.02,0.1,,50283.75,165.0,165.0,50283.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,304.75
2024-11-05,330.0,100749.0,0.92,0.02,0.1,,50374.5,165.0,165.0,50374.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,305.3
2024-11-06,330.0,99940.5,0.91,0.02,0.1,,49970.25,165.0,165.0,49970.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.85
2024-11-07,330.0,102085.5,0.97,0.02,0.1,,51042.75,165.0,165.0,51042.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,309.35
2024-11-08,330.0,99726.0,0.97,0.02,0.1,,49863.0,165.0,165.0,49863.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.2
2024-11-11,330.0,100221.0,1.3,0.02,0.1,,50110.5,165.0,165.0,50110.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,303.7
2024-11-12,330.0,97168.5,1.34,0.02,0.1,,48584.25,165.0,165.0,48584.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,294.45
2024-11-13,330.0,97383.0,1.37,0.02,0.1,,48691.5,165.0,165.0,48691.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,295.1
2024-11-14,330.0,97416.0,0.89,0.02,0.1,,48708.0,165.0,165.0,48708.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,295.2
2024-11-15,930.0,274582.5,2.54,0.07,0.27,,137291.25,465.0,465.0,137291.25,,,300.0,,,,,,0.09,300.0,,0.14,,100.0,6.04,0.0,0.0,0.0,100.0,21.53,0.6621,78.47,0.1208,295.25
2024-11-18,630.0,186228.0,0.31,0.05,0.19,,48774.0,465.0,165.0,137454.0,,,,,,,,,,,300.0,0.14,0.09,100.0,6.04,0.0,0.0,0.0,100.0,35.45,0.5423,64.55,0.0818,295.6
2024-11-19,330.0,97597.5,0.14,0.03,0.1,,48798.75,165.0,165.0,48798.75,,,,0.09,,300.0,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,295.75
2024-11-20,330.0,97812.0,0.14,0.03,0.1,,48906.0,165.0,165.0,48906.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,296.4
2024-11-21,330.0,98026.5,0.14,0.03,0.1,,49013.25,165.0,165.0,49013.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,297.05
2024-11-22,330.0,98785.5,0.14,0.03,0.1,,49392.75,165.0,165.0,49392.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,299.35
2024-11-25,330.0,99132.0,0.14,0.03,0.1,,49566.0,165.0,165.0,49566.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,300.4
2024-11-26,330.0,97498.5,0.14,0.03,0.1,,48749.25,165.0,165.0,48749.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,295.45
2024-11-27,330.0,97135.5,0.14,0.03,0.1,,48567.75,165.0,165.0,48567.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,294.35
2024-11-28,330.0,97300.5,0.14,0.04,0.1,,48650.25,165.0,165.0,48650.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,294.85
2024-11-29,330.0,98142.0,0.15,0.04,0.1,,49071.0,165.0,165.0,49071.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,297.4
2024-12-02,330.0,99297.0,0.15,0.04,0.1,,49648.5,165.0,165.0,49648.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,300.9
2024-12-03,330.0,99940.5,0.12,0.04,0.1,,49970.25,165.0,165.0,49970.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.85
2024-12-04,330.0,99693.0,0.12,0.04,0.1,,49846.5,165.0,165.0,49846.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.1
2024-12-05,330.0,99808.5,0.12,0.04,0.1,,49904.25,165.0,165.0,49904.25,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,302.45
2024-12-06,330.0,99511.5,0.12,0.04,0.1,,49755.75,165.0,165.0,49755.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,301.55
2024-12-09,330.0,100914.0,0.12,0.04,0.1,,50457.0,165.0,165.0,50457.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,305.8
2024-12-10,330.0,100650.0,0.12,0.04,0.1,,50325.0,165.0,165.0,50325.0,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,305.0
2024-12-11,330.0,101079.0,0.11,0.04,0.1,,50539.5,165.0,165.0,50539.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446,306.3
2024-12-12,3430.0,1041176.5,1.08,0.36,1.04,,991090.75,165.0,3265.0,50085.75,,,3100.0,,,,,,0.94,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,5.03,0.9045,94.97,0.4635,303.55
2024-12-13,4030.0,1205574.5,1.29,0.43,1.22,,1066469.75,465.0,3565.0,139104.75,,,300.0,,,,,,0.09,300.0,,0.14,,100.0,6.04,0.0,0.0,0.0,100.0,15.43,0.6708,80.32,0.5234,299.15
2024-12-16,4030.0,1199932.5,1.28,0.43,1.21,,1061478.75,465.0,3565.0,138453.75,,,,,,,,,,,,0.14,,100.0,6.04,0.0,0.0,0.0,100.0,15.49,0.6693,80.21,0.5234,297.75
2024-12-17,3430.0,1015451.5,1.07,0.36,1.03,,966603.25,165.0,3265.0,48848.25,,,,0.09,,300.0,,,,,300.0,0.05,0.09,100.0,2.23,0.0,0.0,0.0,100.0,5.03,0.9044,94.97,0.4635,296.05
2024-12-18,4030.0,1185223.0,1.25,0.43,1.19,,1048466.5,465.0,3565.0,136756.5,,,300.0,,,,,,0.09,300.0,,0.14,,100.0,6.04,0.0,0.0,0.0,100.0,15.48,0.6695,80.23,0.5234,294.1
2024-12-19,3730.0,1077783.5,1.16,0.4,1.09,,943421.75,465.0,3265.0,134361.75,,,,,,,,,,,300.0,0.14,0.09,100.0,6.04,0.0,0.0,0.0,100.0,8.42,0.7665,87.03,0.4844,288.95
2024-12-20,3430.0,989383.5,1.06,0.36,0.99,,941789.25,165.0,3265.0,47594.25,,,,0.09,,300.0,,,,,,0.05,,100.0,2.14,0.0,0.0,0.0,100.0,5.03,0.9045,94.97,0.4455,288.45
2024-12-23,3430.0,986811.0,1.06,0.36,0.99,,939340.5,165.0,3265.0,47470.5,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,5.02,0.9047,94.98,0.4635,287.7
2024-12-24,3430.0,992470.5,1.06,0.36,0.99,,944727.75,165.0,3265.0,47742.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,5.07,0.9037,94.93,0.4635,289.35
2024-12-25,3430.0,992470.5,1.07,0.36,1.0,,944727.75,165.0,3265.0,47742.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,5.04,0.9043,94.96,0.4635,
2024-12-26,3430.0,992470.5,1.07,0.36,1.0,,944727.75,165.0,3265.0,47742.75,,,,,,,,,,,,0.05,,100.0,2.23,0.0,0.0,0.0,100.0,5.04,0.9044,94.96,0.4635,
2024-12-27,3100.0,899310.0,0.96,0.33,0.9,,899310.0,0.0,3100.0,0.0,,,,0.05,,165.0,,,,,165.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4189,290.1
2024-12-30,3100.0,890475.0,0.99,0.33,0.9,,890475.0,0.0,3100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4189,287.25
2024-12-31,3700.0,1073000.0,1.17,0.39,1.06,,986000.0,300.0,3400.0,87000.0,,,300.0,,,,,,0.09,300.0,,0.09,,100.0,3.9,0.0,0.0,0.0,100.0,16.28,0.7274,83.72,0.4805,290.0
2025-01-01,3700.0,1073000.0,2.56,0.39,1.08,,986000.0,300.0,3400.0,87000.0,,,,,,,,,,,,0.09,,100.0,3.9,0.0,0.0,0.0,100.0,16.15,0.7291,83.85,0.4805,
2025-01-02,3700.0,1082990.0,2.56,0.39,1.07,,995180.0,300.0,3400.0,87810.0,,,,,,,,,,,,0.09,,100.0,3.9,0.0,0.0,0.0,100.0,16.28,0.7274,83.72,0.4805,292.7
2025-01-03,4300.0,1242055.0,3.28,0.46,1.25,,1068745.0,600.0,3700.0,173310.0,,0.09,,,300.0,,0.09,,,300.0,,0.17,,100.0,7.79,0.0,0.0,0.0,100.0,22.35,0.6529,77.65,0.5584,288.85
2025-01-06,4300.0,1251945.0,3.11,0.46,1.25,,1077255.0,600.0,3700.0,174690.0,,,,,,,,,,,,0.17,,100.0,7.79,0.0,0.0,0.0,100.0,22.59,0.6502,77.41,0.5584,291.15
2025-01-07,4300.0,1248290.0,1.29,0.46,1.26,,1074110.0,600.0,3700.0,174180.0,,,,,,,,,,,,0.18,,100.0,7.79,0.0,0.0,0.0,100.0,22.47,0.6516,77.53,0.5584,290.3
