,ACA FP Equity_DX_SI_QTY,ACA FP Equity_DX_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ACA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACA FP Equity_DX_SI_MV,ACA FP Equity_DX_DSS,ACA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY,ACA FP Equity_DX_BROKER_SI_QTY,ACA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACA FP Equity_DX_BROKER_SI_MV_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACA FP Equity_DX_BROKER_SI_MV_INC_x,ACA FP Equity_DX_SUPPLY_SI_MV_NEW,ACA FP Equity_DX_BROKER_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_NEW,ACA FP Equity_DX_SUPPLY_SI_MV_DEC,ACA FP Equity_DX_BROKER_SI_QTY_INC,ACA FP Equity_DX_SUPPLY_SI_QTY_DEC,ACA FP Equity_DX_BROKER_SI_MV_NEW_y,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACA FP Equity_DX_BROKER_SI_MV_INC_y,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACA FP Equity_DX_BROKER_SI_MV_ADD,ACA FP Equity_DX_SUPPLY_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_DEC,ACA FP Equity_DX_SUPPLY_SI_MV,ACA FP Equity_DX_BROKER_SI_MV_DEC,ACA FP Equity_DX_SUPPLY_SI_MV_RMV,ACA FP Equity_DX_BROKER_SI_MV_RMV,ACA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACA FP Equity_DX_UTILIZATION_QUANTITY,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACA FP Equity_DX_ACTIVE_UTILIZATION_MV,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACA FP Equity_DX_BROKER_SI_CON_RATIO,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACA FP Equity_DX_DEMAND_SUPPLY_RATIO,ACA FP Equity_PX_LAST
2016-06-10,90197456.0,708495426.06,7.92,12.98,3.42,780.95,1.0,544135938.08,46261288.0,69273104.0,363379549.77,,,18200.0,20.09,,,,99.93,3086430.0,11728996.0,,,20.09,18200.0,,218150.0,2523940.0,401.09,25.21,,,26.9,26.9,125703480.0,987393043.77,,1049.45,27.65,14.06,0.2618,47.08,0.5245,8.194
2016-06-13,63977464.0,485734560.89,5.62,9.1,2.42,536.66,1.0,307964183.25,45843880.0,40562828.0,348059387.3,,,3256734.0,6.41,,20000.0,,36.04,872689.0,4151609.0,,,6.41,3256734.0,0.16,477468.0,29602964.0,373.58,259.4,,,26.91,26.91,124508536.0,945303162.7,,1016.71,26.87,15.14,0.1989,38.74,0.3756,7.92
2016-06-14,56078404.0,417268966.48,4.92,7.79,2.12,456.53,1.0,344582334.45,23426304.0,46309764.0,174310767.81,,,310019.0,68.67,,,,186.02,9060786.0,22739728.0,,,68.67,310019.0,,12133.0,3313849.0,186.84,31.88,,,14.18,14.18,141738160.0,1054647267.32,,1126.11,14.23,12.43,0.1695,34.96,0.3395,7.762
2016-06-15,37549888.0,281129540.37,3.3,5.25,1.42,302.39,1.0,226409275.27,23147688.0,30241016.0,173302750.95,,,690112.0,13.6,,,,35.84,1707000.0,4533477.0,,,13.6,690112.0,,3564748.0,17775748.0,181.5,146.63,,,14.08,14.08,141215648.0,1057257220.46,,1100.11,14.16,13.08,0.1234,25.43,0.2285,7.81
2016-06-16,32952894.0,242606026.09,2.89,4.55,1.25,264.19,1.0,196700898.66,19270252.0,26717654.0,141871583.7,,,146986.0,4.77,,51000.0,,34.93,561195.0,4437417.0,,,4.77,146986.0,0.4,412997.0,4135558.0,151.11,33.73,,,11.73,11.73,145068960.0,1068027709.31,,1133.05,11.77,12.43,0.1236,24.72,0.2005,7.68
2016-06-17,29899196.0,230643019.04,2.63,4.1,1.13,239.15,1.0,183092190.48,23484816.0,23734988.0,181162358.47,,,6277256.0,5.7,,,,19.32,770825.0,2357808.0,,,5.7,6277256.0,,295115.0,3753491.0,184.5,30.84,,,13.89,13.89,145578912.0,1122998751.26,,1129.96,14.04,13.99,0.1151,21.47,0.1769,8.047
2016-06-20,21610366.0,173062668.5,1.9,2.85,0.82,180.85,0.0,129419405.21,16558861.0,16160624.0,132608613.47,,,1358777.0,,,17400.0,,53.28,,8793125.0,,,,1358777.0,0.14,508393.0,7591764.0,150.65,57.02,,,9.89,9.89,150804704.0,1207691924.16,,1206.63,11.1,15.09,0.1104,18.57,0.1291,8.354
2016-06-21,24486748.0,198844048.22,1.87,3.15,0.87,209.07,0.0,149508129.07,16607637.0,18411252.0,134861916.84,,,1057064.0,36.54,,436963.0,,9.07,4125507.0,1186239.0,,,36.54,1057064.0,3.84,177951.0,2311841.0,139.62,19.18,,,9.94,9.94,150439968.0,1221644142.02,,1263.46,9.95,15.72,0.1013,16.81,0.1466,8.471
2016-06-22,19038312.0,156041945.8,1.45,2.42,0.68,163.97,0.0,119447897.88,12543921.0,14573558.0,102812572.92,,,87666.0,5.52,,,,43.23,625947.0,5168335.0,,,5.52,87666.0,,1016953.0,4463642.0,106.47,38.01,,,7.43,7.43,156344464.0,1281431587.9,,1327.03,7.43,12.04,0.0936,16.46,0.1127,8.55
2016-06-23,18156752.0,154856184.66,1.39,2.3,0.65,158.68,0.0,122665342.88,11900229.0,14382404.0,101495248.68,,,337686.0,4.89,,,,12.51,489106.0,1496913.0,,,4.89,337686.0,,515535.0,680260.0,102.67,5.54,,,7.04,7.04,157250288.0,1341163862.16,,1352.02,7.06,10.42,0.0982,19.31,0.1073,8.897
2016-06-24,14935423.0,109542470.64,1.14,1.92,0.53,130.0,0.0,84431126.06,9920360.0,11511650.0,72759957.59,,,3066.0,4.69,,,,18.9,397441.0,2204323.0,,,4.69,3066.0,,221388.0,3268195.0,83.96,28.97,,,5.96,5.96,156658752.0,1148999043.47,,1357.61,5.82,13.32,0.0887,14.2,0.0897,7.651
2016-06-27,11115807.0,76658132.29,0.85,1.3,0.4,87.36,0.0,54212702.12,8316676.0,7861109.0,57354436.71,,,5669.0,,,,,14.84,,1681144.0,,,,5669.0,,71791.0,3650541.0,62.55,35.86,,,4.99,4.99,158296624.0,1091663749.12,,1213.52,4.9,12.93,0.09,16.42,0.0667,7.194
2016-06-28,11916639.0,85630832.0,0.91,1.31,0.42,88.45,0.0,59357998.18,8712114.0,8260434.0,62603689.71,,,495451.0,9.57,,15809.0,,0.97,1250000.0,146277.0,,,9.57,495451.0,0.12,46264.0,866484.0,63.25,7.27,,,5.27,5.27,156473184.0,1124388255.1,,1145.82,5.23,15.41,0.0983,17.42,0.0721,7.496
2016-06-29,12052174.0,87217095.78,0.92,1.29,0.43,91.7,0.0,57075991.58,8761369.0,7887098.0,63402765.28,,,522227.0,4.02,,,,3.45,485341.0,479793.0,,,4.02,522227.0,,6821.0,858677.0,65.69,6.49,,,5.32,5.32,156004864.0,1128949114.59,,1172.16,5.31,15.66,0.1045,18.24,0.0731,7.549
2016-06-30,10998345.0,79706903.34,0.84,1.14,0.39,83.69,0.0,48865401.25,7920711.0,6742685.0,57402758.88,,,159370.0,1.79,,23137.0,,7.8,228767.0,1043395.0,,,1.79,159370.0,0.17,43367.0,1396317.0,59.82,10.92,,,4.86,4.86,155120336.0,1124183832.01,,1176.88,4.84,12.21,0.1027,17.44,0.0675,7.56
2016-07-01,9319477.0,68317101.74,0.71,0.96,0.33,70.81,0.0,39278666.2,8012128.0,5358199.0,58733485.13,1.79,,436795.0,0.57,,,234458.0,2.76,74193.0,364366.0,1.79,,0.57,436795.0,,18988.0,1693137.0,60.73,13.39,,,4.79,4.79,159335760.0,1168022339.39,,1207.4,4.79,14.34,0.1073,15.15,0.0557,7.647
2016-07-04,9675543.0,69712221.34,0.74,1.01,0.34,73.43,0.0,40273303.68,8694662.0,5589638.0,62644980.42,,,340291.0,0.0,,259023.0,,0.27,759.0,35578.0,,,0.0,340291.0,1.96,377821.0,28343.0,66.08,0.17,,,5.21,5.21,158070176.0,1138894540.23,,1203.51,5.21,14.14,0.1032,15.75,0.058,7.516
2016-07-05,9221610.0,64099030.22,0.7,0.95,0.33,68.65,0.0,38882787.12,8046922.0,5593874.0,55933822.45,,,,1.23,,177433.0,,3.71,159139.0,647740.0,,,1.23,,1.4,,332336.0,61.31,2.61,,,4.83,4.83,158687264.0,1103028617.6,,1185.83,4.92,14.91,0.1062,16.68,0.0553,7.251
2016-07-06,8333863.0,56682051.37,0.64,0.86,0.3,60.65,0.0,27541121.6,7175853.0,4049323.0,48805946.1,,,27361.0,2.56,,114730.0,,13.34,354764.0,1581380.0,,,2.56,27361.0,0.86,682950.0,2014045.0,51.69,15.0,,,4.3,4.3,159539344.0,1085093106.53,,1154.99,4.28,14.68,0.1069,16.02,0.05,7.095
2016-07-07,7980755.0,54624690.98,0.61,0.83,0.28,57.44,0.0,24466377.43,5960881.0,3574577.0,40799558.77,,,113524.0,0.0,,,,9.63,105.0,1328496.0,,,0.0,113524.0,,,474851.0,42.45,3.58,,,3.59,3.59,160131600.0,1096029030.7,,1140.74,3.59,15.28,0.1111,16.46,0.0481,7.14
2016-07-08,9453231.0,68337016.47,0.72,0.99,0.34,69.52,0.0,32445128.09,6354644.0,4488216.0,45937459.02,,,545339.0,7.67,,,,1.82,1005156.0,253198.0,,,7.67,545339.0,,101622.0,91517.0,46.21,0.55,,,3.82,3.82,159992640.0,1156580186.66,,1157.56,3.84,14.2,0.1024,14.47,0.0568,7.541
2016-07-11,9655283.0,70510335.1,0.74,1.01,0.34,73.33,0.0,36488624.08,5997708.0,4996544.0,43799897.0,,,500.0,4.42,,,,2.25,560254.0,357436.0,,,4.42,500.0,,,51926.0,45.34,0.09,,,3.61,3.61,160339264.0,1170921166.62,,1209.13,3.61,12.27,0.0975,13.36,0.058,7.618
2016-07-12,9000116.0,68478035.06,0.69,0.94,0.32,69.54,0.0,34837408.93,6411444.0,4578705.0,48781936.48,,,207993.0,,,,,2.9,,389274.0,,,,207993.0,,595017.0,417839.0,49.5,3.16,,,3.83,3.83,160862384.0,1223933110.53,,1235.24,3.85,13.02,0.1044,14.21,0.0538,7.937
2016-07-13,9500348.0,71163897.17,0.73,0.98,0.34,74.84,0.0,38194414.39,6298623.0,5098937.0,47180856.9,,,71.0,4.84,,230000.0,,2.67,613053.0,342892.0,,,4.84,71.0,1.78,230000.0,322821.0,49.7,2.54,,,3.77,3.77,160661344.0,1203459848.44,,1268.53,3.77,13.37,0.1145,18.71,0.0569,7.814
2016-07-14,9114830.0,69770252.75,0.7,0.95,0.32,71.44,0.0,36226370.64,6185152.0,4732636.0,47344779.7,,,88817.0,0.0,,,,1.67,30129.0,202288.0,,,0.0,88817.0,,,396430.0,48.64,3.35,,,3.71,3.71,160464960.0,1228292882.76,,1259.46,3.72,13.87,0.1171,19.83,0.0547,7.985
2016-07-15,7762642.0,58363130.06,0.59,0.8,0.28,61.01,0.0,31040948.39,5429415.0,4128630.0,40820851.17,,,,0.0,,,,5.82,21800.0,763613.0,,,0.0,,,7876.0,625806.0,43.17,4.95,,,3.29,3.29,159683392.0,1200573538.75,,1269.95,3.29,15.57,0.1391,22.07,0.047,7.843
2016-07-18,7531376.0,56768760.05,0.58,0.77,0.27,58.77,0.0,29381676.92,5017485.0,3897997.0,37819968.36,,,3821.0,,,,,3.36,,416683.0,,,,3821.0,,932.0,230633.0,39.45,1.79,,,3.04,3.04,159934848.0,1205530438.29,,1256.12,3.05,16.04,0.1479,23.01,0.0457,7.863
2016-07-19,6438137.0,48170363.56,0.49,0.65,0.23,50.34,0.0,21432265.56,4600224.0,2864497.0,34419034.97,,,75596.0,,,506838.0,,3.99,,510717.0,,,,75596.0,3.99,17860.0,1540338.0,36.16,11.91,,,2.79,2.79,160117280.0,1198003023.17,,1257.25,2.8,16.92,0.1345,19.14,0.0391,7.805
2016-07-20,6031078.0,45731793.25,0.46,0.61,0.21,47.14,0.0,20910411.94,4551755.0,2757651.0,34514545.92,,,52654.0,,,202363.0,,2.98,,386148.0,,,,52654.0,1.6,285025.0,309209.0,35.7,2.35,,,2.75,2.75,160930864.0,1220288810.82,,1259.77,2.76,18.47,0.1462,20.63,0.0364,7.91
2016-07-21,6512180.0,49148860.16,0.5,0.66,0.23,51.22,0.0,24481320.02,4925079.0,3243753.0,37170658.53,,,749999.0,5.95,,,,2.95,749999.0,376675.0,,,5.95,749999.0,,,263897.0,38.88,1.96,,,2.99,2.99,159699216.0,1205285240.12,,1260.34,2.99,16.64,0.1374,18.89,0.0396,7.873
2016-07-22,6630330.0,50212175.53,0.51,0.67,0.24,52.09,0.0,23869687.74,5060259.0,3151903.0,38321865.3,,,,,,,,0.59,,74820.0,,,,,,210000.0,91850.0,39.9,0.72,,,3.07,3.07,159537936.0,1208197306.29,,1257.92,3.07,16.38,0.1325,18.49,0.0403,7.9
2016-07-25,6630330.0,49881665.01,0.51,0.69,0.24,52.06,0.0,23712570.8,5060259.0,3151903.0,38069620.11,,,,,,,,,,,,,,,,,,39.87,,,,3.07,3.07,159616912.0,1200838771.77,,1258.24,3.07,16.28,0.1325,18.51,0.0403,7.848
2016-07-26,4802848.0,35925866.52,0.37,0.51,0.17,37.42,0.0,16061913.8,3382865.0,2147281.0,25304227.08,,,,2.09,,,,13.24,268000.0,1677394.0,,,2.09,,,,1272622.0,26.47,10.06,,,2.04,2.04,162094832.0,1212488360.67,,1270.76,2.04,23.68,0.1788,26.91,0.029,7.803
2016-07-27,4802848.0,36441526.79,0.37,0.51,0.17,37.56,0.0,16292457.74,3368135.0,2147281.0,25555666.52,,,,,,,,0.12,,14730.0,,,,,,,,26.47,,,,2.04,2.04,161551152.0,1225766593.66,,1261.87,2.05,23.92,0.1792,26.82,0.0291,7.915
2016-07-28,5499866.0,40844394.95,0.42,0.6,0.2,43.24,0.0,21123000.4,3215953.0,2844299.0,23883064.51,,,,7.05,,,,1.19,849200.0,152182.0,,,7.05,,,,152182.0,25.16,1.2,,,1.96,1.96,161280352.0,1197737980.41,,1267.52,1.95,19.83,0.1622,22.77,0.0334,7.747
2016-07-29,5505142.0,41796557.17,0.42,0.6,0.2,43.21,0.0,21594702.88,3221229.0,2844299.0,24456459.45,,,,,,,,,,,,,,,,5276.0,,25.25,,,,1.97,1.97,160344480.0,1217379538.26,,1246.43,1.99,20.27,0.1618,22.62,0.0337,7.92
2016-08-01,5418591.0,40552473.89,0.41,0.61,0.19,42.62,0.0,20678338.45,3215953.0,2763024.0,24068037.26,,,,,,153725.0,,0.04,,5276.0,,,,,1.23,,235000.0,25.27,1.87,,,1.97,1.97,160375376.0,1200241584.68,,1266.29,1.96,20.33,0.1637,23.23,0.0331,7.807
2016-08-02,5264866.0,38326990.37,0.4,0.6,0.19,40.81,0.0,18995085.09,3215953.0,2609299.0,23411384.01,,,,,,,,,,,,,,,,,153725.0,24.73,1.23,,,1.96,1.96,160610288.0,1169205248.91,,1246.08,1.95,20.74,0.1743,23.91,0.0321,7.594
2016-08-03,5422890.0,39513757.51,0.42,0.62,0.19,41.65,0.0,20965544.81,3180107.0,2877323.0,23171773.14,,,,2.04,,,,0.84,268024.0,110000.0,,,2.04,,,74154.0,,24.17,,,,1.94,1.94,160558720.0,1169907250.35,,1223.66,1.94,20.21,0.1671,22.85,0.0331,7.601
2016-08-04,5882890.0,43987789.01,0.45,0.67,0.21,45.38,0.0,23907156.1,3499623.0,3197323.0,26167526.19,,,260419.0,,,320000.0,,,,,,,,260419.0,2.47,59097.0,,26.93,,,,2.13,2.13,160922240.0,1203254444.76,,1231.03,2.14,19.33,0.1482,21.51,0.0358,7.8
2016-08-05,5784515.0,44178256.41,0.44,0.67,0.21,45.68,0.0,24507798.41,3384702.0,3208948.0,25850089.91,,,10079.0,0.23,,,,0.86,16546.0,125000.0,,,0.23,10079.0,,,4921.0,26.69,0.0,,,2.05,2.05,161453568.0,1233074358.82,,1265.0,2.07,19.68,0.1455,19.73,0.0351,7.967
2016-08-08,5373962.0,41944255.67,0.41,0.69,0.19,43.1,0.0,21841724.1,2764145.0,2798395.0,21574399.78,,,,,,,,4.9,,620557.0,,,,,,,410553.0,22.23,3.25,,,1.68,1.68,161450672.0,1260136983.45,,1290.7,1.69,21.65,0.1662,21.71,0.0327,8.142
2016-08-09,5233586.0,41204817.08,0.4,0.71,0.19,42.77,0.0,18663156.77,3051683.0,2370481.0,24026363.53,,,267408.0,,,,,,,,,,,267408.0,,20130.0,427914.0,24.92,3.39,,,1.86,1.86,161195296.0,1269115036.32,,1311.74,1.86,23.7,0.1867,23.94,0.0319,8.213
2016-08-10,4982527.0,39567312.56,0.38,0.71,0.18,40.9,0.0,16830783.4,3051683.0,2119422.0,24234067.39,,,,,,662038.0,,,,,,,,,5.62,,913097.0,25.12,7.73,,,1.85,1.85,162028560.0,1286703449.43,,1329.79,1.85,25.05,0.1876,25.41,0.0302,8.284
2016-08-11,5553144.0,44151937.79,0.42,0.83,0.2,45.93,0.0,22501074.32,3595089.0,2830039.0,28583833.93,,,51292.0,7.09,,,,1.1,850617.0,140000.0,,,7.09,51292.0,,632114.0,140000.0,29.82,1.15,,,2.18,2.18,161007360.0,1280137331.7,,1334.45,2.19,21.25,0.1789,22.04,0.0337,8.294
2016-08-12,5459539.0,43161722.68,0.42,0.83,0.19,45.03,0.0,22424123.67,3604064.0,2836434.0,28492810.63,,,125521.0,0.45,,,,0.97,51292.0,116546.0,,,0.45,125521.0,,,44897.0,29.84,0.44,,,2.19,2.19,161154144.0,1274043554.12,,1335.0,2.19,21.53,0.1853,21.65,0.0331,8.247
2016-08-15,5323613.0,42041196.46,0.41,0.83,0.19,43.88,0.0,20931451.62,3567676.0,2650518.0,28174355.96,,,,1.08,,49990.0,,0.72,123376.0,86378.0,,,1.08,,0.41,49990.0,359282.0,29.41,2.98,,,2.17,2.17,161203936.0,1273046396.1,,1328.8,2.17,21.45,0.1823,22.58,0.0323,8.238
2016-08-16,3926356.0,30739658.08,0.3,0.62,0.14,32.12,0.0,15644495.79,2485504.0,1998261.0,19459148.16,,,,,,,,9.07,,1095376.0,,,,,,13204.0,652257.0,20.37,5.5,,,1.52,1.52,161543488.0,1264732893.94,,1325.59,1.51,25.84,0.2349,33.88,0.0239,8.167
2016-08-17,3771716.0,29171024.12,0.29,0.61,0.13,30.58,0.0,14104161.65,2308761.0,1823621.0,17856308.06,,,20000.0,,,20000.0,,1.61,,196743.0,,,,20000.0,0.16,,194640.0,18.75,1.64,,,1.41,1.41,161477520.0,1248891653.19,,1314.97,1.41,25.75,0.2479,36.0,0.023,8.068
2016-08-18,3250340.0,25116812.08,0.25,0.54,0.12,25.99,0.0,11005901.23,2051441.0,1424262.0,15852390.24,,,,0.32,,200000.0,,2.11,40000.0,257320.0,,,0.32,,1.69,,639359.0,16.52,5.47,,,1.25,1.25,161845024.0,1250647948.99,,1303.56,1.25,23.02,0.228,38.7,0.0198,8.061
2016-08-19,3456036.0,26225926.87,0.26,0.59,0.12,27.44,0.0,12088068.53,2088441.0,1592958.0,15848012.27,,,37000.0,1.37,,,,,168696.0,,,,1.37,37000.0,,,,16.69,,,,1.27,1.27,161814880.0,1227922744.43,,1299.66,1.27,21.51,0.2089,35.82,0.0211,7.916
2016-08-22,3230535.0,24579759.75,0.25,0.57,0.11,25.47,0.0,11739783.89,1912930.0,1542968.0,14554666.58,,,,,,,,1.42,,175511.0,,,,,,,49990.0,15.17,0.4,,,1.17,1.17,161920016.0,1231980180.27,,1284.81,1.17,24.46,0.2569,40.79,0.0197,7.937
2016-08-23,3320535.0,25786565.18,0.25,0.59,0.12,26.48,0.0,12331820.12,1957930.0,1587968.0,15204865.95,,86504.0,33738.0,0.36,0.7,,,,45000.0,,,86504.0,0.36,33738.0,,11262.0,,15.72,,0.69,,1.2,1.2,161797504.0,1256484838.43,86504.0,1292.28,1.2,23.92,0.2508,40.32,0.0203,8.101
2016-08-24,3475108.0,27433341.67,0.27,0.63,0.12,28.17,0.0,13913924.25,1937930.0,1762541.0,15298487.36,,,13738.0,1.65,,,,0.27,194573.0,33738.0,,,1.65,13738.0,,,20000.0,15.85,0.14,,,1.18,1.18,162602064.0,1283619955.84,,1322.34,1.18,22.47,0.2314,37.62,0.0211,8.235
2016-08-25,3275108.0,25684955.71,0.25,0.6,0.12,26.52,0.0,12254190.21,1937930.0,1562541.0,15198169.41,,,,,,,,,,,,,,,,,200000.0,15.9,1.68,,,1.17,1.17,163044832.0,1278675173.19,,1339.15,1.17,24.42,0.2548,40.74,0.0199,8.181
2016-08-26,2898793.0,22772618.18,0.22,0.56,0.1,23.44,0.0,9491698.57,1915930.0,1208226.0,15051348.04,,,15000.0,,,,,0.31,,37000.0,,,,15000.0,,,354315.0,15.71,2.89,,,1.16,1.16,163509072.0,1284510368.76,,1341.84,1.16,28.56,0.3212,47.7,0.0175,8.195
2016-08-29,3015297.0,23566459.46,0.23,0.61,0.11,24.33,0.0,9560287.41,1930930.0,1223226.0,15091443.25,,,,0.12,,,,,15000.0,,,,0.12,,,15000.0,,15.79,,,,1.17,1.17,163514960.0,1277973173.61,,1341.31,1.16,27.21,0.2962,45.32,0.0182,8.153
2016-08-30,3015297.0,23971133.12,0.23,0.62,0.11,24.53,0.0,9724452.78,2569880.0,1223226.0,20430138.58,,,,,,,,,,,,,,,,638950.0,,21.11,,,,1.56,1.56,162604864.0,1292682890.25,,1331.53,1.56,27.13,0.2981,45.6,0.0183,8.293
2016-08-31,3678247.0,29936111.13,0.28,0.76,0.13,30.49,0.0,15253336.99,2581880.0,1874176.0,21013120.27,,,12000.0,5.42,,,,,650950.0,,,,5.42,12000.0,,,,21.62,,,,1.56,1.56,163006944.0,1326662943.17,,1356.72,1.57,29.4,0.2577,35.06,0.0222,8.49
2016-09-01,3424651.0,27957528.44,0.26,0.68,0.12,28.69,0.0,13474697.8,2551880.0,1650580.0,20832562.99,,,,,,,,0.24,,30000.0,,,,,,,223596.0,21.68,1.87,,,1.55,1.55,162013408.0,1322614906.49,,1373.15,1.55,30.06,0.2623,35.2,0.0208,8.516
2016-09-02,3428840.0,28557082.42,0.26,0.68,0.12,29.04,0.0,13326169.29,2606580.0,1600069.0,21708892.78,,,112000.0,0.43,,,,0.48,47000.0,57300.0,,,0.43,112000.0,,,97511.0,22.4,0.83,,,1.58,1.58,162722640.0,1355234960.75,,1392.72,1.58,29.94,0.2653,35.59,0.0207,8.688
2016-09-05,4215840.0,35091402.32,0.32,0.82,0.15,36.01,0.0,13543239.99,3367580.0,1627069.0,28030737.56,,,,0.25,,,,,27000.0,,,,0.25,,,761000.0,,29.25,,,,2.04,2.04,161505840.0,1344326731.83,,1401.46,2.04,23.12,0.3275,49.44,0.0256,8.683
2016-09-06,7238840.0,59240820.05,0.55,1.4,0.26,61.71,0.0,37743996.23,3405580.0,4612069.0,27870398.01,,,,25.57,,,,0.13,3000000.0,15000.0,,,25.57,,,53000.0,15000.0,29.4,0.13,,,2.07,2.07,160965472.0,1317300363.12,,1388.34,2.07,27.14,0.3862,54.36,0.044,8.537
2016-09-07,7194707.0,59458994.42,0.55,1.39,0.26,61.36,0.0,37973787.39,3339006.0,4594936.0,27594443.96,,,,0.0,,68441.0,,0.58,1000.0,66574.0,,,0.0,,0.59,,86574.0,28.59,0.73,,,2.03,2.03,160993296.0,1330491914.15,,1377.57,2.03,27.08,0.3906,54.87,0.0438,8.621
2016-09-08,7254639.0,61067000.13,0.55,1.41,0.26,62.8,0.0,40235256.48,3214005.0,4779869.0,27054363.94,,,,2.22,,,,1.07,251933.0,125001.0,,,2.22,,,,67000.0,27.87,0.57,,,1.96,1.96,161006480.0,1355295933.4,,1391.92,1.96,26.3,0.3715,53.45,0.0442,8.781
2016-09-09,7427909.0,62561128.8,0.57,1.42,0.26,64.74,0.0,41717523.32,3214005.0,4953139.0,27069769.0,,,,1.56,,,,,173270.0,,,,1.56,,,,,28.23,,,,1.95,1.95,161613536.0,1361180547.75,,1419.62,1.95,25.73,0.3528,51.83,0.0451,8.786
2016-09-12,7783209.0,64516523.06,0.59,1.49,0.28,67.17,0.0,44002676.42,3320538.0,5308439.0,27524580.99,,,139322.0,2.28,,86000.0,,0.28,269300.0,32789.0,,,2.28,139322.0,0.74,,,29.02,,,,2.0,2.0,162486208.0,1346879569.29,,1421.58,2.0,24.82,0.3293,49.68,0.0469,8.647
2016-09-13,7865781.0,64062392.95,0.6,1.5,0.28,66.86,0.0,43499551.47,3264688.0,5341011.0,26589060.32,,,50000.0,1.41,,95000.0,,0.96,167341.0,107850.0,,,1.41,50000.0,0.82,2000.0,229769.0,28.07,2.12,,,1.97,1.97,162349648.0,1322247205.36,,1399.13,1.97,25.33,0.3266,49.33,0.0475,8.496
2016-09-14,7896521.0,64706381.04,0.6,1.53,0.28,66.91,0.0,44017684.12,3226812.0,5371751.0,26441432.48,,,,0.29,,,,0.43,45418.0,37876.0,,,0.29,,,,14678.0,27.47,0.0,,,1.93,1.93,163893424.0,1342990203.33,,1394.18,1.93,25.3,0.33,49.74,0.0473,8.548
2016-09-15,8953627.0,74716165.65,0.68,1.75,0.32,77.17,0.0,45449682.47,4219248.0,5446472.0,35208751.99,,,803051.0,1.13,,,,0.08,124415.0,10615.0,,,1.13,803051.0,,200000.0,49694.0,36.53,0.0,,,2.54,2.54,161724000.0,1349553334.43,,1386.91,2.57,31.14,0.3031,43.69,0.054,8.705
2016-09-16,8432282.0,69840231.03,0.64,1.64,0.3,72.81,0.0,42672403.51,3557747.0,5152127.0,29466978.51,,,,,,,,5.62,,661501.0,,,,,,,294345.0,31.08,2.48,,,2.15,2.15,162161568.0,1343100405.56,,1411.78,2.15,33.22,0.3365,46.15,0.0509,8.64
2016-09-19,6943065.0,57299488.03,0.53,1.3,0.25,59.39,0.0,42773341.39,2180114.0,5182910.0,17991969.84,,,227551.0,4.0,,,,14.7,471381.0,1669367.0,,,4.0,227551.0,,64183.0,440598.0,18.81,3.85,,,1.31,1.31,163825648.0,1352014673.24,,1414.57,1.31,16.47,0.3867,58.42,0.0418,8.609
2016-09-20,6688238.0,55068230.87,0.51,1.25,0.24,57.58,0.0,39942535.59,2542268.0,4851167.0,20932000.5,,,229204.0,0.98,,245000.0,,0.97,107292.0,112050.0,,,0.98,229204.0,2.11,245000.0,684035.0,21.88,5.52,,,1.53,1.53,163719424.0,1347999134.89,,1409.93,1.53,17.45,0.3695,56.99,0.0402,8.589
2016-09-21,6636076.0,56241843.09,0.51,1.24,0.24,57.54,0.0,40672362.13,2343106.0,4799005.0,19858211.39,,,,1.35,,,,1.73,147000.0,199162.0,,,1.35,,,,199162.0,19.53,1.67,,,1.39,1.39,165855792.0,1405655304.36,,1432.97,1.34,17.66,0.3778,57.78,0.0395,8.841
2016-09-22,7577229.0,65031803.75,0.58,1.37,0.27,66.69,0.0,46432849.44,2621259.0,5410158.0,22497036.96,,,,5.92,,,,0.43,651153.0,51847.0,,,5.92,,,330000.0,40000.0,22.36,0.32,,,1.56,1.56,165750784.0,1422561263.02,,1466.43,1.5,15.85,0.3203,51.8,0.045,8.953
