,ALGEC FP Equity_DX_SI_QTY,ALGEC FP Equity_DX_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEC FP Equity_DX_SI_MV,ALGEC FP Equity_DX_DSS,ALGEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY,ALGEC FP Equity_DX_BROKER_SI_QTY,ALGEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEC FP Equity_DX_BROKER_SI_MV_INC_x,ALGEC FP Equity_DX_SUPPLY_SI_MV_NEW,ALGEC FP Equity_DX_BROKER_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_NEW,ALGEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEC FP Equity_DX_BROKER_SI_QTY_INC,ALGEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGEC FP Equity_DX_BROKER_SI_MV_INC_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEC FP Equity_DX_BROKER_SI_MV_ADD,ALGEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV,ALGEC FP Equity_DX_BROKER_SI_MV_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV_RMV,ALGEC FP Equity_DX_BROKER_SI_MV_RMV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEC FP Equity_DX_BROKER_SI_CON_RATIO,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEC FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,72798.0,123756.6,,0.12,0.0,,0.0,,0.0
2011-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,72798.0,112108.92,,0.12,0.0,,0.0,,0.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,112944.98,,0.11,0.0,,0.0,,0.0
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,110701.04,,0.11,0.0,,0.0,,0.0
2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,108457.1,,0.11,0.0,,0.0,,0.0
2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,106213.16,,0.11,0.0,,0.0,,0.0
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,104717.2,,0.11,0.0,,0.0,,0.0
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,112197.0,,0.11,0.0,,0.0,,0.0
2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,114440.94,,0.11,0.0,,0.0,,0.0
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,110701.04,,0.11,0.0,,0.0,,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,111449.02,,0.11,0.0,,0.0,,0.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,110701.04,,0.11,0.0,,0.0,,0.0
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,106213.16,,0.11,0.0,,0.0,,0.0
2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,100977.3,,0.11,0.0,,0.0,,0.0
2011-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,96489.42,,0.1,0.0,,0.0,,0.0
2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,100977.3,,0.1,0.0,,0.0,,0.0
2011-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,98733.36,,0.1,0.0,,0.0,,0.0
2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,93497.5,,0.1,0.0,,0.0,,0.0
2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,86017.7,,0.09,0.0,,0.0,,0.0
2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,91253.56,,0.09,0.0,,0.0,,0.0
2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,100977.3,,0.09,0.0,,0.0,,0.0
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,106961.14,,0.1,0.0,,0.0,,0.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,106961.14,,0.11,0.0,,0.0,,0.0
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,100229.32,,0.11,0.0,,0.0,,0.0
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,97237.4,,0.1,0.0,,0.0,,0.0
2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,95741.44,,0.1,0.0,,0.0,,0.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,89757.6,,0.1,0.0,,0.0,,0.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,92001.54,,0.09,0.0,,0.0,,0.0
2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,93497.5,,0.09,0.0,,0.0,,0.0
2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,99481.34,,0.09,0.0,,0.0,,0.0
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,106961.14,,0.1,0.0,,0.0,,0.0
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,105465.18,,0.11,0.0,,0.0,,0.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,104717.2,,0.11,0.0,,0.0,,0.0
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74798.0,101725.28,,0.1,0.0,,0.0,,0.0
2011-10-04,117400.0,150272.0,0.59,0.78,0.36,0.16,0.0,75136.0,58700.0,58700.0,75136.0,,,,,,58700.0,,,,,,,,,0.08,58700.0,,0.08,,,,100.0,78.48,0.0,0.0,,0.0,100.0,17.04,0.7173,82.96,1.5696
2011-10-05,117400.0,154968.0,0.59,0.79,0.36,0.15,0.0,77484.0,58700.0,58700.0,77484.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,78.48,0.0,0.0,,0.0,100.0,16.96,0.7184,83.04,1.5696
2011-10-06,117400.0,159664.0,0.59,0.8,0.36,0.16,0.0,79832.0,58700.0,58700.0,79832.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,78.48,0.0,0.0,,0.0,100.0,17.04,0.7173,82.96,1.5696
2011-10-07,117400.0,160838.0,0.59,0.82,0.36,0.17,0.0,80419.0,58700.0,58700.0,80419.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,78.48,0.0,0.0,,0.0,100.0,16.82,0.7202,83.18,1.5696
2011-10-10,117400.0,162012.0,0.59,0.87,0.36,0.16,0.0,81006.0,58700.0,58700.0,81006.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,73.58,0.0,0.0,,0.0,100.0,16.82,0.7202,83.18,1.4716
2011-10-11,117400.0,173752.0,0.59,0.91,0.36,0.17,0.0,86876.0,58700.0,58700.0,86876.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,78.48,0.0,0.0,,0.0,100.0,16.89,0.7192,83.11,1.5696
2011-10-12,117400.0,173752.0,0.59,0.91,0.36,0.18,0.0,86876.0,58700.0,58700.0,86876.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,73.58,0.0,0.0,,0.0,100.0,16.84,0.7199,83.16,1.4716
2011-10-13,97400.0,140256.0,0.49,0.75,0.3,0.15,0.0,70128.0,48700.0,48700.0,70128.0,,,,,,,,0.01,,10000.0,,,,,,,10000.0,0.07,0.02,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-14,97400.0,139282.0,0.49,0.76,0.3,0.14,0.0,69641.0,48700.0,48700.0,69641.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-10-17,97400.0,145126.0,0.49,0.77,0.3,0.14,0.0,72563.0,48700.0,48700.0,72563.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-18,97400.0,138308.0,0.49,0.74,0.3,0.15,0.0,69154.0,48700.0,48700.0,69154.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-10-19,97400.0,141230.0,0.49,0.74,0.3,0.14,0.0,70615.0,48700.0,48700.0,70615.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-20,97400.0,136360.0,0.49,0.75,0.3,0.14,0.0,68180.0,48700.0,48700.0,68180.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-21,97400.0,139282.0,0.49,0.75,0.3,0.14,0.0,69641.0,48700.0,48700.0,69641.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-24,97400.0,138308.0,0.49,0.76,0.3,0.14,0.0,69154.0,48700.0,48700.0,69154.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-10-25,101000.0,146450.0,0.51,0.81,0.31,0.15,0.0,73225.0,50500.0,50500.0,73225.0,,,,,,1800.0,,,,,,,,,0.0,1800.0,,0.07,,,,100.0,67.52,0.0,0.0,,0.0,100.0,3.36,0.9351,96.64,1.3503
2011-10-26,101000.0,143420.0,0.51,0.83,0.31,0.15,0.0,71710.0,50500.0,50500.0,71710.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,67.52,0.0,0.0,,0.0,100.0,3.35,0.9353,96.65,1.3503
2011-10-27,101000.0,147460.0,0.51,0.88,0.31,0.15,0.0,73730.0,50500.0,50500.0,73730.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,67.52,0.0,0.0,,0.0,100.0,3.43,0.9338,96.57,1.3503
2011-10-28,104000.0,163280.0,0.52,1.04,0.32,0.16,0.0,83995.0,50500.0,53500.0,79285.0,,,,,,3000.0,,,,,,,,,0.0,,,0.07,,,,100.0,63.3,0.0,0.0,,0.0,100.0,5.29,0.8416,91.53,1.3037
2011-10-31,104000.0,165360.0,0.52,0.84,0.32,0.17,0.0,85065.0,50500.0,53500.0,80295.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,67.52,0.0,0.0,,0.0,100.0,4.88,0.8493,91.97,1.3904
2011-11-01,104000.0,148720.0,0.52,0.78,0.32,0.17,0.0,76505.0,50500.0,53500.0,72215.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,67.52,0.0,0.0,,0.0,100.0,4.82,0.8501,92.02,1.3904
2011-11-02,104000.0,151840.0,0.52,0.76,0.32,0.15,0.0,78110.0,50500.0,53500.0,73730.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,67.52,0.0,0.0,,0.0,100.0,5.38,0.8402,91.45,1.3904
2011-11-03,102200.0,149212.0,0.51,0.74,0.31,0.15,0.0,78110.0,48700.0,53500.0,71102.0,,,,,,,,0.0,,1800.0,,,,,,,,0.07,,,,100.0,61.05,0.0,0.0,,0.0,100.0,5.3,0.8414,91.52,1.2811
2011-11-04,97400.0,140256.0,0.49,0.71,0.3,0.15,0.0,70128.0,48700.0,48700.0,70128.0,,,,,,,,,,,,,,,,,4800.0,0.07,0.01,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-07,97400.0,137334.0,0.49,0.71,0.3,0.14,0.0,68667.0,48700.0,48700.0,68667.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-11-08,97400.0,138308.0,0.49,0.72,0.3,0.14,0.0,69154.0,48700.0,48700.0,69154.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-09,97400.0,133438.0,0.49,0.74,0.3,0.14,0.0,66719.0,48700.0,48700.0,66719.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-10,97400.0,126620.0,0.49,0.76,0.3,0.14,0.0,63310.0,48700.0,48700.0,63310.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-11-11,97400.0,132464.0,0.49,0.76,0.3,0.13,0.0,66232.0,48700.0,48700.0,66232.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-11-14,97400.0,132464.0,0.49,0.77,0.3,0.14,0.0,66232.0,48700.0,48700.0,66232.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-15,97400.0,126620.0,0.49,0.78,0.3,0.14,0.0,63310.0,48700.0,48700.0,63310.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-16,97400.0,125646.0,0.49,0.78,0.3,0.13,0.0,62823.0,48700.0,48700.0,62823.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-17,97400.0,118828.0,0.49,0.79,0.3,0.13,0.0,59414.0,48700.0,48700.0,59414.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-11-18,97400.0,114932.0,0.49,0.79,0.3,0.12,0.0,57466.0,48700.0,48700.0,57466.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-21,97400.0,95452.0,0.49,0.75,0.3,0.12,0.0,47726.0,48700.0,48700.0,47726.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-22,97400.0,86686.0,0.49,0.71,0.3,0.1,0.0,43343.0,48700.0,48700.0,43343.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-23,97400.0,88634.0,0.49,0.69,0.3,0.09,0.0,44317.0,48700.0,48700.0,44317.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-24,97400.0,86686.0,0.49,0.72,0.3,0.09,0.0,43343.0,48700.0,48700.0,43343.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-25,97400.0,100322.0,0.49,0.7,0.3,0.09,0.0,50161.0,48700.0,48700.0,50161.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2209
2011-11-28,97400.0,116880.0,0.49,0.69,0.3,0.1,0.0,58440.0,48700.0,48700.0,58440.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-29,97400.0,114932.0,0.49,0.68,0.3,0.12,0.0,57466.0,48700.0,48700.0,57466.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-11-30,97400.0,131490.0,0.49,0.68,0.3,0.12,0.0,65745.0,48700.0,48700.0,65745.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-12-01,97400.0,134412.0,0.49,0.61,0.3,0.14,0.0,67206.0,48700.0,48700.0,67206.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-12-02,97400.0,142204.0,0.49,0.48,0.3,0.14,0.0,71102.0,48700.0,48700.0,71102.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-12-05,97400.0,139282.0,0.49,0.45,0.3,0.15,0.0,69641.0,48700.0,48700.0,69641.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3022
2011-12-06,107400.0,143916.0,0.54,0.48,0.33,0.16,0.0,78658.0,48700.0,58700.0,65258.0,,,,,,10000.0,,,,,,,,,0.02,,,0.07,,,,100.0,65.11,0.0,0.0,,0.0,100.0,17.38,0.7128,82.62,1.4359
2011-12-07,115400.0,158098.0,0.58,0.51,0.35,0.17,0.0,85899.0,52700.0,62700.0,72199.0,,,,,,4000.0,,,,,,,,,0.01,4000.0,,0.08,,,,100.0,70.46,0.0,0.0,,0.0,100.0,22.05,0.6562,77.95,1.5428
2011-12-08,115400.0,148866.0,0.58,0.5,0.35,0.17,0.0,80883.0,52700.0,62700.0,67983.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,70.46,0.0,0.0,,0.0,100.0,22.35,0.6529,77.65,1.5428
2011-12-09,115400.0,154636.0,0.58,0.49,0.35,0.16,0.0,84018.0,52700.0,62700.0,70618.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,70.46,0.0,0.0,,0.0,100.0,22.31,0.6534,77.69,1.5428
2011-12-12,115400.0,146558.0,0.58,0.53,0.35,0.17,0.0,79629.0,52700.0,62700.0,66929.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,70.46,0.0,0.0,,0.0,100.0,22.04,0.6563,77.96,1.5428
2011-12-13,125400.0,166782.0,0.63,0.61,0.38,0.17,0.0,83391.0,62700.0,62700.0,83391.0,,,10000.0,,,,,,,,,,,10000.0,,,,0.08,,,,100.0,83.83,0.0,0.0,,0.0,100.0,21.99,0.6569,78.01,1.6765
2011-12-14,125400.0,166782.0,0.63,0.59,0.38,0.17,0.0,83391.0,62700.0,62700.0,83391.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,83.83,0.0,0.0,,0.0,100.0,22.37,0.6527,77.63,1.6765
2011-12-15,28000.0,35560.0,0.14,0.13,0.09,0.04,0.0,17780.0,14000.0,14000.0,17780.0,,,,,,,,0.06,,48700.0,,,,,,,48700.0,0.02,0.07,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-16,28000.0,34720.0,0.14,0.13,0.09,0.04,0.0,17360.0,14000.0,14000.0,17360.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-19,28000.0,34440.0,0.14,0.13,0.09,0.04,0.0,17220.0,14000.0,14000.0,17220.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-20,28000.0,35280.0,0.14,0.12,0.09,0.04,0.0,17640.0,14000.0,14000.0,17640.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-21,28000.0,34720.0,0.14,0.12,0.09,0.04,0.0,17360.0,14000.0,14000.0,17360.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-22,28000.0,35000.0,0.14,0.12,0.09,0.04,0.0,17500.0,14000.0,14000.0,17500.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-23,28000.0,34440.0,0.14,0.12,0.09,0.04,0.0,17220.0,14000.0,14000.0,17220.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-26,28000.0,34440.0,0.14,0.12,0.09,0.04,0.0,17220.0,14000.0,14000.0,17220.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-27,28000.0,34440.0,0.14,0.12,0.09,0.04,0.0,17220.0,14000.0,14000.0,17220.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-28,28000.0,35000.0,0.14,0.12,0.09,0.04,0.0,17500.0,14000.0,14000.0,17500.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-29,28000.0,38920.0,0.14,0.12,0.09,0.04,0.0,19460.0,14000.0,14000.0,19460.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2011-12-30,28000.0,38080.0,0.14,0.1,0.09,0.04,0.0,19040.0,14000.0,14000.0,19040.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2012-01-02,28000.0,37800.0,0.14,0.1,0.09,0.04,0.0,18900.0,14000.0,14000.0,18900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,18.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743
2012-01-03,22000.0,30800.0,0.11,0.08,0.07,0.03,0.0,15400.0,11000.0,11000.0,15400.0,,,,,,,,0.0,,3000.0,,,,,,,3000.0,0.01,0.0,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-04,22000.0,30580.0,0.11,0.08,0.07,0.03,0.0,15290.0,11000.0,11000.0,15290.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-05,22000.0,30140.0,0.11,0.08,0.07,0.03,0.0,15070.0,11000.0,11000.0,15070.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-06,22000.0,30580.0,0.11,0.08,0.07,0.03,0.0,15290.0,11000.0,11000.0,15290.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-09,22000.0,30800.0,0.11,0.08,0.07,0.03,0.0,15400.0,11000.0,11000.0,15400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-10,22000.0,30800.0,0.11,0.08,0.07,0.03,0.0,15400.0,11000.0,11000.0,15400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
2012-01-11,22000.0,29700.0,0.11,0.08,0.07,0.03,0.0,14850.0,11000.0,11000.0,14850.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,14.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2941
