,PHXM FP Equity_DX_SI_QTY,PHXM FP Equity_DX_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PHXM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PHXM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PHXM FP Equity_DX_SI_MV,PHXM FP Equity_DX_DSS,PHXM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY,PHXM FP Equity_DX_BROKER_SI_QTY,PHXM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PHXM FP Equity_DX_BROKER_SI_MV_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PHXM FP Equity_DX_BROKER_SI_MV_INC_x,PHXM FP Equity_DX_SUPPLY_SI_MV_NEW,PHXM FP Equity_DX_BROKER_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_NEW,PHXM FP Equity_DX_SUPPLY_SI_MV_DEC,PHXM FP Equity_DX_BROKER_SI_QTY_INC,PHXM FP Equity_DX_SUPPLY_SI_QTY_DEC,PHXM FP Equity_DX_BROKER_SI_MV_NEW_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PHXM FP Equity_DX_BROKER_SI_MV_INC_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PHXM FP Equity_DX_BROKER_SI_MV_ADD,PHXM FP Equity_DX_SUPPLY_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV,PHXM FP Equity_DX_BROKER_SI_MV_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV_RMV,PHXM FP Equity_DX_BROKER_SI_MV_RMV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PHXM FP Equity_DX_UTILIZATION_QUANTITY,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PHXM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_MV,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PHXM FP Equity_DX_BROKER_SI_CON_RATIO,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PHXM FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-06-24,2959.0,42165.75,0.14,0.46,0.05,0.04,0.0,42165.75,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.4,0.5619,67.6,1.7782
2014-06-25,2959.0,41633.13,0.14,0.5,0.05,0.04,0.0,41633.13,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.42,0.5618,67.58,1.7782
2014-06-26,2959.0,41573.95,0.14,0.54,0.05,0.04,0.0,41573.95,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.46,0.5615,67.54,1.7782
2014-06-27,2959.0,41130.1,0.14,0.56,0.05,0.04,0.0,41130.1,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.38,0.5621,67.62,1.7782
2014-06-30,2959.0,40982.15,0.14,0.6,0.05,0.04,0.0,40982.15,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.39,0.5621,67.61,1.7782
2014-07-01,2959.0,40360.76,0.14,0.61,0.05,0.04,0.0,40360.76,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.48,0.5614,67.52,1.7782
2014-07-02,2959.0,39946.5,0.14,0.6,0.05,0.04,0.0,39946.5,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.44,0.5617,67.56,1.7782
2014-07-03,2959.0,39650.6,0.14,0.59,0.05,0.04,0.0,39650.6,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.43,0.5618,67.57,1.7782
2014-07-04,2959.0,40390.35,0.14,0.6,0.05,0.04,0.0,40390.35,0.0,2959.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.39,0.562,67.61,1.7782
2014-07-07,3532.0,49094.8,0.17,0.7,0.06,0.05,0.0,49094.8,600.0,3532.0,8340.0,,,,,,600.0,,,,,,,,,0.01,600.0,27.0,0.01,0.0,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.72,0.5079,56.28,2.1226
2014-07-08,3522.0,48392.28,0.17,0.7,0.06,0.05,0.0,48392.28,600.0,3522.0,8244.0,,,,,,,,,,,,,,,,,10.0,0.01,0.0,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.67,0.508,56.33,2.1166
2014-07-09,3522.0,46666.5,0.17,0.67,0.06,0.05,0.0,46666.5,600.0,3522.0,7950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.63,0.5081,56.37,2.1166
2014-07-10,3522.0,44799.84,0.17,0.66,0.06,0.05,0.0,44799.84,600.0,3522.0,7632.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.77,0.5078,56.23,2.1166
2014-07-11,3522.0,44553.3,0.17,0.64,0.06,0.05,0.0,44553.3,600.0,3522.0,7590.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.66,0.508,56.34,2.1166
2014-07-14,3522.0,47406.12,0.17,0.63,0.06,0.04,0.0,47406.12,600.0,3522.0,8076.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.69,0.508,56.31,2.1166
2014-07-15,3522.0,48110.52,0.17,0.61,0.06,0.05,0.0,48110.52,600.0,3522.0,8196.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,36.06,0.0,0.0,,0.0,100.0,43.77,0.5078,56.23,2.1166
2014-07-16,3520.0,50864.0,0.17,0.6,0.06,0.05,0.0,50864.0,568.0,3520.0,8207.6,,,,,,,,0.0,,32.0,,,,,,,2.0,0.01,0.0,,,100.0,34.13,0.0,0.0,,0.0,100.0,43.61,0.5082,56.39,2.1154
2014-07-17,3490.0,52001.0,0.17,0.58,0.06,0.05,0.0,52001.0,568.0,3490.0,8463.2,,,,,,,,,,,,,,,,,30.0,0.01,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,42.6,0.511,57.4,6.1444
2014-07-18,3490.0,50954.0,0.17,0.51,0.06,0.05,0.0,50954.0,568.0,3490.0,8292.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,43.13,0.5094,56.87,6.1444
2014-07-21,3490.0,49907.0,0.17,0.5,0.06,0.05,0.0,49907.0,568.0,3490.0,8122.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,43.62,0.5082,56.38,6.1444
2014-07-22,3490.0,49034.5,0.17,0.52,0.06,0.05,0.0,49034.5,568.0,3490.0,7980.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,43.62,0.5082,56.38,6.1444
2014-07-23,3490.0,49907.0,0.17,0.53,0.06,0.05,0.0,49907.0,568.0,3490.0,8122.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,43.17,0.5093,56.83,6.1444
2014-07-24,1990.0,28258.0,0.1,0.3,0.04,0.03,0.0,28258.0,568.0,1990.0,8065.6,,,,,,,,,,,,,,,,,1500.0,0.01,0.02,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.75,0.6275,75.25,3.5035
2014-07-25,1990.0,28556.5,0.1,0.3,0.04,0.03,0.0,28556.5,568.0,1990.0,8150.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.64,0.6287,75.36,3.5035
2014-07-28,1990.0,28795.3,0.1,0.3,0.04,0.03,0.0,28795.3,568.0,1990.0,8218.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.78,0.6272,75.22,3.5035
2014-07-29,1990.0,28457.0,0.1,0.3,0.04,0.03,0.0,28457.0,568.0,1990.0,8122.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.84,0.6266,75.16,3.5035
2014-07-30,1990.0,28297.8,0.1,0.3,0.04,0.03,0.0,28297.8,568.0,1990.0,8076.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.71,0.6279,75.29,3.5035
2014-07-31,1990.0,27860.0,0.1,0.3,0.04,0.03,0.0,27860.0,568.0,1990.0,7952.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.66,0.6285,75.34,3.5035
2014-08-01,1490.0,20711.0,0.07,0.22,0.03,0.02,0.0,20711.0,568.0,1490.0,7895.2,,,,,,,,,,,,,,,,,500.0,0.01,0.01,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.6232
2014-08-04,1225.0,17039.75,0.06,0.18,0.02,0.02,0.0,17039.75,568.0,1225.0,7900.88,,,,,,,,,,,,,,,,,265.0,0.01,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.1567
2014-08-05,508.0,6908.8,0.02,0.08,0.01,0.01,0.0,6908.8,0.0,508.0,0.0,,,,,,,,0.01,,568.0,,,,,,,717.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4999.0,146820.63,,0.15,0.0,,0.0,,0.0
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4999.0,146970.6,,0.15,0.0,,0.0,,0.0
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4999.0,156218.75,,0.15,0.0,,0.0,,0.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5999.0,176970.5,,0.19,0.0,,0.0,,0.0
2014-10-08,1000.0,28340.0,0.04,0.01,0.02,0.03,0.0,28340.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1667
2014-10-09,1000.0,27750.0,0.04,0.01,0.02,0.03,0.0,27750.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2014-10-10,1000.0,26330.0,0.04,0.01,0.02,0.03,0.0,26330.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9091
2014-10-13,1000.0,26710.0,0.04,0.01,0.02,0.03,0.0,26710.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9091
2014-10-14,1000.0,25610.0,0.04,0.01,0.02,0.03,0.0,25610.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9091
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.03,,,0.0,0.0,1100.0,28028.0,,0.03,0.0,,0.0,100.0,0.0
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,26488.0,,0.03,0.0,,0.0,,0.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,29150.0,,0.03,0.0,,0.0,,0.0
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,28820.0,,0.03,0.0,,0.0,,0.0
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,30437.0,,0.03,0.0,,0.0,,0.0
2014-10-22,1784.0,48221.52,0.08,0.01,0.03,0.05,0.0,48221.52,0.0,1784.0,0.0,,,,,,1784.0,,,,,,,,,0.05,,,0.0,,,,0.0,0.0,1100.0,29733.0,,0.03,0.0,,1.0,100.0,1.6218
2014-10-23,1784.0,47044.08,0.08,0.01,0.03,0.05,0.0,47044.08,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,29007.0,,0.03,0.0,,1.0,100.0,1.6218
2014-10-24,1784.0,49737.92,0.08,0.01,0.03,0.05,0.0,49737.92,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1100.0,30668.0,,0.03,0.0,,1.0,100.0,1.6218
2014-10-27,2534.0,69507.62,0.11,0.02,0.05,0.07,0.0,69507.62,0.0,2534.0,0.0,,,,,,750.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.6,0.5833,70.4,0.4873
2014-10-28,1784.0,47811.2,0.05,0.01,0.03,0.05,0.0,47811.2,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,750.0,0.0,0.02,,,0.0,0.0,5200.0,139360.0,,0.14,0.0,,1.0,100.0,0.3431
2014-10-29,1784.0,47008.4,0.05,0.01,0.03,0.05,0.0,47008.4,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5200.0,137020.0,,0.14,0.0,,1.0,100.0,0.3431
2014-10-30,1784.0,48096.64,0.05,0.01,0.03,0.05,0.0,48096.64,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,221072.0,,0.22,0.0,,1.0,100.0,0.2176
2014-10-31,1784.0,47008.4,0.05,0.01,0.03,0.05,0.0,47008.4,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,216070.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-03,1784.0,47365.2,0.05,0.01,0.03,0.05,0.0,47365.2,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,217710.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-04,1784.0,46651.6,0.05,0.01,0.03,0.05,0.0,46651.6,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,214430.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-05,1784.0,46205.6,0.05,0.01,0.03,0.05,0.0,46205.6,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,212380.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-06,1784.0,44261.04,0.05,0.01,0.03,0.05,0.0,44261.04,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,203442.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-07,1784.0,45474.16,0.05,0.01,0.03,0.04,0.0,45474.16,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,209018.0,,0.2,0.0,,1.0,100.0,0.2176
2014-11-10,1784.0,44956.8,0.05,0.01,0.03,0.05,0.0,44956.8,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,206640.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-11,1784.0,44457.28,0.05,0.02,0.03,0.05,0.0,44457.28,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,204344.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-12,1784.0,44796.24,0.05,0.02,0.03,0.04,0.0,44796.24,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,205902.0,,0.2,0.0,,1.0,100.0,0.2176
2014-11-13,1784.0,43779.36,0.05,0.02,0.03,0.04,0.0,43779.36,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,201228.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-14,1784.0,44582.16,0.05,0.02,0.03,0.04,0.0,44582.16,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,204918.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-17,1784.0,43993.44,0.05,0.02,0.03,0.04,0.0,43993.44,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,202212.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-18,1784.0,44100.48,0.05,0.03,0.03,0.04,0.0,44100.48,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,202704.0,,0.2,0.0,,1.0,100.0,0.2176
2014-11-19,1784.0,47668.48,0.05,0.03,0.03,0.04,0.0,47668.48,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,219104.0,,0.2,0.0,,1.0,100.0,0.2176
2014-11-20,1784.0,47026.24,0.05,0.03,0.03,0.05,0.0,47026.24,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,216152.0,,0.21,0.0,,1.0,100.0,0.2176
2014-11-21,1784.0,48150.16,0.05,0.03,0.03,0.05,0.0,48150.16,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,221318.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-24,1784.0,48346.4,0.05,0.03,0.03,0.05,0.0,48346.4,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,222220.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-25,1784.0,48025.28,0.05,0.03,0.03,0.05,0.0,48025.28,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,220744.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-26,1784.0,49042.16,0.05,0.03,0.03,0.05,0.0,49042.16,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,225418.0,,0.22,0.0,,1.0,100.0,0.2176
2014-11-27,1784.0,48614.0,0.05,0.03,0.03,0.05,0.0,48614.0,0.0,1784.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8200.0,223450.0,,0.23,0.0,,1.0,100.0,0.2176
2014-11-28,2884.0,78877.4,0.08,0.06,0.04,0.08,0.0,78877.4,1100.0,2884.0,30085.0,,,,,,1100.0,,,,,,,,,0.03,1100.0,,0.03,,,,13.41,13.41,7100.0,194185.0,,0.19,13.43,38.26,0.5276,61.74,0.3517
2014-12-01,1100.0,29458.0,0.03,0.02,0.02,0.03,0.0,29458.0,1100.0,1100.0,29458.0,,,,,,,,,,,,,,,,,1784.0,0.03,0.05,,,100.0,13.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1341
2014-12-02,1100.0,30800.0,0.03,0.02,0.02,0.03,0.0,30800.0,1100.0,1100.0,30800.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,13.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1341
2014-12-03,3100.0,90520.0,0.09,0.06,0.05,0.09,0.0,90520.0,1100.0,3100.0,32120.0,,,,,,2000.0,,,,,,,,,0.06,,,0.03,,,,100.0,13.41,0.0,0.0,,0.0,100.0,34.31,0.5492,65.69,0.378
2014-12-04,6100.0,172325.0,0.17,0.11,0.09,0.18,0.0,172325.0,2100.0,6100.0,59325.0,,,1000.0,0.09,,,,,3000.0,,,,0.09,1000.0,,,,0.06,,,,100.0,25.61,0.0,0.0,,0.0,100.0,33.26,0.5561,66.74,0.7439
2014-12-05,6100.0,180438.0,0.17,0.12,0.09,0.18,0.0,180438.0,2100.0,6100.0,62118.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,25.61,0.0,0.0,,0.0,100.0,33.35,0.5555,66.65,0.7439
2014-12-08,12052.0,338781.72,0.33,0.23,0.18,0.36,0.0,338781.72,1852.0,12052.0,52059.72,,,,,,6200.0,,0.01,,248.0,,,,,0.18,,248.0,0.05,0.01,,,100.0,4.29,0.0,0.0,,0.0,100.0,34.36,0.398,50.77,0.279
2014-12-09,12052.0,329863.24,0.33,0.22,0.18,0.34,0.0,329863.24,1852.0,12052.0,50689.24,,,,,,,,,,,,,,,,,,0.05,,,,100.0,4.29,0.0,0.0,,0.0,100.0,34.23,0.3969,50.69,0.279
2014-12-10,13052.0,365064.44,0.36,0.23,0.19,0.36,0.0,365064.44,2852.0,13052.0,79770.44,,,1000.0,0.03,,,,,1000.0,,,,0.03,1000.0,,,,0.08,,,,100.0,6.6,0.0,0.0,,0.0,100.0,31.71,0.366,46.86,0.3021
2014-12-11,17432.0,470141.04,0.48,0.3,0.26,0.49,0.0,470141.04,2852.0,17432.0,76918.44,,,,0.11,,580.0,,,3800.0,,,,0.11,,0.02,,,0.08,,,,100.0,6.6,0.0,0.0,,0.0,100.0,23.96,0.4048,56.55,0.4035
2014-12-12,47432.0,1224694.24,1.31,0.83,0.7,1.29,0.0,1224694.24,2852.0,47432.0,73638.64,,,,0.8,,,,,30000.0,,,,0.8,,,,,0.08,,,,100.0,6.6,0.0,0.0,,0.0,100.0,9.07,0.7148,83.84,1.098
2014-12-15,51232.0,1315125.44,1.42,0.89,0.75,1.35,0.0,1217579.44,6652.0,47432.0,170756.84,,,,,,,,,,,,,,,,3800.0,,0.17,,,,100.0,15.4,0.0,0.0,,0.0,100.0,8.05,0.7385,85.38,1.1859
2014-12-16,45032.0,1143812.8,1.25,0.78,0.66,1.17,0.0,1047292.8,6652.0,41232.0,168960.8,,,,,,,,,,,,,,,,,6200.0,0.17,0.18,,,100.0,15.4,0.0,0.0,,0.0,100.0,9.21,0.7063,83.29,1.0424
2014-12-17,45032.0,1161375.28,1.25,0.77,0.66,1.16,0.0,1063373.28,6652.0,41232.0,171555.08,,,,,,,,,,,,,,,,,,0.17,,,,100.0,15.4,0.0,0.0,,0.0,100.0,9.27,0.7035,83.11,1.0424
2014-12-18,45032.0,1213612.4,1.25,0.77,0.66,1.17,0.0,1111202.4,6652.0,41232.0,179271.4,,,,,,,,,,,,,,,,,,0.17,,,,100.0,15.4,0.0,0.0,,0.0,100.0,9.27,0.7035,83.11,1.0424
2014-12-19,43032.0,1186822.56,1.19,0.73,0.63,1.17,0.0,1082018.56,6652.0,39232.0,183462.16,,,,,,,,,,,,,,,,,2000.0,0.18,0.05,,,100.0,15.4,0.0,0.0,,0.0,100.0,6.61,0.7667,87.17,0.9961
2014-12-22,39232.0,1067110.4,1.09,0.67,0.58,1.08,0.0,963750.4,6652.0,35432.0,180934.4,,,,,,,,,,,,,,,,,3800.0,0.18,0.09,,,100.0,15.4,0.0,0.0,,0.0,100.0,7.25,0.7471,85.95,0.9081
2014-12-23,39232.0,1062010.24,1.09,0.67,0.58,1.07,0.0,959144.24,6652.0,35432.0,180069.64,,,,,,,,,,,,,,,,,,0.18,,,,100.0,13.25,0.0,0.0,,0.0,100.0,7.28,0.7464,85.91,0.7815
2014-12-24,41452.0,1117131.4,1.15,0.71,0.61,1.12,0.0,1014721.4,5652.0,37652.0,152321.4,,,,0.1,,,,0.03,3800.0,1000.0,,,0.1,,,,1580.0,0.15,0.04,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.08,0.823,90.47,0.6168
2014-12-25,41452.0,1117131.4,1.15,0.71,0.61,1.12,0.0,1014721.4,5652.0,37652.0,152321.4,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.09,0.8228,90.45,0.6168
2014-12-26,41452.0,1117131.4,1.15,0.71,0.61,1.12,0.0,1014721.4,5652.0,37652.0,152321.4,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.05,0.8232,90.48,0.6168
2014-12-29,41452.0,1082311.72,1.15,0.71,0.61,1.12,0.0,983093.72,5652.0,37652.0,147573.72,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.07,0.8228,90.45,0.6168
2014-12-30,29168.0,762451.52,0.81,0.5,0.43,0.76,0.0,663119.52,5652.0,25368.0,147743.28,,,,,,,,,,,,,,,,,12284.0,0.15,0.35,,,100.0,8.41,0.0,0.0,,0.0,100.0,7.17,0.7574,86.5,0.434
2014-12-31,29168.0,789869.44,0.81,0.51,0.43,0.77,0.0,686965.44,5652.0,25368.0,153056.16,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.41,0.0,0.0,,0.0,100.0,7.2,0.7565,86.44,0.434
2015-01-01,29168.0,789869.44,0.81,0.51,0.43,0.79,0.0,686965.44,5652.0,25368.0,153056.16,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.41,0.0,0.0,,0.0,100.0,6.97,0.7598,86.65,0.434
2015-01-02,27168.0,752825.28,0.75,0.47,0.4,0.74,0.0,647527.28,5652.0,23368.0,156616.92,,,,,,,,,,,,,,,,,2000.0,0.16,0.06,,,100.0,8.41,0.0,0.0,,0.0,100.0,6.88,0.8719,93.12,0.4043
2015-01-05,27168.0,770484.48,0.75,0.47,0.4,0.76,0.0,662716.48,5652.0,23368.0,160290.72,,,,,,,,,,,,,,,,,,0.16,,,,100.0,8.41,0.0,0.0,,0.0,100.0,6.83,0.8727,93.17,0.4043
2015-01-06,31547.0,888678.99,0.87,0.54,0.46,0.89,0.0,781632.99,5652.0,27747.0,159216.84,,,,0.14,,,,,4379.0,,,,0.14,,,,,0.16,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.9,0.889,94.1,0.4694
2015-01-07,28587.0,794718.6,0.79,0.49,0.42,0.8,0.0,689078.6,3800.0,24787.0,105640.0,,,,,,,,0.05,,1852.0,,,,,,,2960.0,0.11,0.09,,,100.0,5.65,0.0,0.0,,0.0,100.0,6.16,1.0,100.0,0.4254
2015-01-08,28667.0,786909.15,0.79,0.49,0.42,0.8,0.0,682599.15,3800.0,24867.0,104310.0,,,,0.0,,,,,80.0,,,,0.0,,,,,0.1,,,,100.0,5.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4266
