,EESM FP Equity_DX_SI_QTY,EESM FP Equity_DX_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EESM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EESM FP Equity_DX_SI_MV,EESM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY,EESM FP Equity_DX_BROKER_SI_QTY,EESM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_x,EESM FP Equity_DX_BROKER_SI_MV_INC_x,EESM FP Equity_DX_SUPPLY_SI_MV_NEW,EESM FP Equity_DX_BROKER_SI_QTY_ADD,EESM FP Equity_DX_SUPPLY_SI_MV_DEC,EESM FP Equity_DX_BROKER_SI_QTY_INC,EESM FP Equity_DX_SUPPLY_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EESM FP Equity_DX_BROKER_SI_MV_INC_y,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_y,EESM FP Equity_DX_BROKER_SI_MV_ADD,EESM FP Equity_DX_SUPPLY_SI_QTY_ADD,EESM FP Equity_DX_BROKER_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_MV,EESM FP Equity_DX_BROKER_SI_MV_DEC,EESM FP Equity_DX_SUPPLY_SI_MV_RMV,EESM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EESM FP Equity_DX_UTILIZATION_QUANTITY,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EESM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EESM FP Equity_DX_ACTIVE_UTILIZATION_MV,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EESM FP Equity_DX_BROKER_SI_CON_RATIO,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EESM FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-03-03,400.0,112371.2,0.58,0.18,0.11,112371.2,400.0,400.0,112371.2,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10281964.8,,10.23,1.08,,1.0,100.0,0.0085
2021-03-04,400.0,112078.4,0.56,0.18,0.11,112078.4,400.0,400.0,112078.4,,,,,,,,,,,,,,,0.11,,,1.08,0.85,36600.0,10255173.6,,10.26,1.08,,1.0,100.0,0.0085
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.11,,400.0,,,,,,400.0,0.0,0.11,,0.0,0.0,47000.0,12986993.0,,13.18,0.0,,0.0,,0.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13246198.0,,12.98,0.0,,0.0,,0.0
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13457134.0,,13.27,0.0,,0.0,,0.0
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13448815.0,,13.48,0.0,,0.0,,0.0
2021-03-11,400.0,115366.0,0.57,0.17,0.11,115366.0,400.0,400.0,115366.0,,,,,400.0,,,,,,,0.11,400.0,,0.11,,,0.85,0.85,46600.0,13440139.0,,13.35,0.85,,1.0,100.0,0.0085
2021-03-12,400.0,115220.0,0.43,0.17,0.12,115220.0,400.0,400.0,115220.0,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13423130.0,,13.45,0.85,,1.0,100.0,0.0085
2021-03-15,400.0,114914.8,0.44,0.17,0.12,114914.8,400.0,400.0,114914.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13387574.2,,13.43,0.85,,1.0,100.0,0.0085
2021-03-16,400.0,116202.8,0.44,0.17,0.11,116202.8,400.0,400.0,116202.8,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13537626.2,,13.39,0.85,,1.0,100.0,0.0085
2021-03-17,400.0,115019.6,0.34,0.17,0.12,115019.6,400.0,400.0,115019.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13399783.4,,13.62,0.85,,1.0,100.0,0.0085
2021-03-18,400.0,114814.4,0.34,0.16,0.11,114814.4,400.0,400.0,114814.4,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13375877.6,,13.38,0.85,,1.0,100.0,0.0085
2021-03-19,400.0,114350.0,0.28,0.16,0.11,114350.0,400.0,400.0,114350.0,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13321775.0,,13.38,0.85,,1.0,100.0,0.0085
2021-03-22,400.0,114673.2,0.28,0.16,0.11,114673.2,400.0,400.0,114673.2,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13359427.8,,13.31,0.85,,1.0,100.0,0.0085
2021-03-23,400.0,114313.6,0.28,0.16,0.11,114313.6,400.0,400.0,114313.6,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13317534.4,,13.35,0.85,,1.0,100.0,0.0085
2021-03-24,400.0,114280.8,0.28,0.16,0.11,114280.8,400.0,400.0,114280.8,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13313713.2,,13.3,0.85,,1.0,100.0,0.0085
2021-03-25,400.0,114280.0,0.24,0.15,0.11,114280.0,400.0,400.0,114280.0,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13313620.0,,13.3,0.85,,1.0,100.0,0.0085
2021-03-26,400.0,115041.2,0.25,0.15,0.11,115041.2,400.0,400.0,115041.2,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13402299.8,,13.32,0.85,,1.0,100.0,0.0085
2021-03-29,400.0,114687.2,0.25,0.15,0.11,114687.2,400.0,400.0,114687.2,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13361058.8,,13.39,0.85,,1.0,100.0,0.0085
2021-03-30,400.0,115258.4,0.25,0.15,0.12,115258.4,400.0,400.0,115258.4,,,,,,,,,,,,,,,0.11,,,0.85,0.85,46600.0,13427603.6,,13.36,0.85,,1.0,100.0,0.0085
2021-03-31,400.0,116042.4,0.25,0.15,0.12,116042.4,400.0,400.0,116042.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13518939.6,,13.41,0.85,,1.0,100.0,0.0085
2021-04-01,400.0,117185.6,0.23,0.15,0.12,117185.6,400.0,400.0,117185.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13652122.4,,13.52,0.85,,1.0,100.0,0.0085
2021-04-02,400.0,117185.6,0.21,0.15,0.12,117185.6,400.0,400.0,117185.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13652122.4,,13.66,0.85,,1.0,100.0,0.0085
2021-04-05,400.0,117185.6,0.21,0.15,0.12,117185.6,400.0,400.0,117185.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13652122.4,,13.66,0.85,,1.0,100.0,0.0085
2021-04-06,400.0,117678.0,0.21,0.15,0.12,117678.0,400.0,400.0,117678.0,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13709487.0,,13.54,0.85,,1.0,100.0,0.0085
2021-04-07,400.0,117957.2,0.25,0.15,0.12,117957.2,400.0,400.0,117957.2,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13742013.8,,13.43,0.85,,1.0,100.0,0.0085
2021-04-08,400.0,118520.0,0.25,0.14,0.12,118520.0,400.0,400.0,118520.0,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13807580.0,,13.74,0.85,,1.0,100.0,0.0085
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.12,,400.0,,,,,,400.0,0.0,0.12,,0.0,0.0,47000.0,13932304.0,,13.93,0.0,,0.0,,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13886338.0,,13.93,0.0,,0.0,,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13980244.0,,13.9,0.0,,0.0,,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,13957026.0,,13.98,0.0,,0.0,,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14137788.0,,13.96,0.0,,0.0,,0.0
2021-04-16,400.0,120847.2,0.25,0.14,0.12,120847.2,400.0,400.0,120847.2,,,,,400.0,,,,,,,0.12,400.0,,0.12,,,0.85,0.85,46600.0,14078698.8,,14.01,0.85,,1.0,100.0,0.0085
2021-04-19,400.0,120774.4,0.26,0.14,0.12,120774.4,400.0,400.0,120774.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14070217.6,,14.08,0.85,,1.0,100.0,0.0085
2021-04-20,400.0,118104.8,0.26,0.14,0.12,118104.8,400.0,400.0,118104.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13759209.2,,14.08,0.85,,1.0,100.0,0.0085
2021-04-21,400.0,118355.2,0.26,0.15,0.12,118355.2,400.0,400.0,118355.2,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13788380.8,,13.78,0.85,,1.0,100.0,0.0085
2021-04-22,400.0,119450.4,0.22,0.15,0.12,119450.4,400.0,400.0,119450.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13915971.6,,13.77,0.85,,1.0,100.0,0.0085
2021-04-23,400.0,119729.6,0.22,0.15,0.12,119729.6,400.0,400.0,119729.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13948498.4,,13.93,0.85,,1.0,100.0,0.0085
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.12,,400.0,,,,,,400.0,0.0,0.12,,0.0,0.0,47000.0,14165471.0,,14.06,0.0,,0.0,,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14161617.0,,14.19,0.0,,0.0,,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14168761.0,,14.2,0.0,,0.0,,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14088250.0,,14.18,0.0,,0.0,,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14045997.0,,14.09,0.0,,0.0,,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14180088.0,,14.06,0.0,,0.0,,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47000.0,14034200.0,,14.18,0.0,,0.0,,0.0
2021-05-05,400.0,120746.0,0.44,0.14,0.12,120746.0,400.0,400.0,120746.0,,,,,400.0,,,,,,,0.12,400.0,,0.12,,,0.85,0.85,46600.0,14066909.0,,13.93,0.85,,1.0,100.0,0.0085
2021-05-06,400.0,120629.6,0.44,0.14,0.12,120629.6,400.0,400.0,120629.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14053348.4,,14.09,0.85,,1.0,100.0,0.0085
2021-05-07,400.0,122028.8,0.43,0.14,0.12,122028.8,400.0,400.0,122028.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14216355.2,,14.05,0.85,,1.0,100.0,0.0085
2021-05-10,400.0,122358.0,0.55,0.14,0.12,122358.0,400.0,400.0,122358.0,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14254707.0,,14.19,0.85,,1.0,100.0,0.0085
2021-05-11,400.0,119747.6,0.59,0.14,0.12,119747.6,400.0,400.0,119747.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13950595.4,,14.24,0.85,,1.0,100.0,0.0085
2021-05-12,400.0,119582.4,0.57,0.14,0.12,119582.4,400.0,400.0,119582.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13931349.6,,13.96,0.85,,1.0,100.0,0.0085
2021-05-13,400.0,119349.6,0.55,0.14,0.12,119349.6,400.0,400.0,119349.6,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13904228.4,,13.93,0.85,,1.0,100.0,0.0085
2021-05-14,400.0,120559.2,0.55,0.14,0.12,120559.2,400.0,400.0,120559.2,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14045146.8,,13.91,0.85,,1.0,100.0,0.0085
2021-05-17,400.0,120532.8,0.68,0.14,0.12,120532.8,400.0,400.0,120532.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14042071.2,,14.04,0.85,,1.0,100.0,0.0085
2021-05-18,400.0,121512.4,0.94,0.14,0.12,121512.4,400.0,400.0,121512.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14156194.6,,14.05,0.85,,1.0,100.0,0.0085
2021-05-19,400.0,119832.8,0.94,0.14,0.12,119832.8,400.0,400.0,119832.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,13960521.2,,14.12,0.85,,1.0,100.0,0.0085
2021-05-20,400.0,121364.8,0.95,0.14,0.12,121364.8,400.0,400.0,121364.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14138999.2,,13.97,0.85,,1.0,100.0,0.0085
2021-05-21,400.0,121590.8,0.95,0.14,0.12,121590.8,400.0,400.0,121590.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14165328.2,,14.16,0.85,,1.0,100.0,0.0085
2021-05-24,400.0,121878.8,0.95,0.14,0.12,121878.8,400.0,400.0,121878.8,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14198880.2,,14.17,0.85,,1.0,100.0,0.0085
2021-05-25,400.0,121190.0,0.95,0.14,0.12,121190.0,400.0,400.0,121190.0,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14118635.0,,14.22,0.85,,1.0,100.0,0.0085
2021-05-26,400.0,122236.4,0.93,0.14,0.12,122236.4,400.0,400.0,122236.4,,,,,,,,,,,,,,,0.12,,,0.85,0.85,46600.0,14240540.6,,14.11,0.85,,1.0,100.0,0.0085
2021-05-27,800.0,245129.6,1.85,0.27,0.24,245129.6,800.0,800.0,245129.6,,400.0,0.12,,,,400.0,,,0.12,400.0,,,,0.24,,,1.7,1.7,46200.0,14156234.4,,14.13,1.7,,1.0,100.0,0.017
2021-05-28,800.0,246635.2,1.85,0.27,0.24,246635.2,800.0,800.0,246635.2,,,,,,,,,,,,,,,0.24,,,1.7,1.7,46200.0,14243182.8,,14.14,1.7,,1.0,100.0,0.017
2021-05-31,800.0,245600.0,1.85,0.27,0.25,245600.0,800.0,800.0,245600.0,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14183400.0,,14.24,1.7,,1.0,100.0,0.017
2021-06-01,800.0,248352.8,1.8,0.27,0.25,248352.8,800.0,800.0,248352.8,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14342374.2,,14.16,1.7,,1.0,100.0,0.017
2021-06-02,800.0,248671.2,1.75,0.27,0.25,248671.2,800.0,800.0,248671.2,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14360761.8,,14.34,1.7,,1.0,100.0,0.017
2021-06-03,800.0,248833.6,3.3,0.27,0.25,248833.6,800.0,800.0,248833.6,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14370140.4,,14.37,1.7,,1.0,100.0,0.017
2021-06-04,800.0,249389.6,3.34,0.27,0.25,249389.6,800.0,800.0,249389.6,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14402249.4,,14.37,1.7,,1.0,100.0,0.017
2021-06-07,800.0,250252.0,3.34,0.27,0.25,250252.0,800.0,800.0,250252.0,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14452053.0,,14.4,1.7,,1.0,100.0,0.017
2021-06-08,800.0,250181.6,3.39,0.27,0.25,250181.6,800.0,800.0,250181.6,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14447987.4,,14.45,1.7,,1.0,100.0,0.017
2021-06-09,800.0,249328.0,3.3,0.27,0.25,249328.0,800.0,800.0,249328.0,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14398692.0,,14.46,1.7,,1.0,100.0,0.017
2021-06-10,800.0,248000.0,3.26,0.27,0.25,248000.0,800.0,800.0,248000.0,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14322000.0,,14.4,1.7,,1.0,100.0,0.017
2021-06-11,800.0,249900.0,2.83,0.26,0.25,249900.0,800.0,800.0,249900.0,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14431725.0,,14.34,1.7,,1.0,100.0,0.017
2021-06-14,800.0,250708.8,2.85,0.26,0.25,250708.8,800.0,800.0,250708.8,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14478433.2,,14.43,1.7,,1.0,100.0,0.017
2021-06-15,800.0,248635.2,2.89,0.26,0.25,248635.2,800.0,800.0,248635.2,,,,,,,,,,,,,,,0.25,,,1.7,1.7,46200.0,14358682.8,,14.48,1.7,,1.0,100.0,0.017
2021-06-16,800.0,247811.2,1.5,0.26,0.25,247811.2,800.0,800.0,247811.2,,,,,,,,,,,,,,,0.25,,,1.7,1.66,46200.0,14311096.8,,14.22,1.7,,1.0,100.0,0.0166
2021-06-17,800.0,246427.2,1.42,0.26,0.25,246427.2,800.0,800.0,246427.2,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17177824.04,,17.29,1.41,,1.0,100.0,0.0139
2021-06-18,800.0,243262.4,1.45,0.26,0.25,243262.4,800.0,800.0,243262.4,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,16957213.75,,17.16,1.41,,1.0,100.0,0.0139
2021-06-21,800.0,245631.2,1.41,0.26,0.24,245631.2,800.0,800.0,245631.2,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17122336.87,,17.12,1.41,,1.0,100.0,0.0139
2021-06-22,800.0,246939.2,1.41,0.26,0.25,246939.2,800.0,800.0,246939.2,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17213514.28,,17.13,1.41,,1.0,100.0,0.0139
2021-06-23,800.0,246399.2,1.51,0.26,0.25,246399.2,800.0,800.0,246399.2,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17175872.23,,17.2,1.41,,1.0,100.0,0.0139
2021-06-24,800.0,246644.8,1.03,0.25,0.25,246644.8,800.0,800.0,246644.8,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17192992.4,,17.19,1.41,,1.0,100.0,0.0139
2021-06-25,800.0,247384.8,1.04,0.25,0.25,247384.8,800.0,800.0,247384.8,,,,,,,,,,,,,,,0.25,,,1.41,1.39,55766.0,17244575.95,,17.2,1.41,,1.0,100.0,0.0139
2021-06-28,800.0,246165.6,1.04,0.25,0.25,246165.6,800.0,800.0,246165.6,,,,,,,,,,,,,,,0.25,,,100.0,1.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0139
2021-06-29,800.0,246415.2,1.05,0.25,0.25,246415.2,800.0,800.0,246415.2,,,,,,,,,,,,,,,0.25,,,100.0,1.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0139
2021-06-30,800.0,245515.2,1.05,0.25,0.25,245515.2,800.0,800.0,245515.2,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-01,800.0,246884.8,1.05,0.25,0.25,246884.8,800.0,800.0,246884.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-02,800.0,247612.8,1.05,0.25,0.25,247612.8,800.0,800.0,247612.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-05,800.0,250820.8,1.02,0.25,0.25,250820.8,800.0,800.0,250820.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-06,800.0,249586.4,1.02,0.25,0.25,249586.4,800.0,800.0,249586.4,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-07,800.0,251180.8,1.03,0.25,0.25,251180.8,800.0,800.0,251180.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-08,800.0,246776.8,1.03,0.25,0.25,246776.8,800.0,800.0,246776.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-09,800.0,250776.8,1.03,0.25,0.25,250776.8,800.0,800.0,250776.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-12,800.0,252437.6,1.03,0.25,0.25,252437.6,800.0,800.0,252437.6,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-13,800.0,252264.8,1.06,0.25,0.25,252264.8,800.0,800.0,252264.8,,,,,,,,,,,,,,,0.25,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2021-07-14,800.0,251907.2,1.09,0.25,0.25,251907.2,800.0,800.0,251907.2,,,,,,,,,,,,,,,0.25,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-15,800.0,248306.4,1.1,0.26,0.25,248306.4,800.0,800.0,248306.4,,,,,,,,,,,,,,,0.25,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-16,800.0,247576.0,1.1,0.26,0.25,247576.0,800.0,800.0,247576.0,,,,,,,,,,,,,,,0.25,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-19,800.0,240160.8,1.1,0.26,0.25,240160.8,800.0,800.0,240160.8,,,,,,,,,,,,,,,0.25,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-20,800.0,240656.8,1.1,0.26,0.24,240656.8,800.0,800.0,240656.8,,,,,,,,,,,,,,,0.24,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-21,800.0,246944.8,1.05,0.26,0.24,246944.8,800.0,800.0,246944.8,,,,,,,,,,,,,,,0.24,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-22,800.0,248642.4,1.05,0.26,0.25,124321.2,800.0,400.0,248642.4,,,,,,,,,,,,,,400.0,0.25,0.12,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-23,800.0,251258.4,1.1,0.25,0.25,125629.2,400.0,400.0,125629.2,,,,,,0.12,,400.0,,,,,,,0.12,,,100.0,0.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135
2021-07-26,800.0,251608.8,0.76,0.25,0.25,125804.4,800.0,400.0,251608.8,,382.0,,,,,,,,,382.0,,18.0,,0.25,,,1.35,1.35,58548.0,18413990.03,,18.37,1.35,,1.0,100.0,0.0135
2021-07-27,400.0,125149.6,0.38,0.12,0.13,125149.6,400.0,400.0,125149.6,,,,,,0.12,,400.0,,,,,,,0.13,,,0.67,0.67,58948.0,18443296.55,,18.51,0.67,,1.0,100.0,0.0067
2021-07-28,400.0,126519.2,0.51,0.12,0.13,126519.2,400.0,400.0,126519.2,,,,,,,,,,,,,,,0.13,,,0.67,0.67,58948.0,18645134.5,,18.49,0.67,,1.0,100.0,0.0067
2021-07-29,400.0,126787.2,0.52,0.12,0.13,126787.2,400.0,400.0,126787.2,,,,,,,,,,,,,,,0.13,,,0.67,0.67,58948.0,18684629.66,,18.65,0.67,,1.0,100.0,0.0067
2021-07-30,400.0,126266.8,0.53,0.12,0.13,126266.8,400.0,400.0,126266.8,,,,,,,,,,,,,,,0.13,,,0.67,0.67,58948.0,18607938.32,,18.7,0.67,,1.0,100.0,0.0067
2021-08-02,400.0,126865.2,0.53,0.12,0.13,126865.2,400.0,400.0,126865.2,,,,,,,,,,,,,,,0.13,,,0.67,0.67,58948.0,18696124.52,,18.61,0.67,,1.0,100.0,0.0067
2021-08-03,800.0,255040.0,1.07,0.24,0.25,255040.0,800.0,800.0,255040.0,,400.0,0.13,,,,400.0,,,0.13,400.0,,,,0.25,,,1.35,1.35,58548.0,18665102.4,,18.57,1.35,,1.0,100.0,0.0135
2021-08-04,800.0,254721.6,1.06,0.24,0.26,254721.6,400.0,800.0,127360.8,,,,,,0.13,,400.0,,,,,,,0.13,,,0.67,0.67,58948.0,18769161.1,,18.79,0.67,,1.0,100.0,0.0135
2021-08-05,400.0,128140.0,0.79,0.12,0.13,128140.0,400.0,400.0,128140.0,,,,,,,,,,,,,,400.0,0.13,0.13,,0.67,0.67,58948.0,18883991.8,,18.77,0.67,,1.0,100.0,0.0067
2021-08-06,1200.0,384973.2,2.33,0.37,0.38,256648.8,800.0,800.0,256648.8,,400.0,0.13,,,,400.0,,,0.13,400.0,,,,0.26,,,1.35,1.35,58548.0,18782842.43,,18.78,1.35,,1.0,100.0,0.0202
2021-08-09,1200.0,384572.4,2.3,0.37,0.38,256381.6,800.0,800.0,256381.6,,,,,,,,,,,,,,,0.26,,,1.35,1.35,58548.0,18763287.4,,18.77,1.35,,1.0,100.0,0.0202
2021-08-10,800.0,257440.0,1.53,0.24,0.26,128720.0,400.0,400.0,128720.0,,,,,,0.13,,400.0,,,,,,400.0,0.13,0.13,,0.81,0.67,48948.0,15751466.4,,15.7,0.81,,1.0,100.0,0.0135
2021-08-11,400.0,129374.8,0.77,0.12,0.13,129374.8,400.0,400.0,129374.8,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15831594.28,,15.75,0.81,,1.0,100.0,0.0081
2021-08-12,800.0,258944.0,1.55,0.25,0.26,129472.0,400.0,400.0,129472.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15843488.64,,15.82,0.81,,1.0,100.0,0.0162
2021-08-13,400.0,129828.4,0.78,0.13,0.13,129828.4,400.0,400.0,129828.4,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15887101.31,,15.83,0.81,,1.0,100.0,0.0081
2021-08-16,400.0,129000.0,0.81,0.13,0.13,129000.0,400.0,400.0,129000.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15785730.0,,15.8,0.81,,1.0,100.0,0.0081
