,MFE FP Equity_DX_SI_QTY,MFE FP Equity_DX_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MFE FP Equity_DX_SI_MV,MFE FP Equity_DX_DSS,MFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY,MFE FP Equity_DX_BROKER_SI_QTY,MFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MFE FP Equity_DX_BROKER_SI_MV_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MFE FP Equity_DX_BROKER_SI_MV_INC_x,MFE FP Equity_DX_SUPPLY_SI_MV_NEW,MFE FP Equity_DX_BROKER_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_NEW,MFE FP Equity_DX_SUPPLY_SI_MV_DEC,MFE FP Equity_DX_BROKER_SI_QTY_INC,MFE FP Equity_DX_SUPPLY_SI_QTY_DEC,MFE FP Equity_DX_BROKER_SI_MV_NEW_y,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MFE FP Equity_DX_BROKER_SI_MV_INC_y,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MFE FP Equity_DX_BROKER_SI_MV_ADD,MFE FP Equity_DX_SUPPLY_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_DEC,MFE FP Equity_DX_SUPPLY_SI_MV,MFE FP Equity_DX_BROKER_SI_MV_DEC,MFE FP Equity_DX_SUPPLY_SI_MV_RMV,MFE FP Equity_DX_BROKER_SI_MV_RMV,MFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MFE FP Equity_DX_UTILIZATION_QUANTITY,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MFE FP Equity_DX_ACTIVE_UTILIZATION_MV,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MFE FP Equity_DX_BROKER_SI_CON_RATIO,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MFE FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-07-17,100.0,5920.0,0.02,,0.01,,0.0,100.0,0.0,5920.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,104724.8,,0.11,5.35,,0.0,,0.0535
2007-07-18,100.0,5850.0,0.02,,0.01,,0.0,100.0,0.0,5850.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,103486.5,,0.1,5.34,,0.0,,0.0535
2007-07-19,100.0,5906.0,0.02,,0.01,,0.0,100.0,0.0,5906.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,104477.1,,0.1,5.35,,0.0,,0.0535
2007-07-20,100.0,5814.0,0.02,,0.01,,0.0,100.0,0.0,5814.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,102849.7,,0.1,5.34,,0.0,,0.0535
2007-07-23,100.0,5852.0,0.02,,0.01,,0.0,100.0,0.0,5852.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,103521.9,,0.1,5.36,,0.0,,0.0535
2007-07-24,100.0,5787.0,0.02,,0.01,,0.0,100.0,0.0,5787.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,102372.0,,0.1,5.35,,0.0,,0.0535
2007-07-25,100.0,5717.0,0.02,,0.01,,0.0,100.0,0.0,5717.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,101133.7,,0.1,5.39,,0.0,,0.0535
2007-07-26,100.0,5596.0,0.01,,0.01,,0.0,100.0,0.0,5596.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98993.24,,0.1,5.34,,0.0,,0.0535
2007-07-27,100.0,5584.0,0.01,,0.01,,0.0,100.0,0.0,5584.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98780.96,,0.1,5.39,,0.0,,0.0535
2007-07-30,100.0,5559.0,0.01,,0.01,,0.0,100.0,0.0,5559.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98338.71,,0.1,5.33,,0.0,,0.0535
2007-07-31,100.0,5642.0,0.01,,0.01,,0.0,100.0,0.0,5642.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,99806.98,,0.1,5.35,,0.0,,0.0535
2007-08-01,100.0,5566.0,0.01,,0.01,,0.0,100.0,0.0,5566.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98462.54,,0.1,5.35,,0.0,,0.0535
2007-08-02,100.0,5609.0,0.01,,0.01,,0.0,100.0,0.0,5609.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,99223.21,,0.1,5.34,,0.0,,0.0535
2007-08-03,100.0,5549.0,0.01,,0.01,,0.0,100.0,0.0,5549.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98161.81,,0.1,5.32,,0.0,,0.0535
2007-08-06,100.0,5515.0,0.01,,0.01,,0.0,100.0,0.0,5515.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,97560.35,,0.1,5.34,,0.0,,0.0535
2007-08-07,100.0,5580.0,0.01,,0.01,,0.0,100.0,0.0,5580.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98710.2,,0.1,5.37,,0.0,,0.0535
2007-08-08,100.0,5700.0,0.01,,0.01,,0.0,100.0,0.0,5700.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,100833.0,,0.1,5.33,,0.0,,0.0535
2007-08-09,100.0,5595.0,0.01,,0.01,,0.0,100.0,0.0,5595.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98975.55,,0.1,5.4,,0.0,,0.0535
2007-08-10,100.0,5482.0,0.01,,0.01,,0.0,100.0,0.0,5482.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96976.58,,0.1,5.34,,0.0,,0.0535
2007-08-13,100.0,5562.0,0.01,,0.01,,0.0,100.0,0.0,5562.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98391.78,,0.1,5.38,,0.0,,0.0535
2007-08-14,100.0,5497.0,0.01,,0.01,,0.0,100.0,0.0,5497.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,97241.93,,0.1,5.38,,0.0,,0.0535
2007-08-15,100.0,5481.0,0.01,,0.01,,0.0,100.0,0.0,5481.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96958.89,,0.1,5.39,,0.0,,0.0535
2007-08-16,100.0,5344.0,0.01,,0.01,,0.0,100.0,0.0,5344.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,94535.36,,0.1,5.35,,0.0,,0.0535
2007-08-17,100.0,5435.0,0.01,,0.01,,0.0,100.0,0.0,5435.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96145.15,,0.09,5.33,,0.0,,0.0535
2007-08-20,100.0,5460.0,0.01,,0.01,,0.0,100.0,0.0,5460.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96587.4,,0.1,5.35,,0.0,,0.0535
2007-08-21,100.0,5450.0,0.01,,0.01,,0.0,100.0,0.0,5450.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96410.5,,0.1,5.35,,0.0,,0.0535
2007-08-22,100.0,5532.0,0.01,,0.01,,0.0,100.0,0.0,5532.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,97861.08,,0.1,5.32,,0.0,,0.0535
2007-08-23,100.0,5547.0,0.01,,0.01,,0.0,100.0,0.0,5547.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98126.43,,0.1,5.34,,0.0,,0.0535
2007-08-24,100.0,5558.0,0.01,,0.01,,0.0,100.0,0.0,5558.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98321.02,,0.1,5.31,,0.0,,0.0535
2007-08-27,100.0,5562.0,0.01,,0.01,,0.0,100.0,0.0,5562.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98391.78,,0.1,5.36,,0.0,,0.0535
2007-08-28,100.0,5471.0,0.01,,0.01,,0.0,100.0,0.0,5471.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96781.99,,0.1,5.36,,0.0,,0.0535
2007-08-29,100.0,5511.0,0.01,,0.01,,0.0,100.0,0.0,5511.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,97489.59,,0.1,5.32,,0.0,,0.0535
2007-08-30,100.0,5585.0,0.01,,0.01,,0.0,100.0,0.0,5585.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98798.65,,0.1,5.36,,0.0,,0.0535
2007-08-31,100.0,5626.0,0.01,,0.01,,0.0,100.0,0.0,5626.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,99523.94,,0.1,5.35,,0.0,,0.0535
2007-09-03,100.0,5647.0,0.01,,0.01,,0.0,100.0,0.0,5647.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,99895.43,,0.1,5.35,,0.0,,0.0535
2007-09-04,100.0,5679.0,0.01,,0.01,,0.0,100.0,0.0,5679.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,100461.5,,0.1,5.35,,0.0,,0.0535
2007-09-05,100.0,5576.0,0.01,,0.01,,0.0,100.0,0.0,5576.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98639.44,,0.1,5.33,,0.0,,0.0535
2007-09-06,100.0,5587.0,0.02,,0.01,,0.0,100.0,0.0,5587.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,98834.03,,0.1,5.33,,0.0,,0.0535
2007-09-07,100.0,5480.0,0.02,,0.01,,0.0,100.0,0.0,5480.0,,,,,,,,,,,,,,,,,,0.01,,,,5.35,5.35,1769.0,96941.2,,0.1,5.32,,0.0,,0.0535
2007-09-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,100.0,,,,,,,,0.0,,,,0.0,0.0,1869.0,98870.1,,0.1,0.0,,0.0,,0.0
2007-09-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,99486.87,,0.1,0.0,,0.0,,0.0
2007-09-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,100103.6,,0.1,0.0,,0.0,,0.0
2007-09-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,101206.4,,0.1,0.0,,0.0,,0.0
2007-09-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,101206.4,,0.1,0.0,,0.0,,0.0
2007-09-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,99972.81,,0.1,0.0,,0.0,,0.0
2007-09-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,100458.8,,0.1,0.0,,0.0,,0.0
2007-09-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104009.9,,0.1,0.0,,0.0,,0.0
2007-09-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104009.9,,0.1,0.0,,0.0,,0.0
2007-09-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104551.9,,0.1,0.0,,0.0,,0.0
2007-09-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104122.0,,0.1,0.0,,0.0,,0.0
2007-09-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103692.1,,0.1,0.0,,0.0,,0.0
2007-09-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103841.6,,0.1,0.0,,0.0,,0.0
2007-09-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104869.6,,0.1,0.0,,0.0,,0.0
2007-09-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104869.6,,0.1,0.0,,0.0,,0.0
2007-10-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105318.1,,0.1,0.0,,0.0,,0.0
2007-10-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106234.0,,0.1,0.0,,0.0,,0.0
2007-10-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105635.9,,0.1,0.0,,0.0,,0.0
2007-10-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105729.3,,0.1,0.0,,0.0,,0.0
2007-10-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106290.0,,0.1,0.0,,0.0,,0.0
2007-10-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106551.7,,0.11,0.0,,0.0,,0.0
2007-10-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106458.2,,0.1,0.0,,0.0,,0.0
2007-10-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106383.5,,0.1,0.0,,0.0,,0.0
2007-10-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107261.9,,0.1,0.0,,0.0,,0.0
2007-10-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107336.7,,0.11,0.0,,0.0,,0.0
2007-10-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107336.7,,0.11,0.0,,0.0,,0.0
2007-10-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106215.3,,0.11,0.0,,0.0,,0.0
2007-10-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106215.3,,0.11,0.0,,0.0,,0.0
2007-10-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106103.1,,0.11,0.0,,0.0,,0.0
2007-10-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104009.9,,0.11,0.0,,0.0,,0.0
2007-10-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105149.9,,0.1,0.0,,0.0,,0.0
2007-10-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105392.9,,0.1,0.0,,0.0,,0.0
2007-10-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105822.8,,0.1,0.0,,0.0,,0.0
2007-10-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106346.1,,0.1,0.0,,0.0,,0.0
2007-10-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107486.2,,0.11,0.0,,0.0,,0.0
2007-10-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107205.8,,0.11,0.0,,0.0,,0.0
2007-10-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107280.6,,0.11,0.0,,0.0,,0.0
2007-11-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105710.6,,0.11,0.0,,0.0,,0.0
2007-11-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105897.5,,0.11,0.0,,0.0,,0.0
2007-11-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105280.8,,0.11,0.0,,0.0,,0.0
2007-11-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106159.2,,0.11,0.0,,0.0,,0.0
2007-11-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105785.4,,0.11,0.0,,0.0,,0.0
2007-11-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104645.3,,0.11,0.0,,0.0,,0.0
2007-11-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103262.3,,0.1,0.0,,0.0,,0.0
2007-11-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102832.4,,0.1,0.0,,0.0,,0.0
2007-11-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102832.4,,0.1,0.0,,0.0,,0.0
2007-11-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104551.9,,0.1,0.0,,0.0,,0.0
2007-11-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103467.8,,0.1,0.0,,0.0,,0.0
2007-11-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102552.0,,0.1,0.0,,0.0,,0.0
2007-11-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102402.5,,0.1,0.0,,0.0,,0.0
2007-11-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102103.5,,0.1,0.0,,0.0,,0.0
2007-11-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,100141.0,,0.1,0.0,,0.0,,0.0
2007-11-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,100888.6,,0.1,0.0,,0.0,,0.0
2007-11-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,101038.1,,0.1,0.0,,0.0,,0.0
2007-11-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,101804.4,,0.1,0.0,,0.0,,0.0
2007-11-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,100813.9,,0.1,0.0,,0.0,,0.0
2007-11-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102795.0,,0.1,0.0,,0.0,,0.0
2007-11-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104458.4,,0.1,0.0,,0.0,,0.0
2007-11-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105411.6,,0.1,0.0,,0.0,,0.0
2007-12-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105131.3,,0.11,0.0,,0.0,,0.0
2007-12-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103953.8,,0.11,0.0,,0.0,,0.0
2007-12-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105486.4,,0.1,0.0,,0.0,,0.0
2007-12-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105523.7,,0.11,0.0,,0.0,,0.0
2007-12-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106570.4,,0.11,0.0,,0.0,,0.0
2007-12-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107261.9,,0.11,0.0,,0.0,,0.0
2007-12-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,106925.5,,0.11,0.0,,0.0,,0.0
2007-12-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,107467.5,,0.11,0.0,,0.0,,0.0
2007-12-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105093.9,,0.11,0.0,,0.0,,0.0
2007-12-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105131.3,,0.11,0.0,,0.0,,0.0
2007-12-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103617.4,,0.11,0.0,,0.0,,0.0
2007-12-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,104009.9,,0.1,0.0,,0.0,,0.0
2007-12-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103654.7,,0.1,0.0,,0.0,,0.0
2007-12-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103654.7,,0.1,0.0,,0.0,,0.0
2007-12-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105168.6,,0.1,0.0,,0.0,,0.0
2007-12-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105168.6,,0.11,0.0,,0.0,,0.0
2007-12-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105168.6,,0.11,0.0,,0.0,,0.0
2007-12-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105168.6,,0.11,0.0,,0.0,,0.0
2007-12-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105579.8,,0.11,0.0,,0.0,,0.0
2007-12-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105579.8,,0.11,0.0,,0.0,,0.0
2007-12-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105579.8,,0.11,0.0,,0.0,,0.0
2008-01-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105579.8,,0.11,0.0,,0.0,,0.0
2008-01-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,105187.3,,0.11,0.0,,0.0,,0.0
2008-01-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,103561.3,,0.11,0.0,,0.0,,0.0
2008-01-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102421.2,,0.1,0.0,,0.0,,0.0
2008-01-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1869.0,102439.9,,0.1,0.0,,0.0,,0.0
