DATE,UTI FP Equity_DX_DSS,UTI FP Equity_PX_LAST
2024-10-31,0.0,69.2
2024-11-01,0.0,69.896
2024-11-04,0.0,69.73
2024-11-05,0.0,69.763
2024-11-06,0.0,67.963
2024-11-07,0.0,67.859
2024-11-08,0.0,68.019
2024-11-11,0.0,68.768
2024-11-12,0.0,67.588
2024-11-13,0.0,67.605
2024-11-14,0.0,68.555
2024-11-15,0.0,68.864
2024-11-18,0.0,68.461
2024-11-19,0.0,68.459
2024-11-20,0.0,68.214
2024-11-21,0.0,68.31
2024-11-22,0.0,69.614
2024-11-25,0.0,69.387
2024-11-26,0.0,68.993
2024-11-27,0.0,69.13
2024-11-28,0.0,69.803
2024-11-29,0.0,69.767
2024-12-02,0.0,69.76
2024-12-03,0.0,69.685
2024-12-04,0.0,69.166
2024-12-05,0.0,69.618
2024-12-06,0.0,69.187
2024-12-09,0.0,69.014
2024-12-10,0.0,68.718
2024-12-11,0.0,68.185
2024-12-12,0.0,68.135
2024-12-13,0.0,67.784
2024-12-16,0.0,67.468
2024-12-17,0.0,67.103
2024-12-18,0.0,66.702
2024-12-19,0.0,66.132
2024-12-20,0.0,66.247
2024-12-23,0.0,66.407
2024-12-24,0.0,66.736
2024-12-27,0.0,66.917
2024-12-30,0.0,66.79
2024-12-31,0.0,67.277
2025-01-02,0.0,68.457
2025-01-03,0.0,68.68
2025-01-06,0.0,68.427
2025-01-07,0.0,68.178
2025-01-08,0.0,67.411
2025-01-09,0.0,67.363
2025-01-10,0.0,66.028
2025-01-13,0.0,65.912
2025-01-14,0.0,65.858
2025-01-15,0.0,66.962
2025-01-16,0.0,67.263
2025-01-17,0.0,67.967
2025-01-20,0.0,67.546
2025-01-21,0.0,67.695
2025-01-22,0.0,66.618
2025-01-23,0.0,66.77
2025-01-24,0.0,66.35
2025-01-27,0.0,66.788
2025-01-28,0.0,67.665
2025-01-29,0.0,67.771
2025-01-30,0.0,68.523
2025-01-31,0.0,68.777
2025-02-03,0.0,68.815
2025-02-04,0.0,69.098
2025-02-05,0.0,69.402
2025-02-06,0.0,68.373
2025-02-07,0.0,68.382
2025-02-10,0.0,68.689
2025-02-11,0.0,68.161
2025-02-12,0.0,67.325
2025-02-13,0.0,67.931
2025-02-14,0.0,67.748
2025-02-17,0.0,67.792
2025-02-18,0.0,67.375
2025-02-19,0.0,67.836
2025-02-20,0.0,67.922
2025-02-21,0.0,68.319
2025-02-24,0.0,69.687
2025-02-25,0.0,69.933
2025-02-26,0.0,70.372
2025-02-27,0.0,69.951
2025-02-28,0.0,70.511
2025-03-03,0.0,69.927
2025-03-04,0.0,69.99
2025-03-05,0.0,68.365
2025-03-06,0.0,68.148
2025-03-07,0.0,69.108
2025-03-10,0.0,69.969
2025-03-11,0.0,70.002
2025-03-12,0.0,69.855
2025-03-13,0.0,70.513
2025-03-14,0.0,70.654
2025-03-17,0.0,71.259
2025-03-18,0.0,71.386
2025-03-19,0.0,71.521
2025-03-20,0.0,72.115
2025-03-21,0.0,72.243
2025-03-24,0.0,71.765
2025-03-25,0.0,72.211
2025-03-26,0.0,72.631
2025-03-27,0.0,73.283
2025-03-28,0.0,74.455
2025-03-31,0.0,74.219
2025-04-01,0.0,74.742
2025-04-02,0.0,74.941
2025-04-03,0.0,77.261
2025-04-04,0.0,74.253
2025-04-07,0.0,69.804
2025-04-08,0.0,71.048
2025-04-09,0.0,69.59
2025-04-10,0.0,71.496
2025-04-11,0.0,72.161
2025-04-14,0.0,73.234
2025-04-15,0.0,74.915
2025-04-16,0.0,75.827
2025-04-17,0.0,76.132
2025-04-22,0.0,76.934
2025-04-23,0.0,75.619
2025-04-24,0.0,76.25
2025-04-25,0.0,76.585
2025-04-28,0.0,76.799
2025-04-29,0.0,77.697
2025-04-30,0.0,78.289
2025-05-02,0.0,77.646
2025-05-05,0.0,78.08
2025-05-06,0.0,78.434
2025-05-07,0.0,78.575
2025-05-08,0.0,77.095
2025-05-09,0.0,77.225
2025-05-12,0.0,76.245
2025-05-13,0.0,75.821
2025-05-14,0.0,76.067
2025-05-15,0.0,77.565
2025-05-16,0.0,78.301
2025-05-19,0.0,78.837
2025-05-20,0.0,80.258
2025-05-21,0.0,80.387
2025-05-22,0.0,80.281
2025-05-23,0.0,80.285
2025-05-26,0.0,80.93
2025-05-27,0.0,80.347
2025-05-28,0.0,79.801
2025-05-29,0.0,79.509
2025-05-30,0.0,80.147
2025-06-02,0.0,80.251
2025-06-03,0.0,79.854
2025-06-04,0.0,79.985
2025-06-05,0.0,79.695
2025-06-06,0.0,79.882
2025-06-09,0.0,79.58
2025-06-10,0.0,80.131
2025-06-11,0.0,80.397
2025-06-12,0.0,80.941
2025-06-13,0.0,81.057
2025-06-16,0.0,80.982
2025-06-17,0.0,80.545
2025-06-18,0.0,80.393
2025-06-19,0.0,80.476
2025-06-20,0.0,80.745
2025-06-23,0.0,81.924
2025-06-24,0.0,81.988
2025-06-25,0.0,81.133
2025-06-26,0.0,81.57
2025-06-27,0.0,81.448
2025-06-30,0.0,81.226
2025-07-01,0.0,82.0
2025-07-02,0.0,80.933
2025-07-03,0.0,81.188
2025-07-04,0.0,81.332
2025-07-07,0.0,80.62
2025-07-08,0.0,80.116
2025-07-09,0.0,80.822
2025-07-10,0.0,80.123
2025-07-11,0.0,79.975
2025-07-14,0.0,80.541
2025-07-15,0.0,80.202
2025-07-16,0.0,80.067
2025-07-17,0.0,80.183
2025-07-18,0.0,80.629
2025-07-21,0.0,81.582
2025-07-22,0.0,82.515
2025-07-23,0.0,80.601
2025-07-24,0.0,80.399
2025-07-25,0.0,80.56
2025-07-28,0.0,80.27
2025-07-29,0.0,80.266
2025-07-30,0.0,80.578
2025-07-31,0.0,80.487
2025-08-01,0.0,80.208
2025-08-04,0.0,81.151
2025-08-05,0.0,80.834
2025-08-06,0.0,81.146
2025-08-07,0.0,80.477
2025-08-08,0.0,80.104
2025-08-11,0.0,79.842
2025-08-12,0.0,79.409
2025-08-13,0.0,79.96
2025-08-14,0.0,80.711
2025-08-15,0.0,80.881
2025-08-18,0.0,80.486
2025-08-19,0.0,80.762
2025-08-20,0.0,81.506
2025-08-21,0.0,81.633
2025-08-22,0.0,81.531
2025-08-25,0.0,80.424
2025-08-26,0.0,80.094
2025-08-27,0.0,80.342
2025-08-28,0.0,79.823
2025-08-29,0.0,79.076
