DATE,RCO FP Equity_DX_SI_QTY,RCO FP Equity_DX_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RCO FP Equity_DX_SI_MV,RCO FP Equity_DX_DSS,RCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY,RCO FP Equity_DX_BROKER_SI_QTY,RCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RCO FP Equity_DX_BROKER_SI_MV_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RCO FP Equity_DX_BROKER_SI_MV_INC_x,RCO FP Equity_DX_SUPPLY_SI_MV_NEW,RCO FP Equity_DX_BROKER_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_NEW,RCO FP Equity_DX_SUPPLY_SI_MV_DEC,RCO FP Equity_DX_BROKER_SI_QTY_INC,RCO FP Equity_DX_SUPPLY_SI_QTY_DEC,RCO FP Equity_DX_BROKER_SI_MV_NEW_y,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RCO FP Equity_DX_BROKER_SI_MV_INC_y,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RCO FP Equity_DX_BROKER_SI_MV_ADD,RCO FP Equity_DX_SUPPLY_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_DEC,RCO FP Equity_DX_SUPPLY_SI_MV,RCO FP Equity_DX_BROKER_SI_MV_DEC,RCO FP Equity_DX_SUPPLY_SI_MV_RMV,RCO FP Equity_DX_BROKER_SI_MV_RMV,RCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RCO FP Equity_DX_UTILIZATION_QUANTITY,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RCO FP Equity_DX_ACTIVE_UTILIZATION_MV,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RCO FP Equity_DX_BROKER_SI_CON_RATIO,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RCO FP Equity_DX_DEMAND_SUPPLY_RATIO,RCO FP Equity_PX_LAST
2019-04-01,1789263.0,209880549.9,8.2,24.45,3.57,213.21,1.0,181258294.2,1174223.0,1545254.0,137736357.9,0.0,653.0,25229.0,4.93,0.09,0.0,0.0,3.25,26480.0,28366.0,0.0,653.0,4.93,25229.0,0.0,8514.0,23945.0,139.42,2.86,0.0,0.0,19.27,19.27,4920828.0,577213124.4,0.0,583.41,19.29,16.8,0.2098,39.07,0.2936,117.3
2019-04-02,1759192.0,209343848.0,8.06,23.82,3.51,208.47,1.0,181546757.0,1166010.0,1525603.0,138755190.0,0.0,0.0,10318.0,2.68,0.0,0.0,0.0,2.59,21574.0,20852.0,0.0,0.0,2.68,10318.0,0.0,2321.0,41225.0,137.1,5.37,0.0,0.0,19.13,19.13,4929992.0,586669048.0,0.0,580.23,19.11,16.94,0.2089,39.23,0.2886,119.0
2019-04-03,1826356.0,217884270.8,8.37,24.65,3.64,218.13,1.0,195682421.5,1208682.0,1640255.0,144195762.6,0.0,0.0,31898.0,18.01,0.0,0.0,0.0,0.27,139809.0,4101.0,0.0,0.0,18.01,31898.0,0.0,14875.0,25157.0,143.67,2.93,0.0,0.0,19.73,19.73,4918874.0,586821668.2,0.0,585.04,19.72,17.02,0.1991,38.0,0.2981,119.3
2019-04-04,1812202.0,216195698.6,8.3,24.09,3.61,216.86,1.0,194885020.3,1167841.0,1633571.0,139323431.3,0.0,0.0,3053.0,1.61,0.0,4639.0,0.0,5.18,13124.0,44693.0,0.0,0.0,1.61,3053.0,0.53,799.0,24447.0,139.34,2.73,0.0,0.0,18.91,18.91,5007975.0,597451417.5,0.0,597.32,18.92,17.15,0.1956,37.68,0.2934,119.3
2019-04-05,1817896.0,218147520.0,8.33,24.27,3.62,217.67,1.0,193740240.0,1197081.0,1614502.0,143649720.0,0.0,0.0,21801.0,0.66,0.0,0.0,0.0,2.39,5256.0,20011.0,0.0,0.0,0.66,21801.0,0.0,27450.0,24325.0,142.91,2.83,0.0,0.0,19.36,19.36,4985819.0,598298280.0,0.0,594.4,19.38,17.07,0.1912,37.16,0.294,120.0
2019-04-08,1852693.0,223434775.8,8.49,24.54,3.69,223.27,1.0,199375799.4,1171213.0,1653199.0,141248287.8,0.0,0.0,11995.0,8.14,0.0,0.0,0.0,4.88,61639.0,41336.0,0.0,0.0,8.14,11995.0,0.0,3473.0,22942.0,140.46,2.3,0.0,0.0,18.88,18.88,5033614.0,607053848.4,0.0,604.12,18.86,16.33,0.1898,37.09,0.2986,120.6
2019-04-09,1824484.0,213829524.8,8.36,23.71,3.64,219.79,1.0,190448828.0,1173060.0,1624990.0,137482632.0,0.0,0.0,14075.0,0.93,0.0,0.0,0.0,4.6,7795.0,37545.0,0.0,0.0,0.93,14075.0,0.0,25317.0,36004.0,140.85,4.29,0.0,0.0,18.89,18.89,5037934.0,590445864.8,0.0,603.7,18.92,16.61,0.1869,36.59,0.2938,117.2
2019-04-10,1863667.0,220471806.1,8.54,23.6,3.72,219.91,1.0,196672567.0,1218980.0,1662490.0,144205334.0,0.0,0.0,73840.0,8.08,0.0,235.0,0.0,4.45,79934.0,36145.0,0.0,0.0,8.08,73840.0,0.03,8225.0,42669.0,143.07,7.34,0.0,0.0,19.61,19.61,4997304.0,591181063.2,0.0,586.81,19.6,17.23,0.1811,34.77,0.2998,118.3
2019-04-11,1861261.0,220559428.5,8.53,23.64,3.71,220.99,1.0,196580124.0,1190319.0,1658904.0,141052801.5,0.0,0.0,17397.0,7.75,0.0,0.0,0.0,6.86,63116.0,59838.0,0.0,0.0,7.75,17397.0,0.0,13780.0,66702.0,140.89,7.17,0.0,0.0,19.11,19.11,5039424.0,597171744.0,0.0,596.2,19.11,17.29,0.1625,31.75,0.2988,118.5
2019-04-12,1864332.0,220550475.6,8.54,23.92,3.72,221.4,1.0,195939107.0,1181492.0,1656290.0,139770503.6,0.0,0.0,25614.0,3.46,0.0,0.0,0.0,4.84,28517.0,40912.0,0.0,0.0,3.46,25614.0,0.0,6471.0,31131.0,139.81,3.7,0.0,0.0,18.96,18.96,5049709.0,597380574.7,0.0,597.79,18.95,18.32,0.1664,32.15,0.2992,118.3
2019-04-15,1866815.0,221964303.5,8.55,24.39,3.72,221.8,1.0,197779330.1,1178755.0,1663409.0,140153969.5,0.0,0.0,22793.0,5.8,0.0,0.0,0.0,3.5,48130.0,29927.0,0.0,0.0,5.8,22793.0,0.0,4397.0,41011.0,139.66,4.89,0.0,0.0,18.9,18.9,5058693.0,601478597.7,0.0,599.76,18.89,18.58,0.1632,31.42,0.2993,118.9
2019-04-16,1881167.0,221977706.0,8.62,24.72,3.75,224.1,1.0,196395424.0,1178904.0,1664368.0,139110672.0,0.0,0.0,16014.0,1.02,0.0,0.0,0.0,2.93,6889.0,25166.0,0.0,0.0,1.02,16014.0,0.0,9301.0,5930.0,140.14,0.43,0.0,0.0,18.88,18.88,5064249.0,597581382.0,0.0,601.44,18.9,18.55,0.1605,31.0,0.3013,118.0
2019-04-17,1930765.0,225899505.0,8.84,25.54,3.85,228.3,1.0,201066489.0,1181064.0,1718517.0,138184488.0,0.0,0.0,10307.0,8.84,0.0,0.0,0.0,1.11,82542.0,9231.0,0.0,0.0,8.84,10307.0,0.0,1084.0,28393.0,139.15,3.47,0.0,0.0,18.95,18.95,5050783.0,590941611.0,0.0,594.94,18.96,18.03,0.1695,32.88,0.3098,117.0
2019-04-18,1917801.0,225533397.6,8.79,25.11,3.82,225.84,1.0,199363399.2,1184251.0,1695267.0,139267917.6,0.0,0.0,16338.0,0.0,0.0,0.0,0.0,2.89,1406.0,24324.0,0.0,0.0,0.0,16338.0,0.0,11173.0,24656.0,139.0,3.08,0.0,0.0,19.18,19.18,4991122.0,586955947.2,0.0,585.26,19.19,17.54,0.1696,33.13,0.3106,117.6
2019-04-19,1917801.0,225533397.6,8.79,25.33,3.82,226.02,1.0,199363399.2,1184251.0,1695267.0,139267917.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.25,0.0,0.0,0.0,19.18,19.18,4991555.0,587006868.0,0.0,587.01,19.17,17.54,0.1696,33.14,0.3105,0.0
2019-04-22,1919922.0,225782827.2,8.8,25.36,3.83,226.22,1.0,199941168.0,1181459.0,1700180.0,138939578.4,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.34,4913.0,2792.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,138.85,0.0,0.0,0.0,18.98,18.98,5043849.0,593156642.4,0.0,593.0,18.97,17.47,0.1688,33.04,0.3084,0.0
2019-04-23,1962714.0,233759237.4,8.99,25.93,3.91,232.23,1.0,206936488.2,1216331.0,1737502.0,144865022.1,0.0,0.0,46631.0,6.33,0.0,0.0,0.0,2.45,48719.0,21288.0,0.0,0.0,6.33,46631.0,0.0,9529.0,11397.0,143.41,1.25,0.0,0.0,19.54,19.54,5008814.0,596549747.4,0.0,590.72,19.53,16.86,0.1637,32.54,0.3153,119.1
2019-04-24,1957141.0,234856920.0,8.97,25.78,3.9,234.52,1.0,206845680.0,1207767.0,1723714.0,144932040.0,0.0,0.0,9414.0,2.31,0.0,1200.0,0.0,3.34,8523.0,29471.0,0.0,0.0,2.31,9414.0,0.15,11493.0,23511.0,144.4,2.25,0.0,0.0,19.39,19.39,5020395.0,602447400.0,0.0,599.47,19.41,16.54,0.1653,32.94,0.3142,120.0
2019-04-25,1963703.0,234466138.2,9.0,25.64,3.92,236.36,1.0,204877146.6,1220761.0,1715889.0,145758863.4,0.0,0.0,34939.0,3.03,0.0,2939.0,0.0,2.59,19675.0,21945.0,0.0,0.0,3.03,34939.0,0.35,0.0,30439.0,146.61,3.59,0.0,0.0,19.54,19.54,5027477.0,600280753.8,0.0,603.47,19.55,16.5,0.1697,33.95,0.3143,119.4
2019-04-26,1972942.0,235766569.0,9.04,25.84,3.93,236.2,1.0,206316750.0,1219030.0,1726500.0,145674085.0,0.0,0.0,29443.0,6.57,0.0,0.0,0.0,5.17,55649.0,40827.0,0.0,0.0,6.57,29443.0,0.0,9653.0,45038.0,145.5,6.28,0.0,0.0,19.5,19.5,5032089.0,601334635.5,0.0,601.02,19.49,16.16,0.1691,33.52,0.3156,119.5
2019-04-29,2001437.0,239572008.9,9.17,26.37,3.99,239.91,1.0,206767864.8,1243474.0,1727384.0,148843837.8,0.0,0.0,41538.0,6.6,0.0,0.0,0.0,5.35,52961.0,44875.0,0.0,0.0,6.6,41538.0,0.0,27781.0,52077.0,148.44,6.21,0.0,0.0,19.93,19.93,4994734.0,597869659.8,0.0,596.77,19.92,15.8,0.1609,32.31,0.3208,119.7
2019-04-30,1984275.0,235731870.0,9.09,26.74,3.96,238.21,1.0,203170690.8,1244751.0,1710191.0,147876418.8,0.0,0.0,21910.0,1.81,0.0,0.0,0.0,2.49,14241.0,21009.0,0.0,0.0,1.81,21910.0,0.0,376.0,31434.0,148.67,3.4,0.0,0.0,19.95,19.95,4993684.0,593249659.2,0.0,596.24,19.96,15.25,0.1604,32.37,0.3181,118.8
2019-05-01,1982268.0,235493438.4,9.08,28.28,3.95,236.88,1.0,203603835.6,1225606.0,1713837.0,145601992.8,0.0,0.0,58.0,0.27,0.0,0.0,0.0,2.28,3646.0,19203.0,0.0,0.0,0.27,58.0,0.0,0.0,0.0,145.87,0.0,0.0,0.0,19.7,19.7,4996379.0,593569825.2,0.0,593.78,19.72,15.25,0.1601,32.34,0.3186,0.0
2019-05-02,2003922.0,237264364.8,9.18,28.58,4.0,239.22,1.0,205333779.2,1240658.0,1734238.0,146893907.2,0.0,0.0,32712.0,3.88,0.0,0.0,0.0,2.79,32447.0,22992.0,0.0,0.0,3.88,32712.0,0.0,5332.0,12046.0,147.59,1.54,0.0,0.0,19.96,19.96,4974363.0,588964579.2,0.0,591.17,19.98,15.27,0.1646,33.19,0.3224,118.4
2019-05-03,2025475.0,241436620.0,9.28,29.41,4.04,241.86,1.0,208984062.4,1249537.0,1753222.0,148944810.4,0.0,0.0,19831.0,3.54,0.0,0.0,0.0,1.6,30659.0,12408.0,0.0,0.0,3.54,19831.0,0.0,1456.0,11675.0,148.19,1.42,0.0,0.0,20.15,20.15,4952115.0,590292108.0,0.0,586.92,20.16,14.88,0.1617,32.91,0.3266,119.2
2019-05-06,2061223.0,244667170.1,9.44,30.29,4.11,246.21,1.0,212300410.2,1246177.0,1788546.0,147921209.9,0.0,0.0,7557.0,8.97,0.0,0.0,0.0,1.47,73714.0,12795.0,0.0,0.0,8.97,7557.0,0.0,1878.0,38390.0,148.31,4.71,0.0,0.0,20.07,20.07,4963884.0,589213030.8,0.0,590.63,20.07,14.04,0.1566,31.67,0.3319,118.7
2019-05-07,2098842.0,249342429.6,9.61,31.39,4.19,250.27,1.0,213934802.4,1313581.0,1800798.0,156053422.8,0.0,0.0,56718.0,2.15,0.0,0.0,0.0,0.22,19963.0,1786.0,0.0,0.0,2.15,56718.0,0.0,12472.0,7711.0,155.99,0.94,0.0,0.0,21.15,21.15,4898540.0,581946552.0,0.0,581.42,21.15,13.8,0.1553,31.41,0.3379,118.8
2019-05-08,2088477.0,251870326.2,9.57,30.99,4.16,249.66,1.0,215879547.6,1277593.0,1790046.0,154077715.8,0.0,0.0,2497.0,3.63,0.0,0.0,0.0,4.83,29142.0,41218.0,0.0,0.0,3.63,2497.0,0.0,2733.0,39894.0,152.09,4.41,0.0,0.0,20.41,20.41,4981373.0,600753583.8,0.0,593.66,20.39,13.58,0.1562,31.74,0.3337,120.6
2019-05-09,2164033.0,256005103.9,9.91,33.79,4.32,260.85,1.0,212421254.5,1351901.0,1795615.0,159929888.3,0.0,0.0,76594.0,0.91,0.0,1306.0,0.0,1.68,8136.0,14500.0,0.0,0.0,0.91,76594.0,0.16,12214.0,3873.0,162.5,0.0,0.0,0.0,21.78,21.78,4856159.0,574483609.7,0.0,582.95,21.8,13.18,0.1498,30.68,0.3486,118.3
2019-05-10,2177342.0,258015027.0,9.97,34.12,4.34,258.86,1.0,214442932.5,1385896.0,1809645.0,164228676.0,0.0,0.0,40563.0,1.45,0.0,0.0,0.0,2.05,23863.0,15323.0,0.0,0.0,1.45,40563.0,0.0,8755.0,9833.0,164.51,1.89,0.0,0.0,22.18,22.18,4863187.0,576287659.5,0.0,575.27,22.24,13.0,0.149,30.57,0.3484,118.5
2019-05-13,2136593.0,248058447.3,9.79,33.39,4.26,253.57,1.0,205139644.2,1372252.0,1766922.0,159318457.2,0.0,0.0,17902.0,0.88,0.0,0.0,0.0,3.93,8244.0,31583.0,0.0,0.0,0.88,17902.0,0.0,37.0,50967.0,162.25,6.34,0.0,0.0,21.97,21.97,4872380.0,565683318.0,0.0,575.23,22.0,13.39,0.152,31.12,0.3421,116.1
2019-05-14,2175088.0,258400454.4,9.96,33.69,4.34,255.43,1.0,212185353.6,1422082.0,1786072.0,168943341.6,0.0,0.0,47481.0,1.77,0.0,1000.0,0.0,1.76,23894.0,12937.0,0.0,0.0,1.77,47481.0,0.12,15286.0,5744.0,165.98,1.59,0.0,0.0,22.75,22.75,4829016.0,573687100.8,0.0,563.9,22.74,13.0,0.1461,30.36,0.348,118.8
2019-05-15,2230603.0,261426671.6,10.22,34.36,4.45,264.49,1.0,215565725.6,1404745.0,1839298.0,164636114.0,0.0,0.0,24679.0,2.96,0.0,42000.0,0.0,5.81,23978.0,51511.0,0.0,0.0,2.96,24679.0,4.99,9495.0,12752.0,166.56,0.0,0.0,0.0,22.57,22.57,4818949.0,564780822.8,0.0,570.99,22.58,12.77,0.1417,29.71,0.3584,117.2
2019-05-16,2264588.0,267221384.0,10.37,34.65,4.52,266.91,1.0,220969160.0,1493056.0,1872620.0,176180608.0,0.0,0.0,53176.0,7.74,0.0,0.0,0.0,1.32,73160.0,10452.0,0.0,0.0,7.74,53176.0,0.0,45587.0,39838.0,175.44,4.86,0.0,0.0,24.0,24.0,4728939.0,558014802.0,0.0,555.32,24.01,15.51,0.1442,29.25,0.364,118.0
2019-05-17,2212057.0,264119605.8,10.13,34.0,4.41,262.69,1.0,218065951.2,1466584.0,1826348.0,175110129.6,0.0,0.0,8576.0,2.0,0.0,0.0,0.0,5.08,15784.0,44270.0,0.0,0.0,2.0,8576.0,0.0,9222.0,62056.0,173.4,6.28,0.0,0.0,23.57,23.57,4756010.0,567867594.0,0.0,562.85,23.55,15.84,0.1403,28.58,0.3555,119.4
2019-05-20,2278471.0,268859578.0,10.44,34.76,4.54,272.75,1.0,223935916.0,1637027.0,1897762.0,193169186.0,0.0,0.0,93598.0,12.46,0.0,0.0,0.0,3.91,91884.0,32961.0,0.0,0.0,12.46,93598.0,0.0,109806.0,20470.0,194.81,2.5,0.0,0.0,26.37,26.37,4570751.0,539348618.0,0.0,545.8,26.3,15.39,0.1383,27.85,0.367,118.0
2019-05-21,2280668.0,270259158.0,10.45,35.12,4.55,270.98,1.0,234500361.0,1550289.0,1978906.0,183709246.5,0.0,0.0,19686.0,9.11,0.0,7619.0,0.0,13.9,89835.0,113813.0,0.0,0.0,9.11,19686.0,0.9,7389.0,16310.0,183.1,1.92,0.0,0.0,24.91,24.91,4673033.0,553754410.5,0.0,551.97,24.91,15.44,0.1423,27.77,0.3665,118.5
2019-05-22,2205427.0,267077209.7,10.1,34.39,4.4,263.33,1.0,230626109.7,1489061.0,1904427.0,180325287.1,0.0,0.0,3500.0,3.49,0.0,0.0,0.0,10.97,28836.0,93958.0,0.0,0.0,3.49,3500.0,0.0,29230.0,103315.0,177.13,11.67,0.0,0.0,23.89,23.89,4743905.0,574486895.5,0.0,565.11,23.86,14.23,0.1392,28.3,0.3538,121.1
2019-05-23,2251897.0,268651312.1,10.32,34.83,4.49,273.43,1.0,231283808.2,1472614.0,1938674.0,175682850.2,0.0,0.0,20990.0,8.81,0.0,0.0,0.0,4.9,47720.0,43990.0,0.0,0.0,8.81,20990.0,0.0,6553.0,13473.0,177.71,1.03,0.0,0.0,23.65,23.65,4754133.0,567168066.9,0.0,573.62,23.65,14.71,0.1378,27.96,0.3616,119.3
2019-05-24,2305499.0,275737680.4,10.56,36.04,4.6,277.51,1.0,239949772.4,1398348.0,2006269.0,167242420.8,0.0,0.0,3996.0,6.98,0.0,6000.0,0.0,11.01,65241.0,90123.0,0.0,0.0,6.98,3996.0,0.72,11861.0,3646.0,166.55,0.64,0.0,0.0,22.45,22.45,4831698.0,577871080.8,0.0,576.21,22.42,14.27,0.1432,29.27,0.3701,119.6
2019-05-27,2249567.0,270397953.4,10.31,36.12,4.49,273.7,1.0,235138245.0,1368915.0,1956225.0,164543583.0,0.0,0.0,36331.0,2.58,0.0,2245.0,0.0,7.73,20555.0,65764.0,0.0,0.0,2.58,36331.0,0.27,0.0,72844.0,163.88,6.11,0.0,0.0,21.96,21.96,4864245.0,584682249.0,0.0,582.43,21.96,14.45,0.1388,27.95,0.3609,120.2
2019-05-28,2310191.0,280688206.5,10.58,37.73,4.61,280.69,1.0,244662484.5,1410804.0,2013683.0,171412686.0,0.0,0.0,29733.0,12.62,0.0,0.0,0.0,0.72,113634.0,6070.0,0.0,0.0,12.62,29733.0,0.0,18226.0,56176.0,170.06,6.41,0.0,0.0,22.57,22.57,4839812.0,588037158.0,0.0,583.28,22.57,13.04,0.1532,31.92,0.3696,121.5
2019-05-29,2334297.0,278014772.7,10.69,38.08,4.65,285.66,1.0,242659580.4,1419734.0,2037444.0,169090319.4,0.0,0.0,12111.0,5.14,0.0,0.0,0.0,0.34,31787.0,3437.0,0.0,0.0,5.14,12111.0,0.0,430.0,8026.0,172.28,0.71,0.02,0.0,22.68,22.68,4840544.0,576508790.4,174.0,585.97,22.72,13.03,0.1513,31.69,0.3729,119.1
2019-05-30,2310379.0,285793882.3,10.58,37.1,4.61,279.28,1.0,249565244.8,1305358.0,2017504.0,161472784.6,0.0,0.0,14354.0,0.04,0.0,0.0,0.0,16.19,16328.0,131503.0,0.0,0.0,0.04,14354.0,0.0,2773.0,36268.0,156.52,4.85,0.0,0.0,20.95,20.95,4926891.0,609456416.7,0.0,591.53,20.92,11.99,0.1524,32.1,0.3707,123.7
2019-05-31,2334548.0,287149404.0,10.69,36.62,4.66,290.62,1.0,251086050.0,1312989.0,2041350.0,161497647.0,0.0,0.0,7012.0,6.19,0.0,17417.0,0.0,0.33,14707.0,3970.0,0.0,0.0,6.19,7012.0,2.14,4589.0,8278.0,160.69,0.39,0.0,0.0,21.06,21.06,4921114.0,605297022.0,0.0,608.71,20.89,11.97,0.1515,32.03,0.3745,123.0
2019-06-03,2342165.0,287852078.5,10.73,35.13,4.67,289.57,1.0,251941190.1,1462821.0,2049969.0,179780700.9,0.0,0.0,17689.0,2.92,0.0,6500.0,0.0,2.3,34669.0,18308.0,0.0,0.0,2.92,17689.0,0.79,150451.0,32550.0,179.17,4.2,0.0,0.0,23.37,23.37,4795442.0,589359821.8,0.0,588.82,23.33,12.05,0.1518,31.97,0.3743,122.9
2019-06-04,2389134.0,287890647.0,10.94,35.2,4.76,295.22,1.0,252878890.0,1493159.0,2098580.0,179925659.5,0.0,0.0,21944.0,5.09,0.0,6754.0,0.0,0.7,44287.0,5735.0,0.0,0.0,5.09,21944.0,0.83,14129.0,2430.0,182.67,0.15,0.0,0.0,23.81,23.81,4779169.0,575889864.5,0.0,584.3,23.82,11.92,0.1478,31.38,0.3809,120.5
2019-06-05,2332679.0,285519909.6,10.69,33.45,4.65,285.2,1.0,249739941.6,1603994.0,2040359.0,196328865.6,0.0,0.0,22493.0,5.86,0.0,0.0,0.0,1.06,51540.0,7827.0,0.0,0.0,5.86,22493.0,0.0,96169.0,109761.0,193.94,15.58,0.0,0.0,25.54,25.54,4675668.0,572301763.2,0.0,565.4,25.54,13.8,0.1486,31.86,0.3715,122.4
2019-06-06,2333262.0,276724873.2,10.69,31.84,4.65,286.36,1.0,242585626.0,1453444.0,2045410.0,172378458.4,0.0,0.0,5082.0,1.1,0.0,25000.0,0.0,19.08,9325.0,158126.0,0.0,0.0,1.1,5082.0,2.97,2494.0,29274.0,176.82,2.32,0.0,0.0,23.08,23.08,4844309.0,574535047.4,0.0,588.82,23.09,13.89,0.1477,31.62,0.3705,118.6
2019-06-07,2303776.0,278296140.8,10.55,29.59,4.59,277.07,1.0,242475679.2,1421250.0,2007249.0,171687000.0,0.0,0.0,5651.0,0.8,0.0,0.0,0.0,5.91,12388.0,47417.0,0.0,0.0,0.8,5651.0,0.0,9572.0,50549.0,168.74,9.21,0.0,0.0,22.69,22.69,4842260.0,584945008.0,0.0,576.26,22.65,14.54,0.149,31.68,0.3678,120.8
2019-06-10,2440877.0,294125678.5,11.18,30.41,4.87,297.23,1.0,240388703.5,1583649.0,1994927.0,190829704.5,0.0,0.0,164506.0,4.37,0.0,0.0,0.0,0.22,22998.0,3464.0,0.0,0.0,4.37,164506.0,0.0,1357.0,35320.0,191.25,3.42,0.0,0.0,25.35,25.35,4662830.0,561871015.0,0.0,563.23,25.35,13.7,0.143,30.39,0.3908,120.5
2019-06-11,2484699.0,297666940.2,11.38,30.44,4.95,301.84,1.0,245600662.2,1564754.0,2050089.0,187457529.2,0.0,0.0,6638.0,11.41,0.0,1300.0,0.0,7.1,94981.0,57881.0,0.0,0.0,11.41,6638.0,0.16,32348.0,41119.0,188.29,5.16,0.0,0.0,24.94,24.94,4708077.0,564027624.6,0.0,566.43,24.95,13.46,0.1404,29.67,0.3961,119.8
2019-06-12,2512039.0,291898931.8,11.51,30.15,5.01,302.96,2.0,240972655.0,1629361.0,2073775.0,189331748.2,0.0,0.0,49495.0,6.99,0.0,1136.0,0.0,0.42,66513.0,2410.0,0.0,0.0,6.99,49495.0,0.14,17522.0,43963.0,194.69,5.72,0.0,0.0,25.79,25.79,4687668.0,544707021.6,0.0,557.95,25.87,13.46,0.146,30.68,0.3977,116.2
2019-06-13,2777957.0,315575915.2,12.73,32.16,5.54,328.53,2.0,265769358.4,1925369.0,2339519.0,218721918.4,0.0,0.0,80909.0,33.17,0.0,0.0,0.0,5.49,299706.0,42891.0,0.0,0.0,33.17,80909.0,0.0,257990.0,33962.0,224.11,4.77,0.0,0.0,30.41,30.41,4407005.0,500635768.0,0.0,509.91,30.53,12.04,0.1837,37.69,0.4387,113.6
2019-06-14,2818818.0,324727833.6,12.91,31.08,5.62,327.67,2.0,274869964.8,1952771.0,2386024.0,224959219.2,0.0,0.0,17351.0,5.51,0.0,18255.0,0.0,2.69,50788.0,22653.0,0.0,0.0,5.51,17351.0,2.07,32704.0,21181.0,223.01,5.28,0.0,0.0,30.87,30.87,4372260.0,503684352.0,0.0,498.78,30.9,11.78,0.1759,36.67,0.4457,115.2
2019-06-17,2810551.0,330520797.6,12.88,29.59,5.6,330.06,2.0,279201333.6,1956384.0,2374161.0,230070758.4,0.0,0.0,16093.0,2.43,0.0,0.0,0.0,1.97,18912.0,17966.0,0.0,0.0,2.43,16093.0,0.0,5486.0,30775.0,226.0,3.21,0.0,0.0,30.9,30.9,4374500.0,514441200.0,0.0,506.7,30.85,11.82,0.1768,36.71,0.4439,117.6
2019-06-18,2774959.0,334382559.5,12.71,28.24,5.53,333.3,2.0,279387805.5,1964146.0,2318571.0,236679593.0,0.0,0.0,15049.0,0.85,0.0,0.0,0.0,1.39,5290.0,12573.0,0.0,0.0,0.85,15049.0,0.0,8497.0,60880.0,232.07,2.93,0.37,0.0,30.89,30.89,4393356.0,529399398.0,3211.0,519.88,30.86,11.96,0.1793,37.06,0.4365,120.5
2019-06-19,2847104.0,342506611.2,13.04,28.19,5.68,347.47,2.0,285626966.7,1942264.0,2374289.0,233654359.2,0.0,0.0,29925.0,15.22,0.0,13200.0,0.0,7.3,119029.0,67776.0,0.0,0.0,15.22,29925.0,1.65,15969.0,76511.0,233.53,5.89,0.0,0.0,30.42,30.42,4442272.0,534405321.6,0.0,534.89,30.39,10.67,0.1693,36.06,0.4459,120.3
2019-06-20,2892684.0,350014764.0,13.25,27.81,5.77,352.28,2.0,294317375.0,1968329.0,2432375.0,238167809.0,0.0,0.0,53586.0,10.92,0.0,0.0,0.0,7.65,89158.0,63298.0,0.0,0.0,10.92,53586.0,0.0,35777.0,31072.0,236.01,4.43,0.0,0.0,30.77,30.77,4428460.0,535843660.0,0.0,533.26,30.68,10.43,0.1623,35.06,0.4522,121.0
2019-06-21,2933061.0,353433850.5,13.44,27.82,5.85,358.19,2.0,297515343.5,2016001.0,2469007.0,242928120.5,0.0,0.0,34866.0,7.65,0.0,0.0,0.0,2.28,62518.0,19123.0,0.0,0.0,7.65,34866.0,0.0,31929.0,25886.0,242.67,2.42,0.0,0.0,31.01,31.01,4484582.0,540392131.0,0.0,541.88,30.93,10.49,0.1589,34.44,0.4512,120.5
2019-06-24,2973367.0,360074743.7,13.62,27.53,5.93,362.36,2.0,304420695.6,2036924.0,2513796.0,246671496.4,0.0,0.0,34879.0,5.17,0.0,3300.0,0.0,1.83,41912.0,15046.0,0.0,0.0,5.17,34879.0,0.4,1090.0,423.0,244.56,0.53,0.0,0.0,31.42,31.42,4446468.0,538467274.8,0.0,536.2,31.32,10.42,0.1553,33.85,0.4586,121.1
