DATE,EDEN FP Equity_DX_SI_QTY,EDEN FP Equity_DX_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EDEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EDEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EDEN FP Equity_DX_SI_MV,EDEN FP Equity_DX_DSS,EDEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY,EDEN FP Equity_DX_BROKER_SI_QTY,EDEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EDEN FP Equity_DX_BROKER_SI_MV_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EDEN FP Equity_DX_BROKER_SI_MV_INC_x,EDEN FP Equity_DX_SUPPLY_SI_MV_NEW,EDEN FP Equity_DX_BROKER_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_NEW,EDEN FP Equity_DX_SUPPLY_SI_MV_DEC,EDEN FP Equity_DX_BROKER_SI_QTY_INC,EDEN FP Equity_DX_SUPPLY_SI_QTY_DEC,EDEN FP Equity_DX_BROKER_SI_MV_NEW_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EDEN FP Equity_DX_BROKER_SI_MV_INC_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EDEN FP Equity_DX_BROKER_SI_MV_ADD,EDEN FP Equity_DX_SUPPLY_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV,EDEN FP Equity_DX_BROKER_SI_MV_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV_RMV,EDEN FP Equity_DX_BROKER_SI_MV_RMV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EDEN FP Equity_DX_UTILIZATION_QUANTITY,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EDEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_MV,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EDEN FP Equity_DX_BROKER_SI_CON_RATIO,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EDEN FP Equity_DX_DEMAND_SUPPLY_RATIO,EDEN FP Equity_PX_LAST
2010-09-16,10020768.0,115317054.5,4.44,20.7,4.44,146.45,1.0,82472567.75,6150891.0,7166663.0,70783260.59,0.0,0.0,204517.0,2.31,0.0,0.0,0.0,0.81,138949.0,55272.0,0.0,0.0,2.31,204517.0,0.0,2597.0,61110.0,90.09,0.88,0.0,0.0,17.22,17.22,29572756.0,340317540.07,0.0,432.61,17.24,21.76,0.2181,38.72,0.2805,14.555
2010-09-17,10146195.0,114955490.47,4.49,21.47,4.49,147.96,1.0,83247566.41,6165801.0,7347592.0,69857979.08,0.0,0.0,75974.0,3.65,0.0,0.0,0.0,1.08,218416.0,65099.0,0.0,0.0,3.65,75974.0,0.0,4035.0,37487.0,89.69,0.62,0.0,0.0,17.27,17.27,29543972.0,334730585.37,0.0,428.33,17.31,21.15,0.225,40.05,0.2841,14.33
2010-09-20,10576750.0,123763983.18,4.68,21.28,4.68,152.79,1.0,91387521.77,6065516.0,7809889.0,70975717.51,0.0,0.0,103067.0,8.02,0.0,0.0,0.0,3.17,587297.0,206548.0,0.0,0.0,8.02,103067.0,0.0,3196.0,125000.0,87.24,1.84,0.0,0.0,16.96,16.96,29693116.0,347454398.49,0.0,430.27,16.86,20.08,0.2516,43.82,0.2958,14.8
2010-09-21,10926124.0,125217396.06,4.84,21.56,4.84,157.58,1.0,91484056.54,6252434.0,7982646.0,71655191.22,0.0,0.0,52917.0,1.1,0.0,0.0,0.0,0.06,174828.0,4549.0,0.0,0.0,1.1,52917.0,0.0,138550.0,2071.0,91.51,0.0,0.0,0.0,17.49,17.49,29503158.0,338117032.2,0.0,430.95,17.51,19.58,0.2398,42.26,0.3056,14.495
2010-09-22,11539757.0,129193374.07,5.11,22.2,5.11,166.8,2.0,90972075.34,6725755.0,8125770.0,75298204.43,0.0,0.0,300875.0,3.78,0.0,0.0,0.0,0.88,162024.0,56245.0,0.0,0.0,3.78,300875.0,0.0,228691.0,18900.0,96.19,0.29,0.0,0.0,18.78,18.78,29084708.0,325617910.36,0.0,414.69,18.83,18.54,0.2489,43.45,0.3222,14.16
2010-09-23,11738470.0,130861209.68,5.2,23.07,5.2,168.15,2.0,95287627.37,6754353.0,8547460.0,75297956.56,0.0,0.0,66548.0,5.75,0.0,0.0,0.0,0.54,428690.0,37950.0,0.0,0.0,5.75,66548.0,0.0,0.0,7000.0,96.08,0.1,0.0,0.0,18.79,18.79,29184676.0,325352623.07,0.0,414.05,18.83,18.01,0.2541,44.29,0.3266,14.1
2010-09-24,11594134.0,131223008.78,5.13,22.26,5.13,163.87,2.0,95391132.11,6955618.0,8428229.0,78724044.58,0.0,0.0,108427.0,0.0,0.0,0.0,0.0,2.15,22616.0,151123.0,0.0,0.0,0.0,108427.0,0.0,243961.0,141847.0,97.53,2.29,0.0,0.0,19.32,19.32,29041650.0,328694898.04,0.0,409.95,19.22,18.45,0.2598,44.72,0.3221,14.315
2010-09-27,11922327.0,132910859.2,5.28,22.5,5.28,169.77,2.0,97485746.8,6967405.0,8744635.0,77673073.8,0.0,0.0,110558.0,4.99,0.0,0.0,0.0,1.41,341406.0,98771.0,0.0,0.0,4.99,110558.0,0.0,0.0,25000.0,99.64,0.37,0.0,0.0,19.34,19.34,29059236.0,323954209.98,0.0,413.95,19.4,18.01,0.2694,46.05,0.3309,14.1
2010-09-28,11886003.0,132693868.59,5.26,22.24,5.26,168.58,2.0,97647222.99,6929003.0,8746713.0,77354533.19,0.0,0.0,1661.0,1.19,0.0,0.0,0.0,0.82,22078.0,42256.0,0.0,0.0,1.19,1661.0,0.0,2193.0,20000.0,97.15,0.29,0.0,0.0,19.0,19.0,29539932.0,329780150.24,0.0,415.33,18.96,17.8,0.2761,46.92,0.3259,14.12
2010-09-29,11882921.0,136276592.74,5.26,22.24,5.26,168.12,2.0,100310961.9,6981249.0,8746823.0,80062875.68,0.0,0.0,48042.0,0.71,0.0,0.0,0.0,0.18,35110.0,13057.0,0.0,0.0,0.71,48042.0,0.0,17261.0,35000.0,98.8,0.49,0.0,0.0,18.99,18.99,29780640.0,341532536.38,0.0,424.47,18.88,17.89,0.2726,46.35,0.3232,14.505
2010-09-30,11337077.0,130240793.7,5.02,20.52,5.02,162.1,2.0,100816465.44,7006003.0,8775776.0,80485242.48,0.0,0.0,30136.0,0.92,0.0,0.0,0.0,0.44,51630.0,35404.0,0.0,0.0,0.92,30136.0,0.0,30022.0,22677.0,101.52,0.05,0.0,0.0,19.04,19.04,29794168.0,342276592.8,0.0,431.85,19.03,18.39,0.2872,48.59,0.3081,14.53
2010-10-01,11713854.0,137023513.65,5.19,21.08,5.19,168.95,2.0,107352347.78,7076327.0,9177328.0,82775761.87,0.1,0.0,6900.0,7.48,0.0,0.0,7000.0,0.6,404552.0,41675.0,0.1,0.0,7.48,6900.0,0.0,105099.0,10000.0,102.16,0.14,0.0,0.0,19.17,19.17,29839540.0,349049818.82,0.0,430.84,19.17,17.45,0.2747,47.62,0.3173,14.795
2010-10-04,11460527.0,133380617.04,5.07,20.37,5.07,168.53,2.0,105548260.23,6867910.0,9069074.0,79930536.67,0.0,0.0,15809.0,2.06,0.0,0.0,0.0,4.1,53746.0,288338.0,0.0,0.0,2.06,15809.0,0.0,64112.0,162000.0,101.86,2.33,0.0,0.0,18.31,18.31,30638270.0,356576216.59,0.0,453.17,18.35,18.1,0.2834,48.26,0.3056,14.72
2010-10-05,11504808.0,135806171.6,5.09,20.56,5.09,169.8,2.0,105492524.2,5074809.0,8936790.0,59904553.11,0.0,0.0,46529.0,2.31,0.0,0.0,0.0,29.45,150000.0,1969852.0,0.0,0.0,2.31,46529.0,0.0,130222.0,282284.0,74.46,3.46,0.0,0.0,13.56,13.56,32349540.0,381863580.9,0.0,476.31,13.52,17.98,0.2625,45.88,0.3074,14.93
2010-10-06,9074003.0,108618829.2,4.02,16.03,4.02,133.97,1.0,80495994.36,4814038.0,6724625.0,57625633.5,0.0,0.0,9600.0,0.0,0.0,7000.0,0.0,3.85,0.0,270371.0,0.0,0.0,0.0,9600.0,0.11,0.0,2219165.0,71.69,33.26,0.0,0.0,12.82,12.82,32740670.0,391916692.41,0.0,489.46,12.78,22.64,0.1818,31.53,0.2416,15.14
2010-10-07,9065441.0,107046996.45,4.01,16.22,4.01,135.26,1.0,79423035.47,4784038.0,6726063.0,56491118.17,0.0,0.0,16312.0,1.06,0.0,0.0,0.0,0.65,11438.0,46312.0,0.0,0.0,1.06,16312.0,0.0,0.0,10000.0,72.15,0.15,0.0,0.0,12.77,12.77,32691574.0,386030288.64,0.0,491.88,12.79,22.47,0.1846,32.11,0.2419,14.935
2010-10-08,9027670.0,105601714.3,4.0,13.99,4.0,135.31,1.0,78838947.94,4641748.0,6739777.0,54297127.18,0.0,0.0,25918.0,2.71,0.0,0.0,0.0,2.6,145000.0,170805.0,0.0,0.0,2.71,25918.0,0.0,2597.0,131286.0,69.2,2.12,0.0,0.0,12.32,12.32,33042844.0,386520660.56,0.0,491.91,12.33,23.7,0.1923,32.77,0.2396,14.795
2010-10-11,9025185.0,105536967.37,4.0,13.74,4.0,134.44,1.0,79546569.14,4576471.0,6802569.0,53515453.77,0.0,0.0,75566.0,1.5,0.0,0.0,0.0,2.21,92261.0,147448.0,0.0,0.0,1.5,75566.0,0.0,6605.0,29469.0,67.87,0.91,0.0,0.0,11.91,11.91,33846196.0,395784117.77,0.0,501.35,11.92,22.56,0.1886,32.42,0.2349,14.79
2010-10-12,9467728.0,114042979.35,4.19,14.09,4.19,140.2,1.0,76685434.7,4449468.0,6366344.0,53595813.83,0.0,0.0,434143.0,1.13,0.0,0.0,0.0,16.89,72970.0,1137835.0,0.0,0.0,1.13,434143.0,0.0,576689.0,509195.0,65.99,8.4,0.0,0.0,11.09,11.09,35680624.0,429788927.81,0.0,532.52,11.03,22.95,0.1915,32.46,0.2359,15.235
2010-10-13,7330123.0,88787198.12,3.24,10.6,3.24,111.1,1.0,55151404.79,4075031.0,4553208.0,49359415.21,0.0,0.0,14640.0,0.0,0.0,0.0,0.0,5.63,0.0,389077.0,0.0,0.0,0.0,14640.0,0.0,0.0,1813136.0,61.87,26.71,0.0,0.0,10.12,10.12,36175204.0,438177504.59,0.0,549.81,10.12,13.9,0.1614,30.12,0.1821,15.32
2010-10-14,7084552.0,84216298.32,3.14,10.21,3.14,107.96,1.0,54415157.27,3798686.0,4577582.0,45156175.49,0.0,0.0,41830.0,0.96,0.0,0.0,0.0,5.15,60144.0,337046.0,0.0,0.0,0.96,41830.0,0.0,18871.0,35770.0,57.78,0.15,0.0,0.0,9.43,9.43,36494688.0,433823836.94,0.0,553.3,9.45,14.8,0.1667,31.5,0.1758,15.035
2010-10-15,6914069.0,82845700.34,3.06,10.05,3.06,104.56,1.0,55086712.54,3577209.0,4597382.0,42862804.07,0.0,0.0,105088.0,0.14,0.0,9900.0,0.0,5.09,9900.0,333107.0,0.0,0.0,0.14,105088.0,0.15,6542.0,0.0,53.99,0.0,0.0,0.0,8.82,8.82,36989352.0,443213507.33,0.0,559.52,8.8,15.28,0.1713,31.74,0.1704,15.155
2010-10-18,6855559.0,82225926.77,3.03,10.04,3.03,103.95,1.0,53851179.67,3626257.0,4489824.0,43493512.72,0.0,0.0,68973.0,0.0,0.0,0.0,0.0,0.21,0.0,19925.0,0.0,0.0,0.0,68973.0,0.0,0.0,107558.0,55.02,1.63,0.0,0.0,8.87,8.87,37276132.0,447091841.85,0.0,566.35,8.86,15.28,0.1761,32.16,0.1676,15.17
2010-10-19,5683233.0,67535911.49,2.52,8.3,2.52,86.43,1.0,48731466.56,2748261.0,4100815.0,32658578.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,877996.0,0.0,0.0,0.0,0.0,0.0,0.0,389009.0,41.87,5.69,0.0,0.0,6.7,6.7,38260004.0,454657453.59,0.0,582.56,6.71,17.62,0.1922,34.58,0.1386,15.03
2010-10-20,5784854.0,71602106.31,2.56,8.45,2.56,87.29,1.0,50725128.21,2852529.0,4098168.0,35307215.14,0.0,0.0,168745.0,0.0,0.0,0.0,0.0,1.08,586.0,67074.0,0.0,0.0,0.0,168745.0,0.0,2597.0,3233.0,42.99,0.09,0.0,0.0,6.96,6.96,38135012.0,472016611.54,0.0,578.58,6.92,17.18,0.1846,33.86,0.1411,15.655
2010-10-21,6331779.0,79748375.94,2.8,9.1,2.8,98.84,1.0,60039977.73,3196912.0,4766992.0,40264914.49,0.0,0.0,72282.0,10.43,0.0,80000.0,0.0,0.07,600000.0,27899.0,0.0,0.0,10.43,72282.0,1.26,300000.0,11176.0,50.25,0.22,0.0,0.0,7.76,7.76,38026056.0,478935889.81,0.0,599.43,7.73,15.61,0.2244,41.07,0.1536,15.93
2010-10-22,6421519.0,80193233.59,2.84,9.59,2.84,101.44,1.0,60787477.59,3414376.0,4867592.0,42639421.01,0.0,0.0,231201.0,0.04,0.0,100500.0,0.0,0.08,100.0,13737.0,0.0,0.0,0.04,231201.0,1.68,0.0,0.0,54.31,0.0,0.0,0.0,8.27,8.27,37879008.0,473040745.79,0.0,602.29,8.27,15.35,0.2144,39.9,0.1555,15.795
2010-10-25,6522025.0,81603070.7,2.89,10.38,2.89,103.24,1.0,61218734.31,3655327.0,4892832.0,45735167.78,0.0,0.0,98847.0,0.96,0.0,0.0,0.0,0.0,42282.0,0.0,0.0,0.0,0.96,98847.0,0.0,142577.0,17042.0,57.7,0.35,0.01,0.0,8.84,8.84,37694512.0,471630809.11,473.0,595.1,8.84,14.81,0.2129,39.43,0.1577,15.825
2010-10-26,6646687.0,82637316.45,2.94,10.75,2.94,105.61,1.0,62483268.01,3651679.0,5025656.0,45400806.91,0.0,473.0,1281.0,2.23,0.01,0.0,0.0,0.15,132824.0,9916.0,0.0,473.0,2.23,1281.0,0.0,4514.0,0.0,57.9,0.0,0.0,0.0,8.83,8.83,37695496.0,468662753.57,0.0,597.51,8.83,16.66,0.2097,38.47,0.1608,15.725
2010-10-27,6906468.0,83000348.41,3.06,11.26,3.06,109.01,1.0,63295855.43,3685261.0,5266855.0,44288621.48,0.0,0.0,37567.0,4.1,0.0,0.0,0.0,0.39,251099.0,21444.0,0.0,0.0,4.1,37567.0,0.0,17459.0,9900.0,57.74,0.16,0.0,0.0,8.9,8.9,37728332.0,453410440.91,0.0,588.39,8.94,19.76,0.2058,36.8,0.1668,15.2
2010-10-28,7516215.0,90625280.08,3.33,12.17,3.33,114.84,1.0,63823764.86,3795493.0,5293370.0,45763408.33,0.0,0.0,32181.0,0.0,0.0,0.0,0.0,0.06,36515.0,3766.0,0.0,0.0,0.0,32181.0,0.0,81817.0,10000.0,57.53,0.21,0.0,0.0,9.17,9.17,37590832.0,453244043.49,0.0,569.84,9.17,18.22,0.2253,40.65,0.1816,15.25
2010-10-29,6451998.0,76773448.32,2.86,10.26,2.86,98.34,1.0,50844909.69,3770880.0,4272978.0,44870358.11,0.0,94966.0,8077.0,0.09,1.42,0.0,0.0,1.9,43089.0,127656.0,0.0,94966.0,0.09,8077.0,0.0,0.0,1063481.0,57.28,16.02,0.0,0.0,9.13,9.13,37546236.0,446769203.74,0.0,569.46,9.14,21.56,0.1807,31.06,0.1562,15.05
2010-11-01,6303334.0,78218946.74,2.79,10.42,2.79,95.97,1.0,51038515.04,3784892.0,4112978.0,46967250.31,0.0,0.0,20297.0,0.0,0.0,0.0,0.0,0.18,0.0,6285.0,0.0,0.0,0.0,20297.0,0.0,0.0,160000.0,57.51,2.47,0.0,0.0,9.14,9.14,37615152.0,466771643.54,0.0,574.87,9.09,22.4,0.1851,31.57,0.1523,15.695
2010-11-02,5688376.0,70992620.16,2.52,9.56,2.52,88.69,1.0,50432716.68,3188686.0,4040987.0,39795747.33,0.0,0.0,21261.0,0.0,0.0,0.0,0.0,9.17,0.0,617467.0,0.0,0.0,0.0,21261.0,0.0,0.0,71991.0,49.99,0.67,0.0,0.0,7.72,7.72,38114720.0,475683013.83,0.0,595.65,7.74,23.76,0.1685,26.13,0.1377,15.785
2010-11-03,5783973.0,70928108.51,2.56,9.94,2.56,90.47,1.0,50726391.5,3189678.0,4136584.0,39114606.39,0.0,0.0,992.0,1.8,0.0,0.0,0.0,0.0,95597.0,0.0,0.0,0.0,1.8,992.0,0.0,0.0,0.0,49.95,0.0,0.0,0.0,7.6,7.6,38783224.0,475593630.91,0.0,604.95,7.63,25.28,0.1715,25.46,0.1378,15.51
2010-11-04,5846365.0,73935070.9,2.59,10.0,2.59,91.41,1.0,52939428.71,3187806.0,4186149.0,40314052.0,0.0,0.0,6695.0,1.03,0.0,0.0,0.0,0.27,49565.0,18167.0,0.0,0.0,1.03,6695.0,0.0,9600.0,0.0,49.74,0.0,0.0,0.0,7.58,7.58,38852232.0,491338212.33,0.0,605.19,7.59,25.0,0.1733,26.3,0.1391,15.995
2010-11-05,5817776.0,75505433.68,2.58,10.14,2.58,93.15,1.0,54112459.35,3180623.0,4169424.0,41279402.81,0.0,0.0,22843.0,0.0,0.0,0.0,0.0,0.49,0.0,34216.0,0.0,0.0,0.0,22843.0,0.0,4190.0,16725.0,51.37,0.0,0.0,0.0,7.55,7.55,38927136.0,505212006.37,0.0,630.59,7.53,25.41,0.1727,25.59,0.1382,16.415
2010-11-08,5951129.0,78506551.15,2.63,10.33,2.63,97.87,1.0,57646463.14,3108557.0,4369846.0,41007696.04,0.0,0.0,9402.0,4.17,0.0,0.0,0.0,1.31,202600.0,84468.0,0.0,0.0,4.17,9402.0,0.0,3000.0,2178.0,51.3,0.02,0.0,0.0,7.43,7.43,38725688.0,510864443.7,0.0,639.72,7.42,25.22,0.1779,27.16,0.1423,16.685
2010-11-09,5746652.0,76536083.94,2.54,10.03,2.54,95.97,1.0,54568231.74,3156713.0,4097213.0,42042297.17,0.0,0.0,53477.0,0.0,0.0,17000.0,0.0,0.31,0.0,20206.0,0.0,0.0,0.0,53477.0,0.28,14885.0,289633.0,52.93,4.22,0.0,0.0,7.54,7.54,38720220.0,515690528.66,0.0,647.91,7.55,26.56,0.1753,26.57,0.1372,16.845
2010-11-10,5725863.0,75466963.51,2.53,9.91,2.53,96.44,1.0,54662849.31,3045343.0,4147404.0,40137668.16,0.0,0.0,17372.0,3.24,0.0,0.0,0.0,3.22,170191.0,193601.0,0.0,0.0,3.24,17372.0,0.0,64859.0,120000.0,51.2,1.81,0.0,0.0,7.3,7.3,38682336.0,509833790.86,0.0,651.73,7.28,24.47,0.1736,26.51,0.1372,16.67
2010-11-11,5925497.0,78847734.99,2.62,10.5,2.62,99.68,1.0,55001216.47,3195663.0,4133404.0,42523148.58,0.0,0.0,212037.0,0.0,0.0,0.0,0.0,1.63,0.0,93969.0,0.0,0.0,0.0,212037.0,0.0,32252.0,14000.0,53.45,0.22,0.0,0.0,7.54,7.54,39171592.0,521237510.55,0.0,656.26,7.53,24.19,0.1752,27.1,0.1399,16.83
2010-11-12,5363479.0,70224271.17,2.37,9.54,2.37,90.17,1.0,46918088.31,3122229.0,3583436.0,40879484.37,0.0,0.0,120348.0,0.19,0.0,0.0,0.0,6.03,27366.0,359298.0,0.0,0.0,0.19,120348.0,0.0,165516.0,577334.0,52.31,9.52,0.0,0.0,7.36,7.36,39311648.0,514709170.94,0.0,657.49,7.37,20.01,0.1722,30.69,0.1264,16.56
2010-11-15,5506735.0,72665930.26,2.44,10.14,2.44,92.67,1.0,47861375.28,3412157.0,3627008.0,45026238.34,0.0,0.0,62620.0,2.93,0.0,0.0,0.0,0.01,135000.0,142.0,0.0,0.0,2.93,62620.0,0.0,227450.0,91428.0,56.69,1.48,0.0,0.0,8.0,8.0,39262244.0,518097835.55,0.0,654.53,7.97,19.4,0.1541,27.97,0.129,16.69
2010-11-16,5493876.0,70541583.01,2.43,10.18,2.43,92.35,1.0,46419913.07,3466658.0,3615247.0,44512024.5,0.0,0.0,34206.0,0.25,0.0,0.0,0.0,1.63,8800.0,97079.0,0.0,0.0,0.25,34206.0,0.0,117374.0,20561.0,57.64,0.27,0.0,0.0,8.13,8.13,39186952.0,503161998.48,0.0,649.87,8.15,19.27,0.1533,27.79,0.1288,16.24
2010-11-17,5479518.0,69750697.92,2.43,10.34,2.43,90.52,1.0,45274616.23,3472886.0,3556711.0,44207578.53,0.0,0.0,44178.0,0.0,0.0,0.0,0.0,0.64,0.0,37950.0,0.0,0.0,0.0,44178.0,0.0,0.0,58536.0,56.32,1.6,0.0,0.0,8.15,8.15,39137792.0,498198620.24,0.0,634.44,8.15,19.24,0.1548,28.05,0.1286,16.1
2010-11-18,5514157.0,70257025.78,2.44,10.54,2.44,89.96,1.0,45545158.23,3470547.0,3574634.0,44218964.03,0.0,0.0,16716.0,0.0,0.0,0.0,0.0,0.43,17923.0,25959.0,0.0,0.0,0.0,16716.0,0.0,6904.0,0.0,55.79,0.0,0.0,0.0,8.14,8.14,39177188.0,499164733.11,0.0,628.94,8.15,19.42,0.1537,27.75,0.1293,16.115
2010-11-19,5456677.0,70301231.93,2.42,12.4,2.42,88.69,1.0,45491402.99,3446726.0,3530975.0,44405978.94,0.0,0.0,22961.0,0.0,0.0,0.0,0.0,0.74,9300.0,46782.0,0.0,0.0,0.0,22961.0,0.0,0.0,52959.0,55.64,1.1,0.0,0.0,8.11,8.11,39038184.0,502949400.8,0.0,630.15,8.11,19.62,0.1538,27.35,0.1284,16.295
2010-11-22,5408462.0,69231055.83,2.39,12.69,2.39,89.19,1.0,44564248.38,3444879.0,3481444.0,44096197.84,0.0,0.0,11534.0,0.0,0.0,0.0,0.0,0.18,0.0,13381.0,0.0,0.0,0.0,11534.0,0.0,0.0,49531.0,56.09,0.0,0.0,0.0,8.08,8.08,39164480.0,501325201.4,0.0,637.54,8.09,19.88,0.1539,27.17,0.1269,16.19
2010-11-23,5479991.0,68781857.93,2.43,13.14,2.43,90.12,1.0,43949206.76,3470961.0,3501523.0,43565609.21,0.0,0.0,59613.0,0.35,0.0,0.0,0.0,0.54,20200.0,33531.0,0.0,0.0,0.35,59613.0,0.0,0.0,121.0,56.16,0.41,0.0,0.0,8.11,8.11,39334600.0,493706443.83,0.0,637.33,8.1,19.24,0.154,27.76,0.128,15.875
2010-11-24,5391636.0,67353159.79,2.39,13.81,2.39,87.26,1.0,42596029.49,3474653.0,3409822.0,43405908.47,0.0,0.0,14623.0,0.0,0.0,0.0,0.0,0.23,0.0,10931.0,0.0,0.0,0.0,14623.0,0.0,0.0,91701.0,55.2,1.65,0.0,0.0,8.11,8.11,39343928.0,491490499.27,0.0,625.78,8.11,19.39,0.1493,26.38,0.1259,15.8
2010-11-25,5442640.0,70572220.23,2.41,14.22,2.41,87.29,1.0,44881390.11,3434456.0,3461323.0,44533018.02,0.0,0.0,4962.0,0.9,0.0,0.0,0.0,0.73,91701.0,45159.0,0.0,0.0,0.9,4962.0,0.0,0.0,40200.0,54.73,0.88,0.0,0.0,8.04,8.04,39288888.0,509441016.97,0.0,629.78,7.99,19.21,0.1541,27.61,0.1274,16.4
2010-11-26,5316228.0,70404226.82,2.35,14.0,2.35,86.93,1.0,45266453.35,3327698.0,3418073.0,44069593.1,0.0,0.0,15130.0,0.0,0.0,0.0,0.0,1.77,346.0,121888.0,0.0,0.0,0.0,15130.0,0.0,0.0,43596.0,54.88,0.22,0.0,0.0,7.78,7.78,39435648.0,522256815.66,0.0,654.18,7.74,19.69,0.1581,28.1,0.1243,16.75
2010-11-29,5310780.0,69597264.75,2.35,13.81,2.35,89.16,1.0,44948158.13,3362602.0,3429873.0,44066578.1,0.0,0.0,161186.0,0.6,0.0,0.0,0.0,2.64,11800.0,158048.0,0.0,0.0,0.6,161186.0,0.0,31766.0,0.0,56.31,0.0,0.0,0.0,7.84,7.84,39506440.0,517728123.57,0.0,661.36,7.85,20.03,0.1636,28.83,0.1239,16.575
2010-11-30,5318770.0,72077937.63,2.35,13.73,2.35,89.67,1.0,46235124.66,3386582.0,3411779.0,45893664.54,0.0,0.0,31130.0,0.0,0.0,0.0,0.0,0.15,0.0,7150.0,0.0,0.0,0.0,31130.0,0.0,0.0,18094.0,56.54,0.0,0.0,0.0,7.92,7.92,39378080.0,533636685.58,0.0,663.56,7.85,19.75,0.1652,29.27,0.1244,17.14
2010-12-01,5369778.0,72471988.2,2.38,12.45,2.38,91.71,1.0,46321974.62,3415012.0,3432205.0,46089933.21,0.0,0.0,31800.0,0.96,0.0,0.0,0.0,0.09,51830.0,5619.0,0.0,0.0,0.96,31800.0,0.0,2249.0,31404.0,58.12,0.55,0.0,0.0,8.0,8.0,39288956.0,530254464.07,0.0,667.64,8.01,19.76,0.1599,28.08,0.1257,17.07
2010-12-02,5418043.0,76828818.06,2.4,12.69,2.4,92.98,1.0,48929458.23,3456685.0,3450553.0,49016411.09,0.0,0.0,45515.0,0.3,0.0,0.0,0.0,0.08,20500.0,3842.0,0.0,0.0,0.3,45515.0,0.0,0.0,2152.0,59.38,0.0,0.0,0.0,8.08,8.08,39299028.0,557267240.64,0.0,668.83,8.15,19.49,0.1591,28.19,0.1267,17.935
2010-12-03,5581757.0,78576598.96,2.47,12.64,2.47,99.0,1.0,49559131.79,3718211.0,3520476.0,52342725.52,0.0,0.0,76965.0,2.53,0.0,0.0,0.0,0.04,69923.0,5500.0,0.0,0.0,2.53,76965.0,0.0,190061.0,0.0,66.35,0.0,0.0,0.0,8.59,8.59,39575220.0,557116010.37,0.0,702.54,8.63,20.68,0.1552,26.37,0.1289,17.805
2010-12-06,5707491.0,83324913.38,2.53,12.75,2.53,103.05,1.0,53424865.28,3749841.0,3659433.0,54744751.51,0.0,0.0,25006.0,1.8,0.0,118001.0,0.0,0.14,26456.0,13220.0,0.0,0.0,1.8,25006.0,2.21,19844.0,5500.0,67.53,0.03,0.0,0.0,8.65,8.65,39610424.0,578281270.86,0.0,716.44,8.61,19.88,0.151,26.83,0.1316,18.465
2010-12-07,5634698.0,82663145.41,2.49,12.15,2.49,104.09,1.0,52203657.26,3704268.0,3558440.0,54343009.04,0.0,0.0,22631.0,2.51,0.0,3000.0,0.0,1.5,110012.0,86404.0,0.0,0.0,2.51,22631.0,0.06,18200.0,214005.0,68.61,3.44,0.0,0.0,8.53,8.53,39719028.0,582693125.22,0.0,734.43,8.54,18.4,0.1614,29.37,0.1298,18.555
2010-12-08,5601348.0,80380278.81,2.48,11.97,2.48,104.43,1.0,51025218.59,3639497.0,3555723.0,52227389.47,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.26,13809.0,64771.0,0.0,0.0,1.1,0.0,0.0,0.0,16526.0,67.43,0.26,0.0,0.0,8.39,8.39,39732932.0,570174206.62,0.0,732.75,8.43,18.21,0.1661,30.39,0.1291,18.15
2010-12-09,5600987.0,81327200.11,2.48,12.24,2.48,102.83,1.0,51512922.03,3607787.0,3547684.0,52385626.91,0.0,0.0,12678.0,0.0,0.0,20000.0,0.0,1.22,8500.0,64388.0,0.0,0.0,0.0,12678.0,0.36,20000.0,36539.0,65.69,0.84,0.0,0.0,8.31,8.31,39789852.0,577754823.57,0.0,724.12,8.32,18.05,0.1653,30.32,0.1291,18.365
