DATE,BIM FP Equity_DX_SI_QTY,BIM FP Equity_DX_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BIM FP Equity_DX_SI_MV,BIM FP Equity_DX_DSS,BIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY,BIM FP Equity_DX_BROKER_SI_QTY,BIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BIM FP Equity_DX_BROKER_SI_MV_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,BIM FP Equity_DX_BROKER_SI_MV_INC_x,BIM FP Equity_DX_SUPPLY_SI_MV_NEW,BIM FP Equity_DX_BROKER_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_NEW,BIM FP Equity_DX_SUPPLY_SI_MV_DEC,BIM FP Equity_DX_BROKER_SI_QTY_INC,BIM FP Equity_DX_SUPPLY_SI_QTY_DEC,BIM FP Equity_DX_BROKER_SI_MV_NEW_y,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BIM FP Equity_DX_BROKER_SI_MV_INC_y,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,BIM FP Equity_DX_BROKER_SI_MV_ADD,BIM FP Equity_DX_SUPPLY_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_DEC,BIM FP Equity_DX_SUPPLY_SI_MV,BIM FP Equity_DX_BROKER_SI_MV_DEC,BIM FP Equity_DX_SUPPLY_SI_MV_RMV,BIM FP Equity_DX_BROKER_SI_MV_RMV,BIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BIM FP Equity_DX_UTILIZATION_QUANTITY,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BIM FP Equity_DX_ACTIVE_UTILIZATION_MV,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BIM FP Equity_DX_BROKER_SI_CON_RATIO,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BIM FP Equity_DX_DEMAND_SUPPLY_RATIO,BIM FP Equity_PX_LAST
2006-09-20,132312.0,5661952.75,0.94,8.47,0.34,7.42,0.0,4469798.28,71073.0,104453.0,3041386.78,0.0,0.0,15974.0,1.28,0.0,0.0,0.0,0.0,20000.0,200.0,0.0,0.0,1.28,15974.0,0.0,0.0,1221.0,3.83,0.02,0.0,0.0,3.13,3.13,2198462.0,94077543.67,0.0,111.6,3.31,31.27,0.3357,44.55,0.0583,48.49
2006-09-21,130343.0,5553538.62,0.93,8.78,0.33,7.29,0.0,4453423.02,69073.0,104523.0,2943000.95,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.11,70.0,2040.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,3.04,3.04,2201155.0,93784854.54,0.0,111.45,3.22,31.2,0.3356,44.57,0.0574,48.28
2006-09-22,130445.0,5583210.45,0.93,8.25,0.33,7.32,0.0,4466354.35,69131.0,104351.0,2958893.95,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.01,0.0,219.0,0.0,0.0,0.0,277.0,0.0,0.0,171.0,3.71,0.01,0.0,0.0,2.79,2.79,2408436.0,103084097.0,0.0,123.11,2.93,31.34,0.3358,44.54,0.0527,48.5
2006-09-25,130091.0,5596760.13,0.93,8.25,0.33,7.32,0.0,4491054.65,68805.0,104390.0,2960120.85,0.0,0.0,68.0,0.01,0.0,0.0,0.0,0.02,39.0,394.0,0.0,0.0,0.01,68.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,2.78,2.78,2409777.0,103673150.68,0.0,123.7,2.91,31.35,0.3357,44.52,0.0525,48.75
2006-09-26,130209.0,5607582.19,0.93,7.79,0.33,7.33,0.0,4500139.72,69000.0,104494.0,2971554.74,0.0,0.0,195.0,0.01,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.01,195.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,2.78,2.78,2412300.0,103888137.66,0.0,124.09,2.91,31.31,0.3356,44.5,0.0525,48.8
2006-09-27,110917.0,4908896.48,0.79,5.91,0.28,6.09,0.0,3768295.13,70184.0,85145.0,3106160.38,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,20000.0,3.72,1.27,0.0,0.0,2.81,2.81,2425522.0,107347263.44,0.0,124.11,2.91,32.58,0.3098,38.21,0.0444,50.15
2006-09-28,111735.0,4999332.42,0.8,5.67,0.28,6.13,0.0,3842687.3,71544.0,85884.0,3201076.1,0.0,0.0,1360.0,0.04,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.04,1360.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,2.85,2.85,2441497.0,109239317.09,0.0,125.6,2.92,32.18,0.3088,38.12,0.0445,50.7
2006-09-29,112168.0,4959313.06,0.8,5.49,0.28,6.13,0.0,3814366.45,72261.0,86272.0,3194894.45,0.0,0.0,717.0,0.02,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.02,717.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,2.87,2.87,2448481.0,108255329.52,0.0,126.01,2.94,32.17,0.308,37.85,0.0445,50.1
2006-10-02,111713.0,4978630.73,0.8,5.45,0.28,6.13,0.0,3826993.97,71513.0,85872.0,3187067.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,3.78,0.02,0.0,0.0,2.85,2.85,2441028.0,108787491.18,0.0,125.53,2.93,32.28,0.3087,38.02,0.0445,50.5
2006-10-03,111992.0,4934729.92,0.8,5.31,0.28,6.13,0.0,3794549.63,71970.0,86116.0,3171231.09,0.0,0.0,457.0,0.01,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.01,457.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,2.85,2.85,2449298.0,107923995.73,0.0,126.06,2.93,32.27,0.3083,37.86,0.0444,49.93
2006-10-04,130589.0,5721905.37,0.93,5.9,0.33,7.43,0.0,4593858.95,69636.0,104844.0,3051180.44,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.03,20000.0,2334.0,0.0,0.0,1.32,0.0,0.0,0.0,1272.0,3.78,0.02,0.0,0.0,2.75,2.75,2459967.0,107786248.4,0.0,128.04,2.87,31.09,0.3354,44.55,0.0516,49.65
2006-10-05,130413.0,5751022.37,0.93,5.84,0.33,7.42,0.0,4616367.04,69342.0,104683.0,3057880.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.76,0.01,0.0,0.0,2.75,2.75,2455622.0,108289335.11,0.0,127.63,2.86,31.25,0.3355,44.48,0.0516,49.97
2006-10-06,106473.0,4653020.32,0.76,4.66,0.27,6.29,0.0,3531685.82,67956.0,80814.0,2969773.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,23870.0,3.78,1.15,0.0,0.0,2.72,2.72,2432568.0,106306653.66,0.0,128.1,2.87,23.3,0.3689,52.79,0.0426,49.52
2006-10-09,106260.0,4688723.67,0.76,4.54,0.27,6.27,0.0,3557799.64,67608.0,80630.0,2983203.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,3.76,0.01,0.0,0.0,2.71,2.71,2428012.0,107136056.17,0.0,127.53,2.86,23.17,0.3695,52.89,0.0426,50.0
2006-10-10,106587.0,4649536.61,0.76,4.44,0.27,6.27,0.0,3529934.72,68149.0,80921.0,2972794.71,0.0,0.0,540.0,0.01,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.01,540.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,2.72,2.72,2438400.0,106367850.32,0.0,128.12,2.87,23.38,0.3685,52.73,0.0425,49.43
2006-10-11,81906.0,3541098.27,0.58,3.44,0.21,5.06,0.0,3437207.72,42429.0,79503.0,1834362.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,25719.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,2.62,0.02,0.0,0.0,1.72,1.72,2430788.0,105091924.54,0.0,128.92,1.99,28.77,0.4998,64.3,0.0331,48.99
2006-10-12,81680.0,3522677.54,0.58,3.37,0.21,5.04,0.0,3420205.92,42057.0,79304.0,1813825.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,2.6,0.01,0.0,0.0,1.7,1.7,2425822.0,104620331.45,0.0,128.27,1.98,28.59,0.5009,64.46,0.0331,48.87
2006-10-13,81589.0,3485631.85,0.58,3.33,0.21,5.04,0.0,3384124.77,41900.0,79213.0,1790044.91,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.01,0.0,160.0,0.0,0.0,0.0,4.0,0.0,0.0,91.0,2.59,0.0,0.0,0.0,1.71,1.71,2414650.0,103158280.41,0.0,127.68,1.99,28.52,0.5015,64.54,0.0332,48.41
2006-10-16,81309.0,3556188.23,0.58,3.24,0.21,5.03,0.0,3453713.11,41439.0,78966.0,1812405.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2.57,0.01,0.0,0.0,1.75,1.75,2328746.0,101851690.53,0.0,122.45,2.05,28.3,0.5031,64.76,0.0343,49.56
2006-10-17,81811.0,3682109.5,0.58,3.22,0.21,5.08,0.0,3574496.54,42273.0,79420.0,1902602.52,0.0,0.0,834.0,0.03,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.03,834.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,1.78,1.78,2336122.0,105143037.09,0.0,124.22,2.07,28.7,0.5007,64.4,0.0344,51.0
2006-10-18,81378.0,3633894.81,0.57,3.06,0.21,5.13,0.0,3525518.31,42870.0,78951.0,1914338.89,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,469.0,2.7,0.01,0.0,0.0,1.8,1.8,2344370.0,104686696.22,0.0,126.27,2.1,28.27,0.5041,64.86,0.0341,50.6
2006-10-19,84564.0,3820940.73,0.6,3.09,0.21,5.27,0.0,3711369.5,43034.0,82139.0,1944448.74,0.0,0.0,168.0,0.15,0.0,0.0,0.0,0.0,3188.0,5.0,0.0,0.0,0.15,168.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,9.6,1.8,405276.0,18311995.34,0.0,25.25,9.6,27.3,0.4791,63.0,0.0353,51.2
2006-10-20,90972.0,4058296.04,0.64,3.09,0.23,5.68,0.0,3948599.11,43427.0,88513.0,1937295.24,0.0,0.0,394.0,0.4,0.0,0.0,0.0,0.0,6374.0,0.0,0.0,0.0,0.4,394.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,100.0,1.81,0.0,0.0,0.0,0.0,100.0,32.48,0.4546,58.52,0.0379,50.55
2006-10-23,90577.0,4048668.36,0.64,3.06,0.23,5.66,0.0,3939827.19,42879.0,88142.0,1916632.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,2.68,0.02,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,32.2,0.4558,58.77,0.0377,50.65
2006-10-24,90661.0,4000417.62,0.64,3.02,0.23,5.66,0.0,3893105.59,43000.0,88229.0,1897375.47,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,100.0,1.79,0.0,0.0,0.0,0.0,100.0,32.27,0.4554,58.7,0.0377,50.0
2006-10-25,88375.0,3895648.3,0.62,2.89,0.22,5.52,0.0,3790118.66,42407.0,85981.0,1869338.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,2.65,0.11,0.0,0.0,100.0,1.74,0.0,0.0,0.0,0.0,100.0,32.66,0.4685,59.78,0.0362,49.95
2006-10-26,86423.0,3786721.91,0.61,2.78,0.22,5.43,0.0,3682746.22,42117.0,84050.0,1845404.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,2.65,0.09,0.0,0.0,1.74,1.74,2383928.0,104454513.24,0.0,126.71,2.05,33.18,0.4822,60.78,0.0356,49.65
2006-10-27,86242.0,3729320.61,0.61,2.7,0.22,5.42,0.0,3627138.56,41865.0,83879.0,1810347.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,2.63,0.01,0.0,0.0,1.68,1.68,2444530.0,105707614.84,0.0,129.34,1.99,33.04,0.4829,60.91,0.0347,49.0
2006-10-30,83505.0,3574119.27,0.59,2.62,0.21,5.31,0.0,3475077.15,40845.0,81191.0,1748217.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,2.6,0.12,0.0,0.0,1.67,1.67,2401481.0,102786414.24,0.0,127.12,2.0,33.3,0.5013,62.38,0.0342,48.5
2006-10-31,84282.0,3637127.4,0.59,2.92,0.21,5.33,0.0,3538131.53,40618.0,81988.0,1752839.76,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,944.0,227.0,0.0,0.0,0.04,0.0,0.0,0.0,147.0,2.57,0.02,0.0,0.0,1.66,1.66,2402740.0,103688468.45,0.0,126.66,1.99,32.8,0.4951,62.1,0.0345,48.9
2006-11-01,84594.0,3694637.53,0.6,2.84,0.21,5.34,0.0,3593136.97,41046.0,82270.0,1792681.42,0.0,0.0,428.0,0.01,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.01,428.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,1.67,1.67,2418103.0,105610493.46,0.0,127.53,1.99,33.03,0.4938,61.88,0.0344,49.49
2006-11-02,80519.0,3499608.23,0.57,2.7,0.2,5.19,0.0,3399556.09,40729.0,78217.0,1770210.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,4053.0,2.62,0.15,0.0,0.0,2.16,2.16,1846323.0,80246987.31,0.0,100.32,2.55,34.46,0.5242,63.66,0.0427,49.25
2006-11-03,84179.0,3649768.75,0.59,2.95,0.21,5.43,0.0,3384422.47,44323.0,78059.0,1921722.76,0.0,0.0,3822.0,0.0,0.0,0.0,0.0,0.01,0.0,228.0,0.0,0.0,0.0,3822.0,0.0,0.0,158.0,2.86,0.01,0.0,0.0,2.35,2.35,1842991.0,79906995.35,0.0,100.0,2.78,34.33,0.525,63.8,0.0446,49.13
2006-11-06,84164.0,3626093.22,0.59,2.98,0.21,5.41,0.0,3362808.97,44306.0,78053.0,1908864.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.85,0.0,0.0,0.0,2.35,2.35,1842898.0,79398792.18,0.0,99.62,2.78,34.32,0.525,63.8,0.0446,48.82
2006-11-07,85480.0,3718246.29,0.6,3.08,0.22,5.5,0.0,3454428.28,44008.0,79415.0,1914279.16,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.02,1362.0,298.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,2.34,2.34,1839904.0,80032946.07,0.0,99.31,2.77,35.44,0.5191,62.72,0.0454,49.29
2006-11-08,85593.0,3701256.22,0.6,3.3,0.22,5.54,0.0,3437822.85,44150.0,79501.0,1909156.85,0.0,0.0,142.0,0.02,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.02,142.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,1.81,1.81,2398612.0,103722005.23,0.0,127.39,2.19,35.51,0.5188,62.66,0.035,49.0
2006-11-09,85573.0,3677735.92,0.6,3.42,0.22,5.51,0.0,3416474.11,44128.0,79494.0,1896522.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.84,0.01,0.0,0.0,1.81,1.81,2398498.0,103082073.08,0.0,126.58,2.2,35.5,0.5188,62.66,0.035,48.7
2006-11-10,85304.0,3581860.4,0.6,3.44,0.22,5.5,0.0,3328286.66,43782.0,79265.0,1838378.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,2.82,0.01,0.0,0.0,1.8,1.8,2394735.0,100553391.1,0.0,126.06,2.19,35.32,0.5198,62.84,0.035,47.58
2006-11-13,84595.0,3609574.38,0.6,3.35,0.21,5.45,0.0,3357102.58,42876.0,78678.0,1829471.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,2.76,0.04,0.0,0.0,1.76,1.76,2388952.0,101933919.64,0.0,124.7,2.17,34.85,0.5225,63.32,0.0348,48.35
2006-11-14,85245.0,3626777.13,0.6,3.39,0.22,5.47,0.0,3370313.85,43707.0,79217.0,1859528.98,0.0,0.0,830.0,0.03,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.03,830.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.79,1.79,2402497.0,102215041.12,0.0,125.87,2.18,35.28,0.52,62.88,0.0348,48.21
2006-11-15,85148.0,3651204.62,0.6,3.45,0.22,5.46,0.0,3393534.58,43584.0,79139.0,1868911.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.8,0.01,0.0,0.0,1.77,1.77,2419160.0,103735239.55,0.0,125.88,2.17,35.22,0.5204,62.94,0.0346,48.59
2006-11-16,85190.0,3641728.58,0.6,3.41,0.22,5.48,0.0,3383101.3,43837.0,79140.0,1873957.69,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,1.78,1.78,2420250.0,103461598.83,0.0,126.53,2.18,35.22,0.5203,62.94,0.0346,48.44
2006-11-17,90930.0,3863030.16,0.64,3.71,0.23,5.72,0.0,3601501.36,44655.0,84774.0,1897103.4,0.0,0.0,818.0,0.24,0.0,0.0,0.0,0.0,5635.0,0.0,0.0,0.0,0.24,818.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,1.8,1.8,2431489.0,103298310.22,0.0,126.18,2.18,33.64,0.4774,60.11,0.0367,48.14
2006-11-20,90889.0,3856475.76,0.64,3.77,0.23,5.73,0.0,3597309.59,44270.0,84781.0,1878403.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,7.0,385.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.79,1.79,2427364.0,102994536.58,0.0,125.97,2.17,33.64,0.4776,60.12,0.0368,48.08
2006-11-21,90881.0,3841699.87,0.64,3.72,0.23,5.72,0.0,3583673.04,44261.0,84777.0,1870990.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.79,0.0,0.0,0.0,1.79,1.79,2427318.0,102607005.21,0.0,125.66,2.17,33.64,0.4775,60.12,0.0368,47.9
2006-11-22,109787.0,4666080.41,0.77,4.48,0.28,6.83,0.0,2768826.37,83133.0,65147.0,3533253.14,0.0,0.0,38872.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,38872.0,0.0,0.0,20000.0,5.17,1.29,0.0,0.0,3.3,3.3,2432301.0,103375736.99,0.0,125.39,3.96,30.04,0.3061,36.87,0.0436,48.16
2006-11-23,110031.0,4636638.72,0.77,4.53,0.28,6.85,0.0,2745296.69,83574.0,65148.0,3521757.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,3.36,3.36,2401548.0,101199756.94,0.0,123.6,4.04,29.98,0.3063,36.99,0.0443,47.75
2006-11-24,109733.0,4698647.52,0.77,4.66,0.28,6.81,0.0,2789138.2,83054.0,65138.0,3556281.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.16,0.01,0.0,0.0,3.23,3.23,2485874.0,106442416.71,0.0,127.05,3.9,30.05,0.306,36.85,0.0427,48.52
2006-11-27,110462.0,4727912.85,0.78,4.76,0.28,6.86,0.0,2787988.52,84400.0,65138.0,3612426.4,0.0,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,3.27,3.27,2492842.0,106696780.21,0.0,128.19,3.93,29.87,0.3067,37.22,0.0429,48.5
2006-11-28,110370.0,4772675.91,0.78,4.61,0.28,6.86,0.0,2817033.36,84218.0,65145.0,3641797.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,3.27,3.27,2491561.0,107741353.36,0.0,128.34,3.92,29.89,0.3067,37.17,0.0428,49.0
2006-11-29,127756.0,5629342.77,0.9,5.56,0.32,8.29,0.0,3699196.79,81562.0,83952.0,3593885.65,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,20000.0,2657.0,0.0,0.0,1.39,0.0,0.0,0.0,1194.0,5.29,0.0,0.0,0.0,3.2,3.2,2470237.0,108846635.83,0.0,129.85,3.92,30.83,0.3257,42.1,0.0501,49.93
2006-11-30,100480.0,4433681.1,0.71,4.23,0.25,6.54,0.0,2471000.62,82834.0,56000.0,3655051.16,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,0.0,0.0,5.39,0.0,0.0,1.81,3.24,3.24,2476944.0,109295181.21,0.0,131.27,3.95,40.32,0.4588,54.22,0.0393,50.0
2006-12-01,128473.0,5748236.75,0.9,5.1,0.33,8.37,0.0,3756423.25,82904.0,83956.0,3709353.87,1.82,0.0,70.0,0.0,0.0,0.0,27956.0,0.0,0.0,0.0,1.82,0.0,0.0,70.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,3.24,3.24,2477317.0,110842002.79,0.0,131.6,3.94,31.18,0.3256,41.89,0.0502,50.7
2006-12-04,129433.0,5728366.24,0.91,5.05,0.33,8.43,0.0,3733376.05,84013.0,84356.0,3718195.77,0.0,0.0,1109.0,0.03,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.03,1109.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,3.27,3.27,2482461.0,109867234.75,0.0,132.41,3.97,31.38,0.3248,41.57,0.0504,50.15
2006-12-05,136596.0,6069491.1,0.96,5.08,0.35,8.88,0.0,3737200.85,91082.0,84107.0,4047127.21,0.0,0.0,7762.0,0.0,0.0,0.0,0.0,0.06,0.0,692.0,0.0,0.0,0.0,7762.0,0.0,0.0,250.0,5.92,0.02,0.0,0.0,3.55,3.55,2471894.0,109835856.35,0.0,131.97,4.29,31.26,0.3252,41.76,0.0533,50.35
2006-12-06,134889.0,5948407.42,0.95,5.15,0.34,8.99,0.0,3682712.84,89154.0,83511.0,3931560.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,5.94,0.0,0.0,0.0,3.48,3.48,2469869.0,108917606.95,0.0,134.09,4.24,30.95,0.3272,42.34,0.0527,49.97
2006-12-07,134422.0,5996617.32,0.95,5.23,0.34,8.94,0.0,3718275.68,88627.0,83350.0,3953684.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,5.9,0.01,0.0,0.0,3.47,3.47,2467407.0,110071978.95,0.0,133.68,4.22,30.87,0.3276,42.48,0.0526,50.55
2006-12-08,134916.0,6060327.04,0.95,5.42,0.34,9.0,0.0,3744065.34,89474.0,83351.0,4019105.97,0.0,0.0,847.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,847.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,3.48,3.48,2482421.0,111508517.26,0.0,134.73,4.24,31.07,0.3274,42.35,0.0525,50.9
2006-12-11,135768.0,6110579.78,0.96,5.61,0.34,9.05,0.0,3772574.6,90148.0,83821.0,4057337.12,0.0,0.0,675.0,0.03,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.03,675.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,3.5,3.5,2485667.0,111873685.35,0.0,135.13,4.26,31.11,0.3265,42.08,0.0527,51.0
2006-12-12,135725.0,6138588.79,0.96,5.65,0.34,9.07,0.0,3791338.98,90062.0,83827.0,4073336.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.0,87.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,3.49,3.49,2489976.0,112616973.81,0.0,135.74,4.24,31.09,0.3266,42.11,0.0526,51.25
2006-12-13,136009.0,6073415.4,0.96,5.89,0.34,9.1,0.0,3745977.63,90440.0,83888.0,4038553.99,0.0,0.0,379.0,0.01,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.01,379.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,3.5,3.5,2495931.0,111454578.58,0.0,136.46,4.24,31.16,0.3265,42.03,0.0526,50.6
2006-12-14,107365.0,4784856.62,0.76,4.6,0.27,7.19,0.0,2495710.62,89128.0,56000.0,3972101.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,27888.0,5.97,1.86,0.0,0.0,3.46,3.46,2489781.0,110960230.11,0.0,135.77,4.21,39.95,0.4609,54.7,0.0416,50.5
2006-12-15,107230.0,4764645.6,0.75,4.31,0.27,7.19,0.0,2488297.62,88893.0,56000.0,3949861.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,3.45,3.45,2486727.0,110494944.18,0.0,135.57,4.21,39.89,0.4611,54.76,0.0416,50.35
2006-12-18,107241.0,4765134.37,0.76,4.35,0.27,7.17,0.0,2488297.62,88920.0,56000.0,3951061.15,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,3.57,3.57,2399393.0,106614355.18,0.0,130.59,4.35,39.9,0.4609,54.73,0.0431,50.35
