DATE,ODET FP Equity_DX_SI_QTY,ODET FP Equity_DX_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ODET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ODET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ODET FP Equity_DX_SI_MV,ODET FP Equity_DX_DSS,ODET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY,ODET FP Equity_DX_BROKER_SI_QTY,ODET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ODET FP Equity_DX_BROKER_SI_MV_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_x,ODET FP Equity_DX_BROKER_SI_MV_INC_x,ODET FP Equity_DX_SUPPLY_SI_MV_NEW,ODET FP Equity_DX_BROKER_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_NEW,ODET FP Equity_DX_SUPPLY_SI_MV_DEC,ODET FP Equity_DX_BROKER_SI_QTY_INC,ODET FP Equity_DX_SUPPLY_SI_QTY_DEC,ODET FP Equity_DX_BROKER_SI_MV_NEW_y,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ODET FP Equity_DX_BROKER_SI_MV_INC_y,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_y,ODET FP Equity_DX_BROKER_SI_MV_ADD,ODET FP Equity_DX_SUPPLY_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_DEC,ODET FP Equity_DX_SUPPLY_SI_MV,ODET FP Equity_DX_BROKER_SI_MV_DEC,ODET FP Equity_DX_SUPPLY_SI_MV_RMV,ODET FP Equity_DX_BROKER_SI_MV_RMV,ODET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ODET FP Equity_DX_UTILIZATION_QUANTITY,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ODET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ODET FP Equity_DX_ACTIVE_UTILIZATION_MV,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ODET FP Equity_DX_BROKER_SI_CON_RATIO,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ODET FP Equity_DX_DEMAND_SUPPLY_RATIO,ODET FP Equity_PX_LAST
2011-07-12,40.0,14073.14,0.0,0.08,0.0,0.02,0.0,14073.14,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050.0,2480391.6,0.0,2.54,0.0,0.0,1.0,100.0,0.0057,354.02
2011-07-13,40.0,14509.23,0.0,0.07,0.0,0.01,0.0,14509.23,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.0,2567045.1,0.0,2.51,0.0,0.0,1.0,100.0,0.0057,364.99
2011-07-14,40.0,14548.98,0.0,0.08,0.0,0.02,0.0,14548.98,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.0,2583535.13,0.0,2.59,0.0,0.0,1.0,100.0,0.0056,365.99
2011-07-15,40.0,14668.24,0.0,0.07,0.0,0.02,0.0,14668.24,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7177.0,2631848.46,0.0,2.63,0.0,0.0,1.0,100.0,0.0056,368.99
2011-07-18,40.0,14429.33,0.0,0.08,0.0,0.02,0.0,14429.33,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7183.0,2591146.09,0.0,2.64,0.0,0.0,1.0,100.0,0.0056,362.98
2011-07-19,40.0,14595.49,0.0,0.08,0.0,0.02,0.0,14595.49,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7198.0,2626458.48,0.0,2.61,0.0,0.0,1.0,100.0,0.0056,367.16
2011-07-20,40.0,14736.21,0.0,0.07,0.0,0.02,0.0,14736.21,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7199.0,2652150.08,0.0,2.65,0.0,0.0,1.0,100.0,0.0056,370.7
2011-07-21,40.0,14733.83,0.0,0.07,0.0,0.02,0.0,14733.83,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7242.0,2667559.68,0.0,2.66,0.0,0.0,1.0,100.0,0.0055,370.64
2011-07-22,40.0,14787.89,0.0,0.08,0.0,0.02,0.0,14787.89,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2067716.99,0.0,2.08,0.0,0.0,1.0,100.0,0.0072,372.0
2011-07-25,40.0,14820.89,0.0,0.08,0.0,0.02,0.0,14820.89,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2072330.44,0.0,2.08,0.0,0.0,1.0,100.0,0.0072,372.83
2011-07-26,40.0,14787.89,0.0,0.08,0.0,0.02,0.0,14787.89,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2067716.99,0.0,2.07,0.0,0.0,1.0,100.0,0.0072,372.0
2011-07-27,40.0,14664.66,0.0,0.08,0.0,0.02,0.0,14664.66,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2050486.01,0.0,2.08,0.0,0.0,1.0,100.0,0.0072,368.9
2011-07-28,40.0,14664.26,0.0,0.08,0.0,0.02,0.0,14664.26,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2050430.43,0.0,2.07,0.0,0.0,1.0,100.0,0.0072,368.89
2011-07-29,40.0,14568.86,0.0,0.08,0.0,0.02,0.0,14568.86,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2037090.32,0.0,2.05,0.0,0.0,1.0,100.0,0.0072,366.49
2011-08-01,40.0,14509.63,0.0,0.08,0.0,0.02,0.0,14509.63,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,2028808.34,0.0,2.05,0.0,0.0,1.0,100.0,0.0072,365.0
2011-08-02,40.0,14231.36,0.0,0.09,0.0,0.02,0.0,14231.36,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1989899.68,0.0,2.03,0.0,0.0,1.0,100.0,0.0072,358.0
2011-08-03,40.0,13601.68,0.0,0.12,0.0,0.02,0.0,13601.68,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1901854.96,0.0,1.97,0.0,0.0,1.0,100.0,0.0072,342.16
2011-08-04,40.0,13245.1,0.0,0.11,0.0,0.01,0.0,13245.1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1851996.3,0.0,1.91,0.0,0.0,1.0,100.0,0.0072,333.19
2011-08-05,40.0,13157.65,0.0,0.1,0.0,0.01,0.0,13157.65,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1839767.87,0.0,1.85,0.0,0.0,1.0,100.0,0.0072,330.99
2011-08-08,40.0,12474.3,0.0,0.09,0.0,0.01,0.0,12474.3,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1744219.33,0.0,1.82,0.0,0.0,1.0,100.0,0.0072,313.8
2011-08-09,40.0,12408.71,0.0,0.09,0.0,0.01,0.0,12408.71,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1735048.01,0.0,1.74,0.0,0.0,1.0,100.0,0.0072,312.15
2011-08-10,40.0,12283.49,0.0,0.08,0.0,0.01,0.0,12283.49,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1717539.11,0.0,1.74,0.0,0.0,1.0,100.0,0.0072,309.0
2011-08-11,40.0,12838.04,0.0,0.07,0.0,0.01,0.0,12838.04,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1795078.5,0.0,1.75,0.0,0.0,1.0,100.0,0.0072,322.95
2011-08-12,40.0,12456.81,0.0,0.07,0.0,0.01,0.0,12456.81,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1741773.64,0.0,1.81,0.0,0.0,1.0,100.0,0.0072,313.36
2011-08-15,40.0,12442.5,0.0,0.07,0.0,0.01,0.0,12442.5,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1739772.63,0.0,1.76,0.0,0.0,1.0,100.0,0.0072,313.0
2011-08-16,40.0,12464.76,0.0,0.07,0.0,0.01,0.0,12464.76,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1742885.32,0.0,1.75,0.0,0.0,1.0,100.0,0.0072,313.56
2011-08-17,50.0,15786.67,0.0,0.09,0.0,0.02,0.0,15786.67,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1765897.01,0.0,1.76,0.0,0.0,1.0,100.0,0.0089,317.7
2011-08-18,50.0,15518.34,0.0,0.09,0.0,0.02,0.0,15518.34,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1735881.76,0.0,1.77,0.0,0.0,1.0,100.0,0.0089,312.3
2011-08-19,50.0,15404.05,0.0,0.09,0.0,0.02,0.0,15404.05,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1723097.49,0.0,1.74,0.0,0.0,1.0,100.0,0.0089,310.0
2011-08-22,50.0,15851.27,0.0,0.09,0.0,0.02,0.0,15851.27,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1773122.9,0.0,1.75,0.0,0.0,1.0,100.0,0.0089,319.0
2011-08-23,50.0,15503.44,0.0,0.09,0.0,0.02,0.0,15503.44,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.0,1734214.25,0.0,1.77,0.0,0.0,1.0,100.0,0.0089,312.0
2011-08-24,600.0,187830.08,0.03,1.19,0.01,0.19,0.0,15652.51,550.0,50.0,172177.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.73,0.8407,91.27,0.1073,315.0
2011-08-25,600.0,186017.37,0.03,1.18,0.01,0.19,0.0,15501.45,550.0,50.0,170515.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.7,0.8412,91.3,0.1073,311.96
2011-08-26,600.0,184133.11,0.03,1.16,0.01,0.19,0.0,15344.43,550.0,50.0,168788.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.8,0.8395,91.2,0.1073,308.8
2011-08-29,600.0,186935.65,0.03,1.16,0.01,0.18,0.0,15577.97,550.0,50.0,171357.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.8,0.8395,91.2,0.1073,313.5
2011-08-30,600.0,186041.22,0.03,1.2,0.01,0.19,0.0,15503.44,550.0,50.0,170537.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.66,0.8417,91.34,0.1073,312.0
2011-08-31,600.0,184252.36,0.03,1.21,0.01,0.19,0.0,15354.36,550.0,50.0,168898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.68,0.8414,91.32,0.1073,309.0
2011-09-01,600.0,184848.65,0.03,1.12,0.01,0.19,0.0,15404.05,550.0,50.0,169444.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.64,0.8422,91.36,0.1073,310.0
2011-09-02,600.0,184252.36,0.03,1.08,0.01,0.19,0.0,15354.36,550.0,50.0,168898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.94,0.0,0.0,0.0,0.0,100.0,8.69,0.8413,91.31,0.1085,309.0
2011-09-05,600.0,177699.18,0.03,1.06,0.01,0.19,0.0,14808.27,550.0,50.0,162890.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.94,0.0,0.0,0.0,0.0,100.0,8.65,0.842,91.35,0.1085,298.01
2011-09-06,600.0,175320.0,0.03,1.01,0.01,0.18,0.0,14610.0,550.0,50.0,160710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.94,0.0,0.0,0.0,0.0,100.0,8.65,0.8419,91.35,0.1085,294.02
2011-09-07,600.0,179476.11,0.03,1.0,0.01,0.18,0.0,14956.34,550.0,50.0,164519.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,9.94,0.0,0.0,0.0,0.0,100.0,8.75,0.8403,91.25,0.1085,300.99
2011-09-08,600.0,180316.88,0.03,0.96,0.01,0.18,0.0,15026.41,550.0,50.0,165290.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.94,0.0,0.0,0.0,0.0,100.0,8.63,0.8423,91.37,0.1085,302.4
2011-09-09,600.0,185474.75,0.03,0.97,0.01,0.19,0.0,15456.23,550.0,50.0,170018.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.52,0.8441,91.48,0.1073,311.05
2011-09-12,600.0,186041.22,0.03,0.92,0.01,0.19,0.0,15503.44,550.0,50.0,170537.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.69,0.8413,91.31,0.1073,312.0
2011-09-13,600.0,184669.76,0.03,0.93,0.01,0.19,0.0,15389.15,550.0,50.0,169280.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.76,0.8402,91.24,0.1073,309.7
2011-09-14,600.0,180972.79,0.03,0.91,0.01,0.19,0.0,15081.07,550.0,50.0,165891.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.75,0.8402,91.25,0.1073,303.5
2011-09-15,600.0,184848.65,0.03,0.92,0.01,0.18,0.0,15404.05,550.0,50.0,169444.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,9.83,0.0,0.0,0.0,0.0,100.0,8.84,0.8389,91.16,0.1073,310.0
2011-09-16,600.0,190751.88,0.03,0.86,0.01,0.19,0.0,15895.99,550.0,50.0,174855.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.11,0.0,0.0,0.0,0.0,100.0,8.69,0.8414,91.31,0.0994,319.9
2011-09-19,600.0,189022.65,0.03,0.89,0.01,0.19,0.0,15751.89,550.0,50.0,173270.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,8.66,0.8419,91.34,0.099,317.0
2011-09-20,600.0,189618.94,0.03,0.93,0.01,0.19,0.0,15801.58,550.0,50.0,173817.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,8.85,0.8386,91.15,0.099,318.0
2011-09-21,600.0,187830.08,0.03,0.91,0.01,0.19,0.0,15652.51,550.0,50.0,172177.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,8.63,0.8423,91.37,0.099,315.0
2011-09-22,600.0,177913.84,0.03,1.01,0.01,0.19,0.0,14826.15,550.0,50.0,163087.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,8.57,0.8433,91.43,0.099,298.37
2011-09-23,610.0,184764.97,0.03,1.0,0.01,0.18,0.0,18173.6,550.0,60.0,166591.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,10.3,0.8152,89.7,0.1007,304.78
2011-09-26,610.0,185498.5,0.03,1.05,0.01,0.19,0.0,18245.75,550.0,60.0,167252.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,10.29,0.8153,89.71,0.1007,305.99
2011-09-27,610.0,185504.56,0.03,1.06,0.01,0.19,0.0,18246.35,550.0,60.0,167258.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,10.36,0.8142,89.64,0.1007,306.0
2011-09-28,610.0,186650.33,0.03,0.94,0.01,0.19,0.0,18359.05,550.0,60.0,168291.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,10.22,0.8166,89.78,0.1007,307.89
2011-09-29,610.0,192651.95,0.03,0.72,0.01,0.19,0.0,18949.37,550.0,60.0,173702.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.08,0.0,0.0,0.0,0.0,100.0,10.27,0.8156,89.73,0.1007,317.79
2011-09-30,630.0,201259.93,0.03,0.74,0.01,0.2,0.0,25556.82,570.0,80.0,182092.32,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,20.0,0.0,0.18,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,9.79,0.7693,87.1,0.104,321.45
2011-10-03,630.0,193715.42,0.03,0.73,0.01,0.21,0.0,24598.78,570.0,80.0,175266.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,9.79,0.7691,87.1,0.104,309.4
2011-10-04,630.0,194404.13,0.03,0.74,0.01,0.2,0.0,24686.24,570.0,80.0,175889.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,10.0,0.7649,86.83,0.104,310.5
2011-10-05,630.0,191586.68,0.03,0.74,0.01,0.2,0.0,24328.47,570.0,80.0,173340.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,10.0,0.7649,86.83,0.104,306.0
2011-10-06,630.0,191586.68,0.03,0.73,0.01,0.19,0.0,24328.47,570.0,80.0,173340.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,10.03,0.7642,86.78,0.104,306.0
2011-10-07,630.0,194717.18,0.03,0.72,0.01,0.19,0.0,24725.99,570.0,80.0,176172.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,9.94,0.7661,86.9,0.104,311.0
2011-10-10,630.0,195343.28,0.03,0.71,0.01,0.2,0.0,24805.5,570.0,80.0,176739.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,10.05,0.7638,86.76,0.104,312.0
2011-10-11,630.0,194091.08,0.03,0.72,0.01,0.2,0.0,24646.49,570.0,80.0,175606.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,9.95,0.766,86.9,0.104,310.0
2011-10-12,630.0,195049.01,0.03,0.71,0.01,0.19,0.0,24768.13,570.0,80.0,176472.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,9.41,0.0,0.0,0.0,0.0,100.0,10.05,0.7638,86.76,0.104,311.53
