DATE,CEN FP Equity_DX_SI_QTY,CEN FP Equity_DX_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEN FP Equity_DX_SI_MV,CEN FP Equity_DX_DSS,CEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY,CEN FP Equity_DX_BROKER_SI_QTY,CEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEN FP Equity_DX_BROKER_SI_MV_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEN FP Equity_DX_BROKER_SI_MV_INC_x,CEN FP Equity_DX_SUPPLY_SI_MV_NEW,CEN FP Equity_DX_BROKER_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_NEW,CEN FP Equity_DX_SUPPLY_SI_MV_DEC,CEN FP Equity_DX_BROKER_SI_QTY_INC,CEN FP Equity_DX_SUPPLY_SI_QTY_DEC,CEN FP Equity_DX_BROKER_SI_MV_NEW_y,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CEN FP Equity_DX_BROKER_SI_MV_INC_y,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEN FP Equity_DX_BROKER_SI_MV_ADD,CEN FP Equity_DX_SUPPLY_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_DEC,CEN FP Equity_DX_SUPPLY_SI_MV,CEN FP Equity_DX_BROKER_SI_MV_DEC,CEN FP Equity_DX_SUPPLY_SI_MV_RMV,CEN FP Equity_DX_BROKER_SI_MV_RMV,CEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEN FP Equity_DX_UTILIZATION_QUANTITY,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEN FP Equity_DX_ACTIVE_UTILIZATION_MV,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEN FP Equity_DX_BROKER_SI_CON_RATIO,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEN FP Equity_DX_DEMAND_SUPPLY_RATIO,CEN FP Equity_PX_LAST
2014-09-02,24368.0,1065369.22,0.91,4.76,0.22,1.15,0.0,1065369.22,22988.0,24368.0,1005035.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,1.05,0.05,0.0,0.0,27.81,27.81,59684.0,2609385.12,0.0,2.72,27.89,6.07,0.886,93.93,0.2948,44.55
2014-09-03,23768.0,1054998.35,0.89,4.59,0.21,1.12,0.0,1054998.35,22873.0,23768.0,1015271.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.02,0.03,0.0,0.0,27.6,27.6,59990.0,2662796.65,0.0,2.68,27.53,6.23,0.8831,93.77,0.2868,45.23
2014-09-04,23768.0,1069459.96,0.89,4.51,0.21,1.12,0.0,1069459.96,22273.0,23768.0,1002191.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,26.57,26.57,61554.0,2769670.93,0.0,2.79,26.59,6.28,0.8822,93.72,0.2835,45.85
2014-09-05,23426.0,1059588.9,0.87,4.41,0.21,1.12,0.0,1059588.9,22273.0,23426.0,1007437.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,1.02,0.0,0.0,0.0,26.91,26.91,60505.0,2736721.0,0.0,2.77,26.92,6.26,0.8826,93.74,0.283,46.09
2014-09-08,23192.0,1081096.26,0.86,4.49,0.21,1.1,0.0,1081096.26,21390.0,23192.0,997095.94,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.04,0.0,883.0,0.0,0.0,0.0,0.0,0.01,0.0,541.0,0.99,0.03,0.0,0.0,40.02,25.84,32056.0,1494292.07,0.0,1.48,40.05,6.31,0.8566,92.33,0.2802,47.5
2014-09-09,22556.0,1069157.7,0.84,4.57,0.2,1.1,0.0,1069157.7,20754.0,22556.0,983742.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.97,0.01,0.0,0.0,38.83,25.45,32692.0,1549605.58,0.0,1.55,38.52,6.36,0.8551,92.24,0.2765,48.3
2014-09-10,20854.0,961877.53,0.78,4.19,0.19,1.03,0.0,961877.53,19387.0,20854.0,894213.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.0,0.94,0.07,0.0,0.0,36.27,23.77,34059.0,1570949.78,0.0,1.65,36.27,6.77,0.8461,91.72,0.2557,47.0
2014-09-11,20674.0,917866.8,0.77,3.38,0.18,0.99,0.0,917866.8,19052.0,20674.0,845854.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.9,0.01,0.0,0.0,23.36,23.36,62511.0,2775310.6,0.0,2.91,23.54,7.01,0.858,92.36,0.2535,45.24
2014-09-12,20630.0,904170.84,0.77,3.2,0.18,0.96,0.0,904170.84,19052.0,20630.0,835010.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.86,0.0,0.0,0.0,23.36,23.36,62511.0,2739729.7,0.0,2.82,23.39,7.29,0.8572,92.3,0.2529,44.66
2014-09-15,20106.0,911591.37,0.75,3.09,0.18,0.95,0.0,911591.37,19092.0,20106.0,865617.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,524.0,0.85,0.01,0.0,0.0,23.41,23.41,62471.0,2832389.56,0.0,2.81,23.3,7.37,0.8597,92.43,0.2465,46.2
2014-09-16,24824.0,1106012.84,0.92,3.88,0.22,1.24,0.0,827460.14,18580.0,18572.0,827816.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.86,0.0,0.0,0.0,22.78,22.78,62983.0,2806155.59,0.0,2.9,22.81,5.63,0.893,94.33,0.3044,45.4
2014-09-17,18155.0,803714.18,0.68,2.91,0.16,0.87,0.0,803714.18,17068.0,18155.0,755593.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.78,0.08,0.0,0.0,20.93,20.93,64490.0,2854945.07,0.0,2.93,20.98,8.05,0.8519,91.95,0.2226,45.11
2014-09-18,18155.0,799972.66,0.68,3.04,0.16,0.84,0.0,799972.66,16660.0,18155.0,734097.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.37,20.37,65117.0,2869282.28,0.0,2.94,20.38,8.34,0.8472,91.66,0.222,44.9
2014-09-19,20155.0,892055.54,0.75,3.49,0.18,0.93,0.0,892055.54,16660.0,20155.0,737367.67,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.33,20.33,65302.0,2890251.11,0.0,2.94,20.35,17.23,0.7147,82.77,0.2459,45.1
2014-09-22,19905.0,880990.6,0.74,3.6,0.18,0.92,0.0,880990.6,16660.0,19905.0,737367.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.75,0.01,0.0,0.0,20.33,20.33,65302.0,2890251.11,0.0,2.95,20.32,17.45,0.7119,82.55,0.2429,45.1
2014-09-23,19905.0,877083.77,0.74,3.55,0.18,0.92,0.0,877083.77,16410.0,19905.0,723081.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,20.02,20.02,65552.0,2888449.9,0.0,2.95,20.03,17.44,0.712,82.56,0.2429,44.9
2014-09-24,19905.0,879037.19,0.74,3.66,0.18,0.91,0.0,879037.19,16410.0,19905.0,724692.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,19.97,19.97,65760.0,2904068.59,0.0,2.95,19.99,17.19,0.7154,82.81,0.2422,45.0
2014-09-25,19905.0,870246.81,0.74,3.69,0.18,0.91,0.0,870246.81,16410.0,19905.0,717445.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,19.97,19.97,65760.0,2875027.91,0.0,2.96,20.0,17.18,0.7154,82.82,0.2422,44.55
2014-09-26,18961.0,829161.2,0.71,3.47,0.17,0.86,0.0,829161.2,15466.0,18961.0,676325.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0.69,0.05,0.0,0.0,18.59,18.59,67733.0,2961952.2,0.0,3.02,18.61,18.19,0.7024,81.81,0.2279,44.56
2014-09-29,18961.0,818554.79,0.71,3.44,0.17,0.86,0.0,818554.79,15466.0,18961.0,667674.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,18.77,18.77,66940.0,2889829.51,0.0,2.98,18.79,18.23,0.7019,81.77,0.2301,43.99
2014-09-30,15466.0,652648.0,0.58,2.79,0.14,0.7,0.0,652648.0,15466.0,15466.0,652648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.0,0.68,0.16,0.0,0.0,18.47,18.47,68268.0,2880833.69,0.0,3.0,18.54,0.0,1.0,100.0,0.1847,43.0
2014-10-01,19074.0,779069.87,0.71,3.26,0.17,0.86,0.0,779069.87,15466.0,19074.0,631702.56,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,392.0,0.67,0.02,0.0,0.0,18.73,18.73,67113.0,2741203.52,0.0,2.87,18.79,20.77,0.6708,79.23,0.231,41.62
2014-10-02,19074.0,772892.71,0.71,3.05,0.17,0.82,0.0,772892.71,15074.0,19074.0,610809.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,18.25,18.25,67505.0,2735352.97,0.0,2.81,18.25,21.8,0.659,78.2,0.231,41.29
2014-10-03,18595.0,766439.76,0.69,2.91,0.17,0.8,0.0,766439.76,14595.0,18595.0,601569.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.61,0.02,0.0,0.0,17.6,17.6,68336.0,2816640.35,0.0,2.84,17.6,22.37,0.6526,77.63,0.2242,42.0
2014-10-06,17802.0,728513.16,0.66,2.73,0.16,0.77,0.0,728513.16,14182.0,17802.0,580371.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,0.59,0.03,0.0,0.0,17.07,17.07,68902.0,2819683.97,0.0,2.89,17.03,23.28,0.6428,76.72,0.2143,41.7
2014-10-07,17351.0,697115.76,0.65,2.62,0.15,0.77,0.0,697115.76,13802.0,17351.0,554526.64,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.02,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.57,0.0,0.0,0.0,100.0,16.56,0.0,0.0,0.0,0.0,100.0,23.19,0.6351,76.24,0.2082,40.94
2014-10-08,17451.0,664312.85,0.65,2.58,0.16,0.74,0.0,664312.85,13251.0,17451.0,504430.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,15.9,0.0,0.0,0.0,0.0,100.0,24.17,0.616,74.67,0.2094,38.79
2014-10-09,17951.0,674185.89,0.67,2.53,0.16,0.73,0.0,674185.89,13251.0,17951.0,497667.94,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,15.84,0.0,0.0,0.0,0.0,100.0,24.4,0.575,71.69,0.2145,38.27
2014-10-10,18451.0,651679.87,0.69,2.56,0.16,0.74,0.0,651679.87,13251.0,18451.0,468018.53,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,15.8,0.0,0.0,0.0,0.0,100.0,23.98,0.5452,69.53,0.22,35.99
2014-10-13,18451.0,654577.03,0.69,2.38,0.16,0.72,0.0,654577.03,13251.0,18451.0,470099.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,15.76,0.0,0.0,0.0,0.0,100.0,24.82,0.5398,68.86,0.2195,36.15
2014-10-14,19650.0,684771.66,0.73,2.39,0.17,0.76,0.0,670867.14,13650.0,19251.0,475681.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.03,0.0,0.0,399.0,0.0,0.49,0.0,0.0,0.0,100.0,16.24,0.0,0.0,0.0,0.0,100.0,23.54,0.4822,64.53,0.2337,35.51
2014-10-15,19251.0,653675.1,0.72,2.29,0.17,0.73,0.0,653675.1,13251.0,19251.0,449942.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,15.72,0.0,0.0,0.0,0.0,100.0,24.46,0.4967,65.3,0.2284,34.6
2014-10-16,19616.0,671651.48,0.73,2.17,0.17,0.73,0.0,671651.48,13251.0,19616.0,453713.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,100.0,15.67,0.0,0.0,0.0,0.0,100.0,24.42,0.5002,65.63,0.232,34.89
2014-10-17,19616.0,687244.42,0.73,2.06,0.17,0.73,0.0,687244.42,13616.0,19616.0,477035.07,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,250.0,0.0,0.48,0.0,0.0,0.0,100.0,16.1,0.0,0.0,0.0,0.0,100.0,24.25,0.5014,65.78,0.232,35.7
2014-10-20,20116.0,698839.49,0.75,2.0,0.18,0.76,0.0,698839.49,13616.0,20116.0,473026.37,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,14.82,0.0,0.0,0.0,0.0,100.0,23.32,0.4844,64.42,0.219,35.4
2014-10-21,22821.0,838723.95,0.85,2.23,0.2,0.86,0.0,838723.95,13616.0,22821.0,500419.15,0.0,0.0,0.0,0.03,0.0,1805.0,0.0,0.0,900.0,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.48,0.0,0.0,0.0,100.0,14.81,0.0,0.0,0.0,0.0,100.0,24.52,0.4045,57.19,0.2482,37.45
2014-10-22,22821.0,864479.16,0.85,2.15,0.2,0.89,0.0,864479.16,13616.0,22821.0,515785.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,14.85,0.0,0.0,0.0,0.0,100.0,23.57,0.408,57.84,0.2488,38.6
2014-10-23,22821.0,894937.49,0.85,2.36,0.2,0.84,0.0,894937.49,13616.0,22821.0,533958.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,100.0,14.85,0.0,0.0,0.0,0.0,100.0,17.0,0.4438,62.74,0.2489,39.96
2014-10-24,21321.0,836951.16,0.79,2.24,0.19,0.84,0.0,836951.16,13616.0,21321.0,534493.08,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2500.0,0.54,0.06,0.0,0.0,100.0,14.85,0.0,0.0,0.0,0.0,100.0,19.1,0.4698,65.04,0.2325,40.0
2014-10-27,20291.0,787159.64,0.76,2.16,0.18,0.82,0.0,787159.64,13616.0,20291.0,528212.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.54,0.02,0.0,0.0,100.0,14.85,0.0,0.0,0.0,0.0,100.0,19.6,0.4941,66.76,0.2213,39.53
2014-10-28,20291.0,802293.49,0.76,2.14,0.18,0.81,0.0,802293.49,13616.0,20291.0,538368.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,14.81,0.0,0.0,0.0,0.0,100.0,19.75,0.4916,66.51,0.2207,40.29
2014-10-29,20176.0,770620.31,0.75,2.08,0.18,0.82,0.0,770620.31,13501.0,20176.0,515669.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.55,0.0,0.0,0.0,100.0,14.69,0.0,0.0,0.0,0.0,100.0,19.56,0.495,66.83,0.2195,38.92
2014-10-30,19723.0,745382.25,0.73,2.02,0.18,0.79,0.0,745382.25,13048.0,19723.0,493117.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,0.51,0.03,0.0,0.0,100.0,14.16,0.0,0.0,0.0,0.0,100.0,20.43,0.484,65.71,0.214,38.51
2014-10-31,17853.0,716233.52,0.67,1.82,0.16,0.7,0.0,716233.52,13048.0,17853.0,523464.68,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2870.0,0.5,0.12,0.0,0.0,100.0,14.12,0.0,0.0,0.0,0.0,100.0,9.89,0.5495,72.78,0.1931,40.88
2014-11-03,20353.0,835704.35,0.76,2.01,0.18,0.84,0.0,835704.35,13048.0,20353.0,535757.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,100.0,14.12,0.0,0.0,0.0,0.0,100.0,16.44,0.4578,64.65,0.2202,41.84
2014-11-04,20353.0,834905.39,0.76,1.98,0.18,0.85,0.0,834905.39,13048.0,20353.0,535245.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,14.08,0.0,0.0,0.0,0.0,100.0,16.18,0.4601,64.89,0.2196,41.8
2014-11-05,20353.0,833906.7,0.76,1.95,0.18,0.85,0.0,833906.7,13048.0,20353.0,534604.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,100.0,14.83,0.0,0.0,0.0,0.0,100.0,16.15,0.461,64.96,0.2313,41.75
2014-11-06,20353.0,825917.18,0.76,1.93,0.18,0.85,0.0,825917.18,13048.0,20353.0,529482.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,100.0,14.83,0.0,0.0,0.0,0.0,100.0,16.16,0.4616,65.01,0.2313,41.35
2014-11-07,20353.0,816130.01,0.76,1.91,0.18,0.84,0.0,816130.01,13048.0,20353.0,523208.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,14.83,0.0,0.0,0.0,0.0,100.0,16.36,0.4593,64.78,0.2313,40.86
2014-11-10,20353.0,831509.84,0.76,1.9,0.18,0.84,0.0,831509.84,13048.0,20353.0,533068.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,100.0,14.83,0.0,0.0,0.0,0.0,100.0,16.43,0.4585,64.71,0.2313,41.63
2014-11-11,20353.0,856876.59,0.76,1.9,0.18,0.85,0.0,856876.59,13048.0,20353.0,549330.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,14.76,0.0,0.0,0.0,0.0,100.0,16.26,0.4575,64.65,0.2303,42.9
2014-11-12,22394.0,902586.7,0.83,2.12,0.2,0.96,0.0,902586.7,15089.0,22394.0,608159.81,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.16,2041.0,3959.0,0.0,0.0,0.11,0.0,0.0,6000.0,0.0,0.65,0.0,0.0,0.0,100.0,17.16,0.0,0.0,0.0,0.0,100.0,14.34,0.5022,68.64,0.2546,41.07
2014-11-13,22394.0,860830.8,0.83,2.17,0.2,0.93,0.0,860830.8,15089.0,22394.0,580024.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,100.0,17.16,0.0,0.0,0.0,0.0,100.0,14.88,0.498,68.23,0.2546,39.17
2014-11-14,22595.0,851483.28,0.84,2.15,0.2,0.92,0.0,851483.28,15290.0,22595.0,576197.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,201.0,5799.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.6,0.0,0.0,0.0,29.39,17.54,36738.0,1384456.41,0.0,1.44,29.39,14.95,0.5047,68.76,0.2592,38.4
2014-11-17,21595.0,784128.94,0.8,2.04,0.19,0.86,0.0,784128.94,15290.0,21595.0,555190.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.59,0.04,0.0,0.0,29.22,17.62,37038.0,1344874.64,0.0,1.42,29.22,16.06,0.5462,71.55,0.2488,37.0
2014-11-18,21595.0,815917.95,0.8,2.0,0.19,0.83,0.0,815917.95,15290.0,21595.0,577697.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,29.22,18.78,37038.0,1399396.58,0.0,1.37,29.22,16.63,0.5357,70.67,0.2652,38.5
2014-11-19,18895.0,730222.42,0.7,1.7,0.17,0.76,0.0,730222.42,12490.0,18895.0,482692.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.48,0.08,0.0,0.0,25.22,15.49,37038.0,1431382.79,0.0,1.43,25.22,18.25,0.4907,66.79,0.2343,39.38
2014-11-20,12895.0,499609.91,0.48,1.17,0.11,0.52,0.0,499609.91,6490.0,12895.0,251451.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.26,0.24,0.0,0.0,15.01,8.35,36738.0,1423394.25,0.0,1.45,15.01,26.45,0.36,51.54,0.1659,39.48
2014-11-21,12895.0,505810.74,0.48,1.2,0.11,0.51,0.0,251238.29,6490.0,6405.0,254572.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6490.0,0.26,0.27,0.0,0.0,14.91,8.32,37040.0,1452906.54,0.0,1.46,14.92,27.04,0.3521,50.32,0.1652,39.97
2014-11-24,12405.0,481964.25,0.46,1.21,0.11,0.49,0.0,248849.74,6000.0,6405.0,233114.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,13.94,7.69,37040.0,1439093.57,0.0,1.48,13.94,27.92,0.3419,48.59,0.1589,39.59
2014-11-25,6405.0,248221.17,0.24,0.65,0.06,0.25,0.0,248221.17,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.24,0.4012,54.47,0.0821,39.49
2014-11-26,6405.0,243758.34,0.24,0.66,0.06,0.25,0.0,243758.34,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,0.4029,54.68,0.0821,38.78
2014-11-27,6405.0,239484.09,0.24,0.71,0.06,0.25,0.0,239484.09,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,0.4043,54.84,0.0821,38.1
2014-11-28,6305.0,235745.07,0.23,0.72,0.06,0.25,0.0,235745.07,0.0,6305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46,0.4191,56.04,0.0805,38.1
2014-12-01,6305.0,233455.68,0.23,0.78,0.06,0.24,0.0,233455.68,0.0,6305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.4213,56.41,0.0805,37.73
2014-12-02,4500.0,167814.18,0.17,0.57,0.04,0.18,0.0,167814.18,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61,0.6612,78.39,0.0575,38.0
