DATE,ALMRB FP Equity_DX_SI_QTY,ALMRB FP Equity_DX_SHORT_INTEREST_VALUE,ALMRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMRB FP Equity_DX_SI_MV,ALMRB FP Equity_DX_DSS,ALMRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMRB FP Equity_DX_SUPPLY_SI_QTY,ALMRB FP Equity_DX_BROKER_SI_QTY,ALMRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMRB FP Equity_DX_BROKER_SI_MV_INC_x,ALMRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMRB FP Equity_DX_BROKER_SI_QTY_ADD,ALMRB FP Equity_DX_BROKER_SI_QTY_NEW,ALMRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMRB FP Equity_DX_BROKER_SI_QTY_INC,ALMRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMRB FP Equity_DX_BROKER_SI_MV_INC_y,ALMRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMRB FP Equity_DX_BROKER_SI_MV_ADD,ALMRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMRB FP Equity_DX_BROKER_SI_QTY_DEC,ALMRB FP Equity_DX_SUPPLY_SI_MV,ALMRB FP Equity_DX_BROKER_SI_MV_DEC,ALMRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMRB FP Equity_DX_BROKER_SI_MV_RMV,ALMRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMRB FP Equity_DX_UTILIZATION_QUANTITY,ALMRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMRB FP Equity_DX_BROKER_SI_CON_RATIO,ALMRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMRB FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMRB FP Equity_PX_LAST
2006-09-21,25217.0,277868.88,0.54,3.52,0.24,0.41,0.0,169352.69,13547.0,15369.0,149275.87,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.22,0.0,0.15,0.0,13.14,8.76,89521.0,986441.67,9488.0,0.0,410.36,36.02,0.5391,63.98,0.163,16.3
2006-09-22,21241.0,234344.08,0.45,2.96,0.2,0.35,0.0,125429.97,10239.0,11369.0,112963.09,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.05,0.0,3332.0,0.0,0.0,0.0,24.0,0.0,0.0,4000.0,0.17,0.07,0.0,0.0,10.24,6.61,89732.0,989979.92,0.0,0.0,0.0,12.44,0.7822,87.56,0.1371,16.32
2006-09-25,21229.0,232489.55,0.45,2.9,0.2,0.35,0.0,124507.69,10227.0,11369.0,112001.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,10.24,6.61,89625.0,981528.84,0.0,0.0,0.0,12.44,0.7822,87.56,0.1371,16.2
2006-09-26,21299.0,232968.18,0.45,2.9,0.2,0.35,0.0,124353.97,10295.0,11369.0,112606.58,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.62,6.62,145181.0,1587987.88,0.0,2.37,6.63,12.44,0.7821,87.56,0.137,16.18
2006-09-27,31198.0,341243.32,0.66,4.2,0.29,0.52,0.0,233733.84,19680.0,21369.0,215259.58,0.0,9488.0,0.0,0.0,0.15,10000.0,0.0,0.0,0.0,103.0,0.0,9488.0,0.0,0.0,0.17,0.0,0.0,0.32,0.0,0.0,0.0,11.72,11.72,148296.0,1622059.71,0.0,2.42,11.71,45.56,0.4418,47.96,0.1857,16.18
2006-09-28,31089.0,334166.38,0.66,4.18,0.29,0.51,0.0,229689.0,10081.0,21369.0,108357.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,6.48,6.48,145608.0,1565096.94,9488.0,2.38,6.54,45.74,0.4416,47.76,0.1997,15.9
2006-09-29,31159.0,339552.89,0.66,3.83,0.29,0.51,0.0,232867.09,10148.0,21369.0,110587.08,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.46,6.46,147040.0,1602357.49,0.0,2.39,6.52,45.37,0.4414,48.09,0.1982,16.12
2006-10-02,31145.0,338979.23,0.66,3.69,0.29,0.51,0.0,232578.17,10137.0,21369.0,110330.15,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.43,6.43,147606.0,1606529.74,0.0,2.41,6.49,45.5,0.4419,48.02,0.1974,16.1
2006-10-03,31143.0,335799.48,0.66,3.69,0.29,0.51,0.0,230411.3,10134.0,21369.0,109269.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.1,6.1,156009.0,1682167.44,0.0,2.55,6.16,45.5,0.4418,48.02,0.1874,15.95
2006-10-04,31218.0,336186.09,0.66,3.71,0.29,0.51,0.0,230122.38,19701.0,21369.0,212159.72,0.0,9488.0,79.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,9488.0,0.0,79.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,11.01,11.01,159161.0,1714001.97,0.0,2.56,10.99,45.75,0.4416,47.75,0.1745,15.93
2006-10-05,31139.0,342492.52,0.66,3.75,0.29,0.51,0.0,235033.97,10131.0,21369.0,111429.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,6.07,6.07,156698.0,1723494.45,9488.0,2.53,6.12,45.76,0.4416,47.74,0.1867,16.27
2006-10-06,31011.0,341923.24,0.66,3.68,0.29,0.51,0.0,235611.8,10004.0,21369.0,110302.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.02,6.02,156105.0,1721193.34,0.0,2.57,6.06,46.3,0.4409,47.14,0.1867,16.31
2006-10-09,31022.0,341834.81,0.66,3.71,0.29,0.51,0.0,235467.34,10018.0,21369.0,110389.44,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.0,6.0,157048.0,1730529.06,0.0,2.58,6.03,46.22,0.4407,47.19,0.1857,16.3
2006-10-10,30991.0,350920.94,0.66,4.49,0.29,0.51,0.0,241967.98,9986.0,21369.0,113074.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,5.99,5.99,156763.0,1775077.26,0.0,2.58,6.01,46.37,0.4407,47.05,0.1859,16.75
2006-10-11,31175.0,359959.14,0.66,4.41,0.29,0.53,0.0,246735.11,19656.0,21369.0,226956.12,0.0,9488.0,184.0,0.0,0.16,0.0,0.0,0.0,0.0,2.0,0.0,9488.0,0.0,184.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,10.98,10.98,159436.0,1840912.47,0.0,2.71,11.03,45.96,0.4413,47.52,0.1741,17.08
2006-10-12,31102.0,360588.04,0.66,4.11,0.29,0.54,0.0,247746.32,10099.0,21369.0,117085.03,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,6.05,6.05,156867.0,1818672.91,9488.0,2.69,6.06,46.3,0.4408,47.13,0.1863,17.15
2006-10-13,31055.0,353745.01,0.66,4.04,0.29,0.54,0.0,243412.56,10052.0,21369.0,114501.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.04,6.04,156433.0,1781915.73,0.0,2.69,6.07,46.5,0.4406,46.91,0.1865,16.85
2006-10-16,31182.0,355191.66,0.66,4.88,0.29,0.53,0.0,243412.56,10177.0,21369.0,115925.39,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.07,6.07,157583.0,1795015.29,0.0,2.68,6.1,45.97,0.4412,47.5,0.1859,16.85
2006-10-17,31203.0,358594.94,0.66,4.59,0.29,0.54,0.0,245579.44,10196.0,21369.0,117175.72,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.07,6.07,157765.0,1813086.25,0.0,2.69,6.11,45.89,0.4413,47.59,0.1858,17.0
2006-10-18,31162.0,359177.06,0.66,4.8,0.29,0.54,0.0,246301.73,19643.0,21369.0,226407.64,0.0,9488.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,41.0,0.0,9488.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,10.74,0.0,0.0,0.0,0.0,100.0,45.46,0.4426,48.16,0.1705,17.05
2006-10-19,31094.0,359444.29,0.66,4.66,0.29,0.54,0.0,247024.02,10085.0,21369.0,116581.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.0,100.0,5.91,0.0,0.0,9488.0,0.0,100.0,45.35,0.4422,48.2,0.1822,17.1
2006-10-20,31057.0,360066.33,0.66,4.29,0.29,0.55,0.0,247746.32,10047.0,21369.0,116482.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,5.99,0.0,0.0,0.0,0.0,100.0,45.51,0.442,48.03,0.1851,17.15
2006-10-23,31020.0,354394.83,0.66,4.09,0.29,0.55,0.0,244134.85,10010.0,21369.0,114361.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,6.05,0.0,0.0,0.0,0.0,100.0,45.66,0.4417,47.86,0.1874,16.9
2006-10-24,31120.0,351329.76,0.66,4.09,0.29,0.54,0.0,241245.68,10108.0,21369.0,114114.44,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,6.07,0.0,0.0,0.0,0.0,100.0,45.24,0.4424,48.33,0.1868,16.7
2006-10-25,31143.0,350536.76,0.66,4.28,0.29,0.54,0.0,240523.39,19623.0,21369.0,220870.91,0.0,9488.0,27.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,9488.0,0.0,27.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,11.03,0.0,0.0,0.0,0.0,100.0,45.0,0.4428,48.6,0.1751,16.65
2006-10-26,31063.0,361185.85,0.66,4.45,0.29,0.54,0.0,248468.61,10051.0,21369.0,116868.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,100.0,6.07,0.0,0.0,9488.0,0.0,100.0,44.87,0.443,48.74,0.1876,17.2
2006-10-27,30885.0,359324.94,0.66,4.3,0.29,0.54,0.0,248613.07,9878.0,21369.0,114923.48,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,6.02,0.0,0.0,0.0,0.0,100.0,45.63,0.4417,47.88,0.1883,17.21
2006-10-30,30871.0,360205.53,0.66,4.25,0.29,0.54,0.0,249335.36,9863.0,21369.0,115082.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,5.96,0.0,0.0,0.0,0.0,100.0,45.7,0.4417,47.81,0.1865,17.26
2006-10-31,30880.0,365320.65,0.66,4.2,0.29,0.54,0.0,252802.36,9872.0,21369.0,116789.04,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,5.96,0.0,0.0,0.0,0.0,100.0,45.65,0.4416,47.85,0.1865,17.5
2006-11-01,31115.0,374411.08,0.66,4.1,0.29,0.55,0.0,257136.12,19599.0,21369.0,235837.46,0.0,9488.0,239.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,9488.0,0.0,239.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,100.0,10.64,0.0,0.0,0.0,0.0,100.0,46.38,0.4406,47.03,0.1689,17.8
2006-11-02,31052.0,373652.99,0.66,4.09,0.29,0.55,0.0,257136.12,10053.0,21369.0,120969.13,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.18,0.0,0.17,0.0,100.0,5.84,0.0,0.0,9488.0,0.0,100.0,46.61,0.4402,46.74,0.1804,17.8
2006-11-03,31024.0,374154.97,0.66,3.94,0.29,0.55,0.0,257713.95,10023.0,21369.0,120879.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,5.83,0.0,0.0,0.0,0.0,100.0,46.48,0.4402,46.87,0.1806,17.84
2006-11-06,31026.0,373130.39,0.66,4.0,0.29,0.55,0.0,256991.66,10027.0,21369.0,120588.49,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,5.84,0.0,0.0,0.0,0.0,100.0,46.49,0.4401,46.86,0.1806,17.79
2006-11-07,31062.0,373353.35,0.66,4.02,0.29,0.55,0.0,256847.2,10063.0,21369.0,120953.41,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,5.84,0.0,0.0,0.0,0.0,100.0,46.66,0.4402,46.7,0.1804,17.78
2006-11-08,31182.0,377325.26,0.66,3.96,0.29,0.57,0.0,258580.7,19663.0,21369.0,237936.84,0.0,9488.0,120.0,0.0,0.17,0.0,0.0,0.0,0.0,8.0,0.0,9488.0,0.0,120.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,100.0,10.38,0.0,0.0,0.0,0.0,100.0,45.73,0.4417,47.79,0.1646,17.9
2006-11-09,31103.0,377420.61,0.66,3.75,0.29,0.57,0.0,259303.0,10098.0,21369.0,122534.59,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.18,0.0,0.17,0.0,100.0,6.02,0.0,0.0,9488.0,0.0,100.0,45.82,0.4413,47.65,0.1854,17.95
2006-11-10,31073.0,373905.69,0.66,3.53,0.29,0.57,0.0,257136.12,10067.0,21369.0,121137.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,6.19,0.0,0.0,0.0,0.0,100.0,45.97,0.4413,47.51,0.1909,17.8
2006-11-13,31088.0,377658.92,0.66,3.6,0.29,0.57,0.0,259591.91,10080.0,21369.0,122452.45,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,6.2,0.0,0.0,0.0,0.0,100.0,45.89,0.4413,47.59,0.1913,17.97
2006-11-14,31035.0,378693.49,0.66,3.47,0.29,0.57,0.0,260747.58,10029.0,21369.0,122375.29,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,6.11,0.0,0.0,0.0,0.0,100.0,46.12,0.441,47.33,0.189,18.05
2006-11-15,29969.0,366496.39,0.64,3.31,0.28,0.55,0.0,245427.48,15285.0,20069.0,186923.06,0.0,5020.0,235.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5020.0,0.0,235.0,0.0,0.0,1300.0,0.28,0.02,0.0,0.0,100.0,8.45,0.0,0.0,0.0,0.0,100.0,43.89,0.4388,49.12,0.1656,18.09
2006-11-16,29953.0,365490.77,0.64,3.25,0.28,0.55,0.0,244884.8,15269.0,20069.0,186314.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.65,0.0,0.0,0.0,0.0,100.0,43.81,0.4389,49.21,0.1696,18.05
2006-11-17,30007.0,364121.16,0.64,3.01,0.28,0.55,0.0,243528.09,15324.0,20069.0,185949.7,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.9,0.0,0.0,0.0,0.0,100.0,44.01,0.4389,49.03,0.1744,17.95
2006-11-20,30034.0,364245.75,0.64,3.02,0.28,0.55,0.0,243392.42,15348.0,20069.0,186137.17,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.87,0.0,0.0,0.0,0.0,100.0,44.11,0.4389,48.94,0.1736,17.94
2006-11-21,30056.0,363090.27,0.64,3.0,0.28,0.55,0.0,242442.73,15877.0,20069.0,191801.45,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,505.0,0.0,0.29,0.0,0.0,0.0,100.0,8.92,0.0,0.0,0.0,0.0,100.0,44.17,0.4389,48.88,0.1689,17.87
2006-11-22,28308.0,339677.22,0.6,2.89,0.26,0.51,0.0,220415.82,15831.0,18369.0,189961.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,1700.0,0.28,0.03,0.0,0.0,100.0,8.75,0.0,0.0,0.0,0.0,100.0,38.78,0.4429,53.54,0.1564,17.75
2006-11-23,28368.0,333493.35,0.6,3.01,0.27,0.51,0.0,215945.41,15891.0,18369.0,186814.12,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.74,0.0,0.0,0.0,0.0,100.0,38.8,0.4435,53.59,0.1561,17.39
2006-11-24,28507.0,331080.47,0.61,3.03,0.27,0.5,0.0,213337.67,16027.0,18369.0,186137.67,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.76,0.0,0.0,0.0,0.0,100.0,39.4,0.4408,52.88,0.1557,17.18
2006-11-27,28600.0,324813.59,0.61,3.0,0.27,0.5,0.0,208618.91,16120.0,18369.0,183076.75,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.78,0.0,0.0,0.0,0.0,100.0,39.57,0.4422,52.91,0.1559,16.8
2006-11-28,28702.0,330046.67,0.61,3.04,0.27,0.5,0.0,211226.65,16217.0,18369.0,186480.62,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.78,0.0,0.0,0.0,0.0,100.0,40.13,0.4398,52.25,0.1554,17.01
2006-11-29,8369.0,98046.26,0.18,0.89,0.08,0.15,0.0,98046.26,5880.0,8369.0,68886.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,10337.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.1,0.17,0.0,0.0,100.0,3.35,0.0,0.0,0.0,0.0,100.0,16.08,0.7301,83.92,0.0476,17.33
2006-11-30,8369.0,98725.17,0.18,0.9,0.08,0.15,0.0,98725.17,5885.0,8369.0,69422.58,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,3.35,0.0,0.0,0.0,0.0,100.0,16.08,0.7301,83.92,0.0477,17.45
2006-12-01,8369.0,98329.14,0.18,0.96,0.08,0.15,0.0,98329.14,5887.0,8369.0,69167.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,3.35,0.0,0.0,0.0,0.0,100.0,16.27,0.7275,83.73,0.0477,17.38
2006-12-04,8369.0,97310.77,0.18,1.0,0.08,0.15,0.0,97310.77,5383.0,8369.0,62590.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.0,0.01,0.0,100.0,3.04,0.0,0.0,505.0,0.0,100.0,16.27,0.7275,83.73,0.0473,17.2
2006-12-05,8369.0,97310.77,0.18,1.0,0.08,0.15,0.0,97310.77,5020.0,8369.0,58370.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,2.84,0.0,0.0,0.0,0.0,100.0,16.22,0.7282,83.78,0.0473,17.2
2006-12-06,7769.0,90334.25,0.17,0.89,0.07,0.14,0.0,90334.25,5020.0,7769.0,58370.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.09,0.01,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,17.51,0.7112,82.49,0.0436,17.2
2006-12-07,7400.0,86443.9,0.16,0.84,0.07,0.13,0.0,86443.9,5020.0,7400.0,58641.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.09,0.01,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,13.56,0.7656,86.44,0.0416,17.28
2006-12-08,7400.0,86443.9,0.16,0.86,0.07,0.13,0.0,86443.9,5020.0,7400.0,58641.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,2.67,0.0,0.0,0.0,0.0,100.0,13.66,0.7642,86.34,0.0393,17.28
2006-12-11,7400.0,85543.44,0.16,0.85,0.07,0.13,0.0,85543.44,4925.0,7400.0,56932.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.6,0.0,0.0,0.0,0.0,100.0,13.56,0.7655,86.44,0.0391,17.1
2006-12-12,7400.0,85043.19,0.16,0.86,0.07,0.13,0.0,85043.19,4925.0,7400.0,56599.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.62,0.0,0.0,0.0,0.0,100.0,13.41,0.7678,86.59,0.0393,17.0
2006-12-13,7259.0,83422.77,0.15,0.86,0.07,0.13,0.0,28443.5,4784.0,2475.0,54979.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,4925.0,0.0,0.0,0.0,0.0,0.0,4784.0,4925.0,0.09,0.09,0.0,0.0,3.98,2.59,115322.0,1325317.61,0.0,2.05,3.98,40.15,0.5194,59.85,0.0393,17.0
2006-12-14,7261.0,83445.75,0.15,0.87,0.07,0.13,0.0,28443.5,4786.0,2475.0,55002.26,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.98,2.68,115388.0,1326076.1,0.0,2.05,3.98,40.15,0.5194,59.85,0.0406,17.0
2006-12-15,7262.0,83309.97,0.15,0.9,0.07,0.13,0.0,28393.3,4787.0,2475.0,54916.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.98,2.63,115416.0,1324057.19,0.0,2.05,3.98,40.13,0.5195,59.87,0.0398,16.97
2006-12-18,7275.0,83606.65,0.15,0.9,0.07,0.13,0.0,28443.5,4800.0,2475.0,55163.15,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3.98,2.63,115706.0,1329730.66,0.0,2.05,3.98,40.03,0.5199,59.97,0.0398,17.0
2006-12-19,7298.0,84314.99,0.16,0.9,0.07,0.13,0.0,28594.08,4823.0,2475.0,55720.91,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.98,2.63,116263.0,1343205.53,0.0,2.05,3.98,39.81,0.5207,60.19,0.0398,17.09
2006-12-20,7306.0,84456.81,0.16,0.92,0.07,0.13,0.0,28610.81,4831.0,2475.0,55845.99,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.98,2.63,116458.0,1346245.67,0.0,2.06,3.98,40.56,0.5178,59.44,0.0398,17.1
