DATE,AC FP Equity_DX_SI_QTY,AC FP Equity_DX_SHORT_INTEREST_VALUE,AC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AC FP Equity_DX_SI_MV,AC FP Equity_DX_DSS,AC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY,AC FP Equity_DX_BROKER_SI_QTY,AC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AC FP Equity_DX_BROKER_SI_MV_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_INC_x,AC FP Equity_DX_BROKER_SI_MV_INC_x,AC FP Equity_DX_SUPPLY_SI_MV_NEW,AC FP Equity_DX_BROKER_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_NEW,AC FP Equity_DX_SUPPLY_SI_MV_DEC,AC FP Equity_DX_BROKER_SI_QTY_INC,AC FP Equity_DX_SUPPLY_SI_QTY_DEC,AC FP Equity_DX_BROKER_SI_MV_NEW_y,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AC FP Equity_DX_BROKER_SI_MV_INC_y,AC FP Equity_DX_SUPPLY_SI_QTY_INC_y,AC FP Equity_DX_BROKER_SI_MV_ADD,AC FP Equity_DX_SUPPLY_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_DEC,AC FP Equity_DX_SUPPLY_SI_MV,AC FP Equity_DX_BROKER_SI_MV_DEC,AC FP Equity_DX_SUPPLY_SI_MV_RMV,AC FP Equity_DX_BROKER_SI_MV_RMV,AC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AC FP Equity_DX_UTILIZATION_QUANTITY,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AC FP Equity_DX_ACTIVE_UTILIZATION_MV,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AC FP Equity_DX_BROKER_SI_CON_RATIO,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AC FP Equity_DX_DEMAND_SUPPLY_RATIO,AC FP Equity_PX_LAST
2023-10-12,1377487.0,43597463.55,0.62,2.1,0.52,44.29,0.0,31480071.15,1089894.0,994631.0,34495145.1,0.0,0.0,56000.0,2.32,0.0,0.0,0.0,0.84,76252.0,26715.0,0.0,0.0,2.32,56000.0,0.0,20252.0,18728.0,35.4,0.59,0.0,0.0,1.86,1.86,57486752.0,1819455700.8,0.0,1849.96,1.88,19.66,0.206,33.74,0.0235,31.65
2023-10-13,1971751.0,60986258.43,0.89,3.01,0.74,63.14,0.0,48917496.15,1664318.0,1581555.0,51477355.74,0.0,0.0,131120.0,19.85,0.0,0.0,0.0,0.39,602869.0,11921.0,0.0,0.0,19.85,131120.0,0.0,455225.0,15945.0,52.96,0.77,0.0,0.0,2.83,2.83,57199208.0,1769171503.44,0.0,1804.73,2.85,22.6,0.1893,30.91,0.0335,30.93
2023-10-16,1966645.0,61359324.0,0.89,2.95,0.74,61.33,0.0,46379985.6,1653248.0,1486538.0,51581337.6,0.0,0.0,7600.0,0.16,0.0,21320.0,0.0,4.09,5964.0,123951.0,0.0,0.0,0.16,7600.0,0.67,105281.0,122301.0,51.39,5.09,0.0,0.0,2.81,2.81,57211976.0,1785013651.2,0.0,1767.78,2.83,23.08,0.1559,23.54,0.0334,31.2
2023-10-17,2612696.0,81855765.68,1.18,3.85,0.99,81.81,0.0,54601328.73,2153521.0,1742781.0,67469812.93,0.0,0.0,0.0,11.72,0.0,0.0,0.0,3.76,378381.0,122138.0,0.0,0.0,11.72,0.0,0.0,622411.0,122138.0,67.43,3.62,0.0,0.0,3.67,3.67,56555224.0,1771875167.92,0.0,1762.99,3.68,14.03,0.1166,17.54,0.0445,31.33
2023-10-18,2707414.0,83415425.34,1.22,3.89,1.02,84.9,1.0,56534008.44,2198386.0,1834924.0,67732272.66,0.0,0.0,107166.0,2.29,0.0,45839.0,0.0,12.84,67853.0,410991.0,0.0,0.0,2.29,107166.0,1.44,348690.0,21549.0,69.2,0.74,0.0,0.0,3.73,3.73,56676776.0,1746211468.56,0.0,1771.9,3.76,16.0,0.1147,17.67,0.046,30.81
2023-10-19,2226055.0,67226861.0,1.0,3.09,0.84,68.83,0.0,38293449.0,1780894.0,1267995.0,53782998.8,0.0,0.0,31829.0,0.31,0.0,0.0,0.0,14.42,13000.0,449828.0,0.0,0.0,0.31,31829.0,0.0,507.0,579929.0,55.11,18.36,0.0,0.0,3.03,3.03,57019480.0,1721988296.0,0.0,1744.38,3.06,13.8,0.1161,20.56,0.0379,30.2
2023-10-20,1901934.0,56145091.68,0.86,2.56,0.72,57.89,0.0,34431183.36,1503959.0,1166368.0,44396869.68,0.0,0.0,504.0,3.56,0.0,7828.0,0.0,12.25,120111.0,397046.0,0.0,0.0,3.56,504.0,0.24,119607.0,229566.0,45.86,7.25,0.0,0.0,2.56,2.56,57171628.0,1687706458.56,0.0,1715.04,2.6,13.35,0.0993,13.72,0.0324,29.52
2023-10-23,2871617.0,85488038.09,1.3,3.8,1.08,85.76,1.0,59446432.89,1752432.0,1996857.0,52169900.64,0.0,0.0,15465.0,4.18,0.0,708451.0,0.0,1.1,150370.0,32679.0,0.0,0.0,4.18,15465.0,20.91,265687.0,28332.0,52.37,0.84,0.0,0.0,2.99,2.99,56842556.0,1692202892.12,0.0,1677.32,3.03,13.5,0.1231,24.94,0.049,29.77
2023-10-24,2774289.0,83839013.58,1.25,3.61,1.05,83.19,1.0,65236488.18,1719974.0,2158719.0,51977614.28,0.0,0.0,182151.0,5.53,0.0,0.0,0.0,7.51,185936.0,244941.0,0.0,0.0,5.53,182151.0,0.0,30332.0,24074.0,51.73,0.69,0.0,0.0,2.93,2.93,56902264.0,1719586418.08,0.0,1703.64,2.95,14.97,0.1286,25.96,0.0473,30.22
2023-10-25,2949266.0,88743413.94,1.33,3.8,1.11,89.24,1.0,67248953.43,1958917.0,2234927.0,58943812.53,0.0,0.0,177675.0,5.76,0.0,0.0,0.0,3.03,186013.0,105127.0,0.0,0.0,5.76,177675.0,0.0,166395.0,109805.0,59.48,3.24,0.0,0.0,3.35,3.35,56568372.0,1702142313.48,0.0,1710.23,3.36,18.99,0.1357,24.52,0.0504,30.09
2023-10-26,2295880.0,68784564.8,1.04,3.01,0.87,69.35,0.0,47054876.4,1985621.0,1570590.0,59489205.16,0.0,0.0,208448.0,6.97,0.0,7100.0,0.0,6.14,235489.0,201685.0,0.0,0.0,6.97,208448.0,0.22,19941.0,906926.0,60.04,27.28,0.0,0.0,3.42,3.42,56148424.0,1682206783.04,0.0,1689.48,3.43,12.91,0.106,15.72,0.0395,29.96
2023-10-27,2183841.0,65143977.03,0.99,2.81,0.82,65.64,0.0,44222617.04,1887257.0,1482488.0,56296876.31,0.0,0.0,3477.0,0.5,0.0,0.0,0.0,2.89,19488.0,94776.0,0.0,0.0,0.5,3477.0,0.0,9898.0,107590.0,56.81,3.31,0.51,0.0,3.25,3.25,56178136.0,1675793796.88,16963.0,1680.32,3.27,12.55,0.1063,17.03,0.0376,29.83
2023-10-30,2735222.0,82740465.5,1.23,3.52,1.03,82.16,1.0,55530378.75,2064636.0,1835715.0,62455239.0,0.0,0.0,215174.0,8.82,0.0,147771.0,0.0,5.35,292339.0,178030.0,0.0,0.0,8.82,215174.0,4.41,140235.0,86883.0,61.87,2.51,0.0,0.0,3.55,3.55,56060156.0,1695819719.0,0.0,1676.52,3.56,10.19,0.0919,16.41,0.0471,30.25
2023-10-31,3420188.0,102845053.16,1.54,4.41,1.29,102.6,1.0,70892460.67,2663945.0,2357581.0,80104826.15,0.0,0.0,373331.0,14.7,0.0,3200.0,0.0,1.62,518666.0,56080.0,0.0,0.0,14.7,373331.0,0.1,282058.0,0.0,80.96,0.0,0.0,0.0,4.58,4.58,55510332.0,1669195683.24,0.0,1679.53,4.6,14.56,0.099,14.96,0.0588,30.07
2023-11-01,3949614.0,119238846.66,1.78,5.03,1.49,119.64,1.0,83322799.93,2957876.0,2759947.0,89298276.44,0.0,0.0,37937.0,13.89,0.0,0.0,0.0,0.51,413466.0,14447.0,0.0,0.0,13.89,37937.0,0.0,270441.0,11100.0,89.31,0.36,0.0,0.0,5.07,5.07,55365212.0,1671475750.28,0.0,1665.56,5.09,16.26,0.1047,16.42,0.0677,30.19
2023-11-02,4032085.0,123785009.5,1.82,5.09,1.52,122.6,1.0,85167295.3,2954221.0,2774179.0,90694584.7,0.0,0.0,123385.0,2.48,0.0,100689.0,0.0,5.97,75046.0,200022.0,0.0,0.0,2.48,123385.0,3.03,72982.0,161503.0,89.4,4.86,0.0,0.0,5.07,5.07,55275216.0,1696949131.2,0.0,1670.02,5.08,16.01,0.1132,17.6,0.0692,30.7
2023-11-03,3606346.0,107108476.2,1.63,4.6,1.36,110.73,1.0,74135536.2,2575542.0,2496146.0,76493597.4,0.0,11097.0,69588.0,1.28,0.34,0.0,0.0,14.13,32936.0,471029.0,0.0,11097.0,1.28,69588.0,0.0,11665.0,310969.0,79.09,9.3,0.0,0.0,4.45,4.45,55347888.0,1643832273.6,0.0,1677.45,4.5,17.96,0.1143,18.28,0.0623,29.7
2023-11-06,3835344.0,113411122.08,1.73,4.72,1.45,115.02,1.0,75804971.89,2709555.0,2563577.0,80121541.35,0.0,0.0,167124.0,4.52,0.0,0.0,0.0,1.49,152847.0,44145.0,0.0,0.0,4.52,167124.0,0.0,11034.0,85416.0,80.88,3.36,0.0,0.0,4.7,4.7,54990868.0,1626079966.76,0.0,1632.62,4.72,16.11,0.104,16.87,0.0665,29.57
2023-11-07,3585485.0,106453049.65,1.62,4.28,1.35,106.99,1.0,66546037.78,2473740.0,2241362.0,73445340.6,0.0,0.0,40422.0,1.6,0.0,0.0,0.0,8.95,56719.0,297068.0,0.0,0.0,1.6,40422.0,0.0,20831.0,378934.0,73.56,11.61,0.0,0.0,4.27,4.27,55433744.0,1645827859.36,0.0,1643.35,4.28,16.82,0.1117,18.46,0.0619,29.69
2023-11-08,3188247.0,95519880.12,1.44,3.8,1.2,95.06,1.0,55088680.36,2265858.0,1838741.0,67885105.68,0.0,0.0,929.0,0.0,0.0,0.0,0.0,7.25,0.0,245362.0,0.0,0.0,0.0,929.0,0.0,36551.0,402621.0,67.52,12.29,0.0,0.0,3.93,3.93,55440488.0,1660997020.48,0.0,1648.49,3.93,13.62,0.1148,21.8,0.0553,29.96
2023-11-09,3104024.0,93679444.32,1.4,3.64,1.17,93.39,1.0,54268378.26,2271421.0,1798157.0,68551485.78,0.0,0.0,124058.0,3.84,0.0,0.0,0.0,3.42,124058.0,118495.0,0.0,0.0,3.84,124058.0,0.0,0.0,164642.0,68.39,4.87,0.0,0.0,3.98,3.98,54784024.0,1653381844.32,0.0,1647.04,3.99,16.99,0.1264,21.93,0.0544,30.18
2023-11-10,3236080.0,96952956.8,1.46,3.8,1.22,97.84,1.0,59405167.36,2401477.0,1982816.0,71948250.92,0.0,0.0,15584.0,6.2,0.0,0.0,0.0,3.18,203269.0,108834.0,0.0,0.0,6.2,15584.0,0.0,223306.0,18610.0,72.75,0.62,0.0,0.0,4.2,4.2,54785892.0,1641385324.32,0.0,1651.28,4.22,16.71,0.1145,18.88,0.0566,29.96
2023-11-13,3237787.0,98363969.06,1.46,3.86,1.22,97.65,1.0,58314318.86,2395256.0,1919497.0,72767877.28,0.0,0.0,62643.0,1.43,0.0,0.0,0.0,3.15,49000.0,103701.0,0.0,0.0,1.43,62643.0,0.0,34837.0,112319.0,72.12,3.39,0.0,0.0,4.19,4.19,54732492.0,1662773106.96,0.0,1643.81,4.2,14.05,0.1051,17.75,0.0567,30.38
2023-11-14,3327830.0,102264215.9,1.5,3.99,1.26,101.41,1.0,62844386.5,2476259.0,2045050.0,76095439.07,0.0,0.0,64500.0,4.24,0.0,0.0,0.0,1.55,133381.0,52463.0,0.0,0.0,4.24,64500.0,0.0,68966.0,7828.0,75.27,0.14,0.0,0.0,4.34,4.34,54630884.0,1678807065.32,0.0,1651.9,4.36,15.5,0.1033,15.83,0.0583,30.73
2023-11-15,3104947.0,96812247.46,1.4,3.74,1.17,95.92,1.0,60667081.9,2364182.0,1945705.0,73715194.76,0.0,0.0,28895.0,1.54,0.0,0.0,0.0,4.85,46051.0,166478.0,0.0,0.0,1.54,28895.0,0.0,25506.0,145396.0,73.12,4.1,0.0,0.0,4.13,4.13,54820112.0,1709291092.16,0.0,1689.96,4.15,15.66,0.101,16.12,0.0543,31.18
2023-11-16,3024515.0,93850700.45,1.36,3.62,1.14,94.61,1.0,57927672.84,2316930.0,1866828.0,71894337.9,0.0,0.0,48026.0,1.23,0.0,0.0,0.0,5.7,34190.0,191148.0,0.0,0.0,1.23,48026.0,0.0,95870.0,113067.0,72.6,3.21,0.0,0.0,4.05,4.05,54833496.0,1701483380.88,0.0,1707.45,4.08,13.33,0.1023,18.0,0.0529,31.03
2023-11-17,3271519.0,102627551.03,1.48,3.89,1.23,101.86,1.0,64045117.48,2503736.0,2041604.0,78542198.32,0.0,0.0,83000.0,5.42,0.0,0.0,0.0,1.87,179859.0,55926.0,0.0,0.0,5.42,83000.0,0.0,159732.0,5083.0,77.97,0.17,0.0,0.0,4.38,4.38,54653368.0,1714476154.16,0.0,1696.62,4.39,15.39,0.1017,15.43,0.0572,31.37
2023-11-20,3513893.0,111812075.26,1.59,4.15,1.33,110.65,1.0,72882946.32,2580639.0,2290476.0,82115932.98,0.0,0.0,168219.0,8.29,0.0,0.0,0.0,5.5,256946.0,180043.0,0.0,0.0,8.29,168219.0,0.0,88727.0,8074.0,81.27,0.17,0.0,0.0,4.52,4.52,54525840.0,1735012228.8,0.0,1712.1,4.53,14.17,0.094,15.93,0.0615,31.82
2023-11-21,3196468.0,102063223.24,1.44,3.8,1.21,102.26,1.0,64423309.06,2354915.0,2017642.0,75192435.95,0.0,0.0,358776.0,1.33,0.0,0.0,0.0,19.17,38700.0,618757.0,0.0,0.0,1.33,358776.0,0.0,34257.0,311534.0,75.47,9.4,0.0,0.0,4.14,4.14,54535540.0,1741319792.2,0.0,1736.97,4.16,10.8,0.0848,14.31,0.0562,31.93
2023-11-22,3209001.0,103554462.27,1.45,3.82,1.21,103.19,1.0,64273159.37,2414747.0,1991731.0,77923885.69,0.0,0.0,218375.0,5.9,0.0,0.0,0.0,10.26,178732.0,324379.0,0.0,0.0,5.9,218375.0,0.0,165836.0,204643.0,77.74,6.49,0.0,0.0,4.25,4.25,54398632.0,1755443854.64,0.0,1742.31,4.27,10.74,0.086,15.67,0.0565,32.27
2023-11-23,3326257.0,105475609.47,1.5,4.1,1.26,107.68,1.0,66269841.12,2501038.0,2089872.0,79307914.98,0.0,0.0,182235.0,4.41,0.0,0.0,0.0,5.18,131376.0,165230.0,0.0,0.0,4.41,182235.0,0.0,69286.0,33235.0,81.15,1.09,0.0,0.0,4.38,4.38,54565544.0,1730273400.24,0.0,1747.23,4.44,11.04,0.0837,13.16,0.0583,31.71
2023-11-24,3395387.0,107531906.29,1.53,4.28,1.28,108.28,1.0,68542684.26,2534123.0,2164278.0,80255675.41,0.0,0.0,66908.0,3.6,0.0,0.0,0.0,3.46,120771.0,97206.0,0.0,0.0,3.6,66908.0,0.0,63383.0,46365.0,80.86,1.68,0.0,0.0,4.44,4.44,54538396.0,1727231001.32,0.0,1726.34,4.47,10.15,0.0813,12.86,0.0595,31.67
2023-11-27,3666544.0,116302775.68,1.65,4.76,1.38,116.78,1.0,73860813.0,2805280.0,2328525.0,88983481.6,0.0,0.0,58262.0,5.54,0.0,0.0,0.0,2.03,171554.0,60932.0,0.0,0.0,5.54,58262.0,0.0,273827.0,7307.0,89.3,0.23,0.0,0.0,4.92,4.92,54216988.0,1719762859.36,0.0,1715.02,4.95,11.87,0.0837,13.54,0.0643,31.72
2023-11-28,3530233.0,111767176.78,1.59,4.67,1.33,112.58,1.0,70737621.4,2588501.0,2234290.0,81951941.66,0.0,0.0,50100.0,0.0,0.0,4300.0,0.0,11.75,0.0,370995.0,0.0,0.0,0.0,50100.0,0.14,104116.0,98535.0,82.51,3.09,0.0,0.0,4.55,4.55,54359260.0,1721014171.6,0.0,1717.57,4.58,11.81,0.0825,12.34,0.062,31.66
2023-11-29,3302954.0,104472435.02,1.49,4.46,1.25,105.22,1.0,62681329.15,2511676.0,1981705.0,79444311.88,0.0,0.0,86325.0,3.16,0.0,3000.0,0.0,5.44,99292.0,171149.0,0.0,0.0,3.16,86325.0,0.1,7999.0,354877.0,80.1,11.4,0.0,0.0,4.41,4.41,54432608.0,1721703391.04,0.0,1721.88,4.44,10.6,0.0852,12.93,0.058,31.63
2023-11-30,4065962.0,129338251.22,1.83,5.62,1.53,129.57,1.0,85533622.71,2545698.0,2688891.0,80978653.38,0.0,0.0,52692.0,4.26,0.0,700000.0,0.0,0.87,132291.0,27851.0,0.0,0.0,4.26,52692.0,22.14,9181.0,125105.0,81.42,3.93,0.0,0.0,4.47,4.47,54374576.0,1729655262.56,0.0,1727.07,4.5,12.94,0.0924,17.51,0.0714,31.81
2023-12-01,4095331.0,132934444.26,1.85,5.46,1.55,131.4,1.0,86753439.96,2572190.0,2672626.0,83493287.4,0.0,0.0,46170.0,1.37,0.0,0.0,0.0,0.7,42562.0,24346.0,0.0,0.0,1.37,46170.0,0.0,4668.0,58827.0,82.6,1.81,0.0,0.0,4.49,4.49,54758072.0,1777447017.12,0.0,1750.21,4.51,12.83,0.0926,17.36,0.0714,32.46
2023-12-04,5529587.0,181702228.82,2.49,7.45,2.09,180.57,1.0,103428953.04,3889144.0,3147564.0,127797271.84,0.0,0.0,343447.0,16.04,0.0,0.0,0.0,0.41,485127.0,12982.0,0.0,0.0,16.04,343447.0,0.0,986489.0,10189.0,127.2,0.23,0.0,0.0,6.73,6.73,53867624.0,1770090124.64,0.0,1751.24,6.77,12.85,0.1111,23.52,0.0957,32.86
