DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2021-11-09,87224.0,10083094.4,0.33,1.96,0.2,10.12,0.0,8948480.4,77976.0,77409.0,9014025.6,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.05,44.0,353.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,1.32,1.32,5810544.0,671698886.4,0.0,675.98,1.33,16.7,0.5486,71.94,0.0148,115.6
2021-11-10,87255.0,9973246.5,0.33,1.96,0.2,10.02,0.0,8851392.0,78007.0,77440.0,8916200.1,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.09,31.0,769.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,1.33,1.33,5794222.0,662279574.6,0.0,669.48,1.34,16.68,0.5484,71.93,0.0149,114.3
2021-11-11,72759.0,8352733.2,0.28,1.63,0.16,8.37,0.0,8058041.6,70759.0,70192.0,8123133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,7248.0,0.0,0.0,0.0,0.0,0.0,0.0,7248.0,8.12,0.83,0.0,0.0,1.2,1.2,5802638.0,666142842.4,0.0,665.52,1.21,3.82,0.7514,86.42,0.0124,114.8
2021-11-12,73184.0,8386886.4,0.28,1.68,0.16,8.42,0.0,8092708.2,71184.0,70617.0,8157686.4,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,425.0,0.0,8.19,0.0,0.0,0.0,1.21,1.21,5801983.0,664907251.8,0.0,666.32,1.21,3.79,0.7422,85.89,0.0125,114.6
2021-11-15,134120.0,15343328.0,0.52,3.1,0.3,15.39,0.0,14008623.2,123020.0,122453.0,14073488.0,0.0,0.0,10000.0,0.0,0.0,52261.0,0.0,0.15,0.0,1325.0,0.0,0.0,0.0,10000.0,5.99,43161.0,425.0,14.18,0.05,0.0,0.0,2.09,2.09,5766902.0,659733588.8,0.0,662.02,2.1,45.83,0.4304,46.79,0.0228,114.4
2021-11-16,134337.0,15368152.8,0.52,3.12,0.3,15.4,0.0,13298084.8,116809.0,116242.0,13362949.6,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1.06,0.0,9211.0,0.0,0.0,0.0,0.0,0.34,3000.0,9211.0,13.46,1.06,0.0,0.0,1.98,1.98,5769351.0,660013754.4,0.0,661.9,1.99,42.41,0.41,47.77,0.0228,114.4
2021-11-17,134337.0,15153213.6,0.52,3.16,0.3,15.21,0.0,13112097.6,116809.0,116242.0,13176055.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0,1.99,1.99,5766266.0,650434804.8,0.0,657.37,2.0,42.44,0.4097,47.71,0.0228,112.8
2021-11-18,151487.0,16921097.9,0.59,3.6,0.34,17.06,0.0,11873486.6,117012.0,106298.0,13070240.4,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,10147.0,13.24,1.18,0.0,0.0,1.99,1.99,5756575.0,643009427.5,0.0,646.44,2.01,42.16,0.4212,49.19,0.0258,111.7
2021-11-19,141360.0,15592008.0,0.55,3.3,0.32,15.68,0.0,11587897.4,105625.0,105058.0,11650437.5,0.0,0.0,0.0,0.0,0.0,928.0,0.0,1.39,0.0,12315.0,0.0,0.0,0.0,0.0,0.1,928.0,2168.0,11.87,0.28,0.0,0.0,1.8,1.8,5757438.0,635045411.4,0.0,641.75,1.82,44.64,0.4064,45.32,0.0241,110.3
2021-11-22,104158.0,11353222.0,0.4,2.4,0.23,11.39,0.0,10746419.0,99158.0,98591.0,10808222.0,0.0,0.0,3561.0,0.31,0.0,0.0,0.0,1.12,3561.0,10028.0,0.0,0.0,0.31,3561.0,0.0,0.0,10028.0,10.99,1.14,0.0,0.0,1.7,1.7,5720118.0,623492862.0,0.0,630.13,1.71,21.42,0.4815,65.76,0.0179,109.0
2021-11-23,122909.0,13114390.3,0.48,2.84,0.27,13.21,0.0,10211936.9,96274.0,95707.0,10272435.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.0,10.5,0.46,0.0,0.0,1.65,1.65,5735853.0,612015515.1,0.0,621.34,1.66,36.36,0.4136,52.83,0.0211,106.7
2021-11-24,120010.0,12649054.0,0.46,2.78,0.27,12.71,0.0,9995819.8,95404.0,94837.0,10055581.6,0.0,0.0,0.0,0.0,0.0,1159.0,0.0,0.22,0.0,2029.0,0.0,0.0,0.0,0.0,0.12,1159.0,2029.0,10.22,0.22,0.0,0.0,1.63,1.63,5741520.0,605156208.0,0.0,611.56,1.64,36.5,0.4196,53.35,0.0206,105.4
2021-11-25,119281.0,12763067.0,0.46,2.73,0.27,12.74,0.0,10069556.0,94675.0,94108.0,10130225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,9.99,0.08,0.0,0.0,1.63,1.63,5707864.0,610741448.0,0.0,604.9,1.62,36.5,0.4269,54.03,0.0206,107.0
2021-11-26,119281.0,12238230.6,0.46,2.8,0.27,12.37,0.0,9655480.8,94475.0,94108.0,9693135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,0.0,0.0,0.0,1.63,1.63,5709230.0,585766998.0,0.0,601.58,1.64,36.9,0.4229,53.38,0.0206,102.6
2021-11-29,97446.0,10085661.0,0.38,2.27,0.22,10.06,0.0,7480255.5,94475.0,72273.0,9778162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21835.0,9.71,2.24,0.0,0.0,1.63,1.63,5713565.0,591353977.5,0.0,588.66,1.62,22.23,0.4913,66.27,0.0168,103.5
2021-11-30,73668.0,7447834.8,0.28,1.67,0.16,7.47,0.0,7188311.1,71668.0,71101.0,7245634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,22807.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,7.39,0.12,0.0,0.0,1.24,1.24,5729977.0,579300674.7,0.0,588.11,1.24,3.76,0.7513,86.42,0.0127,101.1
2021-12-01,73639.0,7496450.2,0.28,1.61,0.16,7.51,0.0,7235129.6,71639.0,71072.0,7292850.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.29,0.0,0.0,0.0,1.24,1.24,5713614.0,581645905.2,0.0,578.52,1.24,3.77,0.755,86.64,0.0127,101.8
2021-12-02,75447.0,7680504.6,0.29,1.66,0.17,7.7,0.0,7419184.0,73447.0,72880.0,7476904.6,0.0,0.0,0.0,0.0,0.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1808.0,0.0,7.5,0.0,0.0,0.0,1.28,1.28,5664016.0,576596828.8,0.0,577.59,1.28,3.68,0.7182,84.48,0.0132,101.8
2021-12-03,84370.0,8437000.0,0.33,1.83,0.19,8.47,0.0,8180300.0,82370.0,81803.0,8237000.0,0.0,0.0,900.0,0.83,0.0,0.0,0.0,0.14,9421.0,1355.0,0.0,0.0,0.83,900.0,0.0,9378.0,498.0,8.38,0.05,0.0,0.0,1.44,1.44,5648775.0,564877500.0,0.0,572.49,1.44,12.66,0.5895,75.5,0.0147,100.0
2021-12-06,93074.0,9447011.0,0.36,1.94,0.21,9.44,0.0,9186460.5,91074.0,90507.0,9244011.0,0.0,0.0,8704.0,0.0,0.0,8704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704.0,0.87,0.0,0.0,9.13,0.0,0.0,0.0,1.59,1.59,5651695.0,573647042.5,0.0,568.26,1.58,11.55,0.4962,68.67,0.0162,101.5
2021-12-07,96074.0,9799548.0,0.37,1.98,0.21,9.8,0.0,9537714.0,91074.0,93507.0,9289548.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,9.26,0.0,0.0,0.0,1.59,1.59,5650013.0,576301326.0,0.0,574.86,1.59,11.16,0.4663,66.5,0.0167,102.0
2021-12-08,88317.0,8831700.0,0.34,1.78,0.2,8.87,0.0,8444000.0,83317.0,84440.0,8331700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,7757.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,8.45,0.93,0.0,0.0,1.45,1.45,5676719.0,567671900.0,0.0,574.42,1.45,12.11,0.5391,72.11,0.0153,100.0
2021-12-09,95438.0,9505624.8,0.37,1.88,0.21,9.53,0.0,8315902.8,81060.0,83493.0,8073576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,8.14,0.1,0.0,0.0,1.42,1.42,5646400.0,562381440.0,0.0,565.13,1.42,19.7,0.4882,66.76,0.0167,99.6
2021-12-10,101902.0,10032251.9,0.39,1.98,0.23,10.09,0.0,8621857.2,87524.0,87576.0,8616737.8,0.0,0.0,2381.0,0.0,0.0,4083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,0.41,4083.0,0.0,8.73,0.0,0.0,0.0,1.54,1.54,5612247.0,552525717.15,0.0,558.23,1.54,19.02,0.449,63.86,0.0179,98.45
2021-12-13,97919.0,9664605.3,0.38,1.91,0.22,9.7,0.0,8240759.1,83441.0,83493.0,8235626.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,4083.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.0,8.26,0.41,0.0,0.0,1.47,1.47,5602707.0,552987180.9,0.0,552.91,1.47,19.66,0.4881,66.77,0.0172,98.7
2021-12-14,99371.0,9768169.3,0.38,1.9,0.22,9.81,0.0,8350093.5,84893.0,84945.0,8344981.9,0.0,0.0,0.0,0.0,0.0,4820.0,0.0,0.33,0.0,3368.0,0.0,0.0,0.0,0.0,0.48,4820.0,3368.0,8.42,0.37,0.0,0.0,1.49,1.49,5608033.0,551269643.9,0.0,553.56,1.5,19.44,0.4301,62.15,0.0175,98.3
2021-12-15,81064.0,8009123.2,0.31,1.54,0.18,8.02,0.0,7314756.8,78964.0,74036.0,7801643.2,0.21,0.0,1469.0,0.14,0.0,0.0,2100.0,0.93,1469.0,9378.0,0.21,0.0,0.14,1469.0,0.0,1980.0,12378.0,7.77,1.22,0.0,0.21,1.39,1.39,5609426.0,554211288.8,0.0,552.52,1.39,7.98,0.6012,76.83,0.0143,98.8
2021-12-16,88199.0,8762570.65,0.34,1.65,0.2,8.78,0.0,8261051.85,86099.0,83151.0,8553935.65,0.0,0.0,8023.0,0.79,0.0,1092.0,0.0,0.09,8023.0,888.0,0.0,0.0,0.79,8023.0,0.12,0.0,0.0,8.49,0.0,0.0,0.0,1.52,1.52,5595776.0,555940345.6,0.0,553.27,1.51,16.54,0.5275,70.48,0.0155,99.35
2021-12-17,83657.0,8415894.2,0.32,1.6,0.19,8.43,0.0,8147594.0,81557.0,80990.0,8204634.2,0.0,0.0,1000.0,0.18,0.0,0.0,0.0,0.54,1000.0,5542.0,0.0,0.0,0.18,1000.0,0.0,0.0,3161.0,8.16,0.29,0.0,0.0,1.43,1.43,5602212.0,563582527.2,0.0,560.25,1.44,13.27,0.5609,73.46,0.0147,100.6
2021-12-20,82993.0,8266102.8,0.32,1.53,0.19,8.31,0.0,8000469.6,80893.0,80326.0,8056942.8,0.0,0.0,318.0,0.04,0.0,0.0,0.0,0.1,318.0,982.0,0.0,0.0,0.04,318.0,0.0,0.0,982.0,8.13,0.16,0.0,0.0,1.43,1.43,5583317.0,556098373.2,0.0,560.47,1.43,13.94,0.5497,72.56,0.0147,99.6
2021-12-21,84041.0,8588990.2,0.33,1.52,0.19,8.57,0.0,8316422.8,79941.0,81374.0,8169970.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.11,2000.0,952.0,0.0,0.0,0.2,0.0,0.0,0.0,952.0,7.97,0.11,0.0,0.0,1.41,1.41,5596752.0,571988054.4,0.0,561.76,1.4,12.53,0.5424,72.21,0.0148,102.2
2021-12-22,86680.0,9014720.0,0.34,1.57,0.19,9.01,0.0,8737352.0,82580.0,84013.0,8588320.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.31,5886.0,3247.0,0.0,0.0,0.73,0.0,0.0,5886.0,3247.0,8.42,0.31,0.0,0.0,1.45,1.45,5600286.0,582429744.0,0.0,574.2,1.45,8.45,0.6009,76.73,0.0153,104.0
2021-12-23,91093.0,9646748.7,0.35,1.64,0.2,9.65,0.0,9364313.4,85993.0,88426.0,9106658.7,0.0,0.0,3413.0,0.49,0.0,0.0,0.0,0.0,4413.0,0.0,0.0,0.0,0.49,3413.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,1.51,1.51,5614888.0,594616639.2,0.0,586.84,1.5,11.79,0.5528,73.03,0.016,105.9
2021-12-24,143481.0,15180289.8,0.55,2.55,0.32,15.21,0.0,14898121.2,137381.0,140814.0,14534909.8,0.0,0.0,3118.0,0.37,0.0,49193.0,0.0,0.0,3195.0,0.0,0.0,0.0,0.37,3118.0,5.2,48270.0,0.0,14.56,0.0,0.0,0.0,2.41,2.41,5565611.0,588841643.8,0.0,588.79,2.41,17.86,0.2835,46.2,0.0252,105.8
2021-12-27,147422.0,15818380.6,0.57,2.66,0.33,15.77,0.0,15532211.5,141322.0,144755.0,15163850.6,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.25,6343.0,2402.0,0.0,0.0,0.72,0.0,0.0,6343.0,2402.0,14.97,0.17,0.0,0.0,2.48,2.48,5565192.0,597145101.6,0.0,590.26,2.47,18.83,0.2802,44.86,0.0258,107.3
2021-12-28,145497.0,15451781.4,0.56,2.62,0.33,15.52,0.0,15168546.0,139397.0,142830.0,14803961.4,0.0,0.0,1251.0,0.3,0.0,0.0,0.0,0.49,2825.0,4750.0,0.0,0.0,0.3,1251.0,0.0,1574.0,4750.0,14.97,0.5,0.0,0.0,2.44,2.44,5567486.0,591267013.2,0.0,596.33,2.45,20.41,0.289,45.1,0.0255,106.2
2021-12-29,154061.0,16330466.0,0.6,2.78,0.34,16.36,0.0,16047764.0,147961.0,151394.0,15683866.0,0.0,0.0,5864.0,0.87,0.0,0.0,0.0,0.0,8564.0,0.0,0.0,0.0,0.87,5864.0,0.0,2700.0,0.0,15.68,0.0,0.0,0.0,2.58,2.58,5578479.0,591318774.0,0.0,591.4,2.58,20.96,0.2726,42.69,0.0269,106.0
2021-12-30,127537.0,13544429.4,0.49,2.3,0.29,13.59,0.0,13271814.0,124537.0,124970.0,13225829.4,0.0,0.0,558.0,0.19,0.0,0.0,0.0,2.66,1658.0,25182.0,0.0,0.0,0.19,558.0,0.0,1200.0,28082.0,13.24,2.98,0.0,0.0,2.17,2.17,5601928.0,594924753.6,0.0,594.53,2.18,26.17,0.346,51.59,0.0223,106.2
2021-12-31,129760.0,13676704.0,0.5,2.38,0.29,13.75,0.0,13290202.2,126760.0,126093.0,13360504.0,0.0,0.0,1362.0,0.14,0.0,0.0,0.0,0.03,1362.0,239.0,0.0,0.0,0.14,1362.0,0.0,1100.0,239.0,13.43,0.03,0.0,0.0,2.21,2.21,5599897.0,590229143.8,0.0,593.29,2.21,26.64,0.3389,50.63,0.0227,105.4
2022-01-03,129492.0,13907440.8,0.5,2.42,0.29,13.75,0.0,13502865.0,125492.0,125725.0,13477840.8,0.0,0.0,3329.0,0.76,0.0,0.0,0.0,0.53,6929.0,5034.0,0.0,0.0,0.76,3329.0,0.0,437.0,7297.0,13.33,0.77,0.0,0.0,2.24,2.24,5478254.0,588364479.6,0.0,579.25,2.25,28.79,0.3484,50.63,0.0231,107.4
2022-01-04,132522.0,14497906.8,0.51,2.5,0.3,14.44,0.0,14206137.0,128522.0,129855.0,14060306.8,0.0,0.0,2270.0,0.45,0.0,1100.0,0.0,0.05,3544.0,514.0,0.0,0.0,0.45,2270.0,0.12,1274.0,514.0,13.74,0.05,0.0,0.0,2.29,2.29,5474955.0,598960077.0,0.0,590.14,2.27,28.64,0.3437,50.01,0.0237,109.4
2022-01-05,137326.0,14982266.6,0.53,2.58,0.31,15.05,0.0,14433602.7,132326.0,132297.0,14436766.6,0.0,0.0,3178.0,0.28,0.0,0.0,0.0,0.03,2442.0,374.0,0.0,0.0,0.28,3178.0,0.0,1000.0,0.0,14.49,0.0,0.0,0.0,2.36,2.36,5470508.0,596832422.8,0.0,598.21,2.36,28.43,0.3305,48.73,0.0245,109.1
2022-01-06,130306.0,14033956.2,0.5,2.52,0.29,14.16,0.0,13639020.3,125306.0,126639.0,13495456.2,0.0,0.0,1618.0,0.18,0.0,0.0,0.0,0.96,1618.0,8638.0,0.0,0.0,0.18,1618.0,0.0,0.0,7276.0,13.7,0.81,0.0,0.0,2.24,2.24,5470848.0,589210329.6,0.0,596.16,2.25,27.25,0.3397,50.59,0.0233,107.7
2022-01-07,133750.0,14150750.0,0.52,2.57,0.3,14.28,0.0,13667561.4,127750.0,129183.0,13515950.0,0.0,0.0,1210.0,0.3,0.0,0.0,0.0,0.02,3085.0,100.0,0.0,0.0,0.3,1210.0,0.0,1334.0,541.0,13.7,0.07,0.0,0.0,2.29,2.29,5461892.0,577868173.6,0.0,585.34,2.29,26.48,0.3249,49.29,0.0239,105.8
2022-01-10,148716.0,15540822.0,0.57,2.93,0.33,15.7,0.0,11226330.5,122494.0,107429.0,12800623.0,0.0,0.0,1100.0,0.52,0.0,0.0,0.0,0.7,5000.0,6356.0,0.0,0.0,0.52,1100.0,0.0,0.0,26754.0,13.04,2.89,0.0,0.0,2.19,2.19,5469460.0,571558570.0,0.0,578.03,2.21,14.21,0.3497,55.61,0.0266,104.5
2022-01-11,118709.0,12440703.2,0.46,2.42,0.27,12.47,0.0,11511441.6,104265.0,109842.0,10926972.0,0.0,0.0,2219.0,1.01,0.0,917.0,0.0,2.5,9860.0,23150.0,0.0,0.0,1.01,2219.0,0.1,2702.0,8364.0,10.88,0.89,0.0,0.0,1.87,1.87,5484099.0,574733575.2,0.0,572.69,1.86,10.34,0.3564,56.84,0.0212,104.8
2022-01-12,115615.0,12081767.5,0.45,2.42,0.26,12.12,0.0,11410564.0,105066.0,109192.0,10979397.0,0.0,0.0,3884.0,0.4,0.0,0.0,0.0,0.47,3884.0,4534.0,0.0,0.0,0.4,3884.0,0.0,1451.0,4534.0,10.97,0.49,0.0,0.0,1.89,1.89,5464006.0,570988627.0,0.0,570.47,1.89,13.8,0.38,58.33,0.0208,104.5
2022-01-13,122041.0,12814305.0,0.47,2.57,0.27,12.83,0.0,12139890.0,112476.0,115618.0,11809980.0,0.0,0.0,5975.0,0.78,0.0,0.0,0.0,0.0,7426.0,0.0,0.0,0.0,0.78,5975.0,0.0,1435.0,1000.0,11.77,0.11,0.0,0.0,2.03,2.03,5426314.0,569762970.0,0.0,567.37,2.03,18.03,0.3558,55.33,0.022,105.0
2022-01-14,120459.0,12310909.8,0.47,2.55,0.27,12.5,0.0,11741962.4,109459.0,114892.0,11186709.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.34,547.0,3017.0,0.0,0.0,0.05,0.0,0.0,0.0,1273.0,11.52,0.11,0.0,0.0,1.97,1.97,5436654.0,555626038.8,0.0,567.24,1.99,17.52,0.3497,54.85,0.0217,102.2
2022-01-17,108209.0,11156347.9,0.42,2.38,0.24,11.17,0.0,10468980.2,97209.0,101542.0,10022247.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,12250.0,0.0,0.0,0.0,0.0,0.0,0.0,13350.0,9.96,1.42,0.0,0.0,1.75,1.75,5453546.0,562260592.6,0.0,559.53,1.75,10.29,0.4121,62.01,0.0195,103.1
2022-01-18,109247.0,11055796.4,0.42,2.46,0.24,11.19,0.0,10290016.0,96247.0,101680.0,9740196.4,0.0,0.0,0.0,0.92,0.0,0.0,0.0,1.59,8617.0,15554.0,0.0,0.0,0.92,0.0,0.0,14592.0,8479.0,9.99,0.86,0.0,0.0,1.74,1.74,5429192.0,549434230.4,0.0,557.91,1.76,14.17,0.4088,60.77,0.0198,101.2
2022-01-19,110085.0,11140602.0,0.43,2.52,0.25,11.22,0.0,10374821.6,98536.0,102518.0,9971843.2,0.0,0.0,2289.0,0.23,0.0,0.0,0.0,0.0,2289.0,0.0,0.0,0.0,0.23,2289.0,0.0,0.0,1451.0,9.98,0.15,0.0,0.0,1.79,1.79,5414942.0,547992130.4,0.0,548.11,1.79,16.18,0.4115,60.61,0.02,101.2
2022-01-20,117912.0,11897320.8,0.46,2.76,0.26,12.0,0.0,10869553.4,103744.0,107726.0,10467769.6,0.0,0.0,6643.0,0.68,0.0,0.0,0.0,0.29,6643.0,2886.0,0.0,0.0,0.68,6643.0,0.0,1451.0,1435.0,10.54,0.15,0.0,0.0,1.88,1.88,5404410.0,545304969.0,0.0,547.13,1.89,19.92,0.3766,56.39,0.0214,100.9
2022-01-21,125350.0,12503662.5,0.48,2.96,0.28,12.67,0.0,11576486.25,109154.0,116055.0,10888111.5,0.0,0.0,1089.0,0.46,0.0,3691.0,0.0,0.0,4638.0,0.0,0.0,0.0,0.46,1089.0,0.39,4321.0,0.0,11.0,0.0,0.0,0.0,1.98,1.98,5403114.0,538960621.5,0.0,543.41,1.98,21.52,0.3468,52.93,0.0227,99.75
2022-01-24,130701.0,12357779.55,0.51,2.98,0.29,12.76,0.0,11157372.75,111104.0,118005.0,10504883.2,0.0,0.0,2380.0,0.37,0.0,0.0,0.0,0.37,3961.0,3681.0,0.0,0.0,0.37,2380.0,0.0,3251.0,2011.0,11.08,0.21,0.0,0.0,2.01,2.01,5406983.0,511230242.65,0.0,531.76,2.04,27.35,0.3394,49.56,0.0237,94.55
2022-01-25,141237.0,13452824.25,0.55,3.07,0.32,13.64,0.0,12243530.25,120640.0,128541.0,11490960.0,0.0,0.0,10096.0,0.26,0.0,7180.0,0.0,0.06,3916.0,560.0,0.0,0.0,0.26,10096.0,0.68,0.0,560.0,11.43,0.06,0.0,0.0,2.19,2.19,5399304.0,514283706.0,0.0,511.99,2.18,27.2,0.3108,46.65,0.0256,95.25
2022-01-26,162605.0,15748294.25,0.63,3.47,0.36,15.9,0.0,14433168.1,125474.0,149026.0,12152156.9,0.0,0.0,4799.0,2.13,0.0,0.0,0.0,0.04,21485.0,848.0,0.0,0.0,2.13,4799.0,0.0,883.0,1000.0,12.01,0.08,0.0,0.0,2.27,2.27,5401119.0,523098375.15,0.0,517.78,2.27,26.34,0.2678,40.62,0.0294,96.85
2022-01-27,159655.0,15406707.5,0.62,3.45,0.36,15.5,0.0,14181543.5,149650.0,146959.0,14441225.0,0.0,0.0,2634.0,1.34,0.0,3583.0,0.0,0.22,13929.0,2660.0,0.0,0.0,1.34,2634.0,0.36,24202.0,19579.0,14.63,2.06,0.0,0.0,2.7,2.7,5385050.0,519657325.0,0.0,523.2,2.72,24.07,0.2604,41.27,0.0288,96.5
2022-01-28,175630.0,16763883.5,0.68,3.85,0.39,16.91,0.0,15633946.4,144970.0,163792.0,13837386.5,0.0,0.0,5483.0,1.73,0.0,1100.0,0.0,1.89,18132.0,19292.0,0.0,0.0,1.73,5483.0,0.11,9129.0,2399.0,13.99,0.25,0.0,0.0,2.62,2.62,5391115.0,514581926.75,0.0,518.72,2.63,23.23,0.2236,37.57,0.0317,95.45
2022-01-31,158577.0,15223392.0,0.61,3.59,0.35,15.31,0.0,14182176.0,133265.0,147731.0,12793440.0,0.0,0.0,1753.0,0.65,0.0,2200.0,0.0,1.78,6613.0,18254.0,0.0,0.0,0.65,1753.0,0.22,4796.0,24874.0,12.66,2.4,0.0,0.0,2.41,2.41,5401949.0,518587104.0,0.0,515.77,2.4,20.17,0.248,41.92,0.0286,96.0
2022-02-01,165518.0,15864900.3,0.64,3.77,0.37,16.0,0.0,14905058.4,135417.0,155504.0,12979719.45,0.0,0.0,0.0,0.44,0.0,12276.0,0.0,0.38,4589.0,4097.0,0.0,0.0,0.44,0.0,1.23,6249.0,9092.0,12.98,0.88,0.0,0.0,2.45,2.45,5393748.0,516990745.8,0.0,517.07,2.45,13.68,0.2184,39.93,0.0299,95.85
2022-02-02,169580.0,16432302.0,0.66,3.81,0.38,16.49,0.0,15310006.2,136882.0,157998.0,13263865.8,0.0,0.0,0.0,0.57,0.0,300.0,0.0,0.04,5824.0,403.0,0.0,0.0,0.57,0.0,0.03,1868.0,3630.0,13.09,0.33,0.0,0.0,2.48,2.48,5383596.0,521670452.4,0.0,516.42,2.47,15.04,0.2147,39.18,0.0307,96.9
2022-02-03,166086.0,15778170.0,0.64,3.76,0.37,16.01,0.0,14826840.0,139768.0,156072.0,13277960.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.79,11200.0,8314.0,0.0,0.0,1.09,0.0,0.0,11200.0,13126.0,13.42,1.32,0.0,0.0,2.53,2.53,5380303.0,511128785.0,0.0,517.61,2.53,15.51,0.2214,39.57,0.0301,95.0
