DATE,KOF FP Equity_DX_SI_QTY,KOF FP Equity_DX_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,KOF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KOF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KOF FP Equity_DX_SI_MV,KOF FP Equity_DX_DSS,KOF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY,KOF FP Equity_DX_BROKER_SI_QTY,KOF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KOF FP Equity_DX_BROKER_SI_MV_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_x,KOF FP Equity_DX_BROKER_SI_MV_INC_x,KOF FP Equity_DX_SUPPLY_SI_MV_NEW,KOF FP Equity_DX_BROKER_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_NEW,KOF FP Equity_DX_SUPPLY_SI_MV_DEC,KOF FP Equity_DX_BROKER_SI_QTY_INC,KOF FP Equity_DX_SUPPLY_SI_QTY_DEC,KOF FP Equity_DX_BROKER_SI_MV_NEW_y,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KOF FP Equity_DX_BROKER_SI_MV_INC_y,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_y,KOF FP Equity_DX_BROKER_SI_MV_ADD,KOF FP Equity_DX_SUPPLY_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_DEC,KOF FP Equity_DX_SUPPLY_SI_MV,KOF FP Equity_DX_BROKER_SI_MV_DEC,KOF FP Equity_DX_SUPPLY_SI_MV_RMV,KOF FP Equity_DX_BROKER_SI_MV_RMV,KOF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KOF FP Equity_DX_UTILIZATION_QUANTITY,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KOF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KOF FP Equity_DX_ACTIVE_UTILIZATION_MV,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KOF FP Equity_DX_BROKER_SI_CON_RATIO,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KOF FP Equity_DX_DEMAND_SUPPLY_RATIO,KOF FP Equity_PX_LAST
2006-07-19,135751.0,2903181.84,1.31,3.69,0.61,5.21,0.0,829394.98,97970.0,38782.0,2095194.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.7,0.04,0.0,0.0,5.87,5.87,1570396.0,33584615.56,0.0,60.52,5.76,31.99,0.3986,52.88,0.0814,39.0
2006-07-20,135807.0,2914060.72,1.31,3.6,0.61,5.33,0.0,833125.21,97984.0,38827.0,2102478.71,0.0,0.0,13.0,0.02,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.02,13.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,6.61,6.61,1384724.0,29712531.92,0.0,54.27,6.55,32.09,0.4008,53.11,0.0916,39.13
2006-07-21,135791.0,2888400.16,1.31,3.56,0.61,5.35,0.0,825694.76,97977.0,38818.0,2084061.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.82,0.0,0.0,0.0,6.63,6.63,1380723.0,29369255.19,0.0,54.16,6.59,32.1,0.4012,53.15,0.0918,38.79
2006-07-24,135624.0,2914596.28,1.31,3.64,0.61,5.34,0.0,830491.46,97974.0,38645.0,2105487.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,3.82,0.01,0.0,0.0,6.61,6.61,1384369.0,29750462.6,0.0,54.41,6.56,32.01,0.4013,53.21,0.0915,39.19
2006-07-25,135666.0,2952695.85,1.31,3.7,0.61,5.39,0.0,841979.51,97978.0,38686.0,2132437.26,0.0,0.0,3.0,0.01,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,6.61,6.61,1383737.0,30116274.48,0.0,54.74,6.58,32.05,0.4021,53.28,0.0916,39.69
2006-07-26,135902.0,3008508.14,1.31,3.77,0.61,5.41,0.0,861784.33,97981.0,38929.0,2169038.25,0.0,0.0,4.0,0.01,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,6.05,6.05,1520545.0,33660814.53,0.0,60.82,5.97,32.18,0.402,53.2,0.084,40.37
2006-07-27,135982.0,3057256.49,1.31,3.71,0.61,5.49,0.0,876357.17,97002.0,38979.0,2180876.83,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,50.0,979.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,6.15,6.15,1479888.0,33272030.03,0.0,59.93,6.1,32.24,0.4032,53.32,0.0862,41.0
2006-07-28,135934.0,3253710.72,1.31,3.96,0.61,5.58,0.0,932233.82,96987.0,38947.0,2321476.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.97,0.0,0.0,0.0,6.1,6.1,1491873.0,35709411.76,0.0,61.42,6.07,32.28,0.4049,53.5,0.0856,43.65
2006-07-31,136131.0,3266637.49,1.31,3.99,0.61,5.91,0.0,938734.44,97011.0,39120.0,2327903.05,0.0,0.0,24.0,0.06,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.06,24.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,6.26,6.26,1453684.0,34883007.21,0.0,62.24,6.37,32.52,0.4097,53.95,0.0878,43.76
2006-08-01,136233.0,3245926.6,1.32,3.93,0.61,5.9,0.0,934490.82,97012.0,39221.0,2311435.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,6.26,6.26,1453436.0,34629983.75,0.0,62.06,6.37,32.56,0.4094,53.89,0.0879,43.45
2006-08-02,136191.0,3211319.07,1.32,3.68,0.61,5.87,0.0,923586.41,97023.0,39169.0,2287756.24,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,53.0,4.2,0.01,0.0,0.0,6.07,6.07,1501975.0,35415856.85,0.0,64.67,6.1,32.52,0.409,53.86,0.0852,43.0
2006-08-03,136061.0,3170948.46,1.31,3.74,0.61,5.83,0.0,910260.14,97003.0,39058.0,2260688.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,4.17,0.01,0.0,0.0,6.21,6.21,1466121.0,34168454.74,0.0,62.87,6.22,32.45,0.4087,53.86,0.087,42.5
2006-08-04,136153.0,3195490.85,1.32,3.65,0.61,5.74,0.0,918844.73,97003.0,39150.0,2276646.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,6.14,6.14,1483166.0,34809687.47,0.0,63.07,6.1,32.46,0.4071,53.67,0.0862,42.8
2006-08-07,137020.0,3178270.99,1.32,3.76,0.62,5.87,0.0,928198.02,98045.0,40016.0,2274219.67,0.0,0.0,1042.0,0.04,0.0,0.0,0.0,0.0,1042.0,0.0,0.0,0.0,0.04,1042.0,0.0,0.0,176.0,4.21,0.0,0.0,0.0,6.26,6.26,1467076.0,34029813.88,0.0,62.95,6.27,32.16,0.4027,53.48,0.0875,42.3
2006-08-08,137017.0,3159417.71,1.32,3.66,0.62,5.8,0.0,922758.33,98040.0,40018.0,2260663.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,6.24,6.24,1474199.0,33992938.33,0.0,62.72,6.21,32.13,0.4017,53.37,0.0871,42.05
2006-08-09,137071.0,3156904.66,1.32,3.72,0.62,5.75,0.0,922904.8,98043.0,40072.0,2258044.39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,5.95,5.95,1548456.0,35662743.8,0.0,65.03,5.95,32.14,0.4008,53.27,0.0833,42.0
2006-08-10,128871.0,2968049.11,1.24,3.58,0.58,5.45,0.0,734072.28,98033.0,31873.0,2257814.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,4.15,0.34,0.0,0.0,6.25,6.25,1470508.0,33867510.64,0.0,62.01,6.27,34.04,0.4422,56.68,0.0822,42.0
2006-08-11,128933.0,2928469.98,1.25,3.52,0.58,5.44,0.0,725207.03,98041.0,31929.0,2226816.45,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,6.16,6.16,1494123.0,33936186.64,0.0,62.63,6.19,34.06,0.4419,56.63,0.081,41.42
2006-08-14,123848.0,2886320.29,1.2,3.45,0.56,5.17,0.0,626028.16,96986.0,26862.0,2260292.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.0,4.03,0.21,0.0,0.0,6.08,6.08,1497504.0,34899846.37,0.0,63.02,6.02,35.35,0.4718,58.76,0.0777,42.5
2006-08-15,144289.0,3473476.28,1.39,3.97,0.65,6.16,0.0,647757.62,117380.0,26908.0,2825694.59,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,46.0,6.0,0.0,0.0,0.02,0.0,0.0,20400.0,0.0,5.01,0.0,0.0,0.0,7.4,7.4,1469240.0,35369087.68,0.0,63.11,7.35,30.3,0.3743,50.19,0.0909,43.9
2006-08-16,301969.0,7335549.99,2.92,8.33,1.36,13.25,1.0,656404.78,274948.0,27021.0,6679145.2,0.0,6151.0,12.0,0.03,0.27,0.0,0.0,0.0,113.0,0.0,0.0,6151.0,0.03,12.0,0.0,151404.0,0.0,12.06,0.0,0.0,0.0,16.95,16.95,1347075.0,32723676.94,0.0,59.44,16.87,24.08,0.4436,60.37,0.1862,44.3
2006-08-17,292042.0,7406681.08,2.82,8.15,1.31,13.07,1.0,679668.15,265243.0,26799.0,6727012.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,11.87,0.0,0.27,0.0,16.8,16.8,1313509.0,33312818.9,6151.0,59.06,16.73,24.8,0.4347,59.23,0.185,46.25
2006-08-18,287199.0,7228733.32,2.77,8.41,1.29,13.28,1.0,680036.9,260181.0,27018.0,6548696.42,0.0,0.0,18.0,0.04,0.0,0.0,0.0,0.01,219.0,5080.0,0.0,0.0,0.04,18.0,0.0,0.0,0.0,12.04,0.0,0.0,0.0,16.5,16.5,1316436.0,33134393.82,0.0,59.69,16.78,25.49,0.4262,58.1,0.1822,45.9
2006-08-21,289237.0,7294303.88,2.79,8.59,1.3,13.22,1.0,683740.9,262124.0,27112.0,6610537.76,0.0,0.0,1945.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,0.0,0.0,1945.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,16.35,16.35,1341380.0,33828429.06,0.0,60.67,16.49,25.21,0.429,58.5,0.1804,45.99
2006-08-22,287942.0,7192170.79,2.78,8.79,1.29,13.31,1.0,672128.85,261033.0,26909.0,6520041.95,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,5.0,0.0,0.0,203.0,12.07,0.0,0.0,0.0,16.31,16.31,1339364.0,33454427.08,0.0,60.62,16.6,25.46,0.427,58.21,0.1799,45.55
2006-08-23,296476.0,7153339.1,2.86,9.1,1.33,13.42,1.0,655023.85,269329.0,27148.0,6498339.38,0.0,6151.0,2145.0,0.0,0.27,0.0,0.0,0.0,238.0,0.0,0.0,6151.0,0.0,2145.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,16.72,16.72,1341560.0,32369006.61,0.0,60.98,16.67,24.82,0.4345,59.2,0.184,44.0
2006-08-24,217719.0,5217282.61,2.1,6.33,0.98,9.75,0.0,638240.6,191085.0,26634.0,4579042.01,0.0,0.0,1372.0,0.0,0.0,0.0,0.0,3.35,0.0,73465.0,0.0,0.0,0.0,1372.0,0.0,0.0,514.0,8.56,0.03,0.27,0.0,12.19,12.19,1376536.0,32986451.93,6151.0,61.96,12.13,19.54,0.6557,78.57,0.1389,43.7
2006-08-25,294743.0,7067886.57,2.85,8.67,1.32,12.92,1.0,646016.58,267803.0,26940.0,6421869.99,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,3300.0,0.0,73418.0,0.0,11.74,0.0,0.0,0.0,17.18,17.18,1291220.0,30963234.05,0.0,58.12,16.8,24.76,0.4353,59.31,0.1891,43.73
2006-08-28,295032.0,7199390.46,2.85,8.86,1.32,12.93,1.0,658196.94,268059.0,26973.0,6541193.52,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,11.74,0.0,0.0,0.0,17.2,17.2,1290582.0,31492867.69,0.0,58.47,16.72,24.63,0.4366,59.48,0.1893,44.5
2006-08-29,293427.0,7087818.37,2.83,8.85,1.32,13.0,1.0,654946.91,267360.0,27114.0,6458162.06,0.0,0.0,1057.0,0.02,0.0,0.0,0.0,0.0,141.0,1756.0,0.0,0.0,0.02,1057.0,0.0,0.0,0.0,11.84,0.0,0.0,0.0,17.15,17.15,1291185.0,31188966.13,0.0,58.44,16.85,24.92,0.4329,59.0,0.1883,44.05
2006-08-30,301137.0,7265799.18,2.91,9.13,1.35,13.21,1.0,654106.99,275074.0,27110.0,6636954.09,0.0,6151.0,1562.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,6151.0,0.0,1562.0,0.0,0.0,4.0,12.06,0.01,0.0,0.0,16.61,16.61,1380789.0,33315519.45,0.0,63.51,15.96,24.2,0.4419,60.16,0.1819,44.0
2006-08-31,295052.0,7118980.99,2.85,9.16,1.32,12.95,1.0,652997.1,269032.0,27064.0,6491173.4,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,111.0,0.0,0.0,46.0,11.81,0.0,0.27,0.0,16.65,16.65,1346416.0,32486171.62,6151.0,62.09,15.98,24.71,0.4354,59.33,0.1826,44.0
2006-09-01,294667.0,7142008.54,2.85,9.1,1.32,12.95,1.0,655456.28,268667.0,27043.0,6511832.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.8,0.0,0.0,0.0,17.12,17.12,1300433.0,31519320.41,0.0,60.1,16.42,24.74,0.4352,59.3,0.1878,44.2
2006-09-04,339146.0,8231229.35,3.28,10.38,1.52,14.93,1.0,1749948.69,268090.0,72102.0,6506667.56,0.0,0.0,6.0,1.32,0.0,15000.0,0.0,0.01,30059.0,583.0,0.0,0.0,1.32,6.0,0.66,0.0,0.0,11.8,0.0,0.0,0.0,17.08,17.08,1301081.0,31577834.07,0.0,60.1,16.41,21.49,0.4275,60.2,0.2161,44.26
2006-09-05,357760.0,8682999.69,3.46,11.06,1.61,15.85,1.0,1746744.99,285790.0,71970.0,6936254.7,0.0,0.0,18917.0,0.0,0.0,0.0,0.0,0.01,0.0,1216.0,0.0,0.0,0.0,18917.0,0.0,0.0,132.0,12.67,0.0,0.0,0.0,78.07,18.18,80260.0,1947947.1,0.0,0.0,247.33,21.67,0.4257,59.98,0.2276,44.26
2006-09-06,476053.0,11486152.47,4.6,14.9,2.14,21.03,1.0,3306002.93,339034.0,137020.0,8180173.67,0.0,6151.0,47092.0,0.0,0.27,66000.0,0.0,0.0,92.0,0.0,0.0,6151.0,0.0,47092.0,2.92,0.0,1042.0,14.98,0.05,0.0,0.0,85.75,20.84,56323.0,1358954.92,0.0,0.0,236.55,17.84,0.3324,51.16,0.2926,44.0
2006-09-07,470048.0,11341264.51,4.54,15.06,2.11,20.76,1.0,3303011.07,333152.0,136896.0,8038253.44,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,124.0,14.71,0.01,0.27,0.0,90.82,20.99,33660.0,812144.64,6151.0,0.0,288.63,18.09,0.3275,50.48,0.2962,44.0
2006-09-08,469979.0,11288056.05,4.54,15.04,2.11,20.74,1.0,3288237.56,333073.0,136906.0,7999818.49,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.01,10.0,109.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,90.8,20.99,33747.0,810542.66,0.0,0.0,288.65,18.1,0.3273,50.45,0.2961,43.8
2006-09-11,471031.0,11150597.33,4.55,15.57,2.11,20.66,1.0,3241793.21,334089.0,136942.0,7908804.12,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,14.62,0.0,0.0,0.0,90.92,21.06,33373.0,790030.56,0.0,0.0,290.71,17.97,0.3278,50.53,0.2969,43.17
2006-09-12,470349.0,11232462.52,4.54,15.8,2.11,20.57,1.0,3217217.19,335631.0,134718.0,8015245.34,0.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,0.0,2224.0,14.62,0.09,0.0,0.0,91.58,21.15,30856.0,736875.94,0.0,0.0,292.94,17.86,0.3285,50.62,0.2964,43.55
2006-09-13,473658.0,11298498.38,4.58,17.33,2.13,20.77,1.0,3216529.05,338814.0,134844.0,8081969.33,0.0,6151.0,0.0,0.01,0.27,0.0,0.0,0.1,126.0,2968.0,0.0,6151.0,0.01,0.0,0.0,0.0,0.0,14.82,0.0,0.0,0.0,86.16,20.9,54436.0,1298500.31,0.0,0.0,237.48,17.8,0.3309,50.95,0.2921,43.5
2006-09-14,468030.0,11287441.45,4.52,15.58,2.1,20.52,1.0,3251684.15,333200.0,134830.0,8035757.3,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,15.0,14.56,0.0,0.27,0.0,91.17,21.07,32257.0,777939.45,6151.0,0.0,290.34,17.98,0.3265,50.35,0.296,43.98
2006-09-15,586003.0,14145440.35,5.66,20.3,2.63,25.9,1.0,3256114.04,451112.0,134891.0,10889326.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,61.0,1483.0,0.0,0.0,0.01,0.0,0.0,119395.0,0.0,19.94,0.0,0.0,0.0,93.07,28.53,33594.0,810920.63,0.0,0.0,192.13,35.64,0.3037,38.6,0.3706,44.02
2006-09-18,626790.0,15209044.41,6.05,22.33,2.81,27.56,1.0,3276499.73,491760.0,135030.0,11932544.68,0.0,0.0,40647.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,40647.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,101.21,30.93,0.0,0.0,0.0,0.0,209.65,35.63,0.3041,38.68,0.3943,44.25
2006-09-19,623725.0,15083368.28,6.03,21.6,2.8,27.62,1.0,3264256.36,488741.0,134983.0,11819087.74,0.0,0.0,3681.0,0.0,0.0,0.0,0.0,0.21,0.0,6699.0,0.0,0.0,0.0,3681.0,0.0,0.0,47.0,21.65,0.0,0.0,0.0,101.08,29.54,0.0,0.0,0.0,0.0,209.59,35.47,0.3034,38.68,0.377,44.1
2006-09-20,1663610.0,40577276.54,16.07,36.92,7.47,73.75,2.0,20939587.93,805117.0,858493.0,19637688.62,0.0,27242.0,229447.0,2.76,1.21,661000.0,0.0,0.0,62600.0,92.0,0.0,27242.0,2.76,229447.0,29.38,59779.0,91.0,35.64,0.0,0.0,0.0,149.27,47.43,0.0,0.0,0.0,0.0,282.64,17.83,0.3939,58.37,0.98,44.48
2006-09-21,1608854.0,39524032.03,15.54,35.78,7.22,71.57,2.0,21093008.47,750248.0,858606.0,18431023.56,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.14,114.0,27627.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,33.31,0.0,1.21,0.0,154.08,47.91,0.0,0.0,27242.0,0.0,322.94,17.98,0.4174,60.51,1.0274,44.8
2006-09-22,1598056.0,40266520.56,15.2,35.75,7.17,72.62,2.0,21626848.91,739752.0,858304.0,18639671.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10496.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,33.46,0.0,0.0,0.0,146.2,46.67,0.0,0.0,0.0,0.0,320.12,17.74,0.4211,60.91,1.0082,45.95
2006-09-25,1618923.0,40792310.32,15.4,35.94,7.27,74.04,2.0,21636675.81,760229.0,858694.0,19155634.51,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,390.0,2621.0,0.0,0.0,0.03,0.0,0.0,23098.0,0.0,34.87,0.0,0.0,0.0,156.45,48.58,0.0,0.0,0.0,0.0,324.35,17.4,0.4089,59.66,1.0344,45.95
2006-09-26,1622806.0,40890152.93,15.43,36.33,7.28,73.74,2.0,21640028.06,763978.0,858827.0,19250099.68,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,3750.0,0.0,0.0,0.0,34.89,0.0,0.0,0.0,49.0,49.0,795285.0,20038948.14,0.0,38.47,47.56,17.48,0.4071,59.46,1.0408,45.5
2006-09-27,1652586.0,41796105.27,15.72,36.97,7.42,74.99,2.0,21868025.89,927941.0,864645.0,23468866.2,0.0,27242.0,11115.0,0.0,1.24,6000.0,0.0,1.77,0.0,38795.0,0.0,27242.0,0.0,11115.0,0.27,164400.0,182.0,42.2,0.01,0.0,0.0,58.04,58.04,670929.0,16968689.74,0.0,33.37,55.85,17.38,0.3845,57.41,1.0336,45.67
2006-09-28,1604314.0,40708508.58,15.26,35.15,7.2,73.05,2.0,22143352.64,871649.0,872665.0,22117572.24,0.0,0.0,21.0,0.37,0.0,0.0,0.0,1.25,8020.0,29071.0,0.0,0.0,0.37,21.0,0.0,0.0,0.0,39.71,0.0,1.24,0.0,55.98,55.98,685450.0,17392883.94,27242.0,33.92,53.93,17.66,0.4029,59.13,1.0303,45.82
2006-09-29,1575801.0,40796576.51,14.99,34.3,7.07,72.64,2.0,22588416.83,843305.0,872496.0,21832678.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,28343.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,38.73,0.0,0.0,0.0,55.07,55.07,687903.0,17809410.82,0.0,34.29,53.04,17.79,0.414,60.33,1.0291,46.75
2006-10-02,1572654.0,41289903.95,14.96,34.18,7.06,73.23,2.0,22913324.5,839929.0,872725.0,22052268.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,230.0,3376.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,54.05,54.05,713987.0,18745671.11,0.0,35.77,52.12,17.69,0.4144,60.39,1.0121,47.41
2006-10-03,1447011.0,37822877.37,13.76,31.11,6.5,67.85,2.0,21231960.43,774728.0,812283.0,20250324.38,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.9,157.0,65201.0,0.0,0.0,0.01,0.0,0.0,0.0,60600.0,36.24,2.66,0.0,0.0,49.86,49.86,779172.0,20366484.43,0.0,38.77,48.31,14.33,0.4328,62.6,0.9312,47.2
2006-10-04,1370478.0,35860357.48,13.03,29.4,6.15,64.1,2.0,17589964.33,838242.0,672237.0,21933703.26,0.0,27242.0,16274.0,0.0,1.28,0.0,0.0,0.0,0.0,3.0,0.0,27242.0,0.0,16274.0,0.0,20000.0,46.0,39.14,0.0,0.0,6.61,52.48,52.48,758977.0,19859630.39,0.0,38.56,50.37,16.08,0.372,56.39,0.858,47.25
2006-10-05,1440967.0,37505298.51,13.7,31.63,6.47,67.84,2.0,19342193.47,837833.0,743134.0,21807006.52,6.58,0.0,30000.0,1.51,0.0,0.0,140000.0,0.04,31000.0,3166.0,6.58,0.0,1.51,30000.0,0.0,0.0,100103.0,39.23,4.42,1.28,0.0,53.85,53.85,718171.0,18692459.81,27242.0,36.45,51.84,12.44,0.4293,63.08,0.9261,47.0
2006-10-06,1436279.0,37224202.07,13.66,31.07,6.45,67.57,2.0,19101610.47,839252.0,737027.0,21750987.13,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,100.0,6107.0,39.31,0.29,0.0,0.0,53.95,53.95,716258.0,18563337.99,0.0,36.36,51.95,12.51,0.4323,63.29,0.9234,46.8
2006-10-09,1438571.0,37227838.02,13.68,30.87,6.46,67.22,2.0,19074385.36,841493.0,737079.0,21776446.97,0.0,0.0,2249.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,0.0,2249.0,0.0,0.0,0.0,39.14,0.0,0.0,0.0,54.05,54.05,715429.0,18514119.17,0.0,36.27,51.9,12.56,0.4333,63.38,0.924,46.73
2006-10-10,1451314.0,37533494.33,13.8,30.91,6.51,67.85,2.0,19423040.35,840280.0,751034.0,21731096.52,0.0,0.0,23.0,0.66,0.0,0.0,0.0,0.05,14000.0,1235.0,0.0,0.0,0.66,23.0,0.0,0.0,45.0,39.12,0.0,0.0,0.0,53.87,53.87,719468.0,18606688.9,0.0,36.4,51.8,13.4,0.4265,62.68,0.9305,46.7
2006-10-11,1460828.0,37698644.47,13.89,24.31,6.56,68.19,2.0,19381887.96,849776.0,751051.0,21929620.26,0.0,27242.0,0.0,0.0,1.27,0.0,0.0,0.86,18.0,17746.0,0.0,27242.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,53.72,53.72,731953.0,18889038.21,0.0,36.78,51.78,12.67,0.4204,62.15,0.9236,46.6
2006-10-12,1429801.0,37214671.33,13.6,24.0,6.42,66.9,2.0,19492790.71,680880.0,748920.0,17721854.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.0,31.78,0.1,7.65,0.0,48.57,48.57,721041.0,18767159.79,167242.0,36.4,46.61,12.33,0.436,63.64,1.0199,47.0
2006-10-13,1427714.0,37160351.17,13.58,24.27,6.41,67.25,2.0,19494118.14,678743.0,748971.0,17666233.04,0.0,0.0,15.0,0.01,0.0,19.0,0.0,0.0,31.0,2153.0,0.0,0.0,0.01,15.0,0.0,0.0,0.0,31.97,0.0,0.0,0.0,48.25,48.25,727859.0,18944617.79,0.0,36.71,46.55,12.28,0.4344,63.5,1.015,47.0
2006-10-16,1433183.0,36826492.93,13.63,24.44,6.43,66.7,2.0,19251809.43,683956.0,749226.0,17574657.81,0.0,0.0,5214.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,5214.0,0.0,0.0,0.0,31.93,0.0,0.0,0.0,48.52,48.52,725735.0,18648194.16,0.0,36.5,46.66,12.38,0.4323,63.3,1.0167,46.4
