DATE,ADP FP Equity_DX_SI_QTY,ADP FP Equity_DX_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADP FP Equity_DX_SI_MV,ADP FP Equity_DX_DSS,ADP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY,ADP FP Equity_DX_BROKER_SI_QTY,ADP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADP FP Equity_DX_BROKER_SI_MV_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADP FP Equity_DX_BROKER_SI_MV_INC_x,ADP FP Equity_DX_SUPPLY_SI_MV_NEW,ADP FP Equity_DX_BROKER_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_NEW,ADP FP Equity_DX_SUPPLY_SI_MV_DEC,ADP FP Equity_DX_BROKER_SI_QTY_INC,ADP FP Equity_DX_SUPPLY_SI_QTY_DEC,ADP FP Equity_DX_BROKER_SI_MV_NEW_y,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADP FP Equity_DX_BROKER_SI_MV_INC_y,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADP FP Equity_DX_BROKER_SI_MV_ADD,ADP FP Equity_DX_SUPPLY_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_DEC,ADP FP Equity_DX_SUPPLY_SI_MV,ADP FP Equity_DX_BROKER_SI_MV_DEC,ADP FP Equity_DX_SUPPLY_SI_MV_RMV,ADP FP Equity_DX_BROKER_SI_MV_RMV,ADP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADP FP Equity_DX_UTILIZATION_QUANTITY,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADP FP Equity_DX_ACTIVE_UTILIZATION_MV,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADP FP Equity_DX_BROKER_SI_CON_RATIO,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADP FP Equity_DX_DEMAND_SUPPLY_RATIO,ADP FP Equity_PX_LAST
2009-10-15,789872.0,37892774.18,2.53,12.29,0.8,47.78,0.0,15202262.15,641427.0,316890.0,30771376.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,108288.0,0.0,0.0,0.0,0.0,0.0,1079.0,36489.0,38.27,1.98,0.0,0.0,12.63,12.63,4435684.0,212794442.84,0.0,261.77,12.75,18.73,0.204,35.84,0.1556,58.52
2009-10-16,788169.0,36182847.5,2.52,11.95,0.8,46.83,0.0,15170767.33,623956.0,330464.0,28644243.55,0.0,0.0,0.0,0.82,0.0,0.0,0.0,1.06,13574.0,17471.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,36.54,0.0,0.0,0.0,12.27,12.27,4460124.0,204753024.43,0.0,255.32,12.52,16.29,0.1961,35.61,0.155,56.0
2009-10-19,801215.0,37307210.06,2.56,11.55,0.81,45.52,0.0,16114624.99,619186.0,346080.0,28831340.11,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.33,18000.0,4770.0,0.0,0.0,1.01,0.0,0.0,0.0,2384.0,34.64,0.19,0.0,0.0,12.21,12.21,4450902.0,207248660.94,0.0,250.82,12.13,15.72,0.1885,34.59,0.158,56.8
2009-10-20,800005.0,36929514.15,2.56,11.21,0.81,45.97,0.0,15828490.94,621163.0,342893.0,28673880.54,0.0,0.0,7651.0,0.08,0.0,0.0,0.0,0.61,1207.0,11129.0,0.0,0.0,0.08,7651.0,0.0,5455.0,4394.0,35.27,0.37,0.0,0.0,12.22,12.22,4462925.0,206015777.33,0.0,252.13,12.27,15.84,0.1911,34.98,0.1574,56.31
2009-10-21,781468.0,35484437.85,2.5,11.03,0.79,44.64,0.0,16110367.43,593795.0,354796.0,26962693.0,0.0,0.0,11479.0,0.88,0.0,1428.0,0.0,2.32,15333.0,40275.0,0.0,0.0,0.88,11479.0,0.08,1428.0,4858.0,33.4,0.26,0.0,0.0,11.69,11.69,4487105.0,203747816.32,0.0,250.34,11.77,15.37,0.1891,35.3,0.1538,55.39
2009-10-22,813838.0,36500603.44,2.6,11.35,0.82,46.06,0.0,18557165.16,510522.0,413761.0,22896892.34,0.0,0.0,5822.0,3.96,0.0,0.0,0.0,5.07,72353.0,89095.0,0.0,0.0,3.96,5822.0,0.0,0.0,13388.0,28.25,0.64,0.0,0.0,10.05,10.05,4568952.0,204917323.94,0.0,251.63,10.09,14.17,0.2238,41.28,0.1602,54.71
2009-10-23,799489.0,36007793.82,2.56,11.24,0.81,44.52,0.0,18243028.88,499949.0,405054.0,22516958.35,0.0,0.0,10873.0,0.13,0.0,0.0,0.0,1.56,8049.0,27088.0,0.0,0.0,0.13,10873.0,0.0,5642.0,16756.0,27.35,1.0,0.0,0.0,9.83,9.83,4587908.0,206632543.23,0.0,251.48,9.81,14.28,0.2407,43.35,0.1571,54.94
2009-10-26,784506.0,34220385.2,2.51,11.17,0.79,44.23,0.0,17171304.63,496366.0,393654.0,21651632.64,0.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.62,0.0,11683.0,0.0,0.0,0.0,8100.0,0.0,0.0,11400.0,27.36,0.63,0.0,0.0,9.8,9.8,4567838.0,199250452.99,0.0,248.14,9.93,13.3,0.2491,44.71,0.1549,53.21
2009-10-27,783019.0,34457215.01,2.51,11.15,0.79,42.65,0.0,17532752.16,498801.0,398421.0,21950033.53,0.0,0.0,9285.0,0.33,0.0,0.0,0.0,0.45,9285.0,6850.0,0.0,0.0,0.33,9285.0,0.0,0.0,4518.0,26.6,0.34,0.0,0.0,9.83,9.83,4577222.0,201423366.0,0.0,245.9,9.76,13.31,0.2501,45.01,0.1543,53.68
2009-10-28,874157.0,38388969.25,2.8,12.31,0.88,47.92,0.0,18125210.09,590535.0,412730.0,25933590.83,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.08,14905.0,1518.0,0.0,0.0,0.96,0.0,0.0,93252.0,596.0,31.75,0.05,0.0,0.0,11.61,11.61,4497104.0,197492197.82,0.0,241.67,11.61,11.87,0.2194,41.42,0.1718,53.57
2009-10-29,887409.0,39320125.26,2.84,12.26,0.9,48.42,0.0,18513060.04,599493.0,417818.0,26562881.21,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.02,5088.0,285.0,0.0,0.0,0.18,0.0,0.0,9243.0,0.0,32.08,0.0,0.0,0.0,11.83,11.83,4467278.0,197940217.56,0.0,240.28,11.78,12.43,0.2169,40.99,0.1751,54.05
2009-10-30,888704.0,37687296.0,2.84,12.4,0.9,48.85,0.0,17832918.88,598088.0,420518.0,25363134.96,0.0,0.0,2191.0,0.0,0.0,2700.0,0.0,0.21,0.0,4000.0,0.0,0.0,0.0,2191.0,0.15,404.0,0.0,32.28,0.0,0.0,0.0,11.83,11.83,4457715.0,189038447.79,0.0,236.03,12.03,12.79,0.2163,40.82,0.1758,51.73
2009-11-02,892711.0,38464634.33,2.86,12.26,0.9,47.57,0.0,18374295.37,597171.0,426442.0,25730571.43,0.0,0.0,3612.0,0.32,0.0,0.0,0.0,0.34,8524.0,4953.0,0.0,0.0,0.32,3612.0,0.0,424.0,2600.0,31.55,0.16,0.0,0.0,11.78,11.78,4473784.0,192763913.12,0.0,234.66,11.85,12.92,0.2125,40.25,0.176,52.56
2009-11-03,913009.0,39189530.62,2.92,12.49,0.92,49.02,0.0,18947157.19,606810.0,441417.0,26046401.6,0.0,0.0,10138.0,1.31,0.0,0.0,0.0,0.07,15972.0,1296.0,0.0,0.0,1.31,10138.0,0.0,797.0,997.0,31.98,0.03,0.0,0.0,11.99,11.99,4452365.0,191111034.5,0.0,234.04,12.02,12.48,0.2123,40.41,0.1805,52.36
2009-11-04,912736.0,39881157.5,2.92,12.38,0.92,48.55,0.0,19224913.45,614210.0,439989.0,26837339.33,0.0,0.0,7673.0,0.0,0.0,0.0,0.0,0.16,0.0,3066.0,0.0,0.0,0.0,7673.0,0.0,2793.0,1428.0,32.1,0.08,0.0,0.0,12.19,12.19,4422657.0,193243917.61,0.0,231.39,12.18,12.56,0.2133,40.52,0.1812,53.3
2009-11-05,929491.0,40537054.3,2.98,12.5,0.94,49.96,0.0,19531417.24,631360.0,447844.0,27534935.36,0.0,0.0,8840.0,0.41,0.0,0.0,0.0,0.03,7855.0,532.0,0.0,0.0,0.41,8840.0,0.0,8842.0,0.0,33.5,0.0,0.0,0.0,12.57,12.57,4393228.0,191597898.18,0.0,232.63,12.59,13.37,0.2061,39.38,0.185,53.2
2009-11-06,926717.0,40833909.69,2.97,12.35,0.94,50.21,0.0,19517739.64,633491.0,442951.0,27913499.25,0.0,0.0,4256.0,0.0,0.0,0.0,0.0,0.25,0.0,5429.0,0.0,0.0,0.0,4256.0,0.0,3304.0,4893.0,33.77,0.22,0.0,0.0,12.52,12.52,4428257.0,195122185.53,0.0,236.51,12.49,13.38,0.2097,39.82,0.1831,53.75
2009-11-09,925772.0,41308339.82,2.96,12.27,0.94,50.6,0.0,19810263.82,632789.0,443973.0,28235313.93,0.0,0.0,1265.0,0.22,0.0,0.0,0.0,0.15,3984.0,2793.0,0.0,0.0,0.22,1265.0,0.0,826.0,2962.0,34.04,0.15,0.0,0.0,12.47,12.47,4440896.0,198154665.61,0.0,238.05,12.51,13.32,0.209,39.71,0.1825,54.43
2009-11-10,926850.0,41341244.45,2.97,12.38,0.94,51.28,0.0,19872522.33,632046.0,445532.0,28191798.23,0.0,0.0,2045.0,0.09,0.0,0.0,0.0,0.14,1559.0,2788.0,0.0,0.0,0.09,2045.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,12.43,12.43,4452196.0,198585880.32,0.0,242.31,12.43,13.51,0.2087,39.69,0.1823,54.41
2009-11-11,928115.0,41785700.36,2.97,12.59,0.94,51.18,0.0,20115745.96,624110.0,446797.0,28098752.26,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.43,1265.0,7936.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,33.96,0.0,0.0,0.0,12.32,12.32,4439696.0,199884504.34,0.0,242.49,12.28,13.54,0.2072,39.48,0.1833,54.92
2009-11-12,913115.0,41626868.17,2.92,12.49,0.92,51.16,0.0,20075117.5,618273.0,440362.0,28185681.61,0.0,0.0,2195.0,0.16,0.0,0.0,0.0,0.5,1501.0,9259.0,0.0,0.0,0.16,2195.0,0.0,1227.0,7936.0,34.06,0.41,0.0,0.0,12.16,12.16,4466385.0,203612490.84,0.0,247.58,12.09,13.81,0.2148,40.49,0.1796,55.61
2009-11-13,915645.0,41329361.96,2.93,12.5,0.93,51.78,0.0,19896473.78,622728.0,440803.0,28108001.37,0.0,0.0,11132.0,0.1,0.0,0.0,0.0,0.37,1438.0,6677.0,0.0,0.0,0.1,11132.0,0.0,0.0,997.0,34.58,0.05,0.0,0.0,12.12,12.12,4516374.0,203855048.38,0.0,249.69,12.16,13.62,0.2146,40.46,0.1782,55.06
2009-11-16,908194.0,41692892.01,2.91,12.28,0.92,50.84,0.0,19806687.64,617914.0,431448.0,28366870.59,0.0,0.0,433.0,0.04,0.0,0.0,0.0,0.51,700.0,8862.0,0.0,0.0,0.04,433.0,0.0,3615.0,10055.0,34.01,0.6,0.0,0.0,11.92,11.92,4565015.0,209568305.24,0.0,253.17,11.84,13.56,0.2184,41.01,0.1752,56.0
2009-11-17,789468.0,35595294.14,2.53,10.96,0.8,45.16,0.0,19352090.52,496474.0,429210.0,22384869.38,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.97,3623.0,127115.0,0.0,0.0,0.2,0.0,0.0,5675.0,5861.0,27.82,0.25,0.0,0.0,9.65,9.65,4646565.0,209502915.78,0.0,258.34,9.72,13.47,0.2177,40.91,0.1535,55.0
2009-11-18,802295.0,36107863.79,2.57,11.48,0.81,44.77,0.0,19706384.4,493713.0,437864.0,22219908.83,0.0,0.0,4493.0,0.81,0.0,0.0,0.0,0.53,14643.0,8302.0,0.0,0.0,0.81,4493.0,0.0,1048.0,5989.0,27.07,0.41,0.0,0.0,9.59,9.59,4652604.0,209393790.93,0.0,255.02,9.6,13.25,0.2111,39.99,0.1559,54.9
2009-11-19,785039.0,34732737.66,2.51,11.14,0.79,43.88,0.0,18729837.58,485253.0,423337.0,21469207.45,0.0,0.0,1942.0,0.0,0.0,0.0,0.0,0.58,0.0,10402.0,0.0,0.0,0.0,1942.0,0.0,0.0,14527.0,26.61,0.8,0.0,0.0,9.43,9.43,4657889.0,206080508.98,0.0,253.67,9.49,13.09,0.2195,40.98,0.1526,53.97
2009-11-20,783388.0,34428498.87,2.51,11.28,0.79,43.3,0.0,18256788.83,484009.0,415416.0,21271328.27,0.0,0.0,3170.0,0.0,0.0,0.0,0.0,1.22,0.0,21935.0,0.0,0.0,0.0,3170.0,0.0,17521.0,7921.0,26.22,0.46,0.0,0.0,9.39,9.39,4668222.0,205159992.07,0.0,251.38,9.45,13.16,0.2229,41.4,0.152,53.61
2009-11-23,791312.0,34899997.25,2.53,11.5,0.8,43.48,0.0,18239503.72,495905.0,413557.0,21871377.08,0.0,0.0,11475.0,0.0,0.0,1000.0,0.0,0.38,0.0,6948.0,0.0,0.0,0.0,11475.0,0.05,7369.0,2859.0,26.63,0.14,0.0,0.0,9.57,9.57,4683969.0,206581607.8,0.0,251.26,9.58,12.96,0.2177,41.04,0.1528,53.8
2009-11-24,897404.0,39284806.96,2.87,12.99,0.91,49.15,0.0,18019099.8,603178.0,411620.0,26404753.37,0.0,0.0,1377.0,0.1,0.0,0.0,0.0,0.06,1850.0,1189.0,0.0,0.0,0.1,1377.0,0.0,107085.0,3787.0,32.51,0.21,0.0,0.0,11.64,11.64,4579649.0,200478967.0,0.0,245.57,11.69,13.33,0.2174,40.85,0.1732,53.4
2009-11-25,985087.0,43236279.94,3.15,14.39,1.0,53.43,0.0,21699052.7,675464.0,494387.0,29646671.4,0.0,0.0,5590.0,4.6,0.0,0.0,0.0,0.12,86000.0,2228.0,0.0,0.0,4.6,5590.0,0.0,68924.0,3233.0,36.07,0.2,0.0,0.0,13.07,13.07,4490747.0,197102585.27,0.0,239.37,13.1,14.72,0.1931,36.45,0.1907,53.54
2009-11-26,992049.0,42208104.29,3.18,14.68,1.0,53.95,1.0,21568850.19,667627.0,506949.0,28405119.14,0.0,0.0,1248.0,0.66,0.0,1000.0,0.0,0.47,11562.0,9085.0,0.0,0.0,0.66,1248.0,0.05,0.0,0.0,35.65,0.0,0.0,0.0,12.88,12.88,4515325.0,192110781.31,0.0,238.25,13.02,15.46,0.1923,36.16,0.1914,51.9
2009-11-27,982049.0,42780915.41,3.14,15.16,0.99,52.07,0.0,21789646.46,664392.0,500188.0,28942851.07,0.0,0.0,5932.0,0.0,0.0,0.0,0.0,0.57,178.0,10689.0,0.0,0.0,0.0,5932.0,0.0,1522.0,6939.0,34.81,0.49,0.0,0.0,12.78,12.78,4534649.0,197542521.08,0.0,238.6,12.73,15.14,0.1945,36.75,0.1889,53.14
2009-11-30,981874.0,42942324.48,3.14,15.62,0.99,53.02,0.0,21863203.37,664682.0,499901.0,29069911.33,0.0,0.0,2441.0,0.0,0.0,0.0,0.0,0.1,0.0,2151.0,0.0,0.0,0.0,2441.0,0.0,0.0,287.0,35.4,0.04,0.0,0.0,12.75,12.75,4546703.0,198850357.12,0.0,241.98,12.76,15.13,0.1953,36.89,0.1884,53.35
2009-12-01,1032060.0,45568702.27,3.3,16.68,1.04,55.93,1.0,26906666.04,598110.0,609394.0,26408441.87,4.06,0.0,3046.0,1.81,0.0,0.0,76058.0,4.0,33435.0,73709.0,4.06,0.0,1.81,3046.0,0.0,11244.0,0.0,31.93,0.0,0.38,0.0,11.48,11.48,4610218.0,203555657.08,7153.0,246.96,11.45,16.53,0.1844,35.0,0.1982,53.86
2009-12-02,1021416.0,44864282.98,3.27,16.74,1.03,55.85,1.0,26614460.25,592950.0,605926.0,26044507.42,0.0,0.0,3039.0,0.0,0.0,0.0,0.0,0.51,0.0,9827.0,0.0,0.0,0.0,3039.0,0.0,1628.0,3468.0,31.93,0.14,0.0,0.0,11.36,11.36,4627055.0,203236981.68,0.0,248.74,11.38,16.21,0.1847,35.2,0.1957,53.58
2009-12-03,1030656.0,45295484.4,3.3,17.28,1.04,55.97,1.0,27100267.01,611299.0,616641.0,26865495.68,0.0,0.0,13537.0,0.44,0.0,0.0,0.0,0.34,11000.0,6188.0,0.0,0.0,0.44,13537.0,0.0,11000.0,285.0,32.74,0.03,0.0,0.0,11.8,11.8,4567923.0,200752030.74,0.0,244.71,11.8,16.09,0.1894,36.02,0.199,53.61
2009-12-04,1009298.0,43852125.43,3.23,17.15,1.02,55.13,1.0,26480992.4,597097.0,609485.0,25942756.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,14202.0,0.0,0.0,0.0,0.0,0.0,0.0,7156.0,32.05,0.35,0.0,0.0,11.53,11.53,4582960.0,199121108.7,0.0,245.3,11.56,16.4,0.1958,37.02,0.1948,53.0
2009-12-07,1004207.0,43227550.62,3.21,16.42,1.01,54.48,1.0,26210125.03,591367.0,608880.0,25456252.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,6654.0,0.0,0.0,0.0,0.0,0.0,924.0,605.0,31.3,0.06,0.0,0.0,11.36,11.36,4613662.0,198601789.93,0.0,243.62,11.39,16.46,0.1997,37.53,0.1929,52.51
2009-12-08,1037565.0,44076600.11,3.32,17.26,1.05,55.49,1.0,25593412.72,630305.0,602470.0,26775866.02,0.0,0.0,20370.0,0.0,0.0,0.0,0.0,0.18,0.0,3198.0,0.0,0.0,0.0,20370.0,0.0,21766.0,6410.0,33.07,0.35,0.0,0.0,12.12,12.12,4571766.0,194212316.11,0.0,238.97,12.16,16.04,0.1908,35.83,0.1995,51.82
2009-12-09,1090801.0,44934194.3,3.49,18.63,1.1,57.42,1.0,24741878.35,684544.0,600622.0,28198941.06,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.05,900.0,845.0,0.0,0.0,0.0,1380.0,0.0,53704.0,2748.0,35.19,0.18,0.0,0.0,13.24,13.24,4484738.0,184743219.59,0.0,229.04,13.32,15.32,0.1825,33.86,0.211,50.25
2009-12-10,1079214.0,45253124.87,3.45,18.17,1.09,55.49,1.0,24975358.68,676685.0,595622.0,28374456.6,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.56,0.0,9174.0,0.0,0.0,0.0,1315.0,0.0,0.0,5000.0,34.16,0.41,0.0,0.0,13.15,13.15,4467934.0,187347435.47,0.0,226.58,13.1,14.41,0.1829,34.17,0.2098,51.15
2009-12-11,1083248.0,46123813.41,3.47,17.15,1.09,56.66,1.0,25427691.2,678593.0,597186.0,28893934.64,0.0,0.0,3563.0,0.11,0.0,0.0,0.0,0.1,1564.0,2822.0,0.0,0.0,0.11,3563.0,0.0,1167.0,0.0,34.91,0.0,0.0,0.0,13.26,13.26,4439296.0,189021590.96,0.0,229.18,13.22,14.34,0.1828,34.21,0.2117,51.94
2009-12-14,1143325.0,48260071.07,3.66,18.11,1.16,60.38,1.0,27479611.38,687548.0,651017.0,29021595.21,0.0,0.0,13709.0,2.97,0.0,2000.0,0.0,0.25,51831.0,4754.0,0.0,0.0,2.97,13709.0,0.1,0.0,0.0,35.61,0.0,0.0,0.0,13.35,13.35,4461472.0,188319992.82,0.0,230.56,13.38,19.29,0.1818,32.53,0.222,51.49
2009-12-15,1183957.0,50538095.61,3.79,18.38,1.2,62.28,1.0,29894155.81,773968.0,700331.0,33037406.58,0.0,0.0,96189.0,0.39,0.0,40486.0,0.0,0.53,9805.0,10630.0,0.0,0.0,0.39,96189.0,2.11,861.0,977.0,40.07,0.05,0.0,0.0,15.08,15.08,4357953.0,186022503.65,0.0,226.17,15.05,18.73,0.17,31.41,0.2307,52.07
2009-12-16,1184751.0,52077395.84,3.79,17.99,1.2,62.85,1.0,31753887.84,796632.0,722395.0,35017079.54,0.0,0.0,47507.0,4.99,0.0,10000.0,0.0,1.33,91573.0,25899.0,0.0,0.0,4.99,47507.0,0.54,1056.0,3451.0,41.95,0.04,0.0,4.12,15.44,15.44,4363095.0,191785974.79,0.0,230.64,15.39,23.38,0.1871,31.08,0.2296,53.62
2009-12-17,1125735.0,49169495.29,3.6,16.88,1.14,61.07,1.0,30021636.3,772666.0,687345.0,33748259.8,0.0,0.0,298.0,0.0,0.0,231.0,0.0,1.53,0.0,29337.0,0.0,0.0,0.0,298.0,0.01,5073.0,35281.0,41.21,1.53,0.0,0.0,14.99,14.99,4381982.0,191394816.11,0.0,234.43,14.95,19.3,0.1874,33.22,0.2184,53.28
2009-12-18,1114426.0,50018507.04,3.57,16.38,1.13,60.28,1.0,30808015.46,762366.0,686411.0,34217084.97,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.55,0.0,10375.0,0.0,0.0,0.0,75.0,0.0,0.0,934.0,40.83,0.05,0.0,0.0,14.77,14.77,4399693.0,197470334.77,0.0,237.01,14.7,19.46,0.191,33.45,0.2159,54.75
2009-12-21,1075174.0,49446662.15,3.44,15.06,1.09,59.88,1.0,31348525.42,727555.0,681646.0,33459855.13,0.0,0.0,1880.0,0.23,0.0,0.0,0.0,1.67,3406.0,36691.0,0.0,0.0,0.23,1880.0,0.0,0.0,8171.0,40.22,0.41,0.0,0.0,14.1,14.1,4433363.0,203887931.13,0.0,245.52,14.08,20.19,0.2021,34.74,0.2083,56.1
2009-12-22,1080693.0,49257514.67,3.46,14.65,1.09,61.38,1.0,30253024.72,750979.0,663741.0,34229294.64,0.0,0.0,20074.0,0.07,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.07,20074.0,0.0,3350.0,18375.0,41.99,0.81,0.0,0.0,14.55,14.55,4411429.0,201071006.01,0.0,246.55,14.55,18.2,0.1993,34.87,0.2093,55.6
2009-12-23,1109363.0,50909863.96,3.55,14.66,1.12,62.49,1.0,30371220.22,794916.0,661811.0,36479552.16,0.0,0.0,35549.0,0.29,0.0,0.0,0.0,0.0,5502.0,0.0,0.0,0.0,0.29,35549.0,0.0,8388.0,7432.0,44.28,0.42,0.0,0.0,15.36,15.36,4381765.0,201083919.37,0.0,243.99,15.36,17.65,0.1928,33.69,0.2143,55.98
2009-12-24,1112760.0,50554915.95,3.56,14.69,1.12,62.95,1.0,30697541.39,785822.0,675681.0,35701467.67,0.0,0.0,0.0,0.74,0.0,1152.0,0.0,0.59,12718.0,10473.0,0.0,0.0,0.74,0.0,0.07,1379.0,0.0,43.71,0.0,0.0,0.0,15.17,15.17,4392897.0,199578110.82,0.0,244.03,15.19,17.62,0.1886,33.7,0.2149,55.42
2009-12-25,1125411.0,51129676.22,3.6,15.14,1.14,63.39,1.0,30697541.39,798473.0,675681.0,36276227.94,0.0,0.0,12651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12651.0,0.0,0.0,0.0,44.26,0.0,0.0,0.0,15.41,15.41,4383004.0,199128652.02,0.0,243.04,15.4,17.29,0.1857,33.32,0.2172,0.0
2009-12-28,1139665.0,52543365.7,3.65,15.33,1.15,64.37,1.0,31410943.29,803595.0,681303.0,37049120.54,0.0,0.0,400.0,0.5,0.0,0.0,0.0,0.39,9290.0,7152.0,0.0,0.0,0.5,400.0,0.0,11874.0,3668.0,44.66,0.2,0.0,0.0,15.56,15.56,4360884.0,201055154.62,0.0,242.31,15.56,16.98,0.1804,32.71,0.2207,56.24
2009-12-29,1146393.0,54225642.2,3.67,15.63,1.16,65.53,1.0,31688705.21,835654.0,669936.0,39527347.78,0.0,0.0,28643.0,0.28,0.0,0.0,0.0,0.02,4633.0,463.0,0.0,0.0,0.28,28643.0,0.0,3879.0,16000.0,47.47,0.81,0.0,0.0,16.17,16.17,4331485.0,204883975.91,0.0,246.17,16.17,16.03,0.1759,32.17,0.2219,57.7
2009-12-30,1152728.0,54109503.82,3.69,15.49,1.16,67.39,1.0,31711379.58,835358.0,675567.0,39212031.71,0.0,0.0,704.0,0.55,0.0,0.0,0.0,0.41,9104.0,9104.0,0.0,0.0,0.55,704.0,0.0,8104.0,3473.0,48.21,0.13,0.0,0.0,16.16,16.16,4334138.0,203446135.3,0.0,249.27,16.21,15.75,0.1757,32.37,0.223,57.26
2009-12-31,1154108.0,53294398.88,3.69,15.71,1.17,67.0,1.0,30925406.4,842605.0,669700.0,38909813.44,0.0,0.0,7247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7247.0,0.0,0.0,5867.0,48.45,0.32,0.0,0.0,16.32,16.32,4319316.0,199457372.97,0.0,246.08,16.45,15.76,0.1755,32.22,0.2236,56.33
2010-01-01,1154108.0,53294398.88,3.69,16.03,1.17,66.66,1.0,30925406.4,842605.0,669700.0,38909813.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,0.0,0.0,0.0,16.34,16.34,4312962.0,199163957.96,0.0,245.19,16.44,15.8,0.1759,32.32,0.2239,0.0
2010-01-04,1157901.0,54219435.69,3.71,16.08,1.17,66.1,1.0,31359119.72,845940.0,669700.0,39611667.51,0.0,0.0,3793.0,0.0,0.0,0.0,0.0,0.12,0.0,458.0,0.0,0.0,0.0,3793.0,0.0,0.0,0.0,48.01,0.0,0.0,0.0,16.39,16.39,4316091.0,202103649.96,0.0,244.46,16.42,15.78,0.1738,31.82,0.2243,57.12
2010-01-05,1162495.0,54539381.05,3.72,15.86,1.17,67.27,1.0,31706118.79,845568.0,675809.0,39670497.81,0.0,0.0,4395.0,0.5,0.0,0.0,0.0,0.27,8389.0,4767.0,0.0,0.0,0.5,4395.0,0.0,0.0,2280.0,48.48,0.13,0.0,0.0,16.4,16.4,4309495.0,202183398.57,0.0,246.71,16.42,15.48,0.1727,31.76,0.2255,57.23
2010-01-06,1235769.0,57926436.55,3.96,16.83,1.25,71.49,1.0,35211513.2,842409.0,751182.0,39487761.46,4.35,0.0,36.0,0.0,0.0,0.0,76058.0,0.19,0.0,3195.0,4.35,0.0,0.0,36.0,0.0,0.0,685.0,48.13,0.02,0.0,0.0,16.38,16.38,4301338.0,201624399.65,0.0,245.94,16.37,14.37,0.1547,29.64,0.2402,57.18
2010-01-07,1226662.0,57489491.77,3.93,16.58,1.24,71.82,1.0,35328895.58,847740.0,753818.0,39730701.49,0.0,0.0,17688.0,1.66,0.0,0.0,0.0,0.7,15742.0,12357.0,0.0,0.0,1.66,17688.0,0.0,0.0,13106.0,48.5,0.71,0.0,0.0,16.49,16.49,4293877.0,201239466.51,0.0,245.78,16.48,13.93,0.151,29.37,0.2386,57.17
2010-01-08,1230371.0,58934192.58,3.94,16.88,1.24,71.26,1.0,36062885.51,838883.0,752886.0,40182101.39,0.0,0.0,4641.0,0.0,0.0,0.0,0.0,0.78,0.0,13498.0,0.0,0.0,0.0,4641.0,0.0,0.0,932.0,48.23,0.87,0.0,0.0,16.39,16.39,4280034.0,205011616.82,0.0,246.7,16.35,14.09,0.1527,29.59,0.2404,58.43
