DATE,STMPA FP Equity_DX_SI_QTY,STMPA FP Equity_DX_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STMPA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STMPA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STMPA FP Equity_DX_SI_MV,STMPA FP Equity_DX_DSS,STMPA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY,STMPA FP Equity_DX_BROKER_SI_QTY,STMPA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STMPA FP Equity_DX_BROKER_SI_MV_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_x,STMPA FP Equity_DX_BROKER_SI_MV_INC_x,STMPA FP Equity_DX_SUPPLY_SI_MV_NEW,STMPA FP Equity_DX_BROKER_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_NEW,STMPA FP Equity_DX_SUPPLY_SI_MV_DEC,STMPA FP Equity_DX_BROKER_SI_QTY_INC,STMPA FP Equity_DX_SUPPLY_SI_QTY_DEC,STMPA FP Equity_DX_BROKER_SI_MV_NEW_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STMPA FP Equity_DX_BROKER_SI_MV_INC_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_y,STMPA FP Equity_DX_BROKER_SI_MV_ADD,STMPA FP Equity_DX_SUPPLY_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV,STMPA FP Equity_DX_BROKER_SI_MV_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV_RMV,STMPA FP Equity_DX_BROKER_SI_MV_RMV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STMPA FP Equity_DX_UTILIZATION_QUANTITY,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STMPA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_MV,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STMPA FP Equity_DX_BROKER_SI_CON_RATIO,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STMPA FP Equity_DX_DEMAND_SUPPLY_RATIO,STMPA FP Equity_PX_LAST
2010-01-07,41699016.0,190107375.38,6.32,12.24,4.58,267.71,1.0,155069421.94,16961244.0,34013632.0,77326946.52,0.0,0.0,12000.0,0.59,0.0,0.0,0.0,2.76,89200.0,429026.0,0.0,0.0,0.59,12000.0,0.0,0.0,938300.0,110.41,5.72,0.0,0.0,15.3,15.3,93873824.0,427974278.76,0.0,610.14,15.32,18.79,0.1238,20.21,0.3762,6.467
2010-01-08,41689016.0,189356437.42,6.32,12.15,4.58,265.26,1.0,154721042.14,17071004.0,34063632.0,77538517.6,0.0,0.0,194362.0,0.31,0.0,0.0,0.0,0.67,50000.0,90003.0,0.0,0.0,0.31,194362.0,0.0,5400.0,0.0,109.62,0.0,0.0,0.0,15.48,15.48,93220512.0,423418582.17,0.0,598.87,15.47,18.81,0.1241,20.37,0.378,6.443
2010-01-11,38415560.0,171942324.57,5.83,11.08,4.22,242.83,1.0,142209568.3,14506242.0,31772632.0,64927778.49,0.0,0.0,114395.0,1.04,0.0,0.0,0.0,0.45,164362.0,63474.0,0.0,0.0,1.04,114395.0,0.0,0.0,2455364.0,92.53,15.93,16.62,0.0,14.46,14.46,85783480.0,383954079.04,2615683.0,546.23,14.49,15.87,0.124,22.3,0.383,6.349
2010-01-12,38475800.0,168984162.46,5.83,11.17,4.23,241.93,1.0,137326179.2,14971482.0,31267632.0,65754145.37,0.0,0.0,28244.0,1.18,0.0,0.0,0.0,0.64,220000.0,100000.0,0.0,0.0,1.18,28244.0,0.0,536996.0,725000.0,94.62,4.6,0.0,0.0,14.05,14.05,91574936.0,402193427.1,0.0,575.88,14.11,14.79,0.122,22.57,0.3611,6.23
2010-01-13,38213816.0,168830303.49,5.79,11.37,4.2,238.79,1.0,136869416.51,14897482.0,30979644.0,65817724.34,0.0,0.0,9777.0,0.81,0.0,0.0,0.0,1.26,133800.0,109867.0,0.0,0.0,0.81,9777.0,0.0,26090.0,421786.0,93.36,2.86,0.0,0.0,14.65,14.65,86774128.0,383371876.96,0.0,541.2,14.71,14.69,0.1221,23.04,0.3759,6.267
2010-01-14,38108052.0,169437634.04,5.78,11.09,4.19,239.11,1.0,137533177.55,14866609.0,30932452.0,66100546.29,0.0,0.0,1246024.0,0.23,0.0,0.0,0.0,9.19,27698.0,1435363.0,0.0,0.0,0.23,1246024.0,0.0,158466.0,74892.0,93.33,0.34,0.0,0.0,14.06,14.06,90887672.0,404108614.81,0.0,570.09,14.07,14.63,0.1198,22.78,0.3603,6.307
2010-01-15,37500820.0,163644612.31,5.69,10.83,4.12,235.94,1.0,131153986.1,15350378.0,30055264.0,66985379.43,0.0,0.0,152546.0,0.0,0.0,0.0,0.0,0.12,0.0,18466.0,0.0,0.0,0.0,152546.0,0.0,349689.0,877186.0,96.34,5.29,0.0,0.0,14.49,14.49,90603528.0,395372133.55,0.0,566.98,14.52,15.11,0.1208,23.38,0.3539,6.19
2010-01-18,36852392.0,160399350.58,5.59,10.24,4.05,230.9,1.0,128091359.95,15327714.0,29429502.0,66713590.03,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.15,385214.0,22664.0,0.0,0.0,2.97,0.0,0.0,0.0,1010977.0,94.84,6.91,0.0,0.0,14.37,14.37,91311024.0,397429533.21,0.0,563.62,14.4,14.37,0.1198,23.99,0.3456,6.174
2010-01-19,39473016.0,171722085.97,5.99,11.08,4.34,247.68,1.0,140690860.91,15299305.0,32340002.0,66557583.76,0.0,0.0,29914.0,10.56,0.0,1200000.0,0.0,4.32,1710500.0,716702.0,0.0,0.0,10.56,29914.0,7.78,658379.0,0.0,94.53,0.0,0.0,0.0,14.39,14.39,91055336.0,396124082.26,0.0,561.49,14.41,13.46,0.1142,22.48,0.3711,6.171
2010-01-20,40260888.0,176767431.6,6.11,11.31,4.42,253.36,1.0,149020878.3,13976588.0,33941280.0,61364904.9,0.0,0.0,32664.0,15.96,0.0,0.0,0.0,8.23,2585859.0,1355381.0,0.0,0.0,15.96,32664.0,0.0,0.0,984579.0,86.93,6.31,0.0,0.0,13.15,13.15,92281888.0,405168219.96,0.0,572.33,13.19,16.73,0.1204,21.97,0.3789,6.228
2010-01-21,32467224.0,141404542.05,4.92,8.8,3.57,201.27,1.0,109839957.73,14044376.0,25219830.0,61167488.68,0.0,0.0,142788.0,0.0,0.0,2388.0,0.0,0.46,0.0,75000.0,0.0,0.0,0.0,142788.0,0.01,0.0,736792.0,87.2,4.26,0.0,53.72,13.19,13.19,92416144.0,402500149.69,0.0,572.13,13.23,15.81,0.112,20.96,0.305,6.178
2010-01-22,32617260.0,138654856.59,4.95,8.83,3.58,199.55,1.0,104386392.99,15596118.0,24555924.0,66298564.15,0.0,1991978.0,0.0,0.0,12.31,0.0,0.0,3.26,0.0,468709.0,0.0,1991978.0,0.0,0.0,0.0,28473.0,663906.0,95.48,4.88,0.0,0.0,13.86,13.86,96922360.0,412013637.13,0.0,590.8,13.91,15.75,0.1074,20.33,0.2899,6.03
2010-01-25,32442884.0,136701414.34,4.92,8.86,3.56,195.29,1.0,102603005.35,15561181.0,24350424.0,65568629.83,0.0,0.0,16500.0,0.0,0.0,16500.0,0.0,0.67,0.0,66061.0,0.0,0.0,0.0,16500.0,0.1,14624.0,222000.0,93.56,1.78,0.0,0.0,14.43,14.43,92301336.0,388921132.19,0.0,554.37,14.44,15.6,0.1066,20.09,0.3008,5.977
2010-01-26,33492816.0,143982391.22,5.08,9.13,3.68,201.6,1.0,109383696.38,15766981.0,25444556.0,67780733.24,0.0,0.0,479978.0,6.51,0.0,0.0,0.0,2.28,1094133.0,376775.0,0.0,0.0,6.51,479978.0,0.0,102597.0,0.0,94.87,0.0,0.0,0.0,14.56,14.56,92544448.0,397839671.56,0.0,557.68,14.54,14.99,0.1085,20.91,0.3092,6.098
2010-01-27,32408570.0,133198312.17,4.91,8.63,3.56,195.3,1.0,99700660.2,15869057.0,24258234.0,65221378.42,0.0,0.0,162076.0,1.79,0.0,0.0,0.0,0.42,250000.0,60000.0,0.0,0.0,1.79,162076.0,0.0,0.0,1436323.0,95.73,8.88,0.0,0.0,14.51,14.51,93468528.0,384153024.04,0.0,560.85,14.58,15.77,0.1062,19.52,0.2964,5.83
2010-01-28,31038100.0,129513120.17,4.71,7.83,3.41,183.0,1.0,94901482.49,16013474.0,22743346.0,66819650.12,0.0,0.0,168671.0,0.0,0.0,0.0,0.0,0.75,0.0,24254.0,0.0,0.0,0.0,168671.0,0.0,0.0,1514888.0,94.19,9.63,0.0,0.0,14.6,14.6,93655784.0,390798818.48,0.0,553.4,14.54,16.2,0.1056,18.48,0.283,5.919
2010-01-29,31729830.0,133115305.7,4.81,7.57,3.49,189.08,1.0,98973626.95,16029407.0,23591700.0,67247741.73,0.0,0.0,343554.0,5.15,0.0,0.0,0.0,1.91,850000.0,338920.0,0.0,0.0,5.15,343554.0,0.0,11299.0,1645.0,95.47,0.0,0.0,0.0,14.71,14.71,92947752.0,389941213.73,0.0,554.7,14.68,16.01,0.1108,20.63,0.2912,5.951
2010-02-01,33391036.0,142462024.42,5.06,7.76,3.67,199.34,1.0,106082499.28,16958244.0,24864202.0,72351926.15,0.0,0.0,820504.0,7.62,0.0,0.0,0.0,2.51,1272501.0,422814.0,0.0,0.0,7.62,820504.0,0.0,531147.0,0.0,101.01,0.0,0.0,0.0,15.23,15.23,94394064.0,402729925.81,0.0,563.09,15.21,15.11,0.1156,22.63,0.2999,6.052
2010-02-02,34174080.0,148477038.92,5.18,7.77,3.75,205.93,1.0,112170973.0,17414038.0,25817728.0,75659236.41,0.0,0.0,286837.0,12.83,0.0,0.0,0.0,0.83,2117527.0,142179.0,0.0,0.0,12.83,286837.0,0.0,311136.0,1164000.0,105.7,6.94,0.0,0.0,15.77,15.77,93024696.0,404166883.45,0.0,565.3,15.75,14.76,0.1221,23.56,0.3094,6.163
2010-02-03,34245272.0,149679597.92,5.19,7.65,3.76,209.04,1.0,110601570.25,17848370.0,25304590.0,78011844.82,0.0,0.0,1028482.0,2.2,0.0,270000.0,0.0,6.3,315372.0,1049491.0,0.0,0.0,2.2,1028482.0,1.63,455341.0,1098511.0,110.31,6.36,0.0,0.0,16.07,16.07,93217896.0,407437768.11,0.0,574.37,16.11,15.0,0.1155,21.94,0.3083,6.2
2010-02-04,35622232.0,150976863.24,5.4,7.94,3.91,218.65,1.0,106944274.43,19752794.0,25232964.0,83717799.55,0.0,0.0,1930055.0,8.84,0.0,0.0,0.0,0.59,1289708.0,49614.0,0.0,0.0,8.84,1930055.0,0.0,23983.0,1361333.0,121.87,7.61,0.0,0.0,17.61,17.61,92446968.0,391815797.63,0.0,566.27,17.71,15.11,0.1028,18.69,0.3175,6.012
2010-02-05,35917248.0,149138113.93,5.45,8.0,3.95,216.18,1.0,105793878.77,19803212.0,25478564.0,82228284.51,0.0,0.0,582376.0,0.74,0.0,0.0,0.0,4.38,245600.0,680095.0,0.0,0.0,0.74,582376.0,0.0,148137.0,0.0,118.68,0.0,0.0,0.0,17.67,17.67,92279872.0,383170950.73,0.0,550.17,17.74,14.74,0.1038,18.81,0.3205,5.89
2010-02-08,39956236.0,166190762.18,6.06,8.78,4.39,237.36,1.0,122923654.6,17654736.0,29553788.0,73431692.41,0.0,0.0,158100.0,26.53,0.0,0.0,0.0,15.29,4606833.0,2387261.0,0.0,0.0,26.53,158100.0,0.0,80684.0,531611.0,104.1,3.47,0.0,0.0,15.5,15.5,96265472.0,400398880.49,0.0,567.25,15.51,18.52,0.1229,22.29,0.3507,5.9
2010-02-09,41904300.0,171605129.4,6.35,8.89,4.6,246.81,1.0,128840981.93,17694874.0,31461712.0,72463473.74,0.0,0.0,10393.0,21.03,0.0,15324.0,0.0,1.15,3552167.0,196376.0,0.0,0.0,21.03,10393.0,0.09,226122.0,1659567.0,103.57,11.3,0.0,0.0,15.49,15.49,96542728.0,395358646.52,0.0,563.79,15.52,17.71,0.149,30.17,0.3668,5.809
2010-02-10,40363564.0,169193903.24,6.12,8.27,4.43,236.82,1.0,127559983.02,17398640.0,30431212.0,72930720.7,0.0,0.0,0.0,0.12,0.0,315000.0,0.0,1.52,21500.0,296234.0,0.0,0.0,0.12,0.0,1.92,0.0,1367000.0,101.73,8.87,0.0,0.0,15.12,15.12,97674776.0,409428082.21,0.0,572.97,15.08,17.42,0.1492,30.14,0.3508,5.946
2010-02-11,41119484.0,174043832.51,6.24,8.19,4.52,244.72,1.0,130769762.35,17430362.0,30895580.0,73776387.96,0.0,0.0,312825.0,3.73,0.0,0.0,0.0,1.43,464369.0,281103.0,0.0,0.0,3.73,312825.0,0.0,0.0,0.0,103.83,0.0,0.0,0.0,15.07,15.07,98263400.0,415913262.22,0.0,585.09,15.07,16.86,0.1502,30.7,0.3554,6.004
2010-02-12,41394680.0,171706798.98,6.28,8.1,4.55,247.2,1.0,127745503.33,17804546.0,30796592.0,73853973.53,0.0,0.0,413036.0,2.49,0.0,0.0,0.0,0.25,350937.0,41925.0,0.0,0.0,2.49,413036.0,0.0,3073.0,449924.0,106.25,2.71,0.0,0.0,15.38,15.38,97922728.0,406187417.62,0.0,581.84,15.44,16.69,0.1537,31.43,0.3577,5.884
2010-02-15,44775580.0,183331936.66,6.79,8.61,4.92,264.73,1.0,136199840.93,18001848.0,33264400.0,73707892.95,0.0,0.0,102302.0,15.94,0.0,0.0,0.0,0.0,2775215.0,0.0,0.0,0.0,15.94,102302.0,0.0,95000.0,307407.0,105.6,1.71,0.0,0.0,15.51,15.51,98082120.0,401593569.78,0.0,574.53,15.53,17.32,0.1706,34.23,0.3857,5.808
2010-02-16,40647464.0,169638904.87,6.16,7.88,4.47,238.78,1.0,124145397.5,17351536.0,29746688.0,72415232.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,1050312.0,0.0,0.0,0.0,0.0,0.0,400000.0,3517714.0,100.77,21.53,0.0,0.0,15.0,15.0,98345872.0,410438546.05,0.0,573.98,14.93,20.31,0.1552,29.48,0.3513,5.92
2010-02-17,42889492.0,186554772.89,6.5,8.14,4.71,275.93,1.0,135331897.45,18452050.0,31113202.0,80260171.82,0.0,0.0,975000.0,8.96,0.0,0.0,0.0,4.88,1366515.0,859106.0,0.0,0.0,8.96,975000.0,0.0,984620.0,0.0,109.95,0.0,0.0,0.0,15.97,15.97,97119896.0,422438674.29,0.0,583.95,15.85,17.53,0.1288,25.87,0.3711,6.17
2010-02-18,40038568.0,176694555.54,6.07,7.41,4.4,244.29,1.0,127706047.29,17687228.0,28937888.0,78055660.98,0.0,0.0,1050400.0,1.16,0.0,0.0,0.0,11.01,137936.0,1859223.0,0.0,0.0,1.16,1050400.0,0.0,44000.0,2313251.0,109.38,12.36,0.0,0.0,15.22,15.22,98507840.0,434725812.51,0.0,610.48,15.19,19.69,0.1509,29.09,0.3446,6.26
2010-02-19,37914164.0,169457595.81,5.75,7.01,4.16,233.64,1.0,121355249.1,17309880.0,27151824.0,77366618.15,0.0,0.0,1304511.0,5.93,0.0,0.0,0.0,10.84,942855.0,1762382.0,0.0,0.0,5.93,1304511.0,0.0,80524.0,2728918.0,108.3,15.65,0.0,0.0,14.91,14.91,98824344.0,441696030.58,0.0,619.42,14.88,20.67,0.1351,24.6,0.3265,6.34
2010-02-22,36377152.0,163928660.51,5.52,6.73,4.0,226.42,1.0,117187534.41,16919788.0,26004902.0,76246710.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,540093.0,0.0,0.0,0.0,0.0,0.0,150000.0,1146922.0,107.21,6.29,0.0,0.0,14.54,14.54,99457344.0,448190918.85,0.0,629.69,14.55,21.41,0.1392,25.04,0.3126,6.37
2010-02-23,36383500.0,158757994.08,5.52,6.67,4.0,227.09,1.0,113589415.02,16599088.0,26031952.0,72429478.04,0.0,0.0,110000.0,0.67,0.0,18461.0,0.0,2.62,110000.0,430699.0,0.0,0.0,0.67,110000.0,0.12,0.0,101411.0,105.22,0.45,0.0,0.0,14.24,14.24,99994552.0,436322357.5,0.0,628.07,14.35,21.23,0.1373,24.72,0.3121,6.168
2010-02-24,35284272.0,158105137.96,5.35,6.4,3.88,216.33,1.0,115671469.19,17247446.0,25814364.0,77284004.31,0.0,0.0,536785.0,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,0.0,0.0,0.0,536785.0,0.0,111573.0,226208.0,107.25,1.6,0.0,0.0,14.75,14.75,99700008.0,446745323.78,0.0,620.63,14.73,18.41,0.1317,25.43,0.3017,6.334
2010-02-25,32713028.0,144616562.14,4.96,5.9,3.59,203.55,1.0,103584343.31,17068860.0,23431324.0,75457394.31,0.0,0.0,9618.0,1.95,0.0,0.0,0.0,1.11,283762.0,188205.0,0.0,0.0,1.95,9618.0,0.0,0.0,2666800.0,107.78,15.32,0.0,0.0,14.49,14.49,100698288.0,445163322.19,0.0,633.24,14.54,15.15,0.118,23.76,0.2778,6.249
2010-02-26,33030712.0,148614715.38,5.01,5.92,3.63,204.06,1.0,101004590.18,17037448.0,22449012.0,76656400.42,0.0,0.0,10387.0,0.14,0.0,0.0,0.0,0.68,26686.0,106964.0,0.0,0.0,0.14,10387.0,0.0,65167.0,1009000.0,107.36,6.66,0.0,0.0,14.49,14.49,100569360.0,452490603.66,0.0,632.44,14.51,18.02,0.1175,21.84,0.2809,6.36
2010-03-01,32944004.0,152139957.59,5.0,6.01,3.62,206.07,1.0,103556388.19,16975910.0,22423840.0,78397095.49,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.39,215661.0,127967.0,0.0,0.0,1.55,0.0,0.0,66428.0,240832.0,107.48,1.02,0.0,0.0,14.47,14.47,100330368.0,463339487.6,0.0,640.53,14.37,17.8,0.1166,21.6,0.2808,6.528
2010-03-02,32631964.0,153145924.35,4.95,5.93,3.58,208.39,1.0,105300704.45,16601623.0,22437220.0,77913511.43,0.0,0.0,0.0,0.0,0.0,132856.0,0.0,2.86,0.0,511487.0,0.0,0.0,0.0,0.0,0.89,137200.0,119477.0,108.09,0.25,0.0,0.0,13.89,13.89,102902680.0,482935260.86,0.0,671.79,13.86,17.81,0.1175,21.69,0.2731,6.634
2010-03-03,31710420.0,148843435.16,4.81,5.71,3.48,204.33,1.0,83374491.73,16364906.0,17762558.0,76814145.79,0.0,0.0,96918.0,1.34,0.0,0.0,0.0,2.17,193717.0,387817.0,0.0,0.0,1.34,96918.0,0.0,54182.0,4868378.0,108.11,31.85,0.0,0.0,13.61,13.61,103919544.0,487781048.28,0.0,685.08,13.63,18.23,0.1185,22.42,0.2636,6.635
2010-03-04,30104668.0,140347932.65,4.57,5.52,3.31,194.7,1.0,79638132.03,15434420.0,17082400.0,71955250.88,0.0,0.0,8663.0,0.05,0.0,0.0,0.0,6.26,5094.0,945060.0,0.0,0.0,0.05,8663.0,0.0,5911.0,685253.0,102.51,4.32,0.0,0.0,12.78,12.78,105324864.0,491024412.54,0.0,695.95,12.84,18.99,0.1229,22.22,0.2493,6.59
2010-03-05,31086516.0,149675514.4,4.71,5.74,3.41,200.63,1.0,84001014.92,16052267.0,17446400.0,77288536.31,0.0,0.0,659847.0,2.56,0.0,0.0,0.0,0.28,364000.0,42000.0,0.0,0.0,2.56,659847.0,0.0,0.0,0.0,106.54,0.0,0.0,0.0,13.25,13.25,105125656.0,506159539.99,0.0,694.86,13.29,18.64,0.1175,21.59,0.2565,6.806
2010-03-08,30707868.0,146766206.51,4.66,5.62,3.37,201.49,1.0,84793837.73,15378620.0,17741400.0,73501088.35,3.25,0.0,109000.0,3.74,0.0,0.0,454658.0,5.11,515000.0,782647.0,3.25,0.0,3.74,109000.0,0.0,0.0,220000.0,103.69,0.68,0.0,0.0,12.68,12.68,105928000.0,506275809.3,0.0,715.87,12.65,18.47,0.1168,21.03,0.2531,6.756
2010-03-09,30894340.0,147198466.28,4.68,5.69,3.39,202.73,1.0,84721804.96,15524892.0,17781600.0,73969545.6,0.0,0.0,167086.0,0.31,0.0,0.0,0.0,0.14,40200.0,20814.0,0.0,0.0,0.31,167086.0,0.0,0.0,0.0,104.92,0.0,0.0,0.0,12.73,12.73,106443984.0,507160573.4,0.0,718.8,12.74,18.43,0.1165,20.91,0.2533,6.735
2010-03-10,31323940.0,151018101.64,4.75,5.8,3.44,204.86,1.0,86227624.99,15827395.0,17885200.0,76306593.19,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.91,103600.0,132497.0,0.0,0.0,0.59,0.0,0.0,435000.0,114769.0,106.56,0.82,0.0,0.0,12.93,12.93,106555768.0,513723682.34,0.0,719.59,12.9,18.25,0.1146,20.89,0.256,6.815
2010-03-11,30782448.0,147166209.83,4.67,5.96,3.38,202.85,1.0,88335463.69,15926572.0,18476944.0,76142522.42,0.0,0.0,770.0,4.98,0.0,0.0,0.0,1.29,691059.0,186169.0,0.0,0.0,4.98,770.0,0.0,284576.0,88254.0,108.24,0.57,0.0,0.0,12.9,12.9,107502048.0,513950968.2,0.0,729.17,12.93,15.29,0.1116,22.16,0.2494,6.758
2010-03-12,30706904.0,144437222.12,4.66,6.26,3.37,200.66,1.0,81984614.77,15564102.0,17429674.0,73209453.41,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.58,428952.0,362470.0,0.0,0.0,2.9,0.0,0.0,0.0,1122271.0,104.46,7.79,0.0,0.0,12.45,12.45,109476176.0,514947216.76,0.0,733.87,12.46,18.53,0.1136,20.14,0.2456,6.649
2010-03-15,30783184.0,143206294.0,4.67,6.43,3.38,200.15,1.0,81920842.25,15356878.0,17609452.0,71441654.18,0.0,0.0,18031.0,2.11,0.0,0.0,0.0,1.56,360732.0,225255.0,0.0,0.0,2.11,18031.0,0.0,0.0,70000.0,102.36,0.42,0.0,0.0,12.3,12.3,109506248.0,509433460.36,0.0,727.94,12.33,18.31,0.1157,20.9,0.2465,6.576
2010-03-16,31040840.0,147018101.32,4.71,6.61,3.41,200.32,1.0,84623621.47,15349369.0,17867108.0,72698905.27,0.0,0.0,9508.0,2.8,0.0,0.0,0.0,0.11,433031.0,17017.0,0.0,0.0,2.8,9508.0,0.0,0.0,247778.0,101.64,1.9,0.0,0.0,12.3,12.3,109434632.0,518313029.38,0.0,726.41,12.27,18.31,0.12,22.27,0.2488,6.695
2010-03-17,30308196.0,145713644.43,4.6,6.65,3.33,198.37,1.0,82858661.71,15589011.0,17234464.0,74947766.8,0.0,0.0,115520.0,0.44,0.0,0.0,0.0,0.58,10000.0,102000.0,0.0,0.0,0.44,115520.0,0.0,226122.0,642645.0,104.79,3.95,0.0,0.0,12.66,12.66,107559360.0,517116437.36,0.0,725.85,12.62,16.73,0.1187,22.74,0.2461,6.796
2010-03-18,31705076.0,150590265.37,4.81,6.98,3.48,210.0,1.0,87534527.24,15832150.0,18429404.0,75198295.37,0.0,0.0,144250.0,11.0,0.0,0.0,0.0,0.0,1505003.0,2000.0,0.0,0.0,11.0,144250.0,0.0,100889.0,0.0,107.67,0.0,0.0,0.0,12.84,12.84,107512576.0,510654740.27,0.0,729.01,12.87,15.74,0.1213,24.28,0.257,6.714
2010-03-19,32836996.0,155803959.2,4.98,7.33,3.61,215.88,1.0,93525678.18,15682150.0,19711324.0,74408178.47,0.0,0.0,0.0,8.5,0.0,720.0,0.0,1.27,1292275.0,150000.0,0.0,0.0,8.5,0.0,0.01,0.0,0.0,105.41,0.0,0.0,0.0,12.65,12.65,108267784.0,513705620.36,0.0,728.16,12.65,15.29,0.1331,27.48,0.2649,6.707
2010-03-22,32756622.0,157299631.74,4.97,7.55,3.6,215.27,1.0,94796304.94,15756964.0,19740712.0,75666063.33,0.0,0.0,231926.0,0.47,0.0,0.0,0.0,0.98,77000.0,157112.0,0.0,0.0,0.47,231926.0,0.0,0.0,1112199.0,105.78,7.53,0.0,0.0,12.63,12.63,108993856.0,523396258.96,0.0,734.33,12.59,15.36,0.1297,26.98,0.2626,6.788
2010-03-23,32818004.0,160241086.75,4.98,7.73,3.61,217.62,1.0,96913346.29,15680465.0,19848234.0,76563302.03,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.11,263925.0,76499.0,0.0,0.0,2.17,0.0,0.0,0.0,156404.0,106.73,1.02,0.0,0.0,12.53,12.53,109434952.0,534340102.99,0.0,747.37,12.5,15.19,0.1325,27.58,0.2623,6.902
2010-03-24,32910062.0,167581975.58,4.99,7.92,3.62,221.69,1.0,98870572.16,15638035.0,19416388.0,79630746.35,0.0,0.0,57251.0,3.69,0.0,101900.0,0.0,0.63,470792.0,99681.0,0.0,0.0,3.69,57251.0,0.7,0.0,1004539.0,108.93,6.47,0.0,0.0,12.52,12.52,109253184.0,556330292.34,0.0,765.83,12.45,14.92,0.1381,28.78,0.2635,7.198
2010-03-25,31843232.0,166925279.5,4.83,7.5,3.5,219.99,1.0,98663522.99,15166206.0,18821388.0,79502708.0,0.0,0.0,189440.0,0.0,0.0,0.0,0.0,2.86,0.0,680496.0,0.0,0.0,0.0,189440.0,0.0,19227.0,595000.0,109.72,2.98,0.0,0.0,12.13,12.13,109865768.0,575926904.36,0.0,796.49,12.11,15.51,0.1451,29.31,0.2547,7.41
2010-03-26,30956356.0,160743216.9,4.69,7.15,3.4,217.07,1.0,100832495.41,14177181.0,19418590.0,73616083.25,0.0,500212.0,3549.0,5.59,3.67,0.0,0.0,10.38,597203.0,1492786.0,0.0,500212.0,5.59,3549.0,0.0,0.0,0.0,104.36,0.0,0.0,0.0,11.32,11.32,111091920.0,576853186.21,0.0,812.1,11.39,15.74,0.1616,32.03,0.2471,7.34
2010-03-29,30618048.0,160935953.13,4.64,6.91,3.36,213.56,1.0,97660354.1,13992802.0,18579872.0,73549591.63,0.0,0.0,15213.0,2.4,0.0,0.0,0.0,1.91,368216.0,251205.0,0.0,0.0,2.4,15213.0,0.0,51613.0,126744.0,102.6,0.77,0.0,0.0,11.16,11.16,111443760.0,585775675.06,0.0,819.55,11.13,15.94,0.1699,33.39,0.2441,7.43
2010-03-30,30448388.0,157114702.44,4.62,6.79,3.34,214.2,1.0,93893022.41,14257811.0,18196204.0,73570782.55,0.0,0.0,307622.0,0.94,0.0,0.0,0.0,0.61,103083.0,102302.0,0.0,0.0,0.94,307622.0,0.0,59689.0,475826.0,105.73,3.05,0.0,0.0,11.35,11.35,111319400.0,574411834.42,0.0,820.69,11.41,15.9,0.1629,32.03,0.2425,7.294
2010-03-31,30697712.0,160051687.8,4.66,6.94,3.37,213.24,1.0,96609164.55,14213140.0,18529516.0,74104449.41,0.0,0.0,92300.0,1.69,0.0,0.0,0.0,1.1,348810.0,136971.0,0.0,0.0,1.69,92300.0,0.0,0.0,15500.0,103.47,0.13,0.0,0.0,11.35,11.35,110979504.0,578624782.39,0.0,809.84,11.33,15.91,0.1667,32.86,0.2452,7.37
2010-04-01,30452698.0,161574865.14,4.62,6.99,3.35,213.3,1.0,100610530.06,14103831.0,18962492.0,74831615.64,0.0,0.0,17722.0,0.0,0.0,0.0,0.0,0.81,0.0,127031.0,0.0,0.0,0.0,17722.0,0.0,0.0,658136.0,103.91,4.64,0.0,0.0,11.25,11.25,111280832.0,590429965.3,0.0,820.81,11.24,15.99,0.1602,31.63,0.2429,7.5
