DATE,SGO FP Equity_DX_SI_QTY,SGO FP Equity_DX_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGO FP Equity_DX_SI_MV,SGO FP Equity_DX_DSS,SGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY,SGO FP Equity_DX_BROKER_SI_QTY,SGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGO FP Equity_DX_BROKER_SI_MV_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGO FP Equity_DX_BROKER_SI_MV_INC_x,SGO FP Equity_DX_SUPPLY_SI_MV_NEW,SGO FP Equity_DX_BROKER_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_NEW,SGO FP Equity_DX_SUPPLY_SI_MV_DEC,SGO FP Equity_DX_BROKER_SI_QTY_INC,SGO FP Equity_DX_SUPPLY_SI_QTY_DEC,SGO FP Equity_DX_BROKER_SI_MV_NEW_y,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGO FP Equity_DX_BROKER_SI_MV_INC_y,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGO FP Equity_DX_BROKER_SI_MV_ADD,SGO FP Equity_DX_SUPPLY_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_DEC,SGO FP Equity_DX_SUPPLY_SI_MV,SGO FP Equity_DX_BROKER_SI_MV_DEC,SGO FP Equity_DX_SUPPLY_SI_MV_RMV,SGO FP Equity_DX_BROKER_SI_MV_RMV,SGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGO FP Equity_DX_UTILIZATION_QUANTITY,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGO FP Equity_DX_ACTIVE_UTILIZATION_MV,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGO FP Equity_DX_BROKER_SI_CON_RATIO,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGO FP Equity_DX_DEMAND_SUPPLY_RATIO,SGO FP Equity_PX_LAST
2006-09-15,19969112.0,793585469.38,5.94,20.26,5.69,1154.32,2.0,487195915.35,14217054.0,12259385.0,564994951.79,0.0,0.0,1000.0,15.59,0.0,0.0,0.0,0.41,260000.0,11429.0,0.0,0.0,15.59,1000.0,0.0,0.0,40998.0,815.77,1.51,0.0,0.0,23.74,23.74,45658696.0,1814506208.2,0.0,2620.59,23.74,16.15,0.2236,40.99,0.3335,57.2
2006-09-18,20008248.0,796530865.64,5.95,19.32,5.71,1151.3,2.0,488703767.14,14242981.0,12275866.0,567014862.33,0.0,0.0,89675.0,0.73,0.0,0.0,0.0,3.65,46848.0,63748.0,0.0,0.0,0.73,89675.0,0.0,0.0,30367.0,813.34,1.84,0.0,0.0,23.74,23.74,45754060.0,1821474874.67,0.0,2624.27,23.66,16.1,0.2247,41.15,0.3335,57.3
2006-09-19,20009280.0,793096504.88,5.95,19.29,5.71,1156.89,2.0,486196551.45,14266179.0,12266405.0,565460461.49,0.0,0.0,29447.0,0.86,0.0,0.0,0.0,0.0,14278.0,6248.0,0.0,0.0,0.86,29447.0,0.0,0.0,23739.0,818.98,0.0,0.0,0.0,23.77,23.77,45750508.0,1813386988.0,0.0,2624.8,23.78,16.1,0.2237,41.02,0.3334,57.05
2006-09-20,20373586.0,818152460.73,6.06,19.49,5.81,1177.17,2.0,504202823.23,14525162.0,12555630.0,583294322.01,0.0,80514.0,14000.0,20.15,4.66,0.0,0.0,1.31,310000.0,19041.0,0.0,80514.0,20.15,14000.0,0.0,183509.0,20774.0,830.67,1.83,0.0,0.0,23.99,23.99,46015816.0,1847880539.68,0.0,2648.43,23.88,15.75,0.2153,40.08,0.3365,57.8
2006-09-21,20492730.0,819377570.93,6.1,19.47,5.84,1190.96,2.0,508598073.62,14437308.0,12720098.0,577258684.41,0.0,0.0,31583.0,12.89,0.0,0.0,0.0,1.73,166467.0,38923.0,0.0,0.0,12.89,31583.0,0.0,0.0,2000.0,831.18,0.0,4.66,0.0,23.99,23.99,45739608.0,1828844126.6,80514.0,2636.75,23.97,16.04,0.216,40.1,0.3405,57.55
2006-09-22,20566024.0,813020563.7,6.12,18.98,5.86,1193.5,2.0,505504532.14,14451713.0,12787153.0,571308282.52,0.0,0.0,18692.0,5.42,0.0,0.0,0.0,0.25,90520.0,4287.0,0.0,0.0,5.42,18692.0,0.0,0.0,23465.0,831.04,1.83,0.0,0.0,24.07,24.07,45578780.0,1801830310.44,0.0,2612.94,24.13,15.98,0.2144,39.83,0.3426,56.9
2006-09-25,20415928.0,809923796.7,6.07,18.56,5.82,1179.14,2.0,501162586.88,14601689.0,12632916.0,579266119.72,0.0,0.0,10761.0,0.0,0.0,0.0,0.0,0.83,0.0,10786.0,0.0,0.0,0.0,10761.0,0.0,150000.0,154237.0,834.45,11.09,0.0,0.0,24.31,24.31,45474380.0,1804021962.76,0.0,2605.77,24.26,16.14,0.2148,39.91,0.3398,57.1
2006-09-26,20373374.0,816020736.4,6.06,18.33,5.81,1180.65,2.0,504402425.02,14611070.0,12593282.0,585221480.79,0.0,0.0,81179.0,0.0,0.0,12469.0,0.0,3.59,0.0,71798.0,0.0,0.0,0.0,81179.0,0.71,0.0,52103.0,839.07,1.39,0.0,0.0,24.35,24.35,45383792.0,1817770358.93,0.0,2613.05,24.31,16.16,0.2137,39.74,0.3396,57.65
2006-09-27,20677576.0,819585375.13,6.15,18.2,5.9,1198.4,2.0,509323142.28,14894214.0,12849873.0,590353529.28,0.0,80514.0,112995.0,24.42,4.6,0.0,0.0,0.02,407700.0,365.0,0.0,80514.0,24.42,112995.0,0.0,90000.0,151109.0,857.68,11.12,0.0,0.0,24.73,24.73,45334064.0,1796880632.9,0.0,2596.72,24.83,16.74,0.2128,39.48,0.3433,57.05
2006-09-28,20504394.0,812008769.84,6.1,17.35,5.85,1179.88,2.0,505958549.81,14758451.0,12776184.0,584459684.16,0.0,0.0,80052.0,0.23,0.0,0.0,0.0,9.22,2304.0,151324.0,0.0,0.0,0.23,80052.0,0.0,16023.0,75992.0,842.71,7.32,4.6,0.0,24.54,24.54,45373416.0,1796864209.18,80514.0,2586.55,24.57,16.91,0.215,39.72,0.341,57.0
2006-09-29,20249104.0,804712533.15,6.03,16.85,5.77,1165.55,2.0,499928342.37,14605071.0,12579773.0,580414999.17,0.0,0.0,25049.0,0.0,0.0,0.0,0.0,10.31,0.0,183079.0,0.0,0.0,0.0,25049.0,0.0,4650.0,196411.0,834.78,11.37,0.0,0.0,24.25,24.25,45615040.0,1812771290.43,0.0,2603.7,24.28,17.13,0.22,40.21,0.3363,57.2
2006-10-02,20161778.0,808246006.11,6.0,16.56,5.75,1160.34,2.0,500728425.92,14609327.0,12490721.0,585659171.52,0.0,0.0,5276.0,1.45,0.0,0.0,0.0,0.09,28950.0,1521.0,0.0,0.0,1.45,5276.0,0.0,500.0,118002.0,834.11,6.38,0.0,0.0,24.2,24.2,45749404.0,1834003581.68,0.0,2623.48,24.12,17.18,0.2221,40.54,0.334,57.7
2006-10-03,20052384.0,796894752.69,5.97,16.28,5.72,1165.96,2.0,491906652.65,14528069.0,12377922.0,577354889.72,0.0,0.0,19494.0,1.73,0.0,0.0,0.0,6.21,25992.0,131751.0,0.0,0.0,1.73,19494.0,0.0,31000.0,138791.0,838.37,3.22,0.0,0.0,24.14,24.14,45643708.0,1813910575.36,0.0,2617.31,24.26,17.27,0.2228,40.67,0.3333,57.2
2006-10-04,19931696.0,803176834.42,5.93,16.25,5.68,1156.87,2.0,493210362.42,14578645.0,12239545.0,587467817.15,0.0,80514.0,0.0,11.04,4.66,0.0,0.0,2.07,150000.0,29939.0,0.0,80514.0,11.04,0.0,0.0,0.0,288377.0,836.9,18.63,0.0,0.0,24.11,24.11,45882076.0,1848885341.13,0.0,2649.77,24.0,15.92,0.2193,40.74,0.3297,58.0
2006-10-05,19743038.0,803118826.2,5.88,16.02,5.63,1154.92,2.0,493568389.96,14370688.0,12133372.0,584579236.4,0.0,0.0,3496.0,6.12,0.0,0.0,0.0,6.75,42674.0,130939.0,0.0,0.0,6.12,3496.0,0.0,0.0,148846.0,833.34,9.42,4.66,0.0,23.89,23.89,45770964.0,1861897995.74,80514.0,2658.13,23.87,16.11,0.2258,41.41,0.3283,58.55
2006-10-06,19709950.0,793556564.38,5.87,15.75,5.62,1168.14,2.0,487661111.74,14364543.0,12112276.0,578341263.77,0.0,0.0,8414.0,0.47,0.0,0.0,0.0,0.0,7326.0,23079.0,0.0,0.0,0.47,8414.0,0.0,8521.0,28422.0,844.84,0.0,0.0,0.0,23.9,23.9,45743632.0,1841717480.36,0.0,2664.03,24.08,16.13,0.2252,41.32,0.3279,57.95
2006-10-09,19773844.0,786512302.65,5.89,15.49,5.64,1160.38,2.0,482647674.85,14417542.0,12134330.0,573463316.34,0.0,0.0,22273.0,0.0,0.0,42000.0,0.0,0.0,16074.0,0.0,0.0,0.0,0.0,22273.0,2.4,30726.0,36020.0,835.64,2.01,0.0,0.0,23.94,23.94,45800112.0,1821717191.19,0.0,2642.14,24.03,16.24,0.2242,41.16,0.3284,57.25
2006-10-10,19844660.0,794843999.17,5.91,15.12,5.66,1154.14,2.0,483397596.53,14468007.0,12068860.0,579491336.41,0.0,0.0,53195.0,2.42,0.0,0.0,0.0,0.48,42000.0,2731.0,0.0,0.0,2.42,53195.0,0.0,0.0,16271.0,832.94,4.4,0.0,5.29,23.99,23.99,45839980.0,1836042190.96,0.0,2640.19,23.98,16.04,0.2222,40.96,0.3291,57.65
2006-10-11,20299154.0,812342822.23,6.04,15.14,5.79,1183.57,2.0,498196720.86,14812462.0,12449143.0,592773333.57,7.59,178525.0,5930.0,5.94,10.31,160000.0,132173.0,0.0,88110.0,0.0,7.59,178525.0,5.94,5930.0,9.23,160000.0,0.0,856.05,0.0,0.0,0.0,24.51,24.51,45628200.0,1825974656.93,0.0,2634.18,24.53,15.63,0.2138,40.15,0.3359,57.6
2006-10-12,19640298.0,803033135.36,5.85,14.5,5.6,1143.21,2.0,481045652.9,14964960.0,11765243.0,611872526.04,0.0,0.0,383883.0,0.56,0.0,0.0,0.0,3.36,8008.0,54425.0,0.0,0.0,0.56,383883.0,0.0,1565.0,691908.0,863.23,40.94,10.31,0.0,25.03,25.03,44822580.0,1832661447.01,178525.0,2609.32,24.86,16.18,0.1999,37.81,0.3285,58.85
2006-10-13,20299890.0,827886329.77,6.04,13.99,5.79,1204.49,2.0,519226733.24,14945177.0,12731513.0,609506146.79,0.0,0.0,10957.0,65.16,0.0,0.0,0.0,0.0,969712.0,32555.0,0.0,0.0,65.16,10957.0,0.0,1816.0,3442.0,881.01,0.22,0.0,0.0,24.98,24.98,44890600.0,1830764308.33,0.0,2631.17,25.08,15.62,0.2137,40.1,0.3393,58.7
2006-10-16,20283696.0,827930514.84,6.04,13.84,5.78,1198.85,2.0,520200571.52,14917014.0,12744536.0,608875772.98,0.0,0.0,77625.0,0.0,0.0,0.0,0.0,6.22,13261.0,105788.0,0.0,0.0,0.0,77625.0,0.0,0.0,238.0,875.03,0.0,0.0,0.0,24.94,24.94,44890784.0,1832331243.21,0.0,2629.7,24.97,15.61,0.2141,40.19,0.3391,58.75
2006-10-17,20055862.0,805393456.38,5.97,13.65,5.72,1186.6,2.0,502613710.29,14767804.0,12516058.0,593038220.28,0.0,0.0,990.0,0.38,0.0,0.0,0.0,8.77,1521.0,150200.0,0.0,0.0,0.38,990.0,0.0,0.0,230000.0,866.3,13.01,0.0,0.0,24.69,24.69,45033864.0,1808447793.52,0.0,2625.71,24.81,14.6,0.2157,40.68,0.3354,57.8
2006-10-18,20100330.0,809972188.03,5.98,13.67,5.73,1175.45,2.0,498888375.72,15024585.0,12380451.0,605437621.5,0.0,178525.0,121360.0,0.0,10.34,0.0,0.0,3.88,0.0,58704.0,0.0,178525.0,0.0,121360.0,0.0,17092.0,135607.0,870.29,13.19,0.09,0.0,25.09,25.09,44863360.0,1807834690.35,1493.0,2603.58,25.05,14.56,0.2116,40.15,0.3356,58.0
2006-10-19,20110796.0,806900853.51,5.99,13.32,5.73,1172.6,2.0,498687600.34,14869631.0,12429042.0,596610792.8,0.0,14000.0,12755.0,1.5,0.8,0.0,0.0,0.62,48591.0,9158.0,0.0,14000.0,1.5,12755.0,0.0,5974.0,0.0,858.82,0.0,10.34,0.0,24.83,24.83,45007632.0,1805830891.79,178525.0,2605.78,24.79,14.82,0.2229,41.5,0.3359,57.75
2006-10-20,20058138.0,805484854.87,5.97,13.27,5.72,1171.22,2.0,497134298.52,14869312.0,12379610.0,597114528.69,0.0,0.0,15354.0,0.0,0.0,0.0,0.0,1.63,0.0,31243.0,0.0,0.0,0.0,15354.0,0.0,15569.0,49432.0,860.27,2.17,0.8,0.0,24.81,24.8,45074436.0,1810077063.97,14000.0,2611.38,24.78,14.87,0.2221,41.37,0.3346,57.8
2006-10-23,20079184.0,818187804.06,5.98,13.08,5.73,1176.9,2.0,504740805.7,14831560.0,12386867.0,604357303.92,0.0,0.0,18871.0,3.82,0.0,4000.0,0.0,2.59,66000.0,56623.0,0.0,0.0,3.82,18871.0,0.23,0.0,62743.0,862.23,1.79,0.0,0.0,24.97,24.96,44575548.0,1816367125.92,0.0,2598.46,24.91,14.86,0.2213,41.18,0.338,58.65
2006-10-24,20407382.0,826598807.5,6.07,13.1,5.82,1205.73,2.0,505895207.46,15061231.0,12489731.0,610053537.69,0.0,14000.0,40464.0,9.95,0.81,0.0,0.0,0.17,102865.0,5160.0,0.0,14000.0,9.95,40464.0,0.0,194368.0,0.0,883.11,0.0,0.0,0.0,25.39,25.39,44255684.0,1792571708.58,0.0,2585.52,25.46,14.64,0.2193,40.8,0.344,58.3
2006-10-25,20660850.0,833276884.43,6.15,13.05,5.89,1213.49,2.0,501876337.31,15467615.0,12443873.0,623827482.26,0.0,178525.0,217217.0,0.0,10.35,0.0,0.0,2.64,1411.0,45145.0,0.0,178525.0,0.0,217217.0,0.0,69787.0,47270.0,900.74,2.77,0.81,0.0,26.33,26.33,43285620.0,1745761020.21,14000.0,2522.24,26.31,14.49,0.2172,40.44,0.3517,58.05
2006-10-26,20718640.0,842085203.0,6.17,12.8,5.91,1210.47,2.0,509669432.95,15294912.0,12539892.0,621644040.17,0.0,0.0,6076.0,3.08,0.0,0.0,0.0,0.0,96019.0,254.0,0.0,0.0,3.08,6076.0,0.0,0.0,0.0,885.58,0.0,10.35,0.0,26.18,26.18,43122152.0,1752650083.24,178525.0,2513.99,26.05,14.42,0.2163,40.35,0.3547,58.5
2006-10-27,20571710.0,832540268.58,6.12,12.59,5.87,1210.88,2.0,503433942.24,15248367.0,12439635.0,617103758.39,0.0,0.0,29330.0,0.0,0.0,0.0,0.0,4.13,0.0,90228.0,0.0,0.0,0.0,29330.0,0.0,14353.0,100257.0,890.08,2.28,0.0,0.0,26.09,26.09,43189048.0,1747867417.03,0.0,2522.26,26.08,14.55,0.2188,40.66,0.352,58.25
2006-10-30,20568334.0,828831093.52,6.12,13.02,5.87,1210.49,2.0,489417699.7,14617684.0,12145426.0,589040950.74,0.0,0.0,14877.0,0.25,0.0,0.0,0.0,37.79,2226.0,648474.0,0.0,0.0,0.25,14877.0,0.0,2914.0,296435.0,852.89,17.33,0.0,0.0,25.06,25.06,43709464.0,1761336763.8,0.0,2545.79,25.09,14.35,0.2167,40.58,0.3526,58.0
2006-10-31,20277736.0,813598948.83,6.04,12.8,5.78,1186.42,2.0,475404797.94,14600419.0,11848753.0,585809261.49,0.0,0.0,18461.0,0.0,0.0,0.0,0.0,3.27,0.0,51193.0,0.0,0.0,0.0,18461.0,0.0,15467.0,296673.0,846.43,19.92,0.0,0.0,24.97,24.97,43880880.0,1760622479.83,0.0,2546.12,24.95,14.56,0.2112,39.7,0.3467,57.75
2006-11-01,20299036.0,819389646.05,6.04,12.83,5.79,1186.2,2.0,486060882.26,14692269.0,12041362.0,593067232.13,0.0,178525.0,7311.0,10.57,10.38,0.0,0.0,13.41,192609.0,223986.0,0.0,178525.0,10.57,7311.0,0.0,130000.0,0.0,850.66,0.0,0.0,0.0,25.16,25.16,43699744.0,1763981194.4,0.0,2536.45,25.11,14.51,0.2162,40.35,0.3476,58.1
2006-11-02,20177228.0,798351518.3,6.01,12.86,5.75,1182.69,2.0,476950469.59,14438771.0,12054262.0,571298235.33,0.0,0.0,17105.0,3.39,0.0,0.0,0.0,1.05,35900.0,20008.0,0.0,0.0,3.39,17105.0,0.0,0.0,23000.0,838.46,1.32,14.58,0.0,25.26,25.26,42720112.0,1690304846.48,250595.0,2468.07,25.36,14.63,0.2199,40.73,0.353,56.95
2006-11-03,20097838.0,800097454.79,5.98,12.76,5.73,1162.84,2.0,477781262.03,14407528.0,12001501.0,573565499.06,0.0,0.0,17351.0,0.0,0.0,0.0,0.0,3.23,0.0,48594.0,0.0,0.0,0.0,17351.0,0.0,0.0,52761.0,825.05,8.61,0.0,0.0,25.09,25.09,43007712.0,1712142415.89,0.0,2466.49,25.07,14.68,0.219,40.64,0.35,57.3
2006-11-06,19952454.0,804013308.38,5.94,12.61,5.69,1157.18,2.0,478962903.47,14380123.0,11885979.0,579468082.88,0.0,0.0,26186.0,2.42,0.0,0.0,0.0,4.44,24478.0,78895.0,0.0,0.0,2.42,26186.0,0.0,25304.0,140000.0,825.47,7.4,0.0,0.0,24.98,24.98,43196028.0,1740647109.44,0.0,2494.12,24.87,14.07,0.2214,41.1,0.3465,58.0
2006-11-07,19325064.0,782759633.61,5.75,12.19,5.51,1130.85,2.0,456432820.4,14059841.0,11268585.0,569492343.71,0.0,0.0,1209.0,3.05,0.0,0.0,0.0,17.84,52000.0,326725.0,0.0,0.0,3.05,1209.0,0.0,5234.0,669394.0,814.5,35.33,0.0,0.0,24.63,24.63,43035268.0,1743138890.09,0.0,2504.73,24.54,14.56,0.2068,38.77,0.3385,58.3
2006-11-08,19442554.0,780764534.92,5.79,12.44,5.54,1146.77,2.0,451796430.83,14336778.0,11250609.0,575729289.86,0.0,250595.0,9673.0,0.0,14.47,0.0,0.0,0.0,0.0,7260.0,0.0,250595.0,0.0,9673.0,0.0,23929.0,17975.0,837.11,0.0,0.0,0.0,24.7,24.7,43716488.0,1755545255.1,0.0,2541.92,24.77,14.52,0.204,38.43,0.3349,57.8
2006-11-09,19470376.0,779852692.12,5.8,12.66,5.55,1134.82,2.0,451496589.86,14208698.0,11272396.0,569105156.82,0.0,0.0,50445.0,0.0,0.0,0.0,0.0,0.0,21787.0,0.0,0.0,0.0,0.0,50445.0,0.0,0.0,0.0,819.48,0.0,10.32,0.0,24.5,24.5,43785224.0,1753742445.02,178525.0,2528.19,24.48,14.48,0.2051,38.59,0.3357,57.65
2006-11-10,18842962.0,754722694.79,5.61,12.3,5.37,1098.86,2.0,436525830.15,14288082.0,10898625.0,572284747.5,0.0,0.0,80435.0,1.58,0.0,0.0,0.0,0.06,27367.0,1050.0,0.0,0.0,1.58,80435.0,0.0,0.0,401138.0,824.03,23.24,0.0,0.0,24.62,24.62,43755712.0,1752560392.21,0.0,2526.14,24.6,15.03,0.19,35.97,0.3246,57.65
2006-11-13,19638580.0,799551834.16,5.85,12.94,5.6,1149.3,2.0,458506797.81,14333229.0,11261837.0,583553369.76,0.0,0.0,59044.0,22.25,0.0,0.0,0.0,0.4,363212.0,13897.0,0.0,0.0,22.25,59044.0,0.0,0.0,0.0,827.67,0.0,0.0,0.0,24.65,24.65,43807872.0,1783564005.55,0.0,2537.09,24.6,14.55,0.2041,38.49,0.3378,58.6
2006-11-14,19557328.0,799640739.83,5.82,12.74,5.58,1157.04,2.0,445708969.45,14614676.0,10900991.0,597550459.29,0.0,440753.0,286927.0,0.0,25.83,0.0,0.0,0.07,0.0,5480.0,0.0,440753.0,0.0,286927.0,0.0,0.0,360846.0,856.9,16.69,25.32,0.0,25.21,25.21,43363856.0,1773018578.69,440753.0,2540.04,25.23,14.46,0.1914,36.71,0.3373,58.85
2006-11-15,14486178.0,618967517.88,4.31,9.23,4.13,862.62,1.0,248463053.77,14749815.0,5814974.0,630232237.91,0.0,178525.0,21542.0,7.28,10.96,0.0,0.0,2.96,122000.0,64929.0,0.0,178525.0,7.28,21542.0,0.0,0.0,5208017.0,871.73,307.0,0.0,0.0,25.73,25.73,42565652.0,1818751361.85,0.0,2567.87,25.34,18.9,0.1231,20.08,0.2527,61.5
2006-11-16,14110871.0,593617772.23,4.2,8.18,4.02,873.15,1.0,243044591.58,14414686.0,5777406.0,606398697.2,0.0,14000.0,24965.0,0.0,0.86,0.0,0.0,18.76,0.0,374093.0,0.0,14000.0,0.0,24965.0,0.0,0.0,37567.0,886.91,0.03,0.0,0.0,25.16,25.16,42884128.0,1804054514.25,0.0,2625.76,25.25,19.12,0.1237,20.18,0.2463,60.55
2006-11-17,14825616.0,622140697.12,4.41,8.47,4.23,904.76,1.0,249740609.33,14919893.0,5951320.0,626096927.91,0.0,0.0,385335.0,8.11,0.0,25000.0,0.0,4.35,148914.0,30129.0,0.0,0.0,8.11,385335.0,1.54,150000.0,0.0,903.12,0.0,0.0,0.0,25.97,25.97,42540880.0,1785181319.9,0.0,2584.13,25.9,18.63,0.1197,19.66,0.258,60.4
2006-11-20,15234001.0,639807328.99,4.53,8.49,4.34,928.98,1.0,277938266.08,14661172.0,6617792.0,615749289.84,0.0,0.0,9626.0,40.32,0.0,0.0,0.0,16.45,668697.0,268347.0,0.0,0.0,40.32,9626.0,0.0,0.0,2226.0,887.28,0.35,0.0,0.0,25.42,25.42,43025436.0,1807009812.18,0.0,2609.63,25.37,17.66,0.1228,18.91,0.2641,60.45
2006-11-21,16003056.0,671550673.91,4.76,8.94,4.56,973.34,1.0,305231407.31,14811118.0,7273666.0,621532304.47,0.0,0.0,178185.0,39.51,0.0,0.0,0.0,1.74,655874.0,28748.0,0.0,0.0,39.51,178185.0,0.0,510.0,0.0,894.37,0.0,0.0,0.0,25.56,25.56,43139080.0,1810284126.09,0.0,2614.83,25.49,17.91,0.1284,19.65,0.2762,60.4
2006-11-22,16656843.0,705929698.32,4.96,9.35,4.75,1007.4,1.0,319570101.34,15001057.0,7540452.0,635756225.98,0.0,0.0,435223.0,29.2,0.0,0.0,0.0,15.66,487911.0,248492.0,0.0,0.0,29.2,435223.0,0.0,3208.0,221124.0,902.18,15.42,0.0,0.0,25.95,25.95,42804472.0,1814086138.98,0.0,2596.09,25.79,17.34,0.1327,22.27,0.2882,61.0
2006-11-23,17177736.0,717861201.06,5.11,9.5,4.9,1046.6,1.0,339345534.86,14936114.0,8120216.0,624183346.12,0.0,0.0,8124.0,39.71,0.0,0.0,0.0,4.03,657600.0,72122.0,0.0,0.0,39.71,8124.0,0.0,13055.0,77836.0,909.27,4.07,0.84,0.0,25.86,25.86,42831520.0,1789938231.11,14000.0,2597.62,25.93,16.64,0.129,21.24,0.2974,60.15
2006-11-24,17650734.0,736401572.96,5.25,10.24,5.03,1063.34,2.0,333832163.91,16511355.0,8001589.0,688865845.1,0.0,1452034.0,53412.0,0.0,87.18,0.0,0.0,28.59,9896.0,430700.0,0.0,1452034.0,0.0,53412.0,0.0,500494.0,128524.0,987.19,7.86,0.0,0.0,27.91,27.91,42640636.0,1778998619.67,0.0,2557.58,27.85,16.25,0.1355,23.51,0.2984,60.05
2006-11-27,19707494.0,804411368.3,5.87,11.32,5.62,1063.22,2.0,358929543.48,18303048.0,8793513.0,747085341.53,0.0,0.0,1937934.0,9.46,0.0,0.0,0.0,8.85,809818.0,146240.0,0.0,0.0,9.46,1937934.0,0.0,0.0,17893.0,979.43,1.08,0.0,0.0,27.81,27.81,47500684.0,1938860933.39,0.0,2543.46,27.8,16.3,0.1354,23.62,0.2995,58.75
2006-11-28,17950814.0,725225041.66,5.34,10.17,5.12,1062.98,2.0,341019368.89,16412886.0,8440932.0,663091709.0,0.0,0.0,12079.0,26.16,0.0,0.0,0.0,2.8,438013.0,1902242.0,0.0,0.0,26.16,12079.0,0.0,0.0,790594.0,960.73,10.18,0.0,0.0,27.66,27.66,42923144.0,1734124084.6,0.0,2511.52,27.67,15.91,0.1327,22.35,0.3025,58.15
2006-11-29,17976078.0,740608279.54,5.35,10.1,5.13,1063.97,2.0,354974570.74,16265531.0,8615959.0,670134326.84,0.0,0.0,147583.0,0.19,0.0,150000.0,0.0,17.33,25027.0,295760.0,0.0,0.0,0.19,147583.0,11.44,822.0,0.0,951.77,0.0,0.0,0.0,27.89,27.89,42055152.0,1732657911.72,0.0,2464.0,27.86,15.75,0.1296,21.93,0.3082,59.3
2006-11-30,23627068.0,989021671.81,7.03,13.4,6.74,1300.17,2.0,318533674.42,18241236.0,7609557.0,763572429.92,0.0,0.0,1973515.0,0.0,0.0,0.0,0.0,1.37,0.0,23972.0,0.0,0.0,0.0,1973515.0,0.0,26162.0,50000.0,971.57,3.0,0.0,56.43,28.21,28.21,46419460.0,1943104067.49,0.0,2492.86,28.04,17.48,0.1469,25.95,0.3654,60.25
2006-12-01,29368848.0,1201824718.18,8.74,15.8,8.37,1395.61,2.0,769376736.64,18079010.0,18801168.0,739824765.97,390.78,0.0,214263.0,0.0,0.0,0.0,11231611.0,26.88,0.0,537441.0,390.78,0.0,0.0,214263.0,0.0,160952.0,40000.0,961.7,2.35,0.0,95.83,27.89,27.89,46754288.0,1913267384.52,0.0,2502.7,27.76,15.18,0.1701,32.29,0.453,58.9
2006-12-04,28680636.0,1188606638.05,8.54,15.18,8.18,1371.34,2.0,754877116.6,17884146.0,18214904.0,741169570.0,97.7,0.0,27507.0,0.0,0.0,0.0,1632609.0,5.64,0.0,175066.0,97.7,0.0,0.0,27507.0,0.0,0.0,586265.0,945.71,14.65,2.79,0.0,27.67,27.67,46739648.0,1937023149.45,47304.0,2489.93,27.53,15.21,0.1675,31.72,0.4438,59.65
2006-12-05,29361706.0,1219892034.14,8.74,15.6,8.37,1409.12,2.0,758287362.56,18573582.0,18251296.0,771677392.56,0.0,0.0,664532.0,6.69,0.0,0.0,0.0,0.27,36394.0,26918.0,0.0,0.0,6.69,664532.0,0.0,51822.0,0.0,983.29,0.0,0.0,0.0,28.79,28.79,45929288.0,1908226060.33,0.0,2479.61,28.39,15.35,0.1682,31.85,0.4552,59.8
2006-12-06,29353456.0,1228726481.27,8.74,15.66,8.37,1416.0,2.0,763715087.73,18568944.0,18244644.0,777290184.23,0.0,0.0,109970.0,1.14,0.0,0.0,0.0,5.69,20000.0,115108.0,0.0,0.0,1.14,109970.0,0.0,500.0,26654.0,988.4,0.0,0.0,0.0,28.65,28.65,46246808.0,1935876908.8,0.0,2508.41,28.27,15.4,0.1679,31.77,0.4529,60.25
2006-12-07,29585502.0,1247689612.46,8.81,15.86,8.44,1437.93,2.0,779619152.73,18558080.0,18486508.0,782637510.87,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,251021.0,10864.0,0.0,0.0,15.77,0.0,0.0,0.0,9154.0,993.75,0.0,0.0,0.0,28.63,28.63,46271684.0,1951384819.42,0.0,2530.08,28.2,15.16,0.1671,31.5,0.4564,60.7
