DATE,EIFF FP Equity_DX_SI_QTY,EIFF FP Equity_DX_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EIFF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EIFF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EIFF FP Equity_DX_SI_MV,EIFF FP Equity_DX_DSS,EIFF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY,EIFF FP Equity_DX_BROKER_SI_QTY,EIFF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EIFF FP Equity_DX_BROKER_SI_MV_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_x,EIFF FP Equity_DX_BROKER_SI_MV_INC_x,EIFF FP Equity_DX_SUPPLY_SI_MV_NEW,EIFF FP Equity_DX_BROKER_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_NEW,EIFF FP Equity_DX_SUPPLY_SI_MV_DEC,EIFF FP Equity_DX_BROKER_SI_QTY_INC,EIFF FP Equity_DX_SUPPLY_SI_QTY_DEC,EIFF FP Equity_DX_BROKER_SI_MV_NEW_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EIFF FP Equity_DX_BROKER_SI_MV_INC_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_y,EIFF FP Equity_DX_BROKER_SI_MV_ADD,EIFF FP Equity_DX_SUPPLY_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV,EIFF FP Equity_DX_BROKER_SI_MV_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV_RMV,EIFF FP Equity_DX_BROKER_SI_MV_RMV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EIFF FP Equity_DX_UTILIZATION_QUANTITY,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EIFF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_MV,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EIFF FP Equity_DX_BROKER_SI_CON_RATIO,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EIFF FP Equity_DX_DEMAND_SUPPLY_RATIO,EIFF FP Equity_PX_LAST
2008-06-19,147090.0,5926900.02,3.15,15.02,2.83,12.3,1.0,5510215.86,37814.0,136749.0,1523691.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,5.65,5.65,631504.0,25446060.72,0.0,50.0,5.92,13.67,0.5866,75.11,0.2198,75.8
2008-06-20,147598.0,5999938.66,3.17,14.27,2.84,12.2,1.0,5579571.41,37805.0,137257.0,1536793.73,0.0,0.0,2176.0,0.0,0.0,0.0,0.0,0.3,508.0,2867.0,0.0,0.0,0.0,2176.0,0.0,682.0,0.0,2.99,0.0,0.0,0.0,5.76,5.76,618938.0,25160165.02,0.0,47.65,5.9,13.92,0.5835,74.86,0.2247,76.47
2008-06-23,138694.0,5466937.1,2.97,12.72,2.67,11.48,1.0,5059323.24,37805.0,128353.0,1490169.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8904.0,2.92,0.73,0.0,0.0,5.76,5.76,618208.0,24368063.85,0.0,47.88,5.75,14.82,0.5629,73.26,0.2114,74.15
2008-06-24,139998.0,5499731.88,3.0,13.01,2.7,11.37,1.0,5109206.06,37405.0,130057.0,1469431.5,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,1704.0,400.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,5.69,5.69,619460.0,24335089.87,0.0,46.53,5.8,14.4,0.5711,73.91,0.2131,73.9
2008-06-25,147510.0,5854431.06,3.16,13.47,2.84,11.87,1.0,5160797.47,44941.0,130033.0,1783634.92,0.0,0.0,7631.0,0.14,0.0,0.0,0.0,0.15,1926.0,2000.0,0.0,0.0,0.14,7631.0,0.0,1905.0,1950.0,3.43,0.18,0.0,0.0,6.88,6.88,607950.0,24128542.91,0.0,45.66,6.98,13.72,0.5364,71.54,0.2259,74.66
2008-06-26,147143.0,5749130.85,3.16,13.08,2.83,11.88,1.0,5080613.63,44574.0,130033.0,1741583.08,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.13,0.0,1667.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,6.8,6.8,610726.0,23862118.4,0.0,46.08,6.84,13.68,0.5406,71.84,0.2245,73.5
2008-06-27,149642.0,5926319.0,3.21,13.03,2.88,12.01,1.0,5183479.65,46221.0,130885.0,1830504.74,0.0,0.0,2943.0,0.06,0.0,0.0,0.0,0.08,852.0,1296.0,0.0,0.0,0.06,2943.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,7.06,7.06,608822.0,24111368.36,0.0,45.71,7.16,13.54,0.523,70.58,0.2284,74.5
2008-06-30,153150.0,6105953.78,3.28,12.89,2.95,12.37,1.0,5308731.11,47460.0,133154.0,1892187.83,0.0,0.0,2710.0,0.22,0.0,0.0,0.0,0.1,2269.0,1471.0,0.0,0.0,0.22,2710.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,7.24,7.24,608300.0,24252377.95,0.0,46.07,7.34,13.43,0.5111,69.64,0.2335,75.0
2008-07-01,160905.0,6345855.21,3.45,13.13,3.1,12.97,1.0,5327986.42,53273.0,135096.0,2101008.32,0.0,0.0,5813.0,0.17,0.0,0.0,0.0,0.0,1942.0,0.0,0.0,0.0,0.17,5813.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,8.12,8.12,602790.0,23773146.02,0.0,45.75,8.14,12.79,0.4872,67.72,0.2453,74.19
2008-07-02,162186.0,6362751.65,3.48,13.17,3.12,12.97,1.0,5350782.81,53259.0,136391.0,2089414.56,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1295.0,14.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,8.23,8.23,593738.0,23293055.15,0.0,44.6,8.29,12.53,0.4856,67.64,0.2507,73.8
2008-07-03,166107.0,6357636.29,3.56,13.67,3.2,13.24,1.0,5373373.28,53180.0,140391.0,2035429.56,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.01,4000.0,79.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,8.19,8.19,596263.0,22821574.57,0.0,44.95,8.26,12.18,0.4944,68.38,0.2558,72.0
2008-07-04,168426.0,6356861.23,3.61,13.79,3.24,13.21,1.0,5374228.61,53499.0,142391.0,2019199.64,0.0,0.0,319.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.14,0.0,0.0,3.93,0.0,0.0,0.0,8.2,8.2,598611.0,22593228.24,0.0,44.04,8.19,11.87,0.4863,67.86,0.2583,71.0
2008-07-07,168583.0,6474807.74,3.62,13.99,3.25,13.13,1.0,5487127.16,53180.0,142867.0,2042497.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,476.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,8.16,8.16,598810.0,22998639.39,0.0,43.67,8.23,11.89,0.4887,68.05,0.2586,72.25
2008-07-08,168583.0,6456884.4,3.62,13.96,3.25,13.25,1.0,5471937.88,53180.0,142867.0,2036843.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,8.18,8.18,597013.0,22866148.57,0.0,43.84,8.24,12.04,0.4865,67.86,0.2593,72.05
2008-07-09,169583.0,6490677.91,3.64,13.9,3.27,13.3,1.0,5468140.56,54180.0,142867.0,2073703.9,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.41,8.41,590315.0,22593918.77,0.0,43.26,8.46,11.96,0.4819,67.54,0.2631,72.0
2008-07-10,169583.0,6490677.91,3.64,13.69,3.27,13.28,1.0,5468140.56,54180.0,142867.0,2073703.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,8.45,8.45,586752.0,22457547.29,0.0,43.0,8.48,11.91,0.4825,67.6,0.2646,72.0
2008-07-11,169407.0,6443416.99,3.63,13.75,3.26,13.26,1.0,5433964.68,54004.0,142867.0,2054049.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,8.45,8.45,585235.0,22259488.33,0.0,42.68,8.5,11.89,0.4842,67.73,0.265,71.55
2008-07-14,169407.0,6214677.93,3.63,13.78,3.26,13.21,1.0,5241060.83,54004.0,142867.0,1981131.05,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.05,0.0,306.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,8.45,8.45,585119.0,21465028.82,0.0,42.32,8.39,11.98,0.485,67.79,0.2651,69.01
2008-07-15,169407.0,6393886.88,3.63,13.75,3.26,13.06,1.0,5392194.16,54004.0,142867.0,2038259.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,8.45,8.45,585421.0,22095401.3,0.0,41.81,8.55,12.18,0.484,67.67,0.2649,71.0
2008-07-16,169407.0,6311036.51,3.63,13.84,3.26,13.19,1.0,5322323.48,54004.0,142867.0,2011848.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,8.41,8.41,588421.0,21920855.78,0.0,42.43,8.43,12.09,0.4845,67.74,0.2637,70.08
2008-07-17,169407.0,6528968.99,3.63,13.46,3.26,13.16,1.0,5506113.76,54004.0,142867.0,2081321.56,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.03,0.0,690.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,8.41,8.41,588313.0,22673663.63,0.0,42.33,8.61,12.1,0.482,67.52,0.2637,72.5
2008-07-18,169316.0,6862985.73,3.63,12.8,3.26,13.38,1.0,5772875.3,54358.0,142422.0,2203325.02,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,445.0,4.19,0.0,0.0,0.0,8.46,8.46,587825.0,23826658.95,0.0,44.06,8.69,11.9,0.476,67.06,0.2637,76.25
2008-07-21,168962.0,6960909.57,3.62,12.52,3.25,13.74,1.0,5867512.6,54907.0,142422.0,2262062.84,0.0,0.0,1203.0,0.0,0.0,0.0,0.0,0.03,0.0,654.0,0.0,0.0,0.0,1203.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,8.53,8.53,588857.0,24259776.33,0.0,45.76,8.62,12.43,0.4712,66.61,0.2625,77.5
2008-07-22,174865.0,6989373.11,3.75,12.64,3.37,14.28,1.0,5928566.42,54907.0,148325.0,2194638.78,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,5903.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,8.62,8.62,582328.0,23275713.64,0.0,45.61,8.55,11.99,0.4782,67.25,0.2744,75.19
2008-07-23,179865.0,7266671.07,3.86,13.56,3.46,14.49,1.0,6194436.62,54907.0,153325.0,2218280.98,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,8.63,8.63,581016.0,23473450.42,0.0,44.91,8.67,11.64,0.4548,65.49,0.2828,76.0
2008-07-24,134691.0,5406525.99,2.89,10.02,2.59,10.34,1.0,4514329.39,50594.0,112464.0,2030854.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,40861.0,3.92,3.81,0.0,0.0,8.08,8.08,575829.0,23113901.13,0.0,44.48,8.11,16.2,0.3532,55.12,0.215,75.51
2008-07-25,95467.0,3775734.59,2.05,7.22,1.84,7.31,1.0,2778002.85,53594.0,70240.0,2119650.98,0.0,0.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.23,0.0,45224.0,4.14,3.44,0.0,0.0,49.55,8.54,54570.0,2158251.93,0.0,4.09,50.32,23.4,0.2179,34.1,0.1521,74.4
2008-07-28,99467.0,3820252.94,2.13,7.51,1.92,7.52,1.0,2697724.54,57594.0,70240.0,2212026.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,4.42,0.0,0.0,0.0,51.35,9.18,54570.0,2095883.09,0.0,3.99,52.56,22.0,0.2017,32.97,0.1585,72.25
2008-07-29,92109.0,3544507.44,1.98,6.91,1.77,6.9,1.0,2709647.77,50062.0,70414.0,1926468.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,174.0,7532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,47.85,7.95,54570.0,2099944.31,0.0,3.94,48.61,24.29,0.2168,35.91,0.1463,72.39
2008-07-30,87636.0,3476266.31,1.88,6.54,1.69,6.58,1.0,2615688.49,50062.0,65941.0,1985814.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,3.78,0.35,0.0,0.0,47.85,7.94,54570.0,2164633.85,0.0,4.02,48.45,26.12,0.2032,32.13,0.1389,74.62
2008-07-31,86192.0,3478093.06,1.85,6.7,1.66,6.59,1.0,2660907.44,48618.0,65941.0,1961874.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,47.12,7.71,54570.0,2202055.16,0.0,4.05,48.1,26.56,0.2057,32.36,0.1367,75.91
2008-08-01,161966.0,6457439.83,3.47,12.97,3.12,12.4,1.0,5688763.44,46133.0,142686.0,1839281.53,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.19,79000.0,2485.0,0.0,0.0,6.01,0.0,0.0,0.0,2255.0,3.57,0.17,0.0,0.0,41.55,7.31,64888.0,2587026.63,0.0,4.89,42.21,13.82,0.4695,66.6,0.2567,75.0
2008-08-04,202061.0,8023767.72,4.33,16.82,3.89,15.2,1.0,7408427.28,43863.0,186565.0,1741783.54,0.0,0.0,0.0,0.18,0.0,50000.0,0.0,0.18,2255.0,2270.0,0.0,0.0,0.18,0.0,3.6,0.0,8376.0,3.38,0.65,0.0,0.0,39.51,6.77,67158.0,2666819.39,0.0,5.03,40.22,24.18,0.3428,51.84,0.3119,74.7
2008-08-05,362358.0,15462222.54,7.77,30.16,6.98,27.44,2.0,13599969.42,87009.0,318716.0,3712771.68,0.0,0.0,3831.0,10.32,0.0,0.0,0.0,0.29,135151.0,3831.0,0.0,0.0,10.32,3831.0,0.0,43146.0,3000.0,6.65,0.23,0.0,0.0,56.44,13.54,67158.0,2865707.23,0.0,5.09,56.65,29.43,0.4101,56.39,0.5638,76.51
2008-08-06,360912.0,15599794.9,7.74,30.36,6.95,27.73,2.0,13775946.02,85563.0,318716.0,3698312.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,4197.0,0.0,0.0,0.0,0.0,0.0,2751.0,0.0,6.67,0.0,0.0,0.0,68.93,13.24,38561.0,1666732.31,0.0,2.99,69.06,28.81,0.4145,57.09,0.5584,77.5
2008-08-07,365407.0,15166396.03,7.84,31.17,7.04,28.33,2.0,13244982.45,89660.0,319114.0,3721382.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.03,0.0,0.0,4097.0,0.0,7.05,0.0,0.0,0.0,57.14,13.85,67258.0,2791576.14,0.0,5.23,57.41,28.58,0.4156,57.32,0.5645,74.42
2008-08-08,364748.0,14750498.17,7.82,31.91,7.02,27.79,2.0,12905048.07,89001.0,319114.0,3599222.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,60.06,13.72,59181.0,2393294.09,0.0,4.33,60.79,29.1,0.4132,56.83,0.5621,72.51
2008-08-11,360748.0,15089715.76,7.74,32.86,6.95,26.79,2.0,13348208.6,85001.0,319114.0,3555503.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,58.95,13.19,59181.0,2475480.03,0.0,4.35,59.11,30.21,0.4199,56.84,0.5599,75.0
2008-08-12,320067.0,13379146.22,6.86,30.59,6.16,24.25,2.0,12575144.25,62601.0,300833.0,2616789.4,0.0,0.0,1087.0,0.33,0.0,0.0,0.0,1.69,4119.0,23487.0,0.0,0.0,0.33,1087.0,0.0,0.0,22400.0,4.78,1.26,0.0,0.0,51.4,9.74,59181.0,2473829.71,0.0,4.43,51.93,31.49,0.3947,53.76,0.4978,74.95
2008-08-13,212316.0,8712812.55,4.55,20.43,4.09,16.08,1.0,7718321.8,55954.0,188082.0,2296184.53,0.0,0.0,3353.0,0.0,0.0,0.0,0.0,1.13,0.0,15000.0,0.0,0.0,0.0,3353.0,0.0,5000.0,112751.0,4.22,8.49,0.0,0.0,48.6,8.69,59181.0,2428610.94,0.0,4.38,49.09,27.69,0.3203,47.82,0.3299,73.58
2008-08-14,206570.0,8352589.15,4.43,19.74,3.98,15.56,1.0,7605033.03,50208.0,188082.0,2030143.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,5746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,45.9,7.78,59181.0,2392964.03,0.0,4.3,46.83,25.46,0.325,49.44,0.3201,72.5
2008-08-15,125039.0,5057305.06,2.68,12.23,2.41,9.29,1.0,4371465.26,48677.0,108082.0,1968781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,3.65,6.08,0.0,0.0,45.13,7.54,59181.0,2393624.15,0.0,4.27,46.11,17.82,0.2518,42.67,0.1937,72.52
2008-08-18,64909.0,2624573.8,1.39,6.27,1.25,4.91,1.0,2348526.33,38547.0,58082.0,1558635.11,0.0,0.0,3019.0,0.0,0.0,0.0,0.0,0.96,0.0,13149.0,0.0,0.0,0.0,3019.0,0.0,0.0,50000.0,2.91,3.63,0.0,0.0,39.44,6.04,59181.0,2392964.03,0.0,4.27,40.55,31.69,0.2533,34.72,0.1017,72.5
2008-08-19,67288.0,2678361.42,1.44,6.53,1.3,5.04,1.0,2311921.71,40926.0,58082.0,1629036.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.0,0.0,3.07,0.0,0.0,0.0,40.88,6.49,59181.0,2355666.79,0.0,4.24,42.01,30.87,0.2411,33.0,0.1067,71.37
2008-08-20,45288.0,1793318.19,0.97,4.48,0.87,3.47,0.0,1428778.2,18937.0,36082.0,749868.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,21989.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,1.47,1.56,0.0,0.0,32.8,3.0,38798.0,1536326.6,0.0,2.74,34.96,21.08,0.2954,46.25,0.0717,71.0
2008-08-21,45288.0,1797359.47,0.97,4.53,0.87,3.45,0.0,1431997.98,18937.0,36082.0,751558.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,32.8,2.98,38798.0,1539788.75,0.0,2.73,34.99,20.94,0.2968,46.49,0.0714,71.16
2008-08-22,65288.0,2639898.54,1.4,6.46,1.26,4.9,1.0,1458963.65,38937.0,36082.0,1574404.63,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,5000.0,0.0,2.9,0.0,0.0,0.0,41.77,6.18,54282.0,2194874.59,0.0,3.87,42.87,23.43,0.1988,31.8,0.1035,72.5
2008-08-25,61288.0,2420393.11,1.31,6.23,1.18,4.65,1.0,1424954.71,34937.0,36082.0,1379736.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2.64,0.0,0.0,0.0,39.16,5.6,54282.0,2143711.31,0.0,3.84,40.73,25.15,0.2216,33.64,0.0983,70.81
2008-08-26,61288.0,2454232.81,1.31,6.4,1.18,4.61,1.0,1444877.11,34937.0,36082.0,1399026.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,39.16,5.6,54282.0,2173682.7,0.0,3.85,40.47,24.94,0.2223,33.95,0.0983,71.8
2008-08-27,60191.0,2423396.43,1.29,6.43,1.16,4.53,1.0,1452725.33,33840.0,36082.0,1362458.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1922.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,2.54,0.0,0.0,0.0,37.93,5.49,55379.0,2229656.78,0.0,3.98,38.96,24.95,0.2221,33.91,0.0977,72.19
2008-08-28,61288.0,2514050.46,1.31,6.7,1.18,4.64,1.0,1480093.47,34937.0,36082.0,1433125.26,0.0,0.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,39.16,5.67,54282.0,2226662.43,0.0,3.96,40.11,25.05,0.2214,33.67,0.0995,73.55
2008-08-29,65235.0,2710521.17,1.4,7.53,1.26,4.98,1.0,1499210.93,38884.0,36082.0,1615634.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1097.0,0.0,0.0,0.0,0.0,0.0,5044.0,0.0,2.98,0.0,0.0,0.0,41.25,6.24,55379.0,2301003.32,0.0,4.1,42.09,23.29,0.1915,30.7,0.1048,74.5
2008-09-01,64235.0,2651058.5,1.38,7.61,1.24,4.93,1.0,1489149.11,37884.0,36082.0,1563519.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,40.62,6.15,55379.0,2285560.35,0.0,4.09,41.69,23.85,0.1965,30.99,0.1043,74.0
2008-09-02,65114.0,2688788.54,1.4,7.84,1.25,4.99,1.0,1489954.05,38763.0,36082.0,1600662.07,0.0,0.0,923.0,0.0,0.0,0.0,0.0,0.01,0.0,44.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,41.58,6.32,54456.0,2248681.83,0.0,4.01,42.61,23.81,0.1965,31.0,0.1061,74.04
2008-09-03,63278.0,2540979.17,1.36,7.57,1.22,4.85,1.0,1375175.77,38763.0,34246.0,1556559.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,2.96,0.14,0.0,0.0,41.58,6.22,54456.0,2186724.64,0.0,3.93,42.98,24.47,0.1902,28.94,0.1015,72.0
2008-09-04,63278.0,2558624.86,1.36,7.97,1.22,4.79,1.0,1384725.6,38763.0,34246.0,1567369.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.37,0.0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,43.94,6.21,49456.0,1999736.89,0.0,3.56,45.19,26.55,0.2201,31.62,0.1013,72.5
2008-09-05,67426.0,2700776.59,1.45,8.53,1.3,5.06,1.0,1337610.62,43181.0,33394.0,1729632.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,582.0,0.0,0.0,0.0,0.0,0.0,5000.0,852.0,3.23,0.06,0.0,0.0,6.9,6.9,582180.0,23319463.06,0.0,42.96,6.99,24.71,0.188,28.2,0.1078,71.82
2008-09-08,67251.0,2792035.75,1.44,8.44,1.3,5.03,1.0,1379141.36,43181.0,33219.0,1792730.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2175.0,3.24,0.16,0.0,0.0,6.9,6.9,582742.0,24193491.5,0.0,43.18,6.97,24.79,0.2022,31.69,0.1074,74.44
2008-09-09,72251.0,3022184.61,1.55,8.93,1.39,5.51,1.0,1598661.24,43181.0,38219.0,1806216.57,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,6.9,6.9,582742.0,24375495.2,0.0,44.26,6.96,22.98,0.1886,28.83,0.1154,75.0
2008-09-10,72251.0,3013319.53,1.55,8.37,1.39,5.55,1.0,1593971.84,43181.0,38219.0,1800918.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,6.92,6.92,580973.0,24230215.36,0.0,44.39,7.0,23.07,0.1884,28.71,0.1158,74.78
2008-09-11,67251.0,2775532.58,1.44,8.01,1.3,5.16,1.0,1577345.76,38181.0,38219.0,1575777.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,6.09,6.09,588431.0,24285280.71,0.0,44.67,6.18,23.03,0.1885,28.74,0.1073,74.0
2008-09-12,68128.0,2821226.55,1.46,7.95,1.31,5.15,1.0,1582674.63,38126.0,38219.0,1578823.44,0.0,0.0,877.0,0.0,0.0,0.0,0.0,0.11,0.0,932.0,0.0,0.0,0.0,877.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,6.06,6.06,590679.0,24460416.78,0.0,44.26,6.13,22.69,0.1889,29.14,0.1083,74.25
2008-09-15,63073.0,2564406.57,1.35,6.94,1.21,4.81,1.0,1348373.78,38126.0,33164.0,1550117.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5055.0,2.91,0.38,0.0,0.0,45.87,6.3,44992.0,1829273.7,0.0,3.3,46.87,24.93,0.2012,31.39,0.1042,72.9
