DATE,ADUX FP Equity_DX_SI_QTY,ADUX FP Equity_DX_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADUX FP Equity_DX_SI_MV,ADUX FP Equity_DX_DSS,ADUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY,ADUX FP Equity_DX_BROKER_SI_QTY,ADUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADUX FP Equity_DX_BROKER_SI_MV_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADUX FP Equity_DX_BROKER_SI_MV_INC_x,ADUX FP Equity_DX_SUPPLY_SI_MV_NEW,ADUX FP Equity_DX_BROKER_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_NEW,ADUX FP Equity_DX_SUPPLY_SI_MV_DEC,ADUX FP Equity_DX_BROKER_SI_QTY_INC,ADUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ADUX FP Equity_DX_BROKER_SI_MV_NEW_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADUX FP Equity_DX_BROKER_SI_MV_INC_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADUX FP Equity_DX_BROKER_SI_MV_ADD,ADUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV,ADUX FP Equity_DX_BROKER_SI_MV_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV_RMV,ADUX FP Equity_DX_BROKER_SI_MV_RMV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADUX FP Equity_DX_UTILIZATION_QUANTITY,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADUX FP Equity_DX_BROKER_SI_CON_RATIO,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ADUX FP Equity_PX_LAST
2006-09-20,347135.0,2402516.86,1.26,1.62,1.13,2.5,1.0,1316627.83,258907.0,190237.0,1791892.01,0.0,0.0,15121.0,0.0,0.0,0.0,0.0,0.26,442.0,29111.0,0.0,0.0,0.0,15121.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,139.89,25.64,0.0,0.0,0.0,0.0,176.95,40.27,0.3647,43.52,0.3438,7.02
2006-09-21,398880.0,2756710.8,1.45,1.8,1.3,2.85,1.0,1659956.23,260703.0,240186.0,1801751.84,0.0,0.0,1796.0,0.35,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.35,1796.0,0.0,0.0,51.0,1.85,0.0,0.0,0.0,140.81,25.82,0.0,0.0,0.0,0.0,177.93,38.07,0.3832,47.77,0.3951,7.01
2006-09-22,371256.0,2485273.47,1.35,1.66,1.21,2.61,1.0,1312223.27,277242.0,196023.0,1855922.03,0.0,0.0,16539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16539.0,0.0,0.0,44163.0,1.95,0.34,0.0,0.0,138.31,27.45,0.0,0.0,0.0,0.0,171.12,39.58,0.3757,45.62,0.3676,6.79
2006-09-25,394375.0,2441742.99,1.43,1.67,1.29,2.63,1.0,1215228.01,300108.0,196276.0,1858095.98,0.0,0.0,22866.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,22866.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,134.07,29.56,0.0,0.0,0.0,0.0,165.24,36.29,0.3452,44.85,0.3884,6.28
2006-09-26,401905.0,2615160.05,1.46,1.54,1.31,2.76,1.0,1347483.66,307733.0,207085.0,2002391.23,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,3279.0,0.0,0.0,0.0,0.0,0.08,10905.0,1192.0,2.14,0.0,0.0,0.0,30.43,30.43,703448.0,4577273.5,0.0,4.97,30.08,36.23,0.328,42.99,0.3975,6.6
2006-09-27,433282.0,2810783.98,1.57,1.6,1.41,2.91,1.0,1357250.53,297382.0,209220.0,1929174.44,0.0,0.0,35524.0,0.01,0.0,0.0,0.0,0.35,2135.0,45875.0,0.0,0.0,0.01,35524.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,29.46,29.46,712191.0,4620120.5,0.0,4.67,29.65,34.16,0.2819,37.46,0.4292,6.58
2006-09-28,434960.0,2740192.71,1.58,1.57,1.42,2.87,1.0,1320585.65,298830.0,209621.0,1882591.01,0.0,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,29.44,29.44,716292.0,4512548.55,0.0,4.67,29.44,33.73,0.2807,37.65,0.4285,6.39
2006-09-29,436169.0,2666106.01,1.58,1.57,1.42,2.82,1.0,1279106.67,302827.0,209259.0,1851046.0,0.0,0.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,4152.0,0.0,0.0,362.0,1.95,0.01,0.0,0.0,29.85,29.85,711732.0,4350499.37,0.0,4.65,29.58,33.2,0.2805,38.05,0.4299,6.2
2006-10-02,473321.0,2893199.57,1.72,1.68,1.55,3.06,1.0,1504421.48,302724.0,246120.0,1850416.41,0.0,0.0,558.0,0.24,0.0,0.0,0.0,0.0,37617.0,661.0,0.0,0.0,0.24,558.0,0.0,0.0,756.0,1.95,0.01,0.0,0.0,29.87,29.87,710894.0,4345377.05,0.0,4.66,29.53,30.56,0.249,35.18,0.467,6.2
2006-10-03,472484.0,2920690.75,1.71,1.65,1.54,3.07,1.0,1520343.65,301969.0,245948.0,1866641.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,1.96,0.0,0.0,0.0,29.81,29.81,711148.0,4396007.88,0.0,4.66,29.56,30.81,0.2496,35.07,0.4664,6.27
2006-10-04,458922.0,2895674.76,1.55,1.59,1.5,2.99,1.0,1478786.61,323589.0,234366.0,2041759.82,0.0,0.0,35182.0,0.0,0.0,0.0,0.0,0.09,418.0,13562.0,0.0,0.0,0.0,35182.0,0.0,0.0,12000.0,2.06,0.07,0.0,0.0,51.32,51.32,306981.0,1936967.79,0.0,1.94,51.5,32.28,0.2572,35.33,0.7278,6.4
2006-10-05,459994.0,2879763.48,1.56,1.55,1.5,2.99,1.0,1471378.0,324062.0,235028.0,2028769.75,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,51.31,51.31,307537.0,1925316.03,0.0,1.94,51.44,32.18,0.2565,35.3,0.7283,6.35
2006-10-06,482804.0,2974964.62,1.64,1.6,1.58,3.11,1.0,1583403.79,324925.0,256969.0,2002138.3,0.0,0.0,886.0,0.0,0.0,22000.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,886.0,0.14,0.0,59.0,2.06,0.0,0.0,0.0,51.45,51.45,306582.0,1889111.53,0.0,1.94,51.4,30.42,0.2352,33.85,0.7645,6.25
2006-10-09,483684.0,2918395.0,1.64,1.59,1.58,3.07,1.0,1549714.78,325918.0,256844.0,1966485.27,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1055.0,0.0,0.0,125.0,2.05,0.0,0.0,0.0,51.63,51.63,305395.0,1842656.03,0.0,1.94,51.35,30.06,0.2348,34.09,0.7662,6.12
2006-10-10,458860.0,2850044.75,1.55,1.52,1.5,2.96,1.0,1452972.51,323922.0,233930.0,2011925.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,2.05,0.0,0.0,0.14,51.42,51.42,305971.0,1900429.41,0.0,1.93,51.49,32.1,0.2571,35.47,0.7285,6.3
2006-10-11,486208.0,3163712.16,1.65,1.66,1.59,3.22,1.0,1809591.46,307115.0,278103.0,1998369.96,0.28,0.0,78.0,0.01,0.0,0.0,44000.0,0.1,172.0,16886.0,0.28,0.0,0.01,78.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,55.32,55.32,248047.0,1614019.74,0.0,1.6,55.33,29.94,0.2181,30.99,0.8758,6.6
2006-10-12,453129.0,2944002.68,1.53,1.52,1.48,3.0,1.0,1589607.73,307590.0,244666.0,1998428.23,0.0,0.0,555.0,0.18,0.0,0.0,0.0,0.0,27963.0,80.0,0.0,0.0,0.18,555.0,0.0,0.0,61399.0,1.99,0.4,0.0,0.0,55.21,55.21,249531.0,1621215.88,0.0,1.61,55.22,24.32,0.2047,32.14,0.8133,6.59
2006-10-13,453912.0,2899863.79,1.54,1.5,1.48,2.99,1.0,1564224.01,308202.0,244846.0,1968980.37,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,55.31,55.31,249063.0,1591164.75,0.0,1.61,55.17,24.11,0.2045,32.23,0.8145,6.48
2006-10-16,421365.0,2675317.03,1.43,1.41,1.38,2.77,1.0,1347166.39,308280.0,212180.0,1957321.41,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,274.0,0.0,0.0,32666.0,1.98,0.22,0.0,0.0,55.39,55.39,248319.0,1576618.97,0.0,1.61,55.19,18.24,0.2035,34.83,0.757,6.44
2006-10-17,422001.0,2629429.23,1.43,1.42,1.38,2.76,1.0,1321484.45,309005.0,212087.0,1925366.95,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,744.0,0.0,0.0,93.0,1.98,0.0,0.0,0.0,58.48,58.48,219378.0,1366913.65,0.0,1.43,58.1,17.98,0.2039,35.0,0.7987,6.32
2006-10-18,329530.0,2192954.7,1.12,1.11,1.08,2.22,1.0,1395730.18,178775.0,209733.0,1189711.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,130230.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,1.16,0.01,0.0,0.0,100.0,39.66,0.0,0.0,0.0,0.0,100.0,17.15,0.164,24.06,0.731,6.75
2006-10-19,306701.0,2019866.11,1.04,0.99,1.0,2.05,1.0,1226378.09,179646.0,186216.0,1183109.5,0.0,0.0,870.0,0.02,0.0,0.0,0.0,0.0,3822.0,0.0,0.0,0.0,0.02,870.0,0.0,0.0,27339.0,1.16,0.19,0.0,0.0,100.0,39.76,0.0,0.0,0.0,0.0,100.0,18.5,0.156,18.57,0.6788,6.68
2006-10-20,305826.0,2020133.8,1.04,0.99,1.0,2.05,0.0,1225201.45,179470.0,185482.0,1185489.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,1.16,0.0,0.0,0.0,100.0,39.74,0.0,0.0,0.0,0.0,100.0,18.37,0.156,18.55,0.6772,6.7
2006-10-23,271317.0,1746711.24,0.92,0.86,0.89,1.81,0.0,971408.03,179574.0,150889.0,1156079.14,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,35000.0,1.16,0.23,0.0,0.0,39.75,39.75,272161.0,1752144.83,0.0,1.77,39.54,20.85,0.1793,20.95,0.6006,6.53
2006-10-24,269934.0,1721840.03,0.91,0.85,0.88,1.79,0.0,955019.25,179305.0,149719.0,1143740.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,1.15,0.01,0.0,0.0,39.72,39.72,272107.0,1735701.04,0.0,1.76,39.46,20.61,0.179,20.95,0.598,6.47
2006-10-25,258444.0,1623068.37,0.88,0.81,0.84,1.79,0.0,871201.94,143682.0,138723.0,902345.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,35623.0,0.0,0.0,0.0,0.0,0.0,0.0,10996.0,0.93,0.0,0.0,0.0,40.98,40.98,206949.0,1299671.79,0.0,1.34,40.98,20.49,0.1789,21.05,0.7371,6.37
2006-10-26,259657.0,1651165.78,0.88,0.82,0.85,1.73,0.0,888642.18,143921.0,139745.0,915197.47,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,39.66,39.66,218992.0,1392575.96,0.0,1.4,39.78,20.86,0.186,21.74,0.7155,6.45
2006-10-27,215566.0,1351662.63,0.73,0.68,0.7,1.45,0.0,599603.33,143958.0,95626.0,902659.27,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,44303.0,0.93,0.28,0.0,0.0,39.66,39.66,219006.0,1373232.45,0.0,1.41,39.64,25.39,0.2181,26.1,0.5939,6.36
2006-10-30,215007.0,1341798.3,0.73,0.69,0.7,1.44,0.0,593791.95,143855.0,95148.0,897758.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.92,0.0,0.0,0.0,100.0,39.61,0.0,0.0,0.0,0.0,100.0,25.22,0.2178,26.12,0.592,6.33
2006-10-31,214597.0,1368859.44,0.73,0.82,0.7,1.44,0.0,604698.6,143777.0,94799.0,917116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.92,0.0,0.0,0.0,100.0,39.6,0.0,0.0,0.0,0.0,100.0,25.06,0.2175,26.21,0.591,6.47
2006-11-01,215080.0,1386783.62,0.73,0.87,0.7,1.46,0.0,613923.2,143864.0,95215.0,927600.15,0.0,0.0,87.0,0.01,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.01,87.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,100.0,39.61,0.0,0.0,0.0,0.0,100.0,25.23,0.2182,26.24,0.5922,6.54
2006-11-02,215944.0,1354032.8,0.73,0.89,0.71,1.46,0.0,601572.2,144610.0,95940.0,906747.51,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,100.0,39.79,0.0,0.0,0.0,0.0,100.0,25.53,0.2186,26.09,0.5942,6.36
2006-11-03,215320.0,1354365.8,0.73,0.9,0.7,1.45,0.0,600715.2,144363.0,95503.0,908045.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.93,0.01,0.0,0.0,100.0,39.76,0.0,0.0,0.0,0.0,100.0,25.06,0.2167,26.12,0.593,6.38
2006-11-06,217597.0,1347235.37,0.74,0.95,0.71,1.45,0.0,595689.32,145973.0,96212.0,903780.79,0.0,0.0,1610.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,100.0,40.18,0.0,0.0,0.0,0.0,100.0,25.31,0.2166,25.95,0.5989,6.28
2006-11-07,217232.0,1338550.46,0.74,1.03,0.71,1.43,0.0,591032.09,155884.0,95918.0,960533.44,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,10000.0,0.0,0.0,294.0,0.98,0.01,0.0,0.0,100.0,42.92,0.0,0.0,0.0,0.0,100.0,25.15,0.2161,25.95,0.598,6.25
2006-11-08,216782.0,1344326.6,0.73,1.06,0.71,1.44,0.0,592452.0,155793.0,95537.0,966116.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.98,0.0,0.0,0.0,100.0,42.9,0.0,0.0,0.0,0.0,100.0,25.01,0.216,26.03,0.597,6.29
2006-11-09,193272.0,1194723.51,0.65,0.98,0.63,1.28,0.0,444899.63,155867.0,71972.0,963502.06,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,23565.0,0.98,0.16,0.0,0.0,100.0,42.91,0.0,0.0,0.0,0.0,100.0,28.09,0.2191,29.36,0.5321,6.27
2006-11-10,217678.0,1296231.01,0.74,1.13,0.71,1.42,0.0,573340.96,155987.0,96282.0,928872.86,0.0,0.0,120.0,0.16,0.0,0.0,0.0,0.0,24310.0,0.0,0.0,0.0,0.16,120.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,100.0,42.93,0.0,0.0,0.0,0.0,100.0,25.32,0.2162,25.81,0.5991,6.04
2006-11-13,216351.0,1316057.91,0.73,1.08,0.71,1.4,0.0,578977.64,155698.0,95180.0,947107.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,0.95,0.01,0.0,0.0,100.0,42.89,0.0,0.0,0.0,0.0,100.0,24.82,0.2147,25.9,0.596,6.17
2006-11-14,160034.0,1022393.77,0.54,0.79,0.52,1.06,0.0,238863.5,155664.0,37389.0,994475.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,57791.0,0.98,0.37,0.0,0.0,42.88,42.88,207325.0,1324517.22,0.0,1.28,43.33,34.17,0.2893,35.95,0.4409,6.48
2006-11-15,160230.0,1028385.04,0.54,0.75,0.52,1.09,0.0,239969.35,155918.0,37389.0,1000709.84,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,42.92,42.92,207350.0,1330809.7,0.0,1.34,43.06,34.37,0.2893,35.97,0.4411,6.51
2006-11-16,160232.0,1026818.15,0.54,0.75,0.52,1.1,0.0,239600.73,155917.0,37389.0,999166.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,42.92,42.92,207333.0,1328656.5,0.0,1.36,42.97,34.45,0.2898,36.0,0.4411,6.5
2006-11-17,160255.0,1022225.7,0.54,0.76,0.52,1.09,0.0,238494.88,155947.0,37389.0,994746.07,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,42.93,42.93,207341.0,1322575.27,0.0,1.35,42.97,34.42,0.2895,35.97,0.4411,6.47
2006-11-20,160226.0,1018881.4,0.54,0.74,0.52,1.09,0.0,237757.65,155912.0,37389.0,991448.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,41.22,41.22,222345.0,1413897.77,0.0,1.44,41.28,34.4,0.2894,35.95,0.4236,6.45
2006-11-21,160457.0,993457.38,0.54,0.76,0.52,1.07,0.0,231491.17,156208.0,37389.0,967150.02,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,41.26,41.26,222366.0,1376762.27,0.0,1.4,41.35,34.18,0.288,35.74,0.4238,6.28
2006-11-22,160191.0,979175.93,0.54,0.75,0.52,1.06,0.0,228542.23,155871.0,37389.0,952769.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,42.95,42.95,207054.0,1265628.49,0.0,1.3,42.94,34.2,0.288,35.69,0.4414,6.2
2006-11-23,145112.0,882712.79,0.49,0.69,0.47,0.96,0.0,227436.38,140765.0,37389.0,856270.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,15106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,40.47,40.47,207031.0,1259364.57,0.0,1.29,40.56,28.93,0.2796,37.66,0.4172,6.17
2006-11-24,145013.0,882110.58,0.49,0.68,0.47,0.96,0.0,227436.38,120642.0,37389.0,733862.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,20123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,34.7,34.7,227037.0,1381060.59,0.0,1.4,34.86,28.88,0.2793,37.61,0.4171,6.17
2006-11-27,126955.0,763502.69,0.43,0.59,0.41,0.84,0.0,224856.07,102564.0,37389.0,616816.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,18078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,31.12,31.12,227020.0,1365289.92,0.0,1.4,31.29,28.74,0.2628,33.01,0.3852,6.1
2006-11-28,126906.0,758203.37,0.43,0.58,0.41,0.84,0.0,223381.6,99517.0,37389.0,594567.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,30.2,30.2,229999.0,1374135.31,0.0,1.41,30.32,28.65,0.2625,32.94,0.3851,6.06
2006-11-29,112753.0,689208.66,0.38,0.5,0.37,0.75,0.0,208927.05,78573.0,34180.0,480281.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,20944.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.0,0.48,0.02,0.0,0.0,100.0,24.67,0.0,0.0,0.0,0.0,100.0,27.83,0.2686,32.08,0.354,6.2
2006-11-30,112885.0,675547.45,0.38,0.53,0.37,0.76,0.0,204546.32,78705.0,34180.0,471001.12,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,24.7,0.0,0.0,0.0,0.0,100.0,27.7,0.27,32.4,0.3542,6.07
2006-12-01,161031.0,984310.48,0.55,0.76,0.53,1.07,0.0,513057.11,78596.0,83935.0,480422.19,0.33,0.0,0.0,0.0,0.0,0.0,49755.0,0.0,0.0,110.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,100.0,24.67,0.0,0.0,0.0,0.0,100.0,21.77,0.2326,32.99,0.5055,6.2
2006-12-04,161124.0,1016649.23,0.55,0.74,0.53,1.09,0.0,531254.18,78429.0,84196.0,494865.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,260.0,167.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,24.64,0.0,0.0,0.0,0.0,100.0,21.82,0.2327,33.1,0.5062,6.4
2006-12-05,162232.0,1015643.23,0.55,0.73,0.53,1.12,0.0,531605.01,78817.0,84915.0,493428.87,0.0,0.0,388.0,0.01,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.01,388.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,24.72,0.0,0.0,0.0,0.0,100.0,21.99,0.2343,33.42,0.5089,6.35
2006-12-06,163450.0,994262.4,0.55,0.71,0.53,1.12,0.0,516055.34,80114.0,84836.0,487331.53,0.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,0.0,0.0,79.0,0.51,0.0,0.0,0.0,100.0,25.13,0.0,0.0,0.0,0.0,100.0,22.03,0.2346,33.39,0.5127,6.17
2006-12-07,162744.0,989967.82,0.55,0.7,0.53,1.1,0.0,512600.21,79976.0,84268.0,486492.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,11491.0,0.0,0.0,0.0,0.0,0.0,11354.0,569.0,0.5,0.01,0.0,0.0,100.0,25.1,0.0,0.0,0.0,0.0,100.0,21.89,0.2334,33.14,0.5108,6.17
2006-12-08,162768.0,986904.37,0.55,0.69,0.53,1.1,0.0,511132.64,79969.0,84300.0,484872.67,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.22,32.0,36008.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,42.84,0.0,0.0,0.0,0.0,100.0,21.89,0.2335,33.15,0.8719,6.15
2006-12-11,162554.0,993619.89,0.55,0.68,0.53,1.09,0.0,514151.26,79940.0,84114.0,488637.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.5,0.0,0.0,0.0,42.83,42.83,106725.0,652362.19,0.0,0.66,43.09,21.88,0.2331,33.07,0.8708,6.2
2006-12-12,162304.0,992091.76,0.55,0.67,0.53,1.1,0.0,512647.57,79936.0,83868.0,488613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.51,0.0,0.0,0.0,42.82,42.82,106729.0,652386.64,0.0,0.67,43.08,22.02,0.233,32.96,0.8695,6.2
2006-12-13,186420.0,1139502.08,0.63,0.77,0.61,1.25,0.0,658884.28,80128.0,107792.0,489786.62,0.0,0.0,192.0,0.0,0.0,23000.0,0.0,0.0,924.0,0.0,0.0,0.0,0.0,192.0,0.14,0.0,0.0,0.51,0.0,0.0,0.0,100.0,42.88,0.0,0.0,0.0,0.0,100.0,19.31,0.1871,28.98,0.9975,6.2
2006-12-14,137301.0,864978.85,0.47,0.56,0.45,0.92,0.0,360226.73,80121.0,57180.0,504752.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50612.0,0.5,0.34,0.0,0.0,100.0,42.87,0.0,0.0,0.0,0.0,100.0,22.86,0.1991,26.75,0.7347,6.39
2006-12-15,131001.0,878242.5,0.44,0.52,0.43,0.9,0.0,416860.32,68821.0,62180.0,461382.18,0.0,0.0,54.0,0.03,0.0,0.0,0.0,0.06,5000.0,11354.0,0.0,0.0,0.03,54.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,36.81,0.0,0.0,0.0,0.0,100.0,23.32,0.1926,28.22,0.7008,6.8
2006-12-18,131376.0,863918.55,0.44,0.44,0.43,0.93,0.0,408890.93,69196.0,62180.0,455027.61,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,36.92,0.0,0.0,0.0,0.0,100.0,22.62,0.194,29.06,0.701,6.67
2006-12-19,181990.0,1164456.18,0.62,0.59,0.59,1.27,0.0,731900.92,69103.0,114387.0,442152.95,0.0,0.0,0.0,0.0,0.0,52207.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.47,0.0,0.0,0.0,100.0,36.89,0.0,0.0,0.0,0.0,100.0,20.31,0.19,30.73,0.9716,6.49
