DATE,AI FP Equity_DX_SI_QTY,AI FP Equity_DX_SHORT_INTEREST_VALUE,AI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AI FP Equity_DX_SI_MV,AI FP Equity_DX_DSS,AI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY,AI FP Equity_DX_BROKER_SI_QTY,AI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AI FP Equity_DX_BROKER_SI_MV_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AI FP Equity_DX_BROKER_SI_MV_INC_x,AI FP Equity_DX_SUPPLY_SI_MV_NEW,AI FP Equity_DX_BROKER_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_NEW,AI FP Equity_DX_SUPPLY_SI_MV_DEC,AI FP Equity_DX_BROKER_SI_QTY_INC,AI FP Equity_DX_SUPPLY_SI_QTY_DEC,AI FP Equity_DX_BROKER_SI_MV_NEW_y,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AI FP Equity_DX_BROKER_SI_MV_INC_y,AI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AI FP Equity_DX_BROKER_SI_MV_ADD,AI FP Equity_DX_SUPPLY_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_DEC,AI FP Equity_DX_SUPPLY_SI_MV,AI FP Equity_DX_BROKER_SI_MV_DEC,AI FP Equity_DX_SUPPLY_SI_MV_RMV,AI FP Equity_DX_BROKER_SI_MV_RMV,AI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AI FP Equity_DX_UTILIZATION_QUANTITY,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AI FP Equity_DX_ACTIVE_UTILIZATION_MV,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AI FP Equity_DX_BROKER_SI_CON_RATIO,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AI FP Equity_DX_DEMAND_SUPPLY_RATIO,AI FP Equity_PX_LAST
2021-02-19,5774530.0,763104139.5,1.22,6.86,1.22,779.34,1.0,606059458.2,4846563.0,4586148.0,640473300.45,0.0,0.0,93146.0,2.95,0.0,5810.0,0.0,13.38,21420.0,98398.0,0.0,0.0,2.95,93146.0,0.77,31327.0,98675.0,643.12,13.7,0.0,0.0,5.98,5.98,76148424.0,10063014231.6,0.0,10075.51,6.0,20.97,0.1649,30.8,0.0713,132.15
2021-02-22,6114560.0,801618816.0,1.29,7.27,1.29,819.25,1.0,624379613.1,4990358.0,4762621.0,654235933.8,0.0,0.0,31476.0,24.79,0.0,0.0,0.0,11.06,190135.0,79123.0,0.0,0.0,24.79,31476.0,0.0,191442.0,13662.0,658.26,1.81,0.0,0.0,5.89,5.89,79703368.0,10449111544.8,0.0,10482.78,5.91,19.82,0.1526,29.02,0.0722,131.1
2021-02-23,5913463.0,770819902.05,1.25,7.04,1.25,789.18,1.0,601459536.15,4853765.0,4614189.0,632688267.75,0.0,0.0,39532.0,11.73,0.0,0.0,0.0,24.72,88520.0,183360.0,0.0,0.0,11.73,39532.0,0.0,7235.0,236952.0,636.78,34.09,0.0,0.0,5.74,5.74,79774176.0,10398563841.6,0.0,10426.39,5.76,20.15,0.1567,29.77,0.0699,130.35
2021-02-24,5589258.0,722691059.4,1.18,6.6,1.18,738.07,1.0,535527369.9,4819810.0,4141743.0,623201433.0,0.0,0.0,85494.0,14.15,0.0,25212.0,0.0,20.47,113823.0,149466.0,0.0,0.0,14.15,85494.0,3.31,30017.0,611481.0,628.45,85.42,0.0,0.0,5.71,5.71,79591056.0,10291123540.8,0.0,10353.67,5.72,21.4,0.1696,31.29,0.0662,129.3
2021-02-25,5608787.0,711194191.6,1.19,6.56,1.18,731.98,1.0,519227994.4,4956574.0,4094858.0,628493583.2,0.0,0.0,59557.0,1.06,0.0,0.0,0.0,9.83,8725.0,69056.0,0.0,0.0,1.06,59557.0,0.0,146263.0,55610.0,637.22,8.05,0.0,0.0,5.88,5.88,79307008.0,10056128614.4,0.0,10197.04,5.88,21.22,0.1687,31.26,0.0666,126.8
2021-02-26,5371504.0,669826548.8,1.14,6.11,1.13,692.1,1.0,479101016.3,5017368.0,3842029.0,625665789.6,0.0,0.0,141286.0,0.28,0.0,0.0,0.0,42.08,5000.0,322792.0,0.0,0.0,0.28,141286.0,0.0,242300.0,257829.0,637.82,32.38,0.0,0.0,5.99,5.99,78717480.0,9816069756.0,0.0,9976.6,6.01,22.25,0.1767,32.33,0.0641,124.7
2021-03-01,5062896.0,645012950.4,1.07,5.63,1.07,652.47,1.0,480167415.0,4898486.0,3768975.0,624067116.4,0.0,0.0,45687.0,14.83,0.0,0.0,0.0,33.5,135763.0,253714.0,0.0,0.0,14.83,45687.0,0.0,89145.0,208817.0,614.21,27.03,0.0,0.0,5.85,5.85,78802344.0,10039418625.6,0.0,9915.05,5.83,24.99,0.1996,34.95,0.0605,127.4
2021-03-02,4834173.0,613456553.7,1.02,5.24,1.02,627.25,1.0,476266994.1,4613592.0,3753089.0,585464824.8,0.0,0.0,6444.0,5.62,0.0,2086.0,0.0,36.05,38500.0,291338.0,0.0,0.0,5.62,6444.0,0.26,0.0,56472.0,586.31,7.09,0.0,0.0,5.55,5.55,78579128.0,9971691343.2,0.0,9997.81,5.54,26.35,0.2153,36.14,0.0581,126.9
2021-03-03,4857004.0,612953904.8,1.03,5.23,1.03,628.76,1.0,481789323.0,4631827.0,3817665.0,584536567.4,0.0,0.0,73453.0,8.23,0.0,0.0,0.0,13.01,64937.0,102202.0,0.0,0.0,8.23,73453.0,0.0,46984.0,361.0,587.01,0.05,0.0,0.0,5.58,5.58,78387024.0,9892442428.8,0.0,9945.38,5.57,26.11,0.2121,35.73,0.0585,126.2
2021-03-04,4869526.0,620621088.7,1.03,5.28,1.03,633.09,1.0,486307268.95,4613437.0,3815671.0,587982545.65,0.0,0.0,20943.0,0.0,0.0,35161.0,0.0,8.89,0.0,70337.0,0.0,0.0,0.0,20943.0,4.48,31004.0,37155.0,584.74,4.77,0.0,0.0,5.55,5.55,78470656.0,10001085107.2,0.0,9962.82,5.54,25.86,0.2105,35.84,0.0586,127.45
2021-03-05,4712364.0,600590791.8,1.0,5.1,0.99,615.36,0.0,477187456.75,4521467.0,3744115.0,576260969.15,0.0,0.0,2712.0,5.31,0.0,0.0,0.0,25.16,40269.0,205938.0,0.0,0.0,5.31,2712.0,0.0,111256.0,111825.0,578.18,14.24,0.0,0.0,5.43,5.43,78803184.0,10043465800.8,0.0,10073.41,5.43,26.83,0.2232,36.82,0.0566,127.45
2021-03-08,4864362.0,636501767.7,1.03,5.27,1.03,643.8,1.0,509693593.35,4681065.0,3895251.0,612517355.25,0.0,0.0,173307.0,21.18,0.0,0.0,0.0,1.66,163191.0,13709.0,0.0,0.0,21.18,173307.0,0.0,0.0,12055.0,600.12,0.0,0.0,0.0,5.61,5.61,78787400.0,10309331290.0,0.0,10123.56,5.6,25.7,0.2157,36.16,0.0583,130.85
2021-03-09,4858799.0,634316209.45,1.03,5.23,1.03,647.92,1.0,512718153.5,4765065.0,3927370.0,622079235.75,0.0,0.0,125064.0,13.02,0.0,27322.0,0.0,4.33,97742.0,41064.0,0.0,0.0,13.02,125064.0,3.66,0.0,92945.0,622.3,12.49,0.0,0.0,5.7,5.7,78768184.0,10283186421.2,0.0,10284.49,5.71,26.07,0.2095,34.61,0.0582,130.55
2021-03-10,5146065.0,691373832.75,1.09,5.56,1.09,691.03,1.0,570047184.35,4805931.0,4243001.0,645676829.85,0.0,0.0,81658.0,42.81,0.0,0.0,0.0,5.43,341658.0,41042.0,0.0,0.0,42.81,81658.0,0.0,250.0,26027.0,628.19,3.48,0.0,0.0,5.75,5.75,78746424.0,10579582064.4,0.0,10329.94,5.73,24.35,0.2025,33.38,0.0616,134.35
2021-03-11,5230064.0,698736550.4,1.11,5.76,1.1,708.25,1.0,578098556.0,4956471.0,4327085.0,662184525.6,0.0,0.0,184997.0,35.94,0.0,0.0,0.0,7.65,261766.0,65296.0,0.0,0.0,35.94,184997.0,0.0,30839.0,177682.0,663.01,24.76,0.0,0.0,5.93,5.93,78611304.0,10502470214.4,0.0,10514.89,5.93,24.41,0.2012,31.96,0.0626,133.6
2021-03-12,5390949.0,716996217.0,1.14,5.98,1.14,727.55,1.0,591532263.0,5016028.0,4447611.0,667131724.0,0.0,0.0,28488.0,19.73,0.0,0.0,0.0,5.28,149344.0,38624.0,0.0,0.0,19.73,28488.0,0.0,69693.0,28818.0,669.46,3.75,0.0,0.0,5.98,5.98,78928768.0,10497526144.0,0.0,10524.97,5.98,23.66,0.1894,30.99,0.0642,133.0
2021-03-15,5347806.0,713664710.7,1.13,6.1,1.13,722.78,1.0,605785332.1,5021100.0,4539418.0,670065795.0,0.0,0.0,214947.0,34.0,0.0,0.0,0.0,30.6,253175.0,228275.0,0.0,0.0,34.0,214947.0,0.0,18400.0,161368.0,668.17,21.61,0.0,0.0,5.98,5.98,78913600.0,10531019920.0,0.0,10502.2,5.98,23.77,0.2073,31.37,0.0637,133.45
2021-03-16,5466990.0,740777145.0,1.16,6.27,1.15,744.32,1.0,605880662.0,5056487.0,4471444.0,685153988.5,0.0,0.0,41155.0,0.5,0.0,32963.0,0.0,11.56,2215.0,87019.0,0.0,0.0,0.5,41155.0,4.6,81251.0,103152.0,676.15,13.77,0.0,0.0,6.03,6.03,78818872.0,10679957156.0,0.0,10563.68,6.02,23.2,0.212,30.89,0.0652,135.5
2021-03-17,5414768.0,733701064.0,1.14,6.25,1.14,739.25,1.0,571686017.5,5144487.0,4219085.0,697077988.5,0.0,0.0,35890.0,2.71,0.0,3714.0,0.0,39.08,20000.0,297890.0,0.0,0.0,2.71,35890.0,0.5,350000.0,276073.0,694.33,37.12,0.0,0.0,6.13,6.13,78724600.0,10667183300.0,0.0,10633.61,6.13,23.57,0.193,31.04,0.0646,135.5
2021-03-18,5184584.0,708732632.8,1.1,5.94,1.09,714.92,1.0,539543007.1,4987222.0,3946913.0,681753247.4,0.0,0.0,50000.0,8.63,0.0,0.0,0.0,44.58,60747.0,329253.0,0.0,0.0,8.63,50000.0,0.0,121988.0,332919.0,676.95,41.78,0.0,0.0,5.95,5.95,78847768.0,10778489885.6,0.0,10702.91,5.95,24.49,0.1935,32.17,0.0618,136.7
2021-03-19,4902863.0,665563652.25,1.04,5.56,1.04,676.95,1.0,523647208.5,4731321.0,3857438.0,642276825.75,0.0,0.0,27700.0,0.12,0.0,0.0,0.0,76.96,108.0,573244.0,0.0,0.0,0.12,27700.0,0.0,289643.0,89583.0,645.62,11.77,0.0,0.0,5.65,5.65,78940952.0,10716234234.0,0.0,10772.88,5.65,26.02,0.209,33.87,0.0586,135.75
2021-03-22,4974878.0,682304517.7,1.05,5.35,1.05,687.54,1.0,495953875.3,4966051.0,3616142.0,681093894.65,0.0,0.0,33903.0,0.0,0.0,923.0,0.0,4.26,0.0,30123.0,0.0,0.0,0.0,33903.0,0.13,230950.0,242219.0,674.19,30.98,0.0,0.0,5.95,5.95,78459312.0,10760694640.8,0.0,10670.09,5.94,25.39,0.1991,33.21,0.0596,137.15
2021-03-23,6177538.0,855897889.9,1.31,6.62,1.3,859.44,1.0,578926602.85,5206812.0,4178467.0,721403802.6,0.0,0.0,538700.0,142.49,0.0,0.0,0.0,63.24,1015766.0,475308.0,0.0,0.0,142.49,538700.0,0.0,177369.0,453441.0,716.74,60.78,0.0,0.0,6.3,6.3,77469648.0,10733419730.4,0.0,10667.61,6.3,26.52,0.2274,36.6,0.0747,138.55
2021-03-24,6364637.0,866227095.7,1.35,6.78,1.34,890.93,1.0,593650370.9,5420903.0,4361869.0,737784898.3,0.0,0.0,217271.0,2.8,0.0,350680.0,0.0,29.31,20000.0,222363.0,0.0,0.0,2.8,217271.0,49.22,219183.0,187278.0,749.25,20.6,0.0,0.0,6.52,6.52,77766376.0,10584003773.6,0.0,10725.99,6.53,25.89,0.2048,33.56,0.0765,136.1
2021-03-25,5898404.0,808376268.2,1.25,6.32,1.25,823.64,1.0,612689836.85,5564276.0,4470557.0,762584025.8,0.0,0.0,45555.0,74.23,0.0,0.0,0.0,30.18,539369.0,206729.0,0.0,0.0,74.23,45555.0,0.0,304547.0,430681.0,761.04,60.93,0.0,0.0,6.69,6.69,77629088.0,10639066510.4,0.0,10596.36,6.7,27.95,0.1938,30.11,0.0709,137.05
2021-03-26,5971040.0,816241168.0,1.26,6.38,1.26,831.62,1.0,618391430.4,5049915.0,4523712.0,690323380.5,0.0,0.0,2611.0,5.62,0.0,68538.0,0.0,90.61,39674.0,662080.0,0.0,0.0,5.62,2611.0,9.37,145108.0,55057.0,690.85,7.02,0.0,0.0,6.2,6.2,76358192.0,10438164846.4,0.0,10431.25,6.21,27.52,0.1867,29.32,0.0733,136.7
2021-03-29,6030169.0,836685948.75,1.27,6.4,1.27,845.26,1.0,637818210.0,5050293.0,4596888.0,700728153.75,0.0,0.0,5844.0,10.28,0.0,0.0,0.0,4.53,73176.0,33221.0,0.0,0.0,10.28,5844.0,0.0,27755.0,0.0,692.66,0.0,0.0,0.0,6.35,6.35,74528648.0,10340849910.0,0.0,10204.03,6.36,27.5,0.1834,28.86,0.0758,138.75
2021-03-30,5856113.0,814292512.65,1.24,6.2,1.24,829.12,1.0,553045094.55,5678379.0,3977311.0,789578599.95,0.0,0.0,92217.0,6.19,0.0,0.0,0.0,13.49,40567.0,111710.0,0.0,0.0,6.19,92217.0,0.0,498770.0,593979.0,789.5,77.53,0.0,0.0,6.84,6.84,77393376.0,10761548932.8,0.0,10750.2,6.84,28.12,0.1874,28.34,0.0705,139.05
2021-03-31,5976380.0,832509734.0,1.26,6.27,1.26,847.45,1.0,586598011.3,5829565.0,4211041.0,812058404.5,0.0,0.0,217906.0,2.08,0.0,287005.0,0.0,24.82,11532.0,179478.0,0.0,0.0,2.08,217906.0,39.9,112758.0,64807.0,811.18,8.74,0.0,0.0,7.07,7.07,76619504.0,10673096907.2,0.0,10656.19,7.07,27.54,0.1788,27.91,0.0725,139.3
2021-04-01,6247412.0,872013766.96,1.32,6.48,1.32,887.12,1.0,710174525.62,6000418.0,5087939.0,837538344.44,84.46,0.0,72760.0,54.59,0.0,0.0,607092.0,29.66,375783.0,213192.0,84.46,0.0,54.59,72760.0,0.0,311285.0,105977.0,834.88,14.79,0.0,0.0,7.16,7.16,77805520.0,10860094481.6,0.0,10832.34,7.16,26.3,0.1712,26.66,0.0745,139.58
2021-04-02,6247412.0,872013766.96,1.32,6.49,1.32,885.92,1.0,710174525.62,6000418.0,5087939.0,837538344.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.82,0.0,0.0,0.0,7.16,7.16,77801304.0,10859506012.32,0.0,10849.83,7.16,26.35,0.1715,26.71,0.0746,0.0
2021-04-05,6205236.0,866126840.88,1.31,6.44,1.31,879.5,1.0,704287599.54,6000418.0,5045763.0,837538344.44,0.0,0.0,223.0,1.97,0.0,0.0,0.0,0.62,14451.0,4444.0,0.0,0.0,1.97,223.0,0.0,4221.0,56627.0,836.03,7.9,0.0,0.0,7.16,7.16,77796824.0,10858880693.92,0.0,10837.69,7.16,26.43,0.1714,26.51,0.0741,0.0
2021-04-06,6512005.0,913634301.5,1.38,6.76,1.37,920.86,1.0,739111904.6,6073510.0,5268082.0,852113453.0,0.0,0.0,16167.0,48.0,0.0,0.0,0.0,9.7,347481.0,69304.0,0.0,0.0,48.0,16167.0,0.0,126229.0,125162.0,843.91,18.96,0.0,0.0,7.25,7.25,77703856.0,10901850996.8,0.0,10823.52,7.23,23.29,0.1511,25.42,0.0777,140.3
2021-04-07,6439259.0,899693267.48,1.36,6.7,1.36,913.68,1.0,696066317.52,6038048.0,4981866.0,843636066.56,0.0,0.0,172479.0,25.45,0.0,0.0,0.0,88.82,174066.0,641817.0,0.0,0.0,25.45,172479.0,0.0,433876.0,460282.0,844.46,63.01,0.0,0.0,7.21,7.21,77709528.0,10857575252.16,0.0,10878.2,7.2,27.55,0.1798,27.94,0.0769,139.72
2021-04-08,6185965.0,868262047.4,1.31,6.48,1.31,878.37,1.0,685144040.24,5792310.0,4881334.0,813008631.6,0.0,0.0,45020.0,12.3,0.0,0.0,0.0,81.3,87117.0,579593.0,0.0,0.0,12.3,45020.0,0.0,288835.0,187649.0,808.27,26.44,0.0,0.0,6.93,6.93,77792064.0,10918894103.04,0.0,10870.58,6.92,28.1,0.1867,28.48,0.074,140.36
2021-04-09,5634306.0,793535657.04,1.19,5.99,1.19,805.33,1.0,618114225.96,5342263.0,4388769.0,752404320.92,0.0,0.0,25829.0,1.28,0.0,0.0,0.0,66.06,9100.0,476293.0,0.0,0.0,1.28,25829.0,0.0,417.0,501665.0,749.59,69.47,0.0,0.0,6.48,6.48,77132696.0,10863368904.64,0.0,10827.55,6.47,30.95,0.2144,31.47,0.0683,140.84
2021-04-12,5327510.0,748088954.2,1.13,5.76,1.12,762.67,1.0,568577570.82,5046033.0,4049121.0,708563953.86,0.0,0.0,97624.0,5.21,0.0,950.0,0.0,61.94,36573.0,442360.0,0.0,0.0,5.21,97624.0,0.14,48506.0,377171.0,709.54,52.55,0.0,0.0,6.1,6.1,77731728.0,10915089245.76,0.0,10928.55,6.1,27.75,0.2064,32.66,0.0644,140.42
2021-04-13,5475565.0,774792447.5,1.16,6.16,1.16,784.35,1.0,591463066.5,5093113.0,4179951.0,720675489.5,0.0,0.0,100217.0,20.62,0.0,0.0,0.0,9.91,142030.0,70362.0,0.0,0.0,20.62,100217.0,0.0,17225.0,11200.0,714.28,1.78,0.0,0.0,6.11,6.11,78277656.0,11076288324.0,0.0,10994.09,6.1,27.81,0.2025,31.98,0.0657,141.5
2021-04-14,5598841.0,783837740.0,1.18,6.57,1.18,801.46,1.0,601962340.0,5104997.0,4299731.0,714699580.0,0.0,0.0,67222.0,23.41,0.0,0.0,0.0,8.37,167148.0,60338.0,0.0,0.0,23.41,67222.0,0.0,5000.0,47368.0,719.14,6.64,0.0,0.0,6.12,6.12,78304544.0,10962636160.0,0.0,11031.71,6.12,27.92,0.2019,31.76,0.0671,140.0
2021-04-15,5835591.0,822584907.36,1.23,7.0,1.23,834.65,1.0,631502068.64,5408484.0,4480009.0,762379904.64,0.0,0.0,174262.0,49.49,0.0,0.0,0.0,26.69,366123.0,186554.0,0.0,0.0,49.49,174262.0,0.0,315779.0,185845.0,757.73,24.19,0.0,0.0,6.49,6.49,77955120.0,10988553715.2,0.0,10924.19,6.49,28.22,0.1942,29.81,0.07,140.96
2021-04-16,6236347.0,880572196.4,1.32,7.55,1.32,895.36,1.0,648152336.8,5711771.0,4590314.0,806502065.2,0.0,0.0,79986.0,21.83,0.0,0.0,0.0,5.69,149438.0,42210.0,0.0,0.0,21.83,79986.0,0.0,265511.0,39133.0,805.57,2.92,0.0,0.0,6.86,6.86,77598872.0,10956960726.4,0.0,10933.11,6.86,26.68,0.18,28.53,0.0749,141.2
2021-04-19,6456523.0,910886264.84,1.36,7.84,1.36,925.84,1.0,651791998.36,5911565.0,4620017.0,834003590.2,0.0,0.0,228387.0,42.33,0.0,0.0,0.0,39.74,305338.0,281817.0,0.0,0.0,42.33,228387.0,0.0,253224.0,275635.0,833.61,38.98,0.0,0.0,7.32,7.32,74804608.0,10553434096.64,0.0,10539.92,7.33,25.85,0.1818,27.56,0.08,141.08
2021-04-20,8430408.0,1177559389.44,1.78,10.32,1.78,1200.61,1.0,906834686.4,6654132.0,6492230.0,929449157.76,0.0,0.0,121673.0,282.48,0.0,157100.0,0.0,62.75,2023899.0,446355.0,0.0,0.0,282.48,121673.0,22.4,1067249.0,308786.0,936.21,43.91,0.0,0.0,8.23,8.23,74221824.0,10367304376.32,0.0,10439.33,8.23,20.93,0.2599,44.2,0.1042,139.68
2021-04-21,8316292.0,1169104329.36,1.76,10.18,1.76,1178.84,1.0,897728697.36,7215356.0,6385892.0,1014334746.48,0.0,0.0,648063.0,3.75,0.0,0.0,0.0,12.29,18880.0,87398.0,0.0,0.0,3.75,648063.0,0.0,559.0,125218.0,1008.05,18.67,0.0,0.0,8.7,8.7,75722336.0,10645045994.88,0.0,10587.28,8.69,21.57,0.269,44.92,0.1003,140.58
2021-04-22,8258429.0,1167246354.86,1.75,10.29,1.74,1179.24,1.0,888229322.3,8030028.0,6284345.0,1134964157.52,0.0,0.0,97403.0,14.62,0.0,0.0,0.0,42.11,94865.0,303940.0,0.0,0.0,14.62,97403.0,0.0,1021209.0,196412.0,1128.99,27.08,0.0,0.0,9.65,9.65,75147792.0,10621388921.28,0.0,10580.99,9.64,21.92,0.276,45.62,0.0993,141.34
2021-04-23,8375990.0,1183862426.6,1.77,10.55,1.77,1194.5,1.0,893859035.84,8199837.0,6324176.0,1158964961.58,0.0,0.0,86247.0,69.77,0.0,166668.0,0.0,13.13,496271.0,94240.0,0.0,0.0,69.77,86247.0,23.56,177802.0,623108.0,1154.17,88.65,0.0,0.0,9.85,9.85,75066280.0,10609868015.2,0.0,10586.6,9.83,21.59,0.209,37.13,0.1006,141.34
2021-04-26,10257796.0,1452093601.76,2.17,13.05,2.17,1464.82,1.0,1151804072.48,9492673.0,8136508.0,1343782789.88,0.0,0.0,738623.0,257.96,0.0,0.0,0.0,75.56,1812332.0,538446.0,0.0,0.0,257.96,738623.0,0.0,1092659.0,0.0,1341.08,0.0,0.0,0.0,11.43,11.43,73550920.0,10411868235.2,0.0,10387.24,11.43,17.42,0.271,47.3,0.1235,141.56
2021-04-27,9220858.0,1308439750.2,1.95,11.79,1.95,1323.85,1.0,1005557463.9,8471062.0,7086381.0,1202043697.8,0.0,0.0,219590.0,12.62,0.0,36000.0,0.0,175.07,88000.0,1241795.0,0.0,0.0,12.62,219590.0,5.11,594.0,1174127.0,1199.11,161.71,0.0,0.0,10.21,10.21,74519312.0,10574290372.8,0.0,10549.2,10.21,19.6,0.2345,41.96,0.1111,141.9
2021-04-28,10241688.0,1450223020.8,2.16,13.04,2.16,1468.62,1.0,1074119119.2,9337401.0,7585587.0,1322175981.6,0.0,0.0,422355.0,119.65,0.0,542.0,0.0,53.76,834027.0,380234.0,0.0,0.0,119.65,422355.0,0.08,824218.0,335363.0,1322.09,48.84,0.0,0.0,11.24,11.24,73731816.0,10440425145.6,0.0,10442.43,11.24,28.01,0.2273,36.18,0.1233,141.6
2021-04-29,10434054.0,1478505451.8,2.2,13.34,2.2,1497.62,1.0,1097403443.5,9525401.0,7744555.0,1349749321.7,0.0,0.0,307840.0,24.2,0.0,13430.0,0.0,26.16,156172.0,184153.0,0.0,0.0,24.2,307840.0,1.91,64313.0,10634.0,1347.65,1.68,0.0,0.0,11.45,11.45,73655032.0,10436918034.4,0.0,10419.48,11.45,27.41,0.2189,35.36,0.1254,141.7
2021-04-30,12206684.0,1710400562.08,2.58,15.75,2.58,1753.81,1.0,1355189776.44,10239335.0,9671637.0,1434735620.2,0.0,0.0,531663.0,300.66,0.0,0.0,0.0,79.69,2087810.0,562722.0,0.0,0.0,300.66,531663.0,0.0,744993.0,160728.0,1452.99,22.34,0.0,0.0,12.31,12.31,72944240.0,10220946908.8,0.0,10329.31,12.33,29.6,0.2199,33.34,0.1467,140.12
2021-05-03,14953444.0,2101856088.64,3.16,19.22,3.16,2116.07,1.0,1540386779.12,11887459.0,10958927.0,1670901237.04,0.0,0.0,1592163.0,339.68,0.0,0.0,0.0,232.78,2479718.0,1611546.0,0.0,0.0,339.68,1592163.0,0.0,1667507.0,1192428.0,1664.64,176.11,0.0,0.0,14.21,14.21,71771496.0,10088201477.76,0.0,10057.03,14.2,19.39,0.235,40.97,0.1787,140.56
2021-05-04,15983823.0,2235177808.32,3.38,20.97,3.37,2286.65,1.0,1577836535.04,11814283.0,11283156.0,1652109334.72,0.0,0.0,658293.0,153.16,0.0,0.0,0.0,155.71,999967.0,1119266.0,0.0,0.0,153.16,658293.0,0.0,387797.0,675738.0,1663.89,84.58,0.0,0.0,13.97,13.97,72748048.0,10173087032.32,0.0,10224.09,14.0,18.27,0.1935,34.94,0.189,139.84
2021-05-05,16489813.0,2328691391.86,3.48,22.87,3.48,2350.66,1.0,1622315730.42,12525497.0,11487861.0,1768850686.34,0.0,0.0,299160.0,124.02,0.0,0.0,0.0,71.22,888085.0,503261.0,0.0,0.0,124.02,299160.0,0.0,915315.0,683380.0,1758.31,98.42,0.0,0.0,14.83,14.83,71945400.0,10160129388.0,0.0,10111.94,14.81,17.81,0.1678,29.75,0.1952,141.22
2021-05-06,17508436.0,2507558203.92,3.7,24.24,3.7,2505.82,1.0,1558894417.08,14969934.0,10884614.0,2143993947.48,0.0,0.0,586984.0,17.95,0.0,38675.0,0.0,35.88,125314.0,257971.0,0.0,0.0,17.95,586984.0,5.43,2115424.0,767236.0,2111.28,102.99,0.0,0.0,17.52,17.52,70491760.0,10095829867.2,0.0,9967.04,17.48,16.8,0.1607,27.88,0.2049,143.22
2021-05-07,19313524.0,2767241718.72,4.08,26.57,4.08,2786.32,1.0,1641660688.8,17124874.0,11457710.0,2453651946.72,0.0,0.0,417646.0,85.16,0.0,125000.0,0.0,5.89,588591.0,56645.0,0.0,0.0,85.16,417646.0,17.78,1793939.0,140495.0,2449.41,12.15,0.0,0.0,20.03,20.03,68359256.0,9794514199.68,0.0,9759.53,20.06,16.31,0.1527,25.1,0.2259,143.28
2021-05-10,21852530.0,3131467549.0,4.62,30.45,4.61,3173.17,1.0,1656851796.0,19675440.0,11562120.0,2819490552.0,0.0,0.0,1117925.0,25.04,0.0,0.0,0.0,21.36,144830.0,157715.0,0.0,0.0,25.04,1117925.0,0.0,1590357.0,40420.0,2829.93,2.39,0.0,0.0,23.01,23.01,65820904.0,9432135543.2,0.0,9420.01,23.1,17.84,0.1504,22.66,0.2556,143.3
2021-05-11,21840888.0,3082186114.56,4.62,30.66,4.61,3164.21,1.0,1317769104.96,19151888.0,9337933.0,2702714434.56,0.0,0.0,114850.0,0.0,0.0,2819260.0,0.0,661.91,0.0,4610204.0,0.0,0.0,0.0,114850.0,424.29,3971802.0,5043447.0,2746.21,738.91,0.0,0.0,22.46,22.46,66135504.0,9333042324.48,0.0,9442.36,22.53,20.47,0.1855,28.43,0.2561,141.12
2021-05-12,28832620.0,4052136414.8,6.09,40.48,6.09,4139.25,2.0,1507401964.44,23387926.0,10725786.0,3286939120.04,0.0,0.0,785936.0,210.05,0.0,519.0,0.0,59.9,1429978.0,408632.0,0.0,0.0,210.05,785936.0,0.08,3858733.0,42644.0,3316.72,7.5,0.0,0.0,27.34,27.34,62157688.0,8735641471.52,0.0,8774.76,27.43,20.3,0.1564,21.35,0.337,140.54
2021-05-13,32794564.0,4637151349.6,6.93,45.97,6.92,4718.55,2.0,2321246296.6,22560664.0,16416169.0,3190077889.6,0.0,0.0,418387.0,536.83,0.0,2250000.0,0.0,178.13,3600448.0,1254285.0,0.0,0.0,536.83,418387.0,331.76,179075.0,160065.0,3178.0,25.17,24.21,0.0,26.45,26.45,62746776.0,8872394126.4,170439.0,8817.37,26.49,18.51,0.161,26.47,0.3844,141.4
