DATE,ALKEY FP Equity_DX_SI_QTY,ALKEY FP Equity_DX_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKEY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKEY FP Equity_DX_SI_MV,ALKEY FP Equity_DX_DSS,ALKEY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SUPPLY_SI_QTY,ALKEY FP Equity_DX_BROKER_SI_QTY,ALKEY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_x,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKEY FP Equity_DX_BROKER_SI_MV_INC_x,ALKEY FP Equity_DX_BROKER_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_NEW,ALKEY FP Equity_DX_SUPPLY_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_QTY_INC,ALKEY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_y,ALKEY FP Equity_DX_BROKER_SI_MV_INC_y,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKEY FP Equity_DX_BROKER_SI_MV_ADD,ALKEY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_DEC,ALKEY FP Equity_DX_SUPPLY_SI_MV,ALKEY FP Equity_DX_BROKER_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_RMV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKEY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKEY FP Equity_DX_BROKER_SI_CON_RATIO,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKEY FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKEY FP Equity_PX_LAST
2006-10-04,20000.0,89400.0,0.32,1.29,0.13,0.09,0.0,89400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373614.0,1670054.58,1.6,0.0,0.0,1.0,100.0,0.0535,4.47
2006-10-05,20000.0,90000.0,0.32,1.24,0.13,0.09,0.0,90000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373699.0,1681645.5,1.6,0.0,0.0,1.0,100.0,0.0535,4.5
2006-10-06,20000.0,89400.0,0.32,1.25,0.13,0.09,0.0,89400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373707.0,1670470.29,1.61,0.0,0.0,1.0,100.0,0.0535,4.47
2006-10-09,20000.0,90200.0,0.32,1.24,0.13,0.09,0.0,90200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373699.0,1685382.49,1.6,0.0,0.0,1.0,100.0,0.0535,4.51
2006-10-10,20000.0,89000.0,0.32,1.23,0.13,0.09,0.0,89000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373717.0,1663040.65,1.6,0.0,0.0,1.0,100.0,0.0535,4.45
2006-10-11,20000.0,87200.0,0.32,1.08,0.13,0.09,0.0,87200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373690.0,1629288.4,1.66,0.0,0.0,1.0,100.0,0.0535,4.36
2006-10-12,20000.0,86200.0,0.32,1.06,0.13,0.09,0.0,86200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373650.0,1610431.5,1.66,0.0,0.0,1.0,100.0,0.0535,4.31
2006-10-13,20000.0,84000.0,0.32,1.04,0.13,0.09,0.0,84000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373627.0,1569233.4,1.67,0.0,0.0,1.0,100.0,0.0535,4.2
2006-10-16,20000.0,86000.0,0.32,1.01,0.13,0.09,0.0,86000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373578.0,1606385.4,1.67,0.0,0.0,1.0,100.0,0.0535,4.3
2006-10-17,20000.0,86400.0,0.32,1.01,0.13,0.09,0.0,86400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373623.0,1614051.36,1.68,0.0,0.0,1.0,100.0,0.0535,4.32
2006-10-18,20000.0,86200.0,0.32,1.01,0.13,0.09,0.0,86200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373632.0,1610353.92,1.61,0.0,0.0,1.0,100.0,0.0535,4.31
2006-10-19,20000.0,85800.0,0.32,1.03,0.13,0.09,0.0,85800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373627.0,1602859.83,1.61,0.0,0.0,1.0,100.0,0.0535,4.29
2006-10-20,20000.0,83600.0,0.32,1.23,0.13,0.09,0.0,83600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373618.0,1561723.24,1.61,0.0,0.0,1.0,100.0,0.0535,4.18
2006-10-23,20000.0,82600.0,0.32,1.21,0.13,0.09,0.0,82600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373569.0,1542839.97,1.61,0.0,0.0,1.0,100.0,0.0535,4.13
2006-10-24,20000.0,81400.0,0.32,1.2,0.13,0.09,0.0,81400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373547.0,1520336.29,1.61,0.0,0.0,1.0,100.0,0.0535,4.07
2006-10-25,20000.0,80600.0,0.32,1.15,0.13,0.09,0.0,80600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373520.0,1505285.6,1.52,0.0,0.0,1.0,100.0,0.0535,4.03
2006-10-26,20000.0,82200.0,0.32,1.15,0.13,0.09,0.0,82200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373502.0,1535093.22,1.5,0.0,0.0,1.0,100.0,0.0535,4.11
2006-10-27,20000.0,80800.0,0.32,1.16,0.13,0.09,0.0,80800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373538.0,1509093.52,1.54,0.0,0.0,1.0,100.0,0.0535,4.04
2006-10-30,20000.0,80200.0,0.32,1.14,0.13,0.09,0.0,80200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373507.0,1497763.07,1.54,0.0,0.0,1.0,100.0,0.0535,4.01
2006-10-31,20000.0,79600.0,0.32,1.16,0.13,0.09,0.0,79600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373493.0,1486502.14,1.51,0.0,0.0,1.0,100.0,0.0535,3.98
2006-11-01,20000.0,82000.0,0.32,1.2,0.13,0.09,0.0,82000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373480.0,1531268.0,1.5,0.0,0.0,1.0,100.0,0.0536,4.1
2006-11-02,20000.0,81000.0,0.32,1.21,0.13,0.09,0.0,81000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373533.0,1512808.65,1.53,0.0,0.0,1.0,100.0,0.0535,4.05
2006-11-03,20000.0,82800.0,0.32,1.21,0.13,0.09,0.0,82800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373511.0,1546335.54,1.54,0.0,0.0,1.0,100.0,0.0535,4.14
2006-11-06,20000.0,84000.0,0.32,1.2,0.13,0.09,0.0,84000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373551.0,1568914.2,1.55,0.0,0.0,1.0,100.0,0.0535,4.2
2006-11-07,20000.0,84200.0,0.32,1.13,0.13,0.09,0.0,84200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373578.0,1572763.38,1.57,0.0,0.0,1.0,100.0,0.0535,4.21
2006-11-08,20000.0,85400.0,0.32,1.05,0.13,0.09,0.0,85400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363583.0,1552499.41,1.55,0.0,0.0,1.0,100.0,0.055,4.27
2006-11-09,20000.0,84600.0,0.32,1.01,0.13,0.09,0.0,84600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373610.0,1580370.3,1.59,0.0,0.0,1.0,100.0,0.0535,4.23
2006-11-10,20000.0,83800.0,0.32,1.01,0.13,0.09,0.0,83800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363592.0,1523450.48,1.54,0.0,0.0,1.0,100.0,0.055,4.19
2006-11-13,20000.0,85200.0,0.32,1.0,0.13,0.09,0.0,85200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363574.0,1548825.24,1.52,0.0,0.0,1.0,100.0,0.055,4.26
2006-11-14,20000.0,85000.0,0.32,1.0,0.13,0.09,0.0,85000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363605.0,1545321.25,1.54,0.0,0.0,1.0,100.0,0.055,4.25
2006-11-15,20000.0,84600.0,0.32,1.01,0.13,0.09,0.0,84600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363601.0,1538032.23,1.54,0.0,0.0,1.0,100.0,0.055,4.23
2006-11-16,20000.0,83200.0,0.32,1.07,0.13,0.09,0.0,83200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363592.0,1512542.72,1.54,0.0,0.0,1.0,100.0,0.055,4.16
2006-11-17,20000.0,82200.0,0.32,1.15,0.13,0.09,0.0,82200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363560.0,1494231.6,1.54,0.0,0.0,1.0,100.0,0.055,4.11
2006-11-20,20000.0,81800.0,0.32,1.16,0.13,0.09,0.0,81800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363538.0,1486870.42,1.52,0.0,0.0,1.0,100.0,0.055,4.09
2006-11-21,20000.0,82000.0,0.32,1.16,0.13,0.09,0.0,82000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363529.0,1490468.9,1.49,0.0,0.0,1.0,100.0,0.055,4.1
2006-11-22,20000.0,81000.0,0.32,1.34,0.13,0.09,0.0,81000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363533.0,1472308.65,1.49,0.0,0.0,1.0,100.0,0.055,4.05
2006-11-23,20000.0,81400.0,0.32,1.39,0.13,0.09,0.0,81400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363511.0,1479489.77,1.48,0.0,0.0,1.0,100.0,0.055,4.07
2006-11-24,20000.0,80000.0,0.32,1.37,0.13,0.09,0.0,80000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363520.0,1454080.0,1.48,0.0,0.0,1.0,100.0,0.055,4.0
2006-11-27,20000.0,79400.0,0.32,1.39,0.13,0.09,0.0,79400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363489.0,1443051.33,1.46,0.0,0.0,1.0,100.0,0.055,3.97
2006-11-28,20000.0,80000.0,0.32,1.42,0.13,0.09,0.0,80000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363475.0,1453900.0,1.45,0.0,0.0,1.0,100.0,0.055,4.0
2006-11-29,20000.0,80400.0,0.32,1.36,0.13,0.09,0.0,80400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363489.0,1461225.78,1.45,0.0,0.0,1.0,100.0,0.055,4.02
2006-11-30,20000.0,79400.0,0.32,1.39,0.13,0.09,0.0,79400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363498.0,1443087.06,1.46,0.0,0.0,1.0,100.0,0.055,3.97
2006-12-01,20000.0,78200.0,0.32,1.41,0.13,0.09,0.0,78200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363475.0,1421187.25,1.45,0.0,0.0,1.0,100.0,0.055,3.91
2006-12-04,20000.0,77000.0,0.32,1.41,0.13,0.09,0.0,77000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363475.0,1399378.75,1.42,0.0,0.0,1.0,100.0,0.055,3.85
2006-12-05,20000.0,76400.0,0.32,1.39,0.13,0.09,0.0,76400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363422.0,1388272.04,1.41,0.0,0.0,1.0,100.0,0.055,3.82
2006-12-06,20000.0,76000.0,0.32,1.44,0.13,0.09,0.0,76000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363408.0,1380950.4,1.41,0.0,0.0,1.0,100.0,0.055,3.8
2006-12-07,20000.0,78000.0,0.32,1.38,0.13,0.09,0.0,78000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363402.0,1417267.8,1.39,0.0,0.0,1.0,100.0,0.055,3.9
2006-12-08,20000.0,75800.0,0.32,1.32,0.13,0.09,0.0,75800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363444.0,1377452.76,1.44,0.0,0.0,1.0,100.0,0.055,3.79
2006-12-11,20000.0,77000.0,0.32,1.26,0.13,0.09,0.0,77000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363395.0,1399070.75,1.42,0.0,0.0,1.0,100.0,0.055,3.85
2006-12-12,20000.0,83800.0,0.32,1.26,0.13,0.09,0.0,83800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298422.0,1250388.18,1.15,0.0,0.0,1.0,100.0,0.067,4.19
2006-12-13,20000.0,85200.0,0.32,0.94,0.13,0.09,0.0,85200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298574.0,1271925.24,1.26,0.0,0.0,1.0,100.0,0.067,4.26
2006-12-14,20000.0,87600.0,0.32,0.79,0.13,0.09,0.0,87600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298605.0,1307889.9,1.28,0.0,0.0,1.0,100.0,0.067,4.38
2006-12-15,20000.0,87200.0,0.32,0.77,0.13,0.09,0.0,87200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1293607.64,1.3,0.0,0.0,1.0,100.0,0.0674,4.36
2006-12-18,20000.0,85400.0,0.32,0.74,0.13,0.09,0.0,85400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1266904.73,1.29,0.0,0.0,1.0,100.0,0.0674,4.27
2006-12-19,20000.0,84800.0,0.32,0.75,0.13,0.09,0.0,84800.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1258003.76,1.28,0.0,0.0,1.0,100.0,0.0674,4.24
2006-12-20,20000.0,84400.0,0.32,0.77,0.13,0.09,0.0,84400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1252069.78,1.26,0.0,0.0,1.0,100.0,0.0674,4.22
2006-12-21,20000.0,85200.0,0.32,0.8,0.13,0.09,0.0,85200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1263937.74,1.25,0.0,0.0,1.0,100.0,0.0674,4.26
2006-12-22,20000.0,84000.0,0.32,0.79,0.13,0.09,0.0,84000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1246135.8,1.26,0.0,0.0,1.0,100.0,0.0674,4.2
2006-12-25,20000.0,84000.0,0.32,0.79,0.13,0.09,0.0,84000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1246135.8,1.27,0.0,0.0,1.0,100.0,0.0674,0.0
2006-12-26,20000.0,84000.0,0.32,0.79,0.13,0.09,0.0,84000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1246135.8,1.26,0.0,0.0,1.0,100.0,0.0674,0.0
2006-12-27,20000.0,85000.0,0.32,0.79,0.13,0.09,0.0,85000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1260970.75,1.26,0.0,0.0,1.0,100.0,0.0674,4.25
2006-12-28,20000.0,85600.0,0.32,0.79,0.13,0.09,0.0,85600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1269871.72,1.26,0.0,0.0,1.0,100.0,0.0674,4.28
2006-12-29,20000.0,85600.0,0.32,0.78,0.13,0.09,0.0,85600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1269871.72,1.26,0.0,0.0,1.0,100.0,0.0674,4.28
2007-01-01,20000.0,85600.0,0.32,0.78,0.13,0.09,0.0,85600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1269871.72,1.26,0.0,0.0,1.0,100.0,0.0674,0.0
2007-01-02,20000.0,89000.0,0.32,0.78,0.13,0.09,0.0,89000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1320310.55,1.27,0.0,0.0,1.0,100.0,0.0674,4.45
2007-01-03,20000.0,94400.0,0.32,0.72,0.13,0.09,0.0,94400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1400419.28,1.33,0.0,0.0,1.0,100.0,0.0674,4.72
2007-01-04,20000.0,95000.0,0.32,0.65,0.13,0.09,0.0,95000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1409320.25,1.41,0.0,0.0,1.0,100.0,0.0674,4.75
2007-01-05,20000.0,94600.0,0.32,0.62,0.13,0.09,0.0,94600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1403386.27,1.41,0.0,0.0,1.0,100.0,0.0674,4.73
2007-01-08,20000.0,96600.0,0.32,0.6,0.13,0.09,0.0,96600.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1433056.17,1.41,0.0,0.0,1.0,100.0,0.0674,4.83
2007-01-09,20000.0,99200.0,0.32,0.58,0.13,0.09,0.0,99200.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1471627.04,1.44,0.0,0.0,1.0,100.0,0.0674,4.96
2007-01-10,20000.0,99000.0,0.32,0.52,0.13,0.09,0.0,99000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1468660.05,1.48,0.0,0.0,1.0,100.0,0.0674,4.95
2007-01-11,20000.0,98000.0,0.32,0.52,0.13,0.09,0.0,98000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1453825.1,1.48,0.0,0.0,1.0,100.0,0.0674,4.9
2007-01-12,20000.0,97000.0,0.32,0.51,0.13,0.09,0.0,97000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1438990.15,1.46,0.0,0.0,1.0,100.0,0.0674,4.85
2007-01-15,20000.0,97400.0,0.32,0.51,0.13,0.09,0.0,97400.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296699.0,1444924.13,1.44,0.0,0.0,1.0,100.0,0.0674,4.87
