DATE,VIL FP Equity_DX_SI_QTY,VIL FP Equity_DX_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIL FP Equity_DX_SI_MV,VIL FP Equity_DX_DSS,VIL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY,VIL FP Equity_DX_BROKER_SI_QTY,VIL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIL FP Equity_DX_BROKER_SI_MV_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIL FP Equity_DX_BROKER_SI_MV_INC_x,VIL FP Equity_DX_SUPPLY_SI_MV_NEW,VIL FP Equity_DX_BROKER_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_NEW,VIL FP Equity_DX_SUPPLY_SI_MV_DEC,VIL FP Equity_DX_BROKER_SI_QTY_INC,VIL FP Equity_DX_SUPPLY_SI_QTY_DEC,VIL FP Equity_DX_BROKER_SI_MV_NEW_y,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIL FP Equity_DX_BROKER_SI_MV_INC_y,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIL FP Equity_DX_BROKER_SI_MV_ADD,VIL FP Equity_DX_SUPPLY_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_DEC,VIL FP Equity_DX_SUPPLY_SI_MV,VIL FP Equity_DX_BROKER_SI_MV_DEC,VIL FP Equity_DX_SUPPLY_SI_MV_RMV,VIL FP Equity_DX_BROKER_SI_MV_RMV,VIL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIL FP Equity_DX_UTILIZATION_QUANTITY,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIL FP Equity_DX_ACTIVE_UTILIZATION_MV,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIL FP Equity_DX_BROKER_SI_CON_RATIO,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIL FP Equity_DX_DEMAND_SUPPLY_RATIO,VIL FP Equity_PX_LAST
2006-09-22,95872.0,255633.21,0.79,7.46,0.13,0.45,0.0,254697.3,351.0,95521.0,935.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.04,0.04,842706.0,2246992.21,0.0,3.76,0.04,10.47,0.8125,89.53,0.1137,4.43
2006-09-25,95823.0,256079.31,0.79,7.44,0.13,0.45,0.0,255138.62,352.0,95471.0,940.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.04,0.04,842698.0,2252043.05,0.0,3.78,0.04,10.47,0.8125,89.53,0.1137,4.44
2006-09-26,95897.0,255699.87,0.79,7.4,0.13,0.45,0.0,254758.63,353.0,95544.0,941.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842707.0,2246994.88,0.0,3.79,0.04,10.47,0.8126,89.53,0.1137,4.43
2006-09-27,95309.0,253558.36,0.78,7.15,0.13,0.45,0.0,252632.55,348.0,94961.0,925.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,0.04,0.04,841444.0,2238562.59,0.0,3.76,0.04,10.53,0.8116,89.47,0.1132,4.42
2006-09-28,95684.0,256283.76,0.79,6.78,0.13,0.45,0.0,255343.63,350.0,95333.0,937.45,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841492.0,2253885.02,0.0,3.76,0.04,10.49,0.8122,89.51,0.1137,4.45
2006-09-29,96285.0,263109.33,0.79,6.92,0.13,0.45,0.0,262144.71,354.0,95932.0,967.34,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841570.0,2299682.35,0.0,3.78,0.04,10.42,0.8133,89.58,0.1144,4.54
2006-10-02,97783.0,270734.09,0.81,6.85,0.14,0.46,0.0,269745.66,357.0,97426.0,988.43,0.0,0.0,4.0,0.01,0.0,0.0,0.0,0.0,1494.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841768.0,2330622.84,0.0,3.82,0.04,10.26,0.8158,89.74,0.1161,4.6
2006-10-03,98877.0,266026.29,0.81,6.83,0.14,0.46,0.0,265049.65,364.0,98514.0,979.33,0.0,0.0,6.0,0.01,0.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841909.0,2265136.77,0.0,3.85,0.04,10.15,0.8176,89.85,0.1174,4.47
2006-10-04,95464.0,258567.48,0.79,6.52,0.13,0.45,0.0,257619.49,350.0,95114.0,947.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.01,0.0,0.0,0.04,0.04,841757.0,2279927.33,0.0,3.82,0.04,10.51,0.8118,89.49,0.1134,4.5
2006-10-05,96204.0,257676.55,0.79,6.54,0.13,0.45,0.0,256731.06,353.0,95851.0,945.49,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841854.0,2254854.61,0.0,3.82,0.04,10.43,0.8131,89.57,0.1142,4.45
2006-10-06,95017.0,254497.24,0.78,6.37,0.13,0.45,0.0,253559.79,350.0,94667.0,937.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.04,0.04,841697.0,2254434.1,0.0,3.81,0.04,10.56,0.8111,89.44,0.1128,4.45
2006-10-09,95136.0,253098.12,0.78,6.75,0.13,0.45,0.0,252172.3,348.0,94788.0,925.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841715.0,2239283.55,0.0,3.79,0.04,10.55,0.8113,89.45,0.113,4.42
2006-10-10,94769.0,253832.99,0.78,7.03,0.13,0.45,0.0,252898.21,348.0,94420.0,932.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.04,0.04,841665.0,2254348.39,0.0,3.79,0.04,10.59,0.8106,89.41,0.1126,4.45
2006-10-11,95884.0,256819.45,0.79,7.3,0.13,0.45,0.0,255876.64,352.0,95532.0,942.81,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842615.0,2256892.91,0.0,3.79,0.04,10.47,0.8126,89.53,0.1137,4.45
2006-10-12,95909.0,259195.5,0.79,7.03,0.13,0.45,0.0,258246.92,350.0,95558.0,945.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842620.0,2277193.1,0.0,3.79,0.04,10.46,0.8126,89.54,0.1138,4.49
2006-10-13,96540.0,255090.08,0.8,6.96,0.13,0.45,0.0,254152.05,355.0,96185.0,938.03,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842700.0,2226687.49,0.0,3.81,0.04,10.4,0.8137,89.6,0.1145,4.39
2006-10-16,94478.0,249641.6,0.78,6.69,0.13,0.44,0.0,248730.0,345.0,94133.0,911.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0,0.0,0.01,0.0,0.0,0.04,0.04,842433.0,2225981.99,0.0,3.75,0.04,10.62,0.8101,89.38,0.1121,4.39
2006-10-17,94152.0,249346.9,0.78,6.45,0.13,0.44,0.0,248435.87,344.0,93808.0,911.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.04,0.04,842390.0,2230938.68,0.0,3.76,0.04,10.66,0.8095,89.34,0.1117,4.4
2006-10-18,95040.0,253414.76,0.78,6.49,0.13,0.44,0.0,252489.52,348.0,94693.0,927.91,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,840893.0,2242158.03,0.0,3.75,0.04,10.56,0.8111,89.44,0.113,4.43
2006-10-19,95776.0,254224.29,0.79,6.57,0.13,0.45,0.0,253297.91,348.0,95427.0,923.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.48,0.8124,89.52,0.1138,4.41
2006-10-20,95104.0,252440.56,0.78,6.63,0.13,0.44,0.0,251514.18,348.0,94755.0,923.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.55,0.8112,89.45,0.1131,4.41
2006-10-23,95096.0,251846.94,0.78,6.62,0.13,0.44,0.0,250920.02,350.0,94746.0,926.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.55,0.8112,89.45,0.113,4.4
2006-10-24,95003.0,251600.65,0.78,6.71,0.13,0.44,0.0,250679.02,347.0,94655.0,918.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.56,0.811,89.44,0.1129,4.4
2006-10-25,95501.0,251769.89,0.78,6.67,0.13,0.44,0.0,250849.82,348.0,95152.0,917.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.51,0.8119,89.49,0.1134,4.38
2006-10-26,95127.0,251929.04,0.78,6.73,0.13,0.44,0.0,251012.71,346.0,94781.0,916.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.55,0.8113,89.45,0.113,4.4
2006-10-27,95510.0,250643.87,0.78,6.7,0.13,0.44,0.0,249728.0,348.0,95161.0,913.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.04,0.0,0.0,0.0,0.0,100.0,10.51,0.8119,89.49,0.1134,4.36
2006-10-30,94470.0,253032.14,0.78,7.57,0.13,0.44,0.0,252105.4,346.0,94124.0,926.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.04,0.04,841701.0,2254444.81,0.0,3.74,0.04,10.62,0.8101,89.38,0.1122,4.45
2006-10-31,96190.0,254165.27,0.79,7.76,0.13,0.45,0.0,253237.81,351.0,95839.0,927.46,0.0,0.0,5.0,0.01,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,841927.0,2224644.97,0.0,3.77,0.04,10.43,0.8131,89.57,0.1142,4.39
2006-11-01,95632.0,257871.3,0.79,8.0,0.13,0.44,0.0,256927.52,350.0,95282.0,943.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.01,0.0,0.0,0.04,0.04,844341.0,2276762.07,0.0,3.76,0.04,10.5,0.8121,89.5,0.1132,4.48
2006-11-02,97563.0,264252.69,0.8,8.26,0.14,0.45,0.0,263283.03,357.0,97205.0,966.95,0.0,0.0,7.0,0.01,0.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,844594.0,2287611.44,0.0,3.81,0.04,10.29,0.8154,89.71,0.1155,4.5
2006-11-03,97870.0,264495.13,0.8,7.93,0.14,0.45,0.0,263519.52,361.0,97509.0,975.61,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1402281.0,3789685.28,0.0,6.34,0.03,10.26,0.8159,89.74,0.0698,4.49
2006-11-06,97871.0,259785.18,0.8,8.06,0.14,0.45,0.0,258832.26,359.0,97512.0,952.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1402284.0,3722171.01,0.0,6.3,0.03,10.26,0.8159,89.74,0.0698,4.41
2006-11-07,96278.0,260192.73,0.79,8.09,0.13,0.44,0.0,259241.44,352.0,95926.0,951.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.0,0.0,0.01,0.0,0.0,0.03,0.03,1402077.0,3789133.97,0.0,6.22,0.03,10.42,0.8132,89.58,0.0687,4.49
2006-11-08,95412.0,264169.45,0.78,8.2,0.13,0.45,0.0,263200.39,350.0,95062.0,969.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,0.0,0.0,0.0,0.03,0.03,1399299.0,3874272.02,0.0,6.35,0.03,10.52,0.8117,89.48,0.0682,4.6
2006-11-09,98004.0,270166.21,0.81,7.94,0.14,0.46,0.0,269182.08,358.0,97647.0,986.89,0.0,0.0,8.0,0.01,0.0,0.0,0.0,0.0,2585.0,0.0,0.0,0.0,0.01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1399641.0,3858370.14,0.0,6.43,0.03,10.24,0.8162,89.76,0.07,4.58
2006-11-10,97453.0,266301.01,0.8,7.95,0.14,0.46,0.0,265325.47,358.0,97096.0,978.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.04,0.04,841917.0,2300630.57,0.0,3.87,0.04,10.3,0.8152,89.7,0.1157,4.54
2006-11-13,96891.0,262432.55,0.8,8.42,0.14,0.46,0.0,261465.61,356.0,96534.0,964.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.04,0.04,841842.0,2280157.56,0.0,3.86,0.04,10.36,0.8143,89.64,0.115,4.5
2006-11-14,96406.0,259958.39,0.79,8.55,0.13,0.45,0.0,259003.83,353.0,96052.0,951.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.04,0.04,841780.0,2269856.34,0.0,3.82,0.04,10.41,0.8135,89.59,0.1145,4.48
2006-11-15,95694.0,262070.33,0.79,8.17,0.13,0.45,0.0,261111.81,350.0,95344.0,958.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.04,0.04,842231.0,2306557.97,0.0,3.82,0.04,10.49,0.8122,89.51,0.1136,4.55
2006-11-16,95701.0,272457.88,0.79,8.35,0.13,0.45,0.0,271441.51,356.0,95344.0,1013.52,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842379.0,2398227.77,0.0,3.88,0.04,10.49,0.8122,89.51,0.1136,4.73
2006-11-17,95713.0,274796.41,0.79,7.08,0.13,0.45,0.0,273737.0,368.0,95344.0,1056.54,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842823.0,2419783.51,0.0,3.98,0.04,10.49,0.8122,89.51,0.1135,4.77
2006-11-20,95716.0,274805.03,0.79,6.67,0.13,0.45,0.0,273737.0,372.0,95344.0,1068.03,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842888.0,2419970.12,0.0,4.01,0.04,10.49,0.8122,89.51,0.1135,4.77
2006-11-21,95715.0,274802.16,0.79,6.41,0.13,0.45,0.0,273737.0,371.0,95344.0,1065.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,842908.0,2420027.55,0.0,4.01,0.04,10.49,0.8122,89.51,0.1135,4.77
2006-11-22,91487.0,256606.15,0.75,6.08,0.13,0.46,0.0,255624.46,350.0,91137.0,981.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.0,0.0,0.0,0.0,0.0,0.04,0.04,859166.0,2409820.83,0.0,4.1,0.04,10.97,0.8046,89.03,0.1064,4.66
2006-11-23,91481.0,270905.46,0.75,6.3,0.13,0.46,0.0,269886.76,345.0,91137.0,1021.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,874427.0,2589467.21,0.0,4.14,0.04,10.97,0.8046,89.03,0.1046,4.92
2006-11-24,91498.0,269303.63,0.75,5.58,0.13,0.45,0.0,268241.11,361.0,91137.0,1062.52,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,906549.0,2668221.61,0.0,4.43,0.04,10.97,0.8046,89.03,0.1009,4.89
2006-11-27,91499.0,266552.93,0.75,5.7,0.13,0.45,0.0,265498.36,362.0,91137.0,1054.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,907576.0,2643931.01,0.0,4.43,0.04,10.97,0.8046,89.03,0.1008,4.84
2006-11-28,91493.0,266535.45,0.75,5.56,0.13,0.46,0.0,265498.36,357.0,91137.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,921419.0,2684258.14,0.0,4.47,0.04,10.97,0.8046,89.03,0.0993,4.84
2006-11-29,89163.0,255454.4,0.73,5.5,0.12,0.46,0.0,254454.5,349.0,88814.0,999.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,0.0,0.0,0.0,0.0,0.04,0.04,921335.0,2639649.58,0.0,4.5,0.04,11.26,0.8002,88.74,0.0967,4.76
2006-11-30,10339.0,30368.27,0.08,0.62,0.01,0.05,0.0,29372.54,339.0,10000.0,995.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.04,0.04,922277.0,2708962.26,0.0,4.47,0.04,0.0,1.0,100.0,0.0112,4.88
2006-12-01,95453.0,275773.53,0.78,5.22,0.13,0.49,0.0,274771.01,347.0,95106.0,1002.52,0.44,0.0,8.0,0.0,0.0,0.0,85106.0,0.0,0.0,0.0,0.44,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,924659.0,2671434.89,0.0,4.53,0.04,10.51,0.8118,89.49,0.1032,4.8
2006-12-04,94085.0,271821.23,0.77,5.17,0.13,0.48,0.0,270818.72,347.0,93738.0,1002.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.01,0.0,0.0,0.04,0.04,937602.0,2708828.54,0.0,4.57,0.04,10.67,0.8094,89.33,0.1003,4.8
2006-12-05,106864.0,313886.76,0.88,5.92,0.15,0.53,0.0,312838.16,9779.0,106507.0,28723.41,0.0,0.0,9432.0,0.0,0.0,9758.0,0.0,0.0,3011.0,0.0,0.0,0.0,0.0,9432.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,971300.0,2852955.29,0.0,4.71,1.02,9.7,0.6806,81.45,0.1089,4.88
2006-12-06,108220.0,319172.43,0.89,5.91,0.15,0.54,0.0,318104.78,9931.0,107858.0,29289.42,0.0,0.0,152.0,0.01,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.01,152.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.01,1.01,972490.0,2868157.38,0.0,4.77,1.03,9.6,0.684,81.68,0.1102,4.9
2006-12-07,107733.0,314493.91,0.89,5.78,0.15,0.54,0.0,313443.0,9876.0,107373.0,28830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.05,0.0,0.0,0.0,1.01,1.01,970511.0,2833113.38,0.0,4.77,1.03,9.54,0.6828,81.6,0.1099,4.85
2006-12-08,108258.0,310813.69,0.89,5.81,0.15,0.54,0.0,309780.11,9814.0,107898.0,28176.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,971417.0,2788982.78,0.0,4.74,1.03,9.55,0.6841,81.69,0.1103,4.77
2006-12-11,106445.0,308171.23,0.87,5.57,0.15,0.53,0.0,307149.26,9730.0,106092.0,28169.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.05,0.01,0.0,0.0,0.99,0.99,972574.0,2815720.13,0.0,4.7,1.02,9.79,0.6796,81.38,0.1084,4.81
2006-12-12,106234.0,307560.36,0.87,5.58,0.15,0.53,0.0,306535.49,9757.0,105880.0,28247.7,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,212.0,0.05,0.0,0.0,0.0,0.98,0.98,988606.0,2862134.73,0.0,4.78,1.01,9.78,0.6791,81.34,0.1064,4.81
2006-12-13,107039.0,314400.78,0.88,5.61,0.15,0.53,0.0,313346.31,9821.0,106680.0,28846.78,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.98,0.98,993800.0,2919043.51,0.0,4.83,1.0,9.65,0.6811,81.48,0.1067,4.88
2006-12-14,20122.0,59103.43,0.17,1.04,0.03,0.1,0.0,58034.27,9944.0,19758.0,29208.06,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,86922.0,0.05,0.43,0.0,0.0,0.99,0.99,993981.0,2919575.16,0.0,4.88,1.0,47.88,0.5009,52.12,0.02,4.88
2006-12-15,85313.0,249045.5,0.7,4.45,0.12,0.43,0.0,247988.76,9881.0,84951.0,28844.59,0.0,0.0,0.0,0.0,0.0,65193.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.05,0.0,0.0,0.0,0.99,0.99,992950.0,2898617.26,0.0,4.88,1.0,12.05,0.616,76.74,0.0851,4.85
2006-12-18,85388.0,246694.71,0.7,4.37,0.12,0.43,0.0,245660.41,9866.0,85030.0,28503.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.98,0.98,993133.0,2869263.31,0.0,4.83,1.01,12.06,0.6163,76.76,0.0851,4.8
2006-12-19,20112.0,57863.53,0.17,1.03,0.03,0.1,0.0,56845.05,9792.0,19758.0,28172.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,65272.0,0.05,0.32,0.0,0.0,0.98,0.98,994150.0,2860234.02,0.0,4.78,1.01,47.77,0.501,52.23,0.02,4.78
2006-12-20,85501.0,247021.18,0.7,4.37,0.12,0.42,0.0,245981.1,9868.0,85141.0,28509.67,0.0,0.0,76.0,0.0,0.0,65383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.32,0.0,0.0,0.05,0.0,0.0,0.0,0.98,0.98,994703.0,2873799.2,0.0,4.79,1.0,12.09,0.6167,76.79,0.0851,4.8
2006-12-21,20118.0,58970.6,0.17,1.04,0.03,0.1,0.0,57915.35,9878.0,19758.0,28954.74,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,65383.0,0.05,0.32,0.0,0.0,0.98,0.98,993906.0,2913372.58,0.0,4.81,1.0,48.17,0.5007,51.83,0.02,4.87
2006-12-22,20122.0,58255.64,0.17,0.98,0.03,0.1,0.0,57201.82,9943.0,19758.0,28786.2,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,984288.0,2849633.59,0.0,4.8,1.02,48.49,0.5005,51.51,0.0202,4.81
