DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2023-11-10,710893.0,17487967.8,6.25,15.11,2.56,17.6,1.0,14052479.4,640814.0,571239.0,15764024.4,0.0,0.0,2266.0,0.4,0.0,0.0,0.0,0.26,15918.0,14378.0,0.0,0.0,0.4,2266.0,0.0,0.0,9560.0,15.94,0.23,0.0,0.0,27.05,27.05,1727826.0,42504519.6,0.0,42.85,27.12,30.79,0.2274,32.13,0.3001,24.6
2023-11-13,719129.0,18136433.38,6.32,15.61,2.59,17.77,1.0,14427378.42,647526.0,572061.0,16330605.72,0.0,0.0,18877.0,0.27,0.0,0.0,0.0,0.45,13064.0,16416.0,0.0,0.0,0.27,18877.0,0.0,4251.0,12242.0,16.03,0.27,0.0,0.0,27.42,27.42,1713661.0,43218530.42,0.0,42.25,27.5,30.56,0.2344,33.44,0.3046,25.22
2023-11-14,756386.0,19696291.44,6.65,16.27,2.72,19.21,1.0,15682069.2,671422.0,602230.0,17483828.88,0.0,0.0,54605.0,1.9,0.0,0.0,0.0,0.68,60691.0,30709.0,0.0,0.0,1.9,54605.0,0.0,0.0,30522.0,16.94,0.74,0.0,0.0,28.24,28.24,1706046.0,44425437.84,0.0,43.04,28.24,31.61,0.2371,33.01,0.3181,26.04
2023-11-15,788628.0,20835551.76,6.93,16.75,2.84,20.67,1.0,16536859.24,727021.0,625922.0,19207894.82,0.0,17786.0,32188.0,0.87,0.46,0.0,0.0,0.0,24008.0,316.0,0.0,17786.0,0.87,32188.0,0.0,5941.0,316.0,19.05,0.0,0.0,0.0,29.5,29.5,1737820.0,45913204.4,0.0,45.36,29.58,31.02,0.2296,31.99,0.32,26.42
2023-11-16,788949.0,20386442.16,6.93,16.2,2.84,20.78,1.0,16233514.88,731522.0,628232.0,18902528.48,0.0,0.0,19128.0,0.45,0.0,0.0,0.0,0.37,14948.0,14627.0,0.0,0.0,0.45,19128.0,0.0,0.0,12638.0,19.42,0.26,0.0,0.0,29.63,29.63,1737629.0,44900333.36,0.0,45.87,29.75,30.34,0.2216,30.7,0.3195,25.84
2023-11-17,805444.0,20426059.84,7.08,16.59,2.9,20.77,1.0,16403304.48,745352.0,646818.0,18902126.72,0.0,0.0,50473.0,1.11,0.0,0.0,0.0,1.03,50385.0,36643.0,0.0,0.0,1.11,50473.0,0.0,0.0,31799.0,19.37,0.96,0.0,0.0,30.2,30.2,1723040.0,43696294.4,0.0,44.48,30.34,29.97,0.219,30.37,0.3263,25.36
2023-11-20,803431.0,20824931.52,7.06,16.62,2.89,20.6,1.0,16802951.04,757142.0,648262.0,19625120.64,0.0,0.0,17404.0,0.4,0.0,0.0,0.0,0.17,12467.0,5614.0,0.0,0.0,0.4,17404.0,0.0,0.0,11023.0,19.31,0.36,0.0,0.0,30.64,30.64,1713698.0,44419052.16,0.0,43.59,30.7,29.62,0.2243,31.59,0.3252,25.92
2023-11-21,776994.0,19875506.52,6.83,16.06,2.8,20.2,1.0,16230637.9,746705.0,634505.0,19100713.9,0.0,0.0,12120.0,0.25,0.0,0.0,0.0,0.53,9388.0,22557.0,0.0,0.0,0.25,12120.0,0.0,0.0,23145.0,19.54,0.49,0.0,0.0,30.13,30.13,1731803.0,44299520.74,0.0,44.87,30.34,26.86,0.2182,32.33,0.3135,25.58
2023-11-22,780422.0,20166104.48,6.86,16.74,2.81,20.16,1.0,16489253.36,750339.0,638129.0,19388759.76,0.0,0.0,18431.0,0.27,0.0,0.0,0.0,0.47,10504.0,14797.0,0.0,0.0,0.27,18431.0,0.0,0.0,6880.0,19.38,0.21,0.0,0.0,30.15,30.15,1738471.0,44922090.64,0.0,44.58,30.3,26.84,0.2194,32.9,0.3136,25.84
2023-11-23,790671.0,20083043.4,6.95,17.14,2.85,20.52,1.0,16539286.2,772284.0,651153.0,19616013.6,0.0,0.0,23660.0,0.38,0.0,0.0,0.0,0.07,13024.0,2652.0,0.0,0.0,0.38,23660.0,0.0,937.0,0.0,20.09,0.0,0.0,0.0,30.86,30.86,1730127.0,43945225.8,0.0,44.51,31.1,27.21,0.2198,32.41,0.316,25.4
2023-11-24,816305.0,21011690.7,7.17,17.75,2.94,20.93,1.0,17315040.6,790024.0,672690.0,20335217.76,0.0,0.0,21859.0,0.44,0.0,0.0,0.0,0.1,22798.0,4119.0,0.0,0.0,0.44,21859.0,0.0,0.0,1261.0,20.22,0.03,0.0,0.0,31.53,31.53,1715791.0,44164460.34,0.0,43.68,31.64,27.44,0.2245,33.12,0.3258,25.74
2023-11-27,818806.0,21059690.32,7.19,17.76,2.95,21.16,1.0,17558015.2,764178.0,682660.0,19654658.16,0.0,0.0,1220.0,0.35,0.0,103.0,0.0,0.66,9867.0,27072.0,0.0,0.0,0.35,1220.0,0.0,6.0,0.0,19.79,0.0,0.0,0.0,30.93,30.93,1706431.0,43889405.32,0.0,43.93,31.06,27.44,0.2231,32.77,0.3314,25.72
2023-11-28,840352.0,21765116.8,7.38,18.35,3.03,21.75,1.0,17718967.0,814851.0,684130.0,21104640.9,0.0,0.0,54335.0,0.18,0.0,0.0,0.0,0.11,5868.0,4398.0,0.0,0.0,0.18,54335.0,0.0,736.0,4398.0,21.1,0.12,0.0,0.0,32.5,32.5,1692563.0,43837381.7,0.0,43.55,32.64,28.41,0.2246,32.33,0.3351,25.9
2023-11-29,1153705.0,30134774.6,10.14,25.78,4.15,30.08,1.0,21849458.36,982337.0,836503.0,25658642.44,0.0,0.0,183855.0,0.1,0.0,159221.0,0.0,0.39,2596.0,16369.0,0.0,0.0,0.1,183855.0,4.12,0.0,9444.0,25.66,0.19,0.0,0.0,38.97,38.97,1538154.0,40176582.48,0.0,39.9,39.14,23.59,0.1949,27.87,0.4577,26.12
2023-11-30,1188125.0,31295212.5,10.44,26.8,4.28,31.29,1.0,22543747.5,1001864.0,855875.0,26389097.76,0.0,0.0,55197.0,0.65,0.0,0.0,0.0,0.83,19372.0,35670.0,0.0,0.0,0.65,55197.0,0.0,0.0,0.0,26.46,0.0,0.0,0.0,39.57,39.57,1530086.0,40302465.24,0.0,40.02,39.81,22.86,0.1994,29.8,0.4693,26.34
2023-12-01,1211377.0,31786532.48,10.64,26.6,4.36,32.05,1.0,22743100.16,1023667.0,866734.0,26861022.08,0.0,0.0,24871.0,0.33,0.0,0.0,0.0,0.08,12455.0,3068.0,0.0,0.0,0.33,24871.0,0.0,0.0,1596.0,27.24,0.02,0.0,0.0,40.39,40.39,1510635.0,39639062.4,0.0,39.76,40.65,23.65,0.2003,29.7,0.478,26.24
2023-12-04,1215962.0,32417546.92,10.68,26.65,4.38,32.17,1.0,23222939.48,1030129.0,871078.0,27463239.14,0.0,0.0,16171.0,0.42,0.0,0.0,0.0,0.44,17040.0,13184.0,0.0,0.0,0.42,16171.0,0.0,3475.0,12696.0,27.33,0.35,0.0,0.0,40.65,40.65,1503834.0,40092214.44,0.0,39.58,40.85,23.88,0.1993,29.42,0.4799,26.66
2023-12-05,1194186.0,32266905.72,10.49,26.08,4.3,32.04,1.0,23249683.24,1027214.0,860462.0,27755322.28,0.0,0.0,18403.0,0.28,0.0,0.0,0.0,0.52,6259.0,21318.0,0.0,0.0,0.28,18403.0,0.0,0.0,16875.0,27.62,0.43,0.0,0.0,40.63,40.63,1500880.0,40553777.6,0.0,40.14,40.76,24.32,0.2009,28.94,0.4724,27.02
2023-12-06,1042435.0,28187442.4,9.16,22.61,3.75,28.3,1.0,23712268.32,856152.0,876933.0,23150350.08,0.0,0.0,6425.0,0.58,0.0,0.0,0.0,4.61,16471.0,177487.0,0.0,0.0,0.58,6425.0,0.0,0.0,0.0,23.35,0.0,0.0,0.0,33.99,33.99,1662361.0,44950241.44,0.0,44.98,34.17,23.45,0.1866,27.9,0.4139,27.04
2023-12-07,878933.0,23678455.02,7.72,19.25,3.16,23.88,1.0,18862768.38,870540.0,700177.0,23452347.6,0.0,0.0,22050.0,0.32,0.0,0.0,0.0,0.21,11307.0,7662.0,0.0,0.0,0.32,22050.0,0.0,0.0,188063.0,23.75,5.09,0.0,0.0,34.38,34.38,1661626.0,44764204.44,0.0,44.95,34.57,30.1,0.2338,32.94,0.3471,26.94
2023-12-08,870841.0,23547540.64,7.65,19.12,3.13,23.64,1.0,18786472.64,844787.0,694766.0,22843040.48,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.77,502.0,26255.0,0.0,0.0,0.01,0.0,0.0,502.0,5913.0,22.98,0.17,0.0,0.0,33.49,33.49,1677754.0,45366468.16,0.0,45.27,33.67,30.23,0.2369,33.34,0.3452,27.04
2023-12-11,988167.0,26305005.54,8.68,23.95,3.56,26.74,1.0,18366442.38,840467.0,689949.0,22373231.54,0.0,0.0,572.0,0.03,0.0,0.0,0.0,0.12,572.0,4892.0,0.0,0.0,0.03,572.0,0.0,0.0,5389.0,22.94,0.25,0.0,0.0,33.35,33.35,1679773.0,44715557.26,0.0,45.39,33.57,26.89,0.1984,29.08,0.3921,26.62
2023-12-12,1000318.0,26488420.64,8.79,25.52,3.6,26.68,1.0,18430636.08,849156.0,696021.0,22485650.88,0.0,0.0,7659.0,0.03,0.0,0.0,0.0,0.11,6819.0,2564.0,0.0,0.0,0.03,7659.0,0.0,3594.0,747.0,22.74,0.06,0.0,0.0,33.64,33.64,1675443.0,44365730.64,0.0,44.58,33.78,26.61,0.1956,28.92,0.3962,26.48
2023-12-13,1004952.0,26329742.4,8.83,26.96,3.62,26.59,1.0,18405526.2,863460.0,702501.0,22622652.0,0.0,0.0,16032.0,0.12,0.0,0.0,0.0,0.06,6690.0,1728.0,0.0,0.0,0.12,16032.0,0.0,0.0,210.0,22.98,0.01,0.0,0.0,34.01,34.01,1675473.0,43897392.6,0.0,44.3,34.16,27.11,0.1968,28.68,0.3958,26.2
2023-12-14,1015063.0,27569111.08,8.92,27.46,3.65,26.94,1.0,19248183.36,872042.0,708696.0,23684660.72,0.0,0.0,13659.0,0.06,0.0,0.0,0.0,0.15,6638.0,5077.0,0.0,0.0,0.06,13659.0,0.0,0.0,443.0,23.11,0.02,0.0,0.0,34.41,34.41,1662577.0,45155591.32,0.0,43.69,34.6,26.93,0.1979,29.21,0.4005,27.16
2023-12-15,1028069.0,28086845.08,9.03,27.86,3.7,28.18,1.0,19690507.52,880229.0,720736.0,24047856.28,0.0,0.0,11966.0,0.77,0.0,0.0,0.0,0.04,12040.0,3779.0,0.0,0.0,0.77,11966.0,0.0,0.0,0.0,24.22,0.0,0.0,0.0,34.75,34.75,1652792.0,45154277.44,0.0,45.0,34.99,27.52,0.1968,28.24,0.4059,27.32
2023-12-18,1007245.0,26228659.8,8.85,26.48,3.63,27.29,1.0,18532017.0,865010.0,711675.0,22524860.4,0.0,0.0,4966.0,0.0,0.0,4966.0,0.0,0.54,0.0,20185.0,0.0,0.0,0.0,4966.0,0.14,0.0,14027.0,23.79,0.37,0.0,0.0,34.48,34.48,1643604.0,42799448.16,0.0,44.77,34.7,27.99,0.1979,28.17,0.4015,26.04
2023-12-19,1012470.0,26283721.2,8.9,26.52,3.64,26.48,1.0,18644290.28,867026.0,718193.0,22507994.96,0.0,0.0,12657.0,0.08,0.0,0.0,0.0,0.52,12657.0,10641.0,0.0,0.0,0.08,12657.0,0.0,0.0,6139.0,22.7,0.34,0.0,0.0,34.68,34.68,1633297.0,42400390.12,0.0,42.51,34.81,28.12,0.2004,28.58,0.4049,25.96
2023-12-20,903436.0,24013328.88,7.94,23.72,3.25,23.79,1.0,19565724.06,884244.0,736107.0,23503205.52,0.0,0.0,22498.0,0.47,0.0,0.0,0.0,0.13,18564.0,5280.0,0.0,0.0,0.47,22498.0,0.0,0.0,650.0,23.08,0.02,0.0,0.0,35.26,35.26,1623594.0,43155128.52,0.0,42.38,35.26,31.28,0.2324,32.47,0.3602,26.58
2023-12-21,909147.0,23965114.92,7.99,25.16,3.27,24.2,1.0,19485470.16,870373.0,739206.0,22943032.28,0.0,0.0,7041.0,0.33,0.0,0.0,0.0,0.24,8427.0,20938.0,0.0,0.0,0.33,7041.0,0.0,26.0,5328.0,23.26,0.08,0.0,0.0,34.81,34.81,1629827.0,42962239.72,0.0,43.3,34.95,31.76,0.2327,32.05,0.3636,26.36
2023-12-22,906782.0,24029723.0,7.97,26.01,3.26,24.08,1.0,19645033.0,867840.0,741322.0,22997760.0,0.0,0.0,4304.0,0.01,0.0,0.0,0.0,0.21,2326.0,7426.0,0.0,0.0,0.01,4304.0,0.0,589.0,210.0,23.09,0.01,0.0,0.0,34.71,34.71,1632528.0,43261992.0,0.0,43.15,34.86,32.03,0.2358,32.33,0.3627,26.5
2023-12-25,906782.0,24029723.0,7.97,26.32,3.26,24.14,1.0,19645033.0,867840.0,741322.0,22997760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,0.0,0.0,0.0,34.76,34.76,1629114.0,43171521.0,0.0,43.14,34.94,31.94,0.2359,32.43,0.3632,0.0
2023-12-26,906782.0,24029723.0,7.97,26.32,3.26,24.12,1.0,19645033.0,867840.0,741322.0,22997760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,0.0,0.0,0.0,34.76,34.76,1629114.0,43171521.0,0.0,43.16,34.87,31.93,0.2358,32.43,0.3632,0.0
2023-12-27,913165.0,24765034.8,8.02,26.5,3.29,24.45,1.0,20266043.76,872625.0,747273.0,23665590.0,0.0,0.0,7795.0,0.14,0.0,0.0,0.0,0.08,6151.0,3010.0,0.0,0.0,0.14,7795.0,0.0,0.0,200.0,23.25,0.01,0.0,0.0,34.82,34.82,1633534.0,44301442.08,0.0,43.41,34.88,32.21,0.2382,32.58,0.3644,27.12
2023-12-28,909686.0,24725265.48,7.99,26.91,3.27,24.85,1.0,20278970.82,863769.0,746099.0,23477241.42,0.0,0.0,5121.0,0.12,0.0,0.0,0.0,0.17,1205.0,13977.0,0.0,0.0,0.12,5121.0,0.0,0.0,2379.0,23.62,0.0,0.0,0.0,34.47,34.47,1642409.0,44640676.62,0.0,44.65,34.6,31.92,0.2364,32.47,0.363,27.18
2023-12-29,900503.0,24763832.5,7.91,27.34,3.24,24.72,1.0,20424772.5,857549.0,742719.0,23582597.5,0.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.19,0.0,7257.0,0.0,0.0,0.0,1037.0,0.0,0.0,3380.0,23.51,0.06,0.0,0.0,34.21,34.21,1649000.0,45347500.0,0.0,45.02,34.31,32.35,0.239,32.53,0.3593,27.5
2024-01-01,899296.0,24730640.0,7.9,29.07,3.24,24.79,1.0,20391580.0,857549.0,741512.0,23582597.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,23.64,0.0,0.0,0.0,34.39,34.39,1635730.0,44982575.0,0.0,44.81,34.53,32.26,0.2387,32.54,0.3607,0.0
2024-01-02,896145.0,24482681.4,7.87,28.97,3.23,24.79,1.0,20189370.72,857830.0,738996.0,23435915.6,0.0,0.0,1718.0,0.05,0.0,0.0,0.0,0.03,858.0,1437.0,0.0,0.0,0.05,1718.0,0.0,0.0,3374.0,23.88,0.04,0.0,0.0,34.48,34.48,1630257.0,44538621.24,0.0,44.93,34.7,32.15,0.2384,32.54,0.3602,27.32
2024-01-03,919479.0,24660426.78,8.08,29.78,3.31,25.15,1.0,20110038.3,874403.0,749815.0,23451488.46,0.0,0.0,16997.0,0.32,0.0,0.0,0.0,0.12,12240.0,3122.0,0.0,0.0,0.32,16997.0,0.0,2698.0,1421.0,24.13,0.05,0.0,0.0,35.4,35.4,1595432.0,42789486.24,0.0,43.56,35.65,31.16,0.2291,31.5,0.3723,26.82
2024-01-04,912326.0,24724034.6,8.02,29.4,3.28,24.69,1.0,20639522.6,882931.0,761606.0,23927430.1,0.0,0.0,32167.0,0.42,0.0,0.0,0.0,0.8,22206.0,23665.0,0.0,0.0,0.42,32167.0,0.0,26.0,10415.0,23.85,0.28,0.0,0.0,35.77,35.77,1585548.0,42968350.8,0.0,42.61,35.89,31.58,0.2332,31.91,0.3696,27.1
2024-01-05,917101.0,25293645.58,8.06,29.92,3.3,25.16,1.0,21062046.18,895977.0,763671.0,24711045.66,0.0,0.0,15439.0,0.31,0.0,0.0,0.0,0.15,6525.0,6275.0,0.0,0.0,0.31,15439.0,0.0,3882.0,4460.0,24.5,0.1,0.0,0.0,36.29,36.29,1573252.0,43390290.16,0.0,42.79,36.41,31.74,0.2333,31.85,0.3714,27.58
2024-01-08,917093.0,25623578.42,8.06,30.03,3.3,25.56,1.0,21325568.22,896818.0,763263.0,25057094.92,0.0,0.0,1923.0,0.07,0.0,0.0,0.0,0.1,441.0,4116.0,0.0,0.0,0.07,1923.0,0.0,3034.0,849.0,24.96,0.0,0.0,0.0,36.31,36.31,1573278.0,43957387.32,0.0,43.53,36.44,31.62,0.2323,31.78,0.3713,27.94
2024-01-09,913617.0,25471641.96,8.03,29.73,3.29,25.66,1.0,21353598.68,898370.0,765911.0,25046555.6,0.0,0.0,8456.0,0.19,0.0,0.0,0.0,0.18,3428.0,6904.0,0.0,0.0,0.19,8456.0,0.0,0.0,780.0,25.28,0.0,0.0,0.0,36.39,36.39,1570355.0,43781497.4,0.0,43.93,36.52,31.41,0.2305,31.62,0.3701,27.88
2024-01-10,918005.0,25079896.6,8.07,29.06,3.3,25.55,1.0,21013970.28,900163.0,769179.0,24592453.16,0.0,0.0,6659.0,0.11,0.0,0.0,0.0,0.09,5549.0,4866.0,0.0,0.0,0.11,6659.0,0.0,0.0,2281.0,25.24,0.1,0.0,0.0,36.32,36.32,1578064.0,43112708.48,0.0,43.9,36.51,31.21,0.2313,32.01,0.3704,27.32
2024-01-11,918348.0,24299488.08,8.07,29.02,3.31,24.98,1.0,20418097.14,902024.0,771659.0,23867555.04,0.0,0.0,7696.0,0.0,0.0,0.0,0.0,0.16,4139.0,5835.0,0.0,0.0,0.0,7696.0,0.0,0.0,1659.0,24.7,0.1,0.0,0.0,36.41,36.41,1575640.0,41691434.4,0.0,42.95,36.51,30.96,0.2314,32.27,0.3707,26.46
2024-01-12,925812.0,25052472.72,8.13,29.44,3.33,24.93,1.0,21083068.38,916991.0,779123.0,24813776.46,0.0,0.0,17103.0,0.0,0.0,0.0,0.0,0.15,8380.0,2829.0,0.0,0.0,0.0,17103.0,0.0,693.0,916.0,24.48,0.04,0.0,0.0,36.98,36.98,1562832.0,42290233.92,0.0,41.53,37.09,31.5,0.2317,31.84,0.3733,27.06
2024-01-15,1154118.0,30468715.2,10.14,36.93,4.15,31.24,1.0,20666236.8,925401.0,782812.0,24430586.4,0.0,0.0,11029.0,0.14,0.0,0.0,0.0,0.02,3689.0,2619.0,0.0,0.0,0.14,11029.0,0.0,0.0,0.0,25.24,0.0,0.0,0.0,37.31,37.31,1555007.0,41052184.8,0.0,42.03,37.51,25.73,0.2055,31.29,0.4653,26.4
2024-01-16,940415.0,24413173.4,8.26,29.71,3.39,24.93,1.0,20564681.28,924393.0,792168.0,23997242.28,0.0,0.0,4449.0,0.2,0.0,0.0,0.0,0.26,10173.0,5457.0,0.0,0.0,0.2,4449.0,0.0,0.0,817.0,24.65,0.01,0.0,0.0,37.28,37.28,1555253.0,40374367.88,0.0,41.1,37.48,30.4,0.2247,31.67,0.3793,25.96
2024-01-17,948947.0,24938327.16,8.34,30.93,3.42,24.9,1.0,21037087.44,943103.0,800498.0,24784746.84,0.0,0.0,22340.0,0.01,0.0,0.0,0.0,0.11,8330.0,3630.0,0.0,0.0,0.01,22340.0,0.0,0.0,0.0,24.68,0.0,0.0,0.0,37.89,37.89,1545649.0,40619655.72,0.0,40.23,38.03,30.62,0.2234,31.18,0.3813,26.28
2024-01-18,958961.0,25431645.72,8.43,31.57,3.45,25.43,1.0,21413653.56,955642.0,807453.0,25343625.84,0.0,0.0,12539.0,0.27,0.0,0.0,0.0,0.0,6955.0,0.0,0.0,0.0,0.27,12539.0,0.0,0.0,0.0,25.31,0.0,0.0,0.0,38.38,38.38,1534579.0,40697035.08,0.0,40.39,38.53,30.29,0.2233,31.5,0.3851,26.52
2024-01-19,1187000.0,30315980.0,10.43,40.0,4.27,31.4,1.0,20659612.48,950676.0,808912.0,24280265.04,0.0,0.0,7468.0,0.15,0.0,0.0,0.0,0.28,5584.0,12434.0,0.0,0.0,0.15,7468.0,0.0,0.0,4125.0,25.35,0.09,0.0,0.0,38.3,38.3,1531726.0,39120282.04,0.0,40.49,38.5,25.19,0.1955,29.77,0.4782,25.54
2024-01-22,1179759.0,28243430.46,10.37,39.98,4.25,29.95,1.0,19355561.82,948977.0,808503.0,22718509.38,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.25,5479.0,1783.0,0.0,0.0,0.11,0.0,0.0,84.0,5888.0,24.41,0.47,0.0,0.0,38.22,38.22,1534279.0,36730639.26,0.0,39.0,38.49,25.84,0.1968,29.52,0.4751,23.94
2024-01-23,1183917.0,27679979.46,10.4,39.22,4.26,28.63,1.0,18858378.14,950238.0,806603.0,22216564.44,0.0,0.0,5309.0,0.0,0.0,0.0,0.0,0.23,312.0,5171.0,0.0,0.0,0.0,5309.0,0.0,1123.0,2212.0,23.18,0.1,0.0,0.0,38.24,38.24,1534951.0,35887154.38,0.0,36.73,38.69,25.59,0.1981,30.0,0.4764,23.38
2024-01-24,1201056.0,29329787.52,10.55,40.13,4.32,28.71,1.0,19928624.76,968325.0,816078.0,23646496.5,0.0,0.0,9751.0,0.1,0.0,0.0,0.0,0.0,9475.0,0.0,0.0,0.0,0.1,9751.0,0.0,8336.0,0.0,22.96,0.0,0.0,0.0,39.15,39.15,1504796.0,36747118.32,0.0,35.27,39.43,24.69,0.196,30.53,0.4856,24.42
2024-01-25,964724.0,24754817.84,8.48,32.16,3.47,24.15,1.0,20955239.0,964073.0,816650.0,24738113.18,0.0,0.0,4680.0,0.15,0.0,6421.0,0.0,0.13,232.0,8932.0,0.0,0.0,0.15,4680.0,0.17,0.0,6081.0,23.77,0.0,0.0,0.0,39.04,39.04,1505368.0,38627742.88,0.0,37.14,39.02,30.25,0.2164,30.55,0.3907,25.66
2024-01-26,954754.0,24212561.44,8.39,31.42,3.44,24.57,1.0,20604492.8,941729.0,812480.0,23882247.44,0.0,0.0,3761.0,0.44,0.0,0.0,0.0,0.35,10807.0,26105.0,0.0,0.0,0.44,3761.0,0.0,0.0,14977.0,24.31,0.06,0.0,0.0,38.41,38.41,1510299.0,38301182.64,0.0,38.69,38.59,29.84,0.2134,29.97,0.3894,25.36
2024-01-29,1170824.0,28825686.88,10.29,37.78,4.21,29.74,1.0,19906944.16,947279.0,808568.0,23322008.98,0.0,0.0,7203.0,0.0,0.0,0.0,0.0,0.05,0.0,1863.0,0.0,0.0,0.0,7203.0,0.0,210.0,3912.0,24.22,0.13,0.0,0.0,38.66,38.66,1503118.0,37006765.16,0.0,38.07,38.88,24.6,0.1952,30.1,0.4778,24.62
2024-01-30,942406.0,23315124.44,8.28,30.67,3.39,23.44,1.0,19901128.14,928680.0,804411.0,22975543.2,0.0,0.0,3619.0,0.35,0.0,0.0,0.0,0.64,14795.0,22218.0,0.0,0.0,0.35,3619.0,0.0,0.0,18952.0,23.02,0.65,0.0,0.0,37.88,37.88,1522963.0,37678104.62,0.0,37.52,38.03,28.32,0.2098,30.58,0.3844,24.74
2024-01-31,930112.0,23066777.6,8.17,31.78,3.35,23.27,1.0,19644501.6,926510.0,792117.0,22977448.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.28,933.0,13346.0,0.0,0.0,0.04,0.0,0.0,11176.0,13227.0,23.12,0.27,0.0,0.0,37.69,37.69,1531977.0,37993029.6,0.0,37.94,37.87,28.71,0.2128,30.93,0.3783,24.8
2024-02-01,1152606.0,28008325.8,10.13,41.31,4.15,28.7,1.0,19334513.7,929237.0,795659.0,22580459.1,0.0,0.0,3542.0,0.09,0.0,0.0,0.0,0.02,3727.0,815.0,0.0,0.0,0.09,3542.0,0.0,0.0,185.0,23.21,0.01,0.0,0.0,37.81,37.81,1528345.0,37138783.5,0.0,37.84,38.01,23.47,0.1951,30.69,0.469,24.3
2024-02-02,929739.0,22369520.34,8.17,34.12,3.35,22.82,1.0,19047171.18,926744.0,791653.0,22297460.64,0.0,0.0,1860.0,0.0,0.0,0.0,0.0,0.16,1665.0,5259.0,0.0,0.0,0.0,1860.0,0.0,906.0,5671.0,22.7,0.26,0.0,0.0,37.69,37.69,1532266.0,36866319.96,0.0,37.26,37.87,28.64,0.2124,30.63,0.3781,24.06
2024-02-05,933722.0,22129211.4,8.2,34.9,3.36,22.65,1.0,18856573.2,927625.0,795636.0,21984712.5,0.0,0.0,7848.0,0.01,0.0,5412.0,0.0,0.22,1323.0,7444.0,0.0,0.0,0.01,7848.0,0.14,477.0,2752.0,22.5,0.11,0.0,0.0,37.72,37.72,1531595.0,36298801.5,0.0,36.88,37.89,29.03,0.2133,30.41,0.3797,23.7
