DATE,BN FP Equity_DX_SI_QTY,BN FP Equity_DX_SHORT_INTEREST_VALUE,BN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BN FP Equity_DX_SI_MV,BN FP Equity_DX_DSS,BN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY,BN FP Equity_DX_BROKER_SI_QTY,BN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BN FP Equity_DX_BROKER_SI_MV_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BN FP Equity_DX_BROKER_SI_MV_INC_x,BN FP Equity_DX_SUPPLY_SI_MV_NEW,BN FP Equity_DX_BROKER_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_NEW,BN FP Equity_DX_SUPPLY_SI_MV_DEC,BN FP Equity_DX_BROKER_SI_QTY_INC,BN FP Equity_DX_SUPPLY_SI_QTY_DEC,BN FP Equity_DX_BROKER_SI_MV_NEW_y,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BN FP Equity_DX_BROKER_SI_MV_INC_y,BN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BN FP Equity_DX_BROKER_SI_MV_ADD,BN FP Equity_DX_SUPPLY_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_DEC,BN FP Equity_DX_SUPPLY_SI_MV,BN FP Equity_DX_BROKER_SI_MV_DEC,BN FP Equity_DX_SUPPLY_SI_MV_RMV,BN FP Equity_DX_BROKER_SI_MV_RMV,BN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BN FP Equity_DX_UTILIZATION_QUANTITY,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BN FP Equity_DX_ACTIVE_UTILIZATION_MV,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BN FP Equity_DX_BROKER_SI_CON_RATIO,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BN FP Equity_DX_DEMAND_SUPPLY_RATIO,BN FP Equity_PX_LAST
2016-12-20,7422248.0,431679982.71,1.28,3.67,1.13,446.14,1.0,331837053.34,3230600.0,5705562.0,187892583.5,0.0,0.0,25405.0,1.06,0.0,1465262.0,0.0,8.89,26895.0,144203.0,0.0,0.0,1.06,25405.0,88.54,113918.0,171015.0,193.95,12.0,0.0,0.0,2.36,2.36,133864568.0,7785600049.89,0.0,8073.16,2.35,16.58,0.1266,19.13,0.0541,59.71
2016-12-21,7134280.0,409997812.73,1.23,3.5,1.09,423.43,1.0,310098071.23,2889049.0,5395947.0,166029896.62,0.0,0.0,20471.0,0.0,0.0,0.0,0.0,22.43,0.0,365678.0,0.0,0.0,0.0,20471.0,0.0,3656.0,309615.0,171.99,19.83,0.0,0.0,2.11,2.11,133764200.0,7687254974.82,0.0,7954.42,2.12,17.4,0.1333,19.67,0.0522,59.0
2016-12-22,6885254.0,396223135.92,1.18,3.45,1.05,407.3,1.0,299525641.44,2762460.0,5204921.0,158970252.08,0.0,0.0,1180.0,0.65,0.0,0.0,0.0,8.44,15000.0,135206.0,0.0,0.0,0.65,1180.0,0.0,7437.0,206026.0,163.83,12.62,0.0,0.0,2.03,2.03,133643664.0,7690741931.3,0.0,7891.41,2.03,17.83,0.1371,20.15,0.0505,59.08
2016-12-23,6883189.0,394696348.45,1.18,3.67,1.05,406.28,1.0,297516724.87,2774845.0,5188454.0,159115373.56,0.0,0.0,760.0,0.0,0.0,10000.0,0.0,0.26,500.0,4698.0,0.0,0.0,0.0,760.0,0.62,16323.0,26967.0,164.39,1.65,0.0,0.0,2.04,2.04,133016208.0,7627425541.09,0.0,7848.92,2.05,17.84,0.1371,20.13,0.0507,58.87
2016-12-26,6883289.0,394702082.66,1.18,3.8,1.05,406.19,1.0,297516724.87,2774945.0,5188454.0,159121107.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,164.28,0.0,0.0,0.0,2.05,2.05,132913040.0,7621509673.77,0.0,7828.1,2.06,17.85,0.1372,20.13,0.0507,0.0
2016-12-27,6720851.0,388267973.82,1.15,3.71,1.02,397.8,1.0,296787908.33,2614125.0,5137347.0,151019717.16,0.0,0.0,47874.0,0.76,0.0,6000.0,0.0,15.44,10000.0,262173.0,0.0,0.0,0.76,47874.0,0.36,53479.0,67107.0,155.53,4.15,0.0,0.0,1.93,1.93,132930224.0,7679466295.61,0.0,7843.67,1.94,18.34,0.1443,20.74,0.0496,59.31
2016-12-28,6403677.0,369570375.17,1.1,3.65,0.98,379.98,1.0,285941106.89,2142290.0,4954603.0,123636298.18,0.0,0.0,1721.0,1.48,0.0,0.0,0.0,29.07,25000.0,478678.0,0.0,0.0,1.48,1721.0,0.0,5122.0,207744.0,127.05,11.74,0.0,0.0,1.58,1.58,133315648.0,7693941160.26,0.0,7914.05,1.58,18.9,0.1522,21.37,0.0473,59.25
2016-12-29,7409208.0,429622529.29,1.27,4.32,1.13,439.72,1.0,346785060.81,2109613.0,5980605.0,122325796.89,0.0,0.0,14159.0,94.98,0.0,24700.0,0.0,2.79,1606699.0,46836.0,0.0,0.0,94.98,14159.0,1.48,0.0,605397.0,125.2,35.79,0.0,0.0,1.55,1.55,133593328.0,7746401973.36,0.0,7902.88,1.56,16.37,0.1493,24.41,0.0546,59.53
2016-12-30,6877269.0,403266254.09,1.18,4.11,1.05,410.32,1.0,327778901.69,1927674.0,5589914.0,113034094.36,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,10.77,0.0,183939.0,0.0,0.0,0.0,2000.0,0.0,0.0,390691.0,115.17,22.65,0.0,0.0,1.43,1.43,133331848.0,7818253858.35,0.0,7946.9,1.43,17.63,0.1573,26.14,0.0508,60.2
2017-01-02,7083440.0,415631601.69,1.22,4.24,1.08,424.83,1.0,340106883.06,1904880.0,5796303.0,111771727.5,0.0,0.0,342.0,13.37,0.0,0.0,0.0,1.48,212389.0,25312.0,0.0,0.0,13.37,342.0,0.0,2176.0,6000.0,114.87,0.36,0.0,0.0,1.41,1.41,133155600.0,7813107092.29,0.0,8009.48,1.41,17.12,0.1537,25.22,0.0524,60.24
2017-01-03,7215788.0,421991620.03,1.24,4.4,1.1,432.25,1.0,338798931.56,2045945.0,5793246.0,119650361.82,0.0,0.0,8142.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142.0,0.02,132923.0,3437.0,123.24,0.0,0.0,0.0,1.51,1.51,133084232.0,7782993439.04,0.0,8042.45,1.51,16.77,0.1487,24.78,0.0534,60.04
2017-01-04,7285549.0,429761520.95,1.25,4.42,1.11,437.06,1.0,347724960.56,2006169.0,5894821.0,118340325.59,0.0,0.0,107.0,7.93,0.0,0.0,0.0,2.22,126655.0,36446.0,0.0,0.0,7.93,107.0,0.0,0.0,25080.0,120.58,1.55,0.0,0.0,1.5,1.5,131973400.0,7784875115.05,0.0,7914.76,1.5,16.58,0.1488,24.42,0.0544,60.56
2017-01-05,6951289.0,414038936.24,1.19,4.2,1.06,419.65,1.0,330976922.62,2045930.0,5556763.0,121861525.37,0.0,0.0,53061.0,2.56,0.0,380.0,0.0,0.8,42269.0,13300.0,0.0,0.0,2.56,53061.0,0.02,0.0,380707.0,124.12,22.25,0.0,0.0,1.53,1.53,131933224.0,7858325516.18,0.0,7973.35,1.53,17.46,0.1515,25.44,0.0519,61.15
2017-01-06,7320465.0,435386387.52,1.26,4.46,1.12,443.59,1.0,346857854.77,2420451.0,5831971.0,143956895.78,0.0,0.0,235903.0,18.73,0.0,0.0,0.0,0.55,300208.0,9432.0,0.0,0.0,18.73,235903.0,0.0,148050.0,25000.0,148.02,1.53,0.0,0.0,1.8,1.8,131710144.0,7833491970.17,0.0,8067.22,1.8,16.5,0.1432,23.97,0.0546,61.06
2017-01-09,7060258.0,422867630.94,1.21,4.3,1.08,428.94,1.0,338948004.32,2368909.0,5659124.0,141883616.26,0.0,0.0,20000.0,2.3,0.0,103003.0,0.0,4.42,36262.0,71542.0,0.0,0.0,2.3,20000.0,6.8,0.0,312112.0,145.25,18.49,0.0,0.0,1.76,1.76,132333888.0,7926015977.27,0.0,8093.17,1.76,17.18,0.1454,24.79,0.0524,61.49
2017-01-10,6886969.0,410543261.63,1.18,4.24,1.05,418.24,1.0,327233363.97,2071404.0,5489424.0,123479712.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,0.0,297505.0,0.0,0.0,0.0,0.0,0.0,0.0,169700.0,126.87,10.73,0.0,0.0,1.54,1.54,132480128.0,7897352790.43,0.0,8135.78,1.54,17.52,0.1509,25.43,0.0512,61.2
2017-01-11,6544433.0,387574310.6,1.12,4.0,1.0,396.28,1.0,304685444.24,2185359.0,5144803.0,129421297.13,0.0,0.0,2500.0,6.22,0.0,0.0,0.0,0.1,105198.0,1443.0,0.0,0.0,6.22,2500.0,0.0,112898.0,449819.0,133.09,27.25,0.0,0.0,1.64,1.64,131277480.0,7774512904.14,0.0,8017.44,1.63,18.42,0.1606,26.85,0.049,60.8
2017-01-12,6515638.0,385805548.26,1.12,3.92,0.99,393.36,1.0,299915168.25,2194848.0,5065087.0,129961875.72,0.0,0.0,52121.0,0.51,0.0,0.0,0.0,2.83,7700.0,46132.0,0.0,0.0,0.51,52121.0,0.0,3500.0,87416.0,133.37,5.77,0.0,0.0,1.65,1.65,130847872.0,7747796147.56,0.0,7923.1,1.66,18.54,0.1602,27.05,0.049,60.79
2017-01-13,6434939.0,379397518.78,1.11,3.93,0.98,387.53,1.0,293938523.05,2100709.0,4985474.0,123855685.7,0.0,0.0,0.0,3.11,0.0,0.0,0.0,6.21,52294.0,102439.0,0.0,0.0,3.11,0.0,0.0,8300.0,131907.0,127.29,8.44,0.0,0.0,1.59,1.59,130215768.0,7677390459.46,0.0,7911.67,1.58,18.73,0.1619,27.46,0.0486,60.53
2017-01-16,5675688.0,333416601.33,0.98,3.47,0.87,340.16,0.0,250389365.26,2064263.0,4262331.0,121264515.19,0.0,0.0,632.0,2.85,0.0,29000.0,0.0,5.69,48424.0,93202.0,0.0,0.0,2.85,632.0,1.75,56124.0,800567.0,124.58,49.18,0.0,0.0,1.58,1.58,128979496.0,7576862082.17,0.0,7805.59,1.57,21.39,0.1809,31.46,0.0433,60.31
2017-01-17,5217808.0,304638095.02,0.9,3.21,0.8,311.6,0.0,220483424.5,1892395.0,3776416.0,110486167.34,0.0,0.0,40997.0,1.29,0.0,0.0,0.0,15.11,19000.0,248865.0,0.0,0.0,1.29,40997.0,0.0,36000.0,504915.0,113.84,30.54,0.0,0.0,1.44,1.44,129220472.0,7544447482.06,0.0,7765.02,1.44,23.22,0.2078,34.56,0.0398,59.94
2017-01-18,5158743.0,301290123.07,0.89,3.19,0.79,307.79,0.0,213820174.21,1661980.0,3661067.0,97065924.54,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,15.34,0.0,250466.0,0.0,0.0,0.0,20000.0,0.0,51.0,115349.0,99.71,7.17,0.0,0.0,1.27,1.27,128709392.0,7517115808.18,0.0,7735.8,1.27,23.67,0.2134,35.05,0.0396,59.96
2017-01-19,5155218.0,299728466.74,0.89,3.2,0.79,306.91,0.0,212857341.54,1658455.0,3661067.0,96423890.18,0.0,0.0,10526.0,0.0,0.0,0.0,0.0,0.96,0.0,16051.0,0.0,0.0,0.0,10526.0,0.0,2000.0,0.0,99.14,0.0,0.0,0.0,1.28,1.28,128228136.0,7455285614.79,0.0,7683.05,1.27,23.61,0.2138,35.15,0.0397,59.69
2017-01-20,5203585.0,300310409.27,0.89,3.22,0.79,308.51,0.0,211865403.03,1706822.0,3671067.0,98504475.93,0.0,0.0,83949.0,0.58,0.0,0.0,0.0,2.73,10000.0,45582.0,0.0,0.0,0.58,83949.0,0.0,10000.0,0.0,101.39,0.0,0.0,0.0,1.32,1.32,127960272.0,7384870556.38,0.0,7600.62,1.32,23.34,0.2106,34.96,0.0401,59.25
2017-01-23,5187295.0,298359744.72,0.89,3.21,0.79,306.6,0.0,210050397.74,1709654.0,3651945.0,98334860.66,0.0,0.0,9166.0,2.86,0.0,0.0,0.0,0.38,48660.0,6334.0,0.0,0.0,2.86,9166.0,0.0,0.0,67782.0,101.09,4.03,0.0,0.0,1.33,1.33,127273536.0,7320443450.98,0.0,7520.11,1.33,23.17,0.2098,34.98,0.0402,59.05
2017-01-24,5217848.0,299507183.23,0.9,3.3,0.8,308.21,0.0,207543113.93,1695400.0,3615701.0,97316839.9,0.0,0.0,55910.0,0.35,0.0,0.0,0.0,5.84,6025.0,98530.0,0.0,0.0,0.35,55910.0,0.0,28366.0,42269.0,100.21,2.54,0.0,0.0,1.31,1.31,127323008.0,7308406739.08,0.0,7521.1,1.31,23.02,0.2063,34.59,0.0404,58.93
2017-01-25,5187076.0,297841903.45,0.89,3.25,0.79,306.32,0.0,209186859.09,1707328.0,3643101.0,98034773.61,0.0,0.0,4748.0,0.0,0.0,27400.0,0.0,2.12,0.0,35520.0,0.0,0.0,0.0,4748.0,1.79,42700.0,0.0,100.69,0.0,0.0,0.0,1.34,1.34,126088984.0,7240029449.93,0.0,7433.27,1.34,23.11,0.2091,34.81,0.0406,58.95
2017-01-26,5147143.0,295348408.48,0.88,3.21,0.78,303.77,0.0,210358139.64,1601030.0,3665987.0,91868763.39,0.0,0.0,0.0,1.64,0.0,0.0,0.0,6.26,28971.0,106298.0,0.0,0.0,1.64,0.0,0.0,0.0,6085.0,94.32,0.36,0.0,0.0,1.24,1.24,127187112.0,7298128516.7,0.0,7511.7,1.24,23.26,0.2123,35.11,0.04,58.91
2017-01-27,5385027.0,307372407.83,0.93,3.35,0.82,316.93,0.0,226238942.26,1761045.0,3963605.0,100518835.27,0.0,0.0,184.0,11.49,0.0,100000.0,0.0,3.55,197700.0,60082.0,0.0,0.0,11.49,184.0,5.86,219913.0,82.0,103.39,0.03,0.0,0.0,1.37,1.37,127186264.0,7259675431.24,0.0,7478.3,1.36,22.62,0.2086,34.28,0.0418,58.6
2017-01-30,5397837.0,306473691.35,0.93,3.41,0.82,316.8,0.0,224724901.27,1940948.0,3958018.0,110201456.3,0.0,0.0,82472.0,2.33,0.0,0.0,0.0,0.02,36413.0,169.0,0.0,0.0,2.33,82472.0,0.0,97600.0,42000.0,113.38,2.49,0.0,0.0,1.51,1.51,126816768.0,7200292082.59,0.0,7425.55,1.5,22.5,0.2078,34.29,0.0419,58.29
2017-01-31,5471505.0,309057500.0,0.94,3.64,0.83,320.2,0.0,222073610.18,2425272.0,3931556.0,136991285.06,0.0,0.0,594321.0,0.73,0.0,0.0,0.0,6.46,11925.0,109997.0,0.0,0.0,0.73,594321.0,0.0,0.0,38387.0,141.13,2.24,0.0,0.0,1.88,1.88,126873776.0,7166454572.6,0.0,7364.51,1.88,22.19,0.2036,33.91,0.0423,57.99
2017-02-01,5314681.0,302632378.62,0.91,3.62,0.81,311.36,0.0,219337311.76,2270148.0,3851894.0,129268396.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,155124.0,0.0,0.0,0.0,0.0,0.0,0.0,79662.0,132.07,5.08,0.0,0.0,1.76,1.76,126764704.0,7218326724.79,0.0,7376.71,1.76,22.9,0.2151,34.89,0.0412,58.46
2017-02-02,5308712.0,301775394.67,0.91,3.65,0.81,311.58,0.0,218962119.64,2264179.0,3851894.0,128707963.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,5969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.46,0.0,0.0,0.0,1.75,1.75,126949240.0,7216469268.69,0.0,7421.59,1.75,22.97,0.2152,34.87,0.0411,58.36
2017-02-03,5375202.0,309429452.3,0.92,3.74,0.82,317.06,0.0,221738541.31,2330669.0,3851894.0,134167540.52,0.0,0.0,39992.0,0.0,0.0,0.0,0.0,0.84,0.0,14402.0,0.0,0.0,0.0,39992.0,0.0,40900.0,0.0,136.98,0.0,0.0,0.0,1.81,1.81,126269856.0,7268864013.59,0.0,7398.83,1.82,22.8,0.2095,34.26,0.0418,59.1
2017-02-06,5661339.0,325239516.97,0.97,3.91,0.86,334.52,0.0,237392189.23,2325451.0,4132209.0,133595349.08,0.0,0.0,4000.0,16.76,0.0,40900.0,0.0,2.37,280000.0,40585.0,0.0,0.0,16.76,4000.0,2.66,31367.0,40585.0,137.3,2.39,0.0,0.0,1.81,1.81,126304448.0,7256092182.31,0.0,7467.01,1.81,21.52,0.1955,32.43,0.044,58.98
2017-02-07,6117739.0,353008670.64,1.05,4.21,0.93,362.07,0.0,269978850.89,2194351.0,4678809.0,126619479.75,0.0,0.0,4800.0,34.7,0.0,0.0,0.0,8.05,585000.0,135900.0,0.0,0.0,34.7,4800.0,0.0,0.0,38400.0,129.88,2.5,0.0,0.0,1.71,1.71,126124184.0,7277677346.12,0.0,7462.23,1.71,19.98,0.177,29.92,0.0477,59.24
2017-02-08,6015239.0,355355523.92,1.03,4.12,0.92,360.27,0.0,270349471.12,2191851.0,4576309.0,129485521.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,102500.0,131.58,6.09,0.0,0.0,1.71,1.71,126318072.0,7462350981.61,0.0,7521.51,1.72,20.18,0.1763,29.57,0.0468,60.65
2017-02-09,5882561.0,346371477.84,1.01,3.89,0.9,353.19,0.0,263569857.35,2159173.0,4476309.0,127134413.55,0.0,0.0,7314.0,0.0,0.0,0.0,0.0,2.52,0.0,39992.0,0.0,0.0,0.0,7314.0,0.0,0.0,100000.0,130.57,5.86,0.0,0.0,1.68,1.68,126174120.0,7429267016.53,0.0,7652.6,1.68,20.48,0.18,30.17,0.0458,60.45
2017-02-10,5776481.0,337874751.26,0.99,3.76,0.88,345.85,0.0,260363519.1,2068093.0,4451309.0,120965758.9,0.0,0.0,296.0,0.0,0.0,0.0,0.0,5.55,0.0,91376.0,0.0,0.0,0.0,296.0,0.0,0.0,25000.0,124.83,1.67,0.0,0.0,1.61,1.61,125990448.0,7369364026.21,0.0,7609.33,1.61,20.91,0.1863,30.81,0.0451,60.05
2017-02-13,6815542.0,402634126.13,1.17,4.39,1.04,408.84,1.0,281363282.39,2381314.0,4762744.0,140678214.8,0.0,0.0,194330.0,0.38,0.0,327000.0,0.0,0.88,7500.0,14279.0,0.0,0.0,0.38,194330.0,19.88,133170.0,23065.0,142.97,1.04,0.0,0.0,1.86,1.86,125433840.0,7410114200.06,0.0,7554.09,1.86,17.6,0.1468,26.05,0.0533,60.65
2017-02-14,6092879.0,356262634.29,1.05,3.87,0.93,364.69,0.0,278977016.41,2391676.0,4771124.0,139846005.82,0.0,0.0,29399.0,0.0,0.0,5380.0,0.0,1.14,3000.0,19037.0,0.0,0.0,0.0,29399.0,0.32,0.0,0.0,144.31,0.0,0.0,0.0,1.87,1.87,125488096.0,7337536106.11,0.0,7596.87,1.86,19.69,0.1685,29.15,0.0476,60.03
2017-02-15,5992000.0,349838757.07,1.03,3.77,0.91,357.74,0.0,274460765.63,2523987.0,4700934.0,147361227.46,0.0,0.0,83000.0,23.46,0.0,0.0,0.0,1.89,393000.0,30689.0,0.0,0.0,23.46,83000.0,0.0,80000.0,463190.0,151.43,27.83,0.0,0.0,1.98,1.98,124956736.0,7295512217.92,0.0,7490.5,1.98,20.15,0.1742,29.87,0.047,59.94
2017-02-16,6830746.0,393552126.6,1.17,4.22,1.04,405.07,1.0,274739328.25,2621708.0,4768554.0,151049205.86,0.0,0.0,98000.0,3.6,0.0,0.0,0.0,0.02,68000.0,279.0,0.0,0.0,3.6,98000.0,0.0,0.0,380.0,155.96,0.02,0.0,0.0,2.05,2.05,124987200.0,7201113664.19,0.0,7444.96,2.05,17.56,0.149,26.47,0.0535,59.15
2017-02-17,6820545.0,405254915.87,1.17,4.09,1.04,409.31,1.0,282738021.8,2621507.0,4758554.0,155761540.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,157.31,0.62,0.0,0.0,2.05,2.05,125086840.0,7432258979.37,0.0,7472.33,2.06,17.99,0.1491,26.2,0.0534,61.0
2017-02-20,6673275.0,396179600.87,1.15,3.76,1.02,403.45,1.0,271334975.55,2459237.0,4570384.0,146000207.26,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,11.56,0.0,203170.0,0.0,0.0,0.0,3900.0,0.0,37000.0,188170.0,149.78,11.46,0.0,0.0,1.92,1.92,125421912.0,7446059548.98,0.0,7642.59,1.92,18.3,0.1526,26.79,0.0522,60.95
2017-02-21,6279195.0,372416849.96,1.08,3.49,0.96,379.03,1.0,246676242.91,2485774.0,4159125.0,147430382.84,0.0,0.0,24713.0,0.74,0.0,12000.0,0.0,0.89,12000.0,14512.0,0.0,0.0,0.74,24713.0,0.73,16336.0,435259.0,151.27,26.56,0.0,0.0,1.95,1.95,125007744.0,7414165389.17,0.0,7633.66,1.94,19.38,0.1667,28.41,0.0493,60.89
2017-02-22,6090771.0,369784562.17,1.05,3.38,0.93,370.95,0.0,251068569.46,2197091.0,4135384.0,133390392.36,0.0,0.0,0.0,6.64,0.0,0.0,0.0,17.64,100259.0,288691.0,0.0,0.0,6.64,0.0,0.0,8.0,124000.0,135.42,7.22,0.0,0.0,1.73,1.73,124695192.0,7570528752.22,0.0,7623.23,1.75,20.2,0.1708,28.89,0.048,62.33
2017-02-23,6353996.0,388612528.92,1.09,3.47,0.97,390.82,1.0,262554226.91,2384083.0,4292884.0,145811316.81,0.0,0.0,98704.0,11.96,0.0,0.0,0.0,0.0,187000.0,8.0,0.0,0.0,11.96,98704.0,0.0,88296.0,29500.0,148.59,1.53,0.0,0.0,1.88,1.88,124201000.0,7596174864.46,0.0,7739.48,1.88,19.52,0.1634,27.96,0.0502,62.79
2017-02-24,6064174.0,370059968.43,1.04,3.28,0.92,373.94,0.0,241281696.11,2294261.0,3953884.0,140004912.99,0.0,0.0,49178.0,0.0,0.0,0.0,0.0,8.58,0.0,139000.0,0.0,0.0,0.0,49178.0,0.0,0.0,339000.0,143.8,20.98,0.0,0.0,1.81,1.81,124354088.0,7588580057.15,0.0,7806.92,1.81,20.51,0.1691,29.26,0.0479,62.65
2017-02-27,5983645.0,365495469.86,1.03,3.27,0.91,368.92,0.0,237003057.47,2195732.0,3880054.0,134120606.92,0.0,0.0,8095.0,0.04,0.0,20000.0,0.0,7.46,1000.0,118329.0,0.0,0.0,0.04,8095.0,1.25,11705.0,94830.0,137.62,5.88,0.0,0.0,1.73,1.73,124766928.0,7621064914.79,0.0,7813.14,1.73,20.95,0.1742,29.83,0.0471,62.71
2017-02-28,5625094.0,342772445.03,0.97,3.08,0.86,345.72,0.0,220952239.76,2000656.0,3625954.0,121912584.71,0.0,0.0,433.0,0.0,0.0,0.0,0.0,15.1,0.0,241009.0,0.0,0.0,0.0,433.0,0.0,45500.0,254100.0,125.18,15.95,0.0,0.0,1.58,1.58,124863344.0,7608710844.27,0.0,7833.1,1.57,21.7,0.1854,30.88,0.0443,62.56
2017-03-01,5839318.0,357532793.04,1.0,3.18,0.89,359.62,0.0,230607236.52,2171797.0,3766337.0,132975913.85,0.0,0.0,61173.0,1.53,0.0,124300.0,0.0,0.13,21083.0,2000.0,0.0,0.0,1.53,61173.0,8.08,111968.0,5000.0,136.31,0.31,0.0,0.0,1.72,1.72,124426936.0,7618477013.49,0.0,7810.63,1.72,21.31,0.1769,29.98,0.0461,62.86
2017-03-02,5929539.0,362306057.72,1.02,3.19,0.9,365.56,0.0,233875866.55,2155218.0,3827637.0,131687899.7,0.0,0.0,71142.0,4.85,0.0,0.0,0.0,5.46,76300.0,87721.0,0.0,0.0,4.85,71142.0,0.0,0.0,15000.0,135.26,1.06,0.0,0.0,1.71,1.71,124182992.0,7587815893.83,0.0,7811.89,1.7,21.13,0.1753,29.89,0.0469,62.73
2017-03-03,6420225.0,391037182.56,1.1,3.48,0.98,394.11,1.0,247523830.77,2445904.0,4063958.0,148972880.08,0.0,0.0,211005.0,13.96,0.0,44803.0,0.0,2.41,227000.0,38122.0,0.0,0.0,13.96,211005.0,2.82,117803.0,35482.0,152.75,2.47,0.0,0.0,1.93,1.93,124179584.0,7563416338.13,0.0,7760.25,1.93,23.38,0.1735,27.45,0.0507,62.53
2017-03-06,7575050.0,461152852.33,1.3,4.19,1.15,466.08,1.0,312522412.3,3627184.0,5133597.0,220815208.81,0.0,0.0,297330.0,17.21,0.0,911733.0,0.0,1.76,272906.0,28021.0,0.0,0.0,17.21,297330.0,56.93,911971.0,115000.0,226.73,7.33,0.0,0.0,2.86,2.86,123333704.0,7508292273.73,0.0,7706.69,2.86,19.92,0.141,23.27,0.0597,62.5
2017-03-07,9131591.0,550308150.95,1.57,5.08,1.39,562.14,1.0,408191877.05,3881625.0,6773371.0,233923078.29,0.0,0.0,337767.0,101.53,0.0,1600.0,0.0,5.4,1638267.0,86326.0,0.0,0.0,101.53,337767.0,0.1,3000.0,93.0,241.96,0.0,0.0,0.0,3.06,3.06,122902912.0,7406647346.48,0.0,7673.31,3.06,16.4,0.1289,19.16,0.072,61.87
2017-03-08,8887386.0,535245059.82,1.53,4.96,1.36,543.53,1.0,394194809.93,4372288.0,6545341.0,263322145.8,0.0,0.0,34414.0,20.33,0.0,0.0,0.0,1.07,333553.0,16351.0,0.0,0.0,20.33,34414.0,0.0,472600.0,561583.0,269.89,34.9,0.0,0.0,3.44,3.44,122596928.0,7383430860.42,0.0,7589.38,3.43,18.04,0.1321,19.81,0.07,61.83
2017-03-09,9635649.0,586128436.75,1.66,5.4,1.47,592.15,1.0,402886735.36,4324129.0,6623250.0,263033135.71,0.0,0.0,153630.0,17.62,0.0,0.0,0.0,30.23,273778.0,488324.0,0.0,0.0,17.62,153630.0,0.0,286535.0,195869.0,268.65,12.68,0.0,0.0,3.41,3.41,122489616.0,7450940475.73,0.0,7586.07,3.42,15.73,0.1262,17.93,0.076,62.45
2017-03-10,8171527.0,500171307.25,1.4,4.59,1.25,506.29,1.0,380856529.34,3030352.0,6222227.0,185484930.94,0.0,0.0,112051.0,15.82,0.0,0.0,0.0,96.92,240500.0,1564879.0,0.0,0.0,15.82,112051.0,0.0,159051.0,641523.0,189.04,39.06,0.0,0.0,2.39,2.39,123587808.0,7564690845.11,0.0,7700.46,2.4,18.06,0.1268,21.5,0.0645,62.84
2017-03-13,8906680.0,546383887.21,1.53,5.01,1.36,557.6,1.0,414445687.93,3789096.0,6755937.0,232443626.75,0.0,0.0,132347.0,36.72,0.0,4000.0,0.0,2.0,529710.0,36495.0,0.0,0.0,36.72,132347.0,0.25,662892.0,0.0,238.27,0.0,0.0,0.0,2.98,2.98,123187720.0,7557000510.86,0.0,7745.0,2.98,16.93,0.1193,19.95,0.0701,62.98
2017-03-14,9147497.0,558305677.55,1.57,5.17,1.39,573.07,1.0,409170051.72,4215935.0,6704001.0,257314153.44,0.0,0.0,311461.0,30.57,0.0,60000.0,0.0,0.0,475378.0,48.0,0.0,0.0,30.57,311461.0,3.78,115426.0,587314.0,265.18,36.91,0.0,0.0,3.32,3.32,122796432.0,7494721798.6,0.0,7739.2,3.31,16.94,0.1242,20.06,0.072,62.66
