DATE,PLNW FP Equity_DX_SI_QTY,PLNW FP Equity_DX_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PLNW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PLNW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PLNW FP Equity_DX_SI_MV,PLNW FP Equity_DX_DSS,PLNW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY,PLNW FP Equity_DX_BROKER_SI_QTY,PLNW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PLNW FP Equity_DX_BROKER_SI_MV_NEW_x,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_x,PLNW FP Equity_DX_BROKER_SI_MV_INC_x,PLNW FP Equity_DX_BROKER_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_NEW,PLNW FP Equity_DX_SUPPLY_SI_MV_DEC,PLNW FP Equity_DX_BROKER_SI_QTY_INC,PLNW FP Equity_DX_SUPPLY_SI_QTY_DEC,PLNW FP Equity_DX_BROKER_SI_MV_NEW_y,PLNW FP Equity_DX_BROKER_SI_MV_INC_y,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_y,PLNW FP Equity_DX_BROKER_SI_MV_ADD,PLNW FP Equity_DX_SUPPLY_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV,PLNW FP Equity_DX_BROKER_SI_MV_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV_RMV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PLNW FP Equity_DX_UTILIZATION_QUANTITY,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PLNW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_MV,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PLNW FP Equity_DX_BROKER_SI_CON_RATIO,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PLNW FP Equity_DX_DEMAND_SUPPLY_RATIO,PLNW FP Equity_PX_LAST
2025-08-06,87621.0,1640265.12,0.35,1.53,0.12,1.7,0.0,1430507.52,74819.0,76416.0,1400611.68,0.0,0.0,0.0,8019.0,0.0,0.46,0.0,23282.0,0.0,0.0,0.0,0.15,8019.0,16731.0,1.42,0.35,0.0,1.37,1.37,5396555.0,101023509.6,0.0,102.0,1.38,19.3,0.1913,33.09,0.016,18.72
2025-08-07,95622.0,1816818.0,0.38,1.67,0.14,1.84,0.0,1603923.0,82820.0,84417.0,1573580.0,0.0,2303.0,0.07,4060.0,0.0,0.0,3941.0,0.0,0.0,0.07,2303.0,0.08,5698.0,0.0,1.56,0.0,0.0,1.52,1.52,5375039.0,102125741.0,0.0,100.37,1.53,19.69,0.1746,30.99,0.0175,19.0
2025-08-08,125386.0,2347225.92,0.5,2.1,0.18,2.41,0.0,2157124.32,112584.0,115231.0,2107572.48,0.0,5800.0,0.42,25700.0,0.0,0.41,22028.0,22024.0,0.0,0.42,5800.0,0.49,45988.0,16914.0,2.14,0.32,0.0,2.06,2.06,5350752.0,100166077.44,0.0,101.49,2.07,20.61,0.1577,24.17,0.023,18.72
2025-08-11,222785.0,4139345.3,0.89,4.21,0.32,4.32,0.0,4102872.76,215892.0,220822.0,4011273.36,0.0,5700.0,2.41,0.0,0.0,0.75,122845.0,39154.0,0.0,2.41,5700.0,0.0,136762.0,17254.0,4.05,0.33,0.0,4.35,4.35,4742977.0,88124512.66,0.0,89.04,4.35,15.76,0.4344,63.17,0.0449,18.58
2025-08-12,204909.0,3688362.0,0.82,3.85,0.29,3.93,0.0,3634686.0,196997.0,201927.0,3545946.0,0.0,1604.0,0.0,0.0,0.0,0.39,0.0,20499.0,0.0,0.0,1604.0,0.0,0.0,18895.0,3.65,0.4,0.0,3.98,3.98,4753127.0,85556286.0,0.0,87.69,4.0,14.46,0.4453,64.22,0.0414,18.0
2025-08-13,269213.0,4845834.0,1.08,4.91,0.38,5.0,0.0,4810500.0,258491.0,267250.0,4652838.0,0.0,34900.0,1.18,0.0,0.0,0.03,68656.0,1803.0,0.0,1.18,34900.0,0.0,28397.0,3333.0,4.65,0.06,0.0,4.85,4.85,5073328.0,91319904.0,0.0,90.96,4.87,11.02,0.5596,73.51,0.0505,18.0
2025-08-14,322753.0,5809554.0,1.29,5.54,0.46,5.96,0.0,5120028.0,291849.0,284446.0,5253282.0,0.0,14515.0,0.43,0.0,0.0,0.73,24358.0,40700.0,0.0,0.43,14515.0,0.0,59543.0,7162.0,5.27,0.13,0.0,5.56,5.56,4954187.0,89175366.0,0.0,89.57,5.55,15.01,0.4735,66.01,0.0615,18.0
2025-08-15,293615.0,5243963.9,1.17,5.08,0.42,5.4,0.0,4417260.22,261296.0,247327.0,4666746.56,0.0,15300.0,0.11,0.0,0.0,0.84,6300.0,45853.0,0.0,0.11,15300.0,0.0,0.0,43419.0,4.7,0.81,0.0,5.0,5.0,4968351.0,88734748.86,0.0,89.13,5.01,19.51,0.3966,57.82,0.0561,17.86
2025-08-18,291692.0,5221286.8,1.17,5.1,0.42,5.35,0.0,4392731.6,261807.0,245404.0,4686345.3,0.0,6000.0,0.1,0.0,0.0,0.1,6000.0,5489.0,0.0,0.1,6000.0,0.0,0.0,7923.0,4.69,0.14,0.0,5.01,5.01,4966652.0,88903070.8,0.0,89.0,5.01,19.62,0.3877,56.46,0.0558,17.9
2025-08-19,304709.0,5515232.9,1.22,5.22,0.43,5.62,0.0,4454790.1,262524.0,246121.0,4751684.4,0.0,9249.0,0.27,0.0,0.0,0.34,14200.0,19183.0,0.0,0.27,9249.0,0.0,10651.0,13483.0,4.72,0.24,0.0,5.07,5.07,4919146.0,89036542.6,0.0,88.19,5.08,24.69,0.3441,49.52,0.0588,18.1
2025-08-20,242300.0,4337170.0,0.97,4.0,0.34,4.49,0.0,3446877.7,208966.0,192563.0,3740491.4,0.0,0.0,0.0,0.0,0.0,0.95,0.0,53558.0,0.0,0.0,0.0,0.0,0.0,53558.0,3.78,0.97,0.0,4.07,4.07,4921391.0,88092898.9,0.0,89.12,4.07,24.97,0.317,45.62,0.0472,17.9
2025-08-21,135161.0,2441007.66,0.54,2.2,0.19,2.47,0.0,1350292.02,104775.0,74767.0,1892236.5,0.0,0.0,0.0,0.0,0.0,1.89,0.0,104191.0,0.0,0.0,0.0,0.0,0.0,117796.0,1.89,2.2,0.0,2.07,2.07,4947227.0,89346919.62,0.0,88.89,2.08,30.47,0.259,33.33,0.0268,18.06
2025-08-22,113609.0,2067683.8,0.45,1.83,0.16,2.09,0.0,1415195.6,80232.0,77758.0,1460222.4,0.0,3251.0,0.06,0.0,0.0,0.5,3251.0,27794.0,0.0,0.06,3251.0,0.0,0.0,260.0,1.44,0.0,0.0,1.59,1.59,4966950.0,90398490.0,0.0,89.05,1.59,39.8,0.3521,41.66,0.0225,18.2
2025-08-25,113609.0,2058595.08,0.45,1.82,0.16,2.1,0.0,1408974.96,80232.0,77758.0,1453803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,1.6,1.6,4922502.0,89195736.24,0.0,90.14,1.6,39.46,0.3508,41.73,0.0227,18.12
2025-08-26,83418.0,1501524.0,0.33,1.33,0.12,1.54,0.0,1466190.0,80632.0,81455.0,1451376.0,0.0,12600.0,0.15,0.0,0.0,0.23,8697.0,12200.0,0.0,0.15,12600.0,0.0,0.0,5000.0,1.46,0.09,0.0,1.62,1.62,4902661.0,88247898.0,0.0,89.05,1.62,30.98,0.3906,53.1,0.0167,18.0
2025-08-27,66818.0,1214751.24,0.27,1.0,0.1,1.24,0.0,1179063.9,64032.0,64855.0,1164101.76,0.0,0.0,0.0,0.0,0.0,0.3,0.0,16600.0,0.0,0.0,0.0,0.0,0.0,16600.0,1.15,0.29,0.0,1.3,1.3,4861136.0,88375452.48,0.0,87.6,1.3,38.3,0.3429,42.06,0.0136,18.18
2025-08-28,93935.0,1745312.3,0.38,1.4,0.13,1.76,0.0,1708839.76,91149.0,91972.0,1693548.42,0.0,18600.0,0.45,3400.0,0.0,0.0,23717.0,0.0,0.0,0.45,18600.0,0.06,8517.0,0.0,1.65,0.0,0.0,1.85,1.85,4830998.0,89759942.84,0.0,87.33,1.86,30.49,0.3559,50.11,0.0191,18.58
2025-08-29,101418.0,1862034.48,0.41,1.49,0.14,1.89,0.0,1790448.84,96696.0,97519.0,1775338.56,0.0,0.0,0.03,6381.0,0.0,0.05,1669.0,2503.0,0.0,0.03,0.0,0.12,8050.0,2503.0,1.79,0.04,0.0,1.96,1.96,4826061.0,88606479.96,0.0,89.44,1.96,28.63,0.3716,52.77,0.0206,18.36
