DATE,QDT FP Equity_DX_SI_QTY,QDT FP Equity_DX_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,QDT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QDT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QDT FP Equity_DX_SI_MV,QDT FP Equity_DX_DSS,QDT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY,QDT FP Equity_DX_BROKER_SI_QTY,QDT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QDT FP Equity_DX_BROKER_SI_MV_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_x,QDT FP Equity_DX_BROKER_SI_MV_INC_x,QDT FP Equity_DX_SUPPLY_SI_MV_NEW,QDT FP Equity_DX_BROKER_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_NEW,QDT FP Equity_DX_SUPPLY_SI_MV_DEC,QDT FP Equity_DX_BROKER_SI_QTY_INC,QDT FP Equity_DX_SUPPLY_SI_QTY_DEC,QDT FP Equity_DX_BROKER_SI_MV_NEW_y,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QDT FP Equity_DX_BROKER_SI_MV_INC_y,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_y,QDT FP Equity_DX_BROKER_SI_MV_ADD,QDT FP Equity_DX_SUPPLY_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_DEC,QDT FP Equity_DX_SUPPLY_SI_MV,QDT FP Equity_DX_BROKER_SI_MV_DEC,QDT FP Equity_DX_SUPPLY_SI_MV_RMV,QDT FP Equity_DX_BROKER_SI_MV_RMV,QDT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QDT FP Equity_DX_UTILIZATION_QUANTITY,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QDT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QDT FP Equity_DX_ACTIVE_UTILIZATION_MV,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QDT FP Equity_DX_BROKER_SI_CON_RATIO,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QDT FP Equity_DX_DEMAND_SUPPLY_RATIO,QDT FP Equity_PX_LAST
2017-01-05,843766.0,23398386.98,2.46,7.43,2.44,25.32,1.0,19226994.72,451090.0,693342.0,12509129.76,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,0.32,0.0,10975.0,0.0,0.0,0.0,1059.0,0.0,12253.0,3316.0,13.63,0.05,0.0,0.0,7.9,7.9,5261687.0,145911293.62,0.0,159.18,7.89,26.81,0.1955,27.28,0.1477,30.19
2017-01-06,779537.0,21696023.72,2.27,6.82,2.26,23.33,1.0,17687362.17,438461.0,635506.0,12203218.39,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.37,2364.0,12629.0,0.0,0.0,0.04,0.0,0.0,0.0,60200.0,13.29,1.83,0.0,0.0,7.66,7.66,5287061.0,147149142.18,0.0,160.18,7.66,24.64,0.2031,29.26,0.1362,30.3
2017-01-09,775622.0,21401826.17,2.26,6.83,2.24,23.16,1.0,17444780.49,434546.0,632215.0,11990477.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.0,13.16,0.1,0.0,0.0,7.63,7.63,5262113.0,145198083.26,0.0,159.17,7.64,24.6,0.2033,29.46,0.1362,30.04
2017-01-10,769242.0,21254045.47,2.24,6.78,2.23,22.92,1.0,17291730.75,428166.0,625835.0,11830164.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,6380.0,12.86,0.23,0.0,0.0,7.5,7.5,5277264.0,145810042.87,0.0,158.61,7.5,25.04,0.2054,29.67,0.1348,30.08
2017-01-11,769409.0,21838184.28,2.24,6.82,2.23,23.06,1.0,17667747.27,431733.0,622475.0,12253905.03,0.0,0.0,3567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.0,0.0,0.0,3360.0,13.0,0.11,0.0,0.0,7.57,7.57,5273766.0,149685633.75,0.0,159.39,7.54,25.33,0.2038,29.52,0.1349,30.9
2017-01-12,762004.0,21432025.75,2.22,6.62,2.2,23.11,1.0,14511655.34,519457.0,515954.0,14610180.26,0.0,0.0,22764.0,0.0,0.0,0.0,0.0,0.36,0.0,12276.0,0.0,0.0,0.0,22764.0,0.0,77236.0,106521.0,15.93,3.17,0.0,0.0,9.08,9.08,5199619.0,146243810.16,0.0,159.55,9.08,25.33,0.2069,29.66,0.1332,30.62
2017-01-13,836145.0,23932046.12,2.44,7.26,2.42,25.57,1.0,19819481.94,496898.0,692459.0,14222157.46,0.0,0.0,1105.0,5.62,0.0,0.0,0.0,3.17,176505.0,102364.0,0.0,0.0,5.62,1105.0,0.0,78700.0,0.0,15.25,0.0,0.0,0.0,8.67,8.67,5231403.0,149732615.6,0.0,160.92,8.66,26.66,0.2277,33.82,0.146,31.16
2017-01-16,920689.0,26571735.46,2.69,8.17,2.66,28.69,1.0,24911032.66,642464.0,863147.0,18541965.26,0.0,0.0,26400.0,5.93,0.0,0.0,0.0,3.06,175688.0,101153.0,0.0,0.0,5.93,26400.0,0.0,220319.0,5000.0,20.05,0.14,0.0,0.0,11.25,11.25,5067824.0,146260983.57,0.0,158.09,11.26,14.58,0.3153,51.29,0.1612,31.42
2017-01-17,1430664.0,41000865.84,4.17,13.56,4.14,45.13,1.0,33097962.88,872088.0,1154904.0,24992844.65,0.0,0.0,13444.0,10.45,0.0,4344.0,0.0,0.03,318413.0,877.0,0.0,0.0,10.45,13444.0,0.14,217057.0,31000.0,27.21,0.98,0.0,0.0,15.22,15.22,4857104.0,139197931.51,0.0,151.93,15.19,9.61,0.4537,65.61,0.2497,31.2
2017-01-18,1380800.0,39267433.36,4.03,13.63,4.0,43.53,1.0,32028780.05,914222.0,1126260.0,25998806.1,0.0,0.0,9486.0,0.04,0.0,10000.0,0.0,2.11,2356.0,67352.0,0.0,0.0,0.04,9486.0,0.31,100000.0,41000.0,28.64,1.38,0.0,0.0,15.88,15.88,4843291.0,137734361.67,0.0,151.37,15.91,9.78,0.4342,63.97,0.2398,30.96
2017-01-19,1562717.0,45445619.94,4.56,15.9,4.52,49.17,1.0,37926977.36,1180174.0,1304177.0,34320826.53,0.0,0.0,197305.0,5.41,0.0,0.0,0.0,0.0,177917.0,0.0,0.0,0.0,5.41,197305.0,0.0,68647.0,0.0,36.65,0.0,0.0,0.0,20.49,20.49,4578764.0,133155759.2,0.0,142.56,20.45,14.09,0.3616,56.85,0.2714,31.66
2017-01-20,1534921.0,43946431.46,4.48,15.87,4.44,48.29,1.0,36658678.76,1175710.0,1280381.0,33661835.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,3536.0,23796.0,36.96,0.73,0.0,0.0,20.38,20.38,4592653.0,131492572.11,0.0,144.46,20.37,12.55,0.3656,57.45,0.2661,31.17
2017-01-23,1558628.0,44610871.54,4.55,17.49,4.51,48.79,1.0,36289344.66,1178417.0,1267888.0,33728515.98,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.03,0.0,493.0,0.0,0.0,0.0,3200.0,0.0,0.0,12493.0,36.55,0.45,0.0,0.0,20.36,20.36,4609267.0,131925910.49,0.0,143.38,20.31,12.38,0.3579,56.84,0.2693,31.16
2017-01-24,1792052.0,51802191.78,5.23,20.8,5.18,56.5,2.0,36518097.97,1409045.0,1263312.0,40730748.5,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.6,2424.0,19372.0,0.0,0.0,0.08,0.0,0.0,250000.0,7000.0,43.99,0.22,0.0,0.0,24.34,24.34,4379137.0,126586111.73,0.0,136.8,24.33,14.58,0.2931,49.6,0.3096,31.47
2017-01-25,1843523.0,53831920.41,5.38,22.05,5.33,58.45,2.0,38618891.22,1412743.0,1322539.0,41252899.33,0.0,0.0,7200.0,1.97,0.0,0.0,0.0,0.45,61773.0,15145.0,0.0,0.0,1.97,7200.0,0.0,11643.0,2546.0,44.5,0.05,0.0,0.0,24.38,24.38,4381139.0,127931751.31,0.0,138.19,24.36,14.2,0.2833,48.29,0.3182,31.79
2017-01-26,2021281.0,58094235.62,5.9,24.25,5.85,64.11,2.0,38427687.64,1579334.0,1337020.0,45392106.06,0.0,0.0,7697.0,0.49,0.0,2000.0,0.0,0.45,12481.0,13450.0,0.0,0.0,0.49,7697.0,0.06,172344.0,0.0,50.26,0.0,0.0,0.0,26.94,26.94,4282194.0,123075805.5,0.0,136.17,26.96,12.89,0.2381,43.43,0.3448,31.29
2017-01-27,2020733.0,57818626.4,5.89,24.61,5.85,63.5,2.0,38428286.26,1569663.0,1343050.0,44912295.97,0.0,0.0,4380.0,0.56,0.0,0.0,0.0,0.47,18000.0,14051.0,0.0,0.0,0.56,4380.0,0.0,0.0,11970.0,49.04,0.45,0.0,0.0,26.9,26.9,4266127.0,122065410.51,0.0,133.32,26.89,12.81,0.2422,43.87,0.3463,31.15
2017-01-30,2095733.0,58655560.78,6.11,25.78,6.06,65.04,2.0,39688508.96,1637433.0,1418050.0,45828619.79,0.0,0.0,43.0,0.29,0.0,73770.0,0.0,0.0,11230.0,43.0,0.0,0.0,0.29,43.0,2.32,67770.0,10000.0,50.83,0.32,0.0,0.0,28.03,28.03,4205288.0,117697972.91,0.0,130.69,28.0,12.42,0.2215,41.66,0.3587,30.47
2017-01-31,2316398.0,65086878.43,6.76,29.28,6.7,71.12,2.0,41160321.08,1849376.0,1464868.0,51964347.62,0.0,0.0,8935.0,1.53,0.0,0.0,0.0,0.24,51100.0,7217.0,0.0,0.0,1.53,8935.0,0.0,210225.0,4282.0,55.99,0.22,0.0,0.0,31.71,31.71,3982785.0,111909543.67,0.0,121.15,31.61,16.69,0.2063,38.12,0.3972,30.59
2017-02-01,4076962.0,114930246.19,11.89,50.54,11.8,125.58,3.0,38966480.74,3521631.0,1382272.0,99275371.67,0.0,0.0,542348.0,0.0,0.0,0.0,0.0,7.03,0.0,235039.0,0.0,0.0,0.0,542348.0,0.0,1364946.0,82596.0,107.96,2.45,0.0,0.0,60.43,60.43,2305746.0,64999368.51,0.0,70.71,60.42,21.58,0.1673,24.43,0.6996,30.69
2017-02-02,6444244.0,178112725.21,18.8,79.48,18.64,201.22,4.0,128700918.81,3457912.0,4656490.0,95573372.12,0.0,0.0,38923.0,0.07,0.0,3337000.0,0.0,6.34,2200.0,207402.0,0.0,0.0,0.07,38923.0,105.64,104760.0,64982.0,106.03,2.0,0.0,0.0,58.85,58.85,2417468.0,66816497.57,0.0,73.85,58.95,13.23,0.3177,52.63,1.0968,30.09
2017-02-03,6979745.0,196470073.7,20.36,83.86,20.19,214.69,5.0,146311232.88,3616668.0,5197815.0,101804153.09,0.0,0.0,5480.0,15.84,0.0,0.0,0.0,1.66,564200.0,53945.0,0.0,0.0,15.84,5480.0,0.0,207221.0,22875.0,108.83,1.1,0.0,0.0,59.85,59.85,2425955.0,68287245.11,0.0,72.92,59.88,12.16,0.3574,56.88,1.1551,29.83
2017-02-06,7247578.0,200863230.39,21.14,86.0,20.97,221.83,5.0,147657897.83,3994198.0,5327815.0,110697327.17,0.0,0.0,147384.0,4.25,0.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,4.25,147384.0,0.0,230146.0,10000.0,119.19,0.3,0.0,0.0,66.09,66.09,2049814.0,56809635.13,0.0,61.0,66.15,11.59,0.3549,56.84,1.1991,29.37
2017-02-07,3916389.0,108836538.21,11.42,45.46,11.33,118.15,3.0,69104003.73,2719698.0,2486648.0,75580468.46,0.0,0.0,14120.0,16.69,0.0,50000.0,0.0,38.64,539729.0,1288620.0,0.0,0.0,16.69,14120.0,1.47,0.0,3430896.0,80.23,106.78,0.0,0.0,45.04,45.04,3318765.0,92228553.84,0.0,97.71,45.09,20.24,0.1544,21.8,0.6486,29.45
2017-02-08,3938548.0,107779890.74,11.49,45.05,11.4,118.26,3.0,68727540.37,2730297.0,2511477.0,74715634.38,0.0,0.0,468.0,0.25,0.0,16429.0,0.0,0.45,8400.0,14698.0,0.0,0.0,0.25,468.0,0.48,24829.0,0.0,80.23,0.0,0.0,0.0,45.11,45.11,3322814.0,90930091.46,0.0,97.62,45.11,20.14,0.1526,21.54,0.6507,29.0
2017-02-09,3389971.0,90592622.19,9.89,38.29,9.81,100.22,2.0,55559140.0,2722168.0,2079020.0,72746444.48,0.0,0.0,5309.0,0.34,0.0,211000.0,0.0,0.51,12802.0,17362.0,0.0,0.0,0.34,5309.0,6.46,3924.0,656259.0,79.07,20.93,0.0,0.0,44.91,44.91,3339682.0,89248713.24,0.0,96.69,44.99,23.46,0.1706,24.89,0.5592,28.32
2017-02-10,3407941.0,91169322.84,9.94,37.33,9.86,98.97,2.0,53000416.38,2590209.0,1981174.0,69293335.93,0.0,0.0,463.0,0.19,0.0,0.0,0.0,6.33,13466.0,207377.0,0.0,0.0,0.19,463.0,0.0,74955.0,111312.0,73.45,3.68,0.0,0.0,42.71,42.71,3474949.0,92961922.53,0.0,98.53,42.71,23.27,0.172,24.98,0.5619,28.35
2017-02-13,2991319.0,80447247.24,9.31,31.86,8.65,87.55,2.0,45152663.7,2293381.0,1678939.0,61677202.71,0.0,0.0,84509.0,3.49,0.0,0.0,0.0,10.8,98198.0,381388.0,0.0,0.0,3.49,84509.0,0.0,51.0,400433.0,65.19,11.95,0.0,0.0,37.72,37.72,3786248.0,101825726.03,0.0,107.52,37.75,26.38,0.1783,28.42,0.492,28.5
2017-02-14,2720256.0,73337080.28,8.47,28.44,7.87,79.3,2.0,39592581.01,2237075.0,1468588.0,60310701.96,0.0,0.0,10000.0,0.23,0.0,0.0,0.0,1.88,8161.0,66321.0,0.0,0.0,0.23,10000.0,0.0,15.0,218512.0,63.88,7.09,0.0,0.0,36.35,36.35,3916535.0,105588312.91,0.0,111.76,36.37,29.26,0.2095,31.55,0.4421,28.57
2017-02-15,2878928.0,79543642.48,8.4,30.38,8.33,84.43,2.0,44422740.22,2231128.0,1607795.0,61645184.58,0.0,0.0,962.0,4.13,0.0,0.0,0.0,0.22,139300.0,7124.0,0.0,0.0,4.13,962.0,0.0,215.0,93.0,63.84,0.03,0.0,0.0,36.17,36.17,3937108.0,108780737.54,0.0,112.96,36.11,27.51,0.1919,30.05,0.4667,29.28
2017-02-16,2450105.0,67602952.42,7.15,25.35,7.09,72.71,2.0,35605142.26,1831503.0,1290422.0,50534573.08,0.0,0.0,25203.0,3.27,0.0,0.0,0.0,11.97,110403.0,424828.0,0.0,0.0,3.27,25203.0,0.0,0.0,427776.0,53.33,12.59,0.0,0.0,29.66,29.66,4343092.0,119833983.38,0.0,126.77,29.61,32.67,0.2531,35.22,0.3968,29.24
2017-02-17,1934819.0,52563661.13,5.64,20.14,5.6,57.55,2.0,34860248.3,1480212.0,1283173.0,40213250.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,0.0,352019.0,0.0,0.0,0.0,0.0,0.0,728.0,7249.0,43.25,0.2,0.0,0.0,23.95,23.95,4700809.0,127707930.99,0.0,137.37,23.95,23.69,0.2208,35.91,0.313,28.79
2017-02-20,1936566.0,52373559.03,5.65,20.43,5.6,57.11,2.0,34939802.71,1478863.0,1291935.0,39995186.65,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.04,8762.0,1349.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,42.56,0.0,0.0,0.0,23.89,23.89,4712494.0,127447286.93,0.0,135.76,23.87,23.57,0.2208,35.94,0.3128,28.66
2017-02-21,1552320.0,42699561.04,4.53,16.71,4.49,45.52,1.0,24824153.63,1163439.0,902469.0,32002637.73,0.0,0.0,5710.0,0.13,0.0,0.0,0.0,9.37,5205.0,325896.0,0.0,0.0,0.13,5710.0,0.0,4762.0,394671.0,33.58,11.84,0.0,0.0,18.75,18.75,5042561.0,138705383.71,0.0,145.5,18.75,19.15,0.1836,29.91,0.2501,29.15
2017-02-22,1566549.0,42647482.5,4.57,16.71,4.53,46.08,1.0,24547683.9,1178378.0,901698.0,32079976.51,0.0,0.0,15000.0,0.11,0.0,0.0,0.0,0.0,1439.0,61.0,0.0,0.0,0.11,15000.0,0.0,0.0,2210.0,34.21,0.05,0.0,0.0,18.93,18.93,5045580.0,137360072.83,0.0,146.6,18.92,18.64,0.1853,30.57,0.2517,28.85
2017-02-23,1568688.0,42572490.23,4.58,17.04,4.54,45.89,1.0,24469775.53,1088704.0,901649.0,29546245.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,91574.0,0.0,0.0,0.0,0.0,0.0,1900.0,49.0,31.35,0.04,0.0,0.0,17.47,17.47,5142710.0,139567569.34,0.0,148.1,17.47,18.75,0.1795,29.57,0.2517,28.76
2017-02-24,1378921.0,36485558.06,4.02,15.17,3.99,39.89,1.0,19434078.26,989750.0,734484.0,26188288.59,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2.85,2848.0,98954.0,0.0,0.0,0.06,0.0,0.0,0.0,170013.0,28.28,5.21,0.0,0.0,15.88,15.88,5243570.0,138742232.29,0.0,150.08,15.86,21.03,0.1955,33.31,0.2212,28.04
2017-02-27,1236825.0,32877493.49,3.61,13.54,3.58,35.3,1.0,19307773.74,870927.0,726343.0,23151130.33,0.0,0.0,20797.0,0.28,0.0,0.0,0.0,4.31,14651.0,150713.0,0.0,0.0,0.28,20797.0,0.0,11093.0,22792.0,24.45,0.79,0.0,0.0,13.96,13.96,5367935.0,142691365.42,0.0,150.56,13.97,24.59,0.2215,35.63,0.1982,28.17
2017-02-28,1115250.0,29919386.91,3.25,12.21,3.23,31.9,1.0,16743347.67,756888.0,624111.0,20305424.72,0.0,0.0,4459.0,0.46,0.0,0.0,0.0,3.98,15148.0,141935.0,0.0,0.0,0.46,4459.0,0.0,23437.0,117380.0,21.44,3.44,0.0,0.0,12.12,12.12,5486525.0,147189835.72,0.0,155.03,12.15,16.52,0.2299,39.72,0.1786,28.43
2017-03-01,1053128.0,29018008.9,3.07,11.42,3.05,30.47,1.0,15503211.99,709604.0,562646.0,19552509.46,0.0,0.0,114.0,0.0,0.0,0.0,0.0,1.33,0.0,47398.0,0.0,0.0,0.0,114.0,0.0,0.0,61465.0,20.44,1.78,0.0,0.0,11.37,11.37,5531309.0,152410318.4,0.0,158.53,11.42,16.7,0.2474,42.37,0.1687,29.2
2017-03-02,1021180.0,27993167.04,2.98,10.7,2.95,29.92,1.0,14828692.05,724350.0,540945.0,19856294.23,0.0,0.0,17003.0,0.42,0.0,9118.0,0.0,0.38,9917.0,13506.0,0.0,0.0,0.42,17003.0,0.27,11249.0,40736.0,21.15,1.15,0.0,0.0,11.62,11.62,5511771.0,151091801.91,0.0,161.06,11.61,17.91,0.2505,43.22,0.1638,29.05
2017-03-03,985209.0,26849064.48,2.87,10.33,2.85,28.62,1.0,12197054.48,667093.0,447563.0,18179719.2,0.0,0.0,1416.0,0.37,0.0,10000.0,0.0,5.56,11115.0,189637.0,0.0,0.0,0.37,1416.0,0.29,130964.0,114497.0,19.25,3.43,0.0,0.0,10.64,10.64,5601301.0,152647500.89,0.0,162.02,10.62,17.23,0.3133,50.84,0.1572,28.88
2017-03-06,934548.0,25195063.15,2.73,9.7,2.7,27.06,1.0,11917852.48,613023.0,442063.0,16526869.88,0.0,0.0,12885.0,0.0,0.0,0.0,0.0,1.98,0.0,68655.0,0.0,0.0,0.0,12885.0,0.0,1700.0,5500.0,17.62,0.16,0.0,0.0,9.7,9.7,5706998.0,153858523.05,0.0,164.38,9.68,18.22,0.2808,46.53,0.1479,28.57
2017-03-07,980374.0,26745053.75,2.86,10.23,2.84,28.27,1.0,13651824.23,600487.0,500425.0,16381561.62,0.0,0.0,2500.0,1.78,0.0,0.0,0.0,0.46,62202.0,15036.0,0.0,0.0,1.78,2500.0,0.0,0.0,3840.0,17.24,0.19,0.0,0.0,9.53,9.53,5703825.0,155602970.13,0.0,163.47,9.54,17.93,0.2604,43.0,0.1555,28.91
2017-03-08,1000260.0,27325308.16,2.92,10.24,2.89,29.07,1.0,14580190.65,702898.0,533717.0,19201911.96,0.0,0.0,104618.0,1.33,0.0,0.0,0.0,0.53,42910.0,18741.0,0.0,0.0,1.33,104618.0,0.0,16534.0,9618.0,20.36,0.26,0.0,0.0,11.12,11.12,5619048.0,153502307.56,0.0,162.71,11.12,21.39,0.2576,41.26,0.1582,28.95
2017-03-09,1006627.0,27261771.3,2.94,10.39,2.91,29.2,1.0,14759716.41,694738.0,544995.0,18815100.79,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.24,14808.0,8160.0,0.0,0.0,0.45,0.0,0.0,0.0,3530.0,20.01,0.1,0.0,0.0,11.0,11.0,5622156.0,152260898.1,0.0,162.35,10.97,22.86,0.2567,40.42,0.1594,28.7
2017-03-10,1061674.0,29103211.6,3.1,10.9,3.07,30.65,1.0,16525392.99,746300.0,602840.0,20458000.12,0.0,0.0,0.0,1.39,0.0,7360.0,0.0,0.0,50485.0,0.0,0.0,0.0,1.39,0.0,0.23,54360.0,0.0,21.48,0.0,0.08,0.0,11.81,11.81,5574638.0,152815147.87,2798.0,159.79,11.85,26.06,0.2521,38.03,0.168,29.05
2017-03-13,1091581.0,29820034.0,3.18,11.42,3.16,31.86,1.0,17126903.03,777106.0,626941.0,21229141.35,0.0,0.0,30755.0,0.83,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.83,30755.0,0.0,51.0,899.0,22.54,0.0,0.0,0.0,12.28,12.28,5552191.0,151675894.3,0.0,161.2,12.27,27.74,0.2528,37.21,0.1725,28.95
2017-03-14,1074570.0,29081543.78,3.13,11.33,3.11,31.26,1.0,16832259.08,765080.0,621956.0,20705684.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,12026.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.0,22.09,0.19,0.0,0.0,12.17,12.17,5521710.0,149436380.23,0.0,159.94,12.14,26.63,0.2525,37.83,0.1709,28.68
2017-03-15,1045923.0,28937917.73,3.05,11.49,3.03,30.18,1.0,16964623.01,744436.0,613164.0,20596571.38,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.7,3283.0,23927.0,0.0,0.0,0.09,0.0,0.0,3283.0,12075.0,21.51,0.44,0.0,0.0,11.66,11.66,5637470.0,155973855.72,0.0,161.84,11.73,25.82,0.252,38.3,0.1639,29.32
2017-03-16,615238.0,17039421.88,1.79,6.83,1.78,18.06,1.0,16010611.23,420939.0,578091.0,11658183.02,0.0,0.0,16675.0,0.88,0.0,0.0,0.0,11.42,20670.0,397497.0,0.0,0.0,0.88,16675.0,0.0,57325.0,55743.0,12.3,1.66,0.0,0.0,6.6,6.6,5957223.0,164989217.04,0.0,173.87,6.61,30.34,0.3095,45.58,0.0965,29.35
2017-03-17,687828.0,19595058.41,2.01,7.81,1.99,20.31,1.0,18394361.54,428245.0,645681.0,12199977.02,0.0,0.0,0.0,1.86,0.0,5000.0,0.0,0.0,62590.0,0.0,0.0,0.0,1.86,0.0,0.15,7306.0,0.0,12.78,0.0,0.0,0.0,6.69,6.69,5968586.0,170034937.98,0.0,176.22,6.76,27.21,0.2719,41.62,0.1075,30.19
2017-03-20,680093.0,19040986.69,1.98,7.46,1.97,20.54,1.0,17945187.77,417553.0,640954.0,11690491.03,0.0,0.0,2137.0,0.25,0.0,0.0,0.0,0.36,365.0,13279.0,0.0,0.0,0.25,2137.0,0.0,450.0,5092.0,12.48,0.16,0.0,0.0,6.57,6.57,5937877.0,166246435.33,0.0,178.46,6.54,26.87,0.277,42.4,0.107,29.67
2017-03-21,710116.0,19901661.99,2.07,7.82,2.05,21.14,1.0,18804755.07,455482.0,670977.0,12765307.08,0.0,0.0,15476.0,0.63,0.0,0.0,0.0,0.0,30023.0,21.0,0.0,0.0,0.63,15476.0,0.0,22474.0,0.0,13.51,0.0,0.0,0.0,7.16,7.16,5905353.0,165503015.44,0.0,174.89,7.17,28.98,0.2787,41.42,0.1116,29.7
2017-03-22,701401.0,19419144.29,2.05,7.65,2.03,20.89,1.0,18440740.86,446767.0,666062.0,12369290.66,0.0,0.0,201.0,0.14,0.0,0.0,0.0,0.4,5000.0,13916.0,0.0,0.0,0.14,201.0,0.0,5000.0,9915.0,13.17,0.28,0.0,0.0,6.99,6.99,5941256.0,164490936.74,0.0,176.15,6.96,29.21,0.276,40.89,0.1098,29.34
2017-03-23,704819.0,19886226.87,2.06,7.78,2.04,20.8,1.0,18958133.92,444670.0,671925.0,12546211.87,0.0,0.0,827.0,0.18,0.0,0.0,0.0,0.13,5900.0,3624.0,0.0,0.0,0.18,827.0,0.0,700.0,37.0,13.21,0.04,0.0,0.0,6.97,6.97,5935837.0,167477609.49,0.0,174.85,7.02,28.87,0.2707,40.42,0.1105,29.9
2017-03-24,713866.0,20249265.4,2.08,8.11,2.07,21.42,1.0,19209976.74,450569.0,677227.0,12780677.69,0.0,0.0,7387.0,0.44,0.0,0.0,0.0,0.01,7426.0,1488.0,0.0,0.0,0.44,7387.0,0.0,0.0,2124.0,13.52,0.0,0.0,0.0,7.05,7.05,5938275.0,168442966.17,0.0,177.48,7.08,28.46,0.2694,40.47,0.1117,30.06
2017-03-27,700892.0,19841566.46,2.04,8.17,2.03,21.11,1.0,18950964.66,440312.0,669432.0,12464801.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,10257.0,0.0,0.0,0.0,0.0,0.0,0.0,7795.0,13.21,0.15,0.0,0.0,6.89,6.89,5951251.0,168474090.53,0.0,178.5,6.89,28.51,0.2688,40.36,0.1097,30.0
2017-03-28,699486.0,20131793.38,2.04,8.18,2.02,21.06,1.0,19226348.21,440204.0,668026.0,12669440.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,13.37,0.04,0.0,0.0,6.77,6.77,6062562.0,174485615.91,0.0,183.02,6.81,28.43,0.2679,40.3,0.1076,30.5
2017-03-29,697979.0,22538549.34,2.04,7.97,2.02,21.55,1.0,21522669.55,433597.0,666519.0,14001348.72,0.0,0.0,4339.0,0.46,0.0,0.0,0.0,0.29,9339.0,10946.0,0.0,0.0,0.46,4339.0,0.0,0.0,10846.0,14.31,0.12,0.0,0.0,6.66,6.66,6076664.0,196222510.11,0.0,190.27,6.99,28.89,0.2619,39.43,0.1072,34.22
2017-03-30,685135.0,23145298.12,2.0,7.03,1.98,22.46,1.0,22210310.98,422131.0,657458.0,14260471.06,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,3200.0,11466.0,0.0,0.0,0.1,0.0,0.0,0.0,12261.0,14.93,0.0,0.0,0.0,6.49,6.49,6084138.0,205534949.76,0.0,210.66,6.62,29.75,0.2573,38.08,0.1053,35.8
2017-03-31,733309.0,24904192.25,2.14,6.57,2.12,25.68,1.0,23665960.0,427283.0,696849.0,14511124.2,0.0,0.0,24314.0,1.52,0.0,10000.0,0.0,0.92,31684.0,29162.0,0.0,0.0,1.52,24314.0,0.36,10000.0,2293.0,15.38,0.0,0.0,0.0,6.53,6.53,6121085.0,207880549.15,0.0,220.08,6.53,29.53,0.2497,37.43,0.112,35.99
