DATE,BNK FP Equity_DX_DSS,BNK FP Equity_PX_LAST
2024-11-01,0.0,33.181
2024-11-04,0.0,33.427
2024-11-05,0.0,33.579
2024-11-06,0.0,33.183
2024-11-07,0.0,33.177
2024-11-08,0.0,32.706
2024-11-11,0.0,33.259
2024-11-12,0.0,32.618
2024-11-13,0.0,32.642
2024-11-14,0.0,33.09
2024-11-15,0.0,33.311
2024-11-18,0.0,33.535
2024-11-19,0.0,33.068
2024-11-20,0.0,32.97
2024-11-21,0.0,32.997
2024-11-22,0.0,32.663
2024-11-25,0.0,32.619
2024-11-26,0.0,32.288
2024-11-27,0.0,32.21
2024-11-28,0.0,32.504
2024-11-29,0.0,32.615
2024-12-02,0.0,32.749
2024-12-03,0.0,32.963
2024-12-04,0.0,33.187
2024-12-05,0.0,34.026
2024-12-06,0.0,33.831
2024-12-09,0.0,34.025
2024-12-10,0.0,34.055
2024-12-11,0.0,34.078
2024-12-12,0.0,34.153
2024-12-13,0.0,34.247
2024-12-16,0.0,34.299
2024-12-17,0.0,33.741
2024-12-18,0.0,34.065
2024-12-19,0.0,33.675
2024-12-20,0.0,33.39
2024-12-23,0.0,33.432
2024-12-24,0.0,33.717
2024-12-27,0.0,33.902
2024-12-30,0.0,33.683
2024-12-31,0.0,34.122
2025-01-02,0.0,34.087
2025-01-03,0.0,34.023
2025-01-06,0.0,34.649
2025-01-07,0.0,34.518
2025-01-08,0.0,34.639
2025-01-09,0.0,34.757
2025-01-10,0.0,34.585
2025-01-13,0.0,34.789
2025-01-14,0.0,35.158
2025-01-15,0.0,35.827
2025-01-16,0.0,35.863
2025-01-17,0.0,36.088
2025-01-20,0.0,36.369
2025-01-21,0.0,36.505
2025-01-22,0.0,36.306
2025-01-23,0.0,36.973
2025-01-24,0.0,36.86
2025-01-27,0.0,36.891
2025-01-28,0.0,37.036
2025-01-29,0.0,37.495
2025-01-30,0.0,37.539
2025-01-31,0.0,37.427
2025-02-03,0.0,36.787
2025-02-04,0.0,37.259
2025-02-05,0.0,37.436
2025-02-06,0.0,38.661
2025-02-07,0.0,38.733
2025-02-10,0.0,38.728
2025-02-11,0.0,39.239
2025-02-12,0.0,39.558
2025-02-13,0.0,39.366
2025-02-14,0.0,39.487
2025-02-17,0.0,39.885
2025-02-18,0.0,40.615
2025-02-19,0.0,40.127
2025-02-20,0.0,40.051
2025-02-21,0.0,40.51
2025-02-24,0.0,40.466
2025-02-25,0.0,41.105
2025-02-26,0.0,42.088
2025-02-27,0.0,42.047
2025-02-28,0.0,42.209
2025-03-03,0.0,42.754
2025-03-04,0.0,41.14
2025-03-05,0.0,42.615
2025-03-06,0.0,43.159
2025-03-07,0.0,42.9
2025-03-10,0.0,41.675
2025-03-11,0.0,41.082
2025-03-12,0.0,41.643
2025-03-13,0.0,41.548
2025-03-14,0.0,42.497
2025-03-17,0.0,42.899
2025-03-18,0.0,43.872
2025-03-19,0.0,43.857
2025-03-20,0.0,43.074
2025-03-21,0.0,43.033
2025-03-24,0.0,43.376
2025-03-25,0.0,44.15
2025-03-26,0.0,43.836
2025-03-27,0.0,43.64
2025-03-28,0.0,42.788
2025-03-31,0.0,42.014
2025-04-01,0.0,42.57
2025-04-02,0.0,42.587
2025-04-03,0.0,40.182
2025-04-04,0.0,36.876
2025-04-07,0.0,35.51
2025-04-08,0.0,36.495
2025-04-09,0.0,35.335
2025-04-10,0.0,37.164
2025-04-11,0.0,37.154
2025-04-14,0.0,38.583
2025-04-15,0.0,39.682
2025-04-16,0.0,39.814
2025-04-17,0.0,39.654
2025-04-22,0.0,39.928
2025-04-23,0.0,41.446
2025-04-24,0.0,41.071
2025-04-25,0.0,41.625
2025-04-28,0.0,42.02
2025-04-29,0.0,42.54
2025-04-30,0.0,42.089
2025-05-02,0.0,42.739
2025-05-05,0.0,42.964
2025-05-06,0.0,42.743
2025-05-07,0.0,42.735
2025-05-08,0.0,43.385
2025-05-09,0.0,43.804
2025-05-12,0.0,44.803
2025-05-13,0.0,44.869
2025-05-14,0.0,45.206
2025-05-15,0.0,45.301
2025-05-16,0.0,45.859
2025-05-19,0.0,45.857
2025-05-20,0.0,46.371
2025-05-21,0.0,46.331
2025-05-22,0.0,46.226
2025-05-23,0.0,45.411
2025-05-26,0.0,46.04
2025-05-27,0.0,46.004
2025-05-28,0.0,45.692
2025-05-29,0.0,45.775
2025-05-30,0.0,45.899
2025-06-02,0.0,45.929
2025-06-03,0.0,45.911
2025-06-04,0.0,45.639
2025-06-05,0.0,46.053
2025-06-06,0.0,46.367
2025-06-09,0.0,46.395
2025-06-10,0.0,45.554
2025-06-11,0.0,45.604
2025-06-12,0.0,45.586
2025-06-13,0.0,45.02
2025-06-16,0.0,45.881
2025-06-17,0.0,45.0
2025-06-18,0.0,45.282
2025-06-19,0.0,44.523
2025-06-20,0.0,44.871
2025-06-23,0.0,44.263
2025-06-24,0.0,45.61
2025-06-25,0.0,45.193
2025-06-26,0.0,45.105
2025-06-27,0.0,45.84
2025-06-30,0.0,45.62
2025-07-01,0.0,45.061
2025-07-02,0.0,45.336
2025-07-03,0.0,45.964
2025-07-04,0.0,45.47
2025-07-07,0.0,46.122
2025-07-08,0.0,46.46
2025-07-09,0.0,47.362
2025-07-10,0.0,47.024
2025-07-11,0.0,46.174
2025-07-14,0.0,46.392
2025-07-15,0.0,46.05
2025-07-16,0.0,45.825
2025-07-17,0.0,46.447
2025-07-18,0.0,46.479
2025-07-21,0.0,46.658
2025-07-22,0.0,46.448
2025-07-23,0.0,47.125
2025-07-24,0.0,47.853
2025-07-25,0.0,47.819
2025-07-28,0.0,47.846
2025-07-29,0.0,48.637
2025-07-30,0.0,48.831
2025-07-31,0.0,48.96
2025-08-01,0.0,47.462
2025-08-04,0.0,48.747
2025-08-05,0.0,48.578
2025-08-06,0.0,49.129
2025-08-07,0.0,49.877
2025-08-08,0.0,50.61
2025-08-11,0.0,50.977
2025-08-12,0.0,51.249
2025-08-13,0.0,51.581
2025-08-14,0.0,52.122
2025-08-15,0.0,51.984
2025-08-18,0.0,51.615
2025-08-19,0.0,51.964
2025-08-20,0.0,51.911
2025-08-21,0.0,52.217
2025-08-22,0.0,52.19
2025-08-25,0.0,51.892
2025-08-26,0.0,50.939
2025-08-27,0.0,50.282
2025-08-28,0.0,50.278
2025-08-29,0.0,49.796
