DATE,VIE FP Equity_DX_SI_QTY,VIE FP Equity_DX_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIE FP Equity_DX_SI_MV,VIE FP Equity_DX_DSS,VIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY,VIE FP Equity_DX_BROKER_SI_QTY,VIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIE FP Equity_DX_BROKER_SI_MV_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIE FP Equity_DX_BROKER_SI_MV_INC_x,VIE FP Equity_DX_SUPPLY_SI_MV_NEW,VIE FP Equity_DX_BROKER_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_NEW,VIE FP Equity_DX_SUPPLY_SI_MV_DEC,VIE FP Equity_DX_BROKER_SI_QTY_INC,VIE FP Equity_DX_SUPPLY_SI_QTY_DEC,VIE FP Equity_DX_BROKER_SI_MV_NEW_y,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIE FP Equity_DX_BROKER_SI_MV_INC_y,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIE FP Equity_DX_BROKER_SI_MV_ADD,VIE FP Equity_DX_SUPPLY_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_DEC,VIE FP Equity_DX_SUPPLY_SI_MV,VIE FP Equity_DX_BROKER_SI_MV_DEC,VIE FP Equity_DX_SUPPLY_SI_MV_RMV,VIE FP Equity_DX_BROKER_SI_MV_RMV,VIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIE FP Equity_DX_UTILIZATION_QUANTITY,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIE FP Equity_DX_ACTIVE_UTILIZATION_MV,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIE FP Equity_DX_BROKER_SI_CON_RATIO,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIE FP Equity_DX_DEMAND_SUPPLY_RATIO,VIE FP Equity_PX_LAST
2006-09-18,19091612.0,512323273.78,5.36,13.67,4.68,837.66,1.0,296410557.29,11479152.0,11045673.0,308042963.21,0.0,0.0,4966.0,0.52,0.0,0.0,0.0,2.92,21770.0,65998.0,0.0,0.0,0.52,4966.0,0.0,69754.0,28710.0,501.87,1.32,0.0,0.0,26.43,26.43,31948928.0,857349258.24,0.0,1415.07,26.18,20.68,0.1431,22.66,0.4396,44.88
2006-09-19,19115652.0,512968387.01,5.36,13.39,4.69,859.54,1.0,297133518.84,11476905.0,11072614.0,307982664.98,0.0,0.0,6864.0,5.63,0.0,0.0,0.0,0.0,26941.0,13040.0,0.0,0.0,5.63,6864.0,0.0,3929.0,0.0,515.24,0.0,0.0,0.0,26.37,26.37,32039120.0,859769559.92,0.0,1430.55,26.48,20.69,0.1428,22.62,0.4393,44.88
2006-09-20,18955492.0,519097786.32,5.32,13.33,4.65,853.51,1.0,296597793.17,11566123.0,10830632.0,316739277.75,0.0,24301.0,66520.0,0.0,1.11,0.0,0.0,0.0,0.0,1603.0,0.0,24301.0,0.0,66520.0,0.0,0.0,241982.0,520.93,10.28,0.0,0.0,26.38,26.38,32270964.0,883743137.59,0.0,1469.35,26.17,20.68,0.1424,22.9,0.4324,45.8
2006-09-21,18666656.0,513866701.84,5.24,12.81,4.58,852.39,1.0,290425926.2,11546479.0,10549975.0,317858275.29,0.0,0.0,51211.0,9.44,0.0,0.0,0.0,1.52,195000.0,46554.0,0.0,0.0,9.44,51211.0,0.0,0.0,475657.0,526.86,19.41,1.11,0.0,26.48,26.48,32065264.0,882711475.23,24301.0,1469.83,26.39,18.4,0.1391,23.14,0.428,46.04
2006-09-22,18643336.0,507873999.42,5.23,12.4,4.57,856.86,1.0,286788688.0,11549971.0,10527607.0,314639502.55,0.0,0.0,11321.0,0.22,0.0,0.0,0.0,0.09,95.0,7829.0,0.0,0.0,0.22,11321.0,0.0,0.0,22463.0,530.16,0.02,0.0,0.0,26.46,26.46,32101208.0,874487746.89,0.0,1462.79,26.6,18.4,0.1391,23.17,0.4271,45.56
2006-09-25,18795812.0,517871725.72,5.27,12.38,4.61,859.67,1.0,294103413.32,11597534.0,10674289.0,319541126.86,0.0,0.0,8305.0,7.85,0.0,0.0,0.0,0.2,167800.0,2639.0,0.0,0.0,7.85,8305.0,0.0,41897.0,21118.0,530.46,1.58,0.0,0.0,26.39,26.39,32343258.0,891137814.95,0.0,1484.89,26.32,18.15,0.1387,22.96,0.4278,46.08
2006-09-26,18572888.0,519392228.71,5.21,11.94,4.55,858.84,1.0,292725302.34,11576545.0,10467531.0,323738963.39,0.0,0.0,2646.0,1.71,0.0,0.0,0.0,0.71,106.0,23635.0,0.0,0.0,1.71,2646.0,0.0,0.0,206864.0,536.19,8.92,0.0,0.0,26.35,26.35,32354292.0,904790242.11,0.0,1499.62,26.34,18.38,0.139,23.22,0.4228,46.77
2006-09-27,18638752.0,534273331.97,5.23,11.72,4.57,872.09,1.0,302388655.15,11532861.0,10549183.0,330585442.29,0.0,24301.0,12236.0,6.16,1.17,0.0,0.0,3.45,81652.0,80222.0,0.0,24301.0,6.16,12236.0,0.0,0.0,0.0,541.77,0.0,0.0,0.0,26.16,26.16,32548676.0,932996456.94,0.0,1551.86,25.88,18.36,0.1393,23.21,0.4228,47.94
2006-09-28,18606346.0,536793252.38,5.22,11.28,4.56,888.4,1.0,303128373.26,11544310.0,10507046.0,333053449.15,0.0,0.0,45610.0,3.85,0.0,45000.0,0.0,0.12,15863.0,9859.0,0.0,0.0,3.85,45610.0,2.17,0.0,103000.0,553.8,3.54,1.17,0.0,26.44,26.44,32121090.0,926693740.47,24301.0,1543.73,26.4,18.52,0.1395,23.22,0.4261,48.25
2006-09-29,18743866.0,533587921.15,5.26,10.98,4.6,899.76,1.0,302560890.19,11673483.0,10628353.0,332312956.49,0.0,0.0,44277.0,6.45,0.0,0.0,0.0,1.54,121307.0,34004.0,0.0,0.0,6.45,44277.0,0.0,118900.0,0.0,562.11,0.0,0.0,0.0,26.74,26.74,31978992.0,910356692.79,0.0,1526.09,26.92,18.4,0.1383,23.07,0.4294,47.61
2006-10-02,19346608.0,552944275.52,5.43,11.07,4.74,917.32,1.0,320413220.65,12106610.0,11210730.0,346018314.7,0.0,0.0,325879.0,20.42,0.0,140000.0,0.0,2.25,446859.0,42301.0,0.0,0.0,20.42,325879.0,7.09,149549.0,4483.0,575.16,2.49,0.0,0.0,27.47,27.47,31961706.0,913495656.11,0.0,1525.97,27.37,17.8,0.1313,22.31,0.439,47.8
2006-10-03,19393274.0,547088653.39,5.44,10.86,4.75,923.79,1.0,319252679.75,12046610.0,11316913.0,339837597.45,0.0,0.0,3817.0,8.0,0.0,0.0,0.0,2.85,160832.0,63817.0,0.0,0.0,8.0,3817.0,0.0,0.0,54649.0,574.37,2.25,0.0,0.0,27.24,27.24,32181054.0,907834824.46,0.0,1524.15,27.37,17.73,0.1303,22.25,0.4385,47.18
2006-10-04,19808056.0,560566315.24,5.56,10.76,4.86,934.99,1.0,331315688.13,12069907.0,11707303.0,341577350.77,0.0,24301.0,13421.0,17.55,1.15,0.0,0.0,1.04,400391.0,14425.0,0.0,24301.0,17.55,13421.0,0.0,0.0,10000.0,570.08,0.37,0.0,0.0,27.46,27.46,31882184.0,902263119.95,0.0,1506.85,27.45,19.42,0.1326,21.85,0.4507,47.33
2006-10-05,19424604.0,539958469.38,5.45,10.51,4.76,917.33,1.0,315378645.24,12018790.0,11345512.0,334094195.8,0.0,0.0,8696.0,4.28,0.0,0.0,0.0,1.91,100000.0,35513.0,0.0,0.0,4.28,8696.0,0.0,0.0,461791.0,566.88,21.6,1.15,0.0,27.42,27.42,31812258.0,884306219.94,24301.0,1486.73,27.6,17.74,0.1296,22.21,0.4432,46.49
2006-10-06,19305168.0,538485323.48,4.93,10.16,4.73,903.04,1.0,313695137.92,11998147.0,11246244.0,334668212.6,0.0,0.0,14775.0,0.0,0.0,0.0,0.0,2.01,0.0,35418.0,0.0,0.0,0.0,14775.0,0.0,0.0,99268.0,560.93,6.23,0.0,0.0,27.46,27.46,31702896.0,884299178.74,0.0,1481.39,27.47,17.7,0.1303,22.3,0.4418,46.65
2006-10-09,19333310.0,541697880.76,4.94,10.18,4.74,904.5,1.0,316432423.76,11979421.0,11293539.0,335650075.88,0.0,0.0,51519.0,8.55,0.0,0.0,0.0,3.36,173755.0,70245.0,0.0,0.0,8.55,51519.0,0.0,0.0,126460.0,559.53,6.01,0.0,0.0,27.43,27.43,31694336.0,888040105.05,0.0,1485.39,27.36,17.74,0.1322,22.29,0.4427,46.86
2006-10-10,19235570.0,535853915.1,4.91,10.08,4.72,903.86,1.0,306599727.18,12040054.0,11006023.0,335405193.29,0.0,0.0,36121.0,4.35,0.0,0.0,0.0,0.25,79069.0,9388.0,0.0,0.0,4.35,36121.0,0.0,33900.0,100000.0,565.58,5.07,0.0,12.41,27.77,27.77,31314790.0,872350173.25,0.0,1465.93,27.84,17.88,0.1347,22.39,0.4437,46.59
2006-10-11,19352240.0,545005375.8,5.16,10.12,4.74,905.01,1.0,317613320.62,12004955.0,11277924.0,338088252.9,9.03,7800.0,94775.0,8.59,0.37,0.0,193588.0,6.6,183334.0,137674.0,9.03,7800.0,8.59,94775.0,0.0,0.0,105022.0,561.1,6.17,0.0,0.0,27.52,27.52,31617832.0,890433790.15,0.0,1483.52,27.44,17.69,0.1322,21.68,0.4436,47.1
2006-10-12,19425886.0,551841685.84,5.18,10.03,4.76,914.53,1.0,322710508.78,11960019.0,11360029.0,339754750.32,0.0,0.0,98257.0,1.76,0.0,67303.0,0.0,4.66,14802.0,109228.0,0.0,0.0,1.76,98257.0,3.14,9835.0,0.0,563.19,0.0,2.09,0.0,27.7,27.7,31209880.0,886595998.46,43800.0,1477.75,27.59,17.7,0.1315,21.6,0.45,47.51
2006-10-13,19536678.0,551835003.92,5.21,10.0,4.79,927.49,1.0,322644322.72,12007226.0,11422614.0,339157333.03,0.0,0.0,14234.0,4.39,0.0,0.0,0.0,0.22,66251.0,9521.0,0.0,0.0,4.39,14234.0,0.0,42493.0,3666.0,570.41,0.17,0.0,0.0,28.0,28.0,30878634.0,872201052.52,0.0,1458.33,28.12,17.6,0.1312,21.5,0.4556,47.24
2006-10-16,19397550.0,557183845.41,5.17,9.95,4.76,916.84,1.0,324098566.21,11943033.0,11283023.0,343056986.72,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,4.9,0.0,99903.0,0.0,0.0,0.0,1810.0,0.0,33900.0,139591.0,565.33,6.91,0.0,0.0,27.84,27.84,30961608.0,889354985.84,0.0,1475.99,27.69,17.7,0.1323,21.61,0.4521,48.04
2006-10-17,19405162.0,550904881.44,5.17,9.88,4.76,928.64,1.0,320554466.56,11908404.0,11291262.0,338074884.08,0.0,0.0,2322.0,2.65,0.0,0.0,0.0,1.45,18855.0,36952.0,0.0,0.0,2.65,2322.0,0.0,0.0,10615.0,569.82,0.0,0.0,0.0,27.75,27.75,31005580.0,880236164.68,0.0,1473.38,27.89,17.77,0.1326,21.64,0.4522,47.48
2006-10-18,19024540.0,547720623.26,5.07,9.72,4.66,905.84,1.0,312109812.72,12016108.0,10840829.0,345946349.45,0.0,43800.0,6578.0,0.0,2.08,0.0,0.0,5.65,0.0,115696.0,0.0,43800.0,0.0,6578.0,0.0,173022.0,450434.0,572.34,22.7,0.0,0.0,27.79,27.79,31224732.0,898966790.9,0.0,1496.48,27.67,17.89,0.1321,21.42,0.44,48.15
2006-10-19,19128402.0,548652100.63,5.1,9.78,4.69,916.4,1.0,311309926.07,12052755.0,10853620.0,345704222.92,0.0,100000.0,3049.0,2.18,4.72,39729.0,0.0,2.63,27922.0,58602.0,0.0,100000.0,2.18,3049.0,1.95,0.0,54859.0,576.93,2.58,0.38,0.0,27.51,27.51,31754208.0,910792910.1,7800.0,1521.27,27.5,18.03,0.1235,18.31,0.4367,47.97
2006-10-20,19161210.0,556467329.39,5.11,9.8,4.7,920.48,1.0,316222910.77,12129873.0,10888714.0,352267838.73,0.0,0.0,82944.0,0.99,0.0,41215.0,0.0,0.09,18000.0,5826.0,0.0,0.0,0.99,82944.0,1.97,0.0,24122.0,583.54,0.59,4.72,0.0,27.62,27.62,31785684.0,923099046.9,100000.0,1535.15,27.54,17.95,0.1227,18.16,0.4363,48.57
2006-10-23,19334970.0,565213045.89,5.15,9.81,4.74,939.69,1.0,320907593.27,12261559.0,10977699.0,358438265.47,0.0,115000.0,835.0,6.17,5.58,0.0,0.0,0.74,88985.0,24804.0,0.0,115000.0,6.17,835.0,0.0,40655.0,0.0,597.66,0.0,0.0,0.0,27.99,27.99,31547936.0,922230807.61,0.0,1533.37,28.05,17.8,0.1216,18.0,0.4413,48.89
2006-10-24,19311752.0,562917737.19,5.15,9.8,4.73,940.74,1.0,319270654.0,12229548.0,10953067.0,356478764.18,0.0,100000.0,17659.0,0.0,4.87,0.0,0.0,2.46,0.0,51301.0,0.0,100000.0,0.0,17659.0,0.0,1631.0,24632.0,596.69,0.91,0.0,0.0,27.67,27.67,31968752.0,931856288.17,0.0,1552.88,27.76,17.84,0.1215,17.88,0.4369,48.75
2006-10-25,19428508.0,570967791.54,5.18,9.91,4.76,944.5,1.0,323380965.48,12313409.0,11003790.0,361868237.29,0.0,7800.0,186430.0,2.71,0.38,0.0,0.0,0.53,54714.0,10368.0,0.0,7800.0,2.71,186430.0,0.0,0.0,3991.0,599.98,0.45,4.73,0.0,27.71,27.71,32129932.0,944239069.54,100000.0,1572.92,27.61,17.85,0.1221,17.9,0.4372,49.15
2006-10-26,19442982.0,564650367.54,5.18,9.9,4.77,948.52,1.0,319448504.03,12366491.0,10999783.0,359139543.94,0.0,0.0,35397.0,1.29,0.0,0.0,0.0,0.24,18111.0,8416.0,0.0,0.0,1.29,35397.0,0.0,33900.0,22117.0,603.8,1.05,0.38,0.0,28.02,28.02,31775128.0,922792486.45,7800.0,1550.47,28.03,17.86,0.1224,17.97,0.4405,48.57
2006-10-27,19371516.0,560374173.34,5.16,9.96,4.75,937.38,1.0,316455761.08,12322023.0,10939526.0,356448274.5,0.0,0.0,6090.0,0.0,0.0,0.0,0.0,2.57,0.0,50559.0,0.0,0.0,0.0,6090.0,0.0,0.0,60257.0,596.45,4.17,0.0,0.0,28.01,28.01,31674140.0,916261278.62,0.0,1535.79,27.97,17.75,0.1223,17.92,0.4403,48.38
2006-10-30,19443220.0,558728203.56,5.18,10.38,4.77,940.0,1.0,316373054.14,12323956.0,11009487.0,354146164.92,0.0,0.0,2772.0,26.06,0.0,0.0,0.0,0.06,541133.0,839.0,0.0,0.0,26.06,2772.0,0.0,0.0,471172.0,595.71,22.98,0.0,0.0,27.99,27.99,31700244.0,910950983.56,0.0,1529.64,28.03,14.94,0.1235,21.12,0.4416,48.06
2006-10-31,20199536.0,579374997.36,5.38,10.89,4.95,969.88,1.0,337361060.0,12280635.0,11761876.0,352240411.4,0.0,0.0,37622.0,37.08,0.0,0.0,0.0,4.18,792118.0,80944.0,0.0,0.0,37.08,37622.0,0.0,0.0,39729.0,588.98,2.02,0.0,0.0,27.82,27.82,31860460.0,913840492.59,0.0,1529.75,27.8,17.72,0.1256,20.3,0.4576,47.97
2006-11-01,19813964.0,571159150.06,5.28,10.61,4.86,952.81,1.0,330793559.84,12161228.0,11475491.0,350560677.72,0.0,7800.0,24832.0,4.56,0.38,0.0,0.0,1.64,91133.0,37039.0,0.0,7800.0,4.56,24832.0,0.0,0.0,377518.0,584.22,17.4,5.52,0.0,27.67,27.67,31796556.0,916570450.0,115000.0,1528.98,27.65,16.48,0.125,20.68,0.4508,48.21
2006-11-02,19630614.0,560944057.58,5.23,10.81,4.81,946.42,1.0,321186806.84,12213991.0,11240148.0,349014333.98,0.0,115000.0,929.0,2.2,5.49,0.0,0.0,0.98,40669.0,27152.0,0.0,115000.0,2.2,929.0,0.0,0.0,276012.0,587.59,12.78,1.74,0.0,28.13,28.13,31199280.0,891518253.92,36014.0,1495.56,28.21,15.54,0.1234,20.74,0.4522,47.79
2006-11-03,19774098.0,567408803.48,5.27,11.22,4.85,950.17,1.0,323071800.73,12338021.0,11258996.0,354033935.35,0.0,0.0,17626.0,1.67,0.0,0.0,0.0,2.79,35000.0,49085.0,0.0,0.0,1.67,17626.0,0.0,155490.0,16153.0,592.03,1.15,0.0,0.0,28.33,28.33,31211320.0,895594718.72,0.0,1496.48,28.35,15.65,0.1239,20.56,0.4541,47.99
2006-11-06,19424666.0,560517937.32,5.18,11.23,4.76,935.37,1.0,314864339.65,12335745.0,10911577.0,355960114.98,0.0,0.0,691.0,0.55,0.0,0.0,0.0,0.05,5919.0,2968.0,0.0,0.0,0.55,691.0,0.0,0.0,353337.0,592.47,15.85,0.0,0.0,28.21,28.21,31389240.0,905767546.22,0.0,1510.32,28.18,15.24,0.1224,19.98,0.4442,48.26
2006-11-07,19437544.0,561354434.54,5.18,11.37,4.77,938.46,1.0,316892763.21,12287624.0,10972777.0,354865420.36,0.0,0.0,862.0,3.3,0.0,0.0,0.0,2.25,61200.0,48983.0,0.0,0.0,3.3,862.0,0.0,0.0,0.0,591.71,0.0,0.0,0.0,28.16,28.16,31340892.0,905122000.33,0.0,1512.92,28.11,15.43,0.1225,19.92,0.4455,48.3
2006-11-08,19142028.0,560145110.99,5.1,11.45,4.69,928.7,1.0,313112348.45,12106114.0,10700094.0,354256120.1,0.0,36014.0,68199.0,0.0,1.77,0.0,0.0,13.13,0.0,285722.0,0.0,36014.0,0.0,68199.0,0.0,0.0,272683.0,586.8,11.91,0.0,0.0,27.3,27.3,32241354.0,943465175.94,0.0,1571.83,27.18,15.35,0.1244,20.4,0.4316,48.94
2006-11-09,19058800.0,559419012.57,5.08,11.69,4.67,931.08,1.0,312752088.61,12066955.0,10655125.0,354192501.67,0.0,0.0,8829.0,1.75,0.0,0.0,0.0,2.39,17591.0,58689.0,0.0,0.0,1.75,8829.0,0.0,18500.0,62560.0,589.06,2.79,0.38,0.0,27.25,27.25,32219328.0,945710362.44,7800.0,1576.76,27.2,15.3,0.1252,20.49,0.4304,49.09
2006-11-10,18669642.0,549224282.99,4.98,11.89,4.58,915.78,1.0,305225348.64,11982459.0,10375448.0,352500463.2,0.0,0.0,33520.0,0.0,0.0,0.0,0.0,6.83,0.0,144934.0,0.0,0.0,0.0,33520.0,0.0,26919.0,279678.0,587.9,12.97,0.0,0.0,27.06,27.06,32301708.0,950252951.59,0.0,1585.45,27.05,15.54,0.1257,20.9,0.4216,49.2
2006-11-13,18646042.0,551094283.57,4.97,12.28,4.57,917.41,1.0,304806026.82,11979396.0,10312983.0,354057802.52,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,8000.0,3063.0,0.0,0.0,0.44,0.0,0.0,0.0,70465.0,588.21,2.88,0.0,0.0,27.02,27.02,32348224.0,956069997.6,0.0,1591.96,26.98,15.54,0.126,21.26,0.4206,49.43
2006-11-14,18938368.0,559847381.05,5.05,12.81,4.64,935.62,1.0,303653982.72,12319401.0,10271926.0,364180503.09,0.0,339569.0,240540.0,9.35,16.78,0.0,0.0,0.63,190200.0,16711.0,0.0,339569.0,9.35,240540.0,0.0,116176.0,231256.0,608.66,10.66,16.61,0.0,27.92,27.92,31798380.0,940009179.49,339569.0,1568.33,27.96,15.33,0.1242,21.67,0.4293,49.44
2006-11-15,18122620.0,541692420.01,4.83,12.77,4.44,896.18,1.0,247636102.64,12388576.0,8284803.0,370299532.51,0.0,28819.0,40965.0,1.48,1.44,0.0,0.0,1.73,30986.0,36799.0,0.0,28819.0,1.48,40965.0,0.0,36191.0,2018109.0,613.61,99.64,0.0,0.0,28.05,28.05,31783924.0,950034305.68,0.0,1583.66,27.93,16.04,0.1237,22.68,0.4103,49.99
2006-11-16,18235116.0,545709167.62,4.86,12.85,4.47,911.03,1.0,248443299.12,12482968.0,8301844.0,373568782.16,0.0,100000.0,416.0,1.96,5.0,0.0,0.0,0.0,38305.0,6024.0,0.0,100000.0,1.96,416.0,0.0,0.0,21264.0,624.88,0.72,0.0,0.0,27.98,27.98,32127112.0,961444914.72,0.0,1608.25,27.98,15.97,0.1224,22.54,0.4088,50.05
2006-11-17,18130064.0,544191422.15,4.83,13.29,4.45,905.02,1.0,249205083.58,12371185.0,8302417.0,371333093.96,0.0,0.0,6017.0,0.02,0.0,0.0,0.0,5.84,771.0,117800.0,0.0,0.0,0.02,6017.0,0.0,0.0,198.0,618.41,0.0,0.0,0.0,27.58,27.58,32491240.0,975256022.43,0.0,1629.78,27.51,16.04,0.1236,22.68,0.4041,50.2
2006-11-20,18185822.0,553476716.58,4.85,13.37,4.46,912.19,1.0,252171250.61,12358723.0,8285699.0,376131770.51,0.0,0.0,73606.0,0.0,0.0,0.0,0.0,4.33,0.0,91098.0,0.0,0.0,0.0,73606.0,0.0,5031.0,16718.0,621.83,0.66,0.0,0.0,27.48,27.48,32619368.0,992754723.84,0.0,1650.9,27.36,16.06,0.1237,22.69,0.4043,50.9
2006-11-21,18144694.0,553309927.17,4.84,13.02,4.45,918.74,1.0,251565190.48,12444971.0,8249578.0,379500806.0,0.0,0.0,60369.0,0.0,0.0,0.0,0.0,0.55,0.0,23321.0,0.0,0.0,0.0,60369.0,0.0,50000.0,36121.0,632.46,1.49,0.04,0.0,27.59,27.59,32666372.0,996138480.61,800.0,1663.0,27.55,16.14,0.1237,22.74,0.4022,51.0
2006-11-22,18057790.0,546880811.45,4.81,12.85,4.43,913.28,1.0,250470690.26,12383506.0,8270444.0,375034919.0,0.0,0.0,255998.0,1.02,0.0,0.0,0.0,28.6,20866.0,556332.0,0.0,0.0,1.02,255998.0,0.0,238868.0,0.0,627.74,0.0,0.0,0.0,26.96,26.96,33546818.0,1015966574.51,0.0,1704.29,26.92,16.38,0.1238,22.7,0.3932,50.65
2006-11-23,18009632.0,544345499.02,4.8,13.14,4.42,908.9,1.0,250853797.69,12654318.0,8299480.0,382479833.37,0.0,0.0,118161.0,1.41,0.0,0.0,0.0,7.5,29036.0,147348.0,0.0,0.0,1.41,118161.0,0.0,400000.0,0.0,640.26,0.0,5.05,0.0,27.79,27.79,32889186.0,994083630.66,100000.0,1663.81,27.79,16.54,0.1248,22.9,0.3954,50.55
2006-11-24,19104186.0,584853558.06,5.09,14.34,4.68,960.3,1.0,259111604.99,13606877.0,8463856.0,416559513.58,0.0,1216294.0,158169.0,4.82,62.15,75000.0,0.0,5.98,96470.0,116508.0,0.0,1216294.0,4.82,158169.0,3.84,33900.0,7094.0,685.94,0.46,17.13,0.0,26.72,26.72,37313196.0,1142302291.39,339295.0,1889.92,26.63,15.07,0.1242,24.14,0.3752,51.2
2006-11-27,21094310.0,640733858.18,5.62,15.29,5.17,977.89,2.0,285774704.28,14931479.0,9408306.0,453539563.41,0.0,0.0,1334964.0,4.96,0.0,0.0,0.0,6.59,944450.0,132738.0,0.0,0.0,4.96,1334964.0,0.0,122376.0,0.0,693.79,0.0,0.0,0.0,26.35,26.35,41744972.0,1267992030.5,0.0,1888.92,26.86,15.06,0.1236,23.98,0.3722,50.8
2006-11-28,19138060.0,579024668.0,5.1,14.05,4.69,966.16,1.0,258612004.03,13196558.0,8547705.0,399263698.35,0.0,0.0,6606.0,0.0,0.0,0.0,0.0,23.4,0.0,1775427.0,0.0,0.0,0.0,6606.0,0.0,33900.0,860601.0,667.21,0.31,0.0,0.0,26.76,26.76,36118096.0,1092758019.64,0.0,1820.14,26.82,15.1,0.1237,23.88,0.3881,50.6
2006-11-29,18909294.0,573233959.82,5.04,13.95,4.64,957.63,1.0,254065291.08,13106883.0,8380863.0,397334265.52,0.0,0.0,177818.0,0.87,0.0,0.0,0.0,13.27,17587.0,267493.0,0.0,0.0,0.87,177818.0,0.0,0.0,184429.0,664.35,7.5,0.0,0.0,26.66,26.66,36060264.0,1093164447.33,0.0,1817.87,26.76,15.21,0.1224,23.59,0.3846,50.7
2006-11-30,19794784.0,591674076.29,5.28,14.52,4.85,940.15,1.0,238738476.84,14332053.0,7987128.0,428390843.78,0.0,0.0,1246596.0,9.05,0.0,0.0,0.0,2.4,183962.0,46426.0,0.0,0.0,9.05,1246596.0,0.0,25000.0,0.0,659.07,0.0,0.0,29.26,26.24,26.24,40277152.0,1203900315.62,0.0,1788.99,26.92,15.42,0.1233,23.95,0.3625,49.99
2006-12-01,28318242.0,838146865.76,7.55,20.41,6.94,1067.88,2.0,532226939.6,14420631.0,17982208.0,426813453.85,196.76,0.0,94564.0,3.65,0.0,0.0,9915024.0,1.92,80055.0,34753.0,196.76,0.0,3.65,94564.0,0.0,28767.0,0.0,655.01,0.0,0.0,4.59,26.45,26.45,40092132.0,1186623618.0,0.0,1757.85,27.15,19.23,0.1261,20.76,0.5195,49.5
2006-12-04,28346190.0,846262111.86,7.55,20.13,6.95,1076.75,2.0,538839353.19,14413613.0,18048832.0,430311607.2,4.21,0.0,57611.0,15.36,0.0,0.0,83914.0,3.57,305000.0,100759.0,4.21,0.0,15.36,57611.0,0.0,36130.0,238374.0,655.11,2.95,0.0,0.0,26.68,26.68,39605128.0,1182392387.19,0.0,1739.34,27.36,18.89,0.1241,20.5,0.5247,49.93
2006-12-05,28255974.0,848130413.4,7.53,19.95,6.93,1080.82,2.0,539308544.53,14405114.0,17967388.0,432383441.88,0.0,0.0,20217.0,1.69,0.0,0.0,0.0,0.95,5346.0,28715.0,0.0,0.0,1.69,20217.0,0.0,0.0,86791.0,660.4,4.03,0.0,0.0,26.69,26.69,39572104.0,1187795010.17,0.0,1752.39,27.37,18.97,0.1243,20.58,0.5235,50.2
2006-12-06,28165644.0,852997528.81,7.51,19.56,6.91,1081.71,2.0,544710888.66,14304068.0,17986140.0,433199207.37,0.0,0.0,10912.0,1.23,0.0,0.0,0.0,5.35,24063.0,111958.0,0.0,0.0,1.23,10912.0,0.0,0.0,5311.0,659.96,0.18,0.0,0.0,26.31,26.31,40069204.0,1213497266.15,0.0,1782.0,27.03,18.99,0.1254,20.7,0.518,50.65
2006-12-07,28377134.0,861947631.93,7.56,19.96,6.96,1109.07,2.0,553790947.29,14628209.0,18231966.0,444327820.67,0.0,0.0,1516.0,22.17,0.0,0.0,0.0,1.53,415000.0,77376.0,0.0,0.0,22.17,1516.0,0.0,400000.0,169173.0,681.8,0.0,0.0,0.0,27.11,27.11,39332256.0,1194706446.32,0.0,1764.37,27.87,18.67,0.1289,22.24,0.5259,50.8
2006-12-08,28143492.0,860740540.73,7.5,20.19,6.9,1119.11,2.0,557356625.99,14408174.0,18223798.0,440659584.1,0.0,0.0,171380.0,13.69,0.0,0.0,0.0,12.08,239345.0,433864.0,0.0,0.0,13.69,171380.0,0.0,42449.0,247513.0,686.87,7.07,0.0,0.0,26.71,26.71,39529512.0,1208970568.89,0.0,1783.33,27.81,18.44,0.1292,22.36,0.5218,51.15
2006-12-11,28202942.0,862558759.5,7.52,20.56,6.91,1120.75,2.0,559472121.23,14420159.0,18292968.0,441026133.33,0.0,0.0,39829.0,1.6,0.0,0.0,0.0,2.8,69170.0,54557.0,0.0,0.0,1.6,39829.0,0.0,26713.0,0.0,686.9,0.0,0.0,0.0,26.59,26.59,39816196.0,1217738512.16,0.0,1797.26,27.65,18.55,0.1295,22.37,0.52,51.15
