DATE,ES FP Equity_DX_SI_QTY,ES FP Equity_DX_SHORT_INTEREST_VALUE,ES FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ES FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ES FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ES FP Equity_DX_SI_MV,ES FP Equity_DX_DSS,ES FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY,ES FP Equity_DX_BROKER_SI_QTY,ES FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ES FP Equity_DX_BROKER_SI_MV_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_INC_x,ES FP Equity_DX_BROKER_SI_MV_INC_x,ES FP Equity_DX_SUPPLY_SI_MV_NEW,ES FP Equity_DX_BROKER_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_NEW,ES FP Equity_DX_SUPPLY_SI_MV_DEC,ES FP Equity_DX_BROKER_SI_QTY_INC,ES FP Equity_DX_SUPPLY_SI_QTY_DEC,ES FP Equity_DX_BROKER_SI_MV_NEW_y,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ES FP Equity_DX_BROKER_SI_MV_INC_y,ES FP Equity_DX_SUPPLY_SI_QTY_INC_y,ES FP Equity_DX_BROKER_SI_MV_ADD,ES FP Equity_DX_SUPPLY_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_DEC,ES FP Equity_DX_SUPPLY_SI_MV,ES FP Equity_DX_BROKER_SI_MV_DEC,ES FP Equity_DX_SUPPLY_SI_MV_RMV,ES FP Equity_DX_BROKER_SI_MV_RMV,ES FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ES FP Equity_DX_UTILIZATION_QUANTITY,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ES FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ES FP Equity_DX_ACTIVE_UTILIZATION_MV,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ES FP Equity_DX_BROKER_SI_CON_RATIO,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ES FP Equity_DX_DEMAND_SUPPLY_RATIO,ES FP Equity_PX_LAST
2010-08-24,447.0,36597.31,0.0,0.23,0.0,0.05,0.0,36597.31,50.0,447.0,4093.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,189407.0,15507353.53,0.0,18.67,0.03,34.11,0.5505,65.89,0.0024,96.9
2010-08-25,447.0,37012.76,0.0,0.24,0.0,0.05,0.0,37012.76,50.0,447.0,4140.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,189487.0,15690015.81,0.0,18.46,0.03,33.63,0.5536,66.37,0.0024,98.0
2010-08-26,447.0,37069.41,0.0,0.23,0.0,0.05,0.0,37069.41,50.0,447.0,4146.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,190099.0,15764783.89,0.0,18.61,0.03,33.94,0.5516,66.06,0.0024,98.15
2010-08-27,255.0,21235.32,0.0,0.13,0.0,0.03,0.0,21235.32,50.0,255.0,4163.79,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,292.0,0.0,0.03,0.0,0.0,0.03,0.03,190205.0,15839465.04,0.0,18.65,0.03,38.61,0.5259,61.39,0.0013,98.56
2010-08-30,255.0,21448.62,0.0,0.13,0.0,0.03,0.0,21448.62,50.0,255.0,4205.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.49,0.5265,61.51,0.0013,99.55
2010-08-31,255.0,21539.11,0.0,0.13,0.0,0.03,0.0,21539.11,50.0,255.0,4223.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.27,0.5275,61.73,0.0013,99.97
2010-09-01,255.0,20815.18,0.0,0.13,0.0,0.03,0.0,20815.18,50.0,255.0,4081.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.24,0.5277,61.76,0.0013,96.61
2010-09-02,255.0,20468.3,0.0,0.12,0.0,0.03,0.0,20468.3,50.0,255.0,4013.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.98,0.5243,61.02,0.0013,95.0
2010-09-03,255.0,20188.2,0.0,0.11,0.0,0.02,0.0,20188.2,50.0,255.0,3958.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.41,0.5224,60.59,0.0013,93.7
2010-09-06,255.0,20039.54,0.0,0.11,0.0,0.02,0.0,20039.54,50.0,255.0,3929.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.62,0.5216,60.38,0.0013,93.01
2010-09-07,255.0,20080.47,0.0,0.11,0.0,0.02,0.0,20080.47,50.0,255.0,3937.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.75,0.521,60.25,0.0013,93.2
2010-09-08,255.0,20080.47,0.0,0.12,0.0,0.02,0.0,20080.47,50.0,255.0,3937.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.84,0.5206,60.16,0.0016,93.2
2010-09-09,255.0,20145.11,0.0,0.13,0.0,0.02,0.0,20145.11,50.0,255.0,3950.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.81,0.5208,60.19,0.0016,93.5
2010-09-10,255.0,20274.39,0.0,0.12,0.0,0.02,0.0,20274.39,50.0,255.0,3975.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.73,0.5211,60.27,0.0016,94.1
2010-09-13,255.0,20660.05,0.0,0.12,0.0,0.02,0.0,20660.05,50.0,255.0,4050.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.7,0.5212,60.3,0.0016,95.89
2010-09-14,255.0,20543.7,0.0,0.12,0.0,0.03,0.0,20543.7,50.0,255.0,4028.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.22,0.5233,60.78,0.0016,95.35
2010-09-15,255.0,20897.05,0.0,0.12,0.0,0.03,0.0,20897.05,50.0,255.0,4097.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,39.28,0.523,60.72,0.0016,96.99
2010-09-16,255.0,21004.78,0.0,0.11,0.0,0.03,0.0,21004.78,50.0,255.0,4118.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.91,0.5246,61.09,0.0013,97.49
2010-09-17,355.0,29394.92,0.0,0.15,0.0,0.04,0.0,21114.66,150.0,255.0,12420.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01,0.0,0.0,0.0,0.08,0.08,196746.0,16291079.87,0.0,19.22,0.08,27.94,0.3511,44.2,0.0018,98.0
2010-09-20,355.0,29691.87,0.0,0.15,0.0,0.04,0.0,21327.96,150.0,255.0,12545.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.08,196746.0,16455653.02,0.0,19.28,0.08,27.89,0.3513,44.28,0.0018,98.99
2010-09-21,355.0,29889.84,0.0,0.14,0.0,0.04,0.0,21470.16,150.0,255.0,12629.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.08,194876.0,16407920.58,0.0,19.2,0.08,27.84,0.3519,44.46,0.0018,99.65
2010-09-22,15355.0,1270785.2,0.12,6.05,0.12,1.51,0.0,21103.89,15150.0,255.0,1253819.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,1.49,0.0,0.0,0.0,100.0,7.74,0.0,0.0,0.0,0.0,100.0,32.6,0.5297,65.06,0.0785,97.95
2010-09-23,151436.0,12411342.19,1.18,59.9,1.18,14.88,1.0,3745875.45,105781.0,45705.0,8669564.62,0.0,0.0,914.0,0.0,0.0,45450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,4.46,89717.0,0.0,10.4,0.0,0.0,0.0,78.38,54.06,29176.0,2391197.07,0.0,2.89,78.28,9.22,0.6106,76.92,0.7739,97.0
2010-09-24,151936.0,12665599.68,1.18,59.22,1.18,14.68,1.0,3851714.1,105781.0,46205.0,8818053.65,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,10.21,0.0,0.0,0.0,78.38,54.06,29176.0,2432152.59,0.0,2.82,78.38,9.15,0.605,76.57,0.7765,95.61
2010-09-27,151936.0,12783499.31,1.18,56.17,1.18,14.56,1.0,3887568.36,105781.0,46205.0,8900137.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,10.15,0.0,0.0,0.0,78.38,54.07,29176.0,2454792.65,0.0,2.81,78.32,9.15,0.6042,76.52,0.7766,96.5
2010-09-28,151436.0,12807448.39,1.18,54.97,1.18,14.57,1.0,3865424.53,105781.0,45705.0,8946252.53,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.01,0.0,63.0,0.0,0.0,0.0,63.0,0.0,0.0,500.0,10.17,0.05,0.0,0.0,78.38,54.07,29176.0,2467511.78,0.0,2.79,78.48,9.2,0.6096,76.86,0.7741,97.0
2010-09-29,146436.0,12530132.44,1.14,51.8,1.14,14.2,1.0,3910853.23,100781.0,45705.0,8623557.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,0.0,0.0,0.0,77.55,51.52,29176.0,2496511.41,0.0,2.83,77.56,9.62,0.6655,80.44,0.7485,98.14
2010-09-30,355.0,29636.63,0.0,0.13,0.0,0.04,0.0,21288.29,150.0,255.0,12522.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,0.0,100631.0,0.0,0.0,0.0,0.0,0.0,0.0,45450.0,0.01,4.41,0.0,0.0,0.08,0.08,195420.0,16314341.24,0.0,19.02,0.08,27.88,0.3513,44.28,0.0018,95.75
2010-10-01,455.0,37687.45,0.0,0.16,0.0,0.04,0.0,29404.49,150.0,355.0,12424.43,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.08,195470.0,16190694.15,0.0,18.66,0.08,34.21,0.357,43.74,0.0023,95.0
2010-10-04,355.0,29565.44,0.0,0.12,0.0,0.03,0.0,29565.44,50.0,355.0,4164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,43.85,0.5076,56.15,0.0018,95.52
2010-10-05,355.0,29327.11,0.0,0.12,0.0,0.03,0.0,29327.11,50.0,355.0,4130.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,43.84,0.5076,56.16,0.0018,94.75
2010-10-06,355.0,29868.78,0.0,0.12,0.0,0.03,0.0,29868.78,50.0,355.0,4206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,43.67,0.508,56.33,0.0018,96.5
2010-10-07,355.0,30144.25,0.0,0.12,0.0,0.03,0.0,30144.25,50.0,355.0,4245.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,43.66,0.508,56.34,0.0018,97.39
2010-10-08,355.0,29837.82,0.0,0.12,0.0,0.03,0.0,29837.82,50.0,355.0,4202.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,44.17,0.5068,55.83,0.0018,96.4
2010-10-11,255.0,21477.27,0.0,0.09,0.0,0.03,0.0,21477.27,50.0,255.0,4211.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.37,0.5271,61.63,0.0013,96.6
2010-10-12,255.0,21366.1,0.0,0.09,0.0,0.02,0.0,21366.1,50.0,255.0,4189.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.45,0.5267,61.55,0.0013,96.1
2010-10-13,255.0,21343.87,0.0,0.09,0.0,0.02,0.0,21343.87,50.0,255.0,4185.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.57,0.5261,61.43,0.0013,96.0
2010-10-14,255.0,21388.34,0.0,0.09,0.0,0.02,0.0,21388.34,50.0,255.0,4193.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.63,0.5258,61.37,0.0013,96.2
2010-10-15,255.0,21388.34,0.0,0.09,0.0,0.02,0.0,21388.34,50.0,255.0,4193.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.49,0.5265,61.51,0.0013,96.2
2010-10-18,255.0,21566.2,0.0,0.09,0.0,0.02,0.0,21566.2,50.0,255.0,4228.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.49,0.5265,61.51,0.0013,97.0
2010-10-19,255.0,21483.94,0.0,0.09,0.0,0.03,0.0,21483.94,50.0,255.0,4212.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.18,0.528,61.82,0.0013,96.63
2010-10-20,255.0,21610.67,0.0,0.09,0.0,0.02,0.0,21610.67,50.0,255.0,4237.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.54,0.5263,61.46,0.0013,97.2
2010-10-21,255.0,21566.2,0.0,0.09,0.0,0.03,0.0,21566.2,50.0,255.0,4228.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.25,0.5276,61.75,0.0013,97.0
2010-10-22,255.0,21546.19,0.0,0.1,0.0,0.03,0.0,21546.19,50.0,255.0,4224.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.34,0.5272,61.66,0.0013,96.91
2010-10-25,255.0,21381.67,0.0,0.1,0.0,0.03,0.0,21381.67,50.0,255.0,4192.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.36,0.5271,61.64,0.0013,96.17
2010-10-26,255.0,21561.76,0.0,0.1,0.0,0.02,0.0,21561.76,50.0,255.0,4227.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.46,0.5266,61.54,0.0013,96.98
2010-10-27,255.0,21466.15,0.0,0.1,0.0,0.03,0.0,21466.15,50.0,255.0,4209.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.28,0.5275,61.72,0.0013,96.55
2010-10-28,255.0,21586.21,0.0,0.11,0.0,0.02,0.0,21586.21,50.0,255.0,4232.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.52,0.5264,61.48,0.0013,97.09
2010-10-29,255.0,21455.04,0.0,0.11,0.0,0.03,0.0,21455.04,50.0,255.0,4206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.31,0.5273,61.69,0.0013,96.5
2010-11-01,255.0,21486.16,0.0,0.11,0.0,0.02,0.0,21486.16,50.0,255.0,4212.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.43,0.5268,61.57,0.0013,96.64
2010-11-02,255.0,21566.2,0.0,0.12,0.0,0.02,0.0,21566.2,50.0,255.0,4228.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.5,0.5265,61.5,0.0013,97.0
2010-11-03,255.0,21621.78,0.01,0.12,0.0,0.02,0.0,21621.78,50.0,255.0,4239.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.59,0.5261,61.41,0.0013,97.25
2010-11-04,255.0,21741.84,0.01,0.13,0.0,0.03,0.0,21741.84,50.0,255.0,4263.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.3,0.5274,61.7,0.0013,97.79
2010-11-05,255.0,21788.53,0.01,0.13,0.0,0.03,0.0,21788.53,50.0,255.0,4272.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,100.0,38.15,0.5281,61.85,0.0013,98.0
2010-11-08,310.0,26620.46,0.01,0.16,0.0,0.03,0.0,26620.46,105.0,310.0,9016.61,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,195671.0,16802749.48,0.0,19.24,0.05,49.56,0.5,50.44,0.0016,98.49
2010-11-09,310.0,26609.65,0.01,0.16,0.0,0.03,0.0,26609.65,105.0,310.0,9012.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,195249.0,16759701.88,0.0,19.24,0.05,49.35,0.5001,50.65,0.0016,98.45
2010-11-10,310.0,26406.94,0.01,0.16,0.0,0.03,0.0,26406.94,105.0,310.0,8944.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,196454.0,16734671.44,0.0,19.38,0.05,49.47,0.5001,50.53,0.0016,97.7
2010-11-11,310.0,26271.79,0.01,0.17,0.0,0.03,0.0,26271.79,105.0,310.0,8898.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,196506.0,16653435.17,0.0,19.3,0.05,49.61,0.5,50.39,0.0016,97.2
2010-11-12,310.0,26082.59,0.01,0.17,0.0,0.03,0.0,26082.59,105.0,310.0,8834.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,195969.0,16488321.25,0.0,19.02,0.05,49.59,0.5,50.41,0.0016,96.5
2010-11-15,310.0,26509.64,0.01,0.17,0.0,0.03,0.0,26509.64,105.0,310.0,8979.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,195700.0,16735281.94,0.0,19.03,0.05,49.71,0.5,50.29,0.0016,98.08
2010-11-16,310.0,25979.88,0.01,0.18,0.0,0.03,0.0,25979.88,105.0,310.0,8799.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,195900.0,16417610.52,0.0,19.15,0.05,49.46,0.5001,50.54,0.0016,96.12
2010-11-17,260.0,21803.18,0.01,0.15,0.0,0.03,0.0,21803.18,55.0,260.0,4612.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.01,0.01,0.0,0.0,0.03,0.03,195979.0,16434483.53,0.0,18.87,0.03,40.32,0.5188,59.68,0.0013,96.18
2010-11-18,260.0,21782.78,0.01,0.16,0.0,0.03,0.0,21782.78,55.0,260.0,4607.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,195352.0,16366575.03,0.0,18.77,0.03,40.42,0.5184,59.58,0.0013,96.09
2010-11-19,260.0,21775.98,0.01,0.16,0.0,0.03,0.0,21775.98,55.0,260.0,4606.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,195102.0,16340526.82,0.0,18.7,0.03,40.39,0.5185,59.61,0.0013,96.06
2010-11-22,260.0,21762.38,0.01,0.16,0.0,0.03,0.0,21762.38,55.0,260.0,4603.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,194885.0,16312157.16,0.0,18.75,0.03,40.31,0.5188,59.69,0.0013,96.0
2010-11-23,260.0,21603.69,0.01,0.16,0.0,0.03,0.0,21603.69,55.0,260.0,4570.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,194691.0,16177094.67,0.0,18.79,0.03,40.16,0.5194,59.84,0.0013,95.3
2010-11-24,260.0,21760.11,0.01,0.16,0.0,0.03,0.0,21760.11,55.0,260.0,4603.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03,194691.0,16294221.58,0.0,18.67,0.03,40.14,0.5194,59.86,0.0013,95.99
